# y_unit.tau_ubar: fm
# y_unit.tau_u: fm
# sigma_cache_max_refine: 6
# script: scripts/relaxtime/scan_relaxation_times_vs_T.jl
# sigma_grid_n: 18
# schema: scan_csv_v1
# y_unit.tau_sbar: fm
# y_unit.tauinv_s: 1/fm
# p_cut_factor: 8.0
# y_unit.tauinv_ubar: 1/fm
# x_unit: MeV
# y_scale.tau_s: log
# y_scale.tau_sbar: log
# y_unit.tau_s: fm
# y_unit.tauinv_sbar: 1/fm
# title: relaxation_times_vs_T
# y_unit.tauinv_u: 1/fm
# y_scale.tau_u: log
# y_scale.tau_ubar: log
# sigma_cache_rtol: 0.01
# x_label: T
T_MeV,muB_MeV,muq_MeV,xi,T_fm,muq_fm,converged,iterations,residual_norm,Phi,Phibar,m_u,m_s,n_u,n_s,n_ubar,n_sbar,tau_u,tau_s,tau_ubar,tau_sbar,tauinv_u,tauinv_s,tauinv_ubar,tauinv_sbar,tau_p_nodes,tau_angle_nodes,tau_phi_nodes,tau_n_sigma_points,sigma_grid_n,p_cut_factor,sigma_cache_rtol,sigma_cache_max_refine
225.0,800.0,266.6666666666667,0.0,1.14023929822072,1.3513947238171495,true,3,6.838973831690964e-14,0.7378744270487536,0.7412497852938116,0.058237108057750925,1.3920294048825328,1.89205116438869,1.4994221749841459,0.20052421941807033,0.1498246877536562,2.958007152557417,2.3333521607272942,0.424916593606,0.456858244617885,0.33806544353194873,0.428567970506563,2.353403032613127,2.188862763845703,6,2,6,6,18,8.0,0.01,6
226.0,800.0,266.6666666666667,0.0,1.1453070284350342,1.3513947238171495,true,3,1.474376176702208e-13,0.7400841930407124,0.7433995470792732,0.05754421852944516,1.381039647267594,1.9114077425660168,1.5229535020510965,0.2047678090912677,0.1539663663063311,2.937924278738789,2.3177163913200163,0.424690987257053,0.4558842599905371,0.3403763695466264,0.4314591741013088,2.354653218469949,2.193539211072471,6,2,6,6,18,8.0,0.01,6
227.0,800.0,266.6666666666667,0.0,1.1503747586493485,1.3513947238171495,true,3,1.8207657603852567e-13,0.7422653696991217,0.745522016487412,0.05686771856841605,1.3701254651264871,1.9308682778690311,1.546578859734886,0.209068790515383,0.15817699141407343,2.918987301719991,2.303643737103642,0.4245111022820442,0.4551204033939974,0.3425845667128314,0.43409490100118275,2.355650993871068,2.1972207629951073,6,2,6,6,18,8.0,0.01,6
228.0,800.0,266.6666666666667,0.0,1.155442488863663,1.3513947238171495,true,3,1.7497114868092467e-13,0.7444184876923092,0.7476176892648632,0.056207042561447346,1.3592887218349865,1.95043277547978,1.5702959421190774,0.2134274797652103,0.16245663930759519,2.9003802176995297,2.289840268212859,0.4243713424672874,0.454549547138392,0.3447823819434135,0.43671168416496814,2.356426789297359,2.199980192028528,6,2,6,6,18,8.0,0.01,6
229.0,800.0,266.6666666666667,0.0,1.1605102190779772,1.3513947238171495,true,3,1.8474111129762605e-13,0.7465440652530312,0.7496870498763637,0.05556164900714377,1.3485311444957535,1.9701012301169922,1.5941025477108017,0.2178441900571114,0.1668053783283942,2.8820111522953846,2.2771199444397268,0.42427567704256863,0.4541926782174476,0.34697992032527275,0.43915121925913514,2.3569581149938688,2.2017087636125297,6,2,6,6,18,8.0,0.01,6
230.0,800.0,266.6666666666667,0.0,1.1655779492922915,1.3513947238171495,true,3,3.446132268436486e-13,0.748642608493298,0.751730571773088,0.05493101931826284,1.3378543266980718,1.9898736261890781,1.617996578640203,0.22231923171206683,0.17122326967747237,2.863767151785149,2.264953102196806,0.4242123539955311,0.4539953068368265,0.34919040096421355,0.4415102454130674,2.357309942959687,2.2026659415653755,6,2,6,6,18,8.0,0.01,6
231.0,800.0,266.6666666666667,0.0,1.1706456795066058,1.3513947238171495,true,3,2.318145675417327e-13,0.750714611709835,0.7537487176540023,0.05431465669471676,1.3272597315891295,2.009749937938949,1.6419760394907863,0.2268529121187239,0.17571036813008112,2.8460265561194125,2.2534261833602933,0.4241888787617468,0.45396759550797383,0.35136706572531445,0.4437686964783586,2.357440399944261,2.2028003978588715,6,2,6,6,18,8.0,0.01,6
232.0,800.0,266.6666666666667,0.0,1.17571340972092,1.3513947238171495,true,3,1.3855583347321954e-13,0.7527605576808029,0.7557419397207089,0.05371208506207017,1.3167486952172176,2.0297301295818286,1.6660390357951345,0.23144553569654994,0.18026672271519775,2.8287256411758372,2.241941018178458,0.4242177275182984,0.45408124681839557,0.3535160799773861,0.4460420643949341,2.357280083154624,2.2022490622695505,6,2,6,6,18,8.0,0.01,6
233.0,800.0,266.6666666666667,0.0,1.1807811399352344,1.3513947238171495,true,3,2.078337502098293e-13,0.7547809179542663,0.7577106799261236,0.05312284807083446,1.3063224301085852,2.0498141554369163,1.6901837722299955,0.23609740385917766,0.18489237735880318,2.8115672694077283,2.2311897437106727,0.4242777933560854,0.4543536049001541,0.35567351024493016,0.44819137539459486,2.3569463583985546,2.2009289443620763,6,2,6,6,18,8.0,0.01,6
234.0,800.0,266.6666666666667,0.0,1.1858488701495487,1.3513947238171495,true,3,1.0036416142611415e-13,0.7567761531289499,0.7596553702173897,0.05254650815225188,1.2959820290411135,2.070001960053921,1.7144085505443267,0.24080881497804194,0.18958737149040836,2.7951966999924287,2.2215426314067197,0.42437333498339863,0.4547677271145534,0.3577565757725418,0.4501376592385186,2.356415725411022,2.198924726573893,6,2,6,6,18,8.0,0.01,6
235.0,800.0,266.6666666666667,0.0,1.190916600363863,1.3513947238171495,true,3,2.6556534749033744e-13,0.7587467131277704,0.7615764327733932,0.05198264562665114,1.2857284689798734,2.0902934783353126,1.7387117672529226,0.24558006434642077,0.1943517406126039,2.7789259446877987,2.211812547910034,0.4245086584758984,0.45530495527283626,0.35985125904905896,0.4521178799464317,2.355664554853303,2.196330148440316,6,2,6,6,18,8.0,0.01,6
236.0,800.0,266.6666666666667,0.0,1.1959843305781774,1.3513947238171495,true,3,1.7852386235972517e-13,0.7606930374644871,0.7634742802371052,0.05143085786078422,1.2755626151415598,2.110688635654976,1.7630919111269776,0.2504114441439441,0.1991855168336706,2.7631480375382518,2.202834699093153,0.4246699626279852,0.4559461633315357,0.36190605295651174,0.45396052659406205,2.3547697930216205,2.193241396512996,6,2,6,6,18,8.0,0.01,6
237.0,800.0,266.6666666666667,0.0,1.2010520607924917,1.3513947238171495,true,3,1.1501910535116622e-13,0.7626155555038104,0.7653493159429865,0.05089075847086942,1.265485225156919,2.1311873479738748,1.7875475605115627,0.2553032434016486,0.20408872936356015,2.7475225055872725,2.1939863457006203,0.42486539152230085,0.4566947293447645,0.363964261608934,0.4557913507345294,2.3536866498280333,2.1896464656702608,6,2,6,6,18,8.0,0.01,6
238.0,800.0,266.6666666666667,0.0,1.206119791006806,1.3513947238171495,true,3,3.26405569239796e-13,0.7645146867153164,0.7672019341397016,0.050361976568324855,1.2554969533024043,2.151789521953412,1.8120773804986383,0.26025574796766526,0.2090614049737989,2.7324438209592246,2.185788824944553,0.42509527404239245,0.4575411043872455,0.3659727575474726,0.45750073776013883,2.352413825942171,2.1855959834236836,6,2,6,6,18,8.0,0.01,6
239.0,800.0,266.6666666666667,0.0,1.2111875212211203,1.3513947238171495,true,3,1.2967404927621828e-13,0.766390840921352,0.7690325202082384,0.04984415604544114,1.2455983547745728,2.1724950550667965,1.836680119982302,0.2652692404735792,0.21410356842202577,2.717702119950055,2.1781048274430876,0.4253594027522545,0.45847499022751453,0.36795791292180974,0.45911472551755744,2.3509530846845723,2.18114405652478,6,2,6,6,18,8.0,0.01,6
240.0,800.0,266.6666666666667,0.0,1.2162552514354346,1.3513947238171495,true,3,3.659295089164516e-13,0.7682444185392558,0.7708414508756698,0.04933695489845058,1.2357898899829003,2.193303835709045,1.8613546086215755,0.2703440003015459,0.21921524284210211,2.7033992558732747,2.170337705486158,0.4256663861464978,0.4594887271323135,0.3699046664407591,0.4607577878190155,2.349257617104487,2.176331955391023,6,2,6,6,18,8.0,0.01,6
241.0,800.0,266.6666666666667,0.0,1.2213229816497488,1.3513947238171495,true,3,5.551115123125783e-14,0.7700758108179596,0.7726290944245511,0.0488400445856697,1.2260719288390054,2.214215743305749,1.8860997537338584,0.27548030355218,0.22439645010079923,2.6894775543678207,2.16349799565367,0.42599893740135003,0.46058431753008905,0.3718194258122584,0.46221443329688144,2.3474236957024646,2.171155121743093,6,2,6,6,18,8.0,0.01,6
242.0,800.0,266.6666666666667,0.0,1.2263907118640631,1.3513947238171495,true,3,1.341149413747189e-13,0.7718854000692942,0.7743958108981985,0.048353109418554224,1.2164447550222879,2.2352306484211755,1.910914537140843,0.280678423013305,0.2296472111222759,2.6758417554176175,2.1566804372450847,0.4263621163357181,0.4617461802781824,0.3737141772211901,0.4636755556040499,2.3454241399172497,2.1656919812472353,6,2,6,6,18,8.0,0.01,6
243.0,800.0,266.6666666666667,0.0,1.2314584420783776,1.3513947238171495,true,3,1.7408297026122455e-13,0.7736735598939997,0.7761419523017864,0.047875845983691385,1.206908570204302,2.2563484128657034,1.9357980119863916,0.2859386281295568,0.23496754618156007,2.6623761390186216,2.1501747858855125,0.4267560627982647,0.462970981691656,0.37560432778240344,0.46507847016174886,2.3432590352505853,2.1599625884673945,6,2,6,6,18,8.0,0.01,6
244.0,800.0,266.6666666666667,0.0,1.236526172292692,1.3513947238171495,true,3,4.121147867408581e-13,0.775440655402674,0.7778678627994333,0.04740796259389071,1.1974634982160317,2.2775688898029958,1.960749299544508,0.2912611849729063,0.240357475168395,2.648781823350033,2.1435505180940004,0.4271798135707666,0.4642512469828301,0.37753203800502344,0.4665157137930105,2.340934585932488,2.1540060613708683,6,2,6,6,18,8.0,0.01,6
245.0,800.0,266.6666666666667,0.0,1.2415939025070062,1.3513947238171495,true,3,3.730349362740526e-13,0.7771870434317063,0.7795738789072679,0.04694917876667701,1.1881095891442888,2.2988919238569796,1.9857675860335393,0.29664635621411495,0.24581701782281604,2.6357283668669207,2.1374244147802135,0.42759665128713975,0.4655552552895194,0.3794017671057264,0.4678528012897372,2.3386525525628588,2.147972745744477,6,2,6,6,18,8.0,0.01,6
246.0,800.0,266.6666666666667,0.0,1.2466616327213205,1.3513947238171495,true,3,3.530509218307998e-13,0.7789130727543485,0.7812603296825734,0.04649922472860886,1.1788468233452394,2.32031735121882,2.0108521194512363,0.3020944010951518,0.25134619394389063,2.6230789819249187,2.1315487645637425,0.42807214273663,0.4669297129276591,0.3812313723264866,0.46914244544842343,2.33605483787635,2.1416499578276547,6,2,6,6,18,8.0,0.01,6
247.0,800.0,266.6666666666667,0.0,1.2517293629356347,1.3513947238171495,true,3,6.572520305780927e-14,0.7806190842869732,0.7829275369090118,0.046057840943962015,1.1696751153648315,2.341844999754004,2.0360022064435364,0.3076055754025929,0.2569450235730473,2.6107146826188266,2.1260319711372873,0.4285765142663987,0.4683545890642866,0.38303687747176296,0.4703598128230714,2.3333056448781755,2.1351344117239757,6,2,6,6,18,8.0,0.01,6
248.0,800.0,266.6666666666667,0.0,1.256797093149949,1.3513947238171495,true,3,8.260059303211165e-14,0.7823054112905736,0.7845758152779359,0.04562477766641647,1.1605943177575033,2.3634746891094913,2.0612172092184147,0.31318013144199325,0.2626135271534291,2.5984953005506712,2.120705901998833,0.4291048701594672,0.46982304721707113,0.3848381021847839,0.4715411029211868,2.3304326507139677,2.1284609299679005,6,2,6,6,18,8.0,0.01,6
249.0,800.0,266.6666666666667,0.0,1.2618648233642633,1.3513947238171495,true,3,1.0480505352461478e-13,0.7839723795676804,0.7862054725659221,0.04519979451247636,1.151604224795981,2.3852062308212223,2.086496542514958,0.31881831801329247,0.2683517256667418,2.586712603759163,2.1157413360172406,0.4296637292542635,0.4713340841165689,0.3865910726018581,0.4726475694247396,2.3274014814693067,2.121637355962322,6,2,6,6,18,8.0,0.01,6
250.0,800.0,266.6666666666667,0.0,1.2669325535785776,1.3513947238171495,true,3,4.2366110619695974e-13,0.7856203076546324,0.7878168098084234,0.04478266005544499,1.1427045760664876,2.4070394284217693,2.1118396706359617,0.32452038038720565,0.2741596407489715,2.5748193169620746,2.1108806134310534,0.43023630607469115,0.4728784316129433,0.38837676625009154,0.47373593448972307,2.3243040763426297,2.1147084179523588,6,2,6,6,18,8.0,0.01,6
251.0,800.0,266.6666666666667,0.0,1.272000283792892,1.3513947238171495,true,3,7.691625114603085e-13,0.7872495070093575,0.7894101214696582,0.044373151438845,1.1338950599448225,2.4289740775483177,2.1372461045515707,0.3302865602826407,0.28003729478640005,2.5634416822693455,2.1062487842272355,0.43083684280651247,0.4744399520413611,0.39010054604196304,0.4747777221231211,2.321064265270129,2.107748295010411,6,2,6,6,18,8.0,0.01,6
252.0,800.0,266.6666666666667,0.0,1.2770680140072064,1.3513947238171495,true,3,6.359357485052897e-13,0.7888602821946845,0.7909856956087248,0.04397105400825139,1.1251753169499983,2.451009966050902,2.1627153990799455,0.3361170958451297,0.28598471099326184,2.552451760514192,2.1018676956794473,0.4314661494525765,0.47604064702842114,0.3917801760134145,0.4757673387604643,2.317678921669178,2.100660954568228,6,2,6,6,18,8.0,0.01,6
253.0,800.0,266.6666666666667,0.0,1.2821357442215207,1.3513947238171495,true,3,7.212008767965017e-13,0.7904529310572971,0.7925438140420183,0.04357616096056567,1.1165449429730845,2.47314687410099,2.1882471501501675,0.34201222162629225,0.2920019134723877,2.5416178795781224,2.0974213273847697,0.4321206566825963,0.4776686005123751,0.3934501751954892,0.47677592810924585,2.3141684724748663,2.0935016430373317,6,2,6,6,18,8.0,0.01,6
254.0,800.0,266.6666666666667,0.0,1.287203474435835,1.3513947238171495,true,3,6.004086117172847e-13,0.792027744902274,0.7940847525018648,0.04318827300982634,1.1080034923799993,2.4953845743001892,2.213840992151114,0.34797216856428226,0.2980889272600647,2.5311041478877705,2.093430320731982,0.43279760773010895,0.4793295409776021,0.39508449339570206,0.47768487448406843,2.310548815749454,2.0862473820421754,6,2,6,6,18,8.0,0.01,6
255.0,800.0,266.6666666666667,0.0,1.2922712046501492,1.3513947238171495,true,3,5.773159728050814e-13,0.793585008663389,0.7956087807915192,0.04280719806869797,1.099550480987612,2.5177228317892406,2.239496595369688,0.35399716396526165,0.304245778356389,2.520444893942158,2.0892440652703548,0.43349571582017216,0.4810153793669779,0.3967553515664958,0.4786420201560304,2.306827872815315,2.078935607663963,6,2,6,6,18,8.0,0.01,6
256.0,800.0,266.6666666666667,0.0,1.2973389348644635,1.3513947238171495,true,3,9.876544027065393e-13,0.7951250010692147,0.7971161629365403,0.042432750944834,1.0911853889133831,2.5401614043572707,2.265213663520671,0.36008743148588246,0.3104724937422864,2.510612683601765,2.0856779134481505,0.43422153883080633,0.48271417633413166,0.39830914841288223,0.479460415988559,2.302971894698315,2.0716192915531995,6,2,6,6,18,8.0,0.01,6
257.0,800.0,266.6666666666667,0.0,1.3024066650787778,1.3513947238171495,true,3,3.0819791163594346e-13,0.7966479948049795,0.7986071573324725,0.04206475305136293,1.0829076632994625,2.5627000425510134,2.2909919313695113,0.36624319111673176,0.31676910138427855,2.5008641142763777,2.082383474063061,0.43496728669465656,0.48444491822577884,0.39986178948765033,0.4802189474010957,2.299023468176336,2.064218164703594,6,2,6,6,18,8.0,0.01,6
258.0,800.0,266.6666666666667,0.0,1.3074743952930923,1.3513947238171495,true,3,3.885780586188048e-13,0.7981542566704652,0.8000820168890934,0.041703032130776904,1.0747167209125117,2.5853384897844243,2.316831162449431,0.37246465916681576,0.32313563022816355,2.4912808398683604,2.078552764571655,0.43573642784981653,0.48617653870357475,0.4013999481699703,0.48110397630732193,2.294965341627728,2.0568660155148026,6,2,6,6,18,8.0,0.01,6
259.0,800.0,266.6666666666667,0.0,1.3125421255074066,1.3513947238171495,true,3,1.0080825063596421e-13,0.7996440477337164,0.8015409891709789,0.041347421991560045,1.0666119506213425,2.6080764824480656,2.342731146872487,0.37875204824895725,0.32957211018250615,2.481836624671776,2.0751987135570786,0.4365261862645327,0.4879362052712083,0.4029274087017111,0.4818815631809589,2.290813315364327,2.049448245891433,6,2,6,6,18,8.0,0.01,6
260.0,800.0,266.6666666666667,0.0,1.3176098557217208,1.3513947238171495,true,3,1.0800249583553523e-12,0.8011176234808286,0.8029843165346318,0.04099776225691495,1.0585927157545594,2.6309137500186086,2.3686916992348532,0.38510556726617745,0.33607857209298536,2.4725529219107436,2.0719684746248745,0.4373332372771702,0.48972076062879516,0.40444028159656875,0.4826328258594995,2.286585868080789,2.0419800024732724,6,2,6,6,18,8.0,0.01,6
261.0,800.0,266.6666666666667,0.0,1.3226775859360351,1.3513947238171495,true,3,2.864375403532904e-13,0.8025752339619041,0.8044122362622397,0.04065389812498836,1.0506583563408434,2.653850015168446,2.3947126566156323,0.3915254213990593,0.34265504770851957,2.463566495308589,2.06867296079646,0.4381631594274266,0.49150925144355434,0.4059155707403542,0.4834016874349196,2.282254859826094,2.0345496998541064,6,2,6,6,18,8.0,0.01,6
262.0,800.0,266.6666666666667,0.0,1.3277453161503494,1.3513947238171495,true,3,4.5208281562736374e-13,0.8040171239330162,0.8058249806918892,0.04031568014003489,1.0428081912349958,2.6768849938749377,2.4207938766676818,0.3980118120939831,0.3493015696399228,2.4547630798808306,2.0656063119137045,0.4390142342435916,0.4933275258536283,0.40737128898343467,0.4841193572232739,2.2778304710847705,2.0270508893045283,6,2,6,6,18,8.0,0.01,6
263.0,800.0,266.6666666666667,0.0,1.3328130463646637,1.3513947238171495,true,3,4.956035581926699e-13,0.8054435329945454,0.807222777344576,0.0399829639739748,1.0350415201327228,2.700018395529801,2.446935235799609,0.40456493705235286,0.35601817131203073,2.4461596839416218,2.062793629610738,0.4398822062999438,0.49515843520081515,0.40880405582870577,0.4847794687967435,2.273335874191117,2.0195556187878383,6,2,6,6,18,8.0,0.01,6
264.0,800.0,266.6666666666667,0.0,1.337880776578978,1.3513947238171495,true,3,7.980283101005625e-13,0.8068546957257094,0.8086058490478206,0.03965561021784475,1.027357625477722,2.723249923048118,2.4731366274467312,0.41118499022068133,0.36280488690992824,2.437674465214487,2.0600824947515353,0.4407644180128109,0.497002505276239,0.41022704806156784,0.4854174541785081,2.2687856803607382,2.0120622922095532,6,2,6,6,18,8.0,0.01,6
265.0,800.0,266.6666666666667,0.0,1.3429485067932925,1.3513947238171495,true,3,9.627854069549358e-13,0.8082508418154777,0.8099744140560617,0.03933348418265758,1.0197557742644892,2.746579272977148,2.499397960429263,0.41787216178158526,0.3696617513200435,2.4293696190709535,2.057225383013431,0.4416717087475298,0.49885715452296364,0.41162941701000727,0.48609161069906515,2.264125096071354,2.0045818546117844,6,2,6,6,18,8.0,0.01,6
266.0,800.0,266.6666666666667,0.0,1.3480162370076068,1.3513947238171495,true,3,2.495781359357352e-13,0.8096321961900153,0.8113286861679557,0.03901645570921372,1.0122352197404387,2.7700061356050614,2.5257191573957343,0.4246266381456969,0.37658880006678824,2.421370187633784,2.0544836559017794,0.44260759126013466,0.500730175224755,0.412989308742263,0.4867403043715467,2.259337661048538,1.9970835581281783,6,2,6,6,18,8.0,0.01,6
267.0,800.0,266.6666666666667,0.0,1.353083967221921,1.3513947238171495,true,3,5.151434834260726e-13,0.8109989791364375,0.8126688748403528,0.038704398986440035,1.0047952030112273,2.793530195068918,2.552100153348657,0.4314486019443565,0.3835860692452234,2.41346593428571,2.0518477572681864,0.44355581684062867,0.5026157484252064,0.4143418748091674,0.48736559350358044,2.2545076899742336,1.9895914585509822,6,2,6,6,18,8.0,0.01,6
268.0,800.0,266.6666666666667,0.0,1.3581516974362353,1.3513947238171495,true,3,2.433608869978343e-13,0.8123514064233797,0.8139951852994342,0.038397192377834864,0.9974349545527056,2.8171511294627716,2.5785408942509225,0.43833823202325584,0.3906535954505123,2.405854856863755,2.0497991804920583,0.4445215353180256,0.504529138988961,0.4156526721248632,0.4878526684550376,2.249609795135272,1.982046075681428,6,2,6,6,18,8.0,0.01,6
269.0,800.0,266.6666666666667,0.0,1.3632194276505496,1.3513947238171495,true,3,3.2507330161024584e-13,0.8136896894180395,0.8153078186486603,0.03809471825564183,0.9901536956335637,2.8408686109449883,2.6050413357094473,0.4452957034368391,0.3977914157044839,2.39846463928879,2.0477413230269637,0.4454972091550153,0.5064404898858218,0.4169333929794884,0.48834293118713046,2.244682973203632,1.9745656596798815,6,2,6,6,18,8.0,0.01,6
270.0,800.0,266.6666666666667,0.0,1.3682871578648639,1.3513947238171495,true,3,6.590283874174929e-13,0.815014035200076,0.8166069719738969,0.037796862842375045,0.9829506396521508,2.864682305845352,2.6316014417340776,0.45232118744357724,0.40499956737994613,2.391283301251354,2.0456083781564485,0.4464979205980686,0.5083603277453999,0.4181854987557107,0.48885212373896514,2.2396520876525794,1.9671086538854112,6,2,6,6,18,8.0,0.01,6
271.0,800.0,266.6666666666667,0.0,1.3733548880791782,1.3513947238171495,true,3,4.2454928461665986e-13,0.8163246466722015,0.8178928384455447,0.03750351605935289,0.975824993391376,2.8885918747714765,2.6582211835685663,0.4594148515019994,0.41227808812306466,2.3841948954563654,2.043559057904,0.4475144413663789,0.5102967485023704,0.4194287983359629,0.48934235403290066,2.2345647594002505,1.9596440755987983,6,2,6,6,18,8.0,0.01,6
272.0,800.0,266.6666666666667,0.0,1.3784226182934924,1.3513947238171495,true,3,6.643574579356937e-13,0.8176217226677778,0.8191656074179718,0.03721457138189899,0.9687759581951697,2.9125969727149235,2.6849005385913984,0.46657685926757164,0.41962701577434364,2.3773360044959215,2.041301912723208,0.4485524598383041,0.5122326673291205,0.4206388992169557,0.4898834384894812,2.229393637391898,1.9522378477229734,6,2,6,6,18,8.0,0.01,6
273.0,800.0,266.6666666666667,0.0,1.383490348507807,1.3513947238171495,true,3,2.0623502905436908e-12,0.8189054580552406,0.8204254645260628,0.03692992570090486,0.9618027310702613,2.936697249156522,2.711639489283182,0.4738073705902931,0.4270463882884521,2.3704687949922114,2.039364412900173,0.44960445467323,0.5141951607710049,0.42185748325924943,0.4903488526495878,2.2241772509278057,1.944786875280117,6,2,6,6,18,8.0,0.01,6
274.0,800.0,266.6666666666667,0.0,1.3885580787221212,1.3513947238171495,true,3,5.968558980384842e-13,0.8201760438396619,0.8216725917791803,0.03664947919044462,0.9549045057166661,2.960892348171309,2.738438022258374,0.4811065415131025,0.43453624365335547,2.363903202053994,2.0379424207056314,0.45067309964354196,0.5161856146909256,0.42302916597054424,0.4906909978613395,2.218903237825701,1.9372876181347403,6,2,6,6,18,8.0,0.01,6
275.0,800.0,266.6666666666667,0.0,1.3936258089364355,1.3513947238171495,true,3,2.26929586233382e-13,0.8214336672613759,0.8229071676524566,0.03637313518116155,0.9480804734903866,2.985181908532772,2.765296127358373,0.4884745242710173,0.44209661980900106,2.3574169482853096,2.036026589360244,0.4517574328919393,0.5181596295847326,0.42419309860623505,0.4911527212983098,2.213577303196693,1.9299072002221158,6,2,6,6,18,8.0,0.01,6
276.0,800.0,266.6666666666667,0.0,1.3986935391507498,1.3513947238171495,true,3,1.3233858453531866e-12,0.8226785118917622,0.8241293671754999,0.03610080003915623,0.9413298243016825,3.0095655638164094,2.792213796803234,0.4959114672909907,0.4497275545658388,2.351198663940885,2.0343734970030525,0.4528593525867281,0.5201410716483511,0.42531497458572154,0.49155182245204976,2.2081911178117664,1.9225553498995065,6,2,6,6,18,8.0,0.01,6
277.0,800.0,266.6666666666667,0.0,1.403761269365064,1.3513947238171495,true,3,2.163602630389505e-12,0.8239107577262287,0.8253393620185462,0.035832383050117086,0.9346517474521553,3.034042942502498,2.8191910243994047,0.5034175151924607,0.4574290855234264,2.3450484451162614,2.0327490040199914,0.45397908211206994,0.5221404835879315,0.4264304228266903,0.49194465131818377,2.2027446624801503,1.915193384601051,6,2,6,6,18,8.0,0.01,6
278.0,800.0,266.6666666666667,0.0,1.4088289995793783,1.3513947238171495,true,3,4.796163466380676e-14,0.8251305812747833,0.8265373205764343,0.035567796308441896,0.9280454324136084,3.0586136680787432,2.8462278048015883,0.5109928087887455,0.46520124998952733,2.3391059812229327,2.0314426323210797,0.45511166626826255,0.5241539851709583,0.42751376296219784,0.4922610090433236,2.1972629447177403,1.9078363005746097,6,2,6,6,18,8.0,0.01,6
279.0,800.0,266.6666666666667,0.0,1.4138967297936926,1.3513947238171495,true,3,2.028599510595086e-12,0.8263381556495643,0.8277234080497726,0.03530695461113493,0.9215100695521466,3.0832773591412685,2.8733241328245565,0.5186374850888931,0.4730440848995235,2.3336568644538156,2.030046094150811,0.4562735178288932,0.5261720768836375,0.4285120127264496,0.49259965223514307,2.1916678503682285,1.9005189441498036,6,2,6,6,18,8.0,0.01,6
280.0,800.0,266.6666666666667,0.0,1.4189644600080071,1.3513947238171495,true,3,6.59916565837193e-13,0.8275336506502212,0.828897786524174,0.03504977535623635,0.9150448507999324,3.1080336294957047,2.900480002804415,0.5263516773004171,0.48095762673679276,2.327949053935891,2.028788020255549,0.4574379494853984,0.5282097651682225,0.429562665174862,0.4929051187289831,2.1860888479518694,1.8931872637408045,6,2,6,6,18,8.0,0.01,6
281.0,800.0,266.6666666666667,0.0,1.4240321902223214,1.3513947238171495,true,3,1.3091749906379846e-12,0.8287172328466881,0.830060615047092,0.034796178445588695,0.9086489702777403,3.132882088257204,2.9276954080056714,0.5341355148326165,0.4889419114539204,2.3223904587226674,2.0274913929640714,0.45861805236862585,0.5302515155581963,0.43059081484084627,0.4932203428681685,2.1804636665200974,1.8858974857380635,6,2,6,6,18,8.0,0.01,6
282.0,800.0,266.6666666666667,0.0,1.4290999204366357,1.3513947238171495,true,3,6.945555242054979e-13,0.8298890656595161,0.8312120497024251,0.03454608619173472,0.9023216248709476,3.157822339949605,2.9549703400720224,0.5419891233005216,0.4969969743949637,2.316891950999237,2.0261371040706844,0.4598130485330263,0.5322985458241098,0.43161270406620234,0.49355001593471326,2.174796916247527,1.878644996957093,6,2,6,6,18,8.0,0.01,6
283.0,800.0,266.6666666666667,0.0,1.43416765065095,1.3513947238171495,true,3,1.8598456108520622e-12,0.8310493094379384,0.8323522436830476,0.0342994232287557,0.8960620147615037,3.1828539846039092,2.9823047885188507,0.5499126245295092,0.5051228502189531,2.3117306214735445,2.0251595719304527,0.4610243112967052,0.5343587832123978,0.43257635241366466,0.49378824950903255,2.1690830081982853,1.8714018210542227,6,2,6,6,18,8.0,0.01,6
284.0,800.0,266.6666666666667,0.0,1.4392353808652643,1.3513947238171495,true,3,1.878497357665765e-12,0.8321981215356512,0.8334813473612441,0.03405611642686985,0.8898693439183815,3.207976617855942,3.0096987402650974,0.557906136560528,0.513319572824707,2.3065154448237926,2.0238482763447196,0.462246420746541,0.5364179150912709,0.4335544347835033,0.4941081857213644,2.1633482816048026,1.8642181252090568,6,2,6,6,18,8.0,0.01,6
285.0,800.0,266.6666666666667,0.0,1.4443031110795785,1.3513947238171495,true,3,2.183142555622908e-12,0.8333356563844462,0.834599508357179,0.03381609481061644,0.8837428205488732,3.2331898310432887,3.037152179202574,0.565969773655961,0.5215871752771103,2.3016971754091555,2.0230056730286394,0.46348847598540943,0.5384937045930195,0.4344620181506881,0.49431398702056095,2.1575509463831413,1.8570319234386885,6,2,6,6,18,8.0,0.01,6
286.0,800.0,266.6666666666667,0.0,1.4493708412938928,1.3513947238171495,true,3,9.254819133275305e-13,0.8344620655656115,0.835706871605311,0.03357928948046566,0.8776816575130569,3.2584932113011877,3.064665085800354,0.5741036463060339,0.5299256897348557,2.2967973977254394,2.021907519644667,0.46474320614352804,0.5405776580891065,0.4353888597184577,0.4945824624935079,2.1517259139688574,1.8498729739125923,6,2,6,6,18,8.0,0.01,6
