# y_unit.M_K: fm^-1
# y_unit.Gamma_pi: fm^-1
# y_unit.M_sigma_prime: fm^-1
# y_unit.Gamma_sigma: fm^-1
# y_unit.M_pi: fm^-1
# y_unit.Gamma_K: fm^-1
# script: scripts/relaxtime/run_mott_phase_scan.jl
# y_unit.m_u: fm^-1
# y_unit.M_sigma: fm^-1
# y_unit.Gamma_eta: fm^-1
# y_unit.Gamma_sigma_prime: fm^-1
# y_unit.m_d: fm^-1
# y_unit.Gamma_eta_prime: fm^-1
# format: scan_csv_v1
# x_unit: MeV
# y_unit.M_eta: fm^-1
# y_unit.M_eta_prime: fm^-1
# y_unit.m_s: fm^-1
# x_label: Temperature
run_id,T_MeV,muB_MeV,xi,M_pi,M_K,Gamma_pi,Gamma_K,residual_pi,residual_K,root_quality_pi,root_quality_K,selected_method_pi,selected_method_K,governance_candidate_count_pi,governance_candidate_count_K,governance_selection_reason_pi,governance_selection_reason_K,second_pass_triggered_pi,second_pass_triggered_K,second_pass_candidate_count_pi,second_pass_candidate_count_K,m_u,m_d,m_s,status,error_code,error_message,timestamp_utc,M_eta,M_eta_prime,M_sigma,M_sigma_prime,Gamma_eta,Gamma_eta_prime,Gamma_sigma,Gamma_sigma_prime,residual_eta,residual_eta_prime,residual_sigma,residual_sigma_prime,root_quality_eta,root_quality_eta_prime,root_quality_sigma,root_quality_sigma_prime,selected_method_eta,selected_method_eta_prime,selected_method_sigma,selected_method_sigma_prime,governance_candidate_count_eta,governance_candidate_count_eta_prime,governance_candidate_count_sigma,governance_candidate_count_sigma_prime,governance_selection_reason_eta,governance_selection_reason_eta_prime,governance_selection_reason_sigma,governance_selection_reason_sigma_prime,second_pass_triggered_eta,second_pass_triggered_eta_prime,second_pass_triggered_sigma,second_pass_triggered_sigma_prime,second_pass_candidate_count_eta,second_pass_candidate_count_eta_prime,second_pass_candidate_count_sigma,second_pass_candidate_count_sigma_prime
20260415T151619_e936585a,270.0,0.0,-0.4,2.836758392058907,3.131199725112841,2.5412572760530914,2.4769650948727895,1.6927570456459762e-12,1.709743457922741e-14,good,good,newton,newton,0,0,none,none,false,false,0,0,0.039991361433458626,0.03999136143345862,1.0712018921943496,ok,,,2026-04-15T15:17:18Z,3.05494226875862,3.0877302571128205,2.837531790742117,3.577892878302211,2.990748017181067,2.1168318460614675,2.5410135588089133,2.236485747884843,5.6706565727815406e-9,2.9579300328541613e-9,6.603190216836197e-13,7.265021917390868e-15,good,good,good,good,newton,newton,newton,newton,0,0,0,0,none,none,none,none,false,false,false,false,0,0,0,0
20260415T151619_e936585a,275.0,0.0,-0.4,2.933202776811533,3.187096278671752,2.723414124936469,2.651680325187552,1.3244960683778118e-12,2.849991391935807e-14,good,good,newton,newton,0,0,none,none,false,false,0,0,0.03790983665351133,0.03790983665351136,1.0191765872408267,ok,,,2026-04-15T15:17:18Z,3.116178197210183,3.151508340177738,2.933856610217017,3.579122149921076,3.113800581261484,2.3447868557270524,2.723189344375558,2.41370878079823,1.6707293222506525e-9,1.3265524026473408e-9,5.174957684594972e-13,1.4363510381087963e-15,good,good,good,good,newton,newton,newton,newton,0,0,0,0,none,none,none,none,false,false,false,false,0,0,0,0
20260415T151619_e936585a,280.0,0.0,-0.4,3.026442634991471,3.2452140711958752,2.9073129274821454,2.828590901501157,1.0585976539800868e-12,3.7492574626799224e-14,good,good,newton,newton,0,0,none,none,false,false,0,0,0.03604377115478582,0.036043771154785825,0.9707705632167593,ok,,,2026-04-15T15:17:18Z,3.178236821311703,3.2163993030401072,3.026999578483902,3.5894260189190006,3.242585768508057,2.563630041220773,2.907106442105298,2.595518717089178,6.150108963765e-10,5.926694898739093e-10,4.142380882754537e-13,4.579669976578771e-16,good,good,good,good,newton,newton,newton,newton,0,0,0,0,none,none,none,none,false,false,false,false,0,0,0,0
20260415T151619_e936585a,285.0,0.0,-0.4,3.1166650752512925,3.305021264033846,3.0928939522538395,3.007493427784433,8.629763570411342e-13,4.424521088268555e-14,good,good,newton,newton,0,0,none,none,false,false,0,0,0.034359590990793186,0.034359590990793366,0.9258065877047493,ok,,,2026-04-15T15:17:18Z,3.2409012483334143,3.2819979758120588,3.117142592970028,3.6075983432888554,3.3768713607965664,2.776165274912546,3.0927047091284523,2.7810314337329354,2.3308854846249005e-10,2.5944177708958627e-10,3.383057722849969e-13,2.3592239273284576e-16,good,good,good,good,newton,newton,newton,newton,0,0,0,0,none,none,none,none,false,false,false,false,0,0,0,0
20260415T151619_e936585a,290.0,0.0,-0.4,3.204043389333768,3.366046055395577,3.2801207630129747,3.188262728274691,7.16315895488151e-13,5.0250256367768025e-14,good,good,newton,newton,0,0,none,none,false,false,0,0,0.03283038788738804,0.03283038788738805,0.8840693626964795,ok,,,2026-04-15T15:17:18Z,3.3039617481749417,3.3479584312187054,3.2044551217607284,3.6324707945910952,3.5164061270381155,2.9843316754040203,3.279947420044764,2.9695538038131213,9.172021475656322e-11,1.0802399946774344e-10,2.8121949213755215e-13,2.3592239273284576e-16,good,good,good,good,newton,newton,newton,newton,0,0,0,0,none,none,none,none,false,false,false,false,0,0,0,0
20260415T151619_e936585a,295.0,0.0,-0.4,3.288735197558309,3.4278794554342817,3.468969995849291,3.3708256785130613,6.059597268404104e-13,5.4231146112396575e-14,good,good,newton,newton,0,0,none,none,false,false,0,0,0.031434402071641054,0.031434402071641054,0.845326845634845,ok,,,2026-04-15T15:17:18Z,3.3672217034344962,3.4139892851142752,3.2890919449458726,3.662959162509004,3.6609324607257254,3.189518280054871,3.468810991173036,3.160560667934184,3.7665075919290913e-11,4.0528434774866895e-11,2.3791385528326714e-13,9.340925248568777e-9,good,good,good,good,newton,newton,newton,newton,0,0,0,0,none,none,none,none,false,false,false,false,0,0,0,0
20260415T151619_e936585a,300.0,0.0,-0.4,3.37088210111009,3.4901724145372546,3.6594239814647476,3.5551409440890303,5.203615316418109e-13,6.339373470609644e-14,good,good,newton,newton,0,0,none,none,false,false,0,0,0.03015387866840465,0.03015387866840461,0.8093447807269895,ok,,,2026-04-15T15:17:18Z,3.430500695896173,3.4798472800179794,3.3711925316207685,3.6980867449270116,3.8101944889097177,3.3927439189311874,3.6592775842434913,3.3536641156960707,1.6189275614530985e-11,1.5790020332917543e-11,2.040936863956233e-13,7.355227538141662e-16,good,good,good,good,newton,newton,newton,newton,0,0,0,0,none,none,none,none,false,false,false,false,0,0,0,0
20260415T151619_e936585a,305.0,0.0,-0.4,3.450610328807809,3.5526301344478277,3.851465753084275,3.741184344478257,4.518607710224387e-13,7.249756350802272e-14,good,good,newton,newton,0,0,none,none,false,false,0,0,0.028974201096729695,0.02897420109672971,0.7758959506232664,ok,,,2026-04-15T15:17:18Z,3.4936356531341923,3.5453305040698146,3.450881496022691,3.7369920308311544,3.9639428921878666,3.5947676592500053,3.8513301099356543,3.5485846348159735,7.291483389293418e-12,6.87268124355267e-12,1.776460922808809e-13,1.609823385706477e-15,good,good,good,good,newton,newton,newton,newton,0,0,0,0,none,none,none,none,false,false,false,false,0,0,0,0
20260415T151619_e936585a,310.0,0.0,-0.4,3.5280319589758875,3.6150053553590276,4.045075893370438,3.9289388726969645,3.9834802123550617e-13,7.971401316808624e-14,good,good,newton,newton,0,0,none,none,false,false,0,0,0.027883230910876324,0.02788323091087633,0.7447655971461272,ok,,,2026-04-15T15:17:18Z,3.5564807740965505,3.610271987212906,3.5282696850977673,3.7789262050231027,4.121937485542507,3.796160469381513,4.0449490767403615,3.745122482421099,3.4383190739006864e-12,1.6177215816925994e-12,1.566143048581381e-13,3.25434124093249e-15,good,good,good,good,newton,newton,newton,newton,0,0,0,0,none,none,none,none,false,false,false,false,0,0,0,0
20260415T151619_e936585a,315.0,0.0,-0.4,3.603246413464232,3.6770916463166734,4.240230719193156,4.1183882632236735,3.5371705564557487e-13,8.58202398035246e-14,good,good,newton,newton,0,0,none,none,false,false,0,0,0.02687080206031282,0.026870802060312806,0.7157542051541409,ok,,,2026-04-15T15:17:18Z,3.6189067472281145,3.6745340135710083,3.6034555761259206,3.8232451978030726,4.2839483585247615,3.9973537638878294,4.240110780350929,3.9431359079703627,1.6939262492687845e-12,1.1110279363180098e-12,1.3912829222029188e-13,5.585809592645319e-15,good,good,good,good,newton,newton,newton,newton,0,0,0,0,none,none,none,none,false,false,false,false,0,0,0,0
20260415T151619_e936585a,320.0,0.0,-0.4,3.676342023922196,3.738717220443086,4.436901396792881,4.309513116571955,3.1863400806741993e-13,9.092726571680032e-14,good,good,newton,newton,0,0,none,none,false,false,0,0,0.025928331057098374,0.025928331057098384,0.6886785529975114,ok,,,2026-04-15T15:17:18Z,3.6807996053078202,3.738003250328283,3.676526772387334,3.8693990413659343,4.449756140603675,4.198673420844881,4.436786424092704,4.142523292994244,8.680452190379384e-13,1.519055064028163e-12,1.2473182209316036e-13,8.076872504148014e-15,good,good,good,good,newton,newton,newton,newton,0,0,0,0,none,none,none,none,false,false,false,false,0,0,0,0
20260415T151619_e936585a,325.0,0.0,-0.4,3.7473975490684737,3.799739489519308,4.635053678486223,4.502288788760993,2.879918525877656e-13,9.35918009759007e-14,good,good,newton,newton,0,0,none,none,false,false,0,0,0.025048514488667364,0.025048514488667354,0.6633716759158325,ok,,,2026-04-15T15:17:18Z,3.7420594353554093,3.7487610282126695,3.7475614675539144,3.916920474984445,4.61915177154818,4.472458947856363,4.634941860131289,4.3432097669886,5.983061268644008e-15,0.01314693069743105,1.131282567623515e-13,1.0394463068053028e-14,good,degraded,good,good,trust_region,trust_region,newton,newton,0,328,0,0,joint_pair_objective_min,joint_pair_objective_min,none,none,false,true,false,false,0,306,0,0
20260415T151619_e936585a,330.0,0.0,-0.4,3.8164835765617293,3.8600404003488147,4.8346480373658105,4.6966844545887225,2.615685446016869e-13,9.636735853746359e-14,good,good,newton,newton,0,0,none,none,false,false,0,0,0.024225092657936747,0.024225092657936754,0.6396821863104887,ok,,,2026-04-15T15:17:19Z,3.8025990744167295,3.8622081576322262,3.8166298070334483,3.965413875296091,4.791936019545761,4.602608134205822,4.8345377267453005,4.545137421970639,3.5137040846344725e-14,1.1810967785394477e-12,1.0297231817224528e-13,1.214306433183765e-14,good,good,good,good,newton,newton,newton,newton,0,0,0,0,none,none,none,none,false,false,false,false,0,0,0,0
20260415T151619_e936585a,335.0,0.0,-0.4,3.8836637789389825,3.9195225076579745,5.0356400435281845,4.8926629226567,2.395861287141088e-13,9.636735853746359e-14,good,good,newton,newton,0,0,none,none,false,false,0,0,0.02345266355278828,0.02345266355278829,0.6174732458070131,ok,,,2026-04-15T15:17:19Z,3.862342863861097,3.92280577233616,3.8837951121664798,4.014545076513124,4.967918893672534,4.805537316563707,5.035529824174238,4.74825836822453,3.5796669448084906e-14,4.069791378902288e-14,9.458406280415943e-14,1.400615734503674e-14,good,good,good,good,newton,newton,newton,newton,0,0,0,0,none,none,none,none,false,false,false,false,0,0,0,0
20260415T151619_e936585a,340.0,0.0,-0.4,3.9489960151865477,3.9781057002000537,5.237980875177312,5.0901809103956195,2.2115642650533118e-13,9.692247004977617e-14,good,good,newton,newton,0,0,none,none,false,false,0,0,0.022726535346202392,0.0227265353462024,0.5966213790178101,ok,,,2026-04-15T15:17:19Z,3.9212254974401786,3.982329441811999,3.949114956522433,4.064032319445384,5.146919033171267,5.009244931918336,5.237869621554728,4.952529952781179,3.591354644227884e-14,4.05465591657439e-14,8.678604709877469e-14,1.5615980730743217e-14,good,good,good,good,newton,newton,newton,newton,0,0,0,0,none,none,none,none,false,false,false,false,0,0,0,0
20260415T151619_e936585a,120.0,0.0,-0.35,0.6834965932518169,2.52183655193345,1.992140924777033e-10,0.0,9.743317264110374e-12,9.992007221626409e-16,good,good,newton,newton,0,0,none,none,false,false,0,0,1.8607793614346533,1.8607793614346533,2.783235507894434,ok,,,2026-04-15T15:17:19Z,2.6080275689112535,4.850190334888766,3.6885974345918537,6.069618178671843,4.291040041366344e-11,1.3588303564819566,0.0,0.9725769978600876,4.677119802565244e-12,9.424405700286798e-13,5.5774551643850145e-12,1.3322676295501878e-15,good,good,good,good,newton,newton,newton,newton,0,0,0,18,none,none,none,mixed_branch_score_min,false,false,false,false,0,0,0,0
20260415T151619_e936585a,125.0,0.0,-0.35,0.6832032985641474,2.5216925977652034,8.84235001042968e-14,0.0,2.9971940485040705e-9,1.1738459093635356e-9,good,good,newton,newton,0,0,none,none,false,false,0,0,1.8594112271909609,1.8594112271909609,2.782410624746941,ok,,,2026-04-15T15:17:19Z,2.6076103487291435,4.848200439040263,3.685915127744588,6.067947012827419,1.2042584116586025e-14,1.3576643711746728,0.0,0.9721195269867589,3.2065469585118578e-9,2.569888746251081e-13,7.784919930919898e-11,1.4085954624931674e-14,good,good,good,good,newton,newton,newton,newton,0,0,0,0,none,none,none,none,false,false,false,false,0,0,0,0
20260415T151619_e936585a,130.0,0.0,-0.35,0.682753446458423,2.521464459489993,6.022474640297172e-17,0.0,7.059621109917202e-9,2.952951438928153e-9,good,good,newton,newton,0,0,none,none,false,false,0,0,1.8573529506738642,1.8573529506738642,2.7811549989709055,ok,,,2026-04-15T15:17:19Z,2.6069623753200912,4.8451882331073115,3.6818799530061908,6.06540699734306,5.255702764699117e-18,1.355896075685875,0.0,0.9714450211045689,7.764772005924847e-9,1.340552668871453e-12,4.0922140676080687e-10,8.394673844946965e-14,good,good,good,good,newton,newton,newton,newton,0,0,0,0,none,none,none,none,false,false,false,false,0,0,0,0
20260415T151619_e936585a,135.0,0.0,-0.35,0.6820686426746775,2.521107248339774,3.4767470551739666e-26,0.0,4.6629367034256575e-15,7.2570565112783925e-9,good,good,newton,newton,0,0,none,none,false,false,0,0,1.8542744892679843,1.8542744892679843,2.779256930212027,ok,,,2026-04-15T15:17:19Z,2.6059638326439134,4.840658121929197,3.675845066286788,6.061572481790746,1.1336779286763052e-27,1.3532303757315158,0.0,0.9704554644775937,4.2049697057677804e-15,6.791303630571122e-12,2.1329193966579396e-9,4.744676873613685e-13,good,good,good,good,newton,newton,newton,newton,0,0,0,0,none,none,none,none,false,false,false,false,0,0,0,0
20260415T151619_e936585a,140.0,0.0,-0.35,0.6810277033816102,2.5205507136552763,7.072874836505137e-35,0.0,2.531308496145357e-14,6.661338147750939e-16,good,good,newton,newton,0,0,none,none,false,false,0,0,1.8496636361876488,1.8496636361876488,2.7763871960982884,ok,,,2026-04-15T15:17:19Z,2.6044269018556356,4.833841147186333,3.6668066528327508,6.055781788899354,9.000709726595837e-37,1.3492074211439222,0.0,0.9690005685007854,2.3897550605056495e-14,3.43315792461496e-11,1.5265566588595902e-15,2.587235981010849e-12,good,good,good,good,newton,newton,newton,newton,0,0,0,0,none,none,none,none,false,false,false,false,0,0,0,0
20260415T151619_e936585a,145.0,0.0,-0.35,0.6794308348479375,2.5196804171195555,5.221030703397132e-43,0.0,1.4099832412739488e-13,4.6629367034256575e-15,good,good,newton,newton,0,0,none,none,false,false,0,0,1.8426777651015296,1.8426777651015287,2.772004858587681,ok,,,2026-04-15T15:17:19Z,2.6020377116985474,4.82347571910381,3.653113598547502,6.046947947638568,2.7232102831385745e-45,1.3430692623790035,0.0,0.9668356386879177,1.4291345884487328e-13,1.7966979293237983e-10,5.1486592766991635e-14,1.4127685132869772e-11,good,good,good,good,newton,newton,newton,newton,0,0,0,0,none,none,none,none,false,false,false,false,0,0,0,0
20260415T151619_e936585a,150.0,0.0,-0.35,0.6769211773687693,2.518294927773541,1.507871060185987e-50,0.0,8.697487174913476e-13,2.90878432451791e-14,good,good,newton,newton,0,0,none,none,false,false,0,0,1.8318000460676822,1.8318000460676838,2.765140869636303,ok,,,2026-04-15T15:17:19Z,2.598226016744387,4.807303458793941,3.6317939983321477,6.033123755730662,3.422523735436039e-53,1.3334519278951877,0.0,0.963524253461699,9.626049957134342e-13,1.0309022385746047e-9,3.0674907058880763e-12,8.053627209569925e-11,good,good,good,good,newton,newton,newton,newton,0,0,0,0,none,none,none,none,false,false,false,false,0,0,0,0
20260415T151619_e936585a,155.0,0.0,-0.35,0.6727665526649934,2.515993819331168,2.0007041894197014e-57,0.0,6.654454764998263e-12,2.3003821070233244e-13,good,good,newton,newton,0,0,none,none,false,false,0,0,1.813879866923652,1.8138798669236524,2.7538004226382653,ok,,,2026-04-15T15:17:19Z,2.5917964156836875,4.780675889095152,3.5966758957662575,6.010300210255648,2.1452673170371e-60,1.317528935155549,0.0,0.9581684002118671,8.318623567760142e-12,7.197523049784493e-9,6.818577646949819e-10,5.03115230032769e-10,good,good,good,good,newton,newton,newton,newton,0,0,0,0,none,none,none,none,false,false,false,false,0,0,0,0
20260415T151619_e936585a,160.0,0.0,-0.35,0.6650737030668457,2.5117965779077056,1.7221566679696083e-63,0.0,8.087064351514073e-11,2.667865928174251e-12,good,good,newton,newton,0,0,none,none,false,false,0,0,1.7806132797067742,1.7806132797067735,2.7328019603525675,ok,,,2026-04-15T15:17:20Z,2.5795562091232385,4.731514731965477,3.5314957987744915,5.968060624996114,9.99755101937421e-67,1.2878758943844906,0.0,0.9484313286334979,1.2400351578900626e-10,1.5001888620247428e-14,9.149936364138966e-11,5.521264445640384e-9,good,good,good,good,newton,newton,newton,newton,0,0,0,0,none,none,none,none,false,false,false,false,0,0,0,0
20260415T151619_e936585a,165.0,0.0,-0.35,0.6473990203695297,2.5027475516035715,1.8781717534460128e-68,0.0,2.4242861051959608e-9,6.439093702681475e-11,good,good,newton,newton,0,0,none,none,false,false,0,0,1.7026631389467968,1.7026631389467968,2.6843481350977827,ok,,,2026-04-15T15:17:20Z,2.5497578630903353,4.618363815465539,3.378826736725839,5.87061438065551,8.181065174827176e-72,1.2182865883791238,0.0,0.9263246566148106,6.04695558903412e-9,1.0018472162975911e-11,1.887379141862766e-15,1.144223604754302e-13,good,good,good,good,newton,newton,newton,newton,0,0,0,0,none,none,none,none,false,false,false,false,0,0,0,0
20260415T151619_e936585a,170.0,0.0,-0.35,0.6155326499780047,2.4889416989280346,1.366496467229269e-78,0.0,1.5987211554602254e-14,4.388225338658458e-10,good,good,newton,newton,0,0,none,none,false,false,0,0,1.5542865655061646,1.5542865655061642,2.595411983671032,ok,,,2026-04-15T15:17:20Z,2.4875807627143796,4.41170714727286,3.0885041881834585,5.691811101674138,3.9762869185183145e-81,1.0845088502716675,0.0,0.8868482685862707,7.860101458589952e-13,1.1300680946568775e-9,6.042194522493105e-12,3.952013716279623e-11,good,good,good,good,newton,newton,newton,newton,0,0,0,0,none,none,none,none,false,false,false,false,0,0,0,0
20260415T151619_e936585a,175.0,0.0,-0.35,0.5831593903075746,2.479040479117245,1.615863034024425e-88,0.0,2.8199664825478976e-14,1.565132468073216e-10,good,good,newton,newton,0,0,none,none,false,false,0,0,1.3854877855681609,1.3854877855681607,2.4997743331985696,ok,,,2026-04-15T15:17:20Z,2.4027597557651856,4.191887344412404,2.7588611259317477,5.499728267645256,1.5886255741324364e-88,0.9279887060670408,9.257909810916048e-13,0.8462658885157733,1.6427430249432717e-10,1.8790693584458396e-9,3.082534227871747e-13,1.0826917140605019e-10,good,good,good,good,newton,newton,newton,newton,0,0,0,0,none,none,none,none,false,false,false,false,0,0,0,0
20260415T151619_e936585a,180.0,0.0,-0.35,0.5527416903818119,2.4767780511029835,1.8653650263499964e-98,0.0,2.7977620220553945e-14,6.603606550470431e-13,good,good,newton,newton,0,0,none,none,false,false,0,0,1.1806887875420422,1.1806887875420415,2.39324228678714,ok,,,2026-04-15T15:17:20Z,2.2592930588612257,3.95159824474228,2.3604380415348385,5.286071683110034,1.6645090937083412e-10,0.731145258747885,6.423798382663003e-12,0.8030531320150998,2.4325763625654417e-11,5.649933527973605e-9,8.383294058944557e-13,3.719717311945203e-10,good,good,good,good,newton,newton,newton,newton,0,0,0,0,none,none,none,none,false,false,false,false,0,0,0,0
20260415T151619_e936585a,185.0,0.0,-0.35,0.5395207645909659,2.4927273675156507,1.5825643712077272e-103,0.0,2.0566996994375586e-9,3.7465994751073595e-9,good,good,newton,newton,0,0,none,none,false,false,0,0,0.9048784039484833,0.9048784039484818,2.2690578788300186,ok,,,2026-04-15T15:17:20Z,2.1140390002184755,3.684293142606448,1.8306889083499074,5.037853649278851,0.7092607804847203,0.46408629816551084,0.003928850287323727,0.755804262001112,2.0777729797111233e-11,3.344546861683284e-15,4.274358644806853e-15,1.6949882608585654e-9,good,good,good,good,newton,newton,newton,newton,0,0,0,0,none,none,none,none,false,false,false,false,0,0,0,0
20260415T151619_e936585a,190.0,0.0,-0.35,0.6148334656397426,2.532258521214581,0.0,0.0,1.9103163495515219e-10,9.066303263693953e-12,good,good,newton,newton,0,0,none,none,false,false,0,0,0.567290959823726,0.567290959823727,2.1463619339499656,ok,,,2026-04-15T15:17:20Z,2.1795963208662967,3.4557439579198337,1.2349051625643452,4.796987485216183,1.3210489558993646,0.18604750387585242,0.032667628972923475,0.7206823258641459,5.405464950647421e-9,3.643875999548296e-12,1.1800230237390963e-10,1.2823788697602367e-9,good,good,good,good,newton,newton,newton,newton,0,0,0,0,none,none,none,none,false,false,false,false,0,0,0,0
20260415T151619_e936585a,195.0,0.0,-0.35,0.7364826424843297,2.5528780620630904,0.06612861924341133,0.26963096464818365,6.98663349396611e-13,1.2301271112846734e-13,good,good,newton,newton,0,0,none,none,false,false,0,0,0.344764149653493,0.34476414965349284,2.067502831084256,ok,,,2026-04-15T15:17:20Z,2.2351155619225285,3.3756984121748754,0.9994685038065635,4.652942632202756,1.5909336809489114,0.21826085260782135,0.13006780385376276,0.7249598783717529,6.172562461159714e-13,0.005112733392116792,9.68313305482315e-9,5.8962418281183204e-12,good,degraded,good,good,current,trust_region,newton,newton,0,328,0,0,joint_pair_objective_min,joint_pair_objective_min,none,none,false,true,false,false,0,306,0,0
20260415T151619_e936585a,200.0,0.0,-0.35,0.9391657690120817,2.642533300934365,0.25430354416205087,0.4756565082886622,1.9310725139488397e-15,3.2710500974530987e-12,good,good,newton,newton,0,0,none,none,false,false,0,0,0.23741587715174256,0.23741587715174248,2.0092484576881393,ok,,,2026-04-15T15:17:21Z,2.2872935096593014,3.2922810805286904,1.0459905788577308,4.555872986176292,1.7180878235350432,0.24952223950648256,0.25935755702167035,0.7508216553642666,1.0408340855860843e-15,0.007360102316154082,2.384787246151321e-13,1.0172418463127997e-14,good,degraded,good,good,trust_region,trust_region,newton,newton,0,328,0,0,joint_pair_objective_min,joint_pair_objective_min,none,none,false,true,false,false,0,306,0,0
20260415T151619_e936585a,205.0,0.0,-0.35,1.1203954311520845,2.6951234779709794,0.39058345991611054,0.6023664899942457,4.0398818919155616e-9,3.141931159689193e-14,good,good,newton,newton,0,0,none,none,false,false,0,0,0.17937533296326233,0.1793753329632626,1.953716366549495,ok,,,2026-04-15T15:17:21Z,2.3386940401995586,3.2222512307135434,1.17218993671468,4.468211393606914,1.8072859601368183,0.28614845366190234,0.3905243282045704,0.7866280044254002,2.9837243786801082e-15,0.009178737774885412,5.159380301461569e-11,5.812017533912694e-14,good,degraded,good,good,current,trust_region,newton,newton,0,328,0,0,joint_pair_objective_min,joint_pair_objective_min,none,none,false,true,false,false,0,306,0,0
20260415T151619_e936585a,210.0,0.0,-0.35,1.2865210041187232,2.729986588877738,0.5239001868855739,0.7118184692131648,8.195029380088133e-10,1.0933904474335189e-15,good,good,newton,newton,0,0,none,none,false,false,0,0,0.14372895568803096,0.14372895568803096,1.8963943769683744,ok,,,2026-04-15T15:17:23Z,2.389453518992039,3.1524990530467587,1.3152753985840242,4.380919300595722,1.8847781332169582,0.32696866143467673,0.5231248027387906,0.8301935400771059,2.6298407895808396e-15,0.01097408052935002,9.257000417942085e-11,8.132383655379272e-14,good,degraded,good,good,current,trust_region,newton,newton,0,328,0,0,joint_pair_objective_min,joint_pair_objective_min,none,none,false,true,false,false,0,306,0,0
20260415T151619_e936585a,215.0,0.0,-0.35,1.4417226240705225,2.7558868727126655,0.659947041331251,0.8184816625029261,2.393346631990312e-10,8.004305662723254e-9,good,good,newton,newton,0,0,none,none,false,false,0,0,0.11973543370857909,0.1197354337085791,1.8361353313011601,ok,,,2026-04-15T15:17:24Z,2.4396068719420008,3.098986313618646,1.459279904585072,4.292130991918491,1.9582324149542194,0.398685238220824,0.6591400120943264,0.8816295579895524,2.0122792321330962e-15,0.014043591709931219,5.0998754698439175e-11,9.919842725025774e-14,good,degraded,good,good,current,trust_region,newton,newton,0,328,0,0,joint_pair_objective_min,joint_pair_objective_min,none,none,false,true,false,false,0,306,0,0
20260415T151619_e936585a,220.0,0.0,-0.35,1.5885771048094768,2.7774130011382177,0.8003129226213155,0.9279596409780705,1.1292111690153206e-10,4.266891508506881e-9,good,good,newton,newton,0,0,none,none,false,false,0,0,0.1025142866062932,0.1025142866062932,1.772801355744636,ok,,,2026-04-15T15:17:25Z,2.489313164662799,3.043684980991832,1.6000573671904397,4.202135393799299,2.0306334628174265,0.4790996671577017,0.7995903883660573,0.941685785268177,1.797173521111972e-15,0.017634235745868938,2.905584106649428e-11,1.1463052729254741e-13,good,degraded,good,good,current,trust_region,newton,newton,0,328,0,0,joint_pair_objective_min,joint_pair_objective_min,none,none,false,true,false,false,0,306,0,0
20260415T151619_e936585a,225.0,0.0,-0.35,1.728701948780653,2.7974044079243003,0.9455028635539027,1.042949057437399,5.929401414306312e-11,5.8120576129638835e-9,good,good,newton,newton,0,0,none,none,false,false,0,0,0.08957152582879312,0.08957152582879312,1.7067043987759734,ok,,,2026-04-15T15:17:26Z,2.5388310580055213,2.9862313197179438,1.7366041059944668,4.112160809060844,2.103571520241085,0.5691301627407963,0.9448729066877732,1.0113073112380546,1.6445178552260131e-15,0.021911702750692073,1.8231666176760086e-11,1.3067324999838092e-13,good,degraded,good,good,newton,trust_region,newton,newton,0,328,0,0,none,no_candidate_passed_constraints,none,none,false,true,false,false,0,306,0,0
20260415T151619_e936585a,230.0,0.0,-0.35,1.8631186804661406,2.8178667399478003,1.0955842139789234,1.164828105303272,3.3940406041210736e-11,8.532426210017263e-9,good,good,newton,newton,0,0,none,none,false,false,0,0,0.07950665017933566,0.07950665017933572,1.6384367230016421,ok,,,2026-04-15T15:17:27Z,2.5884785630841263,2.926448360892487,1.868780172378154,4.023971996814487,2.1781701989592674,0.6699142050391123,1.0950344183447727,1.0914382132893932,1.5751289161869408e-15,0.02688255011154777,1.1462442106591197e-11,1.477429290019927e-13,good,degraded,good,good,newton,trust_region,newton,newton,0,328,0,0,none,no_candidate_passed_constraints,none,none,false,true,false,false,0,306,0,0
20260415T151619_e936585a,235.0,0.0,-0.35,1.9924681348313737,2.8403170735759886,1.250384584999537,1.294189226500848,2.0756285579182077e-11,9.072361417672425e-9,good,good,newton,newton,0,0,none,none,false,false,0,0,0.07147230401296562,0.07147230401296566,1.5687873672770316,ok,,,2026-04-15T15:17:28Z,2.6385964084154265,2.8607818507641416,1.9966574696875656,3.9396384966368125,2.2553765925721105,0.7766495211463683,1.2499009155989318,1.1828768208737197,1.7486012637846216e-15,0.033157343009612546,7.394446166486546e-12,1.6497914145929826e-13,good,degraded,good,good,current,trust_region,newton,newton,0,328,0,0,joint_pair_objective_min,joint_pair_objective_min,none,none,false,true,false,false,0,306,0,0
20260415T151619_e936585a,240.0,0.0,-0.35,2.117150270578976,2.8658981124055183,1.4095807016319213,1.431063204245584,1.3347656313555945e-11,1.8711330436069183e-16,good,good,newton,newton,0,0,none,none,false,false,0,0,0.06492431285333893,0.06492431285333891,1.4986667446363342,ok,,,2026-04-15T15:17:28Z,2.6895130345066818,2.79655155991523,2.1203344165560916,3.8613175192773768,2.3360423198324543,0.9046801489577019,1.4091513995418563,1.286148812499055,2.123301534595612e-15,0.03977007373427112,4.9109605271269174e-12,1.75470749042006e-13,good,degraded,good,good,current,trust_region,newton,newton,0,328,0,0,joint_pair_objective_min,joint_pair_objective_min,none,none,false,true,false,false,0,306,0,0
