surface,xi,mu_MeV,T_MeV,rho,mu_CEP_proxy_MeV,layer,status,interpolation_method,physical_region,source_layer,reference_write
crossover,0.03125,169.13183719262867,178.82760956727353,2.2960175485981242,295.2785121121419,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.03125,193.29352822014704,171.7643664008056,2.362179969028626,295.2785121121419,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.03125,217.4552192476654,163.725426225384,2.3392233960016817,295.2785121121419,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.03125,241.61691027518378,154.80804977884262,2.251607381463512,295.2785121121419,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.03125,265.77860130270216,144.81039923520524,2.1258654653468296,295.2785121121419,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.03125,289.94029233022053,132.9137625612774,1.964406844265563,295.2785121121419,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.03125,292.6094022211812,131.41947134667666,1.9473114051590428,295.2785121121419,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,endpoint_expansion,False
crossover,0.03125,293.94395716666156,130.6549234432479,1.9444880121585932,295.2785121121419,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,endpoint_expansion,False
crossover,0.0375,0.0,201.20117915717034,-0.0,296.12021793150063,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.0375,24.179345290094712,200.76246656898314,0.4347181735779149,296.12021793150063,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.0375,48.358690580189425,199.45162296523912,0.856199567262946,296.12021793150063,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.0375,72.53803587028413,197.2580600243028,1.2514312951412967,296.12021793150063,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.0375,96.71738116037885,194.13793599070243,1.6061944005482323,296.12021793150063,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.0375,120.89672645047357,190.0816736375473,1.9079253206804778,296.12021793150063,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.0375,145.07607174056827,185.04013704854802,2.142490185668396,296.12021793150063,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.0375,169.255417030663,178.98560563777806,2.297465971248912,296.12021793150063,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.0375,193.4347623207577,171.90951327309224,2.363244858354062,296.12021793150063,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.0375,217.61410761085241,163.86527893685275,2.340922452338847,296.12021793150063,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.0375,241.79345290094713,154.9254760652029,2.250789378491377,296.12021793150063,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.0375,265.9727981910419,144.92782552156547,2.1258098791351885,296.12021793150063,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.0375,290.15214348113653,133.03118884763768,1.963687056815424,296.12021793150063,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.0375,293.13618070631856,131.35546705775945,1.9346988866203914,296.12021793150063,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,endpoint_expansion,False
crossover,0.0375,294.6281993189096,130.4955172255413,1.9108138069771494,296.12021793150063,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,endpoint_expansion,False
crossover,0.04375,0.0,201.38588471885595,-0.0,296.95578979107665,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.04375,24.19689817439423,200.95246629148664,0.43506712913840473,296.95578979107665,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.04375,48.39379634878846,199.6363285269248,0.8567884410037093,296.95578979107665,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.04375,72.5906945231827,197.43419945384318,1.2520529232435273,296.95578979107665,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.04375,96.78759269757693,194.3140754202428,1.607187134967478,296.95578979107665,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.04375,120.98449087197116,190.25454109576032,1.9092186790363517,296.95578979107665,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.04375,145.1813890463654,185.20771034594313,2.144038196456722,296.95578979107665,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.04375,169.37828722075963,179.14788477435528,2.2994017403011426,296.95578979107665,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.04375,193.57518539515385,172.05793211670624,2.36477907107608,296.95578979107665,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.04375,217.7720835695481,163.9965655161762,2.341439416841232,296.95578979107665,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.04375,241.96898174394232,155.05146848370842,2.2518065876068185,296.95578979107665,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.04375,266.16587991833654,145.04525180792575,2.1259801873497235,296.95578979107665,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.04375,290.3627780927308,133.14861513399794,1.9639653123623568,296.95578979107665,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.04375,293.6592839419037,131.30215880037065,1.9462797610157017,296.95578979107665,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,endpoint_expansion,False
crossover,0.04375,295.3075368664902,130.34910682088605,1.936872682194591,296.95578979107665,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,endpoint_expansion,False
crossover,0.05,0.0,201.56731830921427,-0.0,297.6810400317263,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.05,24.214350921215637,201.12860572102704,0.43523944528120095,297.6810400317263,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.05,48.42870184243127,199.81776211728314,0.8573080261373922,297.6810400317263,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.05,72.6430527636469,197.61033888338358,1.2527034358141267,297.6810400317263,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.05,96.85740368486255,194.4902148497832,1.6082164440563569,297.6810400317263,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.05,121.07175460607819,190.42538636448282,1.910419734930599,297.6810400317263,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.05,145.2861055272938,185.3752836433382,2.145637849258053,297.6810400317263,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.05,169.50045644850948,179.3068919396051,2.301072599223067,297.6810400317263,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.05,193.7148073697251,172.20307898899287,2.365996970890507,297.6810400317263,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.05,217.92915829094073,164.12785209549963,2.342056718950203,297.6810400317263,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.05,242.14350921215637,155.17418893088657,2.2523095275353855,297.6810400317263,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.05,266.357860133372,145.162678094286,2.126362279403665,297.6810400317263,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.05,290.5722110545876,133.26604142035816,1.9649895914636286,297.6810400317263,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.05,294.12662554315693,131.26969947680317,1.9375157913180088,297.6810400317263,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,endpoint_expansion,False
crossover,0.05,295.9038327874416,130.23735694217117,1.9134626552849558,297.6810400317263,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,endpoint_expansion,False
crossover,0.0625,0.0,201.9296937258348,-0.0,299.3234072989634,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.0625,24.248959813543525,201.48953143798994,0.4357285655909483,299.3234072989634,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.0625,48.49791962708705,200.17348198525164,0.8582122534625655,299.3234072989634,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.0625,72.74687944063058,197.96170066325197,1.2540518876669058,299.3234072989634,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.0625,96.9958392541741,194.841922770195,1.6103508883510274,299.3234072989634,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.0625,121.24479906771762,190.76558407575308,1.9128533600251052,299.3234072989634,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.0625,145.49375888126116,185.7060601151504,2.148630868360508,299.3234072989634,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.0625,169.74271869480467,179.62131913003924,2.3042394811119316,299.3234072989634,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.0625,193.9916785083482,172.50039123764375,2.3694770759979216,299.3234072989634,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.0625,218.2406383218917,164.3962780790875,2.3444278814005335,299.3234072989634,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.0625,242.48959813543524,155.41079281424973,2.252008590981957,299.3234072989634,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.0625,266.7385579489788,145.39016817271968,2.1255836791170073,299.3234072989634,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.0625,290.9875177625223,133.49611133715536,1.9644010127742997,299.3234072989634,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.0625,295.15546253074285,131.15297135902367,1.93437597230048,299.3234072989634,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,endpoint_expansion,False
crossover,0.0625,297.2394349148531,129.93507714112596,1.9138944342047355,299.3234072989634,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,endpoint_expansion,False
crossover,0.075,0.0,202.2857924969841,-0.0,300.8405118420086,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.075,24.28317955613887,201.8456302091393,0.4361903848418023,300.8405118420086,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.075,48.56635911227774,200.529580756401,0.8591996587666627,300.8405118420086,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.075,72.8495386684166,198.3177994344014,1.2556961530547848,300.8405118420086,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.075,97.13271822455548,195.18809918916043,1.6123294058246878,300.8405118420086,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.075,121.41589778069434,191.10393320371853,1.9153339444975723,300.8405118420086,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.075,145.6990773368332,186.03004948013597,2.151272769280123,300.8405118420086,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.075,169.98225689297206,179.93094873204495,2.3071721331680184,300.8405118420086,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.075,194.26543644911095,172.7867862550776,2.3719511569025737,300.8405118420086,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.075,218.54861600524984,164.65839098135754,2.346235905182716,300.8405118420086,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.075,242.83179556138867,155.65410854274396,2.2534903767439305,300.8405118420086,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.075,267.11497511752754,145.61912413823399,2.1260454628181114,300.8405118420086,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.075,291.3981546736664,133.7250673026697,1.96538862634061,300.8405118420086,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.075,296.1193332578375,131.070225640633,1.9360374853904656,300.8405118420086,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,endpoint_expansion,False
crossover,0.075,298.47992254992306,129.68357849048664,1.923919101408839,300.8405118420086,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,endpoint_expansion,False
crossover,0.0875,0.0,202.6418912681335,-0.0,302.4373337357471,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.0875,24.31701799621643,202.2017289802887,0.43668787526575054,302.4373337357471,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.0875,48.63403599243286,200.88019458616247,0.860113104416418,302.4373337357471,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.0875,72.95105398864928,198.66502338395875,1.2570923075965423,302.4373337357471,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.0875,97.26807198486571,195.52644831712593,1.6140315074305236,302.4373337357471,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.0875,121.58508998108212,191.4401872705001,1.9178399900225496,302.4373337357471,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.0875,145.90210797729856,186.35742872532558,2.1543822981379916,302.4373337357471,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.0875,170.21912597351496,180.23509339266266,2.309805240055132,302.4373337357471,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.0875,194.53614396973143,173.0765711527155,2.3750881094146927,302.4373337357471,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.0875,218.85316196594783,164.9249412944236,2.349012584622181,302.4373337357471,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.0875,243.17017996216424,155.88854944964623,2.2537842887520934,302.4373337357471,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.0875,267.4871979583807,145.84469022354432,2.1262979477967683,302.4373337357471,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.0875,291.8042159545971,133.95063338797996,1.9658089159251029,302.4373337357471,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.0875,297.1207748451721,130.95224621541516,1.9271102063933365,302.4373337357471,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,endpoint_expansion,False
crossover,0.0875,299.7790542904596,129.37414075450602,1.89505626618675,302.4373337357471,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,endpoint_expansion,False
crossover,0.1,0.0,202.9891152176909,-0.0,304.01130777497764,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.1,24.350481686648294,202.5523428100502,0.43714802910800643,304.01130777497764,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.1,48.70096337329659,201.23185594651588,0.8611224758190458,304.01130777497764,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.1,73.05144505994488,199.00676239212825,1.2583753089958358,304.01130777497764,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.1,97.40192674659318,195.86818732529542,1.6160444483054937,304.01130777497764,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.1,121.75240843324148,191.77305145707763,1.92028206975843,304.01130777497764,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.1,146.10289011988976,186.67593314892324,2.156968849304116,304.01130777497764,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.1,170.45337180653806,180.54472299466838,2.3131824891990203,304.01130777497764,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.1,194.80385349318635,173.36296617014935,2.378089230872463,304.01130777497764,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.1,219.15433517983465,165.1826167858977,2.3508550289696286,304.01130777497764,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.1,243.50481686648297,156.12299035654848,2.254542009798918,304.01130777497764,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.1,267.8552985531312,146.0647713674667,2.1257843175660533,304.01130777497764,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.1,292.20578023977953,134.1696670013104,1.9637647590585727,304.01130777497764,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.1,298.10854400737855,130.83968665073672,1.9238399928512302,304.01130777497764,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,endpoint_expansion,False
crossover,0.1,301.0599258911781,129.07947298405546,1.9004552790522264,304.01130777497764,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,endpoint_expansion,False
crossover,0.1125,0.0,203.33972904745238,-0.0,305.5628315633134,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.1125,24.383578151778313,202.89956675960755,0.437597889196048,305.5628315633134,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.1125,48.767156303556625,201.57359495468538,0.8619405106781913,305.5628315633134,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.1125,73.15073445533494,199.34850140029775,1.2597578239821459,305.5628315633134,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.1125,97.53431260711325,196.20444139207697,1.6178991988989904,305.5628315633134,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.1125,121.91789075889156,192.09704082206324,1.9223014020987377,305.5628315633134,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.1125,146.30146891066988,186.99443757252087,2.1597398077738146,305.5628315633134,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.1125,170.6850470624482,180.84886765528617,2.3162464462588357,305.5628315633134,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.1125,195.0686252142265,173.6438762461953,2.3807164433661896,305.5628315633134,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.1125,219.45220336600482,165.43141745577984,2.3517893917793784,305.5628315633134,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.1125,243.83578151778312,156.35194632206282,2.254753734309761,305.5628315633134,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.1125,268.21935966956147,146.2848525113891,2.12596073863821,305.5628315633134,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.1125,292.60293782133976,134.39523308662072,1.9674613891166315,305.5628315633134,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.1125,299.0828846923266,130.72176534727612,1.91316793968297,305.5628315633134,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,endpoint_expansion,False
crossover,0.1125,302.32285812782,128.78091742072476,1.892382502563465,305.5628315633134,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,endpoint_expansion,False
crossover,0.125,0.0,203.68695299700977,-0.0,307.1884846886959,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.125,24.416313436227757,203.24679070916497,0.4380804569866676,307.1884846886959,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.125,48.83262687245551,201.92081890424276,0.8629653663807146,307.1884846886959,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.125,73.24894030868326,199.69024040846728,1.26123553086393,307.1884846886959,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.125,97.66525374491103,196.53730557865447,1.6197036492791164,307.1884846886959,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.125,122.08156718113878,192.4244200672528,1.9246945012533654,307.1884846886959,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.125,146.49788061736652,187.31294199611855,2.1626862881043323,307.1884846886959,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.125,170.9141940535943,181.15301231590394,2.3195116780092317,307.1884846886959,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.125,195.33050748982205,173.92478632224123,2.3835858135857846,307.1884846886959,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.125,219.74682092604982,165.68909294725398,2.3542576723629596,307.1884846886959,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.125,244.16313436227756,156.57751240737312,2.254800478712572,307.1884846886959,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.125,268.5794477985053,146.50049624451546,2.1256418154930348,307.1884846886959,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.125,292.99576123473304,134.60643940895116,1.9642519818250683,307.1884846886959,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.125,300.0921229617145,130.58152270907826,1.907765106652727,307.1884846886959,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,endpoint_expansion,False
crossover,0.125,303.6403038252052,128.43590947955872,1.8774408463494514,307.1884846886959,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,endpoint_expansion,False
crossover,0.13125,0.0,203.85508003040053,-0.0,307.8488691498111,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.13125,24.43254811703057,203.41491774255576,0.4382632621647032,307.8488691498111,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.13125,48.86509623406114,202.08894593763358,0.8633604194289585,307.8488691498111,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.13125,73.2976443510917,199.86385238324598,1.2621141662722681,307.8488691498111,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.13125,97.73019246812228,196.70204273184123,1.6205647348429133,307.8488691498111,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.13125,122.16274058515286,192.5925471006436,1.9262311479081136,307.8488691498111,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.13125,146.5952887021834,187.47219420791737,2.164222810588172,307.8488691498111,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.13125,171.02783681921397,181.2979047647229,2.3205495958304025,307.8488691498111,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.13125,195.46038493624457,174.0608039494682,2.384615004950438,307.8488691498111,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.13125,219.89293305327513,165.81075081150107,2.354624695816823,307.8488691498111,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.13125,244.32548117030572,156.6902954500283,2.2549822333343563,307.8488691498111,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.13125,268.7580292873362,146.60779434578268,2.12558632328378,307.8488691498111,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.13125,293.1905774043668,134.71373751021838,1.9642074670050576,307.8488691498111,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.13125,300.51972327708893,130.55551152767137,1.9065922005557259,307.8488691498111,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,endpoint_expansion,False
crossover,0.13125,304.18429621345,128.3344304062151,1.8776708935736766,307.8488691498111,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,endpoint_expansion,False
crossover,0.1375,0.0,204.0286920051792,-0.0,308.600070955756,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.1375,24.44869489505387,203.58852971733447,0.43852428109560676,308.600070955756,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.1375,48.89738979010774,202.25707297102437,0.8637713526027938,308.600070955756,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.1375,73.3460846851616,200.03197941663672,1.262804416455308,308.600070955756,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.1375,97.79477958021548,196.87016976523202,1.6216290909899695,308.600070955756,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,0.1375,122.24347447526934,192.74840943223842,1.9270156068876043,308.600070955756,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
