xi,T_MeV,mu_pass,density_pass,area_pass,spinodal_pass,all_pass,mu_abs_diff,rho_hadron_abs_diff,rho_quark_abs_diff,area_abs_diff,rho_spinodal_hadron_abs_diff,rho_spinodal_quark_abs_diff
-0.025,17.0,True,True,True,True,True,2.6545876607997343e-10,2.392912257231927e-13,6.978861932793734e-12,6.739277702178816e-10,2.284838984678572e-13,4.4853010194856324e-14
-0.025,19.0,True,True,True,True,True,3.887866114382632e-06,4.813532809323784e-09,1.007274534892133e-07,9.056547634754557e-06,1.09934283898383e-12,1.2411915939480878e-10
-0.025,21.0,True,True,True,True,True,1.4781562640564516e-09,1.660454759799812e-12,3.837286044472421e-11,3.6622580767671845e-09,2.9726221484338566e-13,5.804245972740318e-13
-0.025,23.0,True,True,True,True,True,1.6499370758538134e-09,2.4115917596212455e-12,4.2861270088678793e-11,4.1241603207121534e-09,7.993605777301127e-15,5.395683899678261e-14
-0.025,25.0,True,True,True,True,True,3.802387823270692e-06,6.6691428820403464e-09,9.88620016961761e-08,7.610360338682373e-06,4.516054197267749e-12,3.064215547965432e-13
-0.025,27.0,True,True,True,True,True,3.7736065792159934e-06,7.584977233104917e-09,9.83457795200593e-08,7.827514684607858e-06,0.0,7.143174940438257e-13
-0.025,29.0,True,True,True,True,True,3.7381277024906012e-06,8.36376020524332e-09,9.753906926590616e-08,7.013822077447682e-07,1.0004774786409598e-12,6.643574579356937e-13
-0.025,31.0,True,True,True,True,True,5.783476808574051e-09,1.4119861529993116e-11,1.511217817551369e-10,1.4358335062808737e-08,1.2649881142579034e-12,1.3322676295501878e-13
-0.025,33.0,True,True,True,True,True,3.6651036339208076e-06,9.622519194646406e-09,9.605454609484809e-08,4.567835712924697e-06,5.770939282001564e-13,1.354472090042691e-14
-0.025,35.0,True,True,True,True,True,3.614769298110332e-06,1.1277941455722917e-08,9.49095655400356e-08,8.081824966170591e-06,1.3819501099021636e-12,6.552536291337674e-13
-0.025,39.0,True,True,True,True,True,9.67588675848674e-10,3.579123108998772e-12,2.55386822800574e-11,2.3815475688802965e-09,4.886646642887627e-13,8.575362642204709e-13
-0.025,41.0,True,True,True,True,True,3.851571290169886e-05,9.674131082736126e-05,2.3557156492159947e-06,7.186853368640301e-06,2.0385670202904826e-05,5.570165000357008e-06
-0.025,43.0,True,True,True,True,True,8.212737157009542e-10,3.5689923238990673e-12,2.1802559757588824e-11,2.0114025672306543e-09,5.495603971894525e-14,2.4868995751603507e-13
-0.025,45.0,True,True,True,True,True,7.986500349943526e-11,3.766917333614117e-13,2.12674322597195e-12,1.9507436130924887e-10,2.1932455851469967e-13,8.881784197001252e-15
-0.025,47.0,True,True,True,True,True,4.1534524257258454e-05,2.566175607449095e-05,1.663611167046497e-06,1.5549174313512446e-06,2.189441581479379e-05,5.873751729446042e-06
-0.025,51.0,True,True,True,True,True,1.549891783270141e-05,3.871829599787213e-05,1.9904811230375685e-06,1.52066409963684e-07,2.3175328463298506e-05,0.0011052747710349475
-0.025,53.0,True,True,True,True,True,9.419473599336925e-06,5.703407215655598e-05,2.2117415126032824e-06,3.1828212130862254e-06,2.1534633743713893e-05,6.125903941667232e-06
-0.025,57.0,True,True,True,True,True,4.913545126328245e-10,3.2302910346615477e-12,1.3526957332032907e-11,1.1784876021553835e-09,4.480305015874819e-13,7.394085344003543e-14
-0.025,59.0,True,True,True,True,True,3.7272229747031815e-09,2.751163186154315e-11,1.0334444411341792e-10,8.90824106614032e-09,0.0,7.327471962526033e-14
-0.025,61.0,True,True,True,True,True,5.790402326510957e-06,4.410618970052127e-08,1.617978933055042e-07,4.884463473214535e-06,1.049160758270773e-14,0.0
-0.025,63.0,True,True,True,True,True,4.053615214161255e-06,1.3740332241413133e-05,1.8438200335424426e-06,9.028351741891292e-06,1.8326226135401136e-05,4.077492465892618e-06
-0.025,65.0,True,True,True,True,True,1.7396359908161685e-09,1.4950873872265902e-11,4.948530474280233e-11,4.11139970896493e-09,4.732880753977042e-13,6.505906924303417e-14
-0.025,67.0,True,True,True,True,True,5.992433216306381e-10,5.5941362653300075e-12,1.7221779557985428e-11,1.4105207845910989e-09,0.0,1.5121237595394632e-13
-0.025,69.0,True,True,True,True,True,1.9989556676591747e-09,2.011829591808123e-11,5.78164183195895e-11,4.685412143486697e-09,3.772537837676282e-13,8.526512829121202e-14
-0.025,71.0,True,True,True,True,True,7.795506462571211e-10,8.402112339211953e-12,2.2824409029453818e-11,1.8192430732032932e-09,4.4997339188057595e-13,1.028066520802895e-13
-0.025,73.0,True,True,True,True,True,2.4624739012324426e-06,2.683473795950242e-08,7.306022631325959e-08,4.324308892348272e-06,2.8466118351389014e-13,2.0317081350640365e-13
-0.025,75.0,True,True,True,True,True,2.7816327019536402e-09,3.380742907843626e-11,8.374545501510511e-11,6.430309164914133e-09,7.249756350802272e-13,5.309086503757499e-13
-0.025,77.0,True,True,True,True,True,4.222101779305376e-09,5.409714343151961e-11,1.284217177044411e-10,9.710666834847987e-09,2.970956813896919e-13,2.4291679778798425e-13
-0.025,79.0,True,True,True,True,True,2.4928681341407355e-09,3.352712552029402e-11,7.714495708910363e-11,5.702817838511114e-09,3.985700658404312e-13,1.1723955140041653e-13
-0.025,81.0,True,True,True,True,True,2.2072299543651752e-09,3.239786217079654e-11,6.917133532624575e-11,5.020810828373501e-09,3.4861002973229915e-13,1.5365486660812167e-13
-0.025,83.0,True,True,True,True,True,3.087507138843648e-09,4.712863432843051e-11,9.875877893250617e-11,6.980911156756996e-09,7.049916206369744e-14,1.6076029396572267e-13
-0.025,85.0,True,True,True,True,True,3.950508641992201e-06,6.501789512336487e-08,1.2833376272780583e-07,3.903850479132694e-06,2.6278978992877455e-13,6.816769371198461e-13
-0.025,87.0,True,True,True,True,True,3.7753911215077096e-06,6.658619167154711e-08,1.256477779598697e-07,7.44336693755623e-06,5.915268275202834e-13,6.52811138479592e-14
-0.025,89.0,True,True,True,True,True,1.7574848243384622e-09,3.3031188895193964e-11,5.960254512160645e-11,3.892209037575318e-09,1.2589929099249275e-13,2.2737367544323206e-13
-0.025,91.0,True,True,True,True,True,2.580691216280684e-11,5.305200723171311e-13,8.992806499463768e-13,5.6684296525274375e-11,5.95967719618784e-13,4.511946372076636e-13
-0.025,93.0,True,True,True,True,True,5.675246939063072e-10,1.2331691223721464e-11,2.0266455180717458e-11,1.236081724335144e-09,4.32764934998886e-13,4.027889133340068e-13
-0.025,95.0,True,True,True,True,True,3.2014213502407074e-10,7.53036522027628e-12,1.1719958337153003e-11,6.907010508434604e-10,2.1094237467877974e-14,2.1271873151818e-13
-0.025,97.0,True,True,True,True,True,2.6420821086503565e-10,6.901978988338442e-12,1.0034195696562165e-11,5.641352344304146e-10,5.581091144790662e-13,2.0250467969162855e-13
-0.025,99.0,True,True,True,True,True,4.2172132452833466e-10,1.1772860464276391e-11,1.6505019573287427e-11,8.902413028624842e-10,2.652322805829499e-13,2.8332891588433995e-13
-0.025,101.0,True,True,True,True,True,3.037257556570694e-09,9.279527146688338e-11,1.2418110983958286e-10,6.330796006675209e-09,5.131450819817474e-13,2.2737367544323206e-13
-0.025,103.0,True,True,True,True,True,3.9873953028291e-09,1.3227763329126674e-10,1.6899859289765118e-10,8.194595625668683e-09,7.037703753098867e-13,4.027889133340068e-13
-0.025,105.0,True,True,True,True,True,4.61000126961153e-10,1.695310558602614e-11,2.0579538073661752e-11,9.325045354489393e-10,1.6183721029960907e-12,2.313704783318826e-13
-0.025,107.0,True,True,True,True,True,2.037893409578828e-09,8.237643900343983e-11,9.491474273204403e-11,4.048873447195307e-09,2.0028423364237824e-13,1.4876988529977098e-13
-0.025,109.0,True,True,True,True,True,3.570343039882573e-06,1.6158674154276298e-07,1.7664554308183256e-07,6.950054215106721e-06,4.622968674539152e-13,5.369038547087257e-13
-0.025,111.0,True,True,True,True,True,7.136691237974446e-10,3.5827896205375964e-11,3.7697844845752115e-11,1.3569554589405817e-09,1.354472090042691e-13,2.62456723021387e-13
-0.025,113.0,True,True,True,True,True,5.661659486122517e-06,3.2050192122490273e-07,3.209815506721725e-07,6.577342714581996e-06,5.269118474870993e-13,4.347633364432113e-13
-0.025,115.0,True,True,True,True,True,1.2926193448947743e-10,8.376188631586956e-12,8.051337374581635e-12,2.3161000997943756e-10,1.4550582960737302e-12,9.090506125630782e-13
-0.025,117.0,True,True,True,True,True,2.9103830456733704e-11,2.1264101590645623e-12,2.008171406941983e-12,5.0191476490399e-11,1.4905854328617352e-12,8.881784197001252e-16
-0.025,119.0,True,True,True,True,True,7.0016712925280444e-06,6.034909523222609e-07,5.380903616014621e-07,1.6661555777978546e-06,2.1316282072803006e-14,4.2232883856740955e-13
-0.025,121.0,True,True,True,True,True,5.6212277286249446e-06,5.91255903792387e-07,5.082866123551355e-07,1.781395189900134e-06,1.276534433714005e-12,1.0258460747536446e-12
-0.025,123.0,True,True,True,True,True,8.066081136348657e-10,1.0465694977312978e-10,8.668132878142387e-11,1.1646174796569285e-09,1.3100631690576847e-14,4.627409566637652e-13
-0.025,125.0,True,True,True,True,True,6.078863179936889e-06,1.0375627925718334e-06,8.301999003812455e-07,7.953435753457904e-06,1.751265799043722e-12,2.646771690706373e-13
-0.025,126.0,True,True,True,True,True,4.8994675125868525e-06,9.659773783088355e-07,7.695630763748795e-07,5.9223300267913e-06,5.411227022023013e-13,2.304822999121825e-13
-0.025,127.0,True,True,True,True,True,7.5613408512253955e-06,1.822291447739488e-06,1.4724808674593248e-06,3.635315689517023e-06,5.548894677076532e-13,5.31574784190525e-13
-0.025,128.0,True,True,True,True,True,5.472889597513131e-06,1.605197489373822e-06,1.3324016658877724e-06,4.460285090772917e-06,2.581268532253489e-12,2.5068835896036035e-12
-0.025,129.0,True,True,True,True,True,1.7387264961143956e-09,6.884695036291077e-10,5.814206893717255e-10,1.5680565921644086e-09,1.1031175972675555e-12,6.02629057766535e-13
0.0,5.0,True,True,True,True,True,1.7913635019795038e-09,7.546911771731668e-14,4.6619152982430023e-11,8.038334035128259e-09,3.637090628672013e-13,1.8251622435627723e-11
0.0,7.0,True,True,True,True,True,1.6087824405985884e-09,1.9317148792011296e-13,4.25632862288694e-11,3.2238665821117396e-09,9.887368701555488e-13,4.227729277772596e-13
0.0,9.0,True,True,True,True,True,1.5442083167727105e-09,5.737791968982164e-13,4.019762300799812e-11,3.907527679843006e-09,2.0133894551577214e-13,2.828848266744899e-13
0.0,11.0,True,True,True,True,True,1.6350441001122817e-09,8.520415276103144e-13,5.271516556604183e-11,5.656987545852319e-09,2.452482661396971e-13,5.635492072997295e-13
0.0,13.0,True,True,True,True,True,3.7767723597426084e-06,2.3577399104260377e-09,9.836816206032495e-08,5.1733984760874395e-06,5.154210391822289e-14,1.2523315717771766e-13
0.0,15.0,True,True,True,True,True,3.7616813983731845e-06,3.2281224889366134e-09,9.80129222227788e-08,1.7407773538061965e-06,6.544764730165298e-14,8.539835505416704e-13
0.0,17.0,True,True,True,True,True,3.742514252280671e-06,3.8953591342122396e-09,9.755974517133836e-08,6.9605724517759415e-06,1.8635093468333253e-13,5.098144129078719e-13
0.0,19.0,True,True,True,True,True,2.799424692057073e-09,3.4611324223332574e-12,7.315570371702051e-11,6.98734257942573e-09,1.1333156635373598e-12,1.4335777009932826e-10
0.0,21.0,True,True,True,True,True,6.0248339650570415e-09,9.606386866534145e-12,1.5759438198870157e-10,1.4956528232844832e-08,1.3075096561010469e-12,2.6201263381153694e-14
0.0,23.0,True,True,True,True,True,8.077449820120819e-10,1.5340229087001944e-12,2.114530772701073e-11,2.0070146890828727e-09,2.886579864025407e-15,4.827249711070181e-13
0.0,25.0,True,True,True,True,True,1.9075514501309954e-09,4.13109130237288e-12,4.99844610146738e-11,4.7323921167290925e-09,7.348011088481599e-13,7.098766019453251e-13
0.0,27.0,True,True,True,True,True,3.610423334521329e-06,8.653224425198003e-09,9.485505403361572e-08,4.259348396866533e-06,1.0394463068053028e-12,1.616484723854228e-13
0.0,29.0,True,True,True,True,True,3.5753203064814443e-06,9.310815136248651e-09,9.405541767648629e-08,1.392493753064147e-06,4.292677324713168e-13,3.383959779057477e-13
0.0,31.0,True,True,True,True,True,3.468585418886505e-10,9.674344658705536e-13,9.138467760294589e-12,8.550361303611383e-10,2.998712389512548e-13,8.846257060213247e-13
0.0,33.0,True,True,True,True,True,1.9504113879520446e-09,5.770838668039957e-12,5.176969963827105e-11,4.803090250423943e-09,7.39353023249123e-13,1.8895995879120164e-13
0.0,35.0,True,True,True,True,True,2.1539108274737373e-09,7.419592717994306e-12,5.7053917146276945e-11,5.290943171458576e-09,2.967071033310731e-13,5.979661210631093e-13
0.0,37.0,True,True,True,True,True,3.429065600357717e-06,1.2248300450268257e-08,9.102351050671587e-08,6.99832359572848e-06,6.289968546013824e-13,1.7785772854495008e-13
0.0,39.0,True,True,True,True,True,4.953511120220355e-05,3.5484069840337196e-05,3.14043495475147e-06,4.233760535194336e-06,1.788411602648976e-05,6.325842059506925e-06
0.0,41.0,True,True,True,True,True,3.3290420446974167e-06,1.3122597203318875e-08,8.891833935820159e-08,8.118621425496584e-06,4.163336342344337e-15,5.930811397547586e-13
0.0,43.0,True,True,True,True,True,3.282726993347751e-06,1.422175338605669e-08,8.796058148519137e-08,2.7168281191243377e-06,8.004708007547379e-14,7.482903185973555e-14
0.0,45.0,True,True,True,True,True,3.386779189895606e-05,2.982833087615544e-05,1.4119805986645417e-06,7.394875478531444e-07,1.2828190488700653e-05,8.083351922261173e-06
0.0,47.0,True,True,True,True,True,3.4826110265839816e-05,2.6111085106694798e-05,2.1585546785551912e-06,8.666378098986204e-07,2.257261671378963e-05,6.1920082052857595e-06
0.0,49.0,True,True,True,True,True,3.3752485251170583e-09,1.8664680911939513e-11,9.178791060548974e-11,8.138154104439261e-09,5.858646900946951e-13,1.2669865157022286e-12
0.0,53.0,True,True,True,True,True,3.009608064985514e-06,1.9759302069544127e-08,8.279045315973121e-08,3.2839225954896993e-06,0.0,0.0
0.0,55.0,True,True,True,True,True,9.222276275977492e-10,6.308634170615335e-12,2.55244714253422e-11,2.2019514177783975e-09,6.037947919423914e-13,4.6629367034256575e-14
0.0,57.0,True,True,True,True,True,5.776099840204552e-06,4.1026734023952294e-08,1.6094562660384781e-07,4.932601314072184e-06,6.611378111642807e-14,1.1168843627729075e-13
0.0,59.0,True,True,True,True,True,1.4447323337662965e-09,1.1436407376663738e-11,4.055600300034712e-11,3.424935209977954e-09,0.0,2.90878432451791e-14
0.0,61.0,True,True,True,True,True,8.274338028968486e-06,3.81518013955473e-05,3.719537506441384e-06,4.68836940947749e-06,2.1696878476973325e-05,7.693503952577174e-06
0.0,63.0,True,True,True,True,True,1.3532144294003956e-09,1.20744247933402e-11,3.864286668431305e-11,3.1833709539664645e-09,2.2293278334473143e-13,9.769962616701378e-14
0.0,65.0,True,True,True,True,True,2.4446080715279095e-09,2.2275375988201063e-11,7.050582340184519e-11,5.727407443114913e-09,4.841127498877995e-13,5.861977570020827e-14
0.0,67.0,True,True,True,True,True,1.0481926437932998e-09,1.033298446806441e-11,3.055955488662221e-11,2.4453160331035576e-09,2.3991919562149633e-13,5.240252676230739e-14
0.0,69.0,True,True,True,True,True,4.972305305273039e-06,5.265719096869681e-08,1.4670072667755107e-07,5.1315333934133294e-06,1.0378364834195963e-12,1.532107773982716e-13
0.0,71.0,True,True,True,True,True,3.765876499528531e-09,4.2574943570627966e-11,1.1192868853981963e-10,8.706102517683586e-09,1.113553693699032e-13,1.0014211682118912e-13
0.0,73.0,True,True,True,True,True,4.1882231016643345e-10,5.025507787692618e-12,1.262456805761758e-11,9.635196522339877e-10,1.0602629885170245e-13,1.028066520802895e-13
0.0,75.0,True,True,True,True,True,4.527411761046096e-06,5.7424900917757427e-08,1.3858284475531946e-07,6.585981102458422e-06,3.319566843629218e-13,1.3944401189291966e-13
0.0,77.0,True,True,True,True,True,4.375728394734324e-06,5.837955283083396e-08,1.3535380283258291e-07,7.832662266475935e-06,2.8055335832277706e-13,2.220446049250313e-16
0.0,79.0,True,True,True,True,True,2.913793650805019e-10,4.2548464751490656e-12,9.178435789181094e-12,6.596687877208091e-10,1.2723155862204294e-13,1.8673951274195133e-13
0.0,81.0,True,True,True,True,True,4.06000935981865e-06,6.176813344138665e-08,1.3046449875986355e-07,6.992178205919737e-06,4.923839114212569e-13,1.3322676295501878e-15
0.0,83.0,True,True,True,True,True,9.761151886777952e-10,1.605271471305514e-11,3.182698549153429e-11,2.1825694570373115e-09,3.352873534367973e-14,4.840572387365683e-13
0.0,85.0,True,True,True,True,True,2.55226950685028e-10,4.5107251267495485e-12,8.521183758603001e-12,5.667873018253174e-10,7.781553179597722e-13,2.993161274389422e-13
0.0,87.0,True,True,True,True,True,3.2457592169521376e-10,6.123601625773745e-12,1.1030731883465705e-11,7.155857201007667e-10,2.986499936241671e-13,2.6778579353958776e-13
0.0,89.0,True,True,True,True,True,1.2209397937112954e-09,2.4473811865988182e-11,4.2658765408987165e-11,2.670711153531652e-09,7.193134976546389e-13,6.750155989720952e-14
0.0,91.0,True,True,True,True,True,3.0320279620354995e-10,6.6463501369185e-12,1.0824674490095276e-11,6.576286843576018e-10,6.914468997365475e-13,4.338751580235112e-13
0.0,93.0,True,True,True,True,True,6.695017873425968e-10,1.5429990618542888e-11,2.4706015011588534e-11,1.4388059874385559e-09,7.261968804073149e-13,1.0036416142611415e-13
0.0,95.0,True,True,True,True,True,1.0614940038067289e-09,2.6431634658763414e-11,4.020606070298527e-11,2.2584604133000325e-09,6.924461004587101e-13,4.707345624410664e-13
0.0,97.0,True,True,True,True,True,5.414925226432388e-06,1.4926742875065457e-07,2.1327577215402016e-07,3.1847864240035976e-06,5.714317907745681e-13,1.5276668818842154e-13
0.0,99.0,True,True,True,True,True,3.849436325253919e-10,1.1311451775242176e-11,1.5643486506178306e-11,8.002360286462999e-10,6.439293542825908e-13,6.106226635438361e-13
0.0,101.0,True,True,True,True,True,1.9513208826538175e-09,6.256867246534625e-11,8.205836010688472e-11,4.002040648054397e-09,9.936496070395151e-14,5.53335155473178e-13
0.0,103.0,True,True,True,True,True,1.8379751054453664e-09,6.568967592102126e-11,8.12323541765636e-11,3.7131126675964132e-09,1.9018120411828932e-13,7.722711359292589e-13
0.0,105.0,True,True,True,True,True,3.8983216654742137e-10,1.5398904373853384e-11,1.8189449946248715e-11,7.743047775762672e-10,1.6456835894018695e-12,1.8829382497642655e-13
0.0,107.0,True,True,True,True,True,9.413270163349807e-10,4.076039505918061e-11,4.5913051138768424e-11,1.8341893339596395e-09,1.0529355165544985e-12,7.047695760320494e-13
0.0,109.0,True,True,True,True,True,6.550970454100025e-06,3.167380140389753e-07,3.4027347250997764e-07,4.658719205912993e-06,5.844214001626824e-13,2.944311461305915e-13
0.0,111.0,True,True,True,True,True,5.8388395132169535e-06,3.1232085451193825e-07,3.246180719784775e-07,5.620309093752846e-06,4.227729277772596e-13,2.2515322939398175e-13
0.0,113.0,True,True,True,True,True,4.232560968375765e-10,2.6138313735657448e-11,2.5784707702314336e-11,7.638506536273779e-10,8.004708007547379e-13,5.173639294753229e-13
0.0,115.0,True,True,True,True,True,5.649098966387101e-10,3.981015517240394e-11,3.72284425509406e-11,9.846229046997813e-10,8.704148513061227e-14,3.0375701953744283e-13
0.0,117.0,True,True,True,True,True,7.478841780539369e-06,6.101648121203951e-07,5.589475384759623e-07,4.355977783441204e-06,2.651212582804874e-13,6.488143355909415e-13
0.0,119.0,True,True,True,True,True,7.958078640513122e-11,7.610356789200523e-12,6.80833167621131e-12,1.264033226775884e-10,2.30504504372675e-12,1.0658141036401503e-13
0.0,121.0,True,True,True,True,True,2.7273472369415686e-10,3.1765035046760204e-11,2.6902924332716793e-11,4.063747685003576e-10,0.0,5.59996493620929e-13
0.0,123.0,True,True,True,True,True,4.638422979041934e-11,6.825207066185612e-12,5.781153333828115e-12,6.357419037278204e-11,4.0671910284117985e-12,3.863576125695545e-14
0.0,125.0,True,True,True,True,True,4.827597479106771e-06,9.629607271577356e-07,7.952792135945685e-07,4.463758350078102e-06,1.106004177131581e-12,1.1457501614131615e-13
0.0,126.0,True,True,True,True,True,7.490299708479142e-06,1.7805816288074539e-06,1.4772959837650035e-06,5.050383001885633e-06,4.32720526077901e-12,6.608047442568932e-13
0.0,127.0,True,True,True,True,True,1.0939452806724148e-05,3.1862851561648142e-06,2.6972854874074415e-06,3.816218173836912e-06,6.792344464656708e-13,1.1102230246251565e-12
0.0,128.0,True,True,True,True,True,1.4304077922133729e-09,5.682101456017108e-10,4.624949312415083e-10,1.2971993793597946e-09,7.547296121401814e-13,1.4717116414431075e-12
0.0,129.0,True,True,True,True,True,6.718892109347507e-10,3.818507732233911e-10,3.3328495518958334e-10,5.066553284636391e-10,6.015188347419098e-12,2.9749536167855695e-12
0.0125,5.0,True,True,True,True,True,1.7769252735888585e-10,7.48623981815938e-15,4.6425085997725546e-12,2.610207034130403e-09,1.372041369407384e-12,1.7178036770815197e-11
0.0125,7.0,True,True,True,True,True,1.3744738680543378e-09,1.6496965469028901e-13,3.519406988061746e-11,3.4528809975619378e-09,3.5918490404185377e-13,6.31050767196939e-13
0.0125,9.0,True,True,True,True,True,3.7176569662733527e-06,1.3811889787267162e-09,9.71617013512116e-08,1.2984318761031035e-06,2.3425705819590803e-13,1.176836406102666e-13
0.0125,11.0,True,True,True,True,True,1.4294982975116e-09,7.446341720312999e-13,4.817568566295449e-11,6.613271143191381e-09,2.3264723481020155e-13,7.704947790898586e-14
0.0125,13.0,True,True,True,True,True,3.695790042002045e-06,2.9698627402804934e-09,9.664583844326557e-08,1.3928186806661766e-06,2.8402280527473067e-13,3.856914787547794e-13
0.0125,15.0,True,True,True,True,True,1.095770585379796e-09,1.1118519299690988e-12,2.8666402585031392e-11,2.7397241935585574e-09,2.517985819849855e-13,5.262457136723242e-14
0.0125,17.0,True,True,True,True,True,2.2702693058818113e-09,3.119267864837294e-12,5.958655791005185e-11,5.6563421402339585e-09,5.589972928987663e-14,1.4788170688007085e-13
0.0125,19.0,True,True,True,True,True,3.63640168643542e-06,4.492738230055249e-09,9.545259826992947e-08,6.920092880961082e-06,6.120659534758488e-13,1.5056866864426866e-10
0.0125,21.0,True,True,True,True,True,3.6144044202046643e-06,5.758276638498372e-09,9.494398467424503e-08,6.293989093884584e-06,3.811950755050475e-13,1.6542323066914832e-13
0.0125,23.0,True,True,True,True,True,3.591873735331319e-06,6.8151411788258676e-09,9.443279047616215e-08,8.898753642656658e-06,2.1936341632056156e-12,2.4780177909633494e-13
0.0125,25.0,True,True,True,True,True,2.205524651799351e-11,5.1170873094363856e-14,5.830891325331322e-13,5.434559234378765e-11,9.170442183403793e-13,3.5793590313915047e-13
0.0125,27.0,True,True,True,True,True,7.287326297955588e-10,1.7455308032321426e-12,1.9232171410976662e-11,1.7989554481077962e-09,1.9496626535442374e-12,8.169021015191902e-13
0.0125,29.0,True,True,True,True,True,6.558764198416611e-09,1.706169927562229e-11,1.73320469087912e-10,1.6162751748045323e-08,1.149080830487037e-14,1.6853185513809876e-13
0.0125,31.0,True,True,True,True,True,2.621163730509579e-09,7.30528484926829e-12,6.949330000338705e-11,6.445692729345129e-09,1.2524981052308704e-12,2.8177460364986473e-13
0.0125,33.0,True,True,True,True,True,1.2534542292996775e-09,4.137919173974325e-12,3.3509639507656175e-11,3.0770501313235558e-09,1.6614487563515468e-12,3.694822225952521e-13
0.0125,37.0,True,True,True,True,True,3.3504825296404306e-06,1.3041825876192181e-08,8.953111185761031e-08,3.3734709943112435e-06,5.010436510133331e-13,6.10178574333986e-13
0.0125,39.0,True,True,True,True,True,6.530171958729625e-10,2.7091384691146914e-12,1.7462031820514312e-11,1.5909133849032918e-09,1.1318723736053471e-13,9.992007221626409e-15
0.0125,41.0,True,True,True,True,True,8.069491741480306e-10,3.67574720661068e-12,2.1657342585967854e-11,1.960967962707697e-09,4.720113189193853e-13,4.169997680492088e-13
0.0125,43.0,True,True,True,True,True,7.40215000405442e-10,3.65196761720199e-12,2.0016877044781722e-11,1.793970247961768e-09,0.0,1.0103029524088925e-13
0.0125,45.0,True,True,True,True,True,5.753419412712901e-05,3.5099529277160535e-05,2.3935311554978966e-06,7.964509390135006e-06,2.1222120643593634e-05,5.175335223484012e-06
0.0125,47.0,True,True,True,True,True,3.66239395930279e-05,3.7144267372682394e-05,2.609362510952451e-06,7.33502528123345e-06,1.8042869030232556e-05,3.6407481314171264e-06
0.0125,49.0,True,True,True,True,True,1.3089069284433208e-05,4.7900657875035724e-05,2.686427401421554e-06,1.709947071551003e-06,1.9195536365979038e-07,6.609330420737081e-06
0.0125,51.0,True,True,True,True,True,1.0565555498942558e-05,6.574872999662307e-05,3.2573409685099364e-06,3.801222569490195e-06,1.1924272464269858e-05,4.130041479921687e-06
0.0125,55.0,True,True,True,True,True,9.843006409937516e-10,6.720221601419496e-12,2.7415847370093616e-11,2.3408688499691657e-09,7.064904217202184e-13,4.218847493575595e-14
0.0125,57.0,True,True,True,True,True,1.9343815438332967e-09,1.4816425863983795e-11,5.425082605370335e-11,4.583800111777458e-09,9.536815781530095e-14,4.4853010194856324e-14
0.0125,59.0,True,True,True,True,True,2.7596784661909624e-06,2.179702464355504e-08,7.798684231730135e-08,6.515079328213975e-06,5.962452753749403e-13,2.511324481702104e-13
0.0125,61.0,True,True,True,True,True,3.6479524396781926e-06,1.8026645997315516e-05,3.5765352639494097e-06,9.513153012734998e-06,8.111250224318578e-06,4.5219247968297793e-07
0.0125,63.0,True,True,True,True,True,1.8746959540294483e-10,1.6694146065532323e-12,5.39213118599946e-12,4.3913300320813815e-10,6.750155989720952e-14,3.923528169025303e-13
0.0125,65.0,True,True,True,True,True,5.1231465931778075e-06,4.952257418033845e-08,1.4885203691861193e-07,2.224394004513719e-06,1.2989609388114332e-14,2.8399504969911504e-13
0.0125,67.0,True,True,True,True,True,4.37012204201892e-10,4.5543291360417015e-12,1.283906314597516e-11,1.0148701094455682e-09,5.534461777756405e-13,1.2168044349891716e-13
0.0125,69.0,True,True,True,True,True,1.859120857261587e-09,1.9636375858667066e-11,5.5288662537122946e-11,4.2979372094718166e-09,0.0,2.7422508708241367e-13
0.0125,71.0,True,True,True,True,True,2.352993192289432e-06,2.6530224878085207e-08,7.050206551895144e-08,5.413825953432763e-06,3.467226505904364e-13,9.08162434143378e-14
0.0125,73.0,True,True,True,True,True,4.55577509228533e-06,5.453526433218947e-08,1.3848293312079818e-07,6.688871763731401e-06,3.076428001236309e-13,2.007283228522283e-13
0.0125,75.0,True,True,True,True,True,4.1734438127605245e-10,5.536821001683734e-12,1.2887912959058667e-11,9.504741419375136e-10,5.919709167301335e-13,1.667554982986985e-13
0.0125,77.0,True,True,True,True,True,4.2575462657623575e-06,5.926790722088349e-08,1.3377291097071975e-07,2.984594915282331e-06,2.1160850849355484e-13,2.744471316873387e-13
0.0125,79.0,True,True,True,True,True,4.105131267806428e-06,5.975356412446509e-08,1.3053187508660358e-07,4.1497418822850735e-06,7.964739978660873e-13,1.7363888105137448e-13
0.0125,81.0,True,True,True,True,True,5.381934897741303e-10,8.507972104609962e-12,1.7466028623402963e-11,1.2044040117987174e-09,6.316058787092516e-13,1.1013412404281553e-13
0.0125,83.0,True,True,True,True,True,1.385672021569917e-09,2.363564899354742e-11,4.5989878572072485e-11,3.0806981442862286e-09,5.615508058554042e-13,2.469136006766348e-13
0.0125,85.0,True,True,True,True,True,2.766569195955526e-09,5.060007968182845e-11,9.333822603707631e-11,6.1078387342798244e-09,1.48991929904696e-13,6.750155989720952e-14
0.0125,87.0,True,True,True,True,True,1.257490112038795e-09,2.4530377729092834e-11,4.356470739708129e-11,2.7554151720704523e-09,3.260725023324085e-13,4.9649173661237e-13
