xi,T_MeV,mu_pass,density_pass,area_pass,spinodal_pass,all_pass,mu_abs_diff,rho_hadron_abs_diff,rho_quark_abs_diff,area_abs_diff,rho_spinodal_hadron_abs_diff,rho_spinodal_quark_abs_diff
0.025,39.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.025,41.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.025,43.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.025,45.0,True,True,True,True,True,4.319623099036107e-05,8.019394506812716e-05,2.3925609666797243e-06,9.60249856524079e-07,8.118790660816e-06,3.0117639244764405e-06
0.025,47.0,True,True,True,True,True,2.5997510192610207e-05,6.626753901957383e-05,2.7713809558349567e-06,8.41423476513561e-06,2.388405245068448e-05,5.71863034259934e-06
0.025,49.0,True,True,True,True,True,8.190170319721801e-07,4.5411172041889825e-05,2.863329277236204e-06,5.053464045180726e-06,1.767934553725814e-05,4.5098923284747627e-07
0.025,51.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.025,55.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.025,57.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.025,59.0,True,True,True,True,True,7.109957437023695e-06,2.1095294639617013e-05,2.9147342432978007e-06,3.04420984437829e-06,2.2041960551610895e-05,2.810236703121305e-06
0.025,61.0,True,True,True,True,True,9.372310842081788e-06,3.074160154248329e-05,3.2666698972505515e-06,1.1834895772790181e-06,2.1466426540550643e-05,8.653866458763204e-06
0.025,63.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.025,65.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.025,67.0,True,True,True,True,True,4.862074263201066e-06,5.0522104971806314e-08,1.440007677544486e-07,4.398646547685149e-06,0.0,0.0
0.025,69.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.025,71.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.025,73.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.025,75.0,True,True,True,True,True,4.29267782919851e-06,5.675235267843526e-08,1.3378365437688444e-07,5.220399909233638e-06,0.0,0.0
0.025,77.0,True,True,True,True,True,4.143511660004151e-06,6.013609335497883e-08,1.3144560240263559e-07,5.4456317998236394e-06,0.0,0.0
0.025,79.0,True,True,True,True,True,3.9917687786328315e-06,6.046989461938601e-08,1.2817068828496758e-07,4.995250498251493e-06,0.0,0.0
0.025,81.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.025,83.0,True,True,True,True,True,3.680910765524459e-06,6.50791149858776e-08,1.2348374944792795e-07,8.136247008203338e-06,0.0,0.0
0.025,85.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.025,87.0,True,True,True,True,True,3.3609188676564372e-06,6.772944927124769e-08,1.1778518027583118e-07,7.318764252408673e-06,0.0,0.0
0.025,89.0,True,True,True,True,True,6.39559573301085e-06,1.3652872271618932e-07,2.2874003313688718e-07,6.123736747880486e-06,0.0,0.0
0.025,91.0,True,True,True,True,True,6.065562217827392e-06,1.4121904329256196e-07,2.23975749502614e-07,6.239108039591656e-06,0.0,0.0
0.025,93.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.025,95.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.025,97.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.025,99.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.025,101.0,True,True,True,True,True,4.371133343283873e-06,1.513147474541121e-07,1.9169952159003856e-07,8.814030597176267e-06,0.0,0.0
0.025,103.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.025,105.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.025,107.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.025,109.0,True,True,True,True,True,5.9838847619175795e-06,3.088160328568179e-07,3.325591713121412e-07,6.681612923611197e-06,0.0,0.0
0.025,111.0,True,True,True,True,True,5.299063957409089e-06,3.09810333831706e-07,3.1625379248723107e-07,8.042334864731852e-06,0.0,0.0
0.025,113.0,True,True,True,True,True,4.6206553179217735e-06,3.0291125074910497e-07,2.974797603805257e-07,8.118962339267138e-06,0.0,0.0
0.025,115.0,True,True,True,True,True,7.902122376890475e-06,6.053835274189012e-07,5.627856540790788e-07,3.464310961459319e-06,0.0,0.0
0.025,117.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.025,119.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.025,121.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.025,123.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.025,125.0,True,True,True,True,True,7.372903496616345e-06,1.779233405496683e-06,1.4697591885770578e-06,2.8787290973164854e-06,0.0,0.0
0.025,126.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.025,127.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.025,128.0,True,True,True,True,True,1.660904325717638e-05,9.53785636625959e-06,7.894737220404124e-06,6.967682401758982e-06,0.0,0.0
0.025,129.0,True,True,True,True,True,1.887478600792747e-05,7.69829420610435e-06,4.205725006167782e-05,3.887649895285856e-06,2.1381532230080325e-05,7.97708303679201e-06
0.0375,1.0,True,True,True,True,True,3.577865925308288e-06,0.0,9.428925862309256e-08,8.892477027573349e-06,0.0,0.0
0.0375,3.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.0375,5.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.0375,7.0,True,True,True,True,True,3.566291127299337e-06,8.509470230235253e-10,9.401032130540443e-08,8.85872081600068e-06,0.0,0.0
0.0375,9.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.0375,11.0,True,True,True,True,True,3.548224299265712e-06,2.593333966842415e-09,9.357945618404528e-08,4.22449588707315e-06,0.0,0.0
0.0375,13.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.0375,15.0,True,True,True,True,True,3.5211030535720056e-06,4.119589292958525e-09,9.29382593106709e-08,5.999209295333673e-06,0.0,0.0
0.0375,17.0,True,True,True,True,True,3.5039519161728094e-06,4.806212903357698e-09,9.261349998013202e-08,8.666433184263347e-06,0.0,0.0
0.0375,19.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.0375,21.0,True,True,True,True,True,3.462240442786424e-06,7.1534026844372045e-09,9.180129501018541e-08,8.539691188326322e-06,0.0,0.0
0.0375,23.0,True,True,True,True,True,3.4376597568552825e-06,8.036447896042631e-09,9.123385513731819e-08,3.1997399848236305e-06,0.0,0.0
0.0375,25.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.0375,27.0,True,True,True,True,True,3.3811590469667863e-06,9.414490780706997e-09,9.010677892717922e-08,3.173782318544003e-06,0.0,0.0
0.0375,29.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.0375,31.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.0375,33.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.0375,35.0,True,True,True,True,True,3.2402162446487637e-06,1.2206755946320147e-08,8.714036292545302e-08,7.880768038429519e-06,0.0,0.0
0.0375,37.0,True,True,True,True,True,4.749477903942534e-05,4.6626752722683795e-05,3.579399094011393e-06,8.815988727704462e-07,2.078525772425399e-05,7.0084613965626374e-06
0.0375,39.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.0375,41.0,True,True,True,True,True,3.1119936352297373e-06,1.412597272487659e-08,8.447886967744012e-08,3.3967775950278347e-06,0.0,0.0
0.0375,43.0,True,True,True,True,True,1.7149186248843762e-05,1.7314180552251146e-05,1.153030120715215e-06,2.099043033065265e-06,2.5450955453698576e-05,6.868683061211911e-06
0.0375,45.0,True,True,True,True,True,3.261383005792595e-05,1.3695999953544646e-05,2.5441076227927795e-06,9.562405359102297e-07,1.9014753602109025e-05,8.18387397383269e-06
0.0375,47.0,True,True,True,True,True,2.9662600695701258e-06,1.7105433028352657e-08,8.174257359883086e-08,6.051876143981992e-06,0.0,0.0
0.0375,49.0,True,True,True,True,True,1.4903713520197925e-05,1.7093981176094508e-05,3.829609567684855e-06,1.2960336447852974e-06,6.809471905122599e-06,7.0442498190104175e-06
0.0375,51.0,True,True,True,True,True,2.8600586006177764e-06,1.9535947345938887e-08,7.972587479088133e-08,5.289008095650435e-06,0.0,0.0
0.0375,53.0,True,True,True,True,True,2.8043180577697058e-06,1.9939930456791544e-08,7.864346152075541e-08,5.695121245316676e-06,0.0,0.0
0.0375,57.0,True,True,True,True,True,2.6879996539719286e-06,2.208049473817475e-08,7.644055077804524e-08,5.967363941385274e-06,0.0,0.0
0.0375,59.0,True,True,True,True,True,7.996811405064363e-06,3.102447720104706e-05,2.42899227131943e-06,1.4275242351398005e-06,4.405948917318714e-06,8.595323447657677e-06
0.0375,61.0,True,True,True,True,True,5.130648332851706e-06,4.744501769238241e-08,1.483918401490314e-07,5.381798344664311e-06,0.0,0.0
0.0375,63.0,True,True,True,True,True,2.5016503855113115e-06,2.3612975269537984e-08,7.306160831888064e-08,5.807851038455738e-06,0.0,0.0
0.0375,65.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.0375,67.0,True,True,True,True,True,4.739662131214573e-06,5.196263594409167e-08,1.4155820604599967e-07,7.514784826254871e-06,0.0,0.0
0.0375,69.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.0375,71.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.0375,73.0,True,True,True,True,True,4.322790061905835e-06,5.674643327457929e-08,1.3377590057928046e-07,7.458676951979352e-06,0.0,0.0
0.0375,75.0,True,True,True,True,True,4.178385040631838e-06,5.769709862657457e-08,1.3146813371278654e-07,3.1578235049533197e-06,0.0,0.0
0.0375,77.0,True,True,True,True,True,4.031378239233163e-06,6.09537805229543e-08,1.2916736213952618e-07,6.221957417602603e-06,0.0,0.0
0.0375,79.0,True,True,True,True,True,3.8818510006422e-06,6.115830972208691e-08,1.2687643557995898e-07,5.069934248399903e-06,0.0,0.0
0.0375,81.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.0375,83.0,True,True,True,True,True,3.5756000329456583e-06,6.549469350192183e-08,1.2128916582199167e-07,2.490075968314252e-06,0.0,0.0
0.0375,85.0,True,True,True,True,True,3.4190784390375484e-06,6.693537235591407e-08,1.1795391419155976e-07,7.4574985235748575e-06,0.0,0.0
0.0375,87.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.0375,89.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.0375,91.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.0375,93.0,True,True,True,True,True,5.546634554320917e-06,1.4386514934905392e-07,2.1499672042679663e-07,7.503260500508493e-06,0.0,0.0
0.0375,95.0,True,True,True,True,True,2.6077351549247396e-06,7.270907975698293e-08,1.0391371807472183e-07,5.427039785087728e-06,0.0,0.0
0.0375,97.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.0375,99.0,True,True,True,True,True,4.54588729326133e-06,1.482381160600177e-07,1.9529148032049193e-07,5.4110311171629705e-06,0.0,0.0
0.0375,101.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.0375,103.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.0375,105.0,True,True,True,True,True,3.530961578235292e-06,1.5287991872448004e-07,1.7553132725112164e-07,5.004687497625759e-06,0.0,0.0
0.0375,107.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.0375,109.0,True,True,True,True,True,5.7097203125522356e-06,3.08445150420944e-07,3.2292045260007285e-07,5.0967946175609394e-06,0.0,0.0
0.0375,111.0,True,True,True,True,True,5.039087511704565e-06,3.0794691363578153e-07,3.119966818232456e-07,3.6592923691779265e-06,0.0,0.0
0.0375,113.0,True,True,True,True,True,4.375172807158378e-06,2.9935355416732534e-07,2.925950037813152e-07,7.579780453691319e-06,0.0,0.0
0.0375,115.0,True,True,True,True,True,3.7209828178674798e-06,2.971405725915588e-07,2.8195138224162974e-07,5.7474069948680216e-06,0.0,0.0
0.0375,117.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.0375,119.0,True,True,True,True,True,4.916677710298245e-06,5.574359628335301e-07,4.905662303045233e-07,5.760985628906534e-06,0.0,0.0
0.0375,121.0,True,True,True,True,True,7.4474812663538614e-06,1.0537388879239273e-06,9.107115217510398e-07,9.76720068134729e-07,0.0,0.0
0.0375,122.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.0375,123.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.0375,124.0,True,True,True,True,True,8.303790536956512e-06,1.7806710983503393e-06,1.4929679794661865e-06,7.247733598678595e-06,0.0,0.0
0.0375,125.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.0375,126.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.0375,127.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.0375,128.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.0375,129.0,True,True,True,True,True,1.0912586731137708e-05,1.4661093527879032e-05,6.48404971057559e-05,4.63827264370859e-06,3.297156156145675e-05,1.6672805609019292e-05
0.05,1.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.05,3.0,True,True,True,True,True,3.4973039646502002e-06,6.144225703035282e-11,9.261404132487883e-08,1.9808605179672174e-06,0.0,0.0
0.05,5.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.05,7.0,True,True,True,True,True,3.4877896837315348e-06,8.320275430000884e-10,9.238498810404394e-08,4.073735094399034e-06,0.0,0.0
0.05,9.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.05,11.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.05,13.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.05,15.0,True,True,True,True,True,3.44343158076299e-06,5.303972385427291e-09,9.141375656440687e-08,8.502770919280233e-06,0.0,0.0
0.05,17.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.05,19.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.05,21.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.05,23.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.05,25.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.05,27.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.05,29.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.05,31.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.05,35.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.05,37.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.05,39.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.05,41.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.05,43.0,True,True,True,True,True,5.451356088315151e-05,4.866005224646308e-05,2.6045564265331222e-06,4.87649768419801e-06,2.6409883764011433e-05,2.1865091826001049e-07
0.05,45.0,True,True,True,True,True,3.164572734704052e-05,5.0515206920301314e-05,3.0196094873424784e-06,2.0201952443256993e-06,1.2765015308668914e-06,6.660894759979996e-06
0.05,47.0,True,True,True,True,True,7.729579692750121e-06,6.0893535374917374e-05,3.351359040060231e-06,3.980508729049152e-06,2.2908808616384224e-05,6.340460388276625e-06
0.05,49.0,True,True,True,True,True,5.473271471601038e-06,6.770797197480638e-05,3.7169152049543186e-06,1.9606928202784302e-06,2.002864016792394e-05,7.888788219334586e-06
0.05,51.0,True,True,True,True,True,5.585707867794554e-06,3.807368245678511e-08,1.5678478604286283e-07,3.4538675490143665e-06,0.0,0.0
0.05,53.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.05,55.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.05,59.0,True,True,True,True,True,5.394460231400444e-06,2.6053527124259013e-05,1.743621213634583e-06,4.508236947299548e-06,2.1811708633745486e-05,3.5756612397630505e-06
0.05,61.0,True,True,True,True,True,5.004583954359987e-06,4.6163130734688806e-08,1.4589574792722715e-07,4.655019973486947e-06,0.0,0.0
0.05,63.0,True,True,True,True,True,4.879029575022287e-06,4.885687640565628e-08,1.4366245659758192e-07,8.723662043303362e-06,0.0,0.0
0.05,65.0,True,True,True,True,True,4.750521611640579e-06,5.125669264027799e-08,1.414191252990804e-07,7.106407610299039e-06,0.0,0.0
0.05,67.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.05,69.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.05,71.0,True,True,True,True,True,4.347890808276134e-06,5.38602736299687e-08,1.34661834572114e-07,6.635869800339887e-06,0.0,0.0
0.05,73.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.05,75.0,True,True,True,True,True,4.065877931225259e-06,5.859020685283767e-08,1.2919784708742554e-07,5.766565229800561e-06,0.0,0.0
0.05,77.0,True,True,True,True,True,3.921012137197977e-06,5.908551375943816e-08,1.2693186279832958e-07,8.316206892057881e-06,0.0,0.0
0.05,79.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.05,81.0,True,True,True,True,True,3.6239730434317607e-06,6.405993396851883e-08,1.2140105942748391e-07,7.972245905287724e-06,0.0,0.0
0.05,83.0,True,True,True,True,True,3.4719902828328486e-06,6.335690022618579e-08,1.1912883879361402e-07,7.583479773927467e-06,0.0,0.0
0.05,85.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.05,87.0,True,True,True,True,True,3.161645906857302e-06,6.793386231329634e-08,1.1350604101068029e-07,6.797143064225041e-06,0.0,0.0
0.05,89.0,True,True,True,True,True,6.007077274716721e-06,1.3635820522717168e-07,2.2242556863005802e-07,6.411941467222057e-06,0.0,0.0
0.05,91.0,True,True,True,True,True,2.8436709840207186e-06,7.019440106947883e-08,1.0776150904945325e-07,6.002083589798548e-06,0.0,0.0
0.05,93.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.05,95.0,True,True,True,True,True,5.038649987909594e-06,1.442663566941782e-07,2.060517512170179e-07,4.650260422669897e-06,0.0,0.0
0.05,97.0,True,True,True,True,True,4.710477071512287e-06,1.4841759293782175e-07,1.986726716474152e-07,7.709782655049836e-06,0.0,0.0
0.05,99.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.05,101.0,True,True,True,True,True,4.048759194574814e-06,1.5112783813275854e-07,1.8562358850005012e-07,7.5431658859844775e-06,0.0,0.0
0.05,103.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.05,105.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.05,107.0,True,True,True,True,True,6.102962117893185e-06,3.024178514277054e-07,3.3399177867821095e-07,4.423518548068954e-06,0.0,0.0
0.05,109.0,True,True,True,True,True,5.441466953470808e-06,3.076566144066817e-07,3.188686186206269e-07,3.222071836521097e-06,0.0,0.0
0.05,111.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.05,113.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.05,115.0,True,True,True,True,True,6.993692352352809e-06,5.820410793333508e-07,5.519460484215699e-07,8.386185722601913e-06,0.0,0.0
0.05,117.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.05,119.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.05,121.0,True,True,True,True,True,6.764307102002931e-06,1.0217491939190637e-06,8.903420130046413e-07,7.488668950880685e-06,0.0,0.0
0.05,122.0,True,True,True,True,True,5.663243541675911e-06,9.770699338496058e-07,8.286468435869665e-07,6.973045413355076e-06,0.0,0.0
0.05,123.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.05,124.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.05,125.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.05,126.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.05,127.0,True,True,True,True,True,8.362150026641757e-06,4.809968302321721e-06,4.003620780235195e-06,6.3804883536947565e-06,0.0,0.0
0.05,128.0,True,True,True,True,True,5.243211944616633e-07,2.67641313520528e-05,4.385219712288446e-05,3.9933386572775e-07,1.1327798801641364e-05,2.5613607376406833e-05
0.05,129.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
0.075,1.0,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
