T_MeV,xi,meson,q,omega,mass_ref,gamma_ref,threshold_ref,gap_ref,exp_omega_over_T,bose_g,Pi_re,Pi_im,denom_re,denom_im,denom_phase,D_re,D_im,D_abs,phase_raw,phase_unwrapped,phase_shifted_tail
210.0,0.0,K,0.0,6.73,2.572283695554165,0.3408672502723144,2.376754001793583,0.19552969376058194,557.721590256838,0.0017962299603625214,-6.9793394592790365,4.329573578697539,6.720228715610901,-3.548494990924864,-0.48582081367147356,0.047684408035209104,0.02517888753772498,0.053923827268710416,0.48582081367147356,0.48582081367147356,0.4858206473508327
210.0,0.0,K,0.0,6.75,2.572283695554165,0.3408672502723144,2.376754001793583,0.19552969376058194,568.301985146686,0.0017627295976082866,-5.302639129499841,1.957502613311676e-6,5.346014231584646,-1.6043585105553115e-6,-3.00103673700791e-7,0.07665473130405216,2.3004366470893772e-8,0.07665473130405562,3.0010367370079104e-7,3.0010367370079104e-7,1.3378303283085841e-7
210.0,0.0,K,0.0,6.77,2.572283695554165,0.3408672502723144,2.376754001793583,0.19552969376058194,579.0830980255469,0.0017298551080554298,-4.62173053882675,1.7366275618702238e-6,4.787945248724667,-1.423330517979644e-6,-2.972737665199336e-7,0.08558938400118835,2.5443478556154953e-8,0.08558938400119213,2.972737665199336e-7,2.972737665199336e-7,1.3095312565000099e-7
210.0,0.0,K,0.0,6.79,2.572283695554165,0.3408672502723144,2.376754001793583,0.19552969376058194,590.0687366635016,0.0016975947589139126,-4.151109092297536,1.5831984339491003e-6,4.402226467122828,-1.2975808380183531e-6,-2.9475558509064576e-7,0.0930886421973637,2.7438397196178503e-8,0.09308864219736773,2.9475558509064576e-7,2.9475558509064576e-7,1.2843494422071313e-7
210.0,0.0,K,0.0,6.81,2.572283695554165,0.3408672502723144,2.376754001793583,0.19552969376058194,601.2627810668728,0.0016659370388126633,-3.800164666514259,1.468210647626243e-6,4.11459432175123,-1.2033374728537526e-6,-2.924559212295711e-7,0.09959603606689138,2.912745047875714e-8,0.09959603606689564,2.9245592122957117e-7,2.9245592122957117e-7,1.2613528035963854e-7
210.0,0.0,K,0.0,6.83,2.572283695554165,0.3408672502723144,2.376754001793583,0.19552969376058194,612.6691848485991,0.001634870653566635,-3.524739058519618,1.377520446445219e-6,3.8888569892919365,-1.1290082765097462e-6,-2.9031879537315633e-7,0.10537730896202903,3.0593013397522034e-8,0.10537730896203347,2.903187953731563e-7,2.903187953731563e-7,1.2399815450322365e-7
210.0,0.0,K,0.0,6.85,2.572283695554165,0.3408672502723144,2.376754001793583,0.19552969376058194,624.2919766246074,0.0016043845220267837,-3.300530087120094,1.3033384666659232e-6,3.705096534025354,-1.0682091287694486e-6,-2.8830804243820255e-7,0.11060367272658994,3.188792837027964e-8,0.11060367272659453,2.8830804243820255e-7,2.8830804243820255e-7,1.2198740156826992e-7
210.0,0.0,K,0.0,6.87,2.572283695554165,0.3408672502723144,2.376754001793583,0.19552969376058194,636.135261436678,0.001574467772011267,-3.112958212494777,1.2409879515081008e-6,3.5513636442966257,-1.0171069851755116e-6,-2.863989968498226e-7,0.11539152999098935,3.304801843438647e-8,0.11539152999099409,2.863989968498226e-7,2.863989968498226e-7,1.2007835597988995e-7
210.0,0.0,K,0.0,6.89,2.572283695554165,0.3408672502723144,2.376754001793583,0.19552969376058194,648.2032222022945,0.0015451097363162276,-2.952691393752475,1.1874727722527046e-6,3.4200098300742083,-9.732462349019601e-7,-2.8457410453724226e-7,0.11982342298146899,3.4098643297539674e-8,0.11982342298147385,2.8457410453724226e-7,2.8457410453724226e-7,1.1825346366730963e-7
210.0,0.0,K,0.0,6.91,2.572283695554165,0.3408672502723144,2.376754001793583,0.19552969376058194,660.5001211920116,0.0015162999488044866,-2.8134464961977024,1.1407737355254773e-6,3.3058854682857666,-9.349719580256139e-7,-2.828204325270861e-7,0.12395991585342502,3.5058397017687794e-8,0.12395991585342997,2.828204325270861e-7,2.828204325270861e-7,1.1649979165715349e-7
210.0,0.0,K,0.0,6.93,2.572283695554165,0.3408672502723144,2.376754001793583,0.19552969376058194,673.030301534834,0.0014880281405706317,-2.690817731972099,1.0994735037535035e-6,3.2053795991306884,-9.011225123693577e-7,-2.8112817359096e-7,0.1278467251057888,3.5941316328576884e-8,0.12784672510579384,2.8112817359096003e-7,2.8112817359096003e-7,1.148075327210274e-7
210.0,0.0,K,0.0,6.95,2.572283695554165,0.3408672502723144,2.376754001793583,0.19552969376058194,685.7981887521696,0.0014602842361808623,-2.581610908303607,1.0625433856893014e-6,3.1158742795608485,-8.708547881736396e-7,-2.7948970659251227e-7,0.1315191974072593,3.675826189463854e-8,0.13151919740726442,2.7948970659251216e-7,2.7948970659251216e-7,1.1316906572257953e-7
210.0,0.0,K,0.0,6.97,2.572283695554165,0.3408672502723144,2.376754001793583,0.19552969376058194,698.8082923208683,0.001433058349986155,-2.4834447769954813,1.029215622901714e-6,3.0354178514868972,-8.43539534798026e-7,-2.778989832931229e-7,0.1350052297640097,3.751781609067372e-8,0.1350052297640149,2.7789898329312293e-7,2.7789898329312293e-7,1.115783424231903e-7
210.0,0.0,K,0.0,6.99,2.572283695554165,0.3408672502723144,2.376754001793583,0.19552969376058194,712.0652072659228,0.001406340782507197,-2.394501704127658,9.989034826824885e-7,2.962520592019631,-8.186958693014133e-7,-2.763511151641532e-7,0.13832723579159856,3.8226885868584015e-8,0.13832723579160383,2.763511151641533e-7,2.763511151641533e-7,1.1003047429422069e-7
210.0,0.0,K,0.0,7.01,2.572283695554165,0.3408672502723144,2.376754001793583,0.19552969376058194,725.57361578338,0.0013801220168896712,-2.3133658823167877,9.711493855906907e-7,2.8960221131169908,-7.959487620591536e-7,-2.7484208716985704e-7,0.1415035066941187,3.88911191216664e-8,0.14150350669412406,2.74842087169857e-7,2.74842087169857e-7,1.0852144629992436e-7
210.0,0.0,K,0.0,7.03,2.572283695554165,0.3408672502723144,2.376754001793583,0.19552969376058194,739.3382888940409,0.0013543927154284561,-2.238914981266278,9.455901507653665e-7,2.835002558963334,-7.750005520100662e-7,-2.7336855466311776e-7,0.1445491762164813,3.951519938004479e-8,0.14454917621648672,2.733685546631177e-7,2.733685546631177e-7,1.0704791379318507e-7
210.0,0.0,K,0.0,7.05,2.572283695554165,0.3408672502723144,2.376754001793583,0.19552969376058194,753.3640881285319,0.0013291437161593533,-2.1702455714258213,9.219330629358058e-7,2.7787214836058087,-7.556113313080313e-7,-2.7192769616028355e-7,0.14747691947089028,4.010305894853585e-8,0.14747691947089572,2.7192769616028355e-7,2.7192769616028355e-7,1.0560705529035092e-7
210.0,0.0,K,0.0,7.07,2.572283695554165,0.3408672502723144,2.376754001793583,0.19552969376058194,767.6559672443468,0.001304366029516969,-2.1066205473786836,8.99938990942543e-7,2.7265747594481233,-7.375851093534867e-7,-2.705171045824398e-7,0.15029746866457186,4.065803604921095e-8,0.15029746866457735,2.705171045824398e-7,2.705171045824398e-7,1.0419646371250718e-7
210.0,0.0,K,0.0,7.09,2.572283695554165,0.3408672502723144,2.376754001793583,0.19552969376058194,782.2189739754526,0.0012800508350574468,-2.047431267512942,8.794102248674966e-7,2.678063547130716,-7.207598441713472e-7,-2.6913470553884117e-7,0.15302000018215592,4.118299269057895e-8,0.15302000018216147,2.6913470553884117e-7,2.6913470553884117e-7,1.0281406466890854e-7
210.0,0.0,K,0.0,7.11,2.572283695554165,0.3408672502723144,2.376754001793583,0.19552969376058194,797.058251815103,0.0012561894782446973,-1.9921697722290455,8.601815459305037e-7,2.6327715257245536,-7.050001233467047e-7,-2.6777869498291075e-7,0.15565242956545158,4.168040445995706e-8,0.15565242956545716,2.6777869498291075e-7,2.6777869498291075e-7,1.0145805411297812e-7
210.0,0.0,K,0.0,7.13,2.572283695554165,0.3408672502723144,2.376754001793583,0.19552969376058194,812.179041832452,0.0012327734672989109,-1.9404080509281971,8.421135582233052e-7,2.5903479000674134,-6.901916987502174e-7,-2.664474909846044e-7,0.15820163942422677,4.215242989423729e-8,0.15820163942423238,2.664474909846044e-7,2.664474909846044e-7,1.0012685011467176e-7
210.0,0.0,K,0.0,7.15,2.572283695554165,0.3408672502723144,2.376754001793583,0.19552969376058194,827.5866845236535,0.0012097944701060378,-1.8917823326132854,8.250876331041741e-7,2.550494525425725,-6.762373429914054e-7,-2.651396959491661e-7,0.16067365774932035,4.2600964762696173e-8,0.160673657749326,2.651396959491661e-7,2.651396959491661e-7,9.88190550792335e-8
210.0,0.0,K,0.0,7.17,2.572283695554165,0.3408672502723144,2.376754001793583,0.19552969376058194,843.2866216980569,0.0011872443111870773,-1.8459810182224292,8.090020231531038e-7,2.5129560169006844,-6.630536644374275e-7,-2.638540666760969e-7,0.16307379902939392,4.3027685042227136e-8,0.1630737990293996,2.6385406667609694e-7,2.6385406667609694e-7,9.75334258061643e-8
210.0,0.0,K,0.0,7.19,2.572283695554165,0.3408672502723144,2.376754001793583,0.19552969376058194,859.2843984001976,0.0011651149687259303,-1.8027352940078676,7.937688375458063e-7,2.4775120562045703,-6.505686282460376e-7,-2.625894903787724e-7,0.16540677711072718,4.343408130670204e-8,0.16540677711073287,2.6258949037877236e-7,2.6258949037877236e-7,9.626884950883973e-8
210.0,0.0,K,0.0,7.21,2.572283695554165,0.3408672502723144,2.376754001793583,0.19552969376058194,875.5856648682451,0.0011433985716546684,-1.7618117466626924,7.7931166088869e-7,2.4439713390587223,-6.387196047756649e-7,-2.613449652898338e-7,0.16767679633575386,4.382148651827911e-8,0.16767679633575958,2.6134496528983376e-7,2.6134496528983376e-7,9.502432441990113e-8
210.0,0.0,K,0.0,7.23,2.572283695554165,0.3408672502723144,2.376754001793583,0.19552969376058194,892.1961785296049,0.0011220873967950713,-1.723006492369944,7.655636589379743e-7,2.412166763394066,-6.274518170430873e-7,-2.601195848334342e-7,0.1698876258012773,4.419109869176708e-8,0.16988762580128305,2.6011958483343426e-7,2.6011958483343426e-7,9.379894396350163e-8
210.0,0.0,K,0.0,7.25,2.572283695554165,0.3408672502723144,2.376754001793583,0.19552969376058194,909.1218060343773,0.0011011738660553039,-1.6861404644416385,7.524660571110828e-7,2.3819515671256513,-6.167170937196337e-7,-2.5891252460008026e-7,0.1720426603653743,4.454399953411423e-8,0.17204266036538007,2.589125246000803e-7,2.589125246000803e-7,9.259188373014768e-8
210.0,0.0,K,0.0,7.27,2.572283695554165,0.3408672502723144,2.376754001793583,0.19552969376058194,926.3685253273965,0.0010806505436806366,-1.651055597319986,7.399669075614205e-7,2.353196200580778,-6.064728586323668e-7,-2.577230315443623e-7,0.17414497115396935,4.4881169894007496e-8,0.17414497115397512,2.577230315443623e-7,2.577230315443623e-7,9.140239067442965e-8
210.0,0.0,K,0.0,7.29,2.572283695554165,0.3408672502723144,2.376754001793583,0.19552969376058194,943.9424277595701,0.0010605101335571447,-1.6176117110752852,7.280200818791873e-7,2.325785773050387,-5.966813051871404e-7,-2.5655041496128395e-7,0.1761973476741582,4.5203502660883884e-8,0.176197347674164,2.565504149612839e-7,2.565504149612839e-7,9.022977409135127e-8
210.0,0.0,K,0.0,7.31,2.572283695554165,0.3408672502723144,2.376754001793583,0.19552969376058194,961.8497202392807,0.0010407454765673134,-1.585683948460552,7.165844418618242e-7,2.2996179522129596,-5.873087167365614e-7,-2.55394038897362e-7,0.17820233316382647,4.5511813607643954e-8,0.17820233316383227,2.55394038897362e-7,2.55394038897362e-7,8.907339802742937e-8
210.0,0.0,K,0.0,7.33,2.572283695554165,0.3408672502723144,2.376754001793583,0.19552969376058194,980.0967274245958,0.0010213495479965374,-1.5551606516179848,7.056231520451084e-7,2.2746012238946602,-5.783249031342082e-7,-2.5425331572800507e-7,0.1801622544491995,4.580685056274249e-8,0.18016225444920533,2.5425331572800507e-7,2.5425331572800507e-7,8.793267485807244e-8
210.0,0.0,K,0.0,7.35,2.572283695554165,0.3408672502723144,2.376754001793583,0.19552969376058194,998.6898939570666,0.0010023154549894967,-1.5259415914355299,6.951031060043612e-7,2.250653440859601,-5.697027305342173e-7,-2.531277006897234e-7,0.18207924731106323,4.608930121516592e-8,0.18207924731106906,2.531277006897234e-7,2.531277006897234e-7,8.680705981979075e-8
210.0,0.0,K,0.0,7.37,2.572283695554165,0.3408672502723144,2.376754001793583,0.19552969376058194,1017.6357867379094,0.0009836364340554164,-1.4979364819060945,6.84994444652643e-7,2.227700605186717,-5.614177265910995e-7,-2.5201668719932485e-7,0.1839552781534677,4.635979979306825e-8,0.18395527815347354,2.5201668719932485e-7,2.5201668719932485e-7,8.569604632939222e-8
210.0,0.0,K,0.0,7.39,2.572283695554165,0.3408672502723144,2.376754001793583,0.19552969376058194,1036.9410972473515,0.0009653058486212659,-1.471063726446604,6.752701494560328e-7,2.2056758407596773,-5.534477470611924e-7,-2.509198028258598e-7,0.18579216260927495,4.6618932808510326e-8,0.1857921626092808,2.509198028258598e-7,2.509198028258598e-7,8.459916195592719e-8
210.0,0.0,K,0.0,7.41,2.572283695554165,0.3408672502723144,2.376754001793583,0.19552969376058194,1056.6126439080033,0.0009473171866319082,-1.4452493542564435,6.659056970615141e-7,2.1845185215120364,-5.457726927375515e-7,-2.4983660580720465e-7,0.18759158159305792,4.6867244023215853e-8,0.18759158159306377,2.4983660580720465e-7,2.4983660580720465e-7,8.351596493727202e-8
210.0,0.0,K,0.0,7.43,2.572283695554165,0.3408672502723144,2.376754001793583,0.19552969376058194,1076.6573744930336,0.0009296640581963272,-1.4204261133391538,6.568787645806503e-7,2.1641735280727463,-5.383742679020511e-7,-2.4876668202363445e-7,0.18935509521489566,4.710523876087993e-8,0.18935509521490151,2.4876668202363434e-7,2.4876668202363434e-7,8.244604115370171e-8
210.0,0.0,K,0.0,7.45,2.572283695554165,0.3408672502723144,2.376754001793583,0.19552969376058194,1097.0823685800615,0.0009123401932789658,-1.3965326934283593,6.481689769009196e-7,2.144590610880466,-5.312357732231269e-7,-2.477096423568767e-7,0.19108415489216785,4.7333387668405893e-8,0.1910841548921737,2.4770964235687664e-7,2.4770964235687664e-7,8.138900148694401e-8
210.0,0.0,K,0.0,7.47,2.572283695554165,0.3408672502723144,2.376754001793583,0.19552969376058194,1117.8948400515746,0.0008953394394353394,-1.3735130572232284,6.397576890585314e-7,2.1257238420677758,-5.243419273897178e-7,-2.466651203759652e-7,0.19278011393575278,4.7552130010055713e-8,0.19278011393575864,2.466651203759652e-7,2.466651203759652e-7,8.034447950603258e-8
210.0,0.0,K,0.0,7.49,2.572283695554165,0.3408672502723144,2.376754001793583,0.19552969376058194,1139.1021396427968,0.0008786557595910141,-1.35131586239813,6.31627798013389e-7,2.107531141743431,-5.176787128430485e-7,-2.456327703014601e-7,0.19444423683854659,4.776187656380638e-8,0.19444423683855244,2.4563277030146014e-7,2.4563277030146014e-7,7.93121294315275e-8
210.0,0.0,K,0.0,7.51,2.572283695554165,0.3408672502723144,2.376754001793583,0.19552969376058194,1160.7117575378866,0.0008622832298631162,-1.329893960064169,6.237635792016531e-7,2.0899738669341623,-5.112332418159971e-7,-2.4461226520785567e-7,0.1960777074552204,4.796301217738567e-8,0.19607770745522626,2.4461226520785567e-7,2.4461226520785567e-7,7.829162433792304e-8
210.0,0.0,K,0.0,7.53,2.572283695554165,0.3408672502723144,2.376754001793583,0.19552969376058194,1182.731326015387,0.0008462160374235348,-1.3092039579195391,6.161505440658939e-7,2.0730164535450752,-5.049936395655826e-7,-2.4360329543066604e-7,0.19768163623061286,4.81558980319044e-8,0.1976816362306187,2.436032954306661e-7,2.436032954306661e-7,7.728265456073346e-8
210.0,0.0,K,0.0,7.55,2.572283695554165,0.3408672502723144,2.376754001793583,0.19552969376058194,1205.1686221438613,0.0008304484784029944,-1.2892058383769471,6.087753154239945e-7,2.056626103378962,-4.989489422259941e-7,-2.426055671501151e-7,0.19925706660850548,4.834087365322568e-8,0.19925706660851134,2.426055671501151e-7,2.426055671501151e-7,7.628492628018245e-8
210.0,0.0,K,0.0,7.57,2.572283695554165,0.3408672502723144,2.376754001793583,0.19552969376058194,1228.031570528673,0.0008149749558351989,-1.2698626236098505,6.016255180711031e-7,2.040772509610017,-4.930890071465456e-7,-2.416188011277961e-7,0.20080498073157768,4.8518258704854934e-8,0.20080498073158354,2.4161880112779605e-7,2.4161880112779605e-7,7.529816025786342e-8
210.0,0.0,K,0.0,7.59,2.572283695554165,0.3408672502723144,2.376754001793583,0.19552969376058194,1251.3282461108574,0.0007997899776402695,-1.2511400807996964,5.946896824413216e-7,2.025427615206076,-4.87404433933319e-7,-2.406427315763239e-7,0.20232630452610803,4.868835459090672e-8,0.2023263045261139,2.406427315763239e-7,2.406427315763239e-7,7.432209070639126e-8
210.0,0.0,K,0.0,7.61,2.572283695554165,0.3408672502723144,2.376754001793583,0.19552969376058194,1275.0668770191176,0.0007848881546466849,-1.2330064619584402,5.879571595082315e-7,2.0105653996885615,-4.818864947020971e-7,-2.3967710514501667e-7,0.20382191225077853,4.8851445893389146e-8,0.2038219122507844,2.3967710514501667e-7,2.3967710514501667e-7,7.335646427508404e-8
210.0,0.0,K,0.0,7.63,2.572283695554165,0.3408672502723144,2.376754001793583,0.19552969376058194,1299.2558474758912,0.000770264198651006,-1.2154322735950973,5.814180453921263e-7,1.9961616903524444,-4.7652707228686095e-7,-2.38721680007152e-7,0.20529263057714497,4.900780166446461e-8,0.20529263057715083,2.38721680007152e-7,2.38721680007152e-7,7.240103913721936e-8
210.0,0.0,K,0.0,7.65,2.572283695554165,0.3408672502723144,2.376754001793583,0.19552969376058194,1323.903700758582,0.0007559129205146058,-1.1983900722309826,5.750631143794788e-7,1.9821939946716411,-4.7131860534290936e-7,-2.377762250364281e-7,0.20673924225951382,4.9157676591359717e-8,0.20673924225951967,2.3777622503642813e-7,2.3777622503642813e-7,7.14555841664955e-8
210.0,0.0,K,0.0,7.67,2.572283695554165,0.3408672502723144,2.376754001793583,0.19552969376058194,1349.0191422169394,0.0007418292282967211,-1.1818542823765936,5.688837592567275e-7,1.9686413511138574,-4.6625403944475325e-7,-2.3684051906201096e-7,0.208162489443753,4.930131204909976e-8,0.20816248944375884,2.3684051906201096e-7,2.3684051906201096e-7,7.051987819207833e-8
210.0,0.0,K,0.0,7.69,2.572283695554165,0.3408672502723144,2.376754001793583,0.19552969376058194,1374.6110423476962,0.0007280081254230879,-1.1658010340880598,5.628719380236708e-7,1.9554841960027363,-4.6132678341270425e-7,-2.359143501930149e-7,0.20956307665766516,4.943893705414296e-8,0.209563076657671,2.359143501930149e-7,2.359143501930149e-7,6.959370932308228e-8
210.0,0.0,K,0.0,7.71,2.572283695554165,0.3408672502723144,2.376754001793583,0.19552969376058194,1400.6884399275302,0.0007144447088894837,-1.1502080176420837,5.57020126187914e-7,1.9427042444102285,-4.565306702136616e-7,-2.3499751520450714e-7,0.2109416735197291,4.957076913021763e-8,0.21094167351973492,2.3499751520450714e-7,2.3499751520450714e-7,6.867687433457451e-8
210.0,0.0,K,0.0,7.73,2.572283695554165,0.3408672502723144,2.376754001793583,0.19552969376058194,1427.2605452054597,0.0007011341674994909,-1.1350543532204955,5.513212739557377e-7,1.9302843833507617,-4.518599218749806e-7,-2.3408981897817207e-7,0.21229891719810293,4.969701509616676e-8,0.21229891719810876,2.3408981897817205e-7,2.3408981897817205e-7,6.776917810823942e-8
210.0,0.0,K,0.0,7.75,2.572283695554165,0.3408672502723144,2.376754001793583,0.19552969376058194,1454.3367431558013,0.0006880717801358151,-1.120320473791625,5.457687677305872e-7,1.9182085757914487,-4.4730911792884397e-7,-2.3319107399166802e-7,0.21363541464759286,4.981787178432841e-8,0.21363541464759866,2.33191073991668e-7,2.33191073991668e-7,6.687043312173536e-8
210.0,0.0,K,0.0,7.77,2.572283695554165,0.3408672502723144,2.376754001793583,0.19552969376058194,1481.9265967928434,0.0006752529140645066,-1.1059880196251275,5.403563954111483e-7,1.9064617741970116,-4.4287316697075285e-7,-2.3230109985146698e-7,0.21495174464873737,4.993352669689427e-8,0.21495174464874317,2.3230109985146698e-7,2.3230109985146698e-7,6.598045898153435e-8
210.0,0.0,K,0.0,7.79,2.572283695554165,0.3408672502723144,2.376754001793583,0.19552969376058194,1510.0398505483902,0.0006626730232714508,-1.0920397430881137,5.350783150493788e-7,1.8950298425012075,-4.3854728097181985e-7,-2.3141972286461898e-7,0.2162484596701088,5.004415860675821e-8,0.2162484596701146,2.3141972286461898e-7,2.3141972286461898e-7,6.509908199468635e-8
210.0,0.0,K,0.0,7.81,2.572283695554165,0.3408672502723144,2.376754001793583,0.19552969376058194,1538.686433713392,0.000650327646830491,-1.0784594225496529,5.299290264869554e-7,1.8838994855434261,-4.3432695203215486e-7,-2.3054677564544375e-7,0.2175260875723239,5.0149938108568596e-8,0.21752608757232966,2.3054677564544378e-7,2.3054677564544378e-7,6.422613477551114e-8
210.0,0.0,K,0.0,7.83,2.572283695554165,0.3408672502723144,2.376754001793583,0.19552969376058194,1567.8764639448616,0.0006382124073025773,-1.0652317843733612,5.249033456380734e-7,1.8730581851342394,-4.3020793130318745e-7,-2.296820967536294e-7,0.21878513317001191,5.025102812501126e-8,0.2187851331700177,2.2968209675362942e-7,2.2968209675362942e-7,6.336145588369679e-8
210.0,0.0,K,0.0,7.85,2.572283695554165,0.3408672502723144,2.376754001793583,0.19552969376058194,1597.6202508393164,0.0006263230091653396,-1.052342432108264,5.199963811288618e-7,1.8624941420206165,-4.2618620984145825e-7,-2.2882553036063897e-7,0.22002607966604776,5.0347584372756464e-8,0.22002607966605353,2.28825530360639e-7,2.28825530360639e-7,6.250488949070637e-8
210.0,0.0,K,0.0,7.87,2.572283695554165,0.3408672502723144,2.376754001793583,0.19552969376058194,1627.9282995740166,0.0006146552372724925,-1.0397777820998213,5.152035130399108e-7,1.85219622311307,-4.2225800118611016e-7,-2.2797692594167736e-7,0.22124938997068616,5.043975579198929e-8,0.2212493899706919,2.279769259416774e-7,2.279769259416774e-7,6.165628507174476e-8
210.0,0.0,K,0.0,7.89,2.572283695554165,0.3408672502723144,2.376754001793583,0.19552969376058194,1658.8113146172748,0.0006032049553424974,-1.0275250048390763,5.105203735296093e-7,1.842153913415737,-4.184197254778806e-7,-2.2713613799079148e-7,0.2224555079167768,5.052768494299749e-8,0.22245550791678254,2.2713613799079148e-7,2.2713613799079148e-7,6.081549712085885e-8
210.0,0.0,K,0.0,7.91,2.572283695554165,0.3408672502723144,2.376754001793583,0.19552969376058194,1690.280203509164,0.0005919681044759104,-1.0155719714506448,5.059428291428527e-7,1.8323572721682249,-4.1466799495941497e-7,-2.2630302575694315e-7,0.2236448593809785,5.0611508372902376e-8,0.22364485938098422,2.2630302575694318e-7,2.2630302575694318e-7,5.998238488701055e-8
210.0,0.0,K,0.0,7.93,2.572283695554165,0.3408672502723144,2.376754001793583,0.19552969376058194,1722.3460807139245,0.000580940701700876,-1.0039072047917792,5.01466964632923e-7,1.822796892766671,-4.1099960071576713e-7,-2.254774529991316e-7,0.22481785331978438,5.06913569552782e-8,0.2248178533197901,2.254774529991316e-7,2.254774529991316e-7,5.915681212919898e-8
210.0,0.0,K,0.0,7.95,2.572283695554165,0.3408672502723144,2.376754001793583,0.19552969376058194,1755.0202715454916,0.0005701188385461966,-0.9925198346966275,4.970890681444648e-7,1.8134638660821794,-4.0741150053044703e-7,-2.2465928775885397e-7,0.22597488272821523,5.076735620511224e-8,0.22597488272822092,2.2465928775885397e-7,2.2465928775885397e-7,5.833864688892134e-8
210.0,0.0,K,0.0,7.97,2.572283695554165,0.3408672502723144,2.376754001793583,0.19552969376058194,1788.3143161674477,0.000559498679641479,-0.9813995569537061,4.928056176229904e-7,1.804349746838981,-4.0390080774672516e-7,-2.238484021483681e-7,0.22711632552818292,5.083962657129322e-8,0.2271163255281886,2.238484021483681e-7,2.238484021483681e-7,5.752776127843547e-8
210.0,0.0,K,0.0,7.99,2.572283695554165,0.3408672502723144,2.376754001793583,0.19552969376058194,1822.2399736689038,0.0005490764613438016,-0.9705365956513106,4.88613268331564e-7,1.7954465227529368,-4.004647810363743e-7,-2.230446721533871e-7,0.22824254539279692,5.090828370859181e-8,0.22824254539280261,2.230446721533871e-7,2.230446721533871e-7,5.672403128345447e-8
210.0,0.0,K,0.0,8.01,2.572283695554165,0.3408672502723144,2.376754001793583,0.19552969376058194,1856.8092262176626,0.0005388484903904194,-0.9599216685665471,4.845088413686271e-7,1.786746586164575,-3.9710081498894206e-7,-2.2224797744897388e-7,0.22935389251222604,5.097343873089243e-8,0.2293538925122317,2.2224797744897388e-7,2.2224797744897388e-7,5.592733657904125e-8
210.0,0.0,K,0.0,8.03,2.572283695554165,0.3408672502723144,2.376754001793583,0.19552969376058194,1892.0342832921947,0.0005288111425769875,-0.9495459553093295,4.804893130925485e-7,1.7782427079300849,-3.9380643144416886e-7,-2.2145820122752653e-7,0.23045070430615755,5.1035198447259095e-8,0.2304507043061632,2.2145820122752656e-7,2.2145820122752656e-7,5.513756035759393e-8
210.0,0.0,K,0.0,8.05,2.572283695554165,0.3408672502723144,2.376754001793583,0.19552969376058194,1927.9275859938975,0.0005189608614608141,-0.939401067964034,4.765518053686913e-7,1.7699280133593767,-3.905792714985378e-7,-2.2067523003785914e-7,0.23153330608738684,5.1093665582260966e-8,0.23153330608739248,2.2067523003785911e-7,2.2067523003785911e-7,5.435458916792648e-8
210.0,0.0,K,0.0,8.07,2.572283695554165,0.3408672502723144,2.376754001793583,0.19552969376058194,1964.5018114411391,0.0005092941570886743,-0.9294790239989958,4.726935765637503e-7,1.7617959600128514,-3.8741708812428184e-7,-2.1989895363447738e-7,0.2326020116806193,5.11489389818435e-8,0.23260201168062494,2.1989895363447738e-7,2.1989895363447738e-7,5.357831276454475e-8
210.0,0.0,K,0.0,8.09,2.572283695554165,0.3408672502723144,2.376754001793583,0.19552969376058194,2001.7698772466908,0.0004998076047486905,-0.9197722212382161,4.6891201321999355e-7,1.7538403171883485,-3.8431773934563777e-7,-2.1912926483623477e-7,0.23365712400017105,5.120111380590726e-8,0.23365712400017666,2.191292648362348e-7,2.191292648362348e-7,5.280862396630216e-8
210.0,0.0,K,0.0,8.11,2.572283695554165,0.3408672502723144,2.376754001793583,0.19552969376058194,2039.7449460800851,0.0004904978437458348,-0.9102734147110101,4.652046223490167e-7,1.7460551469472425,-3.8127918192284894e-7,-2.1836605939363457e-7,0.2346989355898961,5.125028170864688e-8,0.2346989355899017,2.1836605939363457e-7,2.1836605939363457e-7,5.204541852370194e-8
210.0,0.0,K,0.0,8.13,2.572283695554165,0.3408672502723144,2.376754001793583,0.19552969376058194,2078.4404303165165,0.00048136157620059464,-0.900975695214164,4.615690242907588e-7,1.7384347865441037,-3.782994654994534e-7,-2.1760923586410877e-7,0.2357277291283547,5.129653100760369e-8,0.2357277291283603,2.1760923586410874e-7,2.1760923586410874e-7,5.128859499417611e-8
210.0,0.0,K,0.0,8.15,2.572283695554165,0.3408672502723144,2.376754001793583,0.19552969376058194,2117.8699967739462,0.0004723955658703527,-0.8918724694378647,4.580029460889834e-7,1.730973832138018,-3.7537672717286445e-7,-2.168586954946689e-7,0.23674377790195433,5.133994684229825e-8,0.2367437779019599,2.1685869549466894e-7,2.1685869549466894e-7,5.0538054624736307e-8
210.0,0.0,K,0.0,8.17,2.572283695554165,0.3408672502723144,2.376754001793583,0.19552969376058194,2158.0475715400767,0.0004635966369930477,-0.8829574415214264,4.5450421533924796e-7,1.7236671236757601,-3.725091864521993e-7,-2.1611434211137533e-7,0.2377473462485469,5.1380611323230863e-8,0.23774734624855245,2.161143421113753e-7,2.161143421113753e-7,4.979370124144267e-8
