m_fm,g_fixed_fm,m_MeV,residual_re,residual_im,residual_norm,log10_residual_norm
2.46,2.654724517529074,485.42437178399996,0.11812635652885536,0.11751427099160984,0.1666236477618701,-0.7782633620908587
2.47,2.654724517529074,487.39764158800006,0.11633665784061469,0.11935416233850621,0.16667223531545602,-0.7781367400254063
2.48,2.654724517529074,489.370911392,0.11444444593118289,0.1213226160822562,0.16678341757362442,-0.777847131241875
2.49,2.654724517529074,491.344181196,0.11242776243766994,0.12344959738612687,0.16697246737572627,-0.7773551351552682
2.5,2.654724517529074,493.317451,0.11025444812482804,0.12577930306142773,0.16726170036780352,-0.7766034925291033
2.51,2.654724517529074,495.29072080399993,0.10787371253376539,0.12838203467626344,0.1676862686192127,-0.7755024991533906
2.52,2.654724517529074,497.263990608,0.10519569638269756,0.1313830736757258,0.16830818930141778,-0.7738947522244748
2.53,2.654724517529074,499.23726041199996,0.10202744875108691,0.13505343502285688,0.16926024521466548,-0.771445034279264
2.54,2.654724517529074,501.210530216,0.09772570947843504,0.14030390391981498,0.17098391663605136,-0.7670447389921516
2.55,2.654724517529074,503.18380002,0.08498655704266869,0.14286795184003315,0.16623467310080894,-0.7792783862930963
2.56,2.654724517529074,505.157069824,0.07885583790323739,0.13933647692738427,0.1601027700383636,-0.795601154014686
2.57,2.654724517529074,507.13033962799994,0.07435132638619493,0.13690530716593768,0.15579211425995296,-0.8074545288204612
2.58,2.654724517529074,509.103609432,0.07050243540674381,0.1349038984979961,0.15221581793046254,-0.8175402143002438
2.59,2.654724517529074,511.07687923599997,0.06703303915904425,0.13314291389580984,0.149065300655669,-0.8266234396294668
2.6,2.654724517529074,513.0501490400001,0.06381800312001079,0.13153711359057096,0.14620105941464473,-0.8350494803448666
2.61,2.654724517529074,515.0234188439999,0.060788116867694836,0.1300396409060538,0.14354617152434246,-0.843008385947165
2.62,2.654724517529074,516.996688648,0.05790040052062682,0.12862156492189764,0.1410530515210746,-0.8506175139437174
2.63,2.654724517529074,518.969958452,0.055126036678007154,0.127263592460458,0.13868994875536778,-0.8579550123099544
2.64,2.654724517529074,520.943228256,0.05244461611068334,0.12595212837683792,0.13643451323493042,-0.8650757542287757
2.65,2.654724517529074,522.91649806,0.04984107718198403,0.12467718649934306,0.13427037576491868,-0.872019795678292
2.66,2.654724517529074,524.889767864,0.04730394222690814,0.12343118946747898,0.1321851787590551,-0.8788172373163805
2.67,2.654724517529074,526.863037668,0.04482423680745139,0.122208235480607,0.1301693705318343,-0.885491195291034
2.68,2.654724517529074,528.836307472,0.04239479427942725,0.12100362787799268,0.12821543020101242,-0.8920597061128009
2.69,2.654724517529074,530.809577276,0.04000979013258214,0.1198135610851939,0.12631734926908797,-0.8985369964409179
2.7,2.654724517529074,532.78284708,0.03766441970090709,0.11863490389895451,0.12447027329655964,-0.9049343568797612
2.71,2.654724517529074,534.756116884,0.03535466877967814,0.11746504570208768,0.12267024727420377,-0.9112607592901658
2.72,2.654724517529074,536.729386688,0.03307714641164262,0.11630178469023485,0.12091403035574898,-0.9175233025093982
2.73,2.654724517529074,538.702656492,0.030828960438009603,0.11514324493042644,0.11919895827899057,-0.9237275400291965
2.74,2.654724517529074,540.6759262960001,0.028607623180596398,0.11398781368668154,0.11752283936798251,-0.9298777244765595
2.75,2.654724517529074,542.6491961,0.026410978805427514,0.11283409329527028,0.1158838746816247,-0.935976992198719
2.76,2.654724517529074,544.6224659039999,0.0242371465810231,0.11168086368158181,0.11428059584660057,-0.9420275039191854
2.77,2.654724517529074,546.595735708,0.022084475984243727,0.1105270527906064,0.11271181605349162,-0.9480305526510201
2.78,2.654724517529074,548.569005512,0.019951510769599674,0.10937171299070231,0.11117659099158425,-0.9539866468673633
2.79,2.654724517529074,550.542275316,0.0178369599118124,0.10821400204709614,0.10967418738219367,-0.9598955747642447
