path,line,token,classification,role,snippet
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,49,legacy_phase_reference_v1,historical_evidence,migration_or_audit_tooling,"docs/analysis/pnjl/phase_reference/issue130_rs_transport_runtime_parity_v2/consumer_source_smoke.json,61,legacy_phase_reference_v1,historical_evidence,legacy_path_contract,""""""legacy_root_source"""": """"data/reference/pnjl/legacy_phase_referenc"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,50,legacy_phase_reference_v1,historical_evidence,migration_or_audit_tooling,"docs/analysis/pnjl/phase_reference/issue130_rs_transport_runtime_parity_v2/decision.json,4,legacy_phase_reference_v1,historical_evidence,legacy_path_contract,""""""legacy_snapshot"""": """"data/reference/pnjl/legacy_phase_reference_v1"""","""
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,51,legacy_phase_reference_v1,historical_evidence,migration_or_audit_tooling,"docs/analysis/pnjl/phase_reference/issue130_rs_transport_runtime_parity_v2/input_inventory.csv,8,legacy_phase_reference_v1,historical_evidence,legacy_path_contract,""data/reference/pnjl/legacy_phase_reference_v1/boundary.csv,3221,5480a304817"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,52,legacy_phase_reference_v1,historical_evidence,migration_or_audit_tooling,"docs/analysis/pnjl/phase_reference/issue130_rs_transport_runtime_parity_v2/input_inventory.csv,9,legacy_phase_reference_v1,historical_evidence,legacy_path_contract,""data/reference/pnjl/legacy_phase_reference_v1/cep.csv,651,8bdda456f2495ff32"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,53,legacy_phase_reference_v1,historical_evidence,migration_or_audit_tooling,"docs/analysis/pnjl/phase_reference/issue130_rs_transport_runtime_parity_v2/input_inventory.csv,10,legacy_phase_reference_v1,historical_evidence,legacy_path_contract,""data/reference/pnjl/legacy_phase_reference_v1/crossover_dense.csv,27507,0f"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,54,legacy_phase_reference_v1,historical_evidence,migration_or_audit_tooling,"docs/analysis/pnjl/phase_reference/issue130_rs_transport_runtime_parity_v2/input_inventory.csv,11,legacy_phase_reference_v1,historical_evidence,legacy_path_contract,""data/reference/pnjl/legacy_phase_reference_v1/crossover_dense.meta.json,43"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,55,legacy_phase_reference_v1,historical_evidence,migration_or_audit_tooling,"docs/analysis/pnjl/phase_reference/issue130_rs_transport_runtime_parity_v2/input_inventory.csv,12,legacy_phase_reference_v1,historical_evidence,legacy_path_contract,""data/reference/pnjl/legacy_phase_reference_v1/phase_reference_dense_manife"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,56,legacy_phase_reference_v1,historical_evidence,migration_or_audit_tooling,"docs/analysis/pnjl/phase_reference/issue130_rs_transport_runtime_parity_v2/input_inventory.csv,13,legacy_phase_reference_v1,historical_evidence,legacy_path_contract,""data/reference/pnjl/legacy_phase_reference_v1/README.md,510,aedce8782b7eee"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,57,legacy_phase_reference_v1,historical_evidence,migration_or_audit_tooling,"docs/analysis/pnjl/phase_reference/issue130_rs_transport_runtime_parity_v2/input_inventory.csv,14,legacy_phase_reference_v1,historical_evidence,legacy_path_contract,""data/reference/pnjl/legacy_phase_reference_v1/RETIREMENT_MANIFEST.json,158"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,58,legacy_phase_reference_v1,historical_evidence,migration_or_audit_tooling,"docs/analysis/pnjl/phase_reference/issue130_rs_transport_runtime_parity_v2/input_inventory.csv,15,legacy_phase_reference_v1,historical_evidence,legacy_path_contract,""data/reference/pnjl/legacy_phase_reference_v1/spinodals.csv,4916,96accaa2a"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,59,legacy_phase_reference_v1,historical_evidence,migration_or_audit_tooling,"docs/analysis/pnjl/phase_reference/issue130_rs_transport_runtime_parity_v2/manifest.json,79,legacy_phase_reference_v1,historical_evidence,legacy_path_contract,""""""path"""": """"data/reference/pnjl/legacy_phase_reference_v1/boundary.csv"""","""
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,60,legacy_phase_reference_v1,historical_evidence,migration_or_audit_tooling,"docs/analysis/pnjl/phase_reference/issue130_rs_transport_runtime_parity_v2/manifest.json,84,legacy_phase_reference_v1,historical_evidence,legacy_path_contract,""""""path"""": """"data/reference/pnjl/legacy_phase_reference_v1/cep.csv"""","""
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,61,legacy_phase_reference_v1,historical_evidence,migration_or_audit_tooling,"docs/analysis/pnjl/phase_reference/issue130_rs_transport_runtime_parity_v2/manifest.json,89,legacy_phase_reference_v1,historical_evidence,legacy_path_contract,""""""path"""": """"data/reference/pnjl/legacy_phase_reference_v1/crossover_dense.csv"""","
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,62,legacy_phase_reference_v1,historical_evidence,migration_or_audit_tooling,"docs/analysis/pnjl/phase_reference/issue130_rs_transport_runtime_parity_v2/manifest.json,94,legacy_phase_reference_v1,historical_evidence,legacy_path_contract,""""""path"""": """"data/reference/pnjl/legacy_phase_reference_v1/crossover_dense.meta.j"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,63,legacy_phase_reference_v1,historical_evidence,migration_or_audit_tooling,"docs/analysis/pnjl/phase_reference/issue130_rs_transport_runtime_parity_v2/manifest.json,99,legacy_phase_reference_v1,historical_evidence,legacy_path_contract,""""""path"""": """"data/reference/pnjl/legacy_phase_reference_v1/phase_reference_dense_"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,64,legacy_phase_reference_v1,historical_evidence,migration_or_audit_tooling,"docs/analysis/pnjl/phase_reference/issue130_rs_transport_runtime_parity_v2/manifest.json,104,legacy_phase_reference_v1,historical_evidence,legacy_path_contract,""""""path"""": """"data/reference/pnjl/legacy_phase_reference_v1/README.md"""","""
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,65,legacy_phase_reference_v1,historical_evidence,migration_or_audit_tooling,"docs/analysis/pnjl/phase_reference/issue130_rs_transport_runtime_parity_v2/manifest.json,109,legacy_phase_reference_v1,historical_evidence,legacy_path_contract,""""""path"""": """"data/reference/pnjl/legacy_phase_reference_v1/RETIREMENT_MANIFEST.j"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,66,legacy_phase_reference_v1,historical_evidence,migration_or_audit_tooling,"docs/analysis/pnjl/phase_reference/issue130_rs_transport_runtime_parity_v2/manifest.json,114,legacy_phase_reference_v1,historical_evidence,legacy_path_contract,""""""path"""": """"data/reference/pnjl/legacy_phase_reference_v1/spinodals.csv"""","""
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,67,legacy_phase_reference_v1,historical_evidence,migration_or_audit_tooling,"docs/analysis/pnjl/phase_reference/issue130_rs_transport_runtime_parity_v2/manifest.json,118,legacy_phase_reference_v1,historical_evidence,legacy_path_contract,""""""legacy_snapshot_root"""": """"data/reference/pnjl/legacy_phase_reference_v1"""","""
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,68,legacy_phase_reference_v1,historical_evidence,migration_or_audit_tooling,"docs/analysis/pnjl/phase_reference/issue130_rs_transport_runtime_parity_v2/manifest.json,195,legacy_phase_reference_v1,historical_evidence,legacy_path_contract,""""""legacy_root"""": """"data/reference/pnjl/legacy_phase_reference_v1/{boundary.csv,"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,69,legacy_phase_reference_v1,historical_evidence,migration_or_audit_tooling,"docs/analysis/relaxtime/issue130_rs_old_reference_physical_deletion_v1/README.md,22,legacy_phase_reference_v1,historical_evidence,legacy_path_contract,- `data/reference/pnjl/legacy_phase_reference_v1`（这是 PNJL phase-reference"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,70,legacy_phase_reference_v1,historical_evidence,migration_or_audit_tooling,"docs/analysis/relaxtime/issue130_rs_old_reference_physical_deletion_v1/deletion_manifest.json,20,legacy_phase_reference_v1,historical_evidence,legacy_path_contract,""""""data/reference/pnjl/legacy_phase_reference_v1"""","""
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,71,legacy_phase_reference_v1,historical_evidence,migration_or_audit_tooling,"docs/analysis/relaxtime/issue130_rs_old_reference_retirement_audit_v1/README.md,15,legacy_phase_reference_v1,historical_evidence,migration_or_audit_tooling,本审计的 old reference 指 RS phase-guided transport 的 `first_canonical_v2...prod_v1` mode"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,72,--phase-reference-mode legacy,historical_evidence,migration_or_audit_tooling,"docs/analysis/relaxtime/issue130_rs_old_reference_retirement_audit_v1/consumer_reference_map.csv,343,--phase-reference-mode legacy,historical_evidence,migration_or_audit_tooling,""docs/analysis/relaxtime/issue130_rs_transport_formal_raw_prom"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,73,--phase-reference-mode legacy,historical_evidence,migration_or_audit_tooling,"docs/analysis/relaxtime/issue130_rs_old_reference_retirement_audit_v1/consumer_reference_map.csv,401,--phase-reference-mode legacy,historical_evidence,migration_or_audit_tooling,""docs/dev/active/2026-08-28_Issue130_RS_old_reference_retireme"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,74,legacy_phase_reference_v1,historical_evidence,migration_or_audit_tooling,"docs/analysis/relaxtime/issue130_rs_old_reference_retirement_audit_v1/consumer_reference_map.csv,445,legacy_phase_reference_v1,historical_evidence,migration_or_audit_tooling,""scripts/analysis/relaxtime/audit_issue130_rs_old_reference_retire"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,75,legacy_phase_reference_v1,historical_evidence,migration_or_audit_tooling,"docs/analysis/relaxtime/issue130_rs_old_reference_retirement_audit_v1/consumer_smoke.csv,4,legacy_phase_reference_v1,historical_evidence,migration_or_audit_tooling,""scripts/relaxtime/phase_reference_adapter.jl,legacy_snapshot_and_source_swi"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,76,--phase-reference-mode legacy,historical_evidence,migration_or_audit_tooling,"docs/analysis/relaxtime/issue130_rs_old_reference_retirement_audit_v1/reference_inventory.csv,7,--phase-reference-mode legacy,historical_evidence,migration_or_audit_tooling,""result,mode_a_fixed_muB_phase_scaled,first_canonical_v2_p128_xi001"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,77,--phase-reference-mode legacy,historical_evidence,migration_or_audit_tooling,"docs/analysis/relaxtime/issue130_rs_old_reference_retirement_audit_v1/reference_inventory.csv,11,--phase-reference-mode legacy,historical_evidence,migration_or_audit_tooling,""figure,mode_a_fixed_muB_phase_scaled,first_canonical_v2_p128_xi00"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,78,--phase-reference-mode legacy,historical_evidence,migration_or_audit_tooling,"docs/analysis/relaxtime/issue130_rs_old_reference_retirement_audit_v1/reference_inventory.csv,15,--phase-reference-mode legacy,historical_evidence,migration_or_audit_tooling,""result,mode_b_fixed_T_sparse_muB,first_canonical_v2_p128_xi001_on"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,79,--phase-reference-mode legacy,historical_evidence,migration_or_audit_tooling,"docs/analysis/relaxtime/issue130_rs_old_reference_retirement_audit_v1/reference_inventory.csv,19,--phase-reference-mode legacy,historical_evidence,migration_or_audit_tooling,""figure,mode_b_fixed_T_sparse_muB,first_canonical_v2_p128_xi001_on"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,80,--phase-reference-mode legacy,historical_evidence,migration_or_audit_tooling,"docs/analysis/relaxtime/issue130_rs_transport_formal_raw_promotion_v1/README.md,35,--phase-reference-mode legacy,historical_evidence,fallback_or_rollback,显式 `--phase-reference-mode legacy` rollback 以及旧 `prod_v1` 结果继续保留，直到另行审查"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,81,--phase-reference-mode legacy,historical_evidence,migration_or_audit_tooling,"docs/analysis/relaxtime/issue130_rs_transport_formal_raw_promotion_v1/manifest.json,96,--phase-reference-mode legacy,historical_evidence,fallback_or_rollback,""""""legacy fallback and --phase-reference-mode legacy rollback remain available"""","""
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,82,data/reference/pnjl/boundary.csv,historical_evidence,migration_or_audit_tooling,"docs/analysis/relaxtime/phase_guided_transport/phase_guided_transport_v2_pole_sensitive_rendering/README.md,65,data/reference/pnjl/boundary.csv,historical_evidence,legacy_path_contract,""结果见 `tables/phase_anchor_coexistence_audit.csv`。当前 `mu"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,83,data/reference/pnjl/boundary.csv,historical_evidence,migration_or_audit_tooling,"docs/analysis/relaxtime/phase_guided_transport/phase_guided_transport_v2_pole_sensitive_rendering/tables/claim_ledger.csv,8,data/reference/pnjl/boundary.csv,historical_evidence,legacy_path_contract,""CLAIM-V2-POLE-007,numerical_anchor_issue_"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,84,legacy_phase_reference_v1,historical_evidence,migration_or_audit_tooling,"docs/dev/active/2026-08-23_Issue130_RS_phase-reference_adapter_parity.md,16,legacy_phase_reference_v1,active_governance,fallback_or_rollback,- legacy fallback：`data/reference/pnjl/legacy_phase_reference_v1/` versioned snapshot"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,85,--phase-reference-mode legacy,historical_evidence,migration_or_audit_tooling,"docs/dev/active/2026-08-23_Issue130_RS_phase-reference_adapter_parity.md,18,--phase-reference-mode legacy,active_governance,fallback_or_rollback,- rollback：`--phase-reference-mode legacy`"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,86,--phase-reference-mode legacy,historical_evidence,migration_or_audit_tooling,"docs/dev/active/2026-08-23_Issue130_phase-reference-runtime-switch.md,14,--phase-reference-mode legacy,active_governance,fallback_or_rollback,- `--phase-reference-mode legacy` 是显式 rollback；`diagnostic` 只允许审计 candidate，"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,87,--phase-reference-mode legacy,historical_evidence,migration_or_audit_tooling,"docs/dev/active/2026-08-23_Issue130_phase-reference-runtime-switch.md,29,--phase-reference-mode legacy,active_governance,fallback_or_rollback,`--phase-reference-mode legacy` rollback 通过；这些证据不等价于 RS 数值 production parity。"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,88,legacy_phase_reference_v1,historical_evidence,migration_or_audit_tooling,"docs/dev/active/2026-08-23_Issue130_phase-reference-runtime-switch.md,47,legacy_phase_reference_v1,active_governance,legacy_path_contract,""`legacy_phase_reference_v1/{boundary.csv,cep.csv,crossover_dense.csv,spinodals.csv}`"""
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,89,legacy_phase_reference_v1,historical_evidence,migration_or_audit_tooling,"docs/dev/active/2026-08-24_Issue130_phase-reference-retirement.md,13,legacy_phase_reference_v1,active_governance,legacy_path_contract,`data/reference/pnjl/legacy_phase_reference_v1/` snapshot。"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,90,--phase-reference-mode legacy,historical_evidence,migration_or_audit_tooling,"docs/dev/active/2026-08-24_Issue130_phase-reference-retirement.md,15,--phase-reference-mode legacy,active_governance,fallback_or_rollback,`--phase-reference-mode legacy` rollback，以及历史结果复现。"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,91,--phase-reference-mode legacy,historical_evidence,migration_or_audit_tooling,"docs/dev/active/2026-08-27_Issue130_RS_publication_clean_and_old_reference_retirement.md,43,--phase-reference-mode legacy,active_governance,fallback_or_rollback,- [x] 在不调用 solver 的前提下验证默认 `prod_v2` 分析路径、显式 `--phase-reference-mode legacy` 回退"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,92,legacy_phase_reference_v1,historical_evidence,migration_or_audit_tooling,"docs/dev/active/2026-08-28_Issue130_PNJL_legacy_phase-reference_retirement_and_physical_cleanup.md,11,legacy_phase_reference_v1,active_governance,legacy_path_contract,candidate，并保留 `data/reference/pnjl/legacy_phase_reference_v1/` 作为逐键"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,93,legacy_phase_reference_v1,historical_evidence,migration_or_audit_tooling,"docs/dev/active/2026-08-28_Issue130_PNJL_legacy_phase-reference_retirement_and_physical_cleanup.md,48,legacy_phase_reference_v1,active_governance,legacy_path_contract,- legacy：`data/reference/pnjl/legacy_phase_reference_v1/`，其"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,94,legacy_phase_reference_v1,historical_evidence,migration_or_audit_tooling,"docs/dev/active/2026-08-28_Issue130_PNJL_legacy_phase-reference_retirement_and_physical_cleanup.md,142,legacy_phase_reference_v1,active_governance,legacy_path_contract,到当前 `legacy_phase_reference_v1` snapshot，不重算数值、不删除证据。"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,95,legacy_phase_reference_v1,historical_evidence,migration_or_audit_tooling,"docs/dev/active/2026-08-28_Issue130_RS_old_reference_retirement_audit.md,13,legacy_phase_reference_v1,active_governance,migration_or_audit_tooling,- PNJL phase-reference 的 `legacy_phase_reference_v1` 已由 PR #264 完成 canonical-path retirement，"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,96,--phase-reference-mode legacy,historical_evidence,migration_or_audit_tooling,"docs/dev/active/2026-08-28_Issue130_RS_old_reference_retirement_audit.md,32,--phase-reference-mode legacy,active_governance,migration_or_audit_tooling,- [x] 核对两套 current `prod_v2` manifest 记录的 `legacy_prod_v1_tree_hash` 与实际旧 tree；确认显式 `--ph"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,97,data/reference/pnjl/boundary.csv,historical_evidence,migration_or_audit_tooling,"docs/dev/archived/2026-01-19_PNJL_Solver_Refactoring_Notes.md,689,data/reference/pnjl/boundary.csv,historical_evidence,legacy_path_contract,""- `data/reference/pnjl/boundary.csv` - 相变线数据（xi=0.0, 0.2, 0.4）"""
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,98,data/reference/pnjl/cep.csv,historical_evidence,migration_or_audit_tooling,"docs/dev/archived/2026-01-19_PNJL_Solver_Refactoring_Notes.md,690,data/reference/pnjl/cep.csv,historical_evidence,legacy_path_contract,""- `data/reference/pnjl/cep.csv` - CEP 数据（xi=0.0, 0.2, 0.4）"""
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,99,data/reference/pnjl/boundary.csv,historical_evidence,migration_or_audit_tooling,"docs/dev/archived/2026-01-19_PNJL_Solver_Refactoring_Notes.md,703,data/reference/pnjl/boundary.csv,historical_evidence,legacy_path_contract,- 自动加载 `data/reference/pnjl/boundary.csv` 和 `cep.csv`"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,100,data/reference/pnjl/crossover_dense.csv,historical_evidence,migration_or_audit_tooling,"docs/dev/archived/2026-05-07_弛豫时间相图邻域扫描与data资产任务单.md,60,data/reference/pnjl/crossover_dense.csv,historical_evidence,legacy_path_contract,- [x] 已补 `data/reference/pnjl/crossover_dense.csv` 与 `crossover_dense.meta.json`"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,101,data/reference/pnjl/crossover_dense.csv,historical_evidence,migration_or_audit_tooling,"docs/dev/archived/2026-05-08_PNJL dense reference CI与artifact固化任务单.md,32,data/reference/pnjl/crossover_dense.csv,historical_evidence,legacy_path_contract,- `data/reference/pnjl/crossover_dense.csv`"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,102,data/reference/pnjl/crossover_dense.csv,historical_evidence,migration_or_audit_tooling,"docs/dev/archived/2026-05-08_PNJL dense reference CI与artifact固化任务单.md,415,data/reference/pnjl/crossover_dense.csv,historical_evidence,legacy_path_contract,- [x] `data/reference/pnjl/crossover_dense.csv`"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,103,data/reference/pnjl/phase_reference_dense_manifest.json,historical_evidence,migration_or_audit_tooling,"docs/dev/archived/2026-05-08_PNJL dense reference CI与artifact固化任务单.md,417,data/reference/pnjl/phase_reference_dense_manifest.json,historical_evidence,legacy_path_contract,- [x] `data/reference/pnjl/phase_reference_dense_manifest.json`"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,104,data/reference/pnjl/spinodals.csv,historical_evidence,migration_or_audit_tooling,"docs/dev/archived/2026-05-30_P1论文图后端能力任务单.md,191,data/reference/pnjl/spinodals.csv,historical_evidence,legacy_path_contract,- 对比对象：`data/reference/pnjl/spinodals.csv` 与 `data/reference/pnjl/trho_scan_xi0.0.csv`，对应正式相图 `data/outputs/figures/"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,105,data/reference/pnjl/boundary.csv,historical_evidence,migration_or_audit_tooling,"docs/dev/archived/2026-07-04_Figure4正式PNJL相图生产任务单.md,323,data/reference/pnjl/boundary.csv,historical_evidence,legacy_path_contract,- 现有 `data/reference/pnjl/boundary.csv` 与 `cep.csv` 覆盖 `xi=-0.5:0.1:0.5`，不满足本任务锁定的 `xi=-0.5:0.05:0.5` full-gr"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,106,data/reference/pnjl/spinodals.csv,historical_evidence,migration_or_audit_tooling,"docs/dev/archived/2026-07-04_Figure4正式PNJL相图生产任务单.md,324,data/reference/pnjl/spinodals.csv,historical_evidence,legacy_path_contract,""- 现有 `data/reference/pnjl/spinodals.csv` 只覆盖 `xi=0.0,0.2,0.4`，不满足 spinodal 必算且 full-grid 覆盖的要求。"""
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,107,data/reference/pnjl/crossover_dense.csv,historical_evidence,migration_or_audit_tooling,"docs/dev/archived/2026-07-04_Figure4正式PNJL相图生产任务单.md,325,data/reference/pnjl/crossover_dense.csv,historical_evidence,legacy_path_contract,- 现有 `data/reference/pnjl/crossover_dense.csv` 覆盖 `xi=-0.5:0.05:0.5`，但 manifest 标记为 `crossover_only=tr"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,108,legacy_phase_reference_v1,historical_evidence,migration_or_audit_tooling,"docs/dev/archived/2026-08-28_Issue130_RS_old_reference_physical_deletion.md,33,legacy_phase_reference_v1,historical_evidence,legacy_path_contract,当前 `prod_v2`、PNJL `legacy_phase_reference_v1` 均明确排除。"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,109,--phase-reference-mode legacy,historical_evidence,migration_or_audit_tooling,"docs/guides/scripts/README.md,186,--phase-reference-mode legacy,other_reference,legacy_path_contract,`--phase-reference-mode legacy` 显式回滚 legacy。`diagnostic` 仍只用于显式 candidate 的"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,110,legacy_phase_reference_v1,historical_evidence,migration_or_audit_tooling,"docs/guides/scripts/README.md,215,legacy_phase_reference_v1,other_reference,fallback_or_rollback,- path-retirement merge `74b53b47ebcca2b292cee72f70a70a84b0d2eea5` 保留删除前 snapshot 的 Git 历史恢复边界；这不是外部数值备份。当前 approved `prod_v2` 仍位于各 mode canoni"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,111,--phase-reference-mode legacy,historical_evidence,migration_or_audit_tooling,"docs/guides/sop/workflows/relaxtime_transport.md,52,--phase-reference-mode legacy,other_reference,legacy_path_contract,或以 `--phase-reference-mode legacy` 显式回滚。`--phase-reference-mode diagnostic` 仅用于显式"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,112,data/reference/pnjl/boundary.csv,historical_evidence,migration_or_audit_tooling,"docs/notes/pnjl/一阶相变方法对比.md,268,data/reference/pnjl/boundary.csv,other_reference,legacy_path_contract,- 参考数据：`data/reference/pnjl/boundary.csv`"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,113,data/reference/pnjl/boundary.csv,historical_evidence,migration_or_audit_tooling,"docs/superpowers/plans/2026-04-27-relaxtime-xi-smoothness-sampling-implementation-plan.md,17,data/reference/pnjl/boundary.csv,other_reference,legacy_path_contract,- `data/reference/pnjl/boundary.csv`"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,114,data/reference/pnjl/cep.csv,historical_evidence,migration_or_audit_tooling,"docs/superpowers/plans/2026-04-27-relaxtime-xi-smoothness-sampling-implementation-plan.md,19,data/reference/pnjl/cep.csv,other_reference,legacy_path_contract,- `data/reference/pnjl/cep.csv`"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,115,data/reference/pnjl/boundary.csv,historical_evidence,migration_or_audit_tooling,"scripts/analysis/pnjl/audit_issue130_phase_reference_runtime_consumers.py,31,data/reference/pnjl/boundary.csv,active_repository_contract,historical_path_contract,""Path(""""data/reference/pnjl/boundary.csv""""),"""
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,116,data/reference/pnjl/cep.csv,historical_evidence,migration_or_audit_tooling,"scripts/analysis/pnjl/audit_issue130_phase_reference_runtime_consumers.py,32,data/reference/pnjl/cep.csv,active_repository_contract,historical_path_contract,""Path(""""data/reference/pnjl/cep.csv""""),"""
