T_MeV,xi,sample_index,rho,mu_MeV,has_s_shape,mu_spinodal_low,mu_spinodal_high
130.4,0.4,79,0.24,265.619852,false,,
130.4,0.4,80,0.245,266.371527,false,,
130.4,0.4,81,0.25,267.105241,false,,
130.4,0.4,82,0.255,267.821711,false,,
130.4,0.4,83,0.26,268.521612,false,,
130.4,0.4,84,0.265,269.205581,false,,
130.4,0.4,85,0.27,269.874219,false,,
130.4,0.4,86,0.275,270.528094,false,,
130.4,0.4,87,0.28,271.167741,false,,
130.4,0.4,88,0.285,271.793672,false,,
130.4,0.4,89,0.29,272.406366,false,,
130.4,0.4,90,0.295,273.006282,false,,
130.4,0.4,91,0.3,273.593853,false,,
130.4,0.4,92,0.31,274.733594,false,,
130.4,0.4,93,0.32,275.828655,false,,
130.4,0.4,94,0.33,276.881822,false,,
130.4,0.4,95,0.34,277.895628,false,,
130.4,0.4,96,0.35,278.872387,false,,
130.4,0.4,97,0.36,279.814218,false,,
130.4,0.4,98,0.37,280.723064,false,,
130.4,0.4,99,0.38,281.600715,false,,
130.4,0.4,100,0.39,282.448819,false,,
130.4,0.4,101,0.4,283.268899,false,,
130.4,0.4,102,0.41,284.062366,false,,
130.4,0.4,103,0.42,284.830528,false,,
130.4,0.4,104,0.43,285.574603,false,,
130.4,0.4,105,0.44,286.29572,false,,
130.4,0.4,106,0.45,286.994938,false,,
130.4,0.4,107,0.46,287.673241,false,,
130.4,0.4,108,0.47,288.331552,false,,
130.4,0.4,109,0.48,288.970734,false,,
130.4,0.4,110,0.49,289.591599,false,,
130.4,0.4,111,0.5,290.194908,false,,
130.4,0.4,112,0.51,290.781377,false,,
130.4,0.4,113,0.52,291.35168,false,,
130.4,0.4,114,0.53,291.906453,false,,
130.4,0.4,115,0.54,292.446297,false,,
130.4,0.4,116,0.55,292.971777,false,,
130.4,0.4,117,0.56,293.483431,false,,
130.4,0.4,118,0.57,293.981767,false,,
130.4,0.4,119,0.58,294.467265,false,,
130.4,0.4,120,0.59,294.940383,false,,
130.4,0.4,121,0.6,295.401554,false,,
130.4,0.4,122,0.61,295.85119,false,,
130.4,0.4,123,0.62,296.289684,false,,
130.4,0.4,124,0.63,296.717408,false,,
130.4,0.4,125,0.64,297.134718,false,,
130.4,0.4,126,0.65,297.541953,false,,
130.4,0.4,127,0.66,297.939437,false,,
130.4,0.4,128,0.67,298.327479,false,,
130.4,0.4,129,0.68,298.706374,false,,
130.4,0.4,130,0.69,299.076405,false,,
130.4,0.4,131,0.7,299.437841,false,,
130.4,0.4,132,0.71,299.790942,false,,
130.4,0.4,133,0.72,300.135954,false,,
130.4,0.4,134,0.73,300.473118,false,,
130.4,0.4,135,0.74,300.802659,false,,
130.4,0.4,136,0.75,301.124797,false,,
130.4,0.4,137,0.76,301.439743,false,,
130.4,0.4,138,0.77,301.747698,false,,
130.4,0.4,139,0.78,302.048857,false,,
130.4,0.4,140,0.79,302.343407,false,,
130.4,0.4,141,0.8,302.631527,false,,
130.4,0.4,142,0.82,303.189168,false,,
130.4,0.4,143,0.84,303.723091,false,,
130.4,0.4,144,0.86,304.234519,false,,
130.4,0.4,145,0.88,304.72459,false,,
130.4,0.4,146,0.9,305.194366,false,,
130.4,0.4,147,0.92,305.644843,false,,
130.4,0.4,148,0.94,306.076953,false,,
130.4,0.4,149,0.96,306.491569,false,,
130.4,0.4,150,0.98,306.889516,false,,
130.4,0.4,151,1.0,307.271567,false,,
130.4,0.4,152,1.02,307.638453,false,,
130.4,0.4,153,1.04,307.990865,false,,
130.4,0.4,154,1.06,308.329454,false,,
130.4,0.4,155,1.08,308.654841,false,,
130.4,0.4,156,1.1,308.96761,false,,
130.4,0.4,157,1.12,309.268322,false,,
130.4,0.4,158,1.14,309.557505,false,,
130.4,0.4,159,1.16,309.835666,false,,
130.4,0.4,160,1.18,310.103288,false,,
130.4,0.4,161,1.2,310.360831,false,,
130.4,0.4,162,1.22,310.608737,false,,
130.4,0.4,163,1.24,310.847428,false,,
130.4,0.4,164,1.26,311.077312,false,,
130.4,0.4,165,1.28,311.298777,false,,
130.4,0.4,166,1.3,311.5122,false,,
130.4,0.4,167,1.32,311.717942,false,,
130.4,0.4,168,1.34,311.916351,false,,
130.4,0.4,169,1.36,312.107766,false,,
130.4,0.4,170,1.38,312.292514,false,,
130.4,0.4,171,1.4,312.47091,false,,
130.4,0.4,172,1.42,312.643263,false,,
130.4,0.4,173,1.44,312.80987,false,,
130.4,0.4,174,1.46,312.971024,false,,
130.4,0.4,175,1.48,313.127006,false,,
130.4,0.4,176,1.5,313.278096,false,,
130.4,0.4,177,1.52,313.424563,false,,
130.4,0.4,178,1.54,313.566672,false,,
130.4,0.4,179,1.56,313.704685,false,,
130.4,0.4,180,1.58,313.838856,false,,
130.4,0.4,181,1.6,313.969438,false,,
130.4,0.4,182,1.62,314.096678,false,,
130.4,0.4,183,1.64,314.220822,false,,
130.4,0.4,184,1.66,314.34211,false,,
130.4,0.4,185,1.68,314.460783,false,,
130.4,0.4,186,1.7,314.577078,false,,
130.4,0.4,187,1.72,314.69123,false,,
130.4,0.4,188,1.74,314.803475,false,,
130.4,0.4,189,1.76,314.914045,false,,
130.4,0.4,190,1.78,315.023173,false,,
130.4,0.4,191,1.8,315.131091,false,,
130.4,0.4,192,1.82,315.238033,false,,
130.4,0.4,193,1.84,315.34423,false,,
130.4,0.4,194,1.86,315.449916,false,,
130.4,0.4,195,1.88,315.555324,false,,
130.4,0.4,196,1.9,315.66069,false,,
130.4,0.4,197,1.92,315.766251,false,,
130.4,0.4,198,1.94,315.872244,false,,
130.4,0.4,199,1.96,315.97891,false,,
130.4,0.4,200,1.98,316.086491,false,,
130.4,0.4,201,2.0,316.19523,false,,
130.4,0.4,202,2.02,316.305377,false,,
130.4,0.4,203,2.04,316.417179,false,,
130.4,0.4,204,2.06,316.53089,false,,
130.4,0.4,205,2.08,316.646766,false,,
130.4,0.4,206,2.1,316.765066,false,,
130.4,0.4,207,2.12,316.886051,false,,
130.4,0.4,208,2.14,317.009989,false,,
130.4,0.4,209,2.16,317.137147,false,,
130.4,0.4,210,2.18,317.267799,false,,
130.4,0.4,211,2.2,317.40222,false,,
130.4,0.4,212,2.22,317.54069,false,,
130.4,0.4,213,2.24,317.683491,false,,
130.4,0.4,214,2.26,317.83091,false,,
130.4,0.4,215,2.28,317.983234,false,,
130.4,0.4,216,2.3,318.140755,false,,
130.4,0.4,217,2.32,318.303766,false,,
130.4,0.4,218,2.34,318.472562,false,,
130.4,0.4,219,2.36,318.647439,false,,
130.4,0.4,220,2.38,318.828692,false,,
130.4,0.4,221,2.4,319.01662,false,,
130.4,0.4,222,2.42,319.211517,false,,
130.4,0.4,223,2.44,319.413676,false,,
130.4,0.4,224,2.46,319.623388,false,,
130.4,0.4,225,2.48,319.84094,false,,
130.4,0.4,226,2.5,320.066611,false,,
130.4,0.4,227,2.52,320.300677,false,,
130.4,0.4,228,2.54,320.543403,false,,
130.4,0.4,229,2.56,320.795045,false,,
130.4,0.4,230,2.58,321.055849,false,,
130.4,0.4,231,2.6,321.326045,false,,
130.4,0.4,232,2.62,321.605851,false,,
130.4,0.4,233,2.64,321.895468,false,,
130.4,0.4,234,2.66,322.195076,false,,
130.4,0.4,235,2.68,322.504838,false,,
130.4,0.4,236,2.7,322.824894,false,,
130.4,0.4,237,2.72,323.15536,false,,
130.4,0.4,238,2.74,323.496329,false,,
130.4,0.4,239,2.76,323.847865,false,,
130.4,0.4,240,2.78,324.210009,false,,
130.4,0.4,241,2.8,324.58277,false,,
130.4,0.4,242,2.82,324.96613,false,,
130.4,0.4,243,2.84,325.360041,false,,
130.4,0.4,244,2.86,325.764428,false,,
130.4,0.4,245,2.88,326.179185,false,,
130.4,0.4,246,2.9,326.604178,false,,
130.4,0.4,247,2.92,327.039247,false,,
130.4,0.4,248,2.94,327.484206,false,,
130.4,0.4,249,2.96,327.938841,false,,
130.4,0.4,250,2.98,328.402918,false,,
130.4,0.4,251,3.0,328.87618,false,,
130.6,0.4,1,0.0,-0.0,false,,
130.6,0.4,2,0.0025,74.812543,false,,
130.6,0.4,3,0.005,103.861293,false,,
130.6,0.4,4,0.0075,121.233689,false,,
130.6,0.4,5,0.01,133.609954,false,,
130.6,0.4,6,0.0125,143.215101,false,,
130.6,0.4,7,0.015,151.05836,false,,
130.6,0.4,8,0.0175,157.682476,false,,
130.6,0.4,9,0.02,163.412842,false,,
130.6,0.4,10,0.0225,168.459902,false,,
130.6,0.4,11,0.025,172.967595,false,,
130.6,0.4,12,0.0275,177.038709,false,,
130.6,0.4,13,0.03,180.749204,false,,
130.6,0.4,14,0.0325,184.156805,false,,
130.6,0.4,15,0.035,187.306401,false,,
130.6,0.4,16,0.0375,190.233593,false,,
130.6,0.4,17,0.04,192.967089,false,,
130.6,0.4,18,0.0425,195.530375,false,,
130.6,0.4,19,0.045,197.942912,false,,
130.6,0.4,20,0.0475,200.221003,false,,
130.6,0.4,21,0.05,202.378444,false,,
130.6,0.4,22,0.0525,204.427009,false,,
130.6,0.4,23,0.055,206.376832,false,,
130.6,0.4,24,0.0575,208.236694,false,,
130.6,0.4,25,0.06,210.014255,false,,
130.6,0.4,26,0.0625,211.716237,false,,
130.6,0.4,27,0.065,213.348572,false,,
130.6,0.4,28,0.0675,214.916518,false,,
130.6,0.4,29,0.07,216.424763,false,,
130.6,0.4,30,0.0725,217.877497,false,,
130.6,0.4,31,0.075,219.278489,false,,
130.6,0.4,32,0.0775,220.631132,false,,
130.6,0.4,33,0.08,221.9385,false,,
130.6,0.4,34,0.0825,223.203381,false,,
130.6,0.4,35,0.085,224.428314,false,,
130.6,0.4,36,0.0875,225.615617,false,,
130.6,0.4,37,0.09,226.767413,false,,
130.6,0.4,38,0.0925,227.885649,false,,
130.6,0.4,39,0.095,228.972116,false,,
130.6,0.4,40,0.0975,230.028468,false,,
130.6,0.4,41,0.1,231.056232,false,,
130.6,0.4,42,0.1025,232.05682,false,,
130.6,0.4,43,0.105,233.031544,false,,
130.6,0.4,44,0.1075,233.981624,false,,
130.6,0.4,45,0.11,234.908194,false,,
130.6,0.4,46,0.1125,235.812312,false,,
130.6,0.4,47,0.115,236.694967,false,,
130.6,0.4,48,0.1175,237.557084,false,,
130.6,0.4,49,0.12,238.39953,false,,
130.6,0.4,50,0.1225,239.223116,false,,
130.6,0.4,51,0.125,240.028606,false,,
130.6,0.4,52,0.1275,240.81672,false,,
130.6,0.4,53,0.13,241.588132,false,,
130.6,0.4,54,0.1325,242.343481,false,,
130.6,0.4,55,0.135,243.083368,false,,
130.6,0.4,56,0.1375,243.808363,false,,
130.6,0.4,57,0.14,244.519002,false,,
130.6,0.4,58,0.1425,245.215797,false,,
130.6,0.4,59,0.145,245.899229,false,,
130.6,0.4,60,0.1475,246.569756,false,,
130.6,0.4,61,0.15,247.227815,false,,
130.6,0.4,62,0.155,248.508157,false,,
130.6,0.4,63,0.16,249.74333,false,,
130.6,0.4,64,0.165,250.936121,false,,
130.6,0.4,65,0.17,252.089071,false,,
130.6,0.4,66,0.175,253.204498,false,,
130.6,0.4,67,0.18,254.284524,false,,
130.6,0.4,68,0.185,255.331099,false,,
130.6,0.4,69,0.19,256.346013,false,,
130.6,0.4,70,0.195,257.330919,false,,
130.6,0.4,71,0.2,258.287345,false,,
130.6,0.4,72,0.205,259.216705,false,,
130.6,0.4,73,0.21,260.120308,false,,
130.6,0.4,74,0.215,260.999376,false,,
130.6,0.4,75,0.22,261.855042,false,,
130.6,0.4,76,0.225,262.688365,false,,
130.6,0.4,77,0.23,263.500334,false,,
130.6,0.4,78,0.235,264.291873,false,,
130.6,0.4,79,0.24,265.063848,false,,
130.6,0.4,80,0.245,265.817073,false,,
130.6,0.4,81,0.25,266.55231,false,,
130.6,0.4,82,0.255,267.270278,false,,
130.6,0.4,83,0.26,267.971653,false,,
130.6,0.4,84,0.265,268.657073,false,,
130.6,0.4,85,0.27,269.327139,false,,
130.6,0.4,86,0.275,269.98242,false,,
130.6,0.4,87,0.28,270.623454,false,,
130.6,0.4,88,0.285,271.250751,false,,
130.6,0.4,89,0.29,271.864792,false,,
130.6,0.4,90,0.295,272.466037,false,,
130.6,0.4,91,0.3,273.05492,false,,
130.6,0.4,92,0.31,274.197232,false,,
130.6,0.4,93,0.32,275.294801,false,,
130.6,0.4,94,0.33,276.350415,false,,
130.6,0.4,95,0.34,277.366612,false,,
130.6,0.4,96,0.35,278.345711,false,,
130.6,0.4,97,0.36,279.289832,false,,
130.6,0.4,98,0.37,280.200923,false,,
130.6,0.4,99,0.38,281.080774,false,,
130.6,0.4,100,0.39,281.931037,false,,
130.6,0.4,101,0.4,282.753237,false,,
130.6,0.4,102,0.41,283.548788,false,,
130.6,0.4,103,0.42,284.319,false,,
130.6,0.4,104,0.43,285.065091,false,,
130.6,0.4,105,0.44,285.788194,false,,
130.6,0.4,106,0.45,286.489366,false,,
130.6,0.4,107,0.46,287.169596,false,,
130.6,0.4,108,0.47,287.829807,false,,
130.6,0.4,109,0.48,288.470864,false,,
130.6,0.4,110,0.49,289.09358,false,,
130.6,0.4,111,0.5,289.698715,false,,
130.6,0.4,112,0.51,290.286989,false,,
130.6,0.4,113,0.52,290.859075,false,,
130.6,0.4,114,0.53,291.415611,false,,
130.6,0.4,115,0.54,291.957197,false,,
130.6,0.4,116,0.55,292.484402,false,,
130.6,0.4,117,0.56,292.997763,false,,
130.6,0.4,118,0.57,293.497787,false,,
130.6,0.4,119,0.58,293.984958,false,,
130.6,0.4,120,0.59,294.459733,false,,
130.6,0.4,121,0.6,294.922545,false,,
130.6,0.4,122,0.61,295.373808,false,,
130.6,0.4,123,0.62,295.813913,false,,
130.6,0.4,124,0.63,296.243236,false,,
130.6,0.4,125,0.64,296.662131,false,,
130.6,0.4,126,0.65,297.070939,false,,
130.6,0.4,127,0.66,297.469983,false,,
130.6,0.4,128,0.67,297.859573,false,,
130.6,0.4,129,0.68,298.240004,false,,
130.6,0.4,130,0.69,298.61156,false,,
130.6,0.4,131,0.7,298.97451,false,,
130.6,0.4,132,0.71,299.329114,false,,
130.6,0.4,133,0.72,299.67562,false,,
130.6,0.4,134,0.73,300.014266,false,,
130.6,0.4,135,0.74,300.345281,false,,
130.6,0.4,136,0.75,300.668883,false,,
130.6,0.4,137,0.76,300.985284,false,,
130.6,0.4,138,0.77,301.294685,false,,
130.6,0.4,139,0.78,301.597281,false,,
130.6,0.4,140,0.79,301.893259,false,,
130.6,0.4,141,0.8,302.1828,false,,
130.6,0.4,142,0.82,302.743257,false,,
130.6,0.4,143,0.84,303.279966,false,,
130.6,0.4,144,0.86,303.794149,false,,
130.6,0.4,145,0.88,304.286946,false,,
130.6,0.4,146,0.9,304.759421,false,,
130.6,0.4,147,0.92,305.212571,false,,
130.6,0.4,148,0.94,305.647326,false,,
130.6,0.4,149,0.96,306.064564,false,,
130.6,0.4,150,0.98,306.465107,false,,
130.6,0.4,151,1.0,306.849731,false,,
130.6,0.4,152,1.02,307.219166,false,,
130.6,0.4,153,1.04,307.574103,false,,
130.6,0.4,154,1.06,307.915195,false,,
130.6,0.4,155,1.08,308.243062,false,,
130.6,0.4,156,1.1,308.55829,false,,
130.6,0.4,157,1.12,308.861438,false,,
130.6,0.4,158,1.14,309.153036,false,,
130.6,0.4,159,1.16,309.43359,false,,
130.6,0.4,160,1.18,309.703583,false,,
130.6,0.4,161,1.2,309.963476,false,,
130.6,0.4,162,1.22,310.21371,false,,
130.6,0.4,163,1.24,310.454708,false,,
130.6,0.4,164,1.26,310.686877,false,,
130.6,0.4,165,1.28,310.910605,false,,
130.6,0.4,166,1.3,311.126269,false,,
130.6,0.4,167,1.32,311.33423,false,,
130.6,0.4,168,1.34,311.534837,false,,
130.6,0.4,169,1.36,311.728427,false,,
130.6,0.4,170,1.38,311.915327,false,,
130.6,0.4,171,1.4,312.095852,false,,
130.6,0.4,172,1.42,312.270311,false,,
130.6,0.4,173,1.44,312.439001,false,,
130.6,0.4,174,1.46,312.602213,false,,
130.6,0.4,175,1.48,312.76023,false,,
130.6,0.4,176,1.5,312.913329,false,,
130.6,0.4,177,1.52,313.06178,false,,
130.6,0.4,178,1.54,313.205849,false,,
130.6,0.4,179,1.56,313.345795,false,,
130.6,0.4,180,1.58,313.481873,false,,
130.6,0.4,181,1.6,313.614335,false,,
130.6,0.4,182,1.62,313.743427,false,,
130.6,0.4,183,1.64,313.869395,false,,
130.6,0.4,184,1.66,313.992478,false,,
130.6,0.4,185,1.68,314.112917,false,,
130.6,0.4,186,1.7,314.230948,false,,
130.6,0.4,187,1.72,314.346806,false,,
130.6,0.4,188,1.74,314.460724,false,,
130.6,0.4,189,1.76,314.572935,false,,
130.6,0.4,190,1.78,314.683672,false,,
130.6,0.4,191,1.8,314.793166,false,,
130.6,0.4,192,1.82,314.901647,false,,
130.6,0.4,193,1.84,315.009349,false,,
130.6,0.4,194,1.86,315.116503,false,,
130.6,0.4,195,1.88,315.223342,false,,
130.6,0.4,196,1.9,315.3301,false,,
130.6,0.4,197,1.92,315.437014,false,,
130.6,0.4,198,1.94,315.544319,false,,
130.6,0.4,199,1.96,315.652256,false,,
130.6,0.4,200,1.98,315.761064,false,,
130.6,0.4,201,2.0,315.870988,false,,
130.6,0.4,202,2.02,315.982273,false,,
130.6,0.4,203,2.04,316.095168,false,,
130.6,0.4,204,2.06,316.209924,false,,
130.6,0.4,205,2.08,316.326795,false,,
130.6,0.4,206,2.1,316.446041,false,,
130.6,0.4,207,2.12,316.56792,false,,
130.6,0.4,208,2.14,316.692698,false,,
130.6,0.4,209,2.16,316.820643,false,,
130.6,0.4,210,2.18,316.952026,false,,
130.6,0.4,211,2.2,317.08712,false,,
130.6,0.4,212,2.22,317.226205,false,,
130.6,0.4,213,2.24,317.369561,false,,
130.6,0.4,214,2.26,317.517473,false,,
130.6,0.4,215,2.28,317.670228,false,,
130.6,0.4,216,2.3,317.828115,false,,
130.6,0.4,217,2.32,317.991427,false,,
130.6,0.4,218,2.34,318.160457,false,,
130.6,0.4,219,2.36,318.335499,false,,
130.6,0.4,220,2.38,318.51685,false,,
130.6,0.4,221,2.4,318.704805,false,,
130.6,0.4,222,2.42,318.899658,false,,
130.6,0.4,223,2.44,319.101703,false,,
130.6,0.4,224,2.46,319.311228,false,,
130.6,0.4,225,2.48,319.528521,false,,
130.6,0.4,226,2.5,319.753861,false,,
130.6,0.4,227,2.52,319.987523,false,,
130.6,0.4,228,2.54,320.229773,false,,
130.6,0.4,229,2.56,320.480869,false,,
130.6,0.4,230,2.58,320.741056,false,,
130.6,0.4,231,2.6,321.010567,false,,
130.6,0.4,232,2.62,321.28962,false,,
130.6,0.4,233,2.64,321.578418,false,,
130.6,0.4,234,2.66,321.877145,false,,
130.6,0.4,235,2.68,322.185966,false,,
130.6,0.4,236,2.7,322.505023,false,,
130.6,0.4,237,2.72,322.834438,false,,
130.6,0.4,238,2.74,323.174304,false,,
130.6,0.4,239,2.76,323.524692,false,,
130.6,0.4,240,2.78,323.885646,false,,
130.6,0.4,241,2.8,324.25718,false,,
130.6,0.4,242,2.82,324.63928,false,,
130.6,0.4,243,2.84,325.031904,false,,
130.6,0.4,244,2.86,325.434982,false,,
130.6,0.4,245,2.88,325.848413,false,,
130.6,0.4,246,2.9,326.272068,false,,
130.6,0.4,247,2.92,326.705793,false,,
130.6,0.4,248,2.94,327.149404,false,,
130.6,0.4,249,2.96,327.602696,false,,
130.6,0.4,250,2.98,328.065438,false,,
130.6,0.4,251,3.0,328.537378,false,,
130.8,0.4,1,0.0,-0.0,false,,
130.8,0.4,2,0.0025,74.008033,false,,
130.8,0.4,3,0.005,103.055948,false,,
130.8,0.4,4,0.0075,120.445925,false,,
130.8,0.4,5,0.01,132.838031,false,,
130.8,0.4,6,0.0125,142.456524,false,,
130.8,0.4,7,0.015,150.311128,false,,
130.8,0.4,8,0.0175,156.945052,false,,
130.8,0.4,9,0.02,162.684035,false,,
130.8,0.4,10,0.0225,167.738767,false,,
130.8,0.4,11,0.025,172.253371,false,,
130.8,0.4,12,0.0275,176.330768,false,,
130.8,0.4,13,0.03,180.047025,false,,
130.8,0.4,14,0.0325,183.459943,false,,
130.8,0.4,15,0.035,186.614476,false,,
130.8,0.4,16,0.0375,189.546276,false,,
130.8,0.4,17,0.04,192.284091,false,,
130.8,0.4,18,0.0425,194.851443,false,,
130.8,0.4,19,0.045,197.26782,false,,
130.8,0.4,20,0.0475,199.54955,false,,
130.8,0.4,21,0.05,201.710447,false,,
130.8,0.4,22,0.0525,203.762306,false,,
130.8,0.4,23,0.055,205.715274,false,,
130.8,0.4,24,0.0575,207.578145,false,,
130.8,0.4,25,0.06,209.35859,false,,
130.8,0.4,26,0.0625,211.063343,false,,
130.8,0.4,27,0.065,212.698343,false,,
130.8,0.4,28,0.0675,214.268858,false,,
130.8,0.4,29,0.07,215.77958,false,,
130.8,0.4,30,0.0725,217.234708,false,,
130.8,0.4,31,0.075,218.638015,false,,
130.8,0.4,32,0.0775,219.9929,false,,
130.8,0.4,33,0.08,221.302442,false,,
130.8,0.4,34,0.0825,222.569432,false,,
130.8,0.4,35,0.085,223.796414,false,,
130.8,0.4,36,0.0875,224.985709,false,,
130.8,0.4,37,0.09,226.139442,false,,
130.8,0.4,38,0.0925,227.259565,false,,
130.8,0.4,39,0.095,228.347872,false,,
130.8,0.4,40,0.0975,229.406018,false,,
130.8,0.4,41,0.1,230.435531,false,,
130.8,0.4,42,0.1025,231.437829,false,,
130.8,0.4,43,0.105,232.414223,false,,
130.8,0.4,44,0.1075,233.365935,false,,
130.8,0.4,45,0.11,234.294102,false,,
130.8,0.4,46,0.1125,235.199784,false,,
130.8,0.4,47,0.115,236.08397,false,,
130.8,0.4,48,0.1175,236.947587,false,,
130.8,0.4,49,0.12,237.791502,false,,
130.8,0.4,50,0.1225,238.61653,false,,
130.8,0.4,51,0.125,239.423435,false,,
130.8,0.4,52,0.1275,240.212937,false,,
130.8,0.4,53,0.13,240.985712,false,,
130.8,0.4,54,0.1325,241.7424,false,,
130.8,0.4,55,0.135,242.483602,false,,
130.8,0.4,56,0.1375,243.20989,false,,
130.8,0.4,57,0.14,243.921801,false,,
130.8,0.4,58,0.1425,244.619846,false,,
130.8,0.4,59,0.145,245.304508,false,,
130.8,0.4,60,0.1475,245.976247,false,,
130.8,0.4,61,0.15,246.635498,false,,
130.8,0.4,62,0.155,247.918171,false,,
130.8,0.4,63,0.16,249.155607,false,,
130.8,0.4,64,0.165,250.350598,false,,
130.8,0.4,65,0.17,251.505688,false,,
130.8,0.4,66,0.175,252.623199,false,,
130.8,0.4,67,0.18,253.705257,false,,
130.8,0.4,68,0.185,254.753812,false,,
130.8,0.4,69,0.19,255.770661,false,,
130.8,0.4,70,0.195,256.757457,false,,
130.8,0.4,71,0.2,257.71573,false,,
130.8,0.4,72,0.205,258.646896,false,,
130.8,0.4,73,0.21,259.552269,false,,
130.8,0.4,74,0.215,260.433069,false,,
130.8,0.4,75,0.22,261.290434,false,,
130.8,0.4,76,0.225,262.125422,false,,
130.8,0.4,77,0.23,262.939024,false,,
130.8,0.4,78,0.235,263.732167,false,,
130.8,0.4,79,0.24,264.505718,false,,
130.8,0.4,80,0.245,265.26049,false,,
130.8,0.4,81,0.25,265.997249,false,,
130.8,0.4,82,0.255,266.716713,false,,
130.8,0.4,83,0.26,267.41956,false,,
130.8,0.4,84,0.265,268.106429,false,,
130.8,0.4,85,0.27,268.777921,false,,
130.8,0.4,86,0.275,269.434607,false,,
130.8,0.4,87,0.28,270.077026,false,,
130.8,0.4,88,0.285,270.705687,false,,
130.8,0.4,89,0.29,271.321074,false,,
130.8,0.4,90,0.295,271.923646,false,,
130.8,0.4,91,0.3,272.513838,false,,
130.8,0.4,92,0.31,273.658718,false,,
130.8,0.4,93,0.32,274.758792,false,,
130.8,0.4,94,0.33,275.81685,false,,
130.8,0.4,95,0.34,276.835437,false,,
130.8,0.4,96,0.35,277.816872,false,,
130.8,0.4,97,0.36,278.763281,false,,
130.8,0.4,98,0.37,279.676613,false,,
130.8,0.4,99,0.38,280.558662,false,,
130.8,0.4,100,0.39,281.411082,false,,
130.8,0.4,101,0.4,282.235401,false,,
130.8,0.4,102,0.41,283.033034,false,,
130.8,0.4,103,0.42,283.805293,false,,
130.8,0.4,104,0.43,284.553397,false,,
130.8,0.4,105,0.44,285.278483,false,,
130.8,0.4,106,0.45,285.98161,false,,
130.8,0.4,107,0.46,286.663765,false,,
130.8,0.4,108,0.47,287.325874,false,,
130.8,0.4,109,0.48,287.968805,false,,
130.8,0.4,110,0.49,288.593369,false,,
130.8,0.4,111,0.5,289.20033,false,,
130.8,0.4,112,0.51,289.790406,false,,
130.8,0.4,113,0.52,290.364275,false,,
130.8,0.4,114,0.53,290.922572,false,,
130.8,0.4,115,0.54,291.465901,false,,
130.8,0.4,116,0.55,291.99483,false,,
130.8,0.4,117,0.56,292.509896,false,,
130.8,0.4,118,0.57,293.011609,false,,
130.8,0.4,119,0.58,293.500452,false,,
130.8,0.4,120,0.59,293.976883,false,,
130.8,0.4,121,0.6,294.441336,false,,
130.8,0.4,122,0.61,294.894225,false,,
130.8,0.4,123,0.62,295.335943,false,,
130.8,0.4,124,0.63,295.766863,false,,
130.8,0.4,125,0.64,296.187344,false,,
130.8,0.4,126,0.65,296.597724,false,,
130.8,0.4,127,0.66,296.998328,false,,
130.8,0.4,128,0.67,297.389466,false,,
130.8,0.4,129,0.68,297.771434,false,,
130.8,0.4,130,0.69,298.144515,false,,
130.8,0.4,131,0.7,298.50898,false,,
130.8,0.4,132,0.71,298.865088,false,,
130.8,0.4,133,0.72,299.213088,false,,
130.8,0.4,134,0.73,299.553218,false,,
130.8,0.4,135,0.74,299.885707,false,,
130.8,0.4,136,0.75,300.210774,false,,
130.8,0.4,137,0.76,300.52863,false,,
130.8,0.4,138,0.77,300.839478,false,,
130.8,0.4,139,0.78,301.143513,false,,
130.8,0.4,140,0.79,301.440921,false,,
130.8,0.4,141,0.8,301.731883,false,,
130.8,0.4,142,0.82,302.295159,false,,
130.8,0.4,143,0.84,302.834656,false,,
130.8,0.4,144,0.86,303.351597,false,,
130.8,0.4,145,0.88,303.847125,false,,
130.8,0.4,146,0.9,304.322303,false,,
130.8,0.4,147,0.92,304.778128,false,,
130.8,0.4,148,0.94,305.215534,false,,
130.8,0.4,149,0.96,305.635398,false,,
130.8,0.4,150,0.98,306.038542,false,,
130.8,0.4,151,1.0,306.425743,false,,
130.8,0.4,152,1.02,306.797732,false,,
130.8,0.4,153,1.04,307.1552,false,,
130.8,0.4,154,1.06,307.498801,false,,
130.8,0.4,155,1.08,307.829154,false,,
130.8,0.4,156,1.1,308.146846,false,,
130.8,0.4,157,1.12,308.452437,false,,
130.8,0.4,158,1.14,308.746455,false,,
130.8,0.4,159,1.16,309.029409,false,,
130.8,0.4,160,1.18,309.30178,false,,
130.8,0.4,161,1.2,309.564029,false,,
130.8,0.4,162,1.22,309.816599,false,,
130.8,0.4,163,1.24,310.059911,false,,
130.8,0.4,164,1.26,310.294372,false,,
130.8,0.4,165,1.28,310.520371,false,,
130.8,0.4,166,1.3,310.738284,false,,
130.8,0.4,167,1.32,310.948472,false,,
130.8,0.4,168,1.34,311.151284,false,,
130.8,0.4,169,1.36,311.347057,false,,
130.8,0.4,170,1.38,311.536117,false,,
130.8,0.4,171,1.4,311.71878,false,,
130.8,0.4,172,1.42,311.895353,false,,
130.8,0.4,173,1.44,312.066134,false,,
130.8,0.4,174,1.46,312.231413,false,,
130.8,0.4,175,1.48,312.391474,false,,
130.8,0.4,176,1.5,312.546592,false,,
130.8,0.4,177,1.52,312.697037,false,,
130.8,0.4,178,1.54,312.843074,false,,
130.8,0.4,179,1.56,312.984962,false,,
