surface,xi,mu_MeV,T_MeV,rho,mu_CEP_proxy_MeV,layer,status,interpolation_method,source_layer,source_xi_left,source_xi_right,source_axis_low,source_axis_high,xi_gap,reference_write
crossover,0.01875,72.31660432539894,196.71838794323966,1.2480683410986257,293.627495669507,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,0.0125,0.025,0.0,291.9348860075793,0.0125,False
crossover,0.01875,72.43180385301564,196.70571199813236,1.249854412810768,293.627495669507,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,0.0125,0.025,0.0,291.9348860075793,0.0125,False
crossover,0.01875,96.42213910053192,193.61675136732654,1.6020791787048438,293.627495669507,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,0.0125,0.025,0.0,291.9348860075793,0.0125,False
crossover,0.01875,96.57573847068751,193.593991620726,1.604164549059135,293.627495669507,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,0.0125,0.025,0.0,291.9348860075793,0.0125,False
crossover,0.01875,120.52767387566492,189.57791567822628,1.9029056887606728,293.627495669507,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,0.0125,0.025,0.0,291.9348860075793,0.0125,False
crossover,0.01875,120.7196730883594,189.54185007484543,1.9050352128648187,293.627495669507,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,0.0125,0.025,0.0,291.9348860075793,0.0125,False
crossover,0.01875,144.63320865079788,184.5624375665191,2.1369550002958824,293.627495669507,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,0.0125,0.025,0.0,291.9348860075793,0.0125,False
crossover,0.01875,144.86360770603127,184.50966726521207,2.1388118070527926,293.627495669507,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,0.0125,0.025,0.0,291.9348860075793,0.0125,False
crossover,0.01875,168.73874342593086,178.54421407320837,2.2920985916412615,293.627495669507,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,0.0125,0.025,0.0,291.9348860075793,0.0125,False
crossover,0.01875,169.00754232370318,178.4713800556339,2.293327857647258,293.627495669507,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,0.0125,0.025,0.0,291.9348860075793,0.0125,False
crossover,0.01875,192.84427820106384,171.5087719407435,2.358270392479849,293.627495669507,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,0.0125,0.025,0.0,291.9348860075793,0.0125,False
crossover,0.01875,193.15147694137502,171.41295342677932,2.358556583746743,293.627495669507,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,0.0125,0.025,0.0,291.9348860075793,0.0125,False
crossover,0.01875,216.94981297619685,163.51758055752748,2.3379138179039525,293.627495669507,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,0.0125,0.025,0.0,291.9348860075793,0.0125,False
crossover,0.01875,217.2954115590469,163.39651889451255,2.3371429349031407,293.627495669507,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,0.0125,0.025,0.0,291.9348860075793,0.0125,False
crossover,0.01875,241.05534775132983,154.6344652906315,2.251601776664511,293.627495669507,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,0.0125,0.025,0.0,291.9348860075793,0.0125,False
crossover,0.01875,241.4393461767188,154.4841678867941,2.2499198763569996,293.627495669507,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,0.0125,0.025,0.0,291.9348860075793,0.0125,False
crossover,0.01875,265.1608825264628,144.66723789328816,2.1273649262634997,293.627495669507,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,0.0125,0.025,0.0,291.9348860075793,0.0125,False
crossover,0.01875,265.5832807943907,144.4755980910494,2.124817329540124,293.627495669507,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,0.0125,0.025,0.0,291.9348860075793,0.0125,False
crossover,0.01875,289.26641730159577,132.79671944929274,1.9651596738368964,293.627495669507,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,0.0125,0.025,0.0,291.9348860075793,0.0125,False
crossover,0.01875,289.72721541206255,132.55517560717396,1.964397732073086,293.627495669507,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,0.0125,0.025,0.0,291.9348860075793,0.0125,False
crossover,0.01875,291.04539643891815,131.81871330202904,1.958410031866522,293.627495669507,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,0.0125,0.025,0.0,291.9348860075793,0.0125,False
crossover,0.01875,291.9348860075793,131.31612172593313,1.9547366382676845,293.627495669507,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,0.0125,0.025,0.0,291.9348860075793,0.0125,False
crossover,0.025,0.0,200.83504000512644,-0.0,294.43061576277364,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,0.025,0.025,0.0,293.2547656750959,0.0,False
crossover,0.025,24.143934617671878,200.39632741693913,0.43423579341447427,294.43061576277364,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,0.025,0.025,0.0,293.2547656750959,0.0,False
crossover,0.025,48.287869235343756,199.09404994534052,0.8553998137977158,294.43061576277364,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,0.025,0.025,0.0,293.2547656750959,0.0,False
crossover,0.025,72.43180385301564,196.8919208722589,1.2497125106436417,294.43061576277364,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,0.025,0.025,0.0,293.2547656750959,0.0,False
crossover,0.025,96.57573847068751,193.78565713162166,1.6043222455252137,294.43061576277364,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,0.025,0.025,0.0,293.2547656750959,0.0,False
crossover,0.025,120.7196730883594,189.73796091061183,1.9056144721332984,294.43061576277364,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,0.025,0.025,0.0,293.2547656750959,0.0,False
crossover,0.025,144.86360770603127,184.70600154850308,2.1396391574497615,294.43061576277364,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,0.025,0.025,0.0,293.2547656750959,0.0,False
crossover,0.025,169.00754232370318,178.66860240202368,2.294532687848683,294.43061576277364,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,0.025,0.025,0.0,293.2547656750959,0.0,False
crossover,0.025,193.15147694137502,171.61065339637372,2.360156032022828,294.43061576277364,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,0.025,0.025,0.0,293.2547656750959,0.0,False
crossover,0.025,217.2954115590469,163.59413964606057,2.33890854509093,294.43061576277364,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,0.025,0.025,0.0,293.2547656750959,0.0,False
crossover,0.025,241.4393461767188,154.68532933166446,2.251523414799924,294.43061576277364,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,0.025,0.025,0.0,293.2547656750959,0.0,False
crossover,0.025,265.5832807943907,144.69297294884498,2.1261630855220703,294.43061576277364,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,0.025,0.025,0.0,293.2547656750959,0.0,False
crossover,0.025,289.72721541206255,132.79633627491717,1.9665116208576279,294.43061576277364,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,0.025,0.025,0.0,293.2547656750959,0.0,False
crossover,0.025,292.0789155874181,131.4752494322982,1.9373735219469326,294.43061576277364,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,0.025,0.025,0.0,293.2547656750959,0.0,False
crossover,0.025,293.2547656750959,130.81001893144824,1.9578179734469872,294.43061576277364,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,0.025,0.025,0.0,293.2547656750959,0.0,False
crossover,0.03125,0.0,201.0197455668121,-0.0,295.2785121121419,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,0.03125,0.03125,0.0,293.94395716666156,0.0,False
crossover,0.03125,24.16169102751838,200.58103297862482,0.43449413583132834,295.2785121121419,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,0.03125,0.03125,0.0,293.94395716666156,0.0,False
crossover,0.03125,48.32338205503676,199.2701893748809,0.8557179134276448,295.2785121121419,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,0.03125,0.03125,0.0,293.94395716666156,0.0,False
crossover,0.03125,72.48507308255513,197.07335446261715,1.2504913860329936,295.2785121121419,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,0.03125,0.03125,0.0,293.94395716666156,0.0,False
crossover,0.03125,96.64676411007352,193.96179656116206,1.6052391209908263,295.2785121121419,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,0.03125,0.03125,0.0,293.94395716666156,0.0,False
crossover,0.03125,120.80845513759189,189.91082836882484,1.9068154495580656,295.2785121121419,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,0.03125,0.03125,0.0,293.94395716666156,0.0,False
crossover,0.03125,144.97014616511026,184.87256375115294,2.1409951694643086,295.2785121121419,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,0.03125,0.03125,0.0,293.94395716666156,0.0,False
crossover,0.03125,169.13183719262867,178.82760956727353,2.2960175485981242,295.2785121121419,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,0.03125,0.03125,0.0,293.94395716666156,0.0,False
crossover,0.03125,193.29352822014704,171.7643664008056,2.362179969028626,295.2785121121419,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,0.03125,0.03125,0.0,293.94395716666156,0.0,False
crossover,0.03125,217.4552192476654,163.725426225384,2.3392233960016817,295.2785121121419,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,0.03125,0.03125,0.0,293.94395716666156,0.0,False
crossover,0.03125,241.61691027518378,154.80804977884262,2.251607381463512,295.2785121121419,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,0.03125,0.03125,0.0,293.94395716666156,0.0,False
crossover,0.03125,265.77860130270216,144.81039923520524,2.1258654653468296,295.2785121121419,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,0.03125,0.03125,0.0,293.94395716666156,0.0,False
crossover,0.03125,289.94029233022053,132.9137625612774,1.964406844265563,295.2785121121419,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,0.03125,0.03125,0.0,293.94395716666156,0.0,False
crossover,0.03125,292.6094022211812,131.41947134667666,1.9473114051590428,295.2785121121419,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,0.03125,0.03125,0.0,293.94395716666156,0.0,False
crossover,0.03125,293.94395716666156,130.6549234432479,1.9444880121585932,295.2785121121419,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,0.03125,0.03125,0.0,293.94395716666156,0.0,False
crossover,0.0375,0.0,201.20117915717034,-0.0,296.12021793150063,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,0.0375,0.0375,0.0,294.6281993189096,0.0,False
crossover,0.0375,24.179345290094712,200.76246656898314,0.4347181735779149,296.12021793150063,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,0.0375,0.0375,0.0,294.6281993189096,0.0,False
crossover,0.0375,48.358690580189425,199.45162296523912,0.856199567262946,296.12021793150063,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,0.0375,0.0375,0.0,294.6281993189096,0.0,False
crossover,0.0375,72.53803587028413,197.2580600243028,1.2514312951412967,296.12021793150063,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,0.0375,0.0375,0.0,294.6281993189096,0.0,False
crossover,0.0375,96.71738116037885,194.13793599070243,1.6061944005482323,296.12021793150063,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,0.0375,0.0375,0.0,294.6281993189096,0.0,False
crossover,0.0375,120.89672645047357,190.0816736375473,1.9079253206804778,296.12021793150063,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,0.0375,0.0375,0.0,294.6281993189096,0.0,False
crossover,0.0375,145.07607174056827,185.04013704854802,2.142490185668396,296.12021793150063,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,0.0375,0.0375,0.0,294.6281993189096,0.0,False
crossover,0.0375,169.255417030663,178.98560563777806,2.297465971248912,296.12021793150063,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,0.0375,0.0375,0.0,294.6281993189096,0.0,False
crossover,0.0375,193.4347623207577,171.90951327309224,2.363244858354062,296.12021793150063,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,0.0375,0.0375,0.0,294.6281993189096,0.0,False
crossover,0.0375,217.61410761085241,163.86527893685275,2.340922452338847,296.12021793150063,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,0.0375,0.0375,0.0,294.6281993189096,0.0,False
crossover,0.0375,241.79345290094713,154.9254760652029,2.250789378491377,296.12021793150063,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,0.0375,0.0375,0.0,294.6281993189096,0.0,False
crossover,0.0375,265.9727981910419,144.92782552156547,2.1258098791351885,296.12021793150063,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,0.0375,0.0375,0.0,294.6281993189096,0.0,False
crossover,0.0375,290.15214348113653,133.03118884763768,1.963687056815424,296.12021793150063,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,0.0375,0.0375,0.0,294.6281993189096,0.0,False
crossover,0.0375,293.13618070631856,131.35546705775945,1.9346988866203914,296.12021793150063,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,0.0375,0.0375,0.0,294.6281993189096,0.0,False
crossover,0.0375,294.6281993189096,130.4955172255413,1.9108138069771494,296.12021793150063,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,0.0375,0.0375,0.0,294.6281993189096,0.0,False
crossover,0.04375,0.0,201.38588471885595,-0.0,296.95578979107665,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,0.04375,0.04375,0.0,295.3075368664902,0.0,False
crossover,0.04375,24.19689817439423,200.95246629148664,0.43506712913840473,296.95578979107665,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,0.04375,0.04375,0.0,295.3075368664902,0.0,False
crossover,0.04375,48.39379634878846,199.6363285269248,0.8567884410037093,296.95578979107665,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,0.04375,0.04375,0.0,295.3075368664902,0.0,False
crossover,0.04375,72.5906945231827,197.43419945384318,1.2520529232435273,296.95578979107665,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,0.04375,0.04375,0.0,295.3075368664902,0.0,False
crossover,0.04375,96.78759269757693,194.3140754202428,1.607187134967478,296.95578979107665,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,0.04375,0.04375,0.0,295.3075368664902,0.0,False
crossover,0.04375,120.98449087197116,190.25454109576032,1.9092186790363517,296.95578979107665,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,0.04375,0.04375,0.0,295.3075368664902,0.0,False
crossover,0.04375,145.1813890463654,185.20771034594313,2.144038196456722,296.95578979107665,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,0.04375,0.04375,0.0,295.3075368664902,0.0,False
crossover,0.04375,169.37828722075963,179.14788477435528,2.2994017403011426,296.95578979107665,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,0.04375,0.04375,0.0,295.3075368664902,0.0,False
crossover,0.04375,193.57518539515385,172.05793211670624,2.36477907107608,296.95578979107665,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,0.04375,0.04375,0.0,295.3075368664902,0.0,False
crossover,0.04375,217.7720835695481,163.9965655161762,2.341439416841232,296.95578979107665,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,0.04375,0.04375,0.0,295.3075368664902,0.0,False
crossover,0.04375,241.96898174394232,155.05146848370842,2.2518065876068185,296.95578979107665,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,0.04375,0.04375,0.0,295.3075368664902,0.0,False
crossover,0.04375,266.16587991833654,145.04525180792575,2.1259801873497235,296.95578979107665,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,0.04375,0.04375,0.0,295.3075368664902,0.0,False
crossover,0.04375,290.3627780927308,133.14861513399794,1.9639653123623568,296.95578979107665,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,0.04375,0.04375,0.0,295.3075368664902,0.0,False
crossover,0.04375,293.6592839419037,131.30215880037065,1.9462797610157017,296.95578979107665,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,0.04375,0.04375,0.0,295.3075368664902,0.0,False
crossover,0.04375,295.3075368664902,130.34910682088605,1.936872682194591,296.95578979107665,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,0.04375,0.04375,0.0,295.3075368664902,0.0,False
crossover,0.05,0.0,201.56731830921427,-0.0,297.6810400317263,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,0.05,0.05,0.0,295.9038327874416,0.0,False
crossover,0.05,24.214350921215637,201.12860572102704,0.43523944528120095,297.6810400317263,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,0.05,0.05,0.0,295.9038327874416,0.0,False
crossover,0.05,48.42870184243127,199.81776211728314,0.8573080261373922,297.6810400317263,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,0.05,0.05,0.0,295.9038327874416,0.0,False
crossover,0.05,72.6430527636469,197.61033888338358,1.2527034358141267,297.6810400317263,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,0.05,0.05,0.0,295.9038327874416,0.0,False
crossover,0.05,96.85740368486255,194.4902148497832,1.6082164440563569,297.6810400317263,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,0.05,0.05,0.0,295.9038327874416,0.0,False
crossover,0.05,121.07175460607819,190.42538636448282,1.910419734930599,297.6810400317263,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,0.05,0.05,0.0,295.9038327874416,0.0,False
crossover,0.05,145.2861055272938,185.3752836433382,2.145637849258053,297.6810400317263,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,0.05,0.05,0.0,295.9038327874416,0.0,False
crossover,0.05,169.50045644850948,179.3068919396051,2.301072599223067,297.6810400317263,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,0.05,0.05,0.0,295.9038327874416,0.0,False
crossover,0.05,193.7148073697251,172.20307898899287,2.365996970890507,297.6810400317263,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,0.05,0.05,0.0,295.9038327874416,0.0,False
crossover,0.05,217.92915829094073,164.12785209549963,2.342056718950203,297.6810400317263,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,0.05,0.05,0.0,295.9038327874416,0.0,False
crossover,0.05,242.14350921215637,155.17418893088657,2.2523095275353855,297.6810400317263,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,0.05,0.05,0.0,295.9038327874416,0.0,False
crossover,0.05,266.357860133372,145.162678094286,2.126362279403665,297.6810400317263,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,0.05,0.05,0.0,295.9038327874416,0.0,False
crossover,0.05,290.5722110545876,133.26604142035816,1.9649895914636286,297.6810400317263,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,0.05,0.05,0.0,295.9038327874416,0.0,False
crossover,0.05,294.12662554315693,131.26969947680317,1.9375157913180088,297.6810400317263,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,0.05,0.05,0.0,295.9038327874416,0.0,False
crossover,0.05,295.9038327874416,130.23735694217117,1.9134626552849558,297.6810400317263,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,0.05,0.05,0.0,295.9038327874416,0.0,False
crossover,0.05625,0.0,201.74850601752453,0.0,298.50222366534484,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,0.05,0.0625,0.0,295.9038327874416,0.012499999999999997,False
crossover,0.05625,24.214350921215637,201.309382686368,0.43517306255178856,298.50222366534484,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,0.05,0.0625,0.0,295.9038327874416,0.012499999999999997,False
crossover,0.05625,24.248959813543525,201.3081318035179,0.43578563082585614,298.50222366534484,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,0.05,0.0625,0.0,295.9038327874416,0.012499999999999997,False
crossover,0.05625,48.42870184243127,199.9975003592096,0.8571571575452237,298.50222366534484,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,0.05,0.0625,0.0,295.9038327874416,0.012499999999999997,False
crossover,0.05625,48.49791962708705,199.99246704317846,0.8583252673644123,298.50222366534484,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,0.05,0.0625,0.0,295.9038327874416,0.012499999999999997,False
crossover,0.05625,72.6430527636469,197.79075486106262,1.2525302292288973,298.50222366534484,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,0.05,0.0625,0.0,295.9038327874416,0.012499999999999997,False
crossover,0.05625,72.74687944063058,197.77933051471985,1.2541398488912343,298.50222366534484,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,0.05,0.0625,0.0,295.9038327874416,0.012499999999999997,False
crossover,0.05625,96.85740368486255,194.67497410390834,1.608266623506106,298.50222366534484,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,0.05,0.0625,0.0,295.9038327874416,0.012499999999999997,False
crossover,0.05625,96.9958392541741,194.65444931939555,1.6101475275716082,298.50222366534484,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,0.05,0.0625,0.0,295.9038327874416,0.012499999999999997,False
crossover,0.05625,121.07175460607819,190.61002992307147,1.9105571944301762,298.50222366534484,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,0.05,0.0625,0.0,295.9038327874416,0.012499999999999997,False
crossover,0.05625,121.24479906771762,190.57744029482865,1.912477024104586,298.50222366534484,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,0.05,0.0625,0.0,295.9038327874416,0.012499999999999997,False
crossover,0.05625,145.2861055272938,185.56233522332124,2.1461248311682524,298.50222366534484,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,0.05,0.0625,0.0,295.9038327874416,0.012499999999999997,False
crossover,0.05625,145.49375888126116,185.51465173328688,2.147800834389368,298.50222366534484,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,0.05,0.0625,0.0,295.9038327874416,0.012499999999999997,False
crossover,0.05625,169.50045644850948,179.49450071528582,2.3018787265763616,298.50222366534484,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,0.05,0.0625,0.0,295.9038327874416,0.012499999999999997,False
crossover,0.05625,169.74271869480467,179.4285690530004,2.302980821206864,298.50222366534484,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,0.05,0.0625,0.0,295.9038327874416,0.012499999999999997,False
crossover,0.05625,193.7148073697251,172.3923879790243,2.3673645867022675,298.50222366534484,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,0.05,0.0625,0.0,295.9038327874416,0.012499999999999997,False
crossover,0.05625,193.9916785083482,172.30556833247178,2.3676001549228323,298.50222366534484,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,0.05,0.0625,0.0,295.9038327874416,0.012499999999999997,False
crossover,0.05625,217.92915829094073,164.31411411201188,2.3434031797340893,298.50222366534484,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,0.05,0.0625,0.0,295.9038327874416,0.012499999999999997,False
crossover,0.05625,218.2406383218917,164.2044775994292,2.342665071034463,298.50222366534484,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,0.05,0.0625,0.0,295.9038327874416,0.012499999999999997,False
crossover,0.05625,242.14350921215637,155.35661273479147,2.252818578119627,298.50222366534484,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,0.05,0.0625,0.0,295.9038327874416,0.012499999999999997,False
crossover,0.05625,242.48959813543524,155.22094501496684,2.251258994920014,298.50222366534484,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,0.05,0.0625,0.0,295.9038327874416,0.012499999999999997,False
crossover,0.05625,266.357860133372,145.3550827943992,2.1269653865255416,298.50222366534484,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,0.05,0.0625,0.0,295.9038327874416,0.012499999999999997,False
crossover,0.05625,266.7385579489788,145.1829037240921,2.1247044292587844,298.50222366534484,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,0.05,0.0625,0.0,295.9038327874416,0.012499999999999997,False
crossover,0.05625,290.5722110545876,133.48292985260366,1.9660755725109653,298.50222366534484,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,0.05,0.0625,0.0,295.9038327874416,0.012499999999999997,False
crossover,0.05625,290.9875177625223,133.26444757770443,1.9630902482444617,298.50222366534484,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,0.05,0.0625,0.0,295.9038327874416,0.012499999999999997,False
