surface,xi,T_MeV,mu_MeV,rho_hadron,rho_quark,area_residual,layer,status,interpolation_method,source_layer,source_xi_left,source_xi_right,source_axis_low,source_axis_high,xi_gap,reference_write,source_status,acceptance_status,extrapolation,coverage_status,acceptance_scope
maxwell,-0.075,91.0,334.3274116738419,0.3092503088465461,2.5605139155496217,7.276765083685929e-07,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.075,-0.075,5.0,133.625,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.075,93.0,332.8328977922256,0.3309774308190614,2.5649484577837294,3.94286797378319e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.075,-0.075,5.0,133.625,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.075,95.0,331.2613212194356,0.35429013155468386,2.569535786118132,1.4424834690140982e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.075,-0.075,5.0,133.625,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.075,97.0,329.60929425460546,0.37927275832266855,2.5742132696020597,1.4545080693456722e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.075,-0.075,5.0,133.625,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.075,99.0,327.8733450906645,0.4060881516994139,2.5789095297745965,1.5772498567316335e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.075,-0.075,5.0,133.625,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.075,101.0,326.04992188448654,0.4349788948845987,2.583542308608338,4.5813085907267455e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.075,-0.075,5.0,133.625,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.075,103.0,324.13537933559974,0.46609639919066204,2.5880019838365773,3.904014101877736e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.075,-0.075,5.0,133.625,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.075,105.0,322.126031198144,0.4996880788466745,2.592138114130927,6.776587786216947e-07,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.075,-0.075,5.0,133.625,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.075,106.0,321.08463099639886,0.517523842849335,2.5940431726245228,3.455607528725899e-07,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.075,-0.075,5.0,133.625,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.075,107.0,320.0181192827382,0.5360850359298264,2.595791229855511,1.8400677296406581e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.075,-0.075,5.0,133.625,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.075,108.0,318.9260197565272,0.555417148271476,2.597370930132596,2.6747171585341997e-07,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.075,-0.075,5.0,133.625,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.075,109.0,317.80785989278957,0.5755771996167753,2.598750328853657,1.6701230402430358e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.075,-0.075,5.0,133.625,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.075,110.0,316.6631691699561,0.5966321247807527,2.599893507451595,4.1114585673735285e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.075,-0.075,5.0,133.625,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.075,111.0,315.49146375602936,0.6185917799897612,2.6007489210004016,4.635156098287549e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.075,-0.075,5.0,133.625,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.075,112.0,314.2922890976156,0.6415879028752215,2.601284236432402,3.414095336047926e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.075,-0.075,5.0,133.625,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.075,113.0,313.0651649337791,0.6656430144265161,2.6014504452086094,1.3542008672167985e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.075,-0.075,5.0,133.625,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.075,114.0,311.80963813362484,0.6908508381484519,2.6011925366333957,4.598500315929295e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.075,-0.075,5.0,133.625,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.075,115.0,310.5252471008552,0.7172985079139047,2.6004487246336554,1.3096074920127218e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.075,-0.075,5.0,133.625,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.075,116.0,309.21155321504733,0.7450994029867848,2.599137020782017,4.087948466585277e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.075,-0.075,5.0,133.625,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.075,117.0,307.8681254805789,0.7743610347319889,2.59717784672186,4.52137263349831e-07,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.075,-0.075,5.0,133.625,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.075,118.0,306.4945375164629,0.8052318940587766,2.594495715638659,3.824762923355287e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.075,-0.075,5.0,133.625,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.075,119.0,305.0903967991115,0.8378481993363227,2.5909482333072402,9.827898385811475e-07,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.075,-0.075,5.0,133.625,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.075,120.0,303.6553132590879,0.8724209878716749,2.586437501045572,4.5375831702379715e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.075,-0.075,5.0,133.625,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.075,121.0,302.18894639754024,0.909127386736612,2.5807936827901647,3.127711766799158e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.075,-0.075,5.0,133.625,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.075,122.0,300.6909617443873,0.9482277019553281,2.573821908147838,3.667306075291933e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.075,-0.075,5.0,133.625,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.075,123.0,299.1610717073038,0.9900327937484992,2.5653070406585434,4.31252433167642e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.075,-0.075,5.0,133.625,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.075,124.0,297.59904637398915,1.0349001122817982,2.554987544531607,2.0788102871835445e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.075,-0.075,5.0,133.625,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.075,125.0,296.00468923137123,1.0832811445084194,2.542491064986636,7.808786169955813e-07,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.075,-0.075,5.0,133.625,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.075,126.0,294.3778668365512,1.1357475227863636,2.5273622294082645,2.168963212801244e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.075,-0.075,5.0,133.625,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.075,127.0,292.71852888045413,1.193030367366048,2.509007463175012,7.638142943012242e-07,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.075,-0.075,5.0,133.625,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.075,128.0,291.02669434639733,1.2561279307001891,2.4865928913103637,4.8283341453363344e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.075,-0.075,5.0,133.625,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.075,129.0,289.3025010687602,1.3264642854186406,2.458849788350189,3.2700031228014568e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.075,-0.075,5.0,133.625,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.075,129.5,288.4283252538913,1.364953347142716,2.442442701894096,3.81026563834817e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.075,-0.075,5.0,133.625,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.075,130.0,287.5461677059237,1.406100924589032,2.423897237878212,2.742670236216992e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.075,-0.075,5.0,133.625,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.075,130.5,286.65605895126515,1.450453343257643,2.402730834697055,2.5554926148535297e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.075,-0.075,5.0,133.625,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.075,131.0,285.75806266408824,1.4986816272846288,2.378312583216365,1.199068008211245e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.075,-0.075,5.0,133.625,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.075,131.5,284.8522421963613,1.551788107773469,2.3496706219537957,4.409005812347597e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.075,-0.075,5.0,133.625,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.075,132.0,283.938691601394,1.611398668049311,2.315142947471669,1.1906023980069411e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.075,-0.075,5.0,133.625,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.075,132.5,283.0174941378436,1.6805557718239896,2.2717952429666997,4.398512926825711e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.075,-0.075,5.0,133.625,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.075,133.0,282.08871721413414,1.7660904817613854,2.212728803186271,4.356643290823201e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.075,-0.075,5.0,133.625,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.075,133.5,281.1525052945462,1.8968973091318313,2.1088219217170177,3.931177838719599e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.075,-0.075,5.0,133.625,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.075,133.625,280.91725672248333,1.9656339722530733,2.039112367054772,4.99022983430252e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.075,-0.075,5.0,133.625,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.06875,5.0,357.92650289778055,1.0717881716363867e-05,2.5402504979087324,1.8330284027136604e-06,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_maxwell_c2_plus_expansion,-0.075,-0.05,5.0,132.75,0.024999999999999994,False,interpolated_noncertified,candidate_pending_author_review,False,interpolated_common_support,downstream_phase_map_candidate
maxwell,-0.06875,7.0,357.88667191970467,9.010901553948821e-05,2.539888268440748,2.978302818769841e-06,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_maxwell_c2_plus_expansion,-0.075,-0.05,5.0,132.75,0.024999999999999994,False,interpolated_noncertified,candidate_pending_author_review,False,interpolated_common_support,downstream_phase_map_candidate
maxwell,-0.06875,9.0,357.83276654535405,0.0003220925062634264,2.5394169919826597,1.0156000595718848e-06,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_maxwell_c2_plus_expansion,-0.075,-0.05,5.0,132.75,0.024999999999999994,False,interpolated_noncertified,candidate_pending_author_review,False,interpolated_common_support,downstream_phase_map_candidate
maxwell,-0.06875,11.0,357.76446722802694,0.0007713244755950087,2.5388452352792856,1.174664648248439e-06,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_maxwell_c2_plus_expansion,-0.075,-0.05,5.0,132.75,0.024999999999999994,False,interpolated_noncertified,candidate_pending_author_review,False,interpolated_common_support,downstream_phase_map_candidate
maxwell,-0.06875,13.0,357.6814713751508,0.0014711999675880493,2.5381824633900956,1.9640786345254355e-06,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_maxwell_c2_plus_expansion,-0.075,-0.05,5.0,132.75,0.024999999999999994,False,interpolated_noncertified,candidate_pending_author_review,False,interpolated_common_support,downstream_phase_map_candidate
maxwell,-0.06875,15.0,357.58342245179045,0.002396608067193407,2.5374373831742316,3.075664038366009e-06,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_maxwell_c2_plus_expansion,-0.075,-0.05,5.0,132.75,0.024999999999999994,False,interpolated_noncertified,candidate_pending_author_review,False,interpolated_common_support,downstream_phase_map_candidate
maxwell,-0.06875,17.0,357.4700820405107,0.0036244252601391556,2.5366225650115197,1.4244228614332206e-06,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_maxwell_c2_plus_expansion,-0.075,-0.05,5.0,132.75,0.024999999999999994,False,interpolated_noncertified,candidate_pending_author_review,False,interpolated_common_support,downstream_phase_map_candidate
maxwell,-0.06875,19.0,357.3406685918356,0.0051229818662258475,2.535737655211612,2.2497329609246455e-07,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_maxwell_c2_plus_expansion,-0.075,-0.05,5.0,132.75,0.024999999999999994,False,interpolated_noncertified,candidate_pending_author_review,False,interpolated_common_support,downstream_phase_map_candidate
maxwell,-0.06875,21.0,357.19577272318037,0.006994354458305671,2.5348187985351505,1.8626162674988342e-06,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_maxwell_c2_plus_expansion,-0.075,-0.05,5.0,132.75,0.024999999999999994,False,interpolated_noncertified,candidate_pending_author_review,False,interpolated_common_support,downstream_phase_map_candidate
maxwell,-0.06875,23.0,357.03338990041993,0.00906348862116157,2.5338351730628146,1.7040937343115856e-06,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_maxwell_c2_plus_expansion,-0.075,-0.05,5.0,132.75,0.024999999999999994,False,interpolated_noncertified,candidate_pending_author_review,False,interpolated_common_support,downstream_phase_map_candidate
maxwell,-0.06875,25.0,356.85365707765703,0.011397245664702795,2.5328142794988353,4.1589167777511135e-06,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_maxwell_c2_plus_expansion,-0.075,-0.05,5.0,132.75,0.024999999999999994,False,interpolated_noncertified,candidate_pending_author_review,False,interpolated_common_support,downstream_phase_map_candidate
maxwell,-0.06875,27.0,356.6560357234218,0.014003386540640386,2.531767312648542,1.0464765094987684e-07,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_maxwell_c2_plus_expansion,-0.075,-0.05,5.0,132.75,0.024999999999999994,False,interpolated_noncertified,candidate_pending_author_review,False,interpolated_common_support,downstream_phase_map_candidate
maxwell,-0.06875,29.0,356.43993242439376,0.01688785309212368,2.5307044048953133,2.104085785119289e-06,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_maxwell_c2_plus_expansion,-0.075,-0.05,5.0,132.75,0.024999999999999994,False,interpolated_noncertified,candidate_pending_author_review,False,interpolated_common_support,downstream_phase_map_candidate
maxwell,-0.06875,31.0,356.2047011387806,0.020063406054423888,2.529636364653006,1.3102621459900093e-06,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_maxwell_c2_plus_expansion,-0.075,-0.05,5.0,132.75,0.024999999999999994,False,interpolated_noncertified,candidate_pending_author_review,False,interpolated_common_support,downstream_phase_map_candidate
maxwell,-0.06875,33.0,355.94965452608625,0.02353600296812431,2.5285748840219804,4.299306472614081e-06,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_maxwell_c2_plus_expansion,-0.075,-0.05,5.0,132.75,0.024999999999999994,False,interpolated_noncertified,candidate_pending_author_review,False,interpolated_common_support,downstream_phase_map_candidate
maxwell,-0.06875,35.0,355.67408169871356,0.027300450031447925,2.527531359350904,2.0629765041178696e-06,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_maxwell_c2_plus_expansion,-0.075,-0.05,5.0,132.75,0.024999999999999994,False,interpolated_noncertified,candidate_pending_author_review,False,interpolated_common_support,downstream_phase_map_candidate
maxwell,-0.06875,37.0,355.37721215103784,0.031334120829437,2.5265180937340674,3.0025779020563094e-06,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_maxwell_c2_plus_expansion,-0.075,-0.05,5.0,132.75,0.024999999999999994,False,interpolated_noncertified,candidate_pending_author_review,False,interpolated_common_support,downstream_phase_map_candidate
maxwell,-0.06875,39.0,355.05814252207915,0.03567255299833827,2.525545870172327,2.8663874664645208e-06,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_maxwell_c2_plus_expansion,-0.075,-0.05,5.0,132.75,0.024999999999999994,False,interpolated_noncertified,candidate_pending_author_review,False,interpolated_common_support,downstream_phase_map_candidate
maxwell,-0.06875,41.0,354.7160599014979,0.040336826987565425,2.5246285387744742,1.232257752894976e-06,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_maxwell_c2_plus_expansion,-0.075,-0.05,5.0,132.75,0.024999999999999994,False,interpolated_noncertified,candidate_pending_author_review,False,interpolated_common_support,downstream_phase_map_candidate
maxwell,-0.06875,43.0,354.3499839676709,0.045312690748558815,2.523777439594709,9.335967204109677e-07,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_maxwell_c2_plus_expansion,-0.075,-0.05,5.0,132.75,0.024999999999999994,False,interpolated_noncertified,candidate_pending_author_review,False,interpolated_common_support,downstream_phase_map_candidate
maxwell,-0.06875,45.0,353.9491144003279,0.0507383316362829,2.5230418234876066,2.100019464084493e-06,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_maxwell_c2_plus_expansion,-0.075,-0.05,5.0,132.75,0.024999999999999994,False,interpolated_noncertified,candidate_pending_author_review,False,interpolated_common_support,downstream_phase_map_candidate
maxwell,-0.06875,47.0,353.5384201675544,0.05627842016183707,2.5223421474772216,3.0943635605952337e-06,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_maxwell_c2_plus_expansion,-0.075,-0.05,5.0,132.75,0.024999999999999994,False,interpolated_noncertified,candidate_pending_author_review,False,interpolated_common_support,downstream_phase_map_candidate
maxwell,-0.06875,49.0,353.09753793994093,0.06215779077299768,2.521760026521754,2.9956262435937343e-06,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_maxwell_c2_plus_expansion,-0.075,-0.05,5.0,132.75,0.024999999999999994,False,interpolated_noncertified,candidate_pending_author_review,False,interpolated_common_support,downstream_phase_map_candidate
maxwell,-0.06875,51.0,352.6249048588556,0.06847343892353193,2.5213103388027958,2.80766391956596e-06,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_maxwell_c2_plus_expansion,-0.075,-0.05,5.0,132.75,0.024999999999999994,False,interpolated_noncertified,candidate_pending_author_review,False,interpolated_common_support,downstream_phase_map_candidate
maxwell,-0.06875,53.0,352.12265750627853,0.07516382582840465,2.5209954307595224,4.87980640350243e-07,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_maxwell_c2_plus_expansion,-0.075,-0.05,5.0,132.75,0.024999999999999994,False,interpolated_noncertified,candidate_pending_author_review,False,interpolated_common_support,downstream_phase_map_candidate
maxwell,-0.06875,55.0,351.58946157005835,0.08223571441505659,2.5208292405965227,2.4447750908358038e-06,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_maxwell_c2_plus_expansion,-0.075,-0.05,5.0,132.75,0.024999999999999994,False,interpolated_noncertified,candidate_pending_author_review,False,interpolated_common_support,downstream_phase_map_candidate
maxwell,-0.06875,57.0,351.01121743050004,0.08990030904865448,2.5208927966038788,1.4646046871208793e-06,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_maxwell_c2_plus_expansion,-0.075,-0.05,5.0,132.75,0.024999999999999994,False,interpolated_noncertified,candidate_pending_author_review,False,interpolated_common_support,downstream_phase_map_candidate
maxwell,-0.06875,59.0,350.4245814396465,0.09768888484811294,2.5210000295981434,7.684704767803401e-07,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_maxwell_c2_plus_expansion,-0.075,-0.05,5.0,132.75,0.024999999999999994,False,interpolated_noncertified,candidate_pending_author_review,False,interpolated_common_support,downstream_phase_map_candidate
maxwell,-0.06875,61.0,349.7898408821782,0.10604625474516959,2.521365852791749,2.105657487710564e-06,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_maxwell_c2_plus_expansion,-0.075,-0.05,5.0,132.75,0.024999999999999994,False,interpolated_noncertified,candidate_pending_author_review,False,interpolated_common_support,downstream_phase_map_candidate
maxwell,-0.06875,63.0,349.1180628993933,0.114863760579332,2.521936296190375,2.420839259379712e-06,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_maxwell_c2_plus_expansion,-0.075,-0.05,5.0,132.75,0.024999999999999994,False,interpolated_noncertified,candidate_pending_author_review,False,interpolated_common_support,downstream_phase_map_candidate
maxwell,-0.06875,65.0,348.4075164771594,0.12420376679710188,2.522724607514819,2.334095339773804e-06,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_maxwell_c2_plus_expansion,-0.075,-0.05,5.0,132.75,0.024999999999999994,False,interpolated_noncertified,candidate_pending_author_review,False,interpolated_common_support,downstream_phase_map_candidate
maxwell,-0.06875,67.0,347.6563552943515,0.13411666713196863,2.5237414823277877,3.8127301459744914e-06,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_maxwell_c2_plus_expansion,-0.075,-0.05,5.0,132.75,0.024999999999999994,False,interpolated_noncertified,candidate_pending_author_review,False,interpolated_common_support,downstream_phase_map_candidate
maxwell,-0.06875,69.0,346.8626844369407,0.14456826787055832,2.5250028122833608,3.7397641287513763e-06,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_maxwell_c2_plus_expansion,-0.075,-0.05,5.0,132.75,0.024999999999999994,False,interpolated_noncertified,candidate_pending_author_review,False,interpolated_common_support,downstream_phase_map_candidate
maxwell,-0.06875,71.0,346.0244743063298,0.155664660050302,2.5265192907631078,7.564911598255971e-07,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_maxwell_c2_plus_expansion,-0.075,-0.05,5.0,132.75,0.024999999999999994,False,interpolated_noncertified,candidate_pending_author_review,False,interpolated_common_support,downstream_phase_map_candidate
maxwell,-0.06875,73.0,345.1396150557934,0.16739742712386074,2.5283003837943494,2.6979745691791604e-06,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_maxwell_c2_plus_expansion,-0.075,-0.05,5.0,132.75,0.024999999999999994,False,interpolated_noncertified,candidate_pending_author_review,False,interpolated_common_support,downstream_phase_map_candidate
maxwell,-0.06875,75.0,344.20588533136873,0.17982911194564827,2.5303504607996707,2.296991733137276e-06,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_maxwell_c2_plus_expansion,-0.075,-0.05,5.0,132.75,0.024999999999999994,False,interpolated_noncertified,candidate_pending_author_review,False,interpolated_common_support,downstream_phase_map_candidate
maxwell,-0.06875,77.0,343.22096915331673,0.1930132583854547,2.5326814353892666,1.368523860049439e-06,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_maxwell_c2_plus_expansion,-0.075,-0.05,5.0,132.75,0.024999999999999994,False,interpolated_noncertified,candidate_pending_author_review,False,interpolated_common_support,downstream_phase_map_candidate
maxwell,-0.06875,79.0,342.18243858476836,0.20700764807882832,2.535295528315729,2.064366105539062e-06,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_maxwell_c2_plus_expansion,-0.075,-0.05,5.0,132.75,0.024999999999999994,False,interpolated_noncertified,candidate_pending_author_review,False,interpolated_common_support,downstream_phase_map_candidate
maxwell,-0.06875,81.0,341.08775923136085,0.22188031560987045,2.5381912397275226,2.6659481777845096e-06,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_maxwell_c2_plus_expansion,-0.075,-0.05,5.0,132.75,0.024999999999999994,False,interpolated_noncertified,candidate_pending_author_review,False,interpolated_common_support,downstream_phase_map_candidate
maxwell,-0.06875,83.0,339.934293007088,0.23771158397009323,2.541371199755233,3.851508226154148e-06,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_maxwell_c2_plus_expansion,-0.075,-0.05,5.0,132.75,0.024999999999999994,False,interpolated_noncertified,candidate_pending_author_review,False,interpolated_common_support,downstream_phase_map_candidate
maxwell,-0.06875,85.0,338.71928669937444,0.2545528213088414,2.5448237155726448,3.6292492187708368e-06,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_maxwell_c2_plus_expansion,-0.075,-0.05,5.0,132.75,0.024999999999999994,False,interpolated_noncertified,candidate_pending_author_review,False,interpolated_common_support,downstream_phase_map_candidate
