method,xi,T_MeV,rho,muq_MeV,rho_level,sampling_role
memoized_dense,0.5,107.084961,2.4,352.634061,0,coarse_grid
memoized_dense,0.5,107.084961,2.40625,352.731865,1,fine_grid
memoized_dense,0.5,107.084961,2.4125,352.831045,0,coarse_grid
memoized_dense,0.5,107.084961,2.41875,352.931605,1,fine_grid
memoized_dense,0.5,107.084961,2.425,353.033547,0,coarse_grid
memoized_dense,0.5,107.084961,2.43125,353.136873,1,fine_grid
memoized_dense,0.5,107.084961,2.4375,353.241586,0,coarse_grid
memoized_dense,0.5,107.084961,2.44375,353.347687,1,fine_grid
memoized_dense,0.5,107.084961,2.45,353.455178,0,coarse_grid
memoized_dense,0.5,107.084961,2.45625,353.564059,1,fine_grid
memoized_dense,0.5,107.084961,2.4625,353.67433,0,coarse_grid
memoized_dense,0.5,107.084961,2.46875,353.785993,1,fine_grid
memoized_dense,0.5,107.084961,2.475,353.899046,0,coarse_grid
memoized_dense,0.5,107.084961,2.48125,354.013488,1,fine_grid
memoized_dense,0.5,107.084961,2.4875,354.12932,0,coarse_grid
memoized_dense,0.5,107.084961,2.49375,354.246538,1,fine_grid
memoized_dense,0.5,107.084961,2.5,354.365142,0,coarse_grid
memoized_dense,0.5,107.084961,2.50625,354.485129,1,fine_grid
memoized_dense,0.5,107.084961,2.5125,354.606496,0,coarse_grid
memoized_dense,0.5,107.084961,2.51875,354.72924,1,fine_grid
memoized_dense,0.5,107.084961,2.525,354.853358,0,coarse_grid
memoized_dense,0.5,107.084961,2.53125,354.978846,1,fine_grid
memoized_dense,0.5,107.084961,2.5375,355.105699,0,coarse_grid
memoized_dense,0.5,107.084961,2.54375,355.233912,1,fine_grid
memoized_dense,0.5,107.084961,2.55,355.363481,0,coarse_grid
memoized_dense,0.5,107.084961,2.55625,355.494401,1,fine_grid
memoized_dense,0.5,107.084961,2.5625,355.626664,0,coarse_grid
memoized_dense,0.5,107.084961,2.56875,355.760265,1,fine_grid
memoized_dense,0.5,107.084961,2.575,355.895196,0,coarse_grid
memoized_dense,0.5,107.084961,2.58125,356.031452,1,fine_grid
memoized_dense,0.5,107.084961,2.5875,356.169025,0,coarse_grid
memoized_dense,0.5,107.084961,2.59375,356.307906,1,fine_grid
memoized_dense,0.5,107.084961,2.6,356.448087,0,coarse_grid
memoized_dense,0.5,107.084961,2.60625,356.589561,1,fine_grid
memoized_dense,0.5,107.084961,2.6125,356.732317,0,coarse_grid
memoized_dense,0.5,107.084961,2.61875,356.876347,1,fine_grid
memoized_dense,0.5,107.084961,2.625,357.021642,0,coarse_grid
memoized_dense,0.5,107.084961,2.63125,357.16819,1,fine_grid
memoized_dense,0.5,107.084961,2.6375,357.315983,0,coarse_grid
memoized_dense,0.5,107.084961,2.64375,357.465009,1,fine_grid
memoized_dense,0.5,107.084961,2.65,357.615257,0,coarse_grid
memoized_dense,0.5,107.084961,2.65625,357.766717,1,fine_grid
memoized_dense,0.5,107.084961,2.6625,357.919377,0,coarse_grid
memoized_dense,0.5,107.084961,2.66875,358.073225,1,fine_grid
memoized_dense,0.5,107.084961,2.675,358.228249,0,coarse_grid
memoized_dense,0.5,107.084961,2.68125,358.384437,1,fine_grid
memoized_dense,0.5,107.084961,2.6875,358.541776,0,coarse_grid
memoized_dense,0.5,107.084961,2.69375,358.700254,1,fine_grid
memoized_dense,0.5,107.084961,2.7,358.859858,0,coarse_grid
memoized_dense,0.5,107.084961,2.70625,359.020574,1,fine_grid
memoized_dense,0.5,107.084961,2.7125,359.18239,0,coarse_grid
memoized_dense,0.5,107.084961,2.71875,359.345291,1,fine_grid
memoized_dense,0.5,107.084961,2.725,359.509264,0,coarse_grid
memoized_dense,0.5,107.084961,2.73125,359.674294,1,fine_grid
memoized_dense,0.5,107.084961,2.7375,359.840369,0,coarse_grid
memoized_dense,0.5,107.084961,2.74375,360.007473,1,fine_grid
memoized_dense,0.5,107.084961,2.75,360.175592,0,coarse_grid
memoized_dense,0.5,107.084961,2.75625,360.344712,1,fine_grid
memoized_dense,0.5,107.084961,2.7625,360.514818,0,coarse_grid
memoized_dense,0.5,107.084961,2.76875,360.685895,1,fine_grid
memoized_dense,0.5,107.084961,2.775,360.857929,0,coarse_grid
memoized_dense,0.5,107.084961,2.78125,361.030904,1,fine_grid
memoized_dense,0.5,107.084961,2.7875,361.204806,0,coarse_grid
memoized_dense,0.5,107.084961,2.79375,361.379619,1,fine_grid
memoized_dense,0.5,107.084961,2.8,361.555329,0,coarse_grid
memoized_dense,0.5,107.084961,2.80625,361.73192,1,fine_grid
memoized_dense,0.5,107.084961,2.8125,361.909378,0,coarse_grid
memoized_dense,0.5,107.084961,2.81875,362.087686,1,fine_grid
memoized_dense,0.5,107.084961,2.825,362.266831,0,coarse_grid
memoized_dense,0.5,107.084961,2.83125,362.446796,1,fine_grid
memoized_dense,0.5,107.084961,2.8375,362.627566,0,coarse_grid
memoized_dense,0.5,107.084961,2.84375,362.809127,1,fine_grid
memoized_dense,0.5,107.084961,2.85,362.991463,0,coarse_grid
memoized_dense,0.5,107.084961,2.85625,363.174559,1,fine_grid
memoized_dense,0.5,107.084961,2.8625,363.3584,0,coarse_grid
memoized_dense,0.5,107.084961,2.86875,363.542971,1,fine_grid
memoized_dense,0.5,107.084961,2.875,363.728256,0,coarse_grid
memoized_dense,0.5,107.084961,2.88125,363.914242,1,fine_grid
memoized_dense,0.5,107.084961,2.8875,364.100913,0,coarse_grid
memoized_dense,0.5,107.084961,2.89375,364.288255,1,fine_grid
memoized_dense,0.5,107.084961,2.9,364.476252,0,coarse_grid
memoized_dense,0.5,107.084961,2.90625,364.66489,1,fine_grid
memoized_dense,0.5,107.084961,2.9125,364.854156,0,coarse_grid
memoized_dense,0.5,107.084961,2.91875,365.044033,1,fine_grid
memoized_dense,0.5,107.084961,2.925,365.234508,0,coarse_grid
memoized_dense,0.5,107.084961,2.93125,365.425568,1,fine_grid
memoized_dense,0.5,107.084961,2.9375,365.617197,0,coarse_grid
memoized_dense,0.5,107.084961,2.94375,365.809382,1,fine_grid
memoized_dense,0.5,107.084961,2.95,366.002109,0,coarse_grid
memoized_dense,0.5,107.084961,2.95625,366.195364,1,fine_grid
memoized_dense,0.5,107.084961,2.9625,366.389134,0,coarse_grid
memoized_dense,0.5,107.084961,2.96875,366.583405,1,fine_grid
memoized_dense,0.5,107.084961,2.975,366.778165,0,coarse_grid
memoized_dense,0.5,107.084961,2.98125,366.973399,1,fine_grid
memoized_dense,0.5,107.084961,2.9875,367.169096,0,coarse_grid
memoized_dense,0.5,107.084961,2.99375,367.365241,1,fine_grid
memoized_dense,0.5,107.084961,3.0,367.561823,0,coarse_grid
memoized_dense,0.5,107.084961,3.00625,367.758829,1,fine_grid
memoized_dense,0.5,107.084961,3.0125,367.956246,0,coarse_grid
memoized_dense,0.5,107.084961,3.01875,368.154063,1,fine_grid
memoized_dense,0.5,107.084961,3.025,368.352266,0,coarse_grid
memoized_dense,0.5,107.084961,3.03125,368.550845,1,fine_grid
memoized_dense,0.5,107.084961,3.0375,368.749788,0,coarse_grid
memoized_dense,0.5,107.084961,3.04375,368.949082,1,fine_grid
memoized_dense,0.5,107.084961,3.05,369.148717,0,coarse_grid
memoized_dense,0.5,107.084961,3.05625,369.348681,1,fine_grid
memoized_dense,0.5,107.084961,3.0625,369.548963,0,coarse_grid
memoized_dense,0.5,107.084961,3.06875,369.749552,1,fine_grid
memoized_dense,0.5,107.084961,3.075,369.950438,0,coarse_grid
memoized_dense,0.5,107.084961,3.08125,370.151609,1,fine_grid
memoized_dense,0.5,107.084961,3.0875,370.353055,0,coarse_grid
memoized_dense,0.5,107.084961,3.09375,370.554766,1,fine_grid
memoized_dense,0.5,107.084961,3.1,370.756732,0,coarse_grid
memoized_dense,0.5,107.084961,3.10625,370.958943,1,fine_grid
memoized_dense,0.5,107.084961,3.1125,371.161389,0,coarse_grid
memoized_dense,0.5,107.084961,3.11875,371.364059,1,fine_grid
memoized_dense,0.5,107.084961,3.125,371.566946,0,coarse_grid
memoized_dense,0.5,107.084961,3.13125,371.770039,1,fine_grid
memoized_dense,0.5,107.084961,3.1375,371.973329,0,coarse_grid
memoized_dense,0.5,107.084961,3.14375,372.176807,1,fine_grid
memoized_dense,0.5,107.084961,3.15,372.380465,0,coarse_grid
memoized_dense,0.5,107.084961,3.15625,372.584293,1,fine_grid
memoized_dense,0.5,107.084961,3.1625,372.788283,0,coarse_grid
memoized_dense,0.5,107.084961,3.16875,372.992426,1,fine_grid
memoized_dense,0.5,107.084961,3.175,373.196715,0,coarse_grid
memoized_dense,0.5,107.084961,3.18125,373.40114,1,fine_grid
memoized_dense,0.5,107.084961,3.1875,373.605695,0,coarse_grid
memoized_dense,0.5,107.084961,3.19375,373.810371,1,fine_grid
memoized_dense,0.5,107.084961,3.2,374.01516,0,coarse_grid
memoized_dense,0.5,107.084961,3.20625,374.220055,1,fine_grid
memoized_dense,0.5,107.084961,3.2125,374.425049,0,coarse_grid
memoized_dense,0.5,107.084961,3.21875,374.630134,1,fine_grid
memoized_dense,0.5,107.084961,3.225,374.835303,0,coarse_grid
memoized_dense,0.5,107.084961,3.23125,375.040549,1,fine_grid
memoized_dense,0.5,107.084961,3.2375,375.245866,0,coarse_grid
memoized_dense,0.5,107.084961,3.24375,375.451245,1,fine_grid
memoized_dense,0.5,107.084961,3.25,375.656682,0,coarse_grid
memoized_dense,0.5,107.084961,3.25625,375.862168,1,fine_grid
memoized_dense,0.5,107.084961,3.2625,376.067699,0,coarse_grid
memoized_dense,0.5,107.084961,3.26875,376.273267,1,fine_grid
memoized_dense,0.5,107.084961,3.275,376.478867,0,coarse_grid
memoized_dense,0.5,107.084961,3.28125,376.684492,1,fine_grid
memoized_dense,0.5,107.084961,3.2875,376.890137,0,coarse_grid
memoized_dense,0.5,107.084961,3.29375,377.095796,1,fine_grid
memoized_dense,0.5,107.084961,3.3,377.301462,0,coarse_grid
memoized_dense,0.5,107.084961,3.30625,377.507132,1,fine_grid
memoized_dense,0.5,107.084961,3.3125,377.712798,0,coarse_grid
memoized_dense,0.5,107.084961,3.31875,377.918457,1,fine_grid
memoized_dense,0.5,107.084961,3.325,378.124102,0,coarse_grid
memoized_dense,0.5,107.084961,3.33125,378.329729,1,fine_grid
memoized_dense,0.5,107.084961,3.3375,378.535332,0,coarse_grid
memoized_dense,0.5,107.084961,3.34375,378.740907,1,fine_grid
memoized_dense,0.5,107.084961,3.35,378.946448,0,coarse_grid
memoized_dense,0.5,107.084961,3.35625,379.151952,1,fine_grid
memoized_dense,0.5,107.084961,3.3625,379.357413,0,coarse_grid
memoized_dense,0.5,107.084961,3.36875,379.562827,1,fine_grid
memoized_dense,0.5,107.084961,3.375,379.76819,0,coarse_grid
memoized_dense,0.5,107.084961,3.38125,379.973496,1,fine_grid
memoized_dense,0.5,107.084961,3.3875,380.178743,0,coarse_grid
memoized_dense,0.5,107.084961,3.39375,380.383926,1,fine_grid
memoized_dense,0.5,107.084961,3.4,380.58904,0,coarse_grid
memoized_dense,0.5,107.084961,3.40625,380.794082,1,fine_grid
memoized_dense,0.5,107.084961,3.4125,380.999048,0,coarse_grid
memoized_dense,0.5,107.084961,3.41875,381.203934,1,fine_grid
memoized_dense,0.5,107.084961,3.425,381.408736,0,coarse_grid
memoized_dense,0.5,107.084961,3.43125,381.613451,1,fine_grid
memoized_dense,0.5,107.084961,3.4375,381.818074,0,coarse_grid
memoized_dense,0.5,107.084961,3.44375,382.022604,1,fine_grid
memoized_dense,0.5,107.084961,3.45,382.227035,0,coarse_grid
memoized_dense,0.5,107.084961,3.45625,382.431366,1,fine_grid
memoized_dense,0.5,107.084961,3.4625,382.635592,0,coarse_grid
memoized_dense,0.5,107.084961,3.46875,382.83971,1,fine_grid
memoized_dense,0.5,107.084961,3.475,383.043717,0,coarse_grid
memoized_dense,0.5,107.084961,3.48125,383.247611,1,fine_grid
memoized_dense,0.5,107.084961,3.4875,383.451387,0,coarse_grid
memoized_dense,0.5,107.084961,3.49375,383.655044,1,fine_grid
memoized_dense,0.5,107.084961,3.5,383.858578,0,coarse_grid
memoized_dense,0.5,107.084961,3.50625,384.061986,1,fine_grid
memoized_dense,0.5,107.084961,3.5125,384.265266,0,coarse_grid
memoized_dense,0.5,107.084961,3.51875,384.468415,1,fine_grid
memoized_dense,0.5,107.084961,3.525,384.671431,0,coarse_grid
memoized_dense,0.5,107.084961,3.53125,384.87431,1,fine_grid
memoized_dense,0.5,107.084961,3.5375,385.077051,0,coarse_grid
memoized_dense,0.5,107.084961,3.54375,385.27965,1,fine_grid
memoized_dense,0.5,107.084961,3.55,385.482106,0,coarse_grid
memoized_dense,0.5,107.084961,3.55625,385.684416,1,fine_grid
memoized_dense,0.5,107.084961,3.5625,385.886577,0,coarse_grid
memoized_dense,0.5,107.084961,3.56875,386.088588,1,fine_grid
memoized_dense,0.5,107.084961,3.575,386.290447,0,coarse_grid
memoized_dense,0.5,107.084961,3.58125,386.492151,1,fine_grid
memoized_dense,0.5,107.084961,3.5875,386.693697,0,coarse_grid
memoized_dense,0.5,107.084961,3.59375,386.895085,1,fine_grid
memoized_dense,0.5,107.084961,3.6,387.096312,0,coarse_grid
memoized_dense,0.5,107.084961,3.60625,387.297376,1,fine_grid
memoized_dense,0.5,107.084961,3.6125,387.498275,0,coarse_grid
memoized_dense,0.5,107.084961,3.61875,387.699007,1,fine_grid
memoized_dense,0.5,107.084961,3.625,387.899571,0,coarse_grid
memoized_dense,0.5,107.084961,3.63125,388.099964,1,fine_grid
memoized_dense,0.5,107.084961,3.6375,388.300186,0,coarse_grid
memoized_dense,0.5,107.084961,3.64375,388.500233,1,fine_grid
memoized_dense,0.5,107.084961,3.65,388.700105,0,coarse_grid
memoized_dense,0.5,107.084961,3.65625,388.8998,1,fine_grid
memoized_dense,0.5,107.084961,3.6625,389.099317,0,coarse_grid
memoized_dense,0.5,107.084961,3.66875,389.298653,1,fine_grid
memoized_dense,0.5,107.084961,3.675,389.497807,0,coarse_grid
memoized_dense,0.5,107.084961,3.68125,389.696778,1,fine_grid
memoized_dense,0.5,107.084961,3.6875,389.895565,0,coarse_grid
memoized_dense,0.5,107.084961,3.69375,390.094165,1,fine_grid
memoized_dense,0.5,107.084961,3.7,390.292578,0,coarse_grid
memoized_dense,0.5,107.084961,3.70625,390.490802,1,fine_grid
memoized_dense,0.5,107.084961,3.7125,390.688836,0,coarse_grid
memoized_dense,0.5,107.084961,3.71875,390.886679,1,fine_grid
memoized_dense,0.5,107.084961,3.725,391.084329,0,coarse_grid
memoized_dense,0.5,107.084961,3.73125,391.281785,1,fine_grid
memoized_dense,0.5,107.084961,3.7375,391.479046,0,coarse_grid
memoized_dense,0.5,107.084961,3.74375,391.676111,1,fine_grid
memoized_dense,0.5,107.084961,3.75,391.872979,0,coarse_grid
memoized_dense,0.5,107.084961,3.75625,392.069648,1,fine_grid
memoized_dense,0.5,107.084961,3.7625,392.266118,0,coarse_grid
memoized_dense,0.5,107.084961,3.76875,392.462387,1,fine_grid
memoized_dense,0.5,107.084961,3.775,392.658454,0,coarse_grid
memoized_dense,0.5,107.084961,3.78125,392.854319,1,fine_grid
memoized_dense,0.5,107.084961,3.7875,393.049981,0,coarse_grid
memoized_dense,0.5,107.084961,3.79375,393.245438,1,fine_grid
memoized_dense,0.5,107.084961,3.8,393.440689,0,coarse_grid
memoized_dense,0.5,107.084961,3.80625,393.635734,1,fine_grid
memoized_dense,0.5,107.084961,3.8125,393.830572,0,coarse_grid
memoized_dense,0.5,107.084961,3.81875,394.025202,1,fine_grid
memoized_dense,0.5,107.084961,3.825,394.219623,0,coarse_grid
memoized_dense,0.5,107.084961,3.83125,394.413834,1,fine_grid
memoized_dense,0.5,107.084961,3.8375,394.607834,0,coarse_grid
memoized_dense,0.5,107.084961,3.84375,394.801624,1,fine_grid
memoized_dense,0.5,107.084961,3.85,394.995201,0,coarse_grid
memoized_dense,0.5,107.084961,3.85625,395.188566,1,fine_grid
memoized_dense,0.5,107.084961,3.8625,395.381717,0,coarse_grid
memoized_dense,0.5,107.084961,3.86875,395.574654,1,fine_grid
memoized_dense,0.5,107.084961,3.875,395.767376,0,coarse_grid
memoized_dense,0.5,107.084961,3.88125,395.959882,1,fine_grid
memoized_dense,0.5,107.084961,3.8875,396.152173,0,coarse_grid
memoized_dense,0.5,107.084961,3.89375,396.344247,1,fine_grid
memoized_dense,0.5,107.084961,3.9,396.536103,0,coarse_grid
memoized_dense,0.5,107.084961,3.90625,396.727742,1,fine_grid
memoized_dense,0.5,107.084961,3.9125,396.919162,0,coarse_grid
memoized_dense,0.5,107.084961,3.91875,397.110363,1,fine_grid
memoized_dense,0.5,107.084961,3.925,397.301344,0,coarse_grid
memoized_dense,0.5,107.084961,3.93125,397.492106,1,fine_grid
memoized_dense,0.5,107.084961,3.9375,397.682646,0,coarse_grid
memoized_dense,0.5,107.084961,3.94375,397.872966,1,fine_grid
memoized_dense,0.5,107.084961,3.95,398.063064,0,coarse_grid
memoized_dense,0.5,107.084961,3.95625,398.25294,1,fine_grid
memoized_dense,0.5,107.084961,3.9625,398.442594,0,coarse_grid
memoized_dense,0.5,107.084961,3.96875,398.632025,1,fine_grid
memoized_dense,0.5,107.084961,3.975,398.821232,0,coarse_grid
memoized_dense,0.5,107.084961,3.98125,399.010216,1,fine_grid
memoized_dense,0.5,107.084961,3.9875,399.198976,0,coarse_grid
memoized_dense,0.5,107.084961,3.99375,399.387511,1,fine_grid
memoized_dense,0.5,107.084961,4.0,399.575821,0,coarse_grid
memoized_dense,0.5,120.0,0.0,0.0,0,coarse_grid
memoized_dense,0.5,120.0,0.0125,183.584981,0,coarse_grid
memoized_dense,0.5,120.0,0.025,210.915735,0,coarse_grid
memoized_dense,0.5,120.0,0.0375,226.742334,0,coarse_grid
memoized_dense,0.5,120.0,0.05,237.858634,0,coarse_grid
memoized_dense,0.5,120.0,0.0625,246.394155,0,coarse_grid
memoized_dense,0.5,120.0,0.075,253.297496,0,coarse_grid
memoized_dense,0.5,120.0,0.0875,259.074679,0,coarse_grid
memoized_dense,0.5,120.0,0.1,264.027761,0,coarse_grid
memoized_dense,0.5,120.0,0.1125,268.351574,0,coarse_grid
memoized_dense,0.5,120.0,0.125,272.17915,0,coarse_grid
memoized_dense,0.5,120.0,0.1375,275.605377,0,coarse_grid
memoized_dense,0.5,120.0,0.15,278.700316,0,coarse_grid
memoized_dense,0.5,120.0,0.1625,281.517172,0,coarse_grid
memoized_dense,0.5,120.0,0.175,284.097305,0,coarse_grid
memoized_dense,0.5,120.0,0.1875,286.473499,0,coarse_grid
memoized_dense,0.5,120.0,0.2,288.672187,0,coarse_grid
memoized_dense,0.5,120.0,0.2125,290.714988,0,coarse_grid
memoized_dense,0.5,120.0,0.225,292.61981,0,coarse_grid
memoized_dense,0.5,120.0,0.2375,294.401655,0,coarse_grid
memoized_dense,0.5,120.0,0.25,296.073216,0,coarse_grid
memoized_dense,0.5,120.0,0.2625,297.645325,0,coarse_grid
memoized_dense,0.5,120.0,0.275,299.127305,0,coarse_grid
memoized_dense,0.5,120.0,0.2875,300.527232,0,coarse_grid
memoized_dense,0.5,120.0,0.3,301.852152,0,coarse_grid
memoized_dense,0.5,120.0,0.3125,303.108249,0,coarse_grid
memoized_dense,0.5,120.0,0.325,304.300978,0,coarse_grid
memoized_dense,0.5,120.0,0.3375,305.435176,0,coarse_grid
memoized_dense,0.5,120.0,0.35,306.515155,0,coarse_grid
memoized_dense,0.5,120.0,0.3625,307.54477,0,coarse_grid
memoized_dense,0.5,120.0,0.375,308.527487,0,coarse_grid
memoized_dense,0.5,120.0,0.3875,309.466429,0,coarse_grid
memoized_dense,0.5,120.0,0.4,310.364424,0,coarse_grid
memoized_dense,0.5,120.0,0.4125,311.224036,0,coarse_grid
memoized_dense,0.5,120.0,0.425,312.047603,0,coarse_grid
memoized_dense,0.5,120.0,0.4375,312.837258,0,coarse_grid
memoized_dense,0.5,120.0,0.45,313.594956,0,coarse_grid
memoized_dense,0.5,120.0,0.4625,314.322488,0,coarse_grid
memoized_dense,0.5,120.0,0.475,315.021506,0,coarse_grid
memoized_dense,0.5,120.0,0.4875,315.693531,0,coarse_grid
memoized_dense,0.5,120.0,0.5,316.339969,0,coarse_grid
memoized_dense,0.5,120.0,0.5125,316.962125,0,coarse_grid
memoized_dense,0.5,120.0,0.525,317.561207,0,coarse_grid
memoized_dense,0.5,120.0,0.5375,318.138338,0,coarse_grid
memoized_dense,0.5,120.0,0.55,318.694566,0,coarse_grid
memoized_dense,0.5,120.0,0.5625,319.230867,0,coarse_grid
memoized_dense,0.5,120.0,0.575,319.748154,0,coarse_grid
memoized_dense,0.5,120.0,0.58125,319.999936,1,fine_grid
memoized_dense,0.5,120.0,0.5875,320.247281,0,coarse_grid
memoized_dense,0.5,120.0,0.59375,320.490286,1,fine_grid
memoized_dense,0.5,120.0,0.6,320.729048,0,coarse_grid
memoized_dense,0.5,120.0,0.60625,320.963659,1,fine_grid
memoized_dense,0.5,120.0,0.6125,321.194207,0,coarse_grid
memoized_dense,0.5,120.0,0.61875,321.420781,1,fine_grid
memoized_dense,0.5,120.0,0.625,321.643465,0,coarse_grid
memoized_dense,0.5,120.0,0.63125,321.86234,1,fine_grid
memoized_dense,0.5,120.0,0.6375,322.077485,0,coarse_grid
memoized_dense,0.5,120.0,0.64375,322.288979,1,fine_grid
memoized_dense,0.5,120.0,0.65,322.496895,0,coarse_grid
memoized_dense,0.5,120.0,0.65625,322.701307,1,fine_grid
memoized_dense,0.5,120.0,0.6625,322.902285,0,coarse_grid
memoized_dense,0.5,120.0,0.66875,323.099898,1,fine_grid
memoized_dense,0.5,120.0,0.675,323.294214,0,coarse_grid
memoized_dense,0.5,120.0,0.68125,323.485296,1,fine_grid
memoized_dense,0.5,120.0,0.6875,323.673209,0,coarse_grid
memoized_dense,0.5,120.0,0.69375,323.858014,1,fine_grid
memoized_dense,0.5,120.0,0.7,324.039771,0,coarse_grid
memoized_dense,0.5,120.0,0.70625,324.218538,1,fine_grid
memoized_dense,0.5,120.0,0.7125,324.394373,0,coarse_grid
memoized_dense,0.5,120.0,0.71875,324.56733,1,fine_grid
memoized_dense,0.5,120.0,0.725,324.737465,0,coarse_grid
memoized_dense,0.5,120.0,0.73125,324.904829,1,fine_grid
memoized_dense,0.5,120.0,0.7375,325.069473,0,coarse_grid
memoized_dense,0.5,120.0,0.74375,325.231449,1,fine_grid
memoized_dense,0.5,120.0,0.75,325.390804,0,coarse_grid
memoized_dense,0.5,120.0,0.75625,325.547587,1,fine_grid
memoized_dense,0.5,120.0,0.7625,325.701843,0,coarse_grid
memoized_dense,0.5,120.0,0.76875,325.853619,1,fine_grid
memoized_dense,0.5,120.0,0.775,326.002959,0,coarse_grid
memoized_dense,0.5,120.0,0.78125,326.149906,1,fine_grid
memoized_dense,0.5,120.0,0.7875,326.294502,0,coarse_grid
memoized_dense,0.5,120.0,0.79375,326.436788,1,fine_grid
memoized_dense,0.5,120.0,0.8,326.576806,0,coarse_grid
memoized_dense,0.5,120.0,0.80625,326.714594,1,fine_grid
memoized_dense,0.5,120.0,0.8125,326.850191,0,coarse_grid
memoized_dense,0.5,120.0,0.81875,326.983634,1,fine_grid
memoized_dense,0.5,120.0,0.825,327.114961,0,coarse_grid
memoized_dense,0.5,120.0,0.83125,327.244208,1,fine_grid
memoized_dense,0.5,120.0,0.8375,327.37141,0,coarse_grid
memoized_dense,0.5,120.0,0.84375,327.496601,1,fine_grid
memoized_dense,0.5,120.0,0.85,327.619816,0,coarse_grid
memoized_dense,0.5,120.0,0.85625,327.741088,1,fine_grid
memoized_dense,0.5,120.0,0.8625,327.860448,0,coarse_grid
memoized_dense,0.5,120.0,0.86875,327.977929,1,fine_grid
memoized_dense,0.5,120.0,0.875,328.093561,0,coarse_grid
memoized_dense,0.5,120.0,0.88125,328.207376,1,fine_grid
memoized_dense,0.5,120.0,0.8875,328.319403,0,coarse_grid
memoized_dense,0.5,120.0,0.89375,328.429671,1,fine_grid
memoized_dense,0.5,120.0,0.9,328.538209,0,coarse_grid
memoized_dense,0.5,120.0,0.90625,328.645046,1,fine_grid
memoized_dense,0.5,120.0,0.9125,328.750208,0,coarse_grid
memoized_dense,0.5,120.0,0.91875,328.853723,1,fine_grid
memoized_dense,0.5,120.0,0.925,328.955617,0,coarse_grid
memoized_dense,0.5,120.0,0.93125,329.055916,1,fine_grid
memoized_dense,0.5,120.0,0.9375,329.154647,0,coarse_grid
memoized_dense,0.5,120.0,0.94375,329.251833,1,fine_grid
memoized_dense,0.5,120.0,0.95,329.347499,0,coarse_grid
memoized_dense,0.5,120.0,0.95625,329.441671,1,fine_grid
memoized_dense,0.5,120.0,0.9625,329.53437,0,coarse_grid
memoized_dense,0.5,120.0,0.96875,329.625622,1,fine_grid
memoized_dense,0.5,120.0,0.975,329.715448,0,coarse_grid
memoized_dense,0.5,120.0,0.98125,329.803871,1,fine_grid
memoized_dense,0.5,120.0,0.9875,329.890913,0,coarse_grid
memoized_dense,0.5,120.0,0.99375,329.976596,1,fine_grid
memoized_dense,0.5,120.0,1.0,330.060941,0,coarse_grid
memoized_dense,0.5,120.0,1.00625,330.143969,1,fine_grid
memoized_dense,0.5,120.0,1.0125,330.225701,0,coarse_grid
memoized_dense,0.5,120.0,1.01875,330.306157,1,fine_grid
memoized_dense,0.5,120.0,1.025,330.385356,0,coarse_grid
memoized_dense,0.5,120.0,1.03125,330.46332,1,fine_grid
memoized_dense,0.5,120.0,1.0375,330.540066,0,coarse_grid
memoized_dense,0.5,120.0,1.04375,330.615615,1,fine_grid
memoized_dense,0.5,120.0,1.05,330.689983,0,coarse_grid
memoized_dense,0.5,120.0,1.05625,330.763191,1,fine_grid
memoized_dense,0.5,120.0,1.0625,330.835256,0,coarse_grid
memoized_dense,0.5,120.0,1.06875,330.906196,1,fine_grid
memoized_dense,0.5,120.0,1.075,330.976028,0,coarse_grid
memoized_dense,0.5,120.0,1.08125,331.04477,1,fine_grid
memoized_dense,0.5,120.0,1.0875,331.112439,0,coarse_grid
memoized_dense,0.5,120.0,1.09375,331.179052,1,fine_grid
memoized_dense,0.5,120.0,1.1,331.244624,0,coarse_grid
memoized_dense,0.5,120.0,1.10625,331.309173,1,fine_grid
memoized_dense,0.5,120.0,1.1125,331.372715,0,coarse_grid
memoized_dense,0.5,120.0,1.11875,331.435265,1,fine_grid
memoized_dense,0.5,120.0,1.125,331.496839,0,coarse_grid
memoized_dense,0.5,120.0,1.13125,331.557452,1,fine_grid
memoized_dense,0.5,120.0,1.1375,331.61712,0,coarse_grid
memoized_dense,0.5,120.0,1.14375,331.675857,1,fine_grid
memoized_dense,0.5,120.0,1.15,331.733679,0,coarse_grid
memoized_dense,0.5,120.0,1.15625,331.790599,1,fine_grid
memoized_dense,0.5,120.0,1.1625,331.846633,0,coarse_grid
memoized_dense,0.5,120.0,1.16875,331.901795,1,fine_grid
memoized_dense,0.5,120.0,1.175,331.956097,0,coarse_grid
memoized_dense,0.5,120.0,1.18125,332.009556,1,fine_grid
memoized_dense,0.5,120.0,1.1875,332.062183,0,coarse_grid
memoized_dense,0.5,120.0,1.19375,332.113993,1,fine_grid
memoized_dense,0.5,120.0,1.2,332.164999,0,coarse_grid
memoized_dense,0.5,120.0,1.20625,332.215214,1,fine_grid
memoized_dense,0.5,120.0,1.2125,332.264651,0,coarse_grid
memoized_dense,0.5,120.0,1.21875,332.313323,1,fine_grid
memoized_dense,0.5,120.0,1.225,332.361243,0,coarse_grid
memoized_dense,0.5,120.0,1.23125,332.408423,1,fine_grid
memoized_dense,0.5,120.0,1.2375,332.454876,0,coarse_grid
memoized_dense,0.5,120.0,1.24375,332.500614,1,fine_grid
memoized_dense,0.5,120.0,1.25,332.545649,0,coarse_grid
