sqrt_s_NN_GeV,background_p,channel,q_inv_fm,route,bound,unitary,landau,shell_inv_fm2,gap_count,contour_count,contour_passed,static_passed,root_nodes_stable,levinson_residual,threshold_phase_over_pi,threshold_offset,threshold_phase_at_1e7_over_pi,threshold_limit_change,threshold_limit_passed,upper_phase,branch_passed,reference_boundary_passed,failed_gates,passed,status,production_authorized
62.4,48,pi_minus,7.980748879988085,direct_finite_q,0.0,-1.4590225880968386e-11,6.306773130805464e-9,2.03029380132732e-8,0,0,true,true,true,-5.060847618226238e-12,-5.060847618226238e-12,1.0e-10,-5.0608469090204375e-9,4.5547628530596795e-11,true,0.0,true,true,,true,conditional_window,false
62.4,48,K_plus,0.019251120011914757,direct_finite_q,0.056886625329481265,-0.0008829659524761893,1.4376605456763458e-8,1.051474582273333e-6,1,1,true,true,true,-6.021057208371872e-9,0.9999999939789428,1.0e-10,0.9999939792192893,5.4189476299418956e-8,true,0.0,true,true,,true,conditional_window,false
62.4,48,K_plus,0.1010857761147621,direct_finite_q,0.050194309149903825,-0.0009027249714752306,1.0979566302711738e-8,2.5516625023174663e-5,1,1,true,true,true,-6.19327022999272e-9,0.9999999938067298,1.0e-10,0.9999938070213803,5.573939155309503e-8,true,0.0,true,true,,true,conditional_window,false
62.4,48,K_plus,0.2469017919890688,direct_finite_q,0.04043173991790205,-0.0009371914663175628,7.1147347803514025e-9,0.00012197082855800836,1,1,true,true,true,-6.531816754140607e-9,0.9999999934681832,1.0e-10,0.9999934685057327,5.8786305546594823e-8,true,0.0,true,true,,true,conditional_window,false
62.4,48,K_plus,0.4543378919823957,direct_finite_q,0.030109646866014153,-0.0009840301560661662,4.629966469900755e-9,0.0003045813976995114,1,1,true,true,true,-7.094997811485371e-9,0.9999999929050022,1.0e-10,0.9999929053792594,6.385492696658013e-8,true,0.0,true,true,,true,conditional_window,false
62.4,48,K_plus,0.7199920561043887,direct_finite_q,0.02103650598297284,-0.001039097108386501,3.785049010538e-9,0.0005251694773235409,1,1,true,true,true,-7.99236699045025e-9,0.999999992007633,1.0e-10,0.9999920081052206,7.193123582170981e-8,true,0.0,true,true,,true,conditional_window,false
62.4,48,K_plus,1.0395032336857826,direct_finite_q,0.014002890060885663,-0.0010959833553241117,4.097629632506714e-9,0.0007065522065819627,1,1,true,true,true,-9.431653458236156e-9,0.9999999905683465,1.0e-10,0.9999905689920635,8.488478887040746e-8,true,0.0,true,true,,true,conditional_window,false
62.4,48,K_plus,1.4076253922520978,direct_finite_q,0.00902181169923074,-0.0011457347285876262,5.531796142871828e-9,0.0007905961601818187,1,1,true,true,true,-1.183272502203181e-8,0.999999988167275,1.0e-10,0.9999881682651843,1.0649438136059006e-7,true,0.0,true,true,,true,conditional_window,false
62.4,48,K_plus,1.8183141144446417,direct_finite_q,0.005716660204166604,-0.001176839238878172,7.79972467234917e-9,0.0007604095298485768,1,1,true,true,true,-1.6138461456094433e-8,0.9999999838615385,1.0e-10,0.9999838633148823,1.452458916447044e-7,true,0.0,true,true,,true,conditional_window,false
62.4,48,K_plus,2.2648259694958197,direct_finite_q,0.003618405709611208,-0.0011756382617590588,1.012713995934915e-8,0.0006347809074075738,1,1,true,true,true,-2.4818488930655747e-8,0.9999999751815111,1.0e-10,0.9999751855006753,2.2336579973537302e-7,true,0.0,true,true,,true,conditional_window,false
62.4,48,K_plus,2.7398292812153464,direct_finite_q,0.002319207294757681,-0.0011283482963826811,1.1780127848411673e-8,0.0004528787083109139,1,1,true,true,true,-4.610059334275718e-8,0.9999999538994067,1.0e-10,0.9999539121775578,4.14903356217904e-7,true,0.0,true,true,,true,conditional_window,false
62.4,48,K_plus,3.2355245301055344,direct_finite_q,0.0015190354215057844,-0.0010263576336677993,1.2438031571306971e-8,0.00026129650402454985,1,1,true,true,true,-1.2432413543095322e-7,0.9999998756758646,1.0e-10,0.9998757589410179,1.1189036561190455e-6,true,0.0,true,true,,true,conditional_window,false
62.4,48,K_plus,3.7437724285495775,direct_finite_q,0.0010178412511971477,-0.0008730625784242681,1.2164027294437964e-8,0.00010280878345228824,1,1,true,true,true,-9.574677606205562e-6,0.9999904253223938,1.0e-10,0.9908248338902793,8.609867991634209e-5,true,0.0,true,true,,true,conditional_window,false
62.4,48,K_plus,4.256227571450422,direct_finite_q,0.0,2.5528383826656788e-5,1.1206417644449795e-8,2.3438718629164817e-5,0,0,true,true,true,3.6510769929312426e-7,3.6510769929312426e-7,1.0e-10,0.00036554010133924285,3.2860616265316026e-6,true,0.0,true,true,,true,conditional_window,false
62.4,48,K_plus,4.764475469894466,direct_finite_q,0.0,3.187969302727468e-6,9.8513215959511e-9,3.677515812124e-6,0,0,true,true,true,5.605269957129769e-7,5.605269957129769e-7,1.0e-10,0.00034099063826185244,5.044895873717781e-6,true,0.0,true,true,,true,conditional_window,false
62.4,48,K_plus,5.260170718784654,direct_finite_q,0.0,2.330889159871261e-7,8.352146812950164e-9,3.384395211578981e-7,0,0,true,true,true,-3.7516854345567564e-9,-3.7516854345567564e-9,1.0e-10,-1.6726898085189785e-6,3.3765163170021715e-8,true,0.0,true,true,,true,conditional_window,false
62.4,48,K_plus,5.73517403050418,direct_finite_q,0.0,3.851816496332795e-9,6.8976765436540096e-9,1.7912303678145578e-8,0,0,true,true,true,-8.947335649142702e-10,-8.947335649142702e-10,1.0e-10,-8.947317634876866e-7,8.052601596259582e-9,true,0.0,true,true,,true,conditional_window,false
62.4,48,K_plus,6.181685885555359,direct_finite_q,0.0,-4.7121785521338114e-11,5.602669992822017e-9,1.075501562694154e-8,0,0,true,true,true,-1.6707966477099953e-11,-1.6707966477099953e-11,1.0e-10,-1.670796233847383e-8,1.5037169793192265e-10,true,0.0,true,true,,true,conditional_window,false
62.4,48,K_plus,6.592374607747902,direct_finite_q,0.0,-2.825121320142292e-11,4.492132997978452e-9,9.82803511702316e-9,0,0,true,true,true,-1.4501352464106776e-11,-1.4501352464106776e-11,1.0e-10,-1.450134919571422e-8,1.3051217190449335e-10,true,0.0,true,true,,true,conditional_window,false
62.4,48,K_plus,6.960496766314217,direct_finite_q,0.0,-1.7861260701741223e-11,3.596584747100291e-9,8.783727913626085e-9,0,0,true,true,true,-1.275196162113056e-11,-1.275196162113056e-11,1.0e-10,-1.2751958859068675e-8,1.1476765437962092e-10,true,0.0,true,true,,true,conditional_window,false
62.4,48,K_plus,7.280007943895612,direct_finite_q,0.0,-1.2001623775931435e-11,2.916921338853265e-9,7.799524011460014e-9,0,0,true,true,true,-1.139345107075244e-11,-1.139345107075244e-11,1.0e-10,-1.1393448759063588e-8,1.0254105946878238e-10,true,0.0,true,true,,true,conditional_window,false
62.4,48,K_plus,7.545662108017604,direct_finite_q,0.0,-8.626607837483468e-12,2.425114583177961e-9,6.970270058005918e-9,0,0,true,true,true,-1.0367834749361988e-11,-1.0367834749361988e-11,1.0e-10,-1.0367832752903152e-8,9.33105126052114e-11,true,0.0,true,true,,true,conditional_window,false
62.4,48,K_plus,7.753098208010931,direct_finite_q,0.0,-6.667899684355941e-12,2.086748471665988e-9,6.334334403658308e-9,0,0,true,true,true,-9.627890364429872e-12,-9.627890364429872e-12,1.0e-10,-9.627888582170995e-9,8.665101315999991e-11,true,0.0,true,true,,true,conditional_window,false
62.4,48,K_plus,7.898914223885238,direct_finite_q,0.0,-5.5645909320636785e-12,1.8719516934039676e-9,5.899385536255109e-9,0,0,true,true,true,-9.137865620478912e-12,-9.137865620478912e-12,1.0e-10,-9.137863973975656e-9,8.224079047635589e-11,true,0.0,true,true,,true,conditional_window,false
62.4,48,K_plus,7.980748879988085,direct_finite_q,0.0,-5.02773351469969e-12,1.7594202548124566e-9,5.660884807239383e-9,0,0,true,true,true,-8.873288877272853e-12,-8.873288877272853e-12,1.0e-10,-8.873287302048897e-9,7.985959979367426e-11,true,0.0,true,true,,true,conditional_window,false
62.4,48,K_minus,0.019251120011914757,direct_finite_q,0.04496072875334589,-0.000702153431590586,3.004350103999261e-8,8.309597472689549e-7,1,1,true,true,true,-6.035710375940084e-9,0.9999999939642896,1.0e-10,0.9999939645674544,5.4321354677373175e-8,true,0.0,true,true,,true,conditional_window,false
62.4,48,K_minus,0.1010857761147621,direct_finite_q,0.03972324996181586,-0.0007178330130741018,2.2961690437733496e-8,2.0191823390341996e-5,1,1,true,true,true,-6.207851677153542e-9,0.9999999937921483,1.0e-10,0.9999937924413611,5.587062378369596e-8,true,0.0,true,true,,true,conditional_window,false
62.4,48,K_minus,0.2469017919890688,direct_finite_q,0.0320569588189704,-0.0007451745120392539,1.4955036088236334e-8,9.670006523332317e-5,1,1,true,true,true,-6.5461367437791296e-9,0.9999999934538633,1.0e-10,0.99999345418711,5.8915185721669316e-8,true,0.0,true,true,,true,conditional_window,false
62.4,48,K_minus,0.4543378919823957,direct_finite_q,0.023918037113890445,-0.0007823047999044596,9.878016430344028e-9,0.00024194219280049015,1,1,true,true,true,-7.108588717663622e-9,0.9999999928914113,1.0e-10,0.999992891789808,6.397724473851985e-8,true,0.0,true,true,,true,conditional_window,false
62.4,48,K_minus,0.7199920561043887,direct_finite_q,0.01673616046858115,-0.0008259077084232657,8.288252038540855e-9,0.00041783322778252325,1,1,true,true,true,-8.004206963896365e-9,0.999999991995793,1.0e-10,0.9999919962666405,7.203779542946173e-8,true,0.0,true,true,,true,conditional_window,false
62.4,48,K_minus,1.0395032336857826,direct_finite_q,0.011151376599677685,-0.0008708635912100281,9.228585813457773e-9,0.000562778017309079,1,1,true,true,true,-9.439574899516856e-9,0.9999999905604251,1.0e-10,0.9999905610717205,8.495608149834541e-8,true,0.0,true,true,,true,conditional_window,false
62.4,48,K_minus,1.4076253922520978,direct_finite_q,0.007187746243772316,-0.0009100422547276817,1.2076040021275173e-8,0.0006301531521832764,1,1,true,true,true,-1.1831914781268438e-8,0.9999999881680852,1.0e-10,0.9999881690753147,1.0648708884345841e-7,true,0.0,true,true,,true,conditional_window,false
62.4,48,K_minus,1.8183141144446417,direct_finite_q,0.0045542587572230415,-0.0009342887941406273,1.5616584682789126e-8,0.0006063381848027343,1,1,true,true,true,-1.6116897372242533e-8,0.9999999838831026,1.0e-10,0.9999838848742055,1.4505181561162135e-7,true,0.0,true,true,,true,conditional_window,false
62.4,48,K_minus,2.2648259694958197,direct_finite_q,0.0028813597665077913,-0.000932817519175532,1.843888019548028e-8,0.0005063535596509079,1,1,true,true,true,-2.4739514548066666e-8,0.9999999752604855,1.0e-10,0.9999752644497214,2.2265503383009112e-7,true,0.0,true,true,,true,conditional_window,false
62.4,48,K_minus,2.7398292812153464,direct_finite_q,0.001845438345938459,-0.0008947819537928249,1.9749287096288852e-8,0.00036153459361504416,1,1,true,true,true,-4.580907209117413e-8,0.9999999541909279,1.0e-10,0.9999542035378739,4.122796895204314e-7,true,0.0,true,true,,true,conditional_window,false
62.4,48,K_minus,3.2355245301055344,direct_finite_q,0.0012076588815709156,-0.0008135460174021601,1.950928896543931e-8,0.00020902669852165275,1,1,true,true,true,-1.2252863901274225e-7,0.999999877471361,1.0e-10,0.9998775520559514,1.1027445772179694e-6,true,0.0,true,true,,true,conditional_window,false
62.4,48,K_minus,3.7437724285495775,direct_finite_q,0.0008085410584097543,-0.0006919007476278518,1.810514768030742e-8,8.283334834057006e-5,1,1,true,true,true,-5.350584844743267e-6,0.9999946494151553,1.0e-10,0.9947761627121581,4.813232856138691e-5,true,0.0,true,true,,true,conditional_window,false
62.4,48,K_minus,4.256227571450422,direct_finite_q,0.0,2.061874369957109e-5,1.60099453818186e-8,1.8937350992704507e-5,0,0,true,true,true,3.7125940686389633e-7,3.7125940686389633e-7,1.0e-10,0.0003717065098897771,3.3414301324019526e-6,true,0.0,true,true,,true,conditional_window,false
62.4,48,K_minus,4.764475469894466,direct_finite_q,0.0,2.583210529024023e-6,1.3630648988350513e-8,2.986385296622368e-6,0,0,true,true,true,5.650053082758457e-7,5.650053082758457e-7,1.0e-10,0.00034371568767003536,5.085203140042035e-6,true,0.0,true,true,,true,conditional_window,false
62.4,48,K_minus,5.260170718784654,direct_finite_q,0.0,1.8978380535480662e-7,1.1271158991833906e-8,2.8182838938312445e-7,0,0,true,true,true,-3.027338319759012e-9,-3.027338319759012e-9,1.0e-10,-1.3497396995866371e-6,2.7246041173468752e-8,true,0.0,true,true,,true,conditional_window,false
62.4,48,K_minus,5.73517403050418,direct_finite_q,0.0,3.2006909027238796e-9,9.128752773811607e-9,2.054503765853561e-8,0,0,true,true,true,-7.223984123187972e-10,-7.223984123187972e-10,1.0e-10,-7.223972384552556e-7,6.501585393815409e-9,true,0.0,true,true,,true,conditional_window,false
62.4,48,K_minus,6.181685885555359,direct_finite_q,0.0,-2.0480708942077468e-11,7.3033721633906815e-9,1.4098988700877717e-8,0,0,true,true,true,-1.3496975741579894e-11,-1.3496975741579894e-11,1.0e-10,-1.3496972833886241e-8,1.2147278143803928e-10,true,0.0,true,true,,true,conditional_window,false
62.4,48,K_minus,6.592374607747902,direct_finite_q,0.0,-1.2272823118390444e-11,5.787340020612798e-9,1.2714844603121274e-8,0,0,true,true,true,-1.1718551766628473e-11,-1.1718551766628473e-11,1.0e-10,-1.1718445372193115e-8,1.0546602899532876e-10,true,0.0,true,true,,true,conditional_window,false
62.4,48,K_minus,6.960496766314217,direct_finite_q,0.0,-7.756113632573317e-12,4.591814413750901e-9,1.1251252297494358e-8,0,0,true,true,true,-1.0305821000234602e-11,-1.0305821000234602e-11,1.0e-10,-1.0305819020935375e-8,9.275238886461729e-11,true,0.0,true,true,,true,conditional_window,false
62.4,48,K_minus,7.280007943895612,direct_finite_q,0.0,-5.209951788941546e-12,3.698487207812312e-9,9.916213687360574e-9,0,0,true,true,true,-9.207490692470658e-12,-9.207490692470658e-12,1.0e-10,-9.207489026121452e-9,8.286741612254999e-11,true,0.0,true,true,,true,conditional_window,false
62.4,48,K_minus,7.545662108017604,direct_finite_q,0.0,-3.743925389983101e-12,3.0591529983342876e-9,8.813214298367283e-9,0,0,true,true,true,-8.377665724202063e-12,-8.377665724202063e-12,1.0e-10,-8.377664278079118e-9,7.53989914270543e-11,true,0.0,true,true,,true,conditional_window,false
62.4,48,K_minus,7.753098208010931,direct_finite_q,0.0,-2.8933308009439664e-12,2.6226715252565415e-9,7.977840556091916e-9,0,0,true,true,true,-7.778705708193047e-12,-7.778705708193047e-12,1.0e-10,-7.778704412362396e-9,7.000835129551442e-11,true,0.0,true,true,,true,conditional_window,false
62.4,48,K_minus,7.898914223885238,direct_finite_q,0.0,-2.414290766329688e-12,2.3470276704887633e-9,7.410991129399402e-9,0,0,true,true,true,-7.381946751067009e-12,-7.381946751067009e-12,1.0e-10,-7.381945550795179e-9,6.64375206891726e-11,true,0.0,true,true,,true,conditional_window,false
62.4,48,K_minus,7.980748879988085,direct_finite_q,0.0,-2.1812254386747134e-12,2.2030686049876095e-9,7.101586320099751e-9,0,0,true,true,true,-7.167699267992898e-12,-7.167699267992898e-12,1.0e-10,-7.1676981179986815e-9,6.450929334554305e-11,true,0.0,true,true,,true,conditional_window,false
39.0,48,pi_plus,0.019251120011914757,direct_finite_q,0.6403371333503302,-0.0018372648213645364,5.098076537521907e-12,1.1987898963595223e-5,1,1,true,true,true,-5.015196480329109e-9,0.9999999949848035,1.0e-10,0.9999949849984611,4.513674083238761e-8,true,0.0,true,true,,true,conditional_window,false
39.0,48,pi_plus,0.1010857761147621,direct_finite_q,0.3909958674718614,-0.0018838313312580634,6.727035034189901e-10,0.00020143040418034571,1,1,true,true,true,-5.163236616034794e-9,0.9999999948367634,1.0e-10,0.999994836969502,4.646909978474221e-8,true,0.0,true,true,,true,conditional_window,false
39.0,48,pi_plus,0.2469017919890688,direct_finite_q,0.22003912010615126,-0.0019649895576762102,5.526076218046927e-9,0.0006734772092680057,1,1,true,true,true,-5.456985641139056e-9,0.9999999945430144,1.0e-10,0.9999945432432933,4.9112838609414496e-8,true,0.0,true,true,,true,conditional_window,false
39.0,48,pi_plus,0.4543378919823957,direct_finite_q,0.1231988870907462,-0.002075025629517714,1.9024180348730965e-8,0.0012666538640491284,1,1,true,true,true,-5.952412007736996e-9,0.999999994047588,1.0e-10,0.9999940478581436,5.3571670374144987e-8,true,0.0,true,true,,true,conditional_window,false
39.0,48,pi_plus,0.7199920561043887,direct_finite_q,0.06927190220694149,-0.00220380583416147,4.18544869026122e-8,0.0017613348135267733,1,1,true,true,true,-6.7557162086728795e-9,0.9999999932442838,1.0e-10,0.999993244627748,6.080139713662692e-8,true,0.0,true,true,,true,conditional_window,false
39.0,48,pi_plus,1.0395032336857826,direct_finite_q,0.03914572261183071,-0.0023358907658444982,6.899250049883683e-8,0.002015053567664357,1,1,true,true,true,-8.071427526346042e-9,0.9999999919285725,1.0e-10,0.9999919290554249,7.264277863048192e-8,true,0.0,true,true,,true,conditional_window,false
39.0,48,pi_plus,1.4076253922520978,direct_finite_q,0.022307991224103943,-0.0024503490035782975,9.20625886640247e-8,0.001993306757423992,1,1,true,true,true,-1.0323791932442816e-8,0.9999999896762081,1.0e-10,0.9999896769801805,9.29140163279824e-8,true,0.0,true,true,,true,conditional_window,false
39.0,48,pi_plus,1.8183141144446417,direct_finite_q,0.012911412903284911,-0.0025212596618755623,1.0440002736114086e-7,0.0017403411752045816,1,1,true,true,true,-1.4508817036684718e-8,0.999999985491183,1.0e-10,0.9999854926601877,1.3057913762300794e-7,true,0.0,true,true,,true,conditional_window,false
39.0,48,pi_plus,2.2648259694958197,direct_finite_q,0.007661097153168754,-0.002517970870432489,1.0459432493678118e-7,0.0013365215059165214,1,1,true,true,true,-2.3457338738097633e-8,0.9999999765426613,1.0e-10,0.9999765463556605,2.1111550054587365e-7,true,0.0,true,true,,true,conditional_window,false
39.0,48,pi_plus,2.7398292812153464,direct_finite_q,0.004700091406646672,-0.0024069352632078585,9.583756854103209e-8,0.0008721055329745594,1,1,true,true,true,-4.845094703220809e-8,0.999999951549053,1.0e-10,0.9999515638772702,4.360562678453217e-7,true,0.0,true,true,,true,conditional_window,false
39.0,48,pi_plus,3.2355245301055344,direct_finite_q,0.002989023581162784,-0.0021614432618418046,8.269227530671796e-8,0.00043894812619602893,1,1,true,true,true,-2.044905779152728e-7,0.9999997955094221,1.0e-10,0.9997957520867263,1.8403768961916647e-6,true,0.0,true,true,,true,conditional_window,false
39.0,48,pi_plus,3.7437724285495775,direct_finite_q,0.0,0.00019096015114333735,6.857601448317601e-8,0.00013564001339835485,0,0,true,true,true,2.3583049600162965e-7,2.3583049600162965e-7,1.0e-10,0.00023611938349703528,2.1225223377549283e-6,true,0.0,true,true,,true,conditional_window,false
39.0,48,pi_plus,4.256227571450422,direct_finite_q,0.0,3.118138066052715e-5,5.5281315169955356e-8,2.8667152603439412e-5,0,0,true,true,true,1.260439542739821e-7,1.260439542739821e-7,1.0e-10,0.00012611462461227104,1.1344082228441616e-6,true,0.0,true,true,,true,conditional_window,false
39.0,48,pi_plus,4.764475469894466,direct_finite_q,0.0,3.5194214868136657e-6,4.358128499538512e-8,4.097477804822683e-6,0,0,true,true,true,1.2534209882651296e-7,1.2534209882651296e-7,1.0e-10,0.00012539756105390344,1.1280901458515362e-6,true,0.0,true,true,,true,conditional_window,false
39.0,48,pi_plus,5.260170718784654,direct_finite_q,0.0,2.2303483163262372e-7,3.37615307597045e-8,3.599637812856835e-7,0,0,true,true,true,1.6860787910810092e-7,1.6860787910810092e-7,1.0e-10,0.00016867031987679492,1.5174883664085249e-6,true,0.0,true,true,,true,conditional_window,false
39.0,48,pi_plus,5.73517403050418,direct_finite_q,0.0,3.130278074591332e-9,2.584306346884487e-8,4.827942028206545e-8,0,0,true,true,true,3.498324121328997e-7,3.498324121328997e-7,1.0e-10,0.00017877259439768282,3.148546389663125e-6,true,0.0,true,true,,true,conditional_window,false
39.0,48,pi_plus,6.181685885555359,direct_finite_q,0.0,-9.540909033162185e-11,1.9673723236619434e-8,3.790176355877668e-8,0,0,true,true,true,-1.040838018274169e-11,-1.040838018274169e-11,1.0e-10,-1.0408378254818408e-8,9.367542150346902e-11,true,0.0,true,true,,true,conditional_window,false
39.0,48,pi_plus,6.592374607747902,direct_finite_q,0.0,-5.664970395848387e-11,1.4936410225838962e-8,3.276045737605501e-8,0,0,true,true,true,-8.660706392843634e-12,-8.660706392843634e-12,1.0e-10,-8.660704941729097e-9,7.794635743782282e-11,true,0.0,true,true,,true,conditional_window,false
39.0,48,pi_plus,6.960496766314217,direct_finite_q,0.0,-3.556248492267213e-11,1.1434135126562905e-8,2.7977003830666935e-8,0,0,true,true,true,-7.328377248732015e-12,-7.328377248732015e-12,1.0e-10,-7.328376119483815e-9,6.595539516857267e-11,true,0.0,true,true,,true,conditional_window,false
39.0,48,pi_plus,7.280007943895612,direct_finite_q,0.0,-2.3770912607547767e-11,8.944525043635103e-9,2.3951655422404082e-8,0,0,true,true,true,-6.329230201364117e-12,-6.329230201364117e-12,1.0e-10,-6.329229233677875e-9,5.696307176003603e-11,true,0.0,true,true,,true,conditional_window,false
39.0,48,pi_plus,7.545662108017604,direct_finite_q,0.0,-1.7020544128196235e-11,7.2298176535127414e-9,2.0805046099569796e-8,0,0,true,true,true,-5.597223987361681e-12,-5.597223987361681e-12,1.0e-10,-5.597223172903929e-9,5.0375015845384146e-11,true,0.0,true,true,,true,conditional_window,false
39.0,48,pi_plus,7.753098208010931,direct_finite_q,0.0,-1.3119823069334397e-11,6.092297830686133e-9,1.8512526350325475e-8,0,0,true,true,true,-5.081896005247598e-12,-5.081896005247598e-12,1.0e-10,-5.081895292163313e-9,4.573706401352435e-11,true,0.0,true,true,,true,conditional_window,false
39.0,48,pi_plus,7.898914223885238,direct_finite_q,0.0,-1.0929030060888324e-11,5.38833378486248e-9,1.6997215524609273e-8,0,0,true,true,true,-4.746862646452616e-12,-4.746862646452616e-12,1.0e-10,-4.746861996396613e-9,4.272176378865801e-11,true,0.0,true,true,,true,conditional_window,false
39.0,48,pi_plus,7.980748879988085,direct_finite_q,0.0,-9.86492040250823e-12,5.025266137776516e-9,1.6183156396859596e-8,0,0,true,true,true,-4.568120974042414e-12,-4.568120974042414e-12,1.0e-10,-4.568120356684937e-9,4.111308873913457e-11,true,0.0,true,true,,true,conditional_window,false
39.0,48,pi_minus,0.019251120011914757,direct_finite_q,0.6950887432964163,-0.001932500634957395,0.0,1.3014077860483622e-5,1,1,true,true,true,-5.012616988153695e-9,0.999999994987383,1.0e-10,0.9999949875778066,4.511352490358271e-8,true,0.0,true,true,,true,conditional_window,false
39.0,48,pi_minus,0.1010857761147621,direct_finite_q,0.4189948339001323,-0.0019815159991577774,7.227123341701893e-11,0.00021587397263744918,1,1,true,true,true,-5.160673444137842e-9,0.9999999948393266,1.0e-10,0.9999948395323291,4.644603256453842e-8,true,0.0,true,true,,true,conditional_window,false
39.0,48,pi_minus,0.2469017919890688,direct_finite_q,0.23375209310807876,-0.0020669288612871228,2.2738114446013446e-9,0.0007155120831190483,1,1,true,true,true,-5.454484086619971e-9,0.9999999945455159,1.0e-10,0.9999945457447024,4.9090324098935356e-8,true,0.0,true,true,,true,conditional_window,false
39.0,48,pi_minus,0.4543378919823957,direct_finite_q,0.1302427613312864,-0.0021827487298960806,1.1782405792529645e-8,0.0013391886394813887,1,1,true,true,true,-5.950082315742122e-9,0.9999999940499177,1.0e-10,0.9999940501876801,5.3550702602746936e-8,true,0.0,true,true,,true,conditional_window,false
39.0,48,pi_minus,0.7199920561043887,direct_finite_q,0.07303936397247729,-0.0023183428756169,3.09765973217975e-8,0.0018572671667748618,1,1,true,true,true,-6.7537956338625804e-9,0.9999999932462044,1.0e-10,0.9999932465480456,6.078411287162395e-8,true,0.0,true,true,,true,conditional_window,false
39.0,48,pi_minus,1.0395032336857826,direct_finite_q,0.04121667209055873,-0.0024574670989466153,5.604372908544771e-8,0.0021217657600326543,1,1,true,true,true,-8.070409229787856e-9,0.9999999919295908,1.0e-10,0.99999193007345,7.263361538176563e-8,true,0.0,true,true,,true,conditional_window,false
39.0,48,pi_minus,1.4076253922520978,direct_finite_q,0.023471560229367888,-0.002578120131885583,7.89682047484858e-8,0.0020972781761620716,1,1,true,true,true,-1.0324759713853382e-8,0.9999999896752403,1.0e-10,0.999989676012514,9.292272666571205e-8,true,0.0,true,true,,true,conditional_window,false
39.0,48,pi_minus,1.8183141144446417,direct_finite_q,0.013580772321183354,-0.0026530209594987967,9.267942848662091e-8,0.0018303855012331844,1,1,true,true,true,-1.451454290091192e-8,0.9999999854854571,1.0e-10,0.9999854869355782,1.3063067066625284e-7,true,0.0,true,true,,true,conditional_window,false
39.0,48,pi_minus,2.2648259694958197,direct_finite_q,0.008057758762820395,-0.0026498748154236565,9.500001161889396e-8,0.0014053190182442311,1,1,true,true,true,-2.3477066513066802e-8,0.9999999765229335,1.0e-10,0.9999765266341479,2.1129304914460992e-7,true,0.0,true,true,,true,conditional_window,false
39.0,48,pi_minus,2.7398292812153464,direct_finite_q,0.004943790562829702,-0.002533285739338667,8.843962575454054e-8,0.0009167294915371136,1,1,true,true,true,-4.853424706574572e-8,0.9999999514657529,1.0e-10,0.9999514806282768,4.3680596006459713e-7,true,0.0,true,true,,true,conditional_window,false
39.0,48,pi_minus,3.2355245301055344,direct_finite_q,0.003144386833622551,-0.0022750072420093196,7.718404453453687e-8,0.00046111329990130727,1,1,true,true,true,-2.0571812076042306e-7,0.9999997942818792,1.0e-10,0.999794527464271,1.8514243209092734e-6,true,0.0,true,true,,true,conditional_window,false
39.0,48,pi_minus,3.7437724285495775,direct_finite_q,0.0,0.00020042838946309217,6.454915648828628e-8,0.00014236008000078485,0,0,true,true,true,2.3466879189209227e-7,2.3466879189209227e-7,1.0e-10,0.0002349548385910645,2.1120665302664634e-6,true,0.0,true,true,,true,conditional_window,false
39.0,48,pi_minus,4.256227571450422,direct_finite_q,0.0,3.27168128354366e-5,5.2366784335394255e-8,3.007360625089826e-5,0,0,true,true,true,1.2582904091112877e-7,1.2582904091112877e-7,1.0e-10,0.00012589947036574674,1.1324739595282466e-6,true,0.0,true,true,,true,conditional_window,false
39.0,48,pi_minus,4.764475469894466,direct_finite_q,0.0,3.6916322968547835e-6,4.148516154884869e-8,4.293110869750599e-6,0,0,true,true,true,1.2521844577160006e-7,1.2521844577160006e-7,1.0e-10,0.00012527379857882142,1.1269772461572108e-6,true,0.0,true,true,,true,conditional_window,false
39.0,48,pi_minus,5.260170718784654,direct_finite_q,0.0,2.338429054826497e-7,3.2259118468343776e-8,3.730079735429881e-7,0,0,true,true,true,1.6849555167164367e-7,1.6849555167164367e-7,1.0e-10,0.00016855790923517335,1.5164773962295713e-6,true,0.0,true,true,,true,conditional_window,false
39.0,48,pi_minus,5.73517403050418,direct_finite_q,0.0,3.264403400108435e-9,2.4765542692182733e-8,4.670740328120494e-8,0,0,true,true,true,3.4966264712991457e-7,3.4966264712991457e-7,1.0e-10,0.0001786858311432757,3.147018451573012e-6,true,0.0,true,true,,true,conditional_window,false
39.0,48,pi_minus,6.181685885555359,direct_finite_q,0.0,-1.0928192875744303e-10,1.889649578272591e-8,3.6370268251942406e-8,0,0,true,true,true,-1.0680156223462675e-11,-1.0680156223462675e-11,1.0e-10,-1.0680154215717538e-8,9.612140586247677e-11,true,0.0,true,true,,true,conditional_window,false
39.0,48,pi_minus,6.592374607747902,direct_finite_q,0.0,-6.488725335569266e-11,1.4371681554008795e-8,3.149896963632716e-8,0,0,true,true,true,-8.8858382820496e-12,-8.8858382820496e-12,1.0e-10,-8.885836772877401e-9,7.997254443551858e-11,true,0.0,true,true,,true,conditional_window,false
