T_MeV,rho,xi,mu_u_MeV,mu_d_MeV,mu_s_MeV,mu_avg_MeV,pressure_fm4,entropy_fm3,energy_fm4,phi_u,phi_d,phi_s,Phi1,Phi2,M_u_MeV,M_d_MeV,M_s_MeV,iterations,residual_norm,converged,message
60.000000,0.300000,0.200000,367.655223,367.655223,367.655223,367.655223,21.618289,0.124454,-21.312149,-1.690540,-1.690540,-2.205474,0.022631,0.048061,336.966582,336.966582,536.192249,3,0.000000,true,
60.000000,0.250000,0.200000,365.970012,365.970012,365.970012,365.970012,21.617168,0.110490,-21.361016,-1.716561,-1.716561,-2.209088,0.020237,0.045429,342.182672,342.182672,538.386406,3,0.000000,true,
60.000000,0.200000,0.200000,363.477600,363.477600,363.477600,363.477600,21.615814,0.095110,-21.410062,-1.742345,-1.742345,-2.212692,0.017611,0.042361,347.355543,347.355543,540.588832,3,0.000000,true,
60.000000,0.150000,0.200000,359.701315,359.701315,359.701315,359.701315,21.614223,0.077910,-21.459287,-1.767901,-1.767901,-2.216287,0.014679,0.038659,352.486869,352.486869,542.799392,4,0.000000,true,
60.000000,0.100000,0.200000,353.574903,353.574903,353.574903,353.574903,21.612393,0.058203,-21.508688,-1.793240,-1.793240,-2.219871,0.011311,0.033921,357.578374,357.578374,545.018019,4,0.000000,true,
60.000000,0.050000,0.200000,341.700079,341.700079,341.700079,341.700079,21.610323,0.034532,-21.558264,-1.818368,-1.818368,-2.223445,0.007194,0.027041,362.631677,362.631677,547.244649,4,0.000000,true,
60.000000,0.000000,0.200000,0.001611,0.001611,0.001611,0.001611,21.608012,0.000001,-21.608012,-1.843294,-1.843294,-2.227009,0.000088,0.000088,367.648222,367.648222,549.479188,39,0.000000,true,
65.000000,4.000000,0.200000,421.372753,421.372753,421.372753,421.372753,22.091168,0.783701,-17.733041,-0.089016,-0.089016,-2.031029,0.110307,0.138654,22.667628,22.667628,456.597757,5,0.000000,true,
65.000000,3.950000,0.200000,419.688440,419.688440,419.688440,419.688440,22.074883,0.768748,-17.789114,-0.091449,-0.091449,-2.033271,0.108862,0.137137,23.140547,23.140547,456.954480,3,0.000000,true,
65.000000,3.900000,0.200000,417.968197,417.968197,417.968197,417.968197,22.058459,0.753887,-17.844950,-0.094001,-0.094001,-2.035423,0.107421,0.135604,23.636622,23.636622,457.297765,3,0.000000,true,
65.000000,3.850000,0.200000,416.211158,416.211158,416.211158,416.211158,22.041897,0.739155,-17.900532,-0.096683,-0.096683,-2.037487,0.105987,0.134057,24.157705,24.157705,457.627971,3,0.000000,true,
65.000000,3.800000,0.200000,414.416709,414.416709,414.416709,414.416709,22.025201,0.724594,-17.955841,-0.099505,-0.099505,-2.039463,0.104564,0.132500,24.705860,24.705860,457.945433,3,0.000000,true,
65.000000,3.750000,0.200000,412.584569,412.584569,412.584569,412.584569,22.008378,0.710250,-18.010859,-0.102478,-0.102478,-2.041354,0.103155,0.130936,25.283386,25.283386,458.250477,3,0.000000,true,
65.000000,3.700000,0.200000,410.714869,410.714869,410.714869,410.714869,21.991437,0.696171,-18.065564,-0.105617,-0.105617,-2.043161,0.101765,0.129370,25.892855,25.892855,458.543424,3,0.000000,true,
65.000000,3.650000,0.200000,408.808235,408.808235,408.808235,408.808235,21.974393,0.682407,-18.119936,-0.108936,-0.108936,-2.044885,0.100397,0.127806,26.537136,26.537136,458.824602,3,0.000000,true,
65.000000,3.600000,0.200000,406.865868,406.865868,406.865868,406.865868,21.957266,0.669006,-18.173953,-0.112452,-0.112452,-2.046529,0.099057,0.126249,27.219436,27.219436,459.094364,3,0.000000,true,
65.000000,3.550000,0.200000,404.889610,404.889610,404.889610,404.889610,21.940080,0.656018,-18.227597,-0.116182,-0.116182,-2.048092,0.097747,0.124704,27.943338,27.943338,459.353099,3,0.000000,true,
65.000000,3.500000,0.200000,402.881989,402.881989,402.881989,402.881989,21.922866,0.643487,-18.280848,-0.120149,-0.120149,-2.049577,0.096471,0.123179,28.712840,28.712840,459.601253,3,0.000000,true,
65.000000,3.450000,0.200000,400.846233,400.846233,400.846233,400.846233,21.905658,0.631453,-18.333689,-0.124374,-0.124374,-2.050986,0.095233,0.121678,29.532407,29.532407,459.839345,3,0.000000,true,
65.000000,3.400000,0.200000,398.786246,398.786246,398.786246,398.786246,21.888495,0.619945,-18.386108,-0.128884,-0.128884,-2.052322,0.094034,0.120208,30.407017,30.407017,460.067990,3,0.000000,true,
65.000000,3.350000,0.200000,396.706545,396.706545,396.706545,396.706545,21.871422,0.608987,-18.438094,-0.133707,-0.133707,-2.053586,0.092876,0.118773,31.342220,31.342220,460.287913,3,0.000000,true,
65.000000,3.300000,0.200000,394.612151,394.612151,394.612151,394.612151,21.854482,0.598587,-18.489642,-0.138876,-0.138876,-2.054783,0.091760,0.117379,32.344205,32.344205,460.499966,3,0.000000,true,
65.000000,3.250000,0.200000,392.508460,392.508460,392.508460,392.508460,21.837723,0.588744,-18.540752,-0.144425,-0.144425,-2.055917,0.090685,0.116028,33.419878,33.419878,460.705145,3,0.000000,true,
65.000000,3.200000,0.200000,390.401095,390.401095,390.401095,390.401095,21.821191,0.579442,-18.591427,-0.150395,-0.150395,-2.056991,0.089649,0.114725,34.576946,34.576946,460.904601,3,0.000000,true,
65.000000,3.150000,0.200000,388.295754,388.295754,388.295754,388.295754,21.804931,0.570655,-18.641676,-0.156830,-0.156830,-2.058012,0.088650,0.113470,35.824031,35.824031,461.099649,3,0.000000,true,
65.000000,3.100000,0.200000,386.198090,386.198090,386.198090,386.198090,21.788986,0.562346,-18.691512,-0.163780,-0.163780,-2.058984,0.087684,0.112263,37.170785,37.170785,461.291788,3,0.000000,true,
65.000000,3.050000,0.200000,384.113622,384.113622,384.113622,384.113622,21.773394,0.554469,-18.740951,-0.171300,-0.171300,-2.059914,0.086748,0.111104,38.628032,38.628032,461.482708,3,0.000000,true,
65.000000,3.000000,0.200000,382.047698,382.047698,382.047698,382.047698,21.758192,0.546973,-18.790013,-0.179455,-0.179455,-2.060807,0.085836,0.109992,40.207921,40.207921,461.674316,3,0.000000,true,
65.000000,2.950000,0.200000,380.005508,380.005508,380.005508,380.005508,21.743413,0.539799,-18.838718,-0.188312,-0.188312,-2.061672,0.084943,0.108923,41.924092,41.924092,461.868760,3,0.000000,true,
65.000000,2.900000,0.200000,377.992159,377.992159,377.992159,377.992159,21.729087,0.532892,-18.887089,-0.197953,-0.197953,-2.062516,0.084065,0.107894,43.791837,43.791837,462.068474,3,0.000000,true,
65.000000,2.850000,0.200000,376.012788,376.012788,376.012788,376.012788,21.715244,0.526193,-18.935148,-0.208464,-0.208464,-2.063346,0.083198,0.106902,45.828258,45.828258,462.276221,3,0.000000,true,
65.000000,2.800000,0.200000,374.072731,374.072731,374.072731,374.072731,21.701912,0.519648,-18.982918,-0.219943,-0.219943,-2.064172,0.082336,0.105942,48.052376,48.052376,462.495157,3,0.000000,true,
65.000000,2.750000,0.200000,372.177712,372.177712,372.177712,372.177712,21.689120,0.513203,-19.030422,-0.232500,-0.232500,-2.065003,0.081475,0.105011,50.485181,50.485181,462.728906,3,0.000000,true,
65.000000,2.700000,0.200000,370.334050,370.334050,370.334050,370.334050,21.676898,0.506813,-19.077681,-0.246250,-0.246250,-2.065849,0.080613,0.104105,53.149548,53.149548,462.981639,3,0.000000,true,
65.000000,2.650000,0.200000,368.548874,368.548874,368.548874,368.548874,21.665282,0.500435,-19.124715,-0.261321,-0.261321,-2.066721,0.079746,0.103219,56.069967,56.069967,463.258153,3,0.000000,true,
65.000000,2.600000,0.200000,366.830297,366.830297,366.830297,366.830297,21.654307,0.494035,-19.171543,-0.277843,-0.277843,-2.067633,0.078871,0.102351,59.272007,59.272007,463.563949,3,0.000000,true,
65.000000,2.550000,0.200000,365.187527,365.187527,365.187527,365.187527,21.644017,0.487582,-19.218184,-0.295949,-0.295949,-2.068599,0.077988,0.101497,62.781391,62.781391,463.905272,3,0.000000,true,
65.000000,2.500000,0.200000,363.630864,363.630864,363.630864,363.630864,21.634454,0.481053,-19.264655,-0.315765,-0.315765,-2.069632,0.077095,0.100655,66.622632,66.622632,464.289101,3,0.000000,true,
65.000000,2.450000,0.200000,362.171511,362.171511,362.171511,362.171511,21.625667,0.474432,-19.310973,-0.337398,-0.337398,-2.070750,0.076192,0.099823,70.817170,70.817170,464.723054,3,0.000000,true,
65.000000,2.400000,0.200000,360.821160,360.821160,360.821160,360.821160,21.617701,0.467708,-19.357153,-0.360931,-0.360931,-2.071969,0.075279,0.098998,75.381089,75.381089,465.215181,3,0.000000,true,
65.000000,2.350000,0.200000,359.591307,359.591307,359.591307,359.591307,21.610594,0.460874,-19.403214,-0.386405,-0.386405,-2.073306,0.074357,0.098179,80.322634,80.322634,465.773613,3,0.000000,true,
65.000000,2.300000,0.200000,358.492328,358.492328,358.492328,358.492328,21.604378,0.453929,-19.449169,-0.413807,-0.413807,-2.074778,0.073427,0.097365,85.639945,85.639945,466.406091,3,0.000000,true,
65.000000,2.250000,0.200000,357.532435,357.532435,357.532435,357.532435,21.599064,0.446873,-19.495035,-0.443066,-0.443066,-2.076397,0.072489,0.096553,91.319538,91.319538,467.119418,3,0.000000,true,
65.000000,2.200000,0.200000,356.716679,356.716679,356.716679,356.716679,21.594648,0.439710,-19.540828,-0.474048,-0.474048,-2.078174,0.071546,0.095741,97.336066,97.336066,467.918910,3,0.000000,true,
65.000000,2.150000,0.200000,356.046249,356.046249,356.046249,356.046249,21.591099,0.432448,-19.586564,-0.506565,-0.506565,-2.080117,0.070598,0.094928,103.653626,103.653626,468.807987,3,0.000000,true,
65.000000,2.100000,0.200000,355.518243,355.518243,355.518243,355.518243,21.588368,0.425096,-19.632257,-0.540389,-0.540389,-2.082226,0.069646,0.094110,110.228485,110.228485,469.787971,3,0.000000,true,
65.000000,2.050000,0.200000,355.125979,355.125979,355.125979,355.125979,21.586387,0.417670,-19.677918,-0.575270,-0.575270,-2.084501,0.068692,0.093285,117.012691,117.012691,470.858144,3,0.000000,true,
65.000000,2.000000,0.200000,354.859792,354.859792,354.859792,354.859792,21.585075,0.410188,-19.723557,-0.610957,-0.610957,-2.086936,0.067737,0.092452,123.957809,123.957809,472.016033,3,0.000000,true,
65.000000,1.950000,0.200000,354.708120,354.708120,354.708120,354.708120,21.584345,0.402679,-19.769180,-0.647213,-0.647213,-2.089521,0.066782,0.091610,131.018125,131.018125,473.257847,3,0.000000,true,
65.000000,1.900000,0.200000,354.658705,354.658705,354.658705,354.658705,21.584113,0.395178,-19.814789,-0.683825,-0.683825,-2.092247,0.065829,0.090757,138.152867,138.152867,474.578938,3,0.000000,true,
65.000000,1.850000,0.200000,354.699688,354.699688,354.699688,354.699688,21.584299,0.387727,-19.860381,-0.720614,-0.720614,-2.095103,0.064882,0.089896,145.327361,145.327361,475.974241,3,0.000000,true,
65.000000,1.800000,0.200000,354.820517,354.820517,354.820517,354.820517,21.584834,0.380375,-19.905949,-0.757433,-0.757433,-2.098077,0.063942,0.089028,152.513255,152.513255,477.438598,3,0.000000,true,
65.000000,1.750000,0.200000,355.012562,355.012562,355.012562,355.012562,21.585663,0.373174,-19.951488,-0.794167,-0.794167,-2.101158,0.063014,0.088159,159.688058,159.688058,478.966981,3,0.000000,true,
65.000000,1.700000,0.200000,355.269419,355.269419,355.269419,355.269419,21.586740,0.366173,-19.996987,-0.830724,-0.830724,-2.104335,0.062098,0.087292,166.834278,166.834278,480.554596,3,0.000000,true,
65.000000,1.650000,0.200000,355.586878,355.586878,355.586878,355.586878,21.588033,0.359416,-20.042442,-0.867036,-0.867036,-2.107598,0.061197,0.086433,173.938387,173.938387,482.196911,3,0.000000,true,
65.000000,1.600000,0.200000,355.962579,355.962579,355.962579,355.962579,21.589517,0.352933,-20.087848,-0.903047,-0.903047,-2.110937,0.060312,0.085588,180.989806,180.989806,483.889621,3,0.000000,true,
65.000000,1.550000,0.200000,356.395393,356.395393,356.395393,356.395393,21.591175,0.346735,-20.133209,-0.938715,-0.938715,-2.114342,0.059442,0.084760,187.980039,187.980039,485.628596,3,0.000000,true,
65.000000,1.500000,0.200000,356.884632,356.884632,356.884632,356.884632,21.592989,0.340811,-20.178537,-0.974003,-0.974003,-2.117806,0.058583,0.083953,194.902029,194.902029,487.409827,3,0.000000,true,
65.000000,1.450000,0.200000,357.429229,357.429229,357.429229,357.429229,21.594943,0.335128,-20.223848,-1.008882,-1.008882,-2.121319,0.057731,0.083168,201.749768,201.749768,489.229413,3,0.000000,true,
65.000000,1.400000,0.200000,358.027027,358.027027,358.027027,358.027027,21.597014,0.329630,-20.269167,-1.043326,-1.043326,-2.124874,0.056880,0.082402,208.518129,208.518129,491.083565,3,0.000000,true,
65.000000,1.350000,0.200000,358.674299,358.674299,358.674299,358.674299,21.599179,0.324248,-20.314524,-1.077314,-1.077314,-2.128464,0.056022,0.081650,215.202859,215.202859,492.968653,3,0.000000,true,
65.000000,1.300000,0.200000,359.365529,359.365529,359.365529,359.365529,21.601406,0.318900,-20.359951,-1.110829,-1.110829,-2.132081,0.055149,0.080908,221.800648,221.800648,494.881266,3,0.000000,true,
65.000000,1.250000,0.200000,360.093450,360.093450,360.093450,360.093450,21.603663,0.313501,-20.405482,-1.143860,-1.143860,-2.135720,0.054251,0.080165,228.309206,228.309206,496.818267,3,0.000000,true,
65.000000,1.200000,0.200000,360.849267,360.849267,360.849267,360.849267,21.605915,0.307967,-20.451147,-1.176403,-1.176403,-2.139376,0.053321,0.079414,234.727310,234.727310,498.776850,3,0.000000,true,
65.000000,1.150000,0.200000,361.622963,361.622963,361.622963,361.622963,21.608127,0.302222,-20.496975,-1.208457,-1.208457,-2.143043,0.052352,0.078643,241.054786,241.054786,500.754565,3,0.000000,true,
65.000000,1.100000,0.200000,362.403641,362.403641,362.403641,362.403641,21.610263,0.296198,-20.542989,-1.240027,-1.240027,-2.146720,0.051335,0.077845,247.292445,247.292445,502.749335,3,0.000000,true,
65.000000,1.050000,0.200000,363.179829,363.179829,363.179829,363.179829,21.612293,0.289840,-20.589208,-1.271123,-1.271123,-2.150401,0.050266,0.077008,253.441970,253.441970,504.759445,3,0.000000,true,
65.000000,1.000000,0.200000,363.939730,363.939730,363.939730,363.939730,21.614188,0.283102,-20.635646,-1.301758,-1.301758,-2.154086,0.049139,0.076124,259.505787,259.505787,506.783527,3,0.000000,true,
65.000000,0.950000,0.200000,364.671399,364.671399,364.671399,364.671399,21.615923,0.275953,-20.682310,-1.331947,-1.331947,-2.157772,0.047950,0.075185,265.486919,265.486919,508.820528,3,0.000000,true,
65.000000,0.900000,0.200000,365.362848,365.362848,365.362848,365.362848,21.617480,0.268369,-20.729204,-1.361710,-1.361710,-2.161458,0.046695,0.074183,271.388836,271.388836,510.869670,3,0.000000,true,
65.000000,0.850000,0.200000,366.002071,366.002071,366.002071,366.002071,21.618841,0.260339,-20.776326,-1.391066,-1.391066,-2.165143,0.045372,0.073110,277.215303,277.215303,512.930411,3,0.000000,true,
65.000000,0.800000,0.200000,366.576959,366.576959,366.576959,366.576959,21.619995,0.251853,-20.823672,-1.420036,-1.420036,-2.168826,0.043978,0.071960,282.970235,282.970235,515.002389,3,0.000000,true,
65.000000,0.750000,0.200000,367.075086,367.075086,367.075086,367.075086,21.620935,0.242908,-20.871235,-1.448640,-1.448640,-2.172506,0.042510,0.070728,288.657541,288.657541,517.085373,3,0.000000,true,
65.000000,0.700000,0.200000,367.483297,367.483297,367.483297,367.483297,21.621656,0.233500,-20.919006,-1.476898,-1.476898,-2.176184,0.040965,0.069405,294.280988,294.280988,519.179204,3,0.000000,true,
65.000000,0.650000,0.200000,367.787030,367.787030,367.787030,367.787030,21.622156,0.223617,-20.966976,-1.504828,-1.504828,-2.179858,0.039340,0.067984,299.844066,299.844066,521.283742,3,0.000000,true,
65.000000,0.600000,0.200000,367.969268,367.969268,367.969268,367.969268,21.622434,0.213241,-21.015139,-1.532447,-1.532447,-2.183527,0.037629,0.066458,305.349885,305.349885,523.398815,3,0.000000,true,
65.000000,0.550000,0.200000,368.009015,368.009015,368.009015,368.009015,21.622491,0.202339,-21.063488,-1.559769,-1.559769,-2.187193,0.035827,0.064813,310.801119,310.801119,525.524184,3,0.000000,true,
65.000000,0.500000,0.200000,367.879101,367.879101,367.879101,367.879101,21.622327,0.190860,-21.112023,-1.586805,-1.586805,-2.190853,0.033924,0.063034,316.199997,316.199997,527.659532,3,0.000000,true,
65.000000,0.450000,0.200000,367.543042,367.543042,367.543042,367.543042,21.621941,0.178735,-21.160742,-1.613566,-1.613566,-2.194507,0.031909,0.061101,321.548356,321.548356,529.804467,3,0.000000,true,
65.000000,0.400000,0.200000,366.950363,366.950363,366.950363,366.950363,21.621332,0.165871,-21.209649,-1.640060,-1.640060,-2.198154,0.029768,0.058985,326.847742,326.847742,531.958553,3,0.000000,true,
65.000000,0.350000,0.200000,366.029169,366.029169,366.029169,366.029169,21.620495,0.152148,-21.258748,-1.666293,-1.666293,-2.201793,0.027482,0.056646,332.099539,332.099539,534.121345,3,0.000000,true,
65.000000,0.300000,0.200000,364.673320,364.673320,364.673320,364.673320,21.619428,0.137416,-21.308042,-1.692274,-1.692274,-2.205424,0.025025,0.054028,337.305081,337.305081,536.292439,3,0.000000,true,
65.000000,0.250000,0.200000,362.718008,362.718008,362.718008,362.718008,21.618128,0.121474,-21.357535,-1.718011,-1.718011,-2.209045,0.022364,0.051051,342.465751,342.465751,538.471495,3,0.000000,true,
65.000000,0.200000,0.200000,359.887667,359.887667,359.887667,359.887667,21.616589,0.104051,-21.407228,-1.743510,-1.743510,-2.212658,0.019449,0.047585,347.583010,347.583010,540.658255,3,0.000000,true,
65.000000,0.150000,0.200000,355.667084,355.667084,355.667084,355.667084,21.614811,0.084737,-21.457123,-1.768779,-1.768779,-2.216261,0.016202,0.043410,352.658384,352.658384,542.852533,4,0.000000,true,
65.000000,0.100000,0.200000,348.901664,348.901664,348.901664,348.901664,21.612790,0.062840,-21.507219,-1.793828,-1.793828,-2.219854,0.012477,0.038075,357.693405,357.693405,545.054190,4,0.000000,true,
65.000000,0.050000,0.200000,335.909776,335.909776,335.909776,335.909776,21.610524,0.036896,-21.557515,-1.818664,-1.818664,-2.223437,0.007931,0.030342,362.689540,362.689540,547.263105,4,0.000000,true,
65.000000,0.000000,0.200000,0.000094,0.000094,0.000094,0.000094,21.608012,0.000005,-21.608011,-1.843294,-1.843294,-2.227009,0.000168,0.000168,367.648151,367.648151,549.479153,18,0.000000,true,
70.000000,4.000000,0.200000,418.155359,418.155359,418.155359,418.155359,22.081225,0.904888,-17.691555,-0.091025,-0.091025,-2.021924,0.123376,0.153401,23.039766,23.039766,455.188986,5,0.000000,true,
70.000000,3.950000,0.200000,416.490255,416.490255,416.490255,416.490255,22.065125,0.888976,-17.747957,-0.093529,-0.093529,-2.024431,0.121880,0.151858,23.526679,23.526679,455.587165,3,0.000000,true,
70.000000,3.900000,0.200000,414.795741,414.795741,414.795741,414.795741,22.048947,0.873184,-17.804112,-0.096159,-0.096159,-2.026840,0.120387,0.150306,24.037821,24.037821,455.970970,3,0.000000,true,
70.000000,3.850000,0.200000,413.071511,413.071511,413.071511,413.071511,22.032694,0.857541,-17.860006,-0.098924,-0.098924,-2.029155,0.118900,0.148746,24.575102,24.575102,456.340820,3,0.000000,true,
70.000000,3.800000,0.200000,411.317445,411.317445,411.317445,411.317445,22.016374,0.842073,-17.915627,-0.101836,-0.101836,-2.031378,0.117422,0.147180,25.140643,25.140643,456.697128,3,0.000000,true,
70.000000,3.750000,0.200000,409.533649,409.533649,409.533649,409.533649,21.999994,0.826813,-17.970959,-0.104905,-0.104905,-2.033510,0.115955,0.145612,25.736799,25.736799,457.040305,3,0.000000,true,
70.000000,3.700000,0.200000,407.720490,407.720490,407.720490,407.720490,21.983565,0.811790,-18.025988,-0.108147,-0.108147,-2.035554,0.114502,0.144044,26.366183,26.366183,457.370768,3,0.000000,true,
70.000000,3.650000,0.200000,405.878637,405.878637,405.878637,405.878637,21.967101,0.797036,-18.080699,-0.111575,-0.111575,-2.037512,0.113064,0.142478,27.031707,27.031707,457.688948,3,0.000000,true,
70.000000,3.600000,0.200000,404.009087,404.009087,404.009087,404.009087,21.950615,0.782580,-18.135079,-0.115208,-0.115208,-2.039385,0.111645,0.140920,27.736609,27.736609,457.995304,3,0.000000,true,
70.000000,3.550000,0.200000,402.113199,402.113199,402.113199,402.113199,21.934129,0.768452,-18.189114,-0.119062,-0.119062,-2.041175,0.110247,0.139370,28.484500,28.484500,458.290330,3,0.000000,true,
70.000000,3.500000,0.200000,400.192707,400.192707,400.192707,400.192707,21.917661,0.754678,-18.242791,-0.123160,-0.123160,-2.042886,0.108871,0.137834,29.279405,29.279405,458.574567,3,0.000000,true,
70.000000,3.450000,0.200000,398.249728,398.249728,398.249728,398.249728,21.901238,0.741280,-18.296099,-0.127524,-0.127524,-2.044519,0.107520,0.136315,30.125816,30.125816,458.848623,3,0.000000,true,
70.000000,3.400000,0.200000,396.286755,396.286755,396.286755,396.286755,21.884884,0.728275,-18.349031,-0.132180,-0.132180,-2.046078,0.106196,0.134815,31.028752,31.028752,459.113177,3,0.000000,true,
70.000000,3.350000,0.200000,394.306636,394.306636,394.306636,394.306636,21.868628,0.715677,-18.401578,-0.137157,-0.137157,-2.047565,0.104898,0.133339,31.993820,31.993820,459.369000,3,0.000000,true,
70.000000,3.300000,0.200000,392.312546,392.312546,392.312546,392.312546,21.852499,0.703492,-18.453737,-0.142488,-0.142488,-2.048983,0.103628,0.131888,33.027296,33.027296,459.616965,3,0.000000,true,
70.000000,3.250000,0.200000,390.307948,390.307948,390.307948,390.307948,21.836530,0.691719,-18.505507,-0.148209,-0.148209,-2.050337,0.102385,0.130466,34.136208,34.136208,459.858065,3,0.000000,true,
70.000000,3.200000,0.200000,388.296547,388.296547,388.296547,388.296547,21.820751,0.680352,-18.556888,-0.154360,-0.154360,-2.051631,0.101168,0.129074,35.328438,35.328438,460.093427,3,0.000000,true,
70.000000,3.150000,0.200000,386.282253,386.282253,386.282253,386.282253,21.805194,0.669377,-18.607886,-0.160988,-0.160988,-2.052868,0.099978,0.127713,36.612832,36.612832,460.324332,3,0.000000,true,
70.000000,3.100000,0.200000,384.269150,384.269150,384.269150,384.269150,21.789891,0.658774,-18.658507,-0.168143,-0.168143,-2.054055,0.098811,0.126383,37.999329,37.999329,460.552230,3,0.000000,true,
70.000000,3.050000,0.200000,382.261476,382.261476,382.261476,382.261476,21.774874,0.648519,-18.708759,-0.175884,-0.175884,-2.055197,0.097666,0.125086,39.499104,39.499104,460.778768,3,0.000000,true,
70.000000,3.000000,0.200000,380.263639,380.263639,380.263639,380.263639,21.760173,0.638582,-18.758656,-0.184274,-0.184274,-2.056300,0.096540,0.123821,41.124717,41.124717,461.005822,3,0.000000,true,
70.000000,2.950000,0.200000,378.280244,378.280244,378.280244,378.280244,21.745819,0.628931,-18.808208,-0.193387,-0.193387,-2.057370,0.095431,0.122586,42.890273,42.890273,461.235525,3,0.000000,true,
70.000000,2.900000,0.200000,376.316159,376.316159,376.316159,376.316159,21.731844,0.619532,-18.857431,-0.203304,-0.203304,-2.058414,0.094337,0.121381,44.811578,44.811578,461.470323,3,0.000000,true,
70.000000,2.850000,0.200000,374.376614,374.376614,374.376614,374.376614,21.718280,0.610350,-18.906340,-0.214116,-0.214116,-2.059441,0.093253,0.120203,46.906274,46.906274,461.713023,3,0.000000,true,
70.000000,2.800000,0.200000,372.467324,372.467324,372.467324,372.467324,21.705159,0.601351,-18.954950,-0.225924,-0.225924,-2.060458,0.092178,0.119051,49.193928,49.193928,461.966860,3,0.000000,true,
70.000000,2.750000,0.200000,370.594641,370.594641,370.594641,370.594641,21.692518,0.592501,-19.003276,-0.238838,-0.238838,-2.061476,0.091110,0.117923,51.696034,51.696034,462.235572,3,0.000000,true,
70.000000,2.700000,0.200000,368.765718,368.765718,368.765718,368.765718,21.680394,0.583770,-19.051335,-0.252978,-0.252978,-2.062504,0.090046,0.116818,54.435883,54.435883,462.523477,3,0.000000,true,
70.000000,2.650000,0.200000,366.988673,366.988673,366.988673,366.988673,21.668830,0.575133,-19.099142,-0.268472,-0.268472,-2.063554,0.088984,0.115733,57.438212,57.438212,462.835553,3,0.000000,true,
70.000000,2.600000,0.200000,365.272716,365.272716,365.272716,365.272716,21.657873,0.566566,-19.146711,-0.285451,-0.285451,-2.064640,0.087924,0.114668,60.728562,60.728562,463.177498,3,0.000000,true,
70.000000,2.550000,0.200000,363.628217,363.628217,363.628217,363.628217,21.647571,0.558052,-19.194057,-0.304044,-0.304044,-2.065775,0.086865,0.113620,64.332244,64.332244,463.555754,3,0.000000,true,
70.000000,2.500000,0.200000,362.066632,362.066632,362.066632,362.066632,21.637979,0.549578,-19.241194,-0.324372,-0.324372,-2.066975,0.085806,0.112589,68.272841,68.272841,463.977479,3,0.000000,true,
70.000000,2.450000,0.200000,360.600264,360.600264,360.600264,360.600264,21.629150,0.541137,-19.288135,-0.346536,-0.346536,-2.068256,0.084748,0.111575,72.570241,72.570241,464.450414,3,0.000000,true,
70.000000,2.400000,0.200000,359.241775,359.241775,359.241775,359.241775,21.621135,0.532724,-19.334894,-0.370606,-0.370606,-2.069635,0.083692,0.110577,77.238306,77.238306,464.982640,3,0.000000,true,
70.000000,2.350000,0.200000,358.003454,358.003454,358.003454,358.003454,21.613980,0.524339,-19.381484,-0.396608,-0.396608,-2.071129,0.082639,0.109595,82.282452,82.282452,465.582195,3,0.000000,true,
70.000000,2.300000,0.200000,356.896271,356.896271,356.896271,356.896271,21.607717,0.515984,-19.427922,-0.424514,-0.424514,-2.072753,0.081589,0.108628,87.697592,87.697592,466.256581,3,0.000000,true,
70.000000,2.250000,0.200000,355.928855,355.928855,355.928855,355.928855,21.602362,0.507662,-19.474222,-0.454233,-0.454233,-2.074521,0.080544,0.107676,93.466968,93.466968,467.012217,3,0.000000,true,
70.000000,2.200000,0.200000,355.106580,355.106580,355.106580,355.106580,21.597910,0.499376,-19.520399,-0.485619,-0.485619,-2.076441,0.079505,0.106737,99.562331,99.562331,467.853924,3,0.000000,true,
70.000000,2.150000,0.200000,354.430988,354.430988,354.430988,354.430988,21.594334,0.491132,-19.566471,-0.518472,-0.518472,-2.078521,0.078472,0.105809,105.945635,105.945635,468.784572,3,0.000000,true,
70.000000,2.100000,0.200000,353.899678,353.899678,353.899678,353.899678,21.591586,0.482933,-19.612454,-0.552558,-0.552558,-2.080760,0.077446,0.104892,112.571983,112.571983,469.804943,3,0.000000,true,
70.000000,2.050000,0.200000,353.506708,353.506708,353.506708,353.506708,21.589601,0.474786,-19.658362,-0.587626,-0.587626,-2.083158,0.076427,0.103982,119.393241,119.393241,470.913845,3,0.000000,true,
70.000000,2.000000,0.200000,353.243396,353.243396,353.243396,353.243396,21.588303,0.466699,-19.704209,-0.623428,-0.623428,-2.085707,0.075414,0.103078,126.361574,126.361574,472.108429,3,0.000000,true,
70.000000,1.950000,0.200000,353.099330,353.099330,353.099330,353.099330,21.587610,0.458684,-19.750006,-0.659731,-0.659731,-2.088399,0.074408,0.102179,133.432326,133.432326,473.384619,3,0.000000,true,
70.000000,1.900000,0.200000,353.063400,353.063400,353.063400,353.063400,21.587440,0.450756,-19.795761,-0.696332,-0.696332,-2.091223,0.073408,0.101282,140.565908,140.565908,474.737558,3,0.000000,true,
70.000000,1.850000,0.200000,353.124686,353.124686,353.124686,353.124686,21.587719,0.442935,-19.841480,-0.733054,-0.733054,-2.094169,0.072416,0.100389,147.728694,147.728694,476.162003,3,0.000000,true,
70.000000,1.800000,0.200000,353.273119,353.273119,353.273119,353.273119,21.588377,0.435240,-19.887167,-0.769757,-0.769757,-2.097225,0.071430,0.099498,154.893093,154.893093,477.652631,3,0.000000,true,
