T_MeV,rho,xi,mu_u_MeV,mu_d_MeV,mu_s_MeV,mu_avg_MeV,pressure_fm4,entropy_fm3,energy_fm4,phi_u,phi_d,phi_s,Phi1,Phi2,M_u_MeV,M_d_MeV,M_s_MeV,iterations,residual_norm,converged,message
90.000000,2.900000,0.400000,375.568713,375.568713,375.568713,375.568713,21.753279,1.044672,-18.627441,-0.261269,-0.261269,-2.031046,0.142451,0.177693,55.888267,55.888267,457.711421,3,0.000000,true,
90.000000,2.850000,0.400000,373.828034,373.828034,373.828034,373.828034,21.741105,1.026067,-18.681499,-0.275570,-0.275570,-2.033291,0.140652,0.175956,58.657732,58.657732,458.201776,3,0.000000,true,
90.000000,2.800000,0.400000,372.116924,372.116924,372.116924,372.116924,21.729346,1.007757,-18.735213,-0.291098,-0.291098,-2.035516,0.138867,0.174234,61.665089,61.665089,458.709690,3,0.000000,true,
90.000000,2.750000,0.400000,370.443653,370.443653,370.443653,370.443653,21.718051,0.989762,-18.788577,-0.307950,-0.307950,-2.037731,0.137098,0.172530,64.929041,64.929041,459.239937,3,0.000000,true,
90.000000,2.700000,0.400000,368.817409,368.817409,368.817409,368.817409,21.707270,0.972100,-18.841589,-0.326214,-0.326214,-2.039948,0.135347,0.170847,68.467136,68.467136,459.797786,3,0.000000,true,
90.000000,2.650000,0.400000,367.248167,367.248167,367.248167,367.248167,21.697059,0.954792,-18.894244,-0.345970,-0.345970,-2.042177,0.133616,0.169189,72.294634,72.294634,460.388933,3,0.000000,true,
90.000000,2.600000,0.400000,365.746446,365.746446,365.746446,365.746446,21.687469,0.937858,-18.946543,-0.367275,-0.367275,-2.044433,0.131908,0.167557,76.423167,76.423167,461.019379,3,0.000000,true,
90.000000,2.550000,0.400000,364.322931,364.322931,364.322931,364.322931,21.678552,0.921314,-18.998485,-0.390163,-0.390163,-2.046727,0.130226,0.165956,80.859340,80.859340,461.695232,3,0.000000,true,
90.000000,2.500000,0.400000,362.987982,362.987982,362.987982,362.987982,21.670351,0.905176,-19.050074,-0.414632,-0.414632,-2.049073,0.128570,0.164388,85.603440,85.603440,462.422454,3,0.000000,true,
90.000000,2.450000,0.400000,361.751049,361.751049,361.751049,361.751049,21.662903,0.889453,-19.101318,-0.440645,-0.440645,-2.051481,0.126943,0.162856,90.648502,90.648502,463.206555,3,0.000000,true,
90.000000,2.400000,0.400000,360.620086,360.620086,360.620086,360.620086,21.656231,0.874147,-19.152227,-0.468125,-0.468125,-2.053964,0.125346,0.161360,95.979955,95.979955,464.052280,3,0.000000,true,
90.000000,2.350000,0.400000,359.601023,359.601023,359.601023,359.601023,21.650343,0.859252,-19.202818,-0.496956,-0.496956,-2.056529,0.123778,0.159901,101.576004,101.576004,464.963331,3,0.000000,true,
90.000000,2.300000,0.400000,358.697414,358.697414,358.697414,358.697414,21.645231,0.844756,-19.253110,-0.526993,-0.526993,-2.059182,0.122239,0.158479,107.408752,107.408752,465.942175,3,0.000000,true,
90.000000,2.250000,0.400000,357.910294,357.910294,357.910294,357.910294,21.640874,0.830636,-19.303128,-0.558066,-0.558066,-2.061929,0.120726,0.157093,113.445905,113.445905,466.989955,3,0.000000,true,
90.000000,2.200000,0.400000,357.238264,357.238264,357.238264,357.238264,21.637235,0.816866,-19.352898,-0.589996,-0.589996,-2.064770,0.119238,0.155740,119.652782,119.652782,468.106530,3,0.000000,true,
90.000000,2.150000,0.400000,356.677783,356.677783,356.677783,356.677783,21.634269,0.803410,-19.402449,-0.622598,-0.622598,-2.067704,0.117770,0.154418,125.994319,125.994319,469.290613,3,0.000000,true,
90.000000,2.100000,0.400000,356.223574,356.223574,356.223574,356.223574,21.631920,0.790231,-19.451812,-0.655697,-0.655697,-2.070729,0.116320,0.153122,132.436786,132.436786,470.539982,3,0.000000,true,
90.000000,2.050000,0.400000,355.869089,355.869089,355.869089,355.869089,21.630130,0.777292,-19.501017,-0.689133,-0.689133,-2.073842,0.114883,0.151849,138.949068,138.949068,471.851714,3,0.000000,true,
90.000000,2.000000,0.400000,355.606958,355.606958,355.606958,355.606958,21.628838,0.764551,-19.550094,-0.722760,-0.722760,-2.077035,0.113455,0.150594,145.503463,145.503463,473.222427,3,0.000000,true,
90.000000,1.950000,0.400000,355.429375,355.429375,355.429375,355.429375,21.627984,0.751969,-19.599072,-0.756456,-0.756456,-2.080305,0.112032,0.149353,152.076041,152.076041,474.648481,3,0.000000,true,
90.000000,1.900000,0.400000,355.328404,355.328404,355.328404,355.328404,21.627510,0.739508,-19.647978,-0.790115,-0.790115,-2.083645,0.110610,0.148123,158.646658,158.646658,476.126150,3,0.000000,true,
90.000000,1.850000,0.400000,355.296193,355.296193,355.296193,355.296193,21.627363,0.727130,-19.696838,-0.823652,-0.823652,-2.087048,0.109183,0.146898,165.198736,165.198736,477.651747,3,0.000000,true,
90.000000,1.800000,0.400000,355.325114,355.325114,355.325114,355.325114,21.627490,0.714799,-19.745676,-0.856999,-0.856999,-2.090510,0.107749,0.145675,171.718910,171.718910,479.221708,3,0.000000,true,
90.000000,1.750000,0.400000,355.407840,355.407840,355.407840,355.407840,21.627847,0.702481,-19.794515,-0.890100,-0.890100,-2.094023,0.106303,0.144450,178.196613,178.196613,480.832654,3,0.000000,true,
90.000000,1.700000,0.400000,355.537361,355.537361,355.537361,355.537361,21.628390,0.690143,-19.843377,-0.922914,-0.922914,-2.097582,0.104841,0.143219,184.623652,184.623652,482.481414,3,0.000000,true,
90.000000,1.650000,0.400000,355.706983,355.706983,355.706983,355.706983,21.629081,0.677750,-19.892281,-0.955409,-0.955409,-2.101183,0.103359,0.141978,190.993821,190.993821,484.165047,3,0.000000,true,
90.000000,1.600000,0.400000,355.910284,355.910284,355.910284,355.910284,21.629884,0.665272,-19.941248,-0.987562,-0.987562,-2.104821,0.101854,0.140724,197.302538,197.302538,485.880837,3,0.000000,true,
90.000000,1.550000,0.400000,356.141074,356.141074,356.141074,356.141074,21.630768,0.652678,-19.990294,-1.019357,-1.019357,-2.108491,0.100321,0.139451,203.546554,203.546554,487.626292,3,0.000000,true,
90.000000,1.500000,0.400000,356.393333,356.393333,356.393333,356.393333,21.631704,0.639935,-20.039436,-1.050783,-1.050783,-2.112190,0.098757,0.138157,209.723690,209.723690,489.399134,3,0.000000,true,
90.000000,1.450000,0.400000,356.661155,356.661155,356.661155,356.661155,21.632665,0.627015,-20.088692,-1.081833,-1.081833,-2.115914,0.097158,0.136837,215.832632,215.832632,491.197282,3,0.000000,true,
90.000000,1.400000,0.400000,356.938688,356.938688,356.938688,356.938688,21.633627,0.613888,-20.138075,-1.112506,-1.112506,-2.119659,0.095520,0.135488,221.872757,221.872757,493.018844,3,0.000000,true,
90.000000,1.350000,0.400000,357.220074,357.220074,357.220074,357.220074,21.634568,0.600523,-20.187600,-1.142800,-1.142800,-2.123424,0.093840,0.134104,227.843998,227.843998,494.862103,3,0.000000,true,
90.000000,1.300000,0.400000,357.499387,357.499387,357.499387,357.499387,21.635468,0.586893,-20.237281,-1.172719,-1.172719,-2.127205,0.092112,0.132682,233.746732,233.746732,496.725503,3,0.000000,true,
90.000000,1.250000,0.400000,357.770569,357.770569,357.770569,357.770569,21.636309,0.572968,-20.287130,-1.202267,-1.202267,-2.131001,0.090334,0.131217,239.581685,239.581685,498.607635,3,0.000000,true,
90.000000,1.200000,0.400000,358.027368,358.027368,358.027368,358.027368,21.637075,0.558722,-20.337157,-1.231450,-1.231450,-2.134808,0.088502,0.129704,245.349862,245.349862,500.507227,3,0.000000,true,
90.000000,1.150000,0.400000,358.263255,358.263255,358.263255,358.263255,21.637749,0.544128,-20.387374,-1.260274,-1.260274,-2.138626,0.086611,0.128138,251.052486,251.052486,502.423135,3,0.000000,true,
90.000000,1.100000,0.400000,358.471338,358.471338,358.471338,358.471338,21.638319,0.529157,-20.437789,-1.288747,-1.288747,-2.142453,0.084658,0.126514,256.690943,256.690943,504.354325,3,0.000000,true,
90.000000,1.050000,0.400000,358.644259,358.644259,358.644259,358.644259,21.638771,0.513785,-20.488410,-1.316877,-1.316877,-2.146286,0.082637,0.124826,262.266744,262.266744,506.299868,3,0.000000,true,
90.000000,1.000000,0.400000,358.774061,358.774061,358.774061,358.774061,21.639095,0.497984,-20.539245,-1.344672,-1.344672,-2.150126,0.080545,0.123068,267.781486,267.781486,508.258927,3,0.000000,true,
90.000000,0.950000,0.400000,358.852025,358.852025,358.852025,358.852025,21.639281,0.481727,-20.590302,-1.372143,-1.372143,-2.153970,0.078378,0.121233,273.236820,273.236820,510.230748,3,0.000000,true,
90.000000,0.900000,0.400000,358.868463,358.868463,358.868463,358.868463,21.639319,0.464986,-20.641584,-1.399297,-1.399297,-2.157819,0.076128,0.119315,278.634424,278.634424,512.214651,3,0.000000,true,
90.000000,0.850000,0.400000,358.812452,358.812452,358.812452,358.812452,21.639200,0.447733,-20.693098,-1.426145,-1.426145,-2.161670,0.073793,0.117304,283.975981,283.975981,514.210017,3,0.000000,true,
90.000000,0.800000,0.400000,358.671483,358.671483,358.671483,358.671483,21.638918,0.429936,-20.744848,-1.452694,-1.452694,-2.165523,0.071364,0.115192,289.263159,289.263159,516.216286,3,0.000000,true,
90.000000,0.750000,0.400000,358.431006,358.431006,358.431006,358.431006,21.638466,0.411561,-20.796839,-1.478954,-1.478954,-2.169377,0.068837,0.112969,294.497598,294.497598,518.232945,3,0.000000,true,
90.000000,0.700000,0.400000,358.073809,358.073809,358.073809,358.073809,21.637837,0.392571,-20.849074,-1.504933,-1.504933,-2.173232,0.066202,0.110621,299.680891,299.680891,520.259522,3,0.000000,true,
90.000000,0.650000,0.400000,357.579178,357.579178,357.579178,357.579178,21.637027,0.372925,-20.901558,-1.530639,-1.530639,-2.177087,0.063452,0.108135,304.814583,304.814583,522.295580,3,0.000000,true,
90.000000,0.600000,0.400000,356.921721,356.921721,356.921721,356.921721,21.636029,0.352573,-20.954292,-1.556081,-1.556081,-2.180941,0.060576,0.105492,309.900160,309.900160,524.340717,3,0.000000,true,
90.000000,0.550000,0.400000,356.069693,356.069693,356.069693,356.069693,21.634839,0.331463,-21.007282,-1.581266,-1.581266,-2.184794,0.057562,0.102672,314.939050,314.939050,526.394553,3,0.000000,true,
90.000000,0.500000,0.400000,354.982518,354.982518,354.982518,354.982518,21.633454,0.309528,-21.060530,-1.606202,-1.606202,-2.188646,0.054397,0.099648,319.932623,319.932623,528.456738,3,0.000000,true,
90.000000,0.450000,0.400000,353.607022,353.607022,353.607022,353.607022,21.631867,0.286693,-21.114039,-1.630895,-1.630895,-2.192495,0.051063,0.096386,324.882188,324.882188,530.526942,3,0.000000,true,
90.000000,0.400000,0.400000,351.871446,351.871446,351.871446,351.871446,21.630077,0.262865,-21.167813,-1.655353,-1.655353,-2.196342,0.047538,0.092842,329.789005,329.789005,532.604857,3,0.000000,true,
90.000000,0.350000,0.400000,349.675446,349.675446,349.675446,349.675446,21.628079,0.237928,-21.221855,-1.679581,-1.679581,-2.200187,0.043795,0.088956,334.654284,334.654284,534.690198,3,0.000000,true,
90.000000,0.300000,0.400000,346.872347,346.872347,346.872347,346.872347,21.625871,0.211734,-21.276168,-1.703586,-1.703586,-2.204028,0.039796,0.084645,339.479189,339.479189,536.782698,3,0.000000,true,
90.000000,0.250000,0.400000,343.235074,343.235074,343.235074,343.235074,21.623447,0.184088,-21.330755,-1.727375,-1.727375,-2.207866,0.035491,0.079786,344.264844,344.264844,538.882109,3,0.000000,true,
90.000000,0.200000,0.400000,338.383593,338.383593,338.383593,338.383593,21.620807,0.154716,-21.385618,-1.750952,-1.750952,-2.211700,0.030803,0.074186,349.012336,349.012336,540.988202,4,0.000000,true,
90.000000,0.150000,0.400000,331.605932,331.605932,331.605932,331.605932,21.617947,0.123203,-21.440759,-1.774324,-1.774324,-2.215531,0.025612,0.067507,353.722714,353.722714,543.100767,4,0.000000,true,
90.000000,0.100000,0.400000,321.304312,321.304312,321.304312,321.304312,21.614864,0.088850,-21.496183,-1.797496,-1.797496,-2.219358,0.019694,0.059061,358.396993,358.396993,545.219605,4,0.000000,true,
90.000000,0.050000,0.400000,302.381351,302.381351,302.381351,302.381351,21.611557,0.050188,-21.551889,-1.820473,-1.820473,-2.223181,0.012519,0.046944,363.036150,363.036150,547.344535,4,0.000000,true,
90.000000,0.000000,0.400000,-0.000000,-0.000000,-0.000000,-0.000000,21.608023,0.000320,-21.607877,-1.843258,-1.843258,-2.226999,0.001614,0.001614,367.640766,367.640766,549.475218,31,0.000000,true,
95.000000,4.000000,0.400000,408.419046,408.419046,408.419046,408.419046,22.061821,1.704939,-17.267070,-0.117261,-0.117261,-1.950566,0.201015,0.234808,27.941188,27.941188,444.196054,5,0.000000,true,
95.000000,3.950000,0.400000,406.870157,406.870157,406.870157,406.870157,22.046845,1.680033,-17.328641,-0.120661,-0.120661,-1.954821,0.199081,0.232998,28.601386,28.601386,444.872454,3,0.000000,true,
95.000000,3.900000,0.400000,405.304298,405.304298,405.304298,405.304298,22.031895,1.655221,-17.389977,-0.124247,-0.124247,-1.958965,0.197141,0.231180,29.297272,29.297272,445.532798,3,0.000000,true,
95.000000,3.850000,0.400000,403.721606,403.721606,403.721606,403.721606,22.016977,1.630510,-17.451074,-0.128031,-0.128031,-1.962999,0.195194,0.229353,30.031686,30.031686,446.177589,3,0.000000,true,
95.000000,3.800000,0.400000,402.122266,402.122266,402.122266,402.122266,22.002096,1.605904,-17.511925,-0.132032,-0.132032,-1.966927,0.193241,0.227519,30.807758,30.807758,446.807353,3,0.000000,true,
95.000000,3.750000,0.400000,400.506522,400.506522,400.506522,400.506522,21.987259,1.581411,-17.572527,-0.136266,-0.136266,-1.970750,0.191282,0.225677,31.628947,31.628947,447.422649,3,0.000000,true,
95.000000,3.700000,0.400000,398.874687,398.874687,398.874687,398.874687,21.972473,1.557035,-17.632875,-0.140754,-0.140754,-1.974472,0.189318,0.223829,32.499082,32.499082,448.024069,3,0.000000,true,
95.000000,3.650000,0.400000,397.227153,397.227153,397.227153,397.227153,21.957745,1.532784,-17.692964,-0.145516,-0.145516,-1.978094,0.187348,0.221974,33.422405,33.422405,448.612248,3,0.000000,true,
95.000000,3.600000,0.400000,395.564409,395.564409,395.564409,395.564409,21.943083,1.508662,-17.752789,-0.150579,-0.150579,-1.981619,0.185375,0.220113,34.403626,34.403626,449.187866,3,0.000000,true,
95.000000,3.550000,0.400000,393.887054,393.887054,393.887054,393.887054,21.928497,1.484678,-17.812345,-0.155969,-0.155969,-1.985050,0.183397,0.218246,35.447976,35.447976,449.751664,3,0.000000,true,
95.000000,3.500000,0.400000,392.195817,392.195817,392.195817,392.195817,21.913995,1.460839,-17.871626,-0.161715,-0.161715,-1.988389,0.181415,0.216374,36.561272,36.561272,450.304447,3,0.000000,true,
95.000000,3.450000,0.400000,390.491584,390.491584,390.491584,390.491584,21.899590,1.437150,-17.930628,-0.167851,-0.167851,-1.991640,0.179431,0.214498,37.749988,37.749988,450.847102,3,0.000000,true,
95.000000,3.400000,0.400000,388.775423,388.775423,388.775423,388.775423,21.885292,1.413620,-17.989345,-0.174415,-0.174415,-1.994806,0.177444,0.212619,39.021333,39.021333,451.380608,3,0.000000,true,
95.000000,3.350000,0.400000,387.048615,387.048615,387.048615,387.048615,21.871115,1.390258,-18.047773,-0.181448,-0.181448,-1.997889,0.175456,0.210736,40.383331,40.383331,451.906060,3,0.000000,true,
95.000000,3.300000,0.400000,385.312701,385.312701,385.312701,385.312701,21.857075,1.367071,-18.105905,-0.188997,-0.188997,-2.000894,0.173466,0.208851,41.844909,41.844909,452.424682,3,0.000000,true,
95.000000,3.250000,0.400000,383.569518,383.569518,383.569518,383.569518,21.843188,1.344070,-18.163737,-0.197111,-0.197111,-2.003824,0.171476,0.206965,43.415986,43.415986,452.937856,3,0.000000,true,
95.000000,3.200000,0.400000,381.821260,381.821260,381.821260,381.821260,21.829473,1.321265,-18.221262,-0.205848,-0.205848,-2.006683,0.169487,0.205079,45.107562,45.107562,453.447153,3,0.000000,true,
95.000000,3.150000,0.400000,380.070538,380.070538,380.070538,380.070538,21.815952,1.298666,-18.278474,-0.215272,-0.215272,-2.009475,0.167500,0.203193,46.931785,46.931785,453.954357,3,0.000000,true,
95.000000,3.100000,0.400000,378.320450,378.320450,378.320450,378.320450,21.802649,1.276288,-18.335368,-0.225450,-0.225450,-2.012206,0.165516,0.201311,48.902015,48.902015,454.461514,3,0.000000,true,
95.000000,3.050000,0.400000,376.574661,376.574661,376.574661,376.574661,21.789590,1.254143,-18.391936,-0.236458,-0.236458,-2.014881,0.163536,0.199432,51.032835,51.032835,454.970963,3,0.000000,true,
95.000000,3.000000,0.400000,374.837485,374.837485,374.837485,374.837485,21.776807,1.232248,-18.448172,-0.248377,-0.248377,-2.017506,0.161562,0.197560,53.340018,53.340018,455.485390,3,0.000000,true,
95.000000,2.950000,0.400000,373.113975,373.113975,373.113975,373.113975,21.764335,1.210620,-18.504070,-0.261294,-0.261294,-2.020087,0.159595,0.195695,55.840400,55.840400,456.007866,3,0.000000,true,
95.000000,2.900000,0.400000,371.409997,371.409997,371.409997,371.409997,21.752210,1.189278,-18.559621,-0.275300,-0.275300,-2.022632,0.157638,0.193840,58.551644,58.551644,456.541895,3,0.000000,true,
95.000000,2.850000,0.400000,369.732298,369.732298,369.732298,369.732298,21.740477,1.168244,-18.614818,-0.290488,-0.290488,-2.025149,0.155693,0.191999,61.491840,61.491840,457.091443,3,0.000000,true,
95.000000,2.800000,0.400000,368.088529,368.088529,368.088529,368.088529,21.729181,1.147541,-18.669654,-0.306949,-0.306949,-2.027647,0.153762,0.190173,64.678922,64.678922,457.660960,3,0.000000,true,
95.000000,2.750000,0.400000,366.487227,366.487227,366.487227,366.487227,21.718371,1.127193,-18.724121,-0.324771,-0.324771,-2.030138,0.151848,0.188366,68.129854,68.129854,458.255364,3,0.000000,true,
95.000000,2.700000,0.400000,364.937701,364.937701,364.937701,364.937701,21.708100,1.107227,-18.778213,-0.344030,-0.344030,-2.032630,0.149953,0.186581,71.859607,71.859607,458.879989,3,0.000000,true,
95.000000,2.650000,0.400000,363.449833,363.449833,363.449833,363.449833,21.698418,1.087665,-18.831925,-0.364785,-0.364785,-2.035136,0.148081,0.184823,75.879938,75.879938,459.540480,3,0.000000,true,
95.000000,2.600000,0.400000,362.033756,362.033756,362.033756,362.033756,21.689375,1.068533,-18.885254,-0.387073,-0.387073,-2.037668,0.146234,0.183093,80.198095,80.198095,460.242629,3,0.000000,true,
95.000000,2.550000,0.400000,360.699415,360.699415,360.699415,360.699415,21.681016,1.049848,-18.938200,-0.410900,-0.410900,-2.040237,0.144414,0.181395,84.815581,84.815581,460.992145,3,0.000000,true,
95.000000,2.500000,0.400000,359.456050,359.456050,359.456050,359.456050,21.673378,1.031626,-18.990766,-0.436236,-0.436236,-2.042856,0.142623,0.179732,89.727211,89.727211,461.794381,3,0.000000,true,
95.000000,2.450000,0.400000,358.311642,358.311642,358.311642,358.311642,21.666487,1.013872,-19.042962,-0.463016,-0.463016,-2.045533,0.140863,0.178106,94.920649,94.920649,462.654050,3,0.000000,true,
95.000000,2.400000,0.400000,357.272412,357.272412,357.272412,357.272412,21.660356,0.996584,-19.094801,-0.491138,-0.491138,-2.048279,0.139133,0.176518,100.376600,100.376600,463.574955,3,0.000000,true,
95.000000,2.350000,0.400000,356.342443,356.342443,356.342443,356.342443,21.654982,0.979751,-19.146300,-0.520469,-0.520469,-2.051100,0.137434,0.174968,106.069696,106.069696,464.559782,3,0.000000,true,
95.000000,2.300000,0.400000,355.523482,355.523482,355.523482,355.523482,21.650349,0.963351,-19.197485,-0.550852,-0.550852,-2.054000,0.135764,0.173454,111.969952,111.969952,465.610000,3,0.000000,true,
95.000000,2.250000,0.400000,354.814959,354.814959,354.814959,354.814959,21.646427,0.947356,-19.248382,-0.582115,-0.582115,-2.056983,0.134120,0.171976,118.044584,118.044584,466.725858,3,0.000000,true,
95.000000,2.200000,0.400000,354.214188,354.214188,354.214188,354.214188,21.643174,0.931729,-19.299023,-0.614083,-0.614083,-2.060048,0.132499,0.170529,124.259894,124.259894,467.906486,3,0.000000,true,
95.000000,2.150000,0.400000,353.716710,353.716710,353.716710,353.716710,21.640541,0.916427,-19.349440,-0.646585,-0.646585,-2.063194,0.130897,0.169111,130.582970,130.582970,469.150071,3,0.000000,true,
95.000000,2.100000,0.400000,353.316699,353.316699,353.316699,353.316699,21.638473,0.901407,-19.399667,-0.679460,-0.679460,-2.066419,0.129310,0.167718,136.983012,136.983012,470.454071,3,0.000000,true,
95.000000,2.050000,0.400000,353.007379,353.007379,353.007379,353.007379,21.636911,0.886622,-19.449737,-0.712563,-0.712563,-2.069719,0.127733,0.166344,143.432227,143.432227,471.815434,3,0.000000,true,
95.000000,2.000000,0.400000,352.781403,352.781403,352.781403,352.781403,21.635797,0.872026,-19.499685,-0.745770,-0.745770,-2.073087,0.126162,0.164986,149.906300,149.906300,473.230798,3,0.000000,true,
95.000000,1.950000,0.400000,352.631155,352.631155,352.631155,352.631155,21.635074,0.857572,-19.549541,-0.778971,-0.778971,-2.076521,0.124592,0.163639,156.384519,156.384519,474.696664,3,0.000000,true,
95.000000,1.900000,0.400000,352.548991,352.548991,352.548991,352.548991,21.634689,0.843216,-19.599335,-0.812079,-0.812079,-2.080014,0.123019,0.162298,162.849650,162.849650,476.209525,3,0.000000,true,
95.000000,1.850000,0.400000,352.527397,352.527397,352.527397,352.527397,21.634590,0.828916,-19.649097,-0.845021,-0.845021,-2.083560,0.121437,0.160959,169.287651,169.287651,477.765961,3,0.000000,true,
95.000000,1.800000,0.400000,352.559085,352.559085,352.559085,352.559085,21.634730,0.814631,-19.698852,-0.877739,-0.877739,-2.087155,0.119842,0.159617,175.687306,175.687306,479.362704,3,0.000000,true,
95.000000,1.750000,0.400000,352.637044,352.637044,352.637044,352.637044,21.635066,0.800322,-19.748625,-0.910187,-0.910187,-2.090795,0.118230,0.158268,182.039837,182.039837,480.996679,3,0.000000,true,
95.000000,1.700000,0.400000,352.754555,352.754555,352.754555,352.754555,21.635559,0.785953,-19.798439,-0.942332,-0.942332,-2.094474,0.116597,0.156908,188.338521,188.338521,482.665018,3,0.000000,true,
95.000000,1.650000,0.400000,352.905172,352.905172,352.905172,352.905172,21.636172,0.771488,-19.848316,-0.974148,-0.974148,-2.098187,0.114939,0.155534,194.578344,194.578344,484.365072,3,0.000000,true,
95.000000,1.600000,0.400000,353.082692,353.082692,353.082692,353.082692,21.636874,0.756892,-19.898276,-1.005617,-1.005617,-2.101933,0.113252,0.154139,200.755693,200.755693,486.094405,3,0.000000,true,
95.000000,1.550000,0.400000,353.281118,353.281118,353.281118,353.281118,21.637634,0.742135,-19.948337,-1.036727,-1.036727,-2.105705,0.111531,0.152721,206.868095,206.868095,487.850790,3,0.000000,true,
95.000000,1.500000,0.400000,353.494603,353.494603,353.494603,353.494603,21.638425,0.727183,-19.998516,-1.067469,-1.067469,-2.109503,0.109773,0.151276,212.913996,212.913996,489.632194,3,0.000000,true,
95.000000,1.450000,0.400000,353.717401,353.717401,353.717401,353.717401,21.639225,0.712006,-20.048830,-1.097841,-1.097841,-2.113322,0.107975,0.149799,218.892579,218.892579,491.436768,3,0.000000,true,
95.000000,1.400000,0.400000,353.943811,353.943811,353.943811,353.943811,21.640010,0.696576,-20.099293,-1.127842,-1.127842,-2.117160,0.106131,0.148286,224.803617,224.803617,493.262831,3,0.000000,true,
95.000000,1.350000,0.400000,354.168117,354.168117,354.168117,354.168117,21.640760,0.680864,-20.149920,-1.157473,-1.157473,-2.121014,0.104239,0.146733,230.647345,230.647345,495.108858,3,0.000000,true,
95.000000,1.300000,0.400000,354.384527,354.384527,354.384527,354.384527,21.641457,0.664841,-20.200723,-1.186738,-1.186738,-2.124883,0.102294,0.145135,236.424367,236.424367,496.973469,3,0.000000,true,
95.000000,1.250000,0.400000,354.587106,354.587106,354.587106,354.587106,21.642086,0.648480,-20.251714,-1.215641,-1.215641,-2.128765,0.100292,0.143488,242.135572,242.135572,498.855413,3,0.000000,true,
95.000000,1.200000,0.400000,354.769700,354.769700,354.769700,354.769700,21.642630,0.631756,-20.302904,-1.244190,-1.244190,-2.132657,0.098230,0.141787,247.782070,247.782070,500.753557,3,0.000000,true,
95.000000,1.150000,0.400000,354.925853,354.925853,354.925853,354.925853,21.643077,0.614641,-20.354302,-1.272392,-1.272392,-2.136559,0.096104,0.140026,253.365137,253.365137,502.666876,3,0.000000,true,
95.000000,1.100000,0.400000,355.048710,355.048710,355.048710,355.048710,21.643413,0.597110,-20.405919,-1.300253,-1.300253,-2.140469,0.093908,0.138201,258.886172,258.886172,504.594444,3,0.000000,true,
95.000000,1.050000,0.400000,355.130894,355.130894,355.130894,355.130894,21.643629,0.579136,-20.457760,-1.327782,-1.327782,-2.144386,0.091639,0.136306,264.346660,264.346660,506.535421,3,0.000000,true,
95.000000,1.000000,0.400000,355.164367,355.164367,355.164367,355.164367,21.643713,0.560692,-20.509835,-1.354988,-1.354988,-2.148308,0.089292,0.134334,269.748140,269.748140,508.489045,3,0.000000,true,
95.000000,0.950000,0.400000,355.140252,355.140252,355.140252,355.140252,21.643656,0.541751,-20.562150,-1.381878,-1.381878,-2.152235,0.086862,0.132278,275.092186,275.092186,510.454626,3,0.000000,true,
95.000000,0.900000,0.400000,355.048611,355.048611,355.048611,355.048611,21.643451,0.522285,-20.614711,-1.408462,-1.408462,-2.156166,0.084344,0.130131,280.380378,280.380378,512.431534,3,0.000000,true,
95.000000,0.850000,0.400000,354.878157,354.878157,354.878157,354.878157,21.643089,0.502264,-20.667523,-1.434747,-1.434747,-2.160101,0.081730,0.127884,285.614293,285.614293,514.419197,3,0.000000,true,
95.000000,0.800000,0.400000,354.615891,354.615891,354.615891,354.615891,21.642564,0.481656,-20.720592,-1.460743,-1.460743,-2.164037,0.079016,0.125528,290.795487,290.795487,516.417089,3,0.000000,true,
95.000000,0.750000,0.400000,354.246618,354.246618,354.246618,354.246618,21.641869,0.460425,-20.773923,-1.486457,-1.486457,-2.167976,0.076194,0.123050,295.925485,295.925485,518.424730,3,0.000000,true,
95.000000,0.700000,0.400000,353.752298,353.752298,353.752298,353.752298,21.640998,0.438534,-20.827518,-1.511898,-1.511898,-2.171915,0.073255,0.120438,301.005775,301.005775,520.441675,3,0.000000,true,
95.000000,0.650000,0.400000,353.111165,353.111165,353.111165,353.111165,21.639947,0.415940,-20.881384,-1.537073,-1.537073,-2.175856,0.070190,0.117676,306.037801,306.037801,522.467515,3,0.000000,true,
95.000000,0.600000,0.400000,352.296491,352.296491,352.296491,352.296491,21.638710,0.392593,-20.935524,-1.561989,-1.561989,-2.179796,0.066988,0.114746,311.022959,311.022959,524.501870,3,0.000000,true,
95.000000,0.550000,0.400000,351.274827,351.274827,351.274827,351.274827,21.637284,0.368439,-20.989941,-1.586655,-1.586655,-2.183736,0.063636,0.111624,315.962598,315.962598,526.544390,3,0.000000,true,
95.000000,0.500000,0.400000,350.003394,350.003394,350.003394,350.003394,21.635663,0.343413,-21.044638,-1.611076,-1.611076,-2.187676,0.060118,0.108282,320.858017,320.858017,528.594745,3,0.000000,true,
95.000000,0.450000,0.400000,348.426116,348.426116,348.426116,348.426116,21.633844,0.317438,-21.099621,-1.635260,-1.635260,-2.191615,0.056416,0.104684,325.710469,325.710469,530.652632,3,0.000000,true,
95.000000,0.400000,0.400000,346.467298,346.467298,346.467298,346.467298,21.631823,0.290420,-21.154891,-1.659213,-1.659213,-2.195553,0.052506,0.100782,330.521158,330.521158,532.717767,3,0.000000,true,
95.000000,0.350000,0.400000,344.021082,344.021082,344.021082,344.021082,21.629597,0.262244,-21.210452,-1.682941,-1.682941,-2.199489,0.048357,0.096511,335.291247,335.291247,534.789886,3,0.000000,true,
