T_MeV,rho,xi,mu_u_MeV,mu_d_MeV,mu_s_MeV,mu_avg_MeV,pressure_fm4,entropy_fm3,energy_fm4,phi_u,phi_d,phi_s,Phi1,Phi2,M_u_MeV,M_d_MeV,M_s_MeV,iterations,residual_norm,converged,message
90.000000,0.150000,0.000000,322.870131,322.870131,322.870131,322.870131,21.617813,0.134771,-21.438537,-1.774908,-1.774908,-2.215356,0.027716,0.073037,353.831668,353.831668,543.111800,4,0.000000,true,
90.000000,0.100000,0.000000,312.823723,312.823723,312.823723,312.823723,21.614808,0.096725,-21.494598,-1.797911,-1.797911,-2.219238,0.021320,0.063917,358.474666,358.474666,545.228499,4,0.000000,true,
90.000000,0.050000,0.000000,294.149551,294.149551,294.149551,294.149551,21.611546,0.054248,-21.551028,-1.820688,-1.820688,-2.223118,0.013560,0.050817,363.076437,363.076437,547.349216,4,0.000000,true,
90.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,21.608027,0.000447,-21.607823,-1.843244,-1.843244,-2.226996,0.001911,0.001911,367.637811,367.637811,549.473641,16,0.000000,true,
95.000000,4.000000,0.000000,383.799959,383.799959,383.799959,383.799959,22.014223,1.826491,-17.400497,-0.098359,-0.098359,-1.970100,0.208753,0.243482,24.359131,24.359131,447.157792,4,0.000000,true,
95.000000,3.950000,0.000000,382.276930,382.276930,382.276930,382.276930,21.999496,1.800199,-17.459743,-0.101154,-0.101154,-1.973448,0.206798,0.241650,24.901237,24.901237,447.688592,3,0.000000,true,
95.000000,3.900000,0.000000,380.738112,380.738112,380.738112,380.738112,21.984804,1.774013,-17.518751,-0.104094,-0.104094,-1.976713,0.204837,0.239810,25.471362,25.471362,448.207200,3,0.000000,true,
95.000000,3.850000,0.000000,379.183566,379.183566,379.183566,379.183566,21.970151,1.747939,-17.577517,-0.107190,-0.107190,-1.979895,0.202868,0.237962,26.071688,26.071688,448.713997,3,0.000000,true,
95.000000,3.800000,0.000000,377.613384,377.613384,377.613384,377.613384,21.955542,1.721981,-17.636037,-0.110455,-0.110455,-1.982997,0.200894,0.236107,26.704625,26.704625,449.209374,3,0.000000,true,
95.000000,3.750000,0.000000,376.027704,376.027704,376.027704,376.027704,21.940981,1.696143,-17.694307,-0.113903,-0.113903,-1.986021,0.198913,0.234245,27.372840,27.372840,449.693741,3,0.000000,true,
95.000000,3.700000,0.000000,374.426708,374.426708,374.426708,374.426708,21.926475,1.670432,-17.752323,-0.117548,-0.117548,-1.988969,0.196927,0.232375,28.079287,28.079287,450.167521,3,0.000000,true,
95.000000,3.650000,0.000000,372.810635,372.810635,372.810635,372.810635,21.912028,1.644851,-17.810080,-0.121409,-0.121409,-1.991842,0.194935,0.230500,28.827250,28.827250,450.631166,3,0.000000,true,
95.000000,3.600000,0.000000,371.179791,371.179791,371.179791,371.179791,21.897648,1.619405,-17.867575,-0.125503,-0.125503,-1.994643,0.192938,0.228618,29.620384,29.620384,451.085154,3,0.000000,true,
95.000000,3.550000,0.000000,369.534553,369.534553,369.534553,369.534553,21.883340,1.594100,-17.924803,-0.129852,-0.129852,-1.997372,0.190936,0.226731,30.462767,30.462767,451.529995,3,0.000000,true,
95.000000,3.500000,0.000000,367.875393,367.875393,367.875393,367.875393,21.869114,1.568940,-17.981760,-0.134480,-0.134480,-2.000034,0.188929,0.224838,31.358959,31.358959,451.966245,3,0.000000,true,
95.000000,3.450000,0.000000,366.202882,366.202882,366.202882,366.202882,21.854976,1.543930,-18.038442,-0.139412,-0.139412,-2.002628,0.186918,0.222940,32.314067,32.314067,452.394508,3,0.000000,true,
95.000000,3.400000,0.000000,364.517721,364.517721,364.517721,364.517721,21.840937,1.519076,-18.094844,-0.144679,-0.144679,-2.005159,0.184904,0.221037,33.333829,33.333829,452.815448,3,0.000000,true,
95.000000,3.350000,0.000000,362.820756,362.820756,362.820756,362.820756,21.827005,1.494383,-18.150964,-0.150314,-0.150314,-2.007627,0.182886,0.219131,34.424700,34.424700,453.229804,3,0.000000,true,
95.000000,3.300000,0.000000,361.113010,361.113010,361.113010,361.113010,21.813193,1.469856,-18.206797,-0.156354,-0.156354,-2.010036,0.180865,0.217221,35.593957,35.593957,453.638403,3,0.000000,true,
95.000000,3.250000,0.000000,359.395722,359.395722,359.395722,359.395722,21.799512,1.445502,-18.262338,-0.162842,-0.162842,-2.012388,0.178841,0.215308,36.849820,36.849820,454.042177,3,0.000000,true,
95.000000,3.200000,0.000000,357.670385,357.670385,357.670385,357.670385,21.785977,1.421327,-18.317584,-0.169827,-0.169827,-2.014686,0.176815,0.213394,38.201583,38.201583,454.442190,3,0.000000,true,
95.000000,3.150000,0.000000,355.938805,355.938805,355.938805,355.938805,21.772604,1.397338,-18.372529,-0.177361,-0.177361,-2.016933,0.174788,0.211477,39.659774,39.659774,454.839662,3,0.000000,true,
95.000000,3.100000,0.000000,354.203166,354.203166,354.203166,354.203166,21.759411,1.373544,-18.427170,-0.185508,-0.185508,-2.019132,0.172761,0.209561,41.236317,41.236317,455.236005,3,0.000000,true,
95.000000,3.050000,0.000000,352.466112,352.466112,352.466112,352.466112,21.746417,1.349955,-18.481501,-0.194336,-0.194336,-2.021288,0.170734,0.207645,42.944720,42.944720,455.632862,3,0.000000,true,
95.000000,3.000000,0.000000,350.730850,350.730850,350.730850,350.730850,21.733649,1.326582,-18.535517,-0.203925,-0.203925,-2.023404,0.168708,0.205731,44.800267,44.800267,456.032158,3,0.000000,true,
95.000000,2.950000,0.000000,349.001264,349.001264,349.001264,349.001264,21.721132,1.303439,-18.589212,-0.214364,-0.214364,-2.025485,0.166684,0.203820,46.820208,46.820208,456.436160,3,0.000000,true,
95.000000,2.900000,0.000000,347.282067,347.282067,347.282067,347.282067,21.708900,1.280543,-18.642577,-0.225752,-0.225752,-2.027538,0.164665,0.201915,49.023928,49.023928,456.847548,3,0.000000,true,
95.000000,2.850000,0.000000,345.578959,345.578959,345.578959,345.578959,21.696989,1.257913,-18.695607,-0.238202,-0.238202,-2.029568,0.162652,0.200018,51.433060,51.433060,457.269496,3,0.000000,true,
95.000000,2.800000,0.000000,343.898818,343.898818,343.898818,343.898818,21.685443,1.235573,-18.748291,-0.251836,-0.251836,-2.031583,0.160648,0.198131,54.071500,54.071500,457.705763,3,0.000000,true,
95.000000,2.750000,0.000000,342.249894,342.249894,342.249894,342.249894,21.674312,1.213551,-18.800619,-0.266788,-0.266788,-2.033591,0.158654,0.196257,56.965249,56.965249,458.160793,3,0.000000,true,
95.000000,2.700000,0.000000,340.641992,340.641992,340.641992,340.641992,21.663653,1.191880,-18.852580,-0.283202,-0.283202,-2.035604,0.156675,0.194401,60.141985,60.141985,458.639804,3,0.000000,true,
95.000000,2.650000,0.000000,339.086614,339.086614,339.086614,339.086614,21.653532,1.170598,-18.904162,-0.301223,-0.301223,-2.037631,0.154715,0.192567,63.630250,63.630250,459.148858,3,0.000000,true,
95.000000,2.600000,0.000000,337.596999,337.596999,337.596999,337.596999,21.644020,1.149749,-18.955349,-0.320995,-0.320995,-2.039686,0.152777,0.190760,67.458124,67.458124,459.694886,3,0.000000,true,
95.000000,2.550000,0.000000,336.187992,336.187992,336.187992,336.187992,21.635193,1.129378,-19.006131,-0.342651,-0.342651,-2.041784,0.150866,0.188985,71.651279,71.651279,460.285631,3,0.000000,true,
95.000000,2.500000,0.000000,334.875657,334.875657,334.875657,334.875657,21.627132,1.109534,-19.056493,-0.366294,-0.366294,-2.043940,0.148988,0.187249,76.230419,76.230419,460.929459,3,0.000000,true,
95.000000,2.450000,0.000000,333.676563,333.676563,333.676563,333.676563,21.619911,1.090261,-19.106426,-0.391990,-0.391990,-2.046171,0.147147,0.185558,81.208265,81.208265,461.635017,3,0.000000,true,
95.000000,2.400000,0.000000,332.606723,332.606723,332.606723,332.606723,21.613599,1.071599,-19.155928,-0.419744,-0.419744,-2.048492,0.145348,0.183918,86.586502,86.586502,462.410720,3,0.000000,true,
95.000000,2.350000,0.000000,331.680269,331.680269,331.680269,331.680269,21.608245,1.053573,-19.205002,-0.449492,-0.449492,-2.050919,0.143594,0.182332,92.353368,92.353368,463.264100,3,0.000000,true,
95.000000,2.300000,0.000000,330.908066,330.908066,330.908066,330.908066,21.603876,1.036194,-19.253661,-0.481096,-0.481096,-2.053463,0.141886,0.180803,98.482629,98.482629,464.201123,3,0.000000,true,
95.000000,2.250000,0.000000,330.296559,330.296559,330.296559,330.296559,21.600491,1.019449,-19.301931,-0.514347,-0.514347,-2.056133,0.140224,0.179332,104.934493,104.934493,465.225611,3,0.000000,true,
95.000000,2.200000,0.000000,329.847134,329.847134,329.847134,329.847134,21.598057,1.003304,-19.349847,-0.548982,-0.548982,-2.058932,0.138605,0.177918,111.658531,111.658531,466.338911,3,0.000000,true,
95.000000,2.150000,0.000000,329.556140,329.556140,329.556140,329.556140,21.596515,0.987705,-19.397455,-0.584706,-0.584706,-2.061861,0.137025,0.176556,118.598012,118.598012,467.539891,3,0.000000,true,
95.000000,2.100000,0.000000,329.415548,329.415548,329.415548,329.415548,21.595787,0.972584,-19.444808,-0.621214,-0.621214,-2.064914,0.135478,0.175240,125.694692,125.694692,468.825241,3,0.000000,true,
95.000000,2.050000,0.000000,329.414011,329.414011,329.414011,329.414011,21.595778,0.957860,-19.491960,-0.658220,-0.658220,-2.068086,0.133956,0.173963,132.893053,132.893053,470.189988,3,0.000000,true,
95.000000,2.000000,0.000000,329.538073,329.538073,329.538073,329.538073,21.596388,0.943446,-19.538971,-0.695464,-0.695464,-2.071365,0.132451,0.172717,140.143356,140.143356,471.628089,3,0.000000,true,
95.000000,1.950000,0.000000,329.773279,329.773279,329.773279,329.773279,21.597517,0.929259,-19.585895,-0.732728,-0.732728,-2.074742,0.130954,0.171493,147.403307,147.403307,473.132982,3,0.000000,true,
95.000000,1.900000,0.000000,330.105058,330.105058,330.105058,330.105058,21.599070,0.915213,-19.632785,-0.769834,-0.769834,-2.078206,0.129458,0.170284,154.638534,154.638534,474.698032,3,0.000000,true,
95.000000,1.850000,0.000000,330.519333,330.519333,330.519333,330.519333,21.600958,0.901232,-19.679690,-0.806644,-0.806644,-2.081746,0.127955,0.169081,161.822203,161.822203,476.316850,3,0.000000,true,
95.000000,1.800000,0.000000,331.002881,331.002881,331.002881,331.002881,21.603104,0.887243,-19.726653,-0.843054,-0.843054,-2.085353,0.126438,0.167877,168.934158,168.934158,477.983483,3,0.000000,true,
95.000000,1.750000,0.000000,331.543501,331.543501,331.543501,331.543501,21.605438,0.873181,-19.773713,-0.878989,-0.878989,-2.089017,0.124899,0.166664,175.959866,175.959866,479.692519,3,0.000000,true,
95.000000,1.700000,0.000000,332.130051,332.130051,332.130051,332.130051,21.607899,0.858986,-19.820907,-0.914399,-0.914399,-2.092731,0.123333,0.165437,182.889345,182.889345,481.439119,3,0.000000,true,
95.000000,1.650000,0.000000,332.752388,332.752388,332.752388,332.752388,21.610434,0.844603,-19.868264,-0.949251,-0.949251,-2.096487,0.121733,0.164188,189.716208,189.716208,483.219002,3,0.000000,true,
95.000000,1.600000,0.000000,333.401279,333.401279,333.401279,333.401279,21.612999,0.829985,-19.915812,-0.983528,-0.983528,-2.100280,0.120096,0.162912,196.436830,196.436830,485.028415,3,0.000000,true,
95.000000,1.550000,0.000000,334.068267,334.068267,334.068267,334.068267,21.615554,0.815086,-19.963576,-1.017223,-1.017223,-2.104103,0.118414,0.161604,203.049677,203.049677,486.864079,3,0.000000,true,
95.000000,1.500000,0.000000,334.745552,334.745552,334.745552,334.745552,21.618067,0.799867,-20.011575,-1.050335,-1.050335,-2.107953,0.116684,0.160259,209.554769,209.554769,488.723144,3,0.000000,true,
95.000000,1.450000,0.000000,335.425856,335.425856,335.425856,335.425856,21.620507,0.784289,-20.059830,-1.082873,-1.082873,-2.111825,0.114902,0.158871,215.953255,215.953255,490.603133,3,0.000000,true,
95.000000,1.400000,0.000000,336.102300,336.102300,336.102300,336.102300,21.622852,0.768319,-20.108356,-1.114846,-1.114846,-2.115717,0.113062,0.157436,222.247093,222.247093,492.501897,3,0.000000,true,
95.000000,1.350000,0.000000,336.768290,336.768290,336.768290,336.768290,21.625080,0.751924,-20.157168,-1.146270,-1.146270,-2.119624,0.111162,0.155948,228.438805,228.438805,494.417571,3,0.000000,true,
95.000000,1.300000,0.000000,337.417398,337.417398,337.417398,337.417398,21.627172,0.735075,-20.206279,-1.177158,-1.177158,-2.123545,0.109195,0.154404,234.531283,234.531283,496.348536,3,0.000000,true,
95.000000,1.250000,0.000000,338.043255,338.043255,338.043255,338.043255,21.629114,0.717744,-20.255700,-1.207528,-1.207528,-2.127478,0.107160,0.152797,240.527656,240.527656,498.293384,3,0.000000,true,
95.000000,1.200000,0.000000,338.639435,338.639435,338.639435,338.639435,21.630890,0.699904,-20.305440,-1.237398,-1.237398,-2.131420,0.105051,0.151123,246.431182,246.431182,500.250890,3,0.000000,true,
95.000000,1.150000,0.000000,339.199339,339.199339,339.199339,339.199339,21.632491,0.681528,-20.355509,-1.266785,-1.266785,-2.135371,0.102864,0.149376,252.245172,252.245172,502.219988,3,0.000000,true,
95.000000,1.100000,0.000000,339.716071,339.716071,339.716071,339.716071,21.633906,0.662590,-20.405913,-1.295706,-1.295706,-2.139328,0.100595,0.147551,257.972930,257.972930,504.199747,3,0.000000,true,
95.000000,1.050000,0.000000,340.182290,340.182290,340.182290,340.182290,21.635125,0.643067,-20.456659,-1.324180,-1.324180,-2.143291,0.098240,0.145642,263.617714,263.617714,506.189351,3,0.000000,true,
95.000000,1.000000,0.000000,340.590052,340.590052,340.590052,340.590052,21.636143,0.622931,-20.507754,-1.352222,-1.352222,-2.147259,0.095793,0.143643,269.182705,269.182705,508.188085,3,0.000000,true,
95.000000,0.950000,0.000000,340.930617,340.930617,340.930617,340.930617,21.636951,0.602156,-20.559201,-1.379850,-1.379850,-2.151231,0.093250,0.141545,274.670989,274.670989,510.195322,3,0.000000,true,
95.000000,0.900000,0.000000,341.194207,341.194207,341.194207,341.194207,21.637545,0.580716,-20.611006,-1.407078,-1.407078,-2.155206,0.090604,0.139341,280.085538,280.085538,512.210506,3,0.000000,true,
95.000000,0.850000,0.000000,341.369716,341.369716,341.369716,341.369716,21.637920,0.558581,-20.663172,-1.433923,-1.433923,-2.159184,0.087850,0.137023,285.429208,285.429208,514.233147,3,0.000000,true,
95.000000,0.800000,0.000000,341.444337,341.444337,341.444337,341.444337,21.638071,0.535720,-20.715703,-1.460399,-1.460399,-2.163164,0.084982,0.134578,290.704729,290.704729,516.262810,3,0.000000,true,
95.000000,0.750000,0.000000,341.403065,341.403065,341.403065,341.403065,21.637994,0.512100,-20.768602,-1.486518,-1.486518,-2.167146,0.081990,0.131997,295.914707,295.914707,518.299107,3,0.000000,true,
95.000000,0.700000,0.000000,341.228057,341.228057,341.228057,341.228057,21.637687,0.487682,-20.821871,-1.512296,-1.512296,-2.171130,0.078867,0.129264,301.061624,301.061624,520.341692,3,0.000000,true,
95.000000,0.650000,0.000000,340.897738,340.897738,340.897738,340.897738,21.637146,0.462427,-20.875514,-1.537743,-1.537743,-2.175115,0.075603,0.126363,306.147841,306.147841,522.390253,3,0.000000,true,
95.000000,0.600000,0.000000,340.385575,340.385575,340.385575,340.385575,21.636369,0.436285,-20.929532,-1.562872,-1.562872,-2.179100,0.072186,0.123274,311.175601,311.175601,524.444512,3,0.000000,true,
95.000000,0.550000,0.000000,339.658308,339.658308,339.658308,339.658308,21.635355,0.409204,-20.983928,-1.587694,-1.587694,-2.183087,0.068602,0.119973,316.147036,316.147036,526.504217,3,0.000000,true,
95.000000,0.500000,0.000000,338.673353,338.673353,338.673353,338.673353,21.634100,0.381119,-21.038703,-1.612220,-1.612220,-2.187075,0.064835,0.116428,321.064170,321.064170,528.569142,3,0.000000,true,
95.000000,0.450000,0.000000,337.374825,337.374825,337.374825,337.374825,21.632603,0.351955,-21.093859,-1.636461,-1.636461,-2.191063,0.060864,0.112601,325.928924,325.928924,530.639081,3,0.000000,true,
95.000000,0.400000,0.000000,335.687224,335.687224,335.687224,335.687224,21.630863,0.321620,-21.149398,-1.660424,-1.660424,-2.195052,0.056665,0.108441,330.743128,330.743128,532.713850,3,0.000000,true,
95.000000,0.350000,0.000000,333.504891,333.504891,333.504891,333.504891,21.628877,0.290001,-21.205322,-1.684121,-1.684121,-2.199041,0.052204,0.103879,335.508519,335.508519,534.793280,3,0.000000,true,
95.000000,0.300000,0.000000,330.673265,330.673265,330.673265,330.673265,21.626646,0.256952,-21.261631,-1.707559,-1.707559,-2.203031,0.047438,0.098819,340.226750,340.226750,536.877219,3,0.000000,true,
95.000000,0.250000,0.000000,326.952929,326.952929,326.952929,326.952929,21.624168,0.222278,-21.318327,-1.730747,-1.730747,-2.207021,0.042307,0.093119,344.899397,344.899397,538.965532,3,0.000000,true,
95.000000,0.200000,0.000000,321.943007,321.943007,321.943007,321.943007,21.621442,0.185706,-21.375411,-1.753693,-1.753693,-2.211012,0.036722,0.086554,349.527959,349.527959,541.058092,4,0.000000,true,
95.000000,0.150000,0.000000,314.892242,314.892242,314.892242,314.892242,21.618467,0.146826,-21.432884,-1.776405,-1.776405,-2.215003,0.030539,0.078732,354.113867,354.113867,543.154788,4,0.000000,true,
95.000000,0.100000,0.000000,304.114346,304.114346,304.114346,304.114346,21.615243,0.104938,-21.490746,-1.798889,-1.798889,-2.218996,0.023496,0.068853,358.658487,358.658487,545.255517,4,0.000000,true,
95.000000,0.050000,0.000000,284.228993,284.228993,284.228993,284.228993,21.611768,0.058576,-21.548998,-1.821152,-1.821152,-2.222989,0.014965,0.054703,363.163120,363.163120,547.360187,4,0.000000,true,
95.000000,0.000000,0.000000,0.000010,0.000010,0.000010,0.000010,21.608043,0.000864,-21.607627,-1.843196,-1.843196,-2.226981,0.002725,0.002725,367.627958,367.627958,549.468215,14,0.000000,true,
100.000000,4.000000,0.000000,378.033321,378.033321,378.033321,378.033321,22.007362,2.064394,-17.282903,-0.103290,-0.103290,-1.955218,0.228306,0.262648,25.276199,25.276199,444.862501,4,0.000000,true,
100.000000,3.950000,0.000000,376.530501,376.530501,376.530501,376.530501,21.992831,2.035401,-17.343483,-0.106263,-0.106263,-1.958819,0.226266,0.260756,25.852470,25.852470,445.433697,3,0.000000,true,
100.000000,3.900000,0.000000,375.012813,375.012813,375.012813,375.012813,21.978341,2.006499,-17.403833,-0.109393,-0.109393,-1.962337,0.224216,0.258854,26.459053,26.459053,445.993099,3,0.000000,true,
100.000000,3.850000,0.000000,373.480332,373.480332,373.480332,373.480332,21.963896,1.977693,-17.463949,-0.112692,-0.112692,-1.965775,0.222157,0.256943,27.098343,27.098343,446.541076,3,0.000000,true,
100.000000,3.800000,0.000000,371.933168,371.933168,371.933168,371.933168,21.949501,1.948988,-17.523827,-0.116175,-0.116175,-1.969134,0.220089,0.255022,27.772986,27.772986,447.078013,3,0.000000,true,
100.000000,3.750000,0.000000,370.371470,370.371470,370.371470,370.371470,21.935160,1.920386,-17.583463,-0.119855,-0.119855,-1.972417,0.218011,0.253091,28.485913,28.485913,447.604313,3,0.000000,true,
100.000000,3.700000,0.000000,368.795442,368.795442,368.795442,368.795442,21.920880,1.891895,-17.642853,-0.123751,-0.123751,-1.975624,0.215925,0.251152,29.240379,29.240379,448.120406,3,0.000000,true,
100.000000,3.650000,0.000000,367.205341,367.205341,367.205341,367.205341,21.906665,1.863517,-17.701992,-0.127881,-0.127881,-1.978758,0.213830,0.249204,30.040000,30.040000,448.626745,3,0.000000,true,
100.000000,3.600000,0.000000,365.601497,365.601497,365.601497,365.601497,21.892523,1.835258,-17.760877,-0.132265,-0.132265,-1.981820,0.211726,0.247247,30.888808,30.888808,449.123820,3,0.000000,true,
100.000000,3.550000,0.000000,363.984321,363.984321,363.984321,363.984321,21.878460,1.807124,-17.819503,-0.136928,-0.136928,-1.984813,0.209615,0.245282,31.791307,31.791307,449.612161,3,0.000000,true,
100.000000,3.500000,0.000000,362.354324,362.354324,362.354324,362.354324,21.864483,1.779119,-17.877866,-0.141894,-0.141894,-1.987737,0.207495,0.243309,32.752536,32.752536,450.092346,3,0.000000,true,
100.000000,3.450000,0.000000,360.712134,360.712134,360.712134,360.712134,21.850602,1.751251,-17.935961,-0.147194,-0.147194,-1.990596,0.205369,0.241329,33.778147,33.778147,450.565014,3,0.000000,true,
100.000000,3.400000,0.000000,359.058520,359.058520,359.058520,359.058520,21.836825,1.723524,-17.993783,-0.152860,-0.152860,-1.993392,0.203235,0.239342,34.874491,34.874491,451.030871,3,0.000000,true,
100.000000,3.350000,0.000000,357.394422,357.394422,357.394422,357.394422,21.823164,1.695947,-18.051329,-0.158928,-0.158928,-1.996125,0.201094,0.237348,36.048717,36.048717,451.490713,3,0.000000,true,
100.000000,3.300000,0.000000,355.720987,355.720987,355.720987,355.720987,21.809629,1.668526,-18.108591,-0.165442,-0.165442,-1.998800,0.198948,0.235349,37.308889,37.308889,451.945435,3,0.000000,true,
100.000000,3.250000,0.000000,354.039609,354.039609,354.039609,354.039609,21.796234,1.641271,-18.165566,-0.172447,-0.172447,-2.001418,0.196796,0.233344,38.664107,38.664107,452.396061,3,0.000000,true,
100.000000,3.200000,0.000000,352.351984,352.351984,352.351984,352.351984,21.782995,1.614191,-18.222247,-0.179998,-0.179998,-2.003983,0.194639,0.231334,40.124661,40.124661,452.843761,3,0.000000,true,
100.000000,3.150000,0.000000,350.660176,350.660176,350.660176,350.660176,21.769929,1.587297,-18.278628,-0.188153,-0.188153,-2.006497,0.192478,0.229322,41.702182,41.702182,453.289895,3,0.000000,true,
100.000000,3.100000,0.000000,348.966692,348.966692,348.966692,348.966692,21.757056,1.560602,-18.334703,-0.196982,-0.196982,-2.008964,0.190315,0.227307,43.409815,43.409815,453.736039,3,0.000000,true,
100.000000,3.050000,0.000000,347.274581,347.274581,347.274581,347.274581,21.744399,1.534122,-18.390462,-0.206560,-0.206560,-2.011388,0.188150,0.225292,45.262401,45.262401,454.184042,3,0.000000,true,
100.000000,3.000000,0.000000,345.587546,345.587546,345.587546,345.587546,21.731985,1.507874,-18.445899,-0.216974,-0.216974,-2.013773,0.185985,0.223277,47.276642,47.276642,454.636079,3,0.000000,true,
100.000000,2.950000,0.000000,343.910080,343.910080,343.910080,343.910080,21.719845,1.481878,-18.501003,-0.228321,-0.228321,-2.016125,0.183822,0.221265,49.471252,49.471252,455.094715,3,0.000000,true,
100.000000,2.900000,0.000000,342.247617,342.247617,342.247617,342.247617,21.708017,1.456159,-18.555764,-0.240708,-0.240708,-2.018449,0.181662,0.219259,51.867055,51.867055,455.562985,3,0.000000,true,
100.000000,2.850000,0.000000,340.606705,340.606705,340.606705,340.606705,21.696541,1.430746,-18.610169,-0.254253,-0.254253,-2.020752,0.179509,0.217260,54.486976,54.486976,456.044474,3,0.000000,true,
100.000000,2.800000,0.000000,338.995183,338.995183,338.995183,338.995183,21.685466,1.405671,-18.664204,-0.269084,-0.269084,-2.023042,0.177366,0.215274,57.355871,57.355871,456.543411,3,0.000000,true,
100.000000,2.750000,0.000000,337.422347,337.422347,337.422347,337.422347,21.674849,1.380974,-18.717854,-0.285338,-0.285338,-2.025328,0.175236,0.213303,60.500106,60.500106,457.064745,3,0.000000,true,
100.000000,2.700000,0.000000,335.899067,335.899067,335.899067,335.899067,21.664751,1.356697,-18.771103,-0.303152,-0.303152,-2.027621,0.173122,0.211352,63.946778,63.946778,457.614214,3,0.000000,true,
100.000000,2.650000,0.000000,334.437821,334.437821,334.437821,334.437821,21.655242,1.332890,-18.823932,-0.322665,-0.322665,-2.029932,0.171031,0.209427,67.722454,67.722454,458.198361,3,0.000000,true,
100.000000,2.600000,0.000000,333.052564,333.052564,333.052564,333.052564,21.646396,1.309604,-18.876324,-0.343999,-0.343999,-2.032275,0.168966,0.207534,71.851364,71.851364,458.824474,3,0.000000,true,
100.000000,2.550000,0.000000,331.758367,331.758367,331.758367,331.758367,21.638288,1.286891,-18.928262,-0.367254,-0.367254,-2.034664,0.166933,0.205678,76.353030,76.353030,459.500422,3,0.000000,true,
100.000000,2.500000,0.000000,330.570766,330.570766,330.570766,330.570766,21.630993,1.264800,-18.979734,-0.392490,-0.392490,-2.037114,0.164938,0.203866,81.239489,81.239489,460.234339,3,0.000000,true,
100.000000,2.450000,0.000000,329.504796,329.504796,329.504796,329.504796,21.624574,1.243375,-19.030732,-0.419715,-0.419715,-2.039640,0.162983,0.202104,86.512493,86.512493,461.034156,3,0.000000,true,
100.000000,2.400000,0.000000,328.573795,328.573795,328.573795,328.573795,21.619081,1.222642,-19.081257,-0.448868,-0.448868,-2.042256,0.161074,0.200395,92.161272,92.161272,461.907020,3,0.000000,true,
100.000000,2.350000,0.000000,327.788141,327.788141,327.788141,327.788141,21.614540,1.202612,-19.131321,-0.479823,-0.479823,-2.044973,0.159211,0.198743,98.161534,98.161534,462.858667,3,0.000000,true,
100.000000,2.300000,0.000000,327.154177,327.154177,327.154177,327.154177,21.610953,1.183272,-19.180949,-0.512383,-0.512383,-2.047799,0.157394,0.197148,104.476206,104.476206,463.892890,3,0.000000,true,
100.000000,2.250000,0.000000,326.673593,326.673593,326.673593,326.673593,21.608292,1.164585,-19.230179,-0.546303,-0.546303,-2.050739,0.155621,0.195609,111.058002,111.058002,465.011214,3,0.000000,true,
100.000000,2.200000,0.000000,326.343390,326.343390,326.343390,326.343390,21.606504,1.146493,-19.279058,-0.581302,-0.581302,-2.053795,0.153887,0.194122,117.853334,117.853334,466.212863,3,0.000000,true,
100.000000,2.150000,0.000000,326.156418,326.156418,326.156418,326.156418,21.605513,1.128921,-19.327642,-0.617092,-0.617092,-2.056962,0.152185,0.192680,124.806719,124.806719,467.495011,3,0.000000,true,
100.000000,2.100000,0.000000,326.102306,326.102306,326.102306,326.102306,21.605232,1.111780,-19.375993,-0.653395,-0.653395,-2.060237,0.150509,0.191277,131.864783,131.864783,468.853221,3,0.000000,true,
100.000000,2.050000,0.000000,326.168560,326.168560,326.168560,326.168560,21.605565,1.094977,-19.424173,-0.689960,-0.689960,-2.063609,0.148849,0.189905,138.979242,138.979242,470.281991,3,0.000000,true,
100.000000,2.000000,0.000000,326.341597,326.341597,326.341597,326.341597,21.606417,1.078419,-19.472244,-0.726573,-0.726573,-2.067072,0.147197,0.188554,146.108627,146.108627,471.775254,3,0.000000,true,
100.000000,1.950000,0.000000,326.607589,326.607589,326.607589,326.607589,21.607694,1.062013,-19.520265,-0.763057,-0.763057,-2.070616,0.145545,0.187216,153.218886,153.218886,473.326814,3,0.000000,true,
100.000000,1.900000,0.000000,326.953070,326.953070,326.953070,326.953070,21.609311,1.045675,-19.568289,-0.799273,-0.799273,-2.074231,0.143884,0.185883,160.283156,160.283156,474.930648,3,0.000000,true,
100.000000,1.850000,0.000000,327.365311,327.365311,327.365311,327.365311,21.611190,1.029325,-19.616365,-0.835117,-0.835117,-2.077910,0.142208,0.184547,167.281027,167.281027,476.581108,3,0.000000,true,
100.000000,1.800000,0.000000,327.832510,327.832510,327.832510,327.832510,21.613264,1.012892,-19.664536,-0.870511,-0.870511,-2.081643,0.140508,0.183201,174.197594,174.197594,478.273031,3,0.000000,true,
100.000000,1.750000,0.000000,328.343850,328.343850,328.343850,328.343850,21.615471,0.996312,-19.712843,-0.905403,-0.905403,-2.085424,0.138779,0.181838,181.022458,181.022458,480.001776,3,0.000000,true,
100.000000,1.700000,0.000000,328.889471,328.889471,328.889471,328.889471,21.617760,0.979525,-19.761317,-0.939759,-0.939759,-2.089246,0.137015,0.180452,187.748808,187.748808,481.763225,3,0.000000,true,
100.000000,1.650000,0.000000,329.460386,329.460386,329.460386,329.460386,21.620086,0.962482,-19.809990,-0.973558,-0.973558,-2.093105,0.135209,0.179036,194.372618,194.372618,483.553755,3,0.000000,true,
