key,key_tuple,field,p104,p128,abs,rel
mode_a muB=0 alpha_T=1 xi=-0.35,"('mode_a_fixed_muB_phase_scaled', 0.0, 1.0, -0.35)",tauinv_ubar,1.640250454759877,1.639340427829227,0.0009100269306501207,0.0005548097414082676
mode_a muB=0 alpha_T=1 xi=-0.35,"('mode_a_fixed_muB_phase_scaled', 0.0, 1.0, -0.35)",tauinv_dbar,1.640250454759877,1.639340427829227,0.0009100269306501207,0.0005548097414082676
mode_a muB=0 alpha_T=1 xi=-0.35,"('mode_a_fixed_muB_phase_scaled', 0.0, 1.0, -0.35)",tauinv_u,1.6402504547606784,1.6393404278313728,0.0009100269293056407,0.0005548097405883168
mode_a muB=0 alpha_T=1 xi=-0.35,"('mode_a_fixed_muB_phase_scaled', 0.0, 1.0, -0.35)",tauinv_d,1.6402504547606784,1.6393404278313728,0.0009100269293056407,0.0005548097405883168
mode_a muB=450 alpha_T=1 xi=0,"('mode_a_fixed_muB_phase_scaled', 450.0, 1.0, 0.0)",sigma_over_T,0.0248792731728616,0.024865505502728993,1.376767013260699e-05,0.000553379113487319
mode_a muB=450 alpha_T=1 xi=0,"('mode_a_fixed_muB_phase_scaled', 450.0, 1.0, 0.0)",sigma,0.023043033568769817,0.023030282035281475,1.2751533488342126e-05,0.0005533791134872215
mode_a muB=450 alpha_T=1.1 xi=0.3,"('mode_a_fixed_muB_phase_scaled', 450.0, 1.1, 0.3)",zeta,0.3291650856579966,0.32898295873323413,0.00018212692476249348,0.0005532996441540091
mode_a muB=450 alpha_T=1.1 xi=0.3,"('mode_a_fixed_muB_phase_scaled', 450.0, 1.1, 0.3)",zeta_over_s,0.02639112421986776,0.026376522020228086,1.4602199639675295e-05,0.0005532996441539414
mode_b T=120 muB=450 xi=-0.4,"('mode_b_fixed_T_sparse_muB', 120.0, 450.0, -0.4)",tauinv_s,0.0018719050868542743,0.0018729137035779385,1.0086167236641498e-06,0.0005388183037416306
mode_b T=120 muB=450 xi=-0.4,"('mode_b_fixed_T_sparse_muB', 120.0, 450.0, -0.4)",tau_s,534.2151196781532,533.927429806104,0.2876898720492136,0.0005385281349253783
mode_b T=200 muB=0 xi=0.35,"('mode_b_fixed_T_sparse_muB', 200.0, 0.0, 0.35)",sigma_over_T,0.01508495270944744,0.015076895009010074,8.057700437366644e-06,0.0005341548357868069
mode_b T=200 muB=0 xi=0.35,"('mode_b_fixed_T_sparse_muB', 200.0, 0.0, 0.35)",sigma,0.015289295644081562,0.015281128792877503,8.16685120405905e-06,0.0005341548357867233
mode_a muB=900 alpha_T=1.2 xi=0.45,"('mode_a_fixed_muB_phase_scaled', 900.0, 1.2, 0.45)",eta,2.6730172748942085,2.671596151711302,0.0014211231829066584,0.0005316550686949462
mode_a muB=900 alpha_T=1.2 xi=0.45,"('mode_a_fixed_muB_phase_scaled', 900.0, 1.2, 0.45)",eta_over_s,0.5699573052202508,0.5696542845301089,0.00030302069014187527,0.000531655068487591
mode_b T=200 muB=900 xi=-0.1,"('mode_b_fixed_T_sparse_muB', 200.0, 900.0, -0.1)",eta,8.169294835558711,8.173637910052465,0.004343074493753818,0.0005316339514213149
mode_b T=200 muB=900 xi=-0.1,"('mode_b_fixed_T_sparse_muB', 200.0, 900.0, -0.1)",eta_over_s,0.3967611426441106,0.3969720743381449,0.0002109316940342998,0.0005316339514212527
mode_b T=160 muB=450 xi=0,"('mode_b_fixed_T_sparse_muB', 160.0, 450.0, 0.0)",tauinv_s,0.04665002160497539,0.04667478380286654,2.476219789115247e-05,0.0005308078547280135
mode_b T=160 muB=450 xi=0,"('mode_b_fixed_T_sparse_muB', 160.0, 450.0, 0.0)",tau_s,21.43621729627123,21.424844820354256,0.011372475916974878,0.0005305262472289404
mode_a muB=0 alpha_T=1.1 xi=0.4,"('mode_a_fixed_muB_phase_scaled', 0.0, 1.1, 0.4)",tauinv_u,1.4882108793863862,1.4889981990124546,0.0007873196260683724,0.0005290376766987466
mode_a muB=0 alpha_T=1.1 xi=0.4,"('mode_a_fixed_muB_phase_scaled', 0.0, 1.1, 0.4)",tauinv_d,1.4882108793863862,1.4889981990124546,0.0007873196260683724,0.0005290376766987466
mode_a muB=0 alpha_T=1.1 xi=0.4,"('mode_a_fixed_muB_phase_scaled', 0.0, 1.1, 0.4)",tauinv_ubar,1.4882108793853306,1.4889981990101173,0.0007873196247867309,0.0005290376758379258
mode_a muB=0 alpha_T=1.1 xi=0.4,"('mode_a_fixed_muB_phase_scaled', 0.0, 1.1, 0.4)",tauinv_dbar,1.4882108793853306,1.4889981990101173,0.0007873196247867309,0.0005290376758379258
mode_a muB=0 alpha_T=1.1 xi=0.4,"('mode_a_fixed_muB_phase_scaled', 0.0, 1.1, 0.4)",tau_u,0.671947782301065,0.671592484573338,0.00035529772772702195,0.0005287579438246162
mode_a muB=0 alpha_T=1.1 xi=0.4,"('mode_a_fixed_muB_phase_scaled', 0.0, 1.1, 0.4)",tau_d,0.671947782301065,0.671592484573338,0.00035529772772702195,0.0005287579438246162
mode_a muB=0 alpha_T=1.1 xi=0.4,"('mode_a_fixed_muB_phase_scaled', 0.0, 1.1, 0.4)",tau_ubar,0.6719477823015416,0.6715924845743922,0.0003552977271493729,0.0005287579429645775
mode_a muB=0 alpha_T=1.1 xi=0.4,"('mode_a_fixed_muB_phase_scaled', 0.0, 1.1, 0.4)",tau_dbar,0.6719477823015416,0.6715924845743922,0.0003552977271493729,0.0005287579429645775
mode_a muB=0 alpha_T=1 xi=-0.3,"('mode_a_fixed_muB_phase_scaled', 0.0, 1.0, -0.3)",tau_ubar,0.621058036797431,0.621386120112018,0.00032808331458700213,0.0005282651461670277
mode_a muB=0 alpha_T=1 xi=-0.3,"('mode_a_fixed_muB_phase_scaled', 0.0, 1.0, -0.3)",tau_dbar,0.621058036797431,0.621386120112018,0.00032808331458700213,0.0005282651461670277
mode_a muB=0 alpha_T=1 xi=-0.3,"('mode_a_fixed_muB_phase_scaled', 0.0, 1.0, -0.3)",tau_u,0.621058036796992,0.6213861201111623,0.00032808331417033543,0.0005282651454965029
mode_a muB=0 alpha_T=1 xi=-0.3,"('mode_a_fixed_muB_phase_scaled', 0.0, 1.0, -0.3)",tau_d,0.621058036796992,0.6213861201111623,0.00032808331417033543,0.0005282651454965029
mode_a muB=0 alpha_T=1 xi=-0.3,"('mode_a_fixed_muB_phase_scaled', 0.0, 1.0, -0.3)",tauinv_ubar,1.610155477830436,1.609305337910877,0.0008501399195590675,0.0005279862294444804
mode_a muB=0 alpha_T=1 xi=-0.3,"('mode_a_fixed_muB_phase_scaled', 0.0, 1.0, -0.3)",tauinv_dbar,1.610155477830436,1.609305337910877,0.0008501399195590675,0.0005279862294444804
mode_a muB=0 alpha_T=1 xi=-0.3,"('mode_a_fixed_muB_phase_scaled', 0.0, 1.0, -0.3)",tauinv_u,1.610155477831574,1.609305337913093,0.000850139918481041,0.0005279862287745901
mode_a muB=0 alpha_T=1 xi=-0.3,"('mode_a_fixed_muB_phase_scaled', 0.0, 1.0, -0.3)",tauinv_d,1.610155477831574,1.609305337913093,0.000850139918481041,0.0005279862287745901
mode_b T=120 muB=0 xi=0.45,"('mode_b_fixed_T_sparse_muB', 120.0, 0.0, 0.45)",tau_s,3387.683598502564,3389.4593270145074,1.7757285119432709,0.0005241718892307961
mode_b T=120 muB=0 xi=0.45,"('mode_b_fixed_T_sparse_muB', 120.0, 0.0, 0.45)",tau_sbar,3387.683598502564,3389.4593270145074,1.7757285119432709,0.0005241718892307961
mode_b T=120 muB=0 xi=0.45,"('mode_b_fixed_T_sparse_muB', 120.0, 0.0, 0.45)",tauinv_s,0.0002951869532449912,0.0002950323056039787,1.546476410125273e-07,0.0005238972770052511
mode_b T=120 muB=0 xi=0.45,"('mode_b_fixed_T_sparse_muB', 120.0, 0.0, 0.45)",tauinv_sbar,0.0002951869532449912,0.0002950323056039787,1.546476410125273e-07,0.0005238972770052511
mode_b T=200 muB=0 xi=-0.35,"('mode_b_fixed_T_sparse_muB', 200.0, 0.0, -0.35)",tau_ubar,0.6100567267690361,0.610375563826056,0.00031883705701984955,0.0005226350977366723
mode_b T=200 muB=0 xi=-0.35,"('mode_b_fixed_T_sparse_muB', 200.0, 0.0, -0.35)",tau_dbar,0.6100567267690361,0.610375563826056,0.00031883705701984955,0.0005226350977366723
mode_b T=200 muB=0 xi=-0.35,"('mode_b_fixed_T_sparse_muB', 200.0, 0.0, -0.35)",tau_u,0.6100567267687096,0.6103755638253329,0.0003188370566232779,0.000522635097086895
mode_b T=200 muB=0 xi=-0.35,"('mode_b_fixed_T_sparse_muB', 200.0, 0.0, -0.35)",tau_d,0.6100567267687096,0.6103755638253329,0.0003188370566232779,0.000522635097086895
mode_b T=200 muB=0 xi=-0.35,"('mode_b_fixed_T_sparse_muB', 200.0, 0.0, -0.35)",tauinv_ubar,1.6391918261374965,1.6383355744644108,0.0008562516730856728,0.0005223620929731564
mode_b T=200 muB=0 xi=-0.35,"('mode_b_fixed_T_sparse_muB', 200.0, 0.0, -0.35)",tauinv_dbar,1.6391918261374965,1.6383355744644108,0.0008562516730856728,0.0005223620929731564
mode_b T=200 muB=0 xi=-0.35,"('mode_b_fixed_T_sparse_muB', 200.0, 0.0, -0.35)",tauinv_u,1.6391918261383738,1.6383355744663517,0.0008562516720220792,0.0005223620923240243
mode_b T=200 muB=0 xi=-0.35,"('mode_b_fixed_T_sparse_muB', 200.0, 0.0, -0.35)",tauinv_d,1.6391918261383738,1.6383355744663517,0.0008562516720220792,0.0005223620923240243
mode_a muB=900 alpha_T=1.2 xi=0.45,"('mode_a_fixed_muB_phase_scaled', 900.0, 1.2, 0.45)",zeta,0.9941902370701906,0.9936746457233632,0.0005155913468274376,0.0005186043149516831
mode_a muB=900 alpha_T=1.2 xi=0.45,"('mode_a_fixed_muB_phase_scaled', 900.0, 1.2, 0.45)",zeta_over_s,0.21198740229586976,0.21187746471436772,0.00010993758150204536,0.0005186043147441658
mode_b T=160 muB=450 xi=0.05,"('mode_b_fixed_T_sparse_muB', 160.0, 450.0, 0.05)",tauinv_s,0.042669353912458234,0.042691471276559215,2.2117364100980585e-05,0.0005183430746656547
mode_b T=160 muB=450 xi=0.05,"('mode_b_fixed_T_sparse_muB', 160.0, 450.0, 0.05)",tau_s,23.436023944764454,23.42388233757299,0.012141607191463066,0.0005180745343185856
mode_a muB=900 alpha_T=1 xi=0.3,"('mode_a_fixed_muB_phase_scaled', 900.0, 1.0, 0.3)",tau_s,21.943418599629176,21.954751823503557,0.011333223874380849,0.000516474852034786
mode_a muB=900 alpha_T=1 xi=0.3,"('mode_a_fixed_muB_phase_scaled', 900.0, 1.0, 0.3)",tauinv_s,0.04557175061213566,0.04554822609880084,2.3524513334823027e-05,0.0005162082434585802
mode_a muB=0 alpha_T=1 xi=0.1,"('mode_a_fixed_muB_phase_scaled', 0.0, 1.0, 0.1)",zeta,0.6354871308877469,0.6351602596369587,0.00032687125078822987,0.0005143632890434862
mode_a muB=0 alpha_T=1 xi=0.1,"('mode_a_fixed_muB_phase_scaled', 0.0, 1.0, 0.1)",zeta_over_s,0.058631379824718874,0.058601221995351074,3.0157829367799538e-05,0.0005143632890434732
mode_b T=120 muB=0 xi=0.3,"('mode_b_fixed_T_sparse_muB', 120.0, 0.0, 0.3)",tau_s,3036.8539331544553,3038.411305598552,1.5573724440969272,0.0005128242840706026
mode_b T=120 muB=0 xi=0.3,"('mode_b_fixed_T_sparse_muB', 120.0, 0.0, 0.3)",tau_sbar,3036.8539331544553,3038.411305598552,1.5573724440969272,0.0005128242840706026
mode_b T=120 muB=0 xi=0.3,"('mode_b_fixed_T_sparse_muB', 120.0, 0.0, 0.3)",tauinv_s,0.0003292881455649318,0.0003291193651621188,1.68780402812999e-07,0.0005125614301220493
mode_b T=120 muB=0 xi=0.3,"('mode_b_fixed_T_sparse_muB', 120.0, 0.0, 0.3)",tauinv_sbar,0.0003292881455649318,0.0003291193651621188,1.68780402812999e-07,0.0005125614301220493
mode_b T=120 muB=0 xi=0.5,"('mode_b_fixed_T_sparse_muB', 120.0, 0.0, 0.5)",tau_s,3505.234390198471,3507.0310081086973,1.7966179102263595,0.0005125528595891223
mode_b T=120 muB=0 xi=0.5,"('mode_b_fixed_T_sparse_muB', 120.0, 0.0, 0.5)",tau_sbar,3505.234390198471,3507.0310081086973,1.7966179102263595,0.0005125528595891223
mode_b T=120 muB=0 xi=0.5,"('mode_b_fixed_T_sparse_muB', 120.0, 0.0, 0.5)",tauinv_s,0.00028528762664096157,0.00028514147656176237,1.461500791991987e-07,0.0005122902837392615
mode_b T=120 muB=0 xi=0.5,"('mode_b_fixed_T_sparse_muB', 120.0, 0.0, 0.5)",tauinv_sbar,0.00028528762664096157,0.00028514147656176237,1.461500791991987e-07,0.0005122902837392615
mode_b T=120 muB=0 xi=0.4,"('mode_b_fixed_T_sparse_muB', 120.0, 0.0, 0.4)",tau_s,3270.463047469041,3272.135899990166,1.672852521124696,0.0005115032632517556
mode_b T=120 muB=0 xi=0.4,"('mode_b_fixed_T_sparse_muB', 120.0, 0.0, 0.4)",tau_sbar,3270.463047469041,3272.135899990166,1.672852521124696,0.0005115032632517556
mode_b T=120 muB=0 xi=0.4,"('mode_b_fixed_T_sparse_muB', 120.0, 0.0, 0.4)",tauinv_s,0.00030576709948576975,0.0003056107785752436,1.563209105261425e-07,0.0005112417614224632
mode_b T=120 muB=0 xi=0.4,"('mode_b_fixed_T_sparse_muB', 120.0, 0.0, 0.4)",tauinv_sbar,0.00030576709948576975,0.0003056107785752436,1.563209105261425e-07,0.0005112417614224632
mode_a muB=0 alpha_T=1 xi=0.2,"('mode_a_fixed_muB_phase_scaled', 0.0, 1.0, 0.2)",zeta_over_s,0.06011927745473409,0.06008855951299049,3.071794174359932e-05,0.0005109499489032937
mode_a muB=0 alpha_T=1 xi=0.2,"('mode_a_fixed_muB_phase_scaled', 0.0, 1.0, 0.2)",zeta,0.6165074163449026,0.6161924119120227,0.0003150044328799062,0.0005109499489032558
mode_a muB=0 alpha_T=1 xi=0.2,"('mode_a_fixed_muB_phase_scaled', 0.0, 1.0, 0.2)",eta_over_s,0.19005687232222318,0.18996320354500545,9.366877721772582e-05,0.0004928460416780899
mode_a muB=0 alpha_T=1 xi=0.2,"('mode_a_fixed_muB_phase_scaled', 0.0, 1.0, 0.2)",eta,1.9489833589931174,1.9480228102593413,0.0009605487337760454,0.0004928460416779974
mode_a muB=0 alpha_T=1 xi=0.1,"('mode_a_fixed_muB_phase_scaled', 0.0, 1.0, 0.1)",eta,1.9509663017032062,1.950004922629361,0.0009613790738451922,0.0004927707223881325
mode_a muB=0 alpha_T=1 xi=0.1,"('mode_a_fixed_muB_phase_scaled', 0.0, 1.0, 0.1)",eta_over_s,0.180000256025001,0.17991155716880952,8.8698856191477e-05,0.0004927707223880683
mode_b T=120 muB=450 xi=-0.1,"('mode_b_fixed_T_sparse_muB', 120.0, 450.0, -0.1)",tau_s,824.5338957249594,824.9351937957972,0.4012980708378109,0.00048669687555412796
mode_b T=120 muB=450 xi=-0.1,"('mode_b_fixed_T_sparse_muB', 120.0, 450.0, -0.1)",tauinv_s,0.0012128064172798676,0.001212216435328298,5.899819515695938e-07,0.0004864601169350915
mode_b T=120 muB=450 xi=0,"('mode_b_fixed_T_sparse_muB', 120.0, 450.0, 0.0)",tau_s,922.9099713435215,923.3580651537065,0.44809381018501426,0.00048552277480836396
mode_b T=120 muB=450 xi=0,"('mode_b_fixed_T_sparse_muB', 120.0, 450.0, 0.0)",tauinv_s,0.001083529305187,0.0010830034823311315,5.258228558684304e-07,0.00048528715684130176
mode_a muB=0 alpha_T=1 xi=-0.35,"('mode_a_fixed_muB_phase_scaled', 0.0, 1.0, -0.35)",sigma_over_T,0.011811857226568526,0.011817544397864713,5.687171296186316e-06,0.00048147985427677756
mode_a muB=0 alpha_T=1 xi=-0.35,"('mode_a_fixed_muB_phase_scaled', 0.0, 1.0, -0.35)",sigma,0.01198101589106547,0.011986784508850788,5.76861778531744e-06,0.0004814798542767342
mode_a muB=450 alpha_T=1 xi=0,"('mode_a_fixed_muB_phase_scaled', 450.0, 1.0, 0.0)",zeta_over_s,0.12807978549123983,0.12801826036609865,6.152512514118191e-05,0.00048036561667563066
mode_a muB=450 alpha_T=1 xi=0,"('mode_a_fixed_muB_phase_scaled', 450.0, 1.0, 0.0)",zeta,1.0799151868163699,1.0793964326917003,0.0005187541246696181,0.00048036561667303204
mode_a muB=450 alpha_T=1 xi=-0.3,"('mode_a_fixed_muB_phase_scaled', 450.0, 1.0, -0.3)",tau_ubar,0.3923138511492751,0.39250042076236913,0.0001865696130940453,0.0004755621361506701
mode_a muB=450 alpha_T=1 xi=-0.3,"('mode_a_fixed_muB_phase_scaled', 450.0, 1.0, -0.3)",tau_dbar,0.3923138511492751,0.39250042076236913,0.0001865696130940453,0.0004755621361506701
mode_a muB=450 alpha_T=1 xi=-0.3,"('mode_a_fixed_muB_phase_scaled', 450.0, 1.0, -0.3)",tauinv_ubar,2.548979591392252,2.547767969414301,0.001211621977950994,0.0004753360843070565
mode_a muB=450 alpha_T=1 xi=-0.3,"('mode_a_fixed_muB_phase_scaled', 450.0, 1.0, -0.3)",tauinv_dbar,2.548979591392252,2.547767969414301,0.001211621977950994,0.0004753360843070565
mode_b T=200 muB=450 xi=0.25,"('mode_b_fixed_T_sparse_muB', 200.0, 450.0, 0.25)",tauinv_u,0.7729859682508691,0.7733462870577743,0.00036031880690523543,0.0004661388714734025
mode_b T=200 muB=450 xi=0.25,"('mode_b_fixed_T_sparse_muB', 200.0, 450.0, 0.25)",tauinv_d,0.7729859682508691,0.7733462870577743,0.00036031880690523543,0.0004661388714734025
mode_a muB=0 alpha_T=1.1 xi=0.4,"('mode_a_fixed_muB_phase_scaled', 0.0, 1.1, 0.4)",sigma_over_T,0.007682844243048435,0.007679263798741044,3.5804443073907816e-06,0.00046603109397023464
mode_a muB=0 alpha_T=1.1 xi=0.4,"('mode_a_fixed_muB_phase_scaled', 0.0, 1.1, 0.4)",sigma,0.008572158037370194,0.008568163145182352,3.994892187841187e-06,0.00046603109397021317
mode_b T=200 muB=450 xi=0.25,"('mode_b_fixed_T_sparse_muB', 200.0, 450.0, 0.25)",tau_u,1.293684544187553,1.2930817885019381,0.0006027556856149641,0.00046592168726379947
mode_b T=200 muB=450 xi=0.25,"('mode_b_fixed_T_sparse_muB', 200.0, 450.0, 0.25)",tau_d,1.293684544187553,1.2930817885019381,0.0006027556856149641,0.00046592168726379947
mode_b T=160 muB=450 xi=0.2,"('mode_b_fixed_T_sparse_muB', 160.0, 450.0, 0.2)",tauinv_s,0.033672841709375984,0.03368844290607405,1.560119669806459e-05,0.00046331690187349225
mode_b T=160 muB=450 xi=0.2,"('mode_b_fixed_T_sparse_muB', 160.0, 450.0, 0.2)",tau_s,29.697523263133345,29.683770270655618,0.013752992477726877,0.0004631023387327357
mode_a muB=450 alpha_T=1 xi=0,"('mode_a_fixed_muB_phase_scaled', 450.0, 1.0, 0.0)",eta_over_s,0.3052500569609982,0.30511009367464964,0.0001399632863485767,0.0004585200990362462
mode_a muB=450 alpha_T=1 xi=0,"('mode_a_fixed_muB_phase_scaled', 450.0, 1.0, 0.0)",eta,2.573740821195319,2.572560709299098,0.0011801118962213586,0.00045852009903362404
mode_a muB=0 alpha_T=1 xi=-0.3,"('mode_a_fixed_muB_phase_scaled', 0.0, 1.0, -0.3)",sigma_over_T,0.011112373988142667,0.01111745596031854,5.08197217587332e-06,0.00045732551669841037
mode_a muB=0 alpha_T=1 xi=-0.3,"('mode_a_fixed_muB_phase_scaled', 0.0, 1.0, -0.3)",sigma,0.011271515290578718,0.011276670042132956,5.154751554237516e-06,0.00045732551669837226
mode_b T=200 muB=0 xi=0.45,"('mode_b_fixed_T_sparse_muB', 200.0, 0.0, 0.45)",tau_ubar,2.520831295312564,2.5219737905647377,0.001142495252173692,0.0004532216234771995
mode_b T=200 muB=0 xi=0.45,"('mode_b_fixed_T_sparse_muB', 200.0, 0.0, 0.45)",tau_dbar,2.520831295312564,2.5219737905647377,0.001142495252173692,0.0004532216234771995
mode_b T=200 muB=0 xi=0.45,"('mode_b_fixed_T_sparse_muB', 200.0, 0.0, 0.45)",tau_u,2.520831295311969,2.5219737905630093,0.0011424952510403763,0.0004532216230277264
mode_b T=200 muB=0 xi=0.45,"('mode_b_fixed_T_sparse_muB', 200.0, 0.0, 0.45)",tau_d,2.520831295311969,2.5219737905630093,0.0011424952510403763,0.0004532216230277264
mode_b T=200 muB=0 xi=0.35,"('mode_b_fixed_T_sparse_muB', 200.0, 0.0, 0.35)",zeta,0.5909001346904147,0.5906323936432583,0.00026774104715643343,0.0004531071012476731
mode_b T=200 muB=0 xi=0.35,"('mode_b_fixed_T_sparse_muB', 200.0, 0.0, 0.35)",zeta_over_s,0.06226336299023186,0.06223515101831342,2.821197191843483e-05,0.0004531071012476606
mode_b T=200 muB=0 xi=0.45,"('mode_b_fixed_T_sparse_muB', 200.0, 0.0, 0.45)",tauinv_ubar,0.3966945355920804,0.39651482649868186,0.00017970909339853902,0.00045301630669128564
mode_b T=200 muB=0 xi=0.45,"('mode_b_fixed_T_sparse_muB', 200.0, 0.0, 0.45)",tauinv_dbar,0.3966945355920804,0.39651482649868186,0.00017970909339853902,0.00045301630669128564
mode_b T=200 muB=0 xi=0.45,"('mode_b_fixed_T_sparse_muB', 200.0, 0.0, 0.45)",tauinv_u,0.396694535592174,0.39651482649895364,0.00017970909322034823,0.0004530163062419898
mode_b T=200 muB=0 xi=0.45,"('mode_b_fixed_T_sparse_muB', 200.0, 0.0, 0.45)",tauinv_d,0.396694535592174,0.39651482649895364,0.00017970909322034823,0.0004530163062419898
mode_b T=200 muB=0 xi=-0.35,"('mode_b_fixed_T_sparse_muB', 200.0, 0.0, -0.35)",sigma_over_T,0.011797287784728423,0.011802618740637243,5.33095590882042e-06,0.00045187978848166584
mode_b T=200 muB=0 xi=-0.35,"('mode_b_fixed_T_sparse_muB', 200.0, 0.0, -0.35)",sigma,0.011957095538394427,0.011962498708197171,5.403169802744093e-06,0.00045187978848161136
mode_b T=200 muB=0 xi=0.35,"('mode_b_fixed_T_sparse_muB', 200.0, 0.0, 0.35)",eta,1.9514669707381374,1.9506101032562007,0.0008568674819366962,0.0004390888981393255
mode_b T=200 muB=0 xi=0.35,"('mode_b_fixed_T_sparse_muB', 200.0, 0.0, 0.35)",eta_over_s,0.20562678738629134,0.20553649894678996,9.028843950137366e-05,0.00043908889813931403
mode_b T=200 muB=450 xi=0.15,"('mode_b_fixed_T_sparse_muB', 200.0, 450.0, 0.15)",tau_u,1.2094882294465559,1.2100178250232227,0.0005295955766668747,0.0004378674912026303
mode_b T=200 muB=450 xi=0.15,"('mode_b_fixed_T_sparse_muB', 200.0, 450.0, 0.15)",tau_d,1.2094882294465559,1.2100178250232227,0.0005295955766668747,0.0004378674912026303
mode_b T=200 muB=450 xi=0.15,"('mode_b_fixed_T_sparse_muB', 200.0, 450.0, 0.15)",tauinv_u,0.8267959750692121,0.8264341064403806,0.0003618686288314743,0.00043767584717763273
mode_b T=200 muB=450 xi=0.15,"('mode_b_fixed_T_sparse_muB', 200.0, 450.0, 0.15)",tauinv_d,0.8267959750692121,0.8264341064403806,0.0003618686288314743,0.00043767584717763273
mode_a muB=450 alpha_T=1.1 xi=0.35,"('mode_a_fixed_muB_phase_scaled', 450.0, 1.1, 0.35)",tau_sbar,1.091350758147137,1.0918249886532747,0.00047423050613781825,0.00043453537059245077
mode_a muB=450 alpha_T=1.1 xi=0.35,"('mode_a_fixed_muB_phase_scaled', 450.0, 1.1, 0.35)",tauinv_sbar,0.9162956936940884,0.9158977037459664,0.0003979899481220128,0.00043434663161789834
mode_a muB=450 alpha_T=1 xi=-0.25,"('mode_a_fixed_muB_phase_scaled', 450.0, 1.0, -0.25)",tauinv_u,0.7314355749276316,0.7317531666490696,0.0003175917214380819,0.00043420327411543324
mode_a muB=450 alpha_T=1 xi=-0.25,"('mode_a_fixed_muB_phase_scaled', 450.0, 1.0, -0.25)",tauinv_d,0.7314355749276316,0.7317531666490696,0.0003175917214380819,0.00043420327411543324
mode_a muB=450 alpha_T=1 xi=-0.25,"('mode_a_fixed_muB_phase_scaled', 450.0, 1.0, -0.25)",tau_u,1.3671744091732758,1.366581035213442,0.0005933739598338317,0.00043401482345814405
mode_a muB=450 alpha_T=1 xi=-0.25,"('mode_a_fixed_muB_phase_scaled', 450.0, 1.0, -0.25)",tau_d,1.3671744091732758,1.366581035213442,0.0005933739598338317,0.00043401482345814405
mode_b T=200 muB=450 xi=0.25,"('mode_b_fixed_T_sparse_muB', 200.0, 450.0, 0.25)",sigma,0.014395442250641047,0.014389201258750324,6.240991890723441e-06,0.0004335394343612834
mode_b T=200 muB=450 xi=0.25,"('mode_b_fixed_T_sparse_muB', 200.0, 450.0, 0.25)",sigma_over_T,0.01420304575420789,0.014196888173785404,6.157580422485806e-06,0.0004335394343612193
mode_a muB=450 alpha_T=1 xi=0.4,"('mode_a_fixed_muB_phase_scaled', 450.0, 1.0, 0.4)",sigma_over_T,0.024153308277629085,0.024142852863123548,1.0455414505537025e-05,0.0004328771191655299
mode_a muB=450 alpha_T=1 xi=0.4,"('mode_a_fixed_muB_phase_scaled', 450.0, 1.0, 0.4)",sigma,0.022370649237669713,0.02236096549547385,9.68374219586371e-06,0.0004328771191654712
mode_a muB=0 alpha_T=1.1 xi=0.5,"('mode_a_fixed_muB_phase_scaled', 0.0, 1.1, 0.5)",tau_ubar,0.8676864388283062,0.8680615211599342,0.0003750823316279739,0.00043227866063513923
mode_a muB=0 alpha_T=1.1 xi=0.5,"('mode_a_fixed_muB_phase_scaled', 0.0, 1.1, 0.5)",tau_dbar,0.8676864388283062,0.8680615211599342,0.0003750823316279739,0.00043227866063513923
mode_a muB=0 alpha_T=1.1 xi=0.5,"('mode_a_fixed_muB_phase_scaled', 0.0, 1.1, 0.5)",tau_u,0.8676864388279344,0.86806152115906,0.00037508233112559797,0.0004322786600563412
mode_a muB=0 alpha_T=1.1 xi=0.5,"('mode_a_fixed_muB_phase_scaled', 0.0, 1.1, 0.5)",tau_d,0.8676864388279344,0.86806152115906,0.00037508233112559797,0.0004322786600563412
mode_a muB=0 alpha_T=1.1 xi=0.5,"('mode_a_fixed_muB_phase_scaled', 0.0, 1.1, 0.5)",tauinv_ubar,1.1524900646717096,1.1519920830769748,0.0004979815947347976,0.0004320918765374774
mode_a muB=0 alpha_T=1.1 xi=0.5,"('mode_a_fixed_muB_phase_scaled', 0.0, 1.1, 0.5)",tauinv_dbar,1.1524900646717096,1.1519920830769748,0.0004979815947347976,0.0004320918765374774
mode_a muB=0 alpha_T=1.1 xi=0.5,"('mode_a_fixed_muB_phase_scaled', 0.0, 1.1, 0.5)",tauinv_u,1.1524900646722034,1.151992083078135,0.0004979815940684418,0.0004320918759591043
mode_a muB=0 alpha_T=1.1 xi=0.5,"('mode_a_fixed_muB_phase_scaled', 0.0, 1.1, 0.5)",tauinv_d,1.1524900646722034,1.151992083078135,0.0004979815940684418,0.0004320918759591043
mode_a muB=450 alpha_T=1 xi=0.4,"('mode_a_fixed_muB_phase_scaled', 450.0, 1.0, 0.4)",tauinv_u,0.22336614064848417,0.22346246051684943,9.631986836525219e-05,0.0004312196471927799
mode_a muB=450 alpha_T=1 xi=0.4,"('mode_a_fixed_muB_phase_scaled', 450.0, 1.0, 0.4)",tauinv_d,0.22336614064848417,0.22346246051684943,9.631986836525219e-05,0.0004312196471927799
mode_a muB=450 alpha_T=1 xi=0.4,"('mode_a_fixed_muB_phase_scaled', 450.0, 1.0, 0.4)",tau_u,4.476954282760879,4.475024564247105,0.0019297185137734374,0.00043103377695950145
