mode,key,xi,field,role,old,new,abs_delta,rel_delta,signed_rel_delta
mode_b_fixed_T_sparse_muB,120.0000000000|0.0000000000|-0.4800000000,-0.48,zeta,transport_semantic_drift,3.409992343118233,2.1594686468798567,1.2505236962383761,0.3667233150133256,-0.3667233150133256
mode_b_fixed_T_sparse_muB,120.0000000000|0.0000000000|-0.4800000000,-0.48,eta_over_s,transport_semantic_drift,156.93050498887308,123.9434966846984,32.98700830417468,0.21020137739640596,-0.21020137739640596
mode_b_fixed_T_sparse_muB,120.0000000000|0.0000000000|-0.4800000000,-0.48,zeta_over_s,transport_semantic_drift,137.2512705721628,86.91802963814835,50.333240934014455,0.36672331501332567,-0.36672331501332567
mode_b_fixed_T_sparse_muB,120.0000000000|0.0000000000|-0.4800000000,-0.48,sigma_over_T,transport_semantic_drift,0.062313906100560604,0.05213743949231121,0.01017646660824939,0.163309720816199,-0.163309720816199
mode_b_fixed_T_sparse_muB,120.0000000000|0.0000000000|-0.4700000000,-0.47,T_MeV,unchanged_contract,120.0,120.0,0.0,0.0,0.0
mode_b_fixed_T_sparse_muB,120.0000000000|0.0000000000|-0.4700000000,-0.47,muq_MeV,unchanged_contract,0.0,0.0,0.0,0.0,0.0
mode_b_fixed_T_sparse_muB,120.0000000000|0.0000000000|-0.4700000000,-0.47,muB_MeV,unchanged_contract,0.0,0.0,0.0,0.0,0.0
mode_b_fixed_T_sparse_muB,120.0000000000|0.0000000000|-0.4700000000,-0.47,xi,unchanged_contract,-0.47,-0.47,0.0,0.0,0.0
mode_b_fixed_T_sparse_muB,120.0000000000|0.0000000000|-0.4700000000,-0.47,T_phase_base_MeV,unchanged_contract,120.0,120.0,0.0,0.0,0.0
mode_b_fixed_T_sparse_muB,120.0000000000|0.0000000000|-0.4700000000,-0.47,Phi,unchanged_contract,0.01664450296307639,0.01664450296307639,0.0,0.0,0.0
mode_b_fixed_T_sparse_muB,120.0000000000|0.0000000000|-0.4700000000,-0.47,Phibar,unchanged_contract,0.01664450296307639,0.01664450296307639,0.0,0.0,0.0
mode_b_fixed_T_sparse_muB,120.0000000000|0.0000000000|-0.4700000000,-0.47,m_u,unchanged_contract,1.8602326303462204,1.8602326303462204,0.0,0.0,0.0
mode_b_fixed_T_sparse_muB,120.0000000000|0.0000000000|-0.4700000000,-0.47,m_d,unchanged_contract,1.8602326303462204,1.8602326303462204,0.0,0.0,0.0
mode_b_fixed_T_sparse_muB,120.0000000000|0.0000000000|-0.4700000000,-0.47,m_s,unchanged_contract,2.7829159302375595,2.7829159302375595,0.0,0.0,0.0
mode_b_fixed_T_sparse_muB,120.0000000000|0.0000000000|-0.4700000000,-0.47,rho_baryon,unchanged_contract,0.0,0.0,0.0,0.0,0.0
mode_b_fixed_T_sparse_muB,120.0000000000|0.0000000000|-0.4700000000,-0.47,rho_norm,unchanged_contract,0.0,0.0,0.0,0.0,0.0
mode_b_fixed_T_sparse_muB,120.0000000000|0.0000000000|-0.4700000000,-0.47,P_fm4inv,unchanged_contract,21.609207120071908,21.609207120071908,0.0,0.0,0.0
mode_b_fixed_T_sparse_muB,120.0000000000|0.0000000000|-0.4700000000,-0.47,epsilon_fm4inv,unchanged_contract,-21.59439020290637,-21.59439020290637,0.0,0.0,0.0
mode_b_fixed_T_sparse_muB,120.0000000000|0.0000000000|-0.4700000000,-0.47,s_fm3inv,unchanged_contract,0.024364812692600428,0.024364812692600428,0.0,0.0,0.0
mode_b_fixed_T_sparse_muB,120.0000000000|0.0000000000|-0.4700000000,-0.47,tau_u,unchanged_contract,1062.8142094624998,1062.8142094624998,0.0,0.0,0.0
mode_b_fixed_T_sparse_muB,120.0000000000|0.0000000000|-0.4700000000,-0.47,tau_d,unchanged_contract,1062.8142094624998,1062.8142094624998,0.0,0.0,0.0
mode_b_fixed_T_sparse_muB,120.0000000000|0.0000000000|-0.4700000000,-0.47,tau_s,unchanged_contract,1286.9708532028005,1286.9708532028005,0.0,0.0,0.0
mode_b_fixed_T_sparse_muB,120.0000000000|0.0000000000|-0.4700000000,-0.47,tau_ubar,unchanged_contract,1062.8142094625857,1062.8142094625857,0.0,0.0,0.0
mode_b_fixed_T_sparse_muB,120.0000000000|0.0000000000|-0.4700000000,-0.47,tau_dbar,unchanged_contract,1062.8142094625857,1062.8142094625857,0.0,0.0,0.0
mode_b_fixed_T_sparse_muB,120.0000000000|0.0000000000|-0.4700000000,-0.47,tau_sbar,unchanged_contract,1286.9708532028005,1286.9708532028005,0.0,0.0,0.0
mode_b_fixed_T_sparse_muB,120.0000000000|0.0000000000|-0.4700000000,-0.47,tauinv_u,unchanged_contract,0.0009408982220003749,0.0009408982220003749,0.0,0.0,0.0
mode_b_fixed_T_sparse_muB,120.0000000000|0.0000000000|-0.4700000000,-0.47,tauinv_d,unchanged_contract,0.0009408982220003749,0.0009408982220003749,0.0,0.0,0.0
mode_b_fixed_T_sparse_muB,120.0000000000|0.0000000000|-0.4700000000,-0.47,tauinv_s,unchanged_contract,0.0007770183742012223,0.0007770183742012223,0.0,0.0,0.0
mode_b_fixed_T_sparse_muB,120.0000000000|0.0000000000|-0.4700000000,-0.47,tauinv_ubar,unchanged_contract,0.0009408982220002988,0.0009408982220002988,0.0,0.0,0.0
mode_b_fixed_T_sparse_muB,120.0000000000|0.0000000000|-0.4700000000,-0.47,tauinv_dbar,unchanged_contract,0.0009408982220002988,0.0009408982220002988,0.0,0.0,0.0
mode_b_fixed_T_sparse_muB,120.0000000000|0.0000000000|-0.4700000000,-0.47,tauinv_sbar,unchanged_contract,0.0007770183742012223,0.0007770183742012223,0.0,0.0,0.0
mode_b_fixed_T_sparse_muB,120.0000000000|0.0000000000|-0.4700000000,-0.47,eta,transport_semantic_drift,3.8204871185113394,3.0446841896855514,0.7758029288257879,0.20306387765759074,-0.20306387765759074
mode_b_fixed_T_sparse_muB,120.0000000000|0.0000000000|-0.4700000000,-0.47,sigma,transport_semantic_drift,0.03751285512231934,0.03159093253902112,0.005921922583298218,0.1578638193224275,-0.1578638193224275
