window_id,mode_key,observable,channel,exchange_channel,sigma_scope,xi,sigma_peak_ds,sigma_peak_value,simple_peak_ds,simple_peak_invabs,mixed_peak_ds,mixed_peak_invabs,dominant_denominator_branch,denominator_sigma_same_band,max_abs_D_simple_sq,max_abs_D_mixed_sq,max_abs_D_total_sq
mode_b_T200p0_muB0p0_xim0p21_1,mode_b,tau_ubar,uubar_to_ddbar,t,full_process,-0.2,0.0001,9.085255504876024,0.0001,333.72941965711897,,,simple_1m4KPi,true,300.94857054857755,0.0,300.94857054857755
mode_b_T200p0_muB0p0_xim0p21_1,mode_b,tau_ubar,subar_to_subar,s,full_process,-0.22,0.24143103448275863,12.940156309367561,0.18971724137931034,935.6202695352754,,,simple_1m4KPi,false,634.8369698913772,0.0,634.8369698913772
mode_b_T200p0_muB0p0_xim0p21_1,mode_b,tau_ubar,subar_to_subar,t,full_process,-0.22,0.24143103448275863,12.940156309367561,,,0.0001,62892.22364908679,mixed_detM,false,0.0,0.07625063863859595,0.07625063863859595
mode_b_T200p0_muB0p0_xim0p21_1,mode_b,tau_ubar,subar_to_subar,s,full_process,-0.21,0.0862896551724138,22.408234664059393,0.06905172413793104,1624.0693487917902,,,simple_1m4KPi,true,1105.5495817242072,0.0,1105.5495817242072
mode_b_T200p0_muB0p0_xim0p21_1,mode_b,tau_ubar,subar_to_subar,t,full_process,-0.21,0.0862896551724138,22.408234664059393,,,0.0001,63406.277143443214,mixed_detM,false,0.0,0.08258582515122583,0.08258582515122583
mode_b_T200p0_muB0p0_xim0p21_1,mode_b,tau_ubar,subar_to_subar,s,full_process,-0.2,0.0001,73.30499547774005,0.0001,5137.583622564978,,,simple_1m4KPi,true,3509.0108809653084,0.0,3509.0108809653084
mode_b_T200p0_muB0p0_xim0p21_1,mode_b,tau_ubar,subar_to_subar,t,full_process,-0.2,0.0001,73.30499547774005,,,0.0001,63915.50706320944,mixed_detM,true,0.0,0.08938824825955397,0.08938824825955397
mode_a_muB450p0_alpha1p1_xip0p35_1,mode_a,tau_ubar,dubar_to_dubar,s,full_process,0.34,0.005,486.7290634541308,0.005,99695.15924786791,,,simple_1m4KPi,true,88735.45544613275,0.0,88735.45544613275
mode_a_muB450p0_alpha1p1_xip0p35_1,mode_a,tau_ubar,dubar_to_dubar,t,full_process,0.34,0.005,486.7290634541308,0.0001,157.91393505594465,0.0001,58548.54865869964,mixed_detM,true,35.13852892707035,0.7228842819856173,25.781514349746693
mode_a_muB450p0_alpha1p1_xip0p35_1,mode_a,tau_ubar,dubar_to_dubar,s,full_process,0.35,0.0001,8393.531134429286,0.0001,1.657295841309237e6,,,simple_1m4KPi,true,1.4756526425570364e6,0.0,1.4756526425570364e6
mode_a_muB450p0_alpha1p1_xip0p35_1,mode_a,tau_ubar,dubar_to_dubar,t,full_process,0.35,0.0001,8393.531134429286,0.0001,161.52127569987184,0.0001,58823.7350406258,mixed_detM,true,35.954548876346124,0.7254330155212908,26.46575322533064
mode_a_muB450p0_alpha1p1_xip0p35_1,mode_a,tau_ubar,dubar_to_dubar,s,full_process,0.36,0.0001,237.28304570237867,0.0001,44860.69506605217,,,simple_1m4KPi,true,39958.72220131954,0.0,39958.72220131954
mode_a_muB450p0_alpha1p1_xip0p35_1,mode_a,tau_ubar,dubar_to_dubar,t,full_process,0.36,0.0001,237.28304570237867,0.0001,165.15213854326254,0.0001,59096.05981082136,mixed_detM,true,36.77644993734076,0.7279696851533529,27.156059234114892
mode_a_muB450p0_alpha1p1_xip0p35_1,mode_a,tau_ubar,uubar_to_uubar,s,full_process,0.34,0.005,123.7879473519869,0.005,99695.15924786791,2.0,236753.1699915133,mixed_detM,false,22183.863861533187,2.045521365656294,22440.0171503095
mode_a_muB450p0_alpha1p1_xip0p35_1,mode_a,tau_ubar,uubar_to_uubar,t,full_process,0.34,0.005,123.7879473519869,0.0001,157.91393505594465,0.0001,58548.54865869964,mixed_detM,true,35.13852892707035,0.7228842819856173,45.941312068365235
mode_a_muB450p0_alpha1p1_xip0p35_1,mode_a,tau_ubar,uubar_to_uubar,s,full_process,0.35,0.0001,2088.9641733815606,0.0001,1.657295841309237e6,2.0,242991.20818222675,simple_1m4KPi,true,368913.1606392589,2.0886559471699155,367758.79723982123
mode_a_muB450p0_alpha1p1_xip0p35_1,mode_a,tau_ubar,uubar_to_uubar,t,full_process,0.35,0.0001,2088.9641733815606,0.0001,161.52127569987184,0.0001,58823.7350406258,mixed_detM,true,35.954548876346124,0.7254330155212908,46.89421055840419
mode_a_muB450p0_alpha1p1_xip0p35_1,mode_a,tau_ubar,uubar_to_uubar,s,full_process,0.36,0.0001,57.69169073172738,0.0001,44860.69506605217,2.0,249518.8686725343,mixed_detM,false,9989.680550329884,2.133634616333433,9789.876755044732
mode_a_muB450p0_alpha1p1_xip0p35_1,mode_a,tau_ubar,uubar_to_uubar,t,full_process,0.36,0.0001,57.69169073172738,0.0001,165.15213854326254,0.0001,59096.05981082136,mixed_detM,true,36.77644993734076,0.7279696851533529,47.85278001087333
mode_a_muB450p0_alpha1p1_xip0p35_1,mode_a,tau_ubar,uubar_to_ddbar,s,full_process,0.34,0.005,119.67544227828468,0.005,99695.15924786791,2.0,236753.1699915133,mixed_detM,false,22183.863861533187,2.045521365656294,21929.66873538326
mode_a_muB450p0_alpha1p1_xip0p35_1,mode_a,tau_ubar,uubar_to_ddbar,t,full_process,0.34,0.005,119.67544227828468,0.0001,157.91393505594465,,,simple_1m4KPi,true,140.55411570828144,0.0,140.55411570828144
mode_a_muB450p0_alpha1p1_xip0p35_1,mode_a,tau_ubar,uubar_to_ddbar,s,full_process,0.35,0.0001,2107.903850257644,0.0001,1.657295841309237e6,2.0,242991.20818222675,simple_1m4KPi,true,368913.1606392589,2.0886559471699155,370069.51244421187
mode_a_muB450p0_alpha1p1_xip0p35_1,mode_a,tau_ubar,uubar_to_ddbar,t,full_process,0.35,0.0001,2107.903850257644,0.0001,161.52127569987184,,,simple_1m4KPi,true,143.81819550538458,0.0,143.81819550538458
mode_a_muB450p0_alpha1p1_xip0p35_1,mode_a,tau_ubar,uubar_to_ddbar,s,full_process,0.36,0.0001,61.0559731382707,0.0001,44860.69506605217,2.0,249518.8686725343,mixed_detM,false,9989.680550329884,2.133634616333433,10191.50819377356
mode_a_muB450p0_alpha1p1_xip0p35_1,mode_a,tau_ubar,uubar_to_ddbar,t,full_process,0.36,0.0001,61.0559731382707,0.0001,165.15213854326254,,,simple_1m4KPi,true,147.10579974936303,0.0,147.10579974936303
