window_id,mode_key,plot_panel,plot_series,target_xi,species,rank,channel,density_key,target_contribution,target_rate,target_share,prev_contribution,next_contribution,contribution_ratio_to_neighbor_max,rate_ratio_to_neighbor_max,contribution_delta_vs_neighbor_max
mode_a_muB900p0_alpha1p0_xip0p00_2,mode_a,muB900.0,alpha1.0,0.003,ubar,5,subar_to_subar,s,0.014328591306572833,0.27722425865471095,0.053119784651376574,0.06433306416341979,0.01325171294330081,0.22272514908003038,0.3967042567868716,-0.050004472856846956
mode_a_muB900p0_alpha1p0_xip0p00_2,mode_a,muB900.0,alpha1.0,0.003,ubar,6,dubar_to_dubar,u,0.07703243036510528,0.28687856328972966,0.28557909320014524,0.2804513345424684,0.07134318831272932,0.2746730747092963,0.5586074396079366,-0.20341890417736314
mode_a_muB900p0_alpha1p0_xim0p03_1,mode_a,muB900.0,alpha1.0,-0.03,dbar,1,ubarsbar_to_ubarsbar,sbar,0.0003181797279751036,0.3798234188150034,0.00023344667552875959,0.00032589570097598064,0.00030923342062910936,0.9763237963011802,0.9958867846075538,-7.715973000877016e-06
mode_a_muB900p0_alpha1p0_xim0p03_1,mode_a,muB900.0,alpha1.0,-0.03,dbar,2,ubarubar_to_ubarubar,dbar,0.0018272208403057027,0.45849198877103203,0.001340621645951025,0.0018946523789684316,0.0017415764124528996,0.9644095458294872,0.9922391074600386,-6.743153866272896e-05
mode_a_muB900p0_alpha1p0_xim0p03_1,mode_a,muB900.0,alpha1.0,-0.03,dbar,3,ubardbar_to_ubardbar,dbar,0.002425322919853099,0.6085696399726769,0.0017794457752748846,0.0025192062729594384,0.002307407561121211,0.962732963110619,0.9905141442970892,-9.388335310633964e-05
mode_a_muB900p0_alpha1p0_xim0p03_1,mode_a,muB900.0,alpha1.0,-0.03,dbar,4,uubar_to_ssbar,d,0.004829031642598204,0.008156455996970832,0.003543033335787956,0.0049384752288230095,0.004716517647626355,0.9778385875895363,0.9969695201854749,-0.00010944358622480554
mode_a_muB900p0_alpha1p0_xim0p03_1,mode_a,muB900.0,alpha1.0,-0.03,dbar,5,subar_to_subar,s,0.09224355517440669,0.9234778741945853,0.0676785772351402,0.10384325169851459,0.08194240041029997,0.8882960969116703,0.9076115048568608,-0.011599696524107903
mode_a_muB900p0_alpha1p0_xim0p03_1,mode_a,muB900.0,alpha1.0,-0.03,dbar,6,uubar_to_uubar,d,0.4246386290058357,0.7172341265166365,0.3115549720070766,0.5561647919702857,0.39208527629002543,0.7635122451773664,0.7784499879541869,-0.13152616296444997
mode_a_muB900p0_alpha1p0_xim0p03_1,mode_a,muB900.0,alpha1.0,-0.03,ubar,1,ubarsbar_to_ubarsbar,sbar,0.0003181797279751036,0.3798234188150034,0.00023344667552875964,0.00032589570097598064,0.00030923342062910936,0.9763237963011802,0.9958867846075538,-7.715973000877016e-06
mode_a_muB900p0_alpha1p0_xim0p03_1,mode_a,muB900.0,alpha1.0,-0.03,ubar,2,ubarubar_to_ubarubar,ubar,0.0018272208403057025,0.45849198877103203,0.001340621645951025,0.0018946523789684312,0.0017415764124528988,0.9644095458294873,0.9922391074600386,-6.743153866272875e-05
