window_id,channel,xi,ds,s_value,den_simple_re,den_simple_im,detM_re,detM_im,invabs_den_simple,invabs_detM,abs_D_simple_sq,abs_D_mixed_sq,abs_D_total_sq,sigma
mode_a_muB0p0_alpha1p0_xip0p37_supplement,uubar_to_uubar,0.38,0.001,4.676014717994343,-0.4211045111594187,-0.004641942476457648,-2.8914334075222565e-5,-2.5437965914319273e-5,5.638550096512387,6.742502628431773e8,1.3071954134338715,4694.176878127194,4814.243698263157,281.86775368165826
mode_a_muB0p0_alpha1p0_xip0p37_supplement,uubar_to_uubar,0.38,0.005,4.680014717994343,-0.42138994001110275,-0.010387707634676915,-3.080852760695423e-5,-5.69090533948496e-5,5.62817825297052,2.3878853607099706e8,1.3047908899172362,1661.5362969750925,1709.1793495892903,100.21193505893676
mode_a_muB0p0_alpha1p0_xip0p37_supplement,uubar_to_uubar,0.38,0.01,4.685014717994343,-0.42174649002184506,-0.014704590492062757,-3.317386794792057e-5,-8.05310310954542e-5,5.6152542298760295,1.3182607818002982e8,1.3017946899326553,916.6320848623317,946.4582983184397,55.59101972272114
mode_a_muB0p0_alpha1p0_xip0p37_supplement,uubar_to_uubar,0.38,0.02,4.695014717994343,-0.422458767846994,-0.020835444252020725,-3.7896353445472316e-5,-0.00011402764417278526,5.589542262110549,6.925957313617687e7,1.2958338372740648,480.9142617425022,500.2710663643126,29.489380770291604
mode_a_muB0p0_alpha1p0_xip0p37_supplement,uubar_to_uubar,0.38,0.05,4.725014717994343,-0.42458895036650146,-0.03313328670322733,-5.199791942679633e-5,-0.00018095086895524801,5.5134818246930575,2.8211131634912502e7,1.2782006065260718,195.0679358769585,207.403159170412,12.364138045948604
mode_a_muB0p0_alpha1p0_xip0p37_supplement,uubar_to_uubar,0.38,0.1,4.775014717994343,-0.42811707968243606,-0.047303200056830294,-7.528135506616295e-5,-0.00025743040761177675,5.390201347461082,1.3900917587694287e7,1.2496202673173709,95.44544033940295,105.0909662257298,6.4179064077743995
mode_a_muB0p0_alpha1p0_xip0p37_supplement,uubar_to_uubar,0.38,0.2,4.875014717994343,-0.4350905992588405,-0.06815137565680396,-0.0001210322574276072,-0.0003682641621406593,5.1560095158839205,6.654807779010041e6,1.1953271453513705,45.048283651185315,52.92828995540436,4.580584251970371
mode_a_muB0p0_alpha1p0_xip0p37_supplement,uubar_to_uubar,0.38,0.5,5.175014717994343,-0.45535832142530075,-0.11363378837567545,-0.0002518793383125284,-0.0006007360067155831,4.540009861203266,2.3566733106065607e6,1.0525188152855525,15.269499808992416,21.120345415018633,1.6684551221827801
mode_a_muB0p0_alpha1p0_xip0p37_supplement,uubar_to_uubar,0.38,1.0,5.675014717994343,-0.48701970658451565,-0.17422031520217932,-0.00044939849599452117,-0.0008861656589833603,3.737746086828868,1.0129161154053066e6,0.8665285326284871,6.075454807635991,10.274765416446908,0.9452883306466064
mode_a_muB0p0_alpha1p0_xip0p37_supplement,uubar_to_uubar,0.38,2.0,6.675014717994343,-0.5427934593917905,-0.2829790503976464,-0.000772975246587604,-0.001320327977307476,2.6687882998294157,427212.2772155059,0.6187100877441547,2.156114792210108,4.731263703086821,0.5987550913173036
mode_a_muB0p0_alpha1p0_xip0p37_supplement,uubar_to_ddbar,0.36,0.0001,4.569756342375455,-0.4112227696128825,-0.001437887305187498,4.190511442518326e-5,-7.923673908770427e-6,5.913442560443776,5.498060434045335e8,1.370086401820058,3868.303780254015,4012.64427472839,230.37140668576808
mode_a_muB0p0_alpha1p0_xip0p37_supplement,uubar_to_ddbar,0.36,0.0005,4.570156342375455,-0.4112515402061132,-0.0032154678043524276,4.171240163386756e-5,-1.7718782193308458e-5,5.912326050014098,4.8688343512127763e8,1.3698277173496243,3425.4054212737865,3552.447260915921,203.97661055160572
mode_a_muB0p0_alpha1p0_xip0p37_supplement,uubar_to_ddbar,0.36,0.001,4.570656342375456,-0.4112875054830363,-0.0045478072594580575,4.1471510583903834e-5,-2.5059748209426035e-5,5.910930736457671,4.2591665892665356e8,1.3695044369405571,2996.273858555034,3106.5555679268327,178.40228624058386
