process,s,t,M_squared
uu_to_uu,12.564102564102564,-0.4641025641025641,360.7533278544143
uu_to_uu,12.564102564102564,-0.43974358974358974,361.19214978489737
uu_to_uu,12.564102564102564,-0.4153846153846154,361.63982491861805
uu_to_uu,12.564102564102564,-0.391025641025641,362.0963532555762
uu_to_uu,12.564102564102564,-0.36666666666666664,362.56173479577194
uu_to_uu,12.564102564102564,-0.3423076923076923,363.0359695392051
uu_to_uu,12.564102564102564,-0.31794871794871793,363.5190574858759
uu_to_uu,12.564102564102564,-0.2935897435897436,364.0109986357842
uu_to_uu,12.564102564102564,-0.2692307692307692,364.5117929889302
uu_to_uu,12.564102564102564,-0.24487179487179486,365.02144054531345
uu_to_uu,12.564102564102564,-0.2205128205128205,365.5399413049343
uu_to_uu,12.564102564102564,-0.19615384615384615,366.0672952677928
uu_to_uu,12.564102564102564,-0.1717948717948718,366.6035024338888
uu_to_uu,12.564102564102564,-0.14743589743589744,367.14856280322226
uu_to_uu,12.564102564102564,-0.12307692307692308,367.70247637579337
uu_to_uu,12.564102564102564,-0.09871794871794871,368.2652431516019
uu_to_uu,12.564102564102564,-0.07435897435897436,368.8368631306481
uu_to_uu,12.564102564102564,-0.05,369.4173363129319
uu_to_uu,12.820512820512821,-1.0,363.6618286880506
uu_to_uu,12.820512820512821,-0.9756410256410256,363.95247595382125
uu_to_uu,12.820512820512821,-0.9512820512820512,364.25197642282944
uu_to_uu,12.820512820512821,-0.926923076923077,364.56033009507513
uu_to_uu,12.820512820512821,-0.9025641025641026,364.8775369705585
uu_to_uu,12.820512820512821,-0.8782051282051282,365.2035970492792
uu_to_uu,12.820512820512821,-0.8538461538461538,365.53851033123755
uu_to_uu,12.820512820512821,-0.8294871794871795,365.8822768164335
uu_to_uu,12.820512820512821,-0.8051282051282052,366.2348965048669
uu_to_uu,12.820512820512821,-0.7807692307692308,366.59636939653785
uu_to_uu,12.820512820512821,-0.7564102564102564,366.96669549144633
uu_to_uu,12.820512820512821,-0.732051282051282,367.3458747895923
uu_to_uu,12.820512820512821,-0.7076923076923077,367.7339072909759
uu_to_uu,12.820512820512821,-0.6833333333333333,368.13079299559695
uu_to_uu,12.820512820512821,-0.658974358974359,368.5365319034556
uu_to_uu,12.820512820512821,-0.6346153846153846,368.95112401455174
uu_to_uu,12.820512820512821,-0.6102564102564103,369.37456932888546
uu_to_uu,12.820512820512821,-0.5858974358974359,369.8068678464566
uu_to_uu,12.820512820512821,-0.5615384615384615,370.2480195672654
uu_to_uu,12.820512820512821,-0.5371794871794872,370.69802449131186
uu_to_uu,12.820512820512821,-0.5128205128205128,371.15688261859555
uu_to_uu,12.820512820512821,-0.48846153846153845,371.6245939491169
uu_to_uu,12.820512820512821,-0.4641025641025641,372.1011584828758
uu_to_uu,12.820512820512821,-0.43974358974358974,372.58657621987226
uu_to_uu,12.820512820512821,-0.4153846153846154,373.0808471601062
uu_to_uu,12.820512820512821,-0.391025641025641,373.58397130357775
uu_to_uu,12.820512820512821,-0.36666666666666664,374.0959486502868
uu_to_uu,12.820512820512821,-0.3423076923076923,374.6167792002335
uu_to_uu,12.820512820512821,-0.31794871794871793,375.1464629534176
uu_to_uu,12.820512820512821,-0.2935897435897436,375.6849999098392
uu_to_uu,12.820512820512821,-0.2692307692307692,376.23239006949836
uu_to_uu,12.820512820512821,-0.24487179487179486,376.78863343239505
uu_to_uu,12.820512820512821,-0.2205128205128205,377.35372999852933
uu_to_uu,12.820512820512821,-0.19615384615384615,377.9276797679011
uu_to_uu,12.820512820512821,-0.1717948717948718,378.5104827405105
uu_to_uu,12.820512820512821,-0.14743589743589744,379.1021389163573
uu_to_uu,12.820512820512821,-0.12307692307692308,379.7026482954418
uu_to_uu,12.820512820512821,-0.09871794871794871,380.31201087776367
uu_to_uu,12.820512820512821,-0.07435897435897436,380.9302266633232
uu_to_uu,12.820512820512821,-0.05,381.55729565212005
uu_to_uu,13.076923076923077,-1.0,374.4750827258106
uu_to_uu,13.076923076923077,-0.9756410256410256,374.81232579809466
uu_to_uu,13.076923076923077,-0.9512820512820512,375.1584220736161
uu_to_uu,13.076923076923077,-0.926923076923077,375.5133715523751
uu_to_uu,13.076923076923077,-0.9025641025641026,375.8771742343718
uu_to_uu,13.076923076923077,-0.8782051282051282,376.2498301196059
uu_to_uu,13.076923076923077,-0.8538461538461538,376.63133920807763
uu_to_uu,13.076923076923077,-0.8294871794871795,377.0217014997869
uu_to_uu,13.076923076923077,-0.8051282051282052,377.42091699473366
uu_to_uu,13.076923076923077,-0.7807692307692308,377.8289856929179
uu_to_uu,13.076923076923077,-0.7564102564102564,378.2459075943397
uu_to_uu,13.076923076923077,-0.732051282051282,378.67168269899906
uu_to_uu,13.076923076923077,-0.7076923076923077,379.1063110068959
uu_to_uu,13.076923076923077,-0.6833333333333333,379.5497925180304
uu_to_uu,13.076923076923077,-0.658974358974359,380.0021272324024
uu_to_uu,13.076923076923077,-0.6346153846153846,380.4633151500119
uu_to_uu,13.076923076923077,-0.6102564102564103,380.9333562708589
uu_to_uu,13.076923076923077,-0.5858974358974359,381.4122505949435
uu_to_uu,13.076923076923077,-0.5615384615384615,381.8999981222656
uu_to_uu,13.076923076923077,-0.5371794871794872,382.3965988528254
uu_to_uu,13.076923076923077,-0.5128205128205128,382.90205278662233
uu_to_uu,13.076923076923077,-0.48846153846153845,383.41635992365707
uu_to_uu,13.076923076923077,-0.4641025641025641,383.9395202639294
uu_to_uu,13.076923076923077,-0.43974358974358974,384.4715338074392
uu_to_uu,13.076923076923077,-0.4153846153846154,385.0124005541865
uu_to_uu,13.076923076923077,-0.391025641025641,385.56212050417133
uu_to_uu,13.076923076923077,-0.36666666666666664,386.1206936573937
uu_to_uu,13.076923076923077,-0.3423076923076923,386.68812001385373
uu_to_uu,13.076923076923077,-0.31794871794871793,387.2643995735512
uu_to_uu,13.076923076923077,-0.2935897435897436,387.8495323364861
uu_to_uu,13.076923076923077,-0.2692307692307692,388.4435183026586
uu_to_uu,13.076923076923077,-0.24487179487179486,389.04635747206873
uu_to_uu,13.076923076923077,-0.2205128205128205,389.6580498447163
uu_to_uu,13.076923076923077,-0.19615384615384615,390.2785954206015
uu_to_uu,13.076923076923077,-0.1717948717948718,390.90799419972416
uu_to_uu,13.076923076923077,-0.14743589743589744,391.5462461820843
uu_to_uu,13.076923076923077,-0.12307692307692308,392.1933513676821
uu_to_uu,13.076923076923077,-0.09871794871794871,392.84930975651736
uu_to_uu,13.076923076923077,-0.07435897435897436,393.51412134859027
uu_to_uu,13.076923076923077,-0.05,394.1877861439006
uu_to_uu,13.333333333333334,-1.0,385.77886791616265
uu_to_uu,13.333333333333334,-0.9756410256410256,386.16270679495995
uu_to_uu,13.333333333333334,-0.9512820512820512,386.5553988769949
uu_to_uu,13.333333333333334,-0.926923076923077,386.95694416226735
uu_to_uu,13.333333333333334,-0.9025641025641026,387.36734265077735
uu_to_uu,13.333333333333334,-0.8782051282051282,387.78659434252484
uu_to_uu,13.333333333333334,-0.8538461538461538,388.2146992375099
uu_to_uu,13.333333333333334,-0.8294871794871795,388.6516573357324
uu_to_uu,13.333333333333334,-0.8051282051282052,389.09746863719255
uu_to_uu,13.333333333333334,-0.7807692307692308,389.5521331418902
uu_to_uu,13.333333333333334,-0.7564102564102564,390.0156508498253
uu_to_uu,13.333333333333334,-0.732051282051282,390.48802176099804
uu_to_uu,13.333333333333334,-0.7076923076923077,390.9692458754082
uu_to_uu,13.333333333333334,-0.6833333333333333,391.459323193056
uu_to_uu,13.333333333333334,-0.658974358974359,391.9582537139413
uu_to_uu,13.333333333333334,-0.6346153846153846,392.4660374380642
uu_to_uu,13.333333333333334,-0.6102564102564103,392.98267436542454
uu_to_uu,13.333333333333334,-0.5858974358974359,393.50816449602246
uu_to_uu,13.333333333333334,-0.5615384615384615,394.0425078298579
uu_to_uu,13.333333333333334,-0.5371794871794872,394.58570436693094
uu_to_uu,13.333333333333334,-0.5128205128205128,395.13775410724145
uu_to_uu,13.333333333333334,-0.48846153846153845,395.69865705078956
uu_to_uu,13.333333333333334,-0.4641025641025641,396.26841319757506
uu_to_uu,13.333333333333334,-0.43974358974358974,396.8470225475982
uu_to_uu,13.333333333333334,-0.4153846153846154,397.43448510085886
uu_to_uu,13.333333333333334,-0.391025641025641,398.0308008573571
uu_to_uu,13.333333333333334,-0.36666666666666664,398.6359698170928
uu_to_uu,13.333333333333334,-0.3423076923076923,399.2499919800661
uu_to_uu,13.333333333333334,-0.31794871794871793,399.8728673462769
uu_to_uu,13.333333333333334,-0.2935897435897436,400.50459591572525
uu_to_uu,13.333333333333334,-0.2692307692307692,401.1451776884112
uu_to_uu,13.333333333333334,-0.24487179487179486,401.7946126643345
uu_to_uu,13.333333333333334,-0.2205128205128205,402.4529008434954
uu_to_uu,13.333333333333334,-0.19615384615384615,403.12004222589405
uu_to_uu,13.333333333333334,-0.1717948717948718,403.79603681153003
uu_to_uu,13.333333333333334,-0.14743589743589744,404.48088460040356
uu_to_uu,13.333333333333334,-0.12307692307692308,405.1745855925147
uu_to_uu,13.333333333333334,-0.09871794871794871,405.87713978786326
uu_to_uu,13.333333333333334,-0.07435897435897436,406.5885471864495
uu_to_uu,13.333333333333334,-0.05,407.30880778827316
uu_to_uu,13.58974358974359,-1.0,397.5731842591068
uu_to_uu,13.58974358974359,-0.9756410256410256,398.00361894441744
uu_to_uu,13.58974358974359,-0.9512820512820512,398.4429068329658
uu_to_uu,13.58974358974359,-0.926923076923077,398.89104792475155
uu_to_uu,13.58974358974359,-0.9025641025641026,399.3480422197749
uu_to_uu,13.58974358974359,-0.8782051282051282,399.8138897180357
uu_to_uu,13.58974358974359,-0.8538461538461538,400.28859041953416
uu_to_uu,13.58974358974359,-0.8294871794871795,400.77214432426996
uu_to_uu,13.58974358974359,-0.8051282051282052,401.2645514322435
uu_to_uu,13.58974358974359,-0.7807692307692308,401.7658117434544
uu_to_uu,13.58974358974359,-0.7564102564102564,402.2759252579028
uu_to_uu,13.58974358974359,-0.732051282051282,402.794891975589
uu_to_uu,13.58974358974359,-0.7076923076923077,403.3227118965126
uu_to_uu,13.58974358974359,-0.6833333333333333,403.85938502067364
uu_to_uu,13.58974358974359,-0.658974358974359,404.40491134807235
uu_to_uu,13.58974358974359,-0.6346153846153846,404.95929087870854
uu_to_uu,13.58974358974359,-0.6102564102564103,405.5225236125822
uu_to_uu,13.58974358974359,-0.5858974358974359,406.0946095496935
uu_to_uu,13.58974358974359,-0.5615384615384615,406.6755486900423
uu_to_uu,13.58974358974359,-0.5371794871794872,407.2653410336286
uu_to_uu,13.58974358974359,-0.5128205128205128,407.8639865804525
uu_to_uu,13.58974358974359,-0.48846153846153845,408.47148533051393
uu_to_uu,13.58974358974359,-0.4641025641025641,409.08783728381286
uu_to_uu,13.58974358974359,-0.43974358974358974,409.7130424403492
uu_to_uu,13.58974358974359,-0.4153846153846154,410.34710080012337
uu_to_uu,13.58974358974359,-0.391025641025641,410.9900123631349
uu_to_uu,13.58974358974359,-0.36666666666666664,411.6417771293839
uu_to_uu,13.58974358974359,-0.3423076923076923,412.30239509887053
uu_to_uu,13.58974358974359,-0.31794871794871793,412.97186627159476
uu_to_uu,13.58974358974359,-0.2935897435897436,413.6501906475565
uu_to_uu,13.58974358974359,-0.2692307692307692,414.3373682267558
uu_to_uu,13.58974358974359,-0.24487179487179486,415.03339900919235
uu_to_uu,13.58974358974359,-0.2205128205128205,415.73828299486667
uu_to_uu,13.58974358974359,-0.19615384615384615,416.4520201837786
uu_to_uu,13.58974358974359,-0.1717948717948718,417.174610575928
uu_to_uu,13.58974358974359,-0.14743589743589744,417.90605417131485
uu_to_uu,13.58974358974359,-0.12307692307692308,418.64635096993936
uu_to_uu,13.58974358974359,-0.09871794871794871,419.3955009718012
uu_to_uu,13.58974358974359,-0.07435897435897436,420.1535041769007
uu_to_uu,13.58974358974359,-0.05,420.9203605852378
uu_to_uu,13.846153846153847,-1.0,409.8580317546432
uu_to_uu,13.846153846153847,-0.9756410256410256,410.3350622464672
uu_to_uu,13.846153846153847,-0.9512820512820512,410.8209459415288
uu_to_uu,13.846153846153847,-0.926923076923077,411.3156828398278
uu_to_uu,13.846153846153847,-0.9025641025641026,411.8192729413646
uu_to_uu,13.846153846153847,-0.8782051282051282,412.33171624613874
uu_to_uu,13.846153846153847,-0.8538461538461538,412.8530127541505
uu_to_uu,13.846153846153847,-0.8294871794871795,413.3831624653998
uu_to_uu,13.846153846153847,-0.8051282051282052,413.9221653798866
uu_to_uu,13.846153846153847,-0.7807692307692308,414.4700214976108
uu_to_uu,13.846153846153847,-0.7564102564102564,415.0267308185726
uu_to_uu,13.846153846153847,-0.732051282051282,415.5922933427721
uu_to_uu,13.846153846153847,-0.7076923076923077,416.16670907020887
uu_to_uu,13.846153846153847,-0.6833333333333333,416.7499780008835
uu_to_uu,13.846153846153847,-0.658974358974359,417.3421001347955
uu_to_uu,13.846153846153847,-0.6346153846153846,417.9430754719452
uu_to_uu,13.846153846153847,-0.6102564102564103,418.5529040123322
uu_to_uu,13.846153846153847,-0.5858974358974359,419.1715857559568
uu_to_uu,13.846153846153847,-0.5615384615384615,419.79912070281887
uu_to_uu,13.846153846153847,-0.5371794871794872,420.43550885291864
uu_to_uu,13.846153846153847,-0.5128205128205128,421.0807502062558
uu_to_uu,13.846153846153847,-0.48846153846153845,421.73484476283045
uu_to_uu,13.846153846153847,-0.4641025641025641,422.39779252264276
uu_to_uu,13.846153846153847,-0.43974358974358974,423.0695934856926
uu_to_uu,13.846153846153847,-0.4153846153846154,423.7502476519799
uu_to_uu,13.846153846153847,-0.391025641025641,424.4397550215047
uu_to_uu,13.846153846153847,-0.36666666666666664,425.1381155942674
uu_to_uu,13.846153846153847,-0.3423076923076923,425.84532937026734
uu_to_uu,13.846153846153847,-0.31794871794871793,426.5613963495049
uu_to_uu,13.846153846153847,-0.2935897435897436,427.28631653197976
uu_to_uu,13.846153846153847,-0.2692307692307692,428.0200899176923
uu_to_uu,13.846153846153847,-0.24487179487179486,428.7627165066425
uu_to_uu,13.846153846153847,-0.2205128205128205,429.5141962988301
uu_to_uu,13.846153846153847,-0.19615384615384615,430.2745292942553
uu_to_uu,13.846153846153847,-0.1717948717948718,431.04371549291784
uu_to_uu,13.846153846153847,-0.14743589743589744,431.8217548948181
uu_to_uu,13.846153846153847,-0.12307692307692308,432.60864749995596
uu_to_uu,13.846153846153847,-0.09871794871794871,433.4043933083314
uu_to_uu,13.846153846153847,-0.07435897435897436,434.20899231994423
uu_to_uu,13.846153846153847,-0.05,435.02244453479454
uu_to_uu,14.102564102564102,-1.0,422.6334104027716
uu_to_uu,14.102564102564102,-0.9756410256410256,423.15703670110895
uu_to_uu,14.102564102564102,-0.9512820512820512,423.68951620268393
uu_to_uu,14.102564102564102,-0.926923076923077,424.23084890749635
uu_to_uu,14.102564102564102,-0.9025641025641026,424.7810348155463
uu_to_uu,14.102564102564102,-0.8782051282051282,425.34007392683384
uu_to_uu,14.102564102564102,-0.8538461538461538,425.90796624135896
uu_to_uu,14.102564102564102,-0.8294871794871795,426.4847117591215
uu_to_uu,14.102564102564102,-0.8051282051282052,427.07031048012175
uu_to_uu,14.102564102564102,-0.7807692307692308,427.6647624043594
uu_to_uu,14.102564102564102,-0.7564102564102564,428.2680675318345
uu_to_uu,14.102564102564102,-0.732051282051282,428.88022586254726
uu_to_uu,14.102564102564102,-0.7076923076923077,429.5012373964976
uu_to_uu,14.102564102564102,-0.6833333333333333,430.1311021336853
uu_to_uu,14.102564102564102,-0.658974358974359,430.7698200741106
uu_to_uu,14.102564102564102,-0.6346153846153846,431.4173912177735
uu_to_uu,14.102564102564102,-0.6102564102564103,432.073815564674
uu_to_uu,14.102564102564102,-0.5858974358974359,432.7390931148119
uu_to_uu,14.102564102564102,-0.5615384615384615,433.4132238681875
uu_to_uu,14.102564102564102,-0.5371794871794872,434.0962078248006
uu_to_uu,14.102564102564102,-0.5128205128205128,434.78804498465104
uu_to_uu,14.102564102564102,-0.48846153846153845,435.48873534773895
uu_to_uu,14.102564102564102,-0.4641025641025641,436.19827891406464
uu_to_uu,14.102564102564102,-0.43974358974358974,436.91667568362794
uu_to_uu,14.102564102564102,-0.4153846153846154,437.6439256564287
uu_to_uu,14.102564102564102,-0.391025641025641,438.3800288324667
uu_to_uu,14.102564102564102,-0.36666666666666664,439.1249852117426
uu_to_uu,14.102564102564102,-0.3423076923076923,439.8787947942559
uu_to_uu,14.102564102564102,-0.31794871794871793,440.6414575800069
uu_to_uu,14.102564102564102,-0.2935897435897436,441.4129735689951
uu_to_uu,14.102564102564102,-0.2692307692307692,442.19334276122095
uu_to_uu,14.102564102564102,-0.24487179487179486,442.9825651566846
uu_to_uu,14.102564102564102,-0.2205128205128205,443.7806407553855
uu_to_uu,14.102564102564102,-0.19615384615384615,444.58756955732406
uu_to_uu,14.102564102564102,-0.1717948717948718,445.40335156250006
uu_to_uu,14.102564102564102,-0.14743589743589744,446.2279867709136
uu_to_uu,14.102564102564102,-0.12307692307692308,447.06147518256483
uu_to_uu,14.102564102564102,-0.09871794871794871,447.90381679745343
uu_to_uu,14.102564102564102,-0.07435897435897436,448.75501161557975
uu_to_uu,14.102564102564102,-0.05,449.6150596369434
uu_to_uu,14.35897435897436,-1.0,435.89932020349215
uu_to_uu,14.35897435897436,-0.9756410256410256,436.4695423083428
uu_to_uu,14.35897435897436,-0.9512820512820512,437.04861761643116
uu_to_uu,14.35897435897436,-0.926923076923077,437.6365461277569
uu_to_uu,14.35897435897436,-0.9025641025641026,438.23332784232025
uu_to_uu,14.35897435897436,-0.8782051282051282,438.8389627601211
uu_to_uu,14.35897435897436,-0.8538461538461538,439.4534508811596
uu_to_uu,14.35897435897436,-0.8294871794871795,440.0767922054355
uu_to_uu,14.35897435897436,-0.8051282051282052,440.70898673294903
uu_to_uu,14.35897435897436,-0.7807692307692308,441.35003446369996
uu_to_uu,14.35897435897436,-0.7564102564102564,441.99993539768843
uu_to_uu,14.35897435897436,-0.732051282051282,442.65868953491463
uu_to_uu,14.35897435897436,-0.7076923076923077,443.3262968753783
uu_to_uu,14.35897435897436,-0.6833333333333333,444.00275741907933
uu_to_uu,14.35897435897436,-0.658974358974359,444.688071166018
uu_to_uu,14.35897435897436,-0.6346153846153846,445.3822381161943
uu_to_uu,14.35897435897436,-0.6102564102564103,446.08525826960806
uu_to_uu,14.35897435897436,-0.5858974358974359,446.7971316262595
uu_to_uu,14.35897435897436,-0.5615384615384615,447.51785818614826
uu_to_uu,14.35897435897436,-0.5371794871794872,448.2474379492746
uu_to_uu,14.35897435897436,-0.5128205128205128,448.98587091563843
uu_to_uu,14.35897435897436,-0.48846153846153845,449.73315708524
uu_to_uu,14.35897435897436,-0.4641025641025641,450.4892964580789
uu_to_uu,14.35897435897436,-0.43974358974358974,451.25428903415536
uu_to_uu,14.35897435897436,-0.4153846153846154,452.0281348134696
uu_to_uu,14.35897435897436,-0.391025641025641,452.81083379602114
uu_to_uu,14.35897435897436,-0.36666666666666664,453.6023859818103
uu_to_uu,14.35897435897436,-0.3423076923076923,454.4027913708369
uu_to_uu,14.35897435897436,-0.31794871794871793,455.2120499631011
uu_to_uu,14.35897435897436,-0.2935897435897436,456.0301617586028
uu_to_uu,14.35897435897436,-0.2692307692307692,456.8571267573421
uu_to_uu,14.35897435897436,-0.24487179487179486,457.6929449593188
uu_to_uu,14.35897435897436,-0.2205128205128205,458.53761636453305
uu_to_uu,14.35897435897436,-0.19615384615384615,459.391140972985
uu_to_uu,14.35897435897436,-0.1717948717948718,460.25351878467444
uu_to_uu,14.35897435897436,-0.14743589743589744,461.1247497996013
uu_to_uu,14.35897435897436,-0.12307692307692308,462.0048340177658
uu_to_uu,14.35897435897436,-0.09871794871794871,462.8937714391678
uu_to_uu,14.35897435897436,-0.07435897435897436,463.79156206380736
uu_to_uu,14.35897435897436,-0.05,464.6982058916846
uu_to_uu,14.615384615384615,-1.0,449.6557611568047
uu_to_uu,14.615384615384615,-0.9756410256410256,450.27257906816874
uu_to_uu,14.615384615384615,-0.9512820512820512,450.8982501827704
uu_to_uu,14.615384615384615,-0.926923076923077,451.53277450060955
uu_to_uu,14.615384615384615,-0.9025641025641026,452.1761520216862
uu_to_uu,14.615384615384615,-0.8782051282051282,452.82838274600044
uu_to_uu,14.615384615384615,-0.8538461538461538,453.4894666735523
uu_to_uu,14.615384615384615,-0.8294871794871795,454.15940380434154
uu_to_uu,14.615384615384615,-0.8051282051282052,454.83819413836846
uu_to_uu,14.615384615384615,-0.7807692307692308,455.5258376756326
uu_to_uu,14.615384615384615,-0.7564102564102564,456.22233441613446
uu_to_uu,14.615384615384615,-0.732051282051282,456.927684359874
uu_to_uu,14.615384615384615,-0.7076923076923077,457.64188750685105
uu_to_uu,14.615384615384615,-0.6833333333333333,458.36494385706544
uu_to_uu,14.615384615384615,-0.658974358974359,459.0968534105174
uu_to_uu,14.615384615384615,-0.6346153846153846,459.83761616720705
uu_to_uu,14.615384615384615,-0.6102564102564103,460.58723212713414
uu_to_uu,14.615384615384615,-0.5858974358974359,461.3457012902991
uu_to_uu,14.615384615384615,-0.5615384615384615,462.1130236567011
uu_to_uu,14.615384615384615,-0.5371794871794872,462.8891992263407
uu_to_uu,14.615384615384615,-0.5128205128205128,463.6742279992179
uu_to_uu,14.615384615384615,-0.48846153846153845,464.4681099753327
uu_to_uu,14.615384615384615,-0.4641025641025641,465.27084515468516
uu_to_uu,14.615384615384615,-0.43974358974358974,466.0824335372748
uu_to_uu,14.615384615384615,-0.4153846153846154,466.9028751231023
uu_to_uu,14.615384615384615,-0.391025641025641,467.73216991216725
uu_to_uu,14.615384615384615,-0.36666666666666664,468.57031790446985
uu_to_uu,14.615384615384615,-0.3423076923076923,469.4173191000097
uu_to_uu,14.615384615384615,-0.31794871794871793,470.2731734987873
uu_to_uu,14.615384615384615,-0.2935897435897436,471.13788110080225
uu_to_uu,14.615384615384615,-0.2692307692307692,472.011441906055
uu_to_uu,14.615384615384615,-0.24487179487179486,472.8938559145451
uu_to_uu,14.615384615384615,-0.2205128205128205,473.78512312627265
uu_to_uu,14.615384615384615,-0.19615384615384615,474.6852435412379
uu_to_uu,14.615384615384615,-0.1717948717948718,475.59421715944075
uu_to_uu,14.615384615384615,-0.14743589743589744,476.512043980881
uu_to_uu,14.615384615384615,-0.12307692307692308,477.43872400555887
uu_to_uu,14.615384615384615,-0.09871794871794871,478.3742572334741
uu_to_uu,14.615384615384615,-0.07435897435897436,479.3186436646271
uu_to_uu,14.615384615384615,-0.05,480.27188329901753
uu_to_uu,14.871794871794872,-1.0,463.9027332627095
uu_to_uu,14.871794871794872,-0.9756410256410256,464.56614698058695
uu_to_uu,14.871794871794872,-0.9512820512820512,465.23841390170196
uu_to_uu,14.871794871794872,-0.926923076923077,465.9195340260543
uu_to_uu,14.871794871794872,-0.9025641025641026,466.6095073536444
uu_to_uu,14.871794871794872,-0.8782051282051282,467.30833388447195
uu_to_uu,14.871794871794872,-0.8538461538461538,468.0160136185371
uu_to_uu,14.871794871794872,-0.8294871794871795,468.7325465558398
uu_to_uu,14.871794871794872,-0.8051282051282052,469.4579326963799
uu_to_uu,14.871794871794872,-0.7807692307692308,470.1921720401575
uu_to_uu,14.871794871794872,-0.7564102564102564,470.9352645871728
uu_to_uu,14.871794871794872,-0.732051282051282,471.68721033742554
uu_to_uu,14.871794871794872,-0.7076923076923077,472.4480092909158
uu_to_uu,14.871794871794872,-0.6833333333333333,473.21766144764376
uu_to_uu,14.871794871794872,-0.658974358974359,473.9961668076091
uu_to_uu,14.871794871794872,-0.6346153846153846,474.783525370812
uu_to_uu,14.871794871794872,-0.6102564102564103,475.5797371372525
uu_to_uu,14.871794871794872,-0.5858974358974359,476.3848021069305
uu_to_uu,14.871794871794872,-0.5615384615384615,477.19872027984604
uu_to_uu,14.871794871794872,-0.5371794871794872,478.02149165599917
uu_to_uu,14.871794871794872,-0.5128205128205128,478.8531162353897
uu_to_uu,14.871794871794872,-0.48846153846153845,479.69359401801773
uu_to_uu,14.871794871794872,-0.4641025641025641,480.54292500388345
uu_to_uu,14.871794871794872,-0.43974358974358974,481.40110919298667
uu_to_uu,14.871794871794872,-0.4153846153846154,482.26814658532743
uu_to_uu,14.871794871794872,-0.391025641025641,483.1440371809055
uu_to_uu,14.871794871794872,-0.36666666666666664,484.0287809797215
uu_to_uu,14.871794871794872,-0.3423076923076923,484.92237798177484
uu_to_uu,14.871794871794872,-0.31794871794871793,485.8248281870658
uu_to_uu,14.871794871794872,-0.2935897435897436,486.73613159559414
uu_to_uu,14.871794871794872,-0.2692307692307692,487.65628820736003
uu_to_uu,14.871794871794872,-0.24487179487179486,488.58529802236353
uu_to_uu,14.871794871794872,-0.2205128205128205,489.5231610406046
uu_to_uu,14.871794871794872,-0.19615384615384615,490.4698772620831
uu_to_uu,14.871794871794872,-0.1717948717948718,491.42544668679915
uu_to_uu,14.871794871794872,-0.14743589743589744,492.38986931475273
uu_to_uu,14.871794871794872,-0.12307692307692308,493.3631451459441
uu_to_uu,14.871794871794872,-0.09871794871794871,494.3452741803728
uu_to_uu,14.871794871794872,-0.07435897435897436,495.336256418039
uu_to_uu,14.871794871794872,-0.05,496.3360918589427
uu_to_uu,15.128205128205128,-1.0,478.64023652120625
uu_to_uu,15.128205128205128,-0.9756410256410256,479.35024604559703
uu_to_uu,15.128205128205128,-0.9512820512820512,480.06910877322537
uu_to_uu,15.128205128205128,-0.926923076923077,480.7968247040911
uu_to_uu,15.128205128205128,-0.9025641025641026,481.53339383819446
uu_to_uu,15.128205128205128,-0.8782051282051282,482.2788161755354
uu_to_uu,15.128205128205128,-0.8538461538461538,483.0330917161141
uu_to_uu,15.128205128205128,-0.8294871794871795,483.79622045992994
uu_to_uu,15.128205128205128,-0.8051282051282052,484.56820240698346
uu_to_uu,15.128205128205128,-0.7807692307692308,485.3490375572744
uu_to_uu,15.128205128205128,-0.7564102564102564,486.138725910803
uu_to_uu,15.128205128205128,-0.732051282051282,486.9372674675692
uu_to_uu,15.128205128205128,-0.7076923076923077,487.74466222757275
uu_to_uu,15.128205128205128,-0.6833333333333333,488.56091019081396
uu_to_uu,15.128205128205128,-0.658974358974359,489.3860113572928
uu_to_uu,15.128205128205128,-0.6346153846153846,490.21996572700897
uu_to_uu,15.128205128205128,-0.6102564102564103,491.0627732999628
uu_to_uu,15.128205128205128,-0.5858974358974359,491.9144340761542
uu_to_uu,15.128205128205128,-0.5615384615384615,492.77494805558285
uu_to_uu,15.128205128205128,-0.5371794871794872,493.6443152382495
uu_to_uu,15.128205128205128,-0.5128205128205128,494.5225356241533
uu_to_uu,15.128205128205128,-0.48846153846153845,495.4096092132948
uu_to_uu,15.128205128205128,-0.4641025641025641,496.3055360056738
uu_to_uu,15.128205128205128,-0.43974358974358974,497.2103160012904
uu_to_uu,15.128205128205128,-0.4153846153846154,498.12394920014447
uu_to_uu,15.128205128205128,-0.391025641025641,499.046435602236
uu_to_uu,15.128205128205128,-0.36666666666666664,499.9777752075652
uu_to_uu,15.128205128205128,-0.3423076923076923,500.91796801613197
uu_to_uu,15.128205128205128,-0.31794871794871793,501.8670140279363
uu_to_uu,15.128205128205128,-0.2935897435897436,502.8249132429779
uu_to_uu,15.128205128205128,-0.2692307692307692,503.7916656612572
uu_to_uu,15.128205128205128,-0.24487179487179486,504.76727128277406
uu_to_uu,15.128205128205128,-0.2205128205128205,505.7517301075285
uu_to_uu,15.128205128205128,-0.19615384615384615,506.74504213552035
uu_to_uu,15.128205128205128,-0.1717948717948718,507.7472073667496
uu_to_uu,15.128205128205128,-0.14743589743589744,508.7582258012167
uu_to_uu,15.128205128205128,-0.12307692307692308,509.77809743892124
uu_to_uu,15.128205128205128,-0.09871794871794871,510.80682227986335
