# x_label.xi: ξ
# y_label.tau_u: τ_u
# y_label.zeta: ζ
# script: scripts/relaxtime/scan_transport_vs_xi_T150_muB800.jl
# y_label.tau_s: τ_s
# schema: scan_csv_v1
# y_label.sigma: σ
# y_scale.tau_s: log
# y_scale.tau_u: log
# title: transport_vs_xi
# y_label.eta: η
# x_label: ξ
T_MeV,muq_MeV,muB_MeV,xi,T_fm,muq_fm,converged,iterations,residual_norm,Phi,Phibar,m_u,m_d,m_s,rho_baryon,rho_norm,n_u,n_d,n_s,n_ubar,n_dbar,n_sbar,tau_u,tau_d,tau_s,tau_ubar,tau_dbar,tau_sbar,tauinv_u,tauinv_d,tauinv_s,tauinv_ubar,tauinv_dbar,tauinv_sbar,eta,sigma,zeta
150.0,266.6666666666667,800.0,0.49,0.7601595321471466,1.3513947238171495,true,3,1.97758476261356e-15,0.08927657136316343,0.14114684030286037,3.25028049425095,3.25028049425095,1.8150993900809897,0.03498488681274943,0.21865554257968395,0.014217387773396088,0.014217387773396088,0.07983647240765467,0.0005949676033048135,0.0005949676033048135,0.0021266523095889605,73.46610120559002,73.46610120559002,72.47005094201309,78.59863630849377,78.59863630849377,35.52580182130387,0.013611720012221232,0.013611720012221232,0.013798803602334294,0.012722867049182313,0.012722867049182313,0.028148555380397542,0.32429606997171684,0.11115018977791076,-1.7211441341719358
150.0,266.6666666666667,800.0,0.52,0.7601595321471466,1.3513947238171495,true,3,2.2967738821932926e-15,0.08741586600233259,0.13930499710054794,3.2517469249633226,3.2517469249633226,1.8174517391733023,0.0340144002919044,0.21259000182440246,0.013774255975049058,0.013774255975049058,0.07773001975893218,0.0005805632518523484,0.0005805632518523484,0.0020742043296124086,75.39523065235869,75.39523065235869,74.45958840669087,83.70536782891217,83.70536782891217,36.73372223524624,0.013263438434334383,0.013263438434334383,0.013430103783788052,0.011946665141522692,0.011946665141522692,0.027222942276198016,0.3227387188450619,0.11136860082193614,-1.7244338012641194
150.0,266.6666666666667,800.0,0.55,0.7601595321471466,1.3513947238171495,true,3,1.6653345369377348e-15,0.08563758697214036,0.13753518424036107,3.253137060549173,3.253137060549173,1.8196813714832065,0.03309515663944806,0.20684472899655035,0.013355176966038522,0.013355176966038522,0.07573317476375953,0.000566857023779911,0.000566857023779911,0.002024344729932611,77.4574515535534,77.4574515535534,76.46590469988854,90.8522641522708,90.8522641522708,38.0296820841129,0.012910313726350897,0.012910313726350897,0.013077724038246521,0.011006880338435743,0.011006880338435743,0.026295250057263964,0.3214928054340991,0.11168230225801139,-1.7257222466109707
150.0,266.6666666666667,800.0,0.58,0.7601595321471466,1.3513947238171495,true,3,1.3322676295501878e-15,0.0839362782274908,0.1358328143319894,3.2544566259441035,3.2544566259441035,1.8217975202401364,0.03222328677650251,0.20139554235314072,0.012958316621158018,0.012958316621158018,0.07383770813132504,0.0005537986227841467,0.0005537986227841467,0.0019768837985652946,79.3744955673849,79.3744955673849,78.43270012136455,90.14685348338413,90.14685348338413,38.91763824501545,0.012598505261064003,0.012598505261064003,0.01274978419017359,0.01109301058615784,0.01109301058615784,0.02569528997891025,0.3196628788651811,0.11176779419654749,-1.7366995531747604
150.0,266.6666666666667,800.0,0.61,0.7601595321471466,1.3513947238171495,true,2,9.923681876244927e-10,0.0823069564060273,0.13419369512722287,3.2557107926737983,3.2557107926737983,1.8238085236833665,0.03139529653590294,0.19622060334939342,0.012582019111296132,0.012582019111296132,0.0720361864441272,0.0005413425063501724,0.0005413425063501724,0.0019316500463103514,81.43741349206374,81.43741349206374,80.33743989741875,90.7229789350141,90.7229789350141,39.55941715362687,0.01227936837774756,0.01227936837774756,0.012447496475825964,0.011022565746174532,0.011022565746174532,0.025278431077903746,0.3178587211815964,0.11185514265471283,-1.7454340847257057
150.0,266.6666666666667,800.0,0.64,0.7601595321471466,1.3513947238171495,true,2,8.811301688282924e-10,0.08074506153010624,0.13261398835289775,3.2569042432873196,3.2569042432873196,1.8257219295612948,0.03060802295465201,0.19130014346657506,0.012224786112843715,0.012224786112843715,0.07032187939674692,0.0005294473394747202,0.0005294473394747202,0.0018884880795289134,83.36008463492874,83.36008463492874,82.32343835324089,93.3632431573736,93.3632431573736,40.620651135917804,0.01199614904878575,0.01199614904878575,0.012147208863034963,0.010710853288530203,0.010710853288530203,0.02461801994886721,0.31634457258299514,0.11201608921319424,-1.7514240851561862
150.0,266.6666666666667,800.0,0.67,0.7601595321471466,1.3513947238171495,true,2,7.838346638422422e-10,0.07924641230356352,0.1310901713847383,3.2580412278504696,3.2580412278504696,1.8275445866975892,0.0298585960344995,0.18661622521562188,0.011885258614211254,0.011885258614211254,0.06868867863116293,0.0005180755127685649,0.0005180755127685649,0.001847256730549798,85.26048426128114,85.26048426128114,84.30775316501443,94.1520588516671,94.1520588516671,41.97343329180241,0.011728762845581496,0.011728762845581496,0.01186130530655601,0.01062111665104914,0.01062111665104914,0.023824593834102778,0.3148073880193701,0.11214724775287847,-1.7592866525970485
150.0,266.6666666666667,800.0,0.7,0.7601595321471466,1.3513947238171495,true,2,6.985818590266035e-10,0.07780716824739248,0.129619005904748,3.2591256120753402,3.2591256120753402,1.8292827229820814,0.029144406078428612,0.18215253799017883,0.011562201372792284,0.011562201372792284,0.06713102843263753,0.0005071927341682694,0.0005071927341682694,0.0018078274745997362,87.2464512352858,87.2464512352858,86.21653676743239,96.72102263819583,96.72102263819583,42.47963028473227,0.011461784242698937,0.011461784242698937,0.011598702957618012,0.010339013926069602,0.010339013926069602,0.023540694523403443,0.3131620468097673,0.11223891734872002,-1.7644235531626562
150.0,266.6666666666667,800.0,0.73,0.7601595321471466,1.3513947238171495,true,2,6.237478311632572e-10,0.07642379559162057,0.1281975091790153,3.2601609195822827,3.2601609195822827,1.8309420138190786,0.02846307505158799,0.17789421907242498,0.011254489285024583,0.011254489285024583,0.06564386496012392,0.000496767668833513,0.000496767668833513,0.0017700830377421538,89.13175946352413,89.13175946352413,88.17967582397027,96.07891423134575,96.07891423134575,43.512063142814384,0.0112193454501393,0.0112193454501393,0.011340481700071816,0.01040811095754192,0.01040811095754192,0.02298213248858876,0.31156566550198117,0.11231939957212261,-1.7734908839166612
150.0,266.6666666666667,800.0,0.76,0.7601595321471466,1.3513947238171495,true,2,5.579382511555764e-10,0.0750930372830291,0.12682292895406685,3.2611503686691767,3.2611503686691767,1.8325276416582068,0.027812431655361045,0.17382769784600655,0.010961095522371837,0.010961095522371837,0.06422256336079463,0.000486771625817917,0.000486771625817917,0.0017339161878193723,91.192380282082,91.192380282082,90.12832706689802,101.8865949344056,101.8865949344056,44.21725071133388,0.010965828470610561,0.010965828470610561,0.011095290820806503,0.009814833841918048,0.009814833841918048,0.022615607798150087,0.31030524459355696,0.11251920627818697,-1.7751053874552996
150.0,266.6666666666667,800.0,0.79,0.7601595321471466,1.3513947238171495,true,2,4.999610725420212e-10,0.07381188642353335,0.1254927212613112,3.262096904467876,3.262096904467876,1.8340443480380304,0.02719048952848919,0.16994055955305745,0.010681081154888944,0.010681081154888944,0.06286289152133287,0.00047717828378068887,0.00047717828378068887,0.001699228678081798,93.26201835459185,93.26201835459185,92.15861119006742,108.75207206503335,108.75207206503335,45.60963094145741,0.010722478642890792,0.010722478642890792,0.010850857962015133,0.009195227097852476,0.009195227097852476,0.021925193853981357,0.3093834442895693,0.11281966933357868,-1.7762433759203688
