# schema: M2_vs_s_mid_t_v1
# T_MeV: 150.0
# muB_MeV: 800.0
# xi: 0.0
# delta_sqrt_mev_min: 0.001
# delta_sqrt_mev_max: 60.0
# n_threshold: 240
process,T_MeV,muB_MeV,xi,s_th,sqrt_s_th_MeV,delta_sqrt_MeV,s,sqrt_s_MeV,t_min,t_max,t_mid,M2
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,60.00000000000003,22.15682254474775,928.8385952623919,-9.916745453051439,-2.204438840811056,-6.060592146931247,197.7329335655038
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.001,19.386802351078874,868.8395952623919,-4.6900269815419104,-4.661137118651707,-4.675582050096809,182.10961016863106
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.0010471098974848638,19.386804453446906,868.8396423722894,-4.690364367797183,-4.6608018347644675,-4.675583101280825,182.1093615916207
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.0010964391374107632,19.38680665485741,868.8396917015293,-4.6907096348322765,-4.6604587691398764,-4.6755842019860765,182.10935436371255
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.001148092272772577,19.38680895997626,868.8397433546646,-4.691062967325423,-4.660107741765581,-4.675585354545502,182.10934880942511
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.0012021787820460587,19.38681137368918,868.8397974411739,-4.691424554317779,-4.659748568486146,-4.675586561401962,182.1093448211111
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.0012588133012267268,19.386813901112024,868.8398540756931,-4.691794589302458,-4.65938106092431,-4.675587825113384,182.10934232567945
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.001318115866800101,19.386816547601676,868.8399133782586,-4.692173270344554,-4.659005026371865,-4.67558914835821,182.10934127338123
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.0013802121701582278,19.38681931876738,868.839975474562,-4.692560800181513,-4.65862026770061,-4.675590533941062,182.10934163115178
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.0014452338240017433,19.38682222048263,868.8400404962159,-4.692957386340501,-4.658226583256875,-4.675591984798688,182.10934337847902
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.001513318641292125,19.38682525889762,868.8401085810332,-4.693363241251876,-4.657823766760488,-4.675593504006182,182.10934650473422
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.0015846109273453303,19.386828440452277,868.8401798733192,-4.6937785823651605,-4.65741160720186,-4.67559509478351,182.10935100723503
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.001659261785685964,19.386831771889934,868.8402545241776,-4.69420363226904,-4.656989888735638,-4.675596760502339,182.10935689001218
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.0017374294383101837,19.386835260271578,868.8403326918302,-4.694638618818309,-4.656558390568013,-4.675598504693161,182.10936416283204
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.0018192795610361611,19.386838912990868,868.8404145419529,-4.695083775258502,-4.6561168868471094,-4.675600331052806,182.10937284054688
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.0019049856346528846,19.386842737789753,868.8405002480265,-4.695539340349042,-4.655665146555454,-4.675602243452248,182.10938294256363
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.0019947293126115206,19.386846742774928,868.8405899917045,-4.696005558510132,-4.65520293337954,-4.675604245944836,182.10939449248104
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.002088700806038702,19.386850936434985,868.8406839631979,-4.696482679942122,-4.6547300056076075,-4.675606342774865,182.10940751784875
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.00218709928688774,19.38685532765843,868.8407823616787,-4.696970960781258,-4.654246115991916,-4.675608538386587,182.10942204993606
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.0022901333100822405,19.386859925752493,868.840885395702,-4.697470663226087,-4.653751011641149,-4.675610837433618,182.10943812360313
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.002398021255546887,19.386864740462872,868.8409932836474,-4.697982055698263,-4.653244433879353,-4.675613244788808,182.10945577725406
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.0025109917910622276,19.386869781994406,868.8411062541829,-4.698505412985299,-4.652726118123851,-4.675615765554575,182.10947505270545
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.0026292843569245042,19.386875061032683,868.8412245467488,-4.699041016394052,-4.652195793753375,-4.675618405073713,182.10949599526185
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.0027531496734377763,19.38688058876668,868.8413484120654,-4.699589153910587,-4.651653183970836,-4.675621168940712,182.10951865362856
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.002882850272313917,19.386886376912493,868.8414781126642,-4.7001501203605605,-4.651098005666676,-4.675624063013618,182.10954308000768
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.0030186610531068403,19.386892437738208,868.841613923445,-4.7007242175782755,-4.650529969274676,-4.675627093426476,182.10956933012193
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.0031608698658602548,19.3868987840898,868.8417561322577,-4.701311754570232,-4.649948778634314,-4.675630266602273,182.1095974632645
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.003309778121203927,19.386905429418487,868.8419050405131,-4.701913047693093,-4.649354130840138,-4.675633589266615,182.10962754239998
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.0034657014291914925,19.38691238780914,868.842060963821,-4.702528420833875,-4.6487457160900085,-4.675637068461942,182.1096642330771
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.00362897026823385,19.386919674010205,868.8422242326601,-4.703158205587492,-4.6481232175374565,-4.675640711562474,182.10953907591363
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.003799930685545966,19.386927303464926,868.8423951930774,-4.703802741451153,-4.6474863111285165,-4.675644526289835,182.10957179816637
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.003978945030591628,19.386935292344084,868.8425742074224,-4.7044623760106346,-4.646834665448194,-4.675648520729414,182.10960667333086
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.004166392723080709,19.386943657580282,868.8427616551149,-4.705137465139258,-4.646167941555768,-4.675652703347513,182.10964378249795
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.004362671057146729,19.38695241690384,868.842957933449,-4.705828373203161,-4.645485792815421,-4.675657083009291,182.10968321114922
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.004568196043409093,19.386961588880354,868.8431634584354,-4.706535473265121,-4.6447878647299765,-4.675661668997549,182.10972504927292
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.0047834032907048615,19.386971192950057,868.8433786656826,-4.707259147297462,-4.644073794767339,-4.6756664710324,182.10976939158058
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.005008748929358728,19.386981249469056,868.8436040113213,-4.707999786402996,-4.643343212180803,-4.6756714992919,182.10981633767915
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.005244710577948239,19.386991779752424,868.8438399729698,-4.708757791036251,-4.642595737830917,-4.675676764433584,182.1098659922867
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.005491788355613168,19.387002806119433,868.8440870507475,-4.7095335712339335,-4.641830984000244,-4.6756822776170885,182.109918465416
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.005750505942054673,19.387014351940817,868.8443457683339,-4.710327546847012,-4.641048554208549,-4.67568805052778,182.1099738726538
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.00602141168747097,19.387026441688352,868.8446166740794,-4.7111401477893144,-4.640248043013782,-4.675694095401548,182.11003233534552
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.006305079774781895,19.38703910098669,868.8449003421666,-4.711971814277864,-4.639429035823571,-4.675700425050717,182.1100939808974
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.006602111436605758,19.387052356667713,868.8451973738285,-4.712822997089806,-4.63859110869265,-4.675707052891228,182.1101589430039
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.00691313622956791,19.38706623682736,868.8455083986214,-4.713694157824568,-4.637733828117534,-4.675713992971051,182.11022736195793
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.007238813368641753,19.387080770885227,868.8458340757605,-4.714585769167858,-4.636856750832113,-4.675721259999985,182.11029938490887
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.007579833124350535,19.387095989646923,868.8461750955163,-4.715498315169983,-4.635959423591684,-4.675728869380833,182.1103751662253
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.007936918285791066,19.387111925369307,868.8465321806776,-4.716432291521792,-4.635041382962259,-4.675736837242026,182.11045486774935
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.008310825692580423,19.387128611828967,868.8469060880844,-4.717388205851364,-4.6341021550923465,-4.675745180471855,182.1105386592054
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.008702347838972469,19.387146084393727,868.8472976102308,-4.718366578013338,-4.633141255495133,-4.6757539167542355,182.1106267185209
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.009112314553544089,19.387164380097666,868.8477075769455,-4.719367940395691,-4.632158188816718,-4.675763064606205,182.1107192322197
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.009541594758011383,19.38718353771959,868.8481368571499,-4.720392838232258,-4.631152448602076,-4.675772643417167,182.1108163957699
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.009991098308903424,19.387203597865263,868.8485863607008,-4.721441829924369,-4.630123517055638,-4.675782673490003,182.1109184140896
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.010461777925997067,19.387224603053465,868.8490570403179,-4.72251548736738,-4.629070864800829,-4.675793176084104,182.11102550187698
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.0109546312116002,19.387246597806122,868.8495498936035,-4.723614396289643,-4.627993950631223,-4.675804173460433,182.11113788412732
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.011470702764963182,19.387269628742697,868.8500659651569,-4.72473915659956,-4.626892221257881,-4.67581568892872,182.11120598259384
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.012011086396299948,19.387293744679,868.8506063487882,-4.725890382741204,-4.625765111052539,-4.675827746896871,182.11132851339062
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.01257692744511149,19.387318996730656,868.851172189837,-4.727068704057939,-4.6246120417874605,-4.6758403729227,182.11145705328255
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.01316942520772527,19.3873454384215,868.8517646875996,-4.728274765170947,-4.6234324223652985,-4.675853593768123,182.1115918727507
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.01378983547919579,19.38737312579703,868.8523850978711,-4.729509226363955,-4.622225648547818,-4.675867437455887,182.11173322179582
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.014439473214953848,19.387402117543164,868.8530347356068,-4.730772763975732,-4.620991102682176,-4.675881933328954,182.11188146125116
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.01511971531784577,19.387432475110717,868.8537149777097,-4.73206607081013,-4.619728153415331,-4.675897112112731,182.11203687087684
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.01583200355646982,19.387464262845647,868.8544272659484,-4.733389856552894,-4.618436155407497,-4.675913005980195,182.11219977629682
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.016577847620995113,19.38749754812543,868.8551731100129,-4.734744848197947,-4.617114449042228,-4.675929648620087,182.11237051855022
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.017358828322939893,19.387532401501957,868.8559540907148,-4.7361317904919105,-4.615762360124791,-4.6759470753083505,182.11254945485769
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.018176600945690954,19.387568896851057,868.8567718633376,-4.737551446384125,-4.614379199581676,-4.675965322982901,182.1127369593531
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.019032898752865745,19.387607111529128,868.8576281611447,-4.739004597492212,-4.61296426315166,-4.675984430321936,182.11293342388183
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.019929536661953053,19.387647126537132,868.8585247990538,-4.74049204458007,-4.611516831071806,-4.676004437825938,182.11313928200983
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.020868415091018496,19.387689026692325,868.859463677483,-4.742014608048754,-4.610036167758315,-4.676025387903534,182.11335491768241
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.021851523986627975,19.38773290080805,868.8604467863785,-4.743573128441343,-4.6085215214814506,-4.676047324961397,182.11358080366045
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.022880947041526076,19.387778841882078,868.8614762094334,-4.745168466961705,-4.606972124035116,-4.676070295498411,182.1138174113158
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.023958866111008982,19.38782694729374,868.8625541285029,-4.746801506007809,-4.605387190400674,-4.676094348204241,182.11406523429932
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.025087565837352208,19.387877319010364,868.8636828282292,-4.748473149717939,-4.603765918407169,-4.676119534062554,182.11432478955206
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.026269438492094642,19.387930063803534,868.864864700884,-4.75018432453744,-4.602107488380837,-4.676145906459139,182.11459696369496
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.027506989046442172,19.3879852934754,868.8661022514383,-4.7519359797961265,-4.6004110627940165,-4.6761735212950715,182.11488164049595
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.02880284048053735,19.38804312509575,868.8673981028725,-4.753729088303741,-4.598675785906751,-4.676202437105246,182.11517975807607
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.03015973934284837,19.388103681250257,868.8687550017347,-4.75556464696353,-4.596900783401471,-4.6762327151825005,182.1154919313555
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.031580561571460185,19.38816709030034,868.8701758239633,-4.757443677401145,-4.5950851620139375,-4.676264419707541,182.11581881109896
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.033068318589606106,19.38823348665542,868.8716635809815,-4.759367226615745,-4.593228009154418,-4.676297617885082,182.1161610787804
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.03462616368835929,19.388303011057822,868.8732214260802,-4.761336367642444,-4.591328392530122,-4.676332380086283,182.11651944793746
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.036257398710012025,19.3883758108813,868.874852661102,-4.76335220024117,-4.589385359754874,-4.676368779998022,182.1168946657395
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.03796548104630855,19.388452040443475,868.8765607434382,-4.765415851601459,-4.58739793795676,-4.6764068947791095,182.11728751452165
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.03975403096636371,19.388531861333124,868.8783492933583,-4.767528477069128,-4.58536513337874,-4.676446805223934,182.11769881349036
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.041626839289799204,19.38861544275281,868.8802221016817,-4.769691260893903,-4.583285930973649,-4.676488595933776,182.1181294203927
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.043587875421360577,19.388702961877684,868.8821831378133,-4.771905416996693,-4.581159293995735,-4.676532355496214,182.1185802333775
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.04564129576404391,19.388794604231272,868.884236558156,-4.774172189764203,-4.578984163581813,-4.676578176673008,182.11905219287186
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.0477914525285644,19.38889056407886,868.8863867149205,-4.776492854861795,-4.576759458331809,-4.676626156596802,182.11954628359808
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.05004290295783783,19.38899104483954,868.8886381653497,-4.778868720074688,-4.574484073879595,-4.676676396977141,182.12006353658995
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.05240041898602656,19.3890962595176,868.890995681378,-4.781301126170636,-4.572156882461709,-4.676729004316172,182.1206050314824
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.05486899735262221,19.38920643115433,868.8934642597445,-4.783791447790501,-4.569776732478575,-4.676784090134538,182.12117189870332
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.05745387019300154,19.389321793301043,868.896049132585,-4.786341094365602,-4.567342448050185,-4.676841771207894,182.12176530268238
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.060160516127902554,19.389442590514474,868.8987557785198,-4.7889515110602,-4.564852828569017,-4.676902169814609,182.12238651444665
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.06299467187532458,19.389569078875553,868.9015899342672,-4.791624179747354,-4.562306648242942,-4.676965413995148,182.12303681720664
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.06596234440946375,19.38970152653254,868.9045576068014,-4.794360620007547,-4.559702655639738,-4.677031637823642,182.12371732228962
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.06906982369245492,19.3898402142699,868.9076650860843,-4.797162390164208,-4.557039573220435,-4.6771009816923215,182.12442994036516
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.07232369600590412,19.38998543610394,868.9109189583978,-4.800031088348085,-4.5543160968706005,-4.677173592609343,182.1251759188571
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.07573085791046875,19.390137499906555,868.9143261203023,-4.802968353592615,-4.551530895428684,-4.677249624510649,182.12595681681645
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.07929853086307177,19.390296728058384,868.917893793255,-4.805975866967349,-4.54868261020578,-4.677329238586564,182.12677426661426
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.0830342765227314,19.39046345813282,868.9216295389147,-4.8090553527428295,-4.545769854504735,-4.677412603623782,182.12762997736147
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.08694601277744717,19.390638043612253,868.9255412751694,-4.812208579593318,-4.542791213133678,-4.677499896363498,182.12852573853218
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.09104203052611042,19.39082085463807,868.929637292918,-4.815437361837466,-4.539745241915346,-4.677591301876406,182.12946342370043
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.09533101125100937,19.39101227879619,868.9339262736429,-4.818743560718174,-4.53663046719276,-4.677687013955467,182.13044499456228
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.09982204541817283,19.391212721939432,868.93841730781,-4.822129085720181,-4.533445385333995,-4.677787235527088,182.1314725049979
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.10452465174455243,19.39142260904894,868.9431199141364,-4.825595895934351,-4.530188462229335,-4.677892179081843,182.13254810545547
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.1094487973728795,19.39164238513608,868.9480440597648,-4.829146001461653,-4.5268581327891715,-4.678002067125412,182.1336740474934
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.11460491899695749,19.39187251618697,868.9532001813889,-4.83278146486256,-4.523452800439156,-4.678117132650858,182.13485268847668
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.12000394498216528,19.392113490151615,868.958599207374,-4.836504402655164,-4.519970836611195,-4.67823761963318,182.13608645876008
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.12565731852805448,19.392365817979734,868.96425258092,-4.84031698686045,-4.5164105802340275,-4.678363783547239,182.13737800530885
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.131577021922134,19.392630034705405,868.970172284314,-4.844221446597494,-4.512770337222655,-4.6784958919100745,182.13873000500533
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.13777560193624955,19.392906700583065,868.9763708643281,-4.84822006973133,-4.50904837996648,-4.678634224848905,182.14014528973811
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.14426619641938168,19.393196402277024,868.9828614588113,-4.852315204575736,-4.505242946816032,-4.678779075695884,182.14162682433403
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.15106256214323,19.393499754107236,868.9896578245351,-4.856509261650794,-4.501352241571185,-4.67893075161099,182.14317771283962
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.1581791039595986,19.393817399353882,868.9967743663515,-4.860804715500028,-4.497374432968598,-4.679089574234313,182.14480120501466
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.16563090533138292,19.39415001162358,869.0042261677232,-4.86520410656772,-4.493307654170604,-4.679255880369162,182.14650070321684
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.17343376030186974,19.39449829628011,869.0120290226938,-4.86971004313838,-4.489150002256472,-4.679430022697426,182.14827976955402
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.18160420697010526,19.394862991942823,869.020199469362,-4.87432520334426,-4.484899537713306,-4.679612370528783,182.1501421334949
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.19015956254328695,19.39524487205577,869.0287548249352,-4.879052337237179,-4.480554283933334,-4.679803310585257,182.15209169976555
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.19911796004046795,19.395644746531058,869.0377132224323,-4.8838942689343705,-4.4761122267114315,-4.680003247822901,182.15413255683848
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.2084983867253696,19.396063463469844,869.0470936491173,-4.888853898836014,-4.471571313748574,-4.680212606292294,182.15626898578952
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.21832072434976152,19.39650191096469,869.0569159867416,-4.893934205918568,-4.466929454160867,-4.680431830039717,182.15850546997189
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.2286057912927,19.396961018987255,869.0672010536846,-4.899138250110609,-4.46218451799139,-4.680661384051,182.16084670532712
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.2393753866849453,19.397441761365066,869.0779706490769,-4.904469174746931,-4.457334335732878,-4.680901755239905,182.16329459111049
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.250652336612073,19.397945157851986,869.089247599004,-4.909930209112606,-4.452376697854124,-4.681153453483365,182.1658581345605
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.2624605424942093,19.39847227629653,869.1010558048861,-4.915524671074134,-4.447309354337141,-4.681417012705637,182.16854186782302
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.2748250317449333,19.39902423491285,869.1134202941369,-4.921255969804838,-4.442130014222757,-4.681692992013797,182.17135131298897
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.28777201081671183,19.399602204659136,869.1263672732086,-4.927127608606357,-4.436836345167523,-4.68198197688694,182.17430529736947
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.30132892074530027,19.40020741172869,869.1399241831372,-4.933143187832247,-4.431425973011187,-4.682284580421717,182.17737875876296
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.3155244953108364,19.400841140158953,869.1541197577027,-4.9393064079159155,-4.425896481357781,-4.682601444636848,182.18059791365536
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.33038882193889324,19.401504734564046,869.1689840843308,-4.945621072508045,-4.420245411170745,-4.682933241839395,182.18396827182542
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.34595340547057946,19.40219960299682,869.1845486678625,-4.9520910917291285,-4.414470260382435,-4.683280676055782,182.18749657733082
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.36225123493683836,19.402927219946527,869.2008464973287,-4.958720485539901,-4.408568483521369,-4.683644484530635,182.19118997920313
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.37931685347847816,19.403689129478582,869.2179121158704,-4.965513387236311,-4.402537491357015,-4.684025439296663,182.19495817666254
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.39718643156013084,19.404486948523203,869.235781693952,-4.972474047074398,-4.3963746505635495,-4.684424348818974,182.1989881647277
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.4158978436333075,19.40532237032002,869.2544931060252,-4.979606836028967,-4.390077283405798,-4.684842059717383,182.20326214297742
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.43549074841104857,19.40619716802612,869.274086010803,-4.986916249693503,-4.383642667447362,-4.685279458570433,182.20774761418033
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.45600667292430014,19.407113198495324,869.2946019353162,-4.994406912327525,-4.377068035282543,-4.685737473805034,182.212432771769
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.4774891005381778,19.4080724062369,869.31608436293,-5.00208358105581,-4.370350574295834,-4.686217077675822,182.2173304898351
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.49998356311467174,19.409076827562316,869.3385788255066,-5.009951150229382,-4.363487426447678,-4.68671928833853,182.22245246294366
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.5235377375171208,19.410128594928945,869.362132999909,-5.018014655951466,-4.356475688092224,-4.687245172021845,182.22780997442263
uubar_to_ssbar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.5482015466610101,19.41122994149031,869.386796809053,-5.026279280779953,-4.3493124098250995,-4.687795845302526,182.23341473320468
