point_id,series,process,T_MeV,muB_MeV,sqrt_s_GeV,literature_sigma_mb,model_sigma_mb,relative_error,abs_relative_error,scan_file
T210MeV_udbartoudbar_48,T210MeV_udbartoudbar,udbar_to_udbar,210.0,0.0,0.7075615343570276,2.828147569282292,2.83245569769,0.00152330396666,0.00152330396666,xs_T210_muB0_xi0p0.csv
T210MeV_udbartoudbar_49,T210MeV_udbartoudbar,udbar_to_udbar,210.0,0.0,0.7242619315823791,2.6926032458342997,2.69043016615,-0.000807055285699,0.000807055285699,xs_T210_muB0_xi0p0.csv
T210MeV_udbartoudbar_50,T210MeV_udbartoudbar,udbar_to_udbar,210.0,0.0,0.740167071796999,2.565252219068536,2.5644008213,-0.000331896319653,0.000331896319653,xs_T210_muB0_xi0p0.csv
T210MeV_udbartoudbar_51,T210MeV_udbartoudbar,udbar_to_udbar,210.0,0.0,0.7560722120116194,2.4412364047632407,2.44648763209,0.00215105235808,0.00215105235808,xs_T210_muB0_xi0p0.csv
T210MeV_udbartoudbar_52,T210MeV_udbartoudbar,udbar_to_udbar,210.0,0.0,0.7719773522262394,2.3334654147400764,2.33580186158,0.00100127768254,0.00100127768254,xs_T210_muB0_xi0p0.csv
T210MeV_udbartoudbar_53,T210MeV_udbartoudbar,udbar_to_udbar,210.0,0.0,0.7878824924408598,2.230452090245695,2.2316245421,0.000525656598155,0.000525656598155,xs_T210_muB0_xi0p0.csv
T210MeV_udbartoudbar_54,T210MeV_udbartoudbar,udbar_to_udbar,210.0,0.0,0.8037876326554803,2.1296414377946777,2.13339251479,0.00176136551792,0.00176136551792,xs_T210_muB0_xi0p0.csv
T210MeV_udbartoudbar_55,T210MeV_udbartoudbar,udbar_to_udbar,210.0,0.0,0.8196927728701002,2.0573970740340606,2.04043742647,-0.00824325443787,0.00824325443787,xs_T210_muB0_xi0p0.csv
T210MeV_udbartoudbar_56,T210MeV_udbartoudbar,udbar_to_udbar,210.0,0.0,0.8355979130847206,1.9457612491501595,1.95221695631,0.00331783108584,0.00331783108584,xs_T210_muB0_xi0p0.csv
T210MeV_udbartoudbar_57,T210MeV_udbartoudbar,udbar_to_udbar,210.0,0.0,0.8515030532993406,1.8598635393829,1.86827262442,0.00452134517369,0.00452134517369,xs_T210_muB0_xi0p0.csv
T210MeV_udbartoudbar_58,T210MeV_udbartoudbar,udbar_to_udbar,210.0,0.0,0.867408193513961,1.7875669542453143,1.78822109378,0.000365938478283,0.000365938478283,xs_T210_muB0_xi0p0.csv
T210MeV_udbartoudbar_59,T210MeV_udbartoudbar,udbar_to_udbar,210.0,0.0,0.8833133337285815,1.7067735618449813,1.71160646299,0.00283160066317,0.00283160066317,xs_T210_muB0_xi0p0.csv
T210MeV_udbartoudbar_60,T210MeV_udbartoudbar,udbar_to_udbar,210.0,0.0,0.8992184739432014,1.6332225923598223,1.63807725048,0.00297244119708,0.00297244119708,xs_T210_muB0_xi0p0.csv
T210MeV_udbartoudbar_61,T210MeV_udbartoudbar,udbar_to_udbar,210.0,0.0,0.9151236141578218,1.562841196878586,1.56733402882,0.00287478468461,0.00287478468461,xs_T210_muB0_xi0p0.csv
T210MeV_udbartoudbar_62,T210MeV_udbartoudbar,udbar_to_udbar,210.0,0.0,0.9310287543724423,1.4922048261519154,1.49906825333,0.00459952083043,0.00459952083043,xs_T210_muB0_xi0p0.csv
T210MeV_udbartoudbar_63,T210MeV_udbartoudbar,udbar_to_udbar,210.0,0.0,0.9469338945870622,1.427900389941135,1.43297256023,0.00355218776089,0.00355218776089,xs_T210_muB0_xi0p0.csv
T210MeV_udbartoudbar_64,T210MeV_udbartoudbar,udbar_to_udbar,210.0,0.0,0.9628390348016826,1.3633629938793368,1.36878148903,0.00397435985279,0.00397435985279,xs_T210_muB0_xi0p0.csv
T210MeV_udbartoudbar_65,T210MeV_udbartoudbar,udbar_to_udbar,210.0,0.0,0.9787441750163026,1.2988805353538955,1.30626231694,0.00568318747104,0.00568318747104,xs_T210_muB0_xi0p0.csv
T210MeV_udbartoudbar_66,T210MeV_udbartoudbar,udbar_to_udbar,210.0,0.0,0.994649315230923,1.23744787902798,1.24513675163,0.00621349208309,0.00621349208309,xs_T210_muB0_xi0p0.csv
T210MeV_udbartoudbar_67,T210MeV_udbartoudbar,udbar_to_udbar,210.0,0.0,1.0105544554455435,1.1776240904596469,1.18514901793,0.00638992317891,0.00638992317891,xs_T210_muB0_xi0p0.csv
T210MeV_udbartoudbar_68,T210MeV_udbartoudbar,udbar_to_udbar,210.0,0.0,1.0264595956601634,1.1169985861853153,1.12604405927,0.00809801659656,0.00809801659656,xs_T210_muB0_xi0p0.csv
T210MeV_udbartoudbar_69,T210MeV_udbartoudbar,udbar_to_udbar,210.0,0.0,1.0423647358747838,1.0571647727924447,1.06755029675,0.009823940626,0.009823940626,xs_T210_muB0_xi0p0.csv
T210MeV_udbartoudbar_70,T210MeV_udbartoudbar,udbar_to_udbar,210.0,0.0,1.0582698760894038,1.0005360531834073,1.00935380145,0.00881302401596,0.00881302401596,xs_T210_muB0_xi0p0.csv
T210MeV_udbartoudbar_71,T210MeV_udbartoudbar,udbar_to_udbar,210.0,0.0,1.0741750163040242,0.9386404637928238,0.951113566265,0.0132884772743,0.0132884772743,xs_T210_muB0_xi0p0.csv
T210MeV_udbartoudbar_72,T210MeV_udbartoudbar,udbar_to_udbar,210.0,0.0,1.0900801565186446,0.8786378734346135,0.892414083005,0.0156790527549,0.0156790527549,xs_T210_muB0_xi0p0.csv
T210MeV_udbartoudbar_73,T210MeV_udbartoudbar,udbar_to_udbar,210.0,0.0,1.1059852967332646,0.8179577290778147,0.832727808097,0.0180572644457,0.0180572644457,xs_T210_muB0_xi0p0.csv
T210MeV_udbartoudbar_74,T210MeV_udbartoudbar,udbar_to_udbar,210.0,0.0,1.121890436947885,0.7564568399176475,0.771374172594,0.0197200050148,0.0197200050148,xs_T210_muB0_xi0p0.csv
T210MeV_udbartoudbar_75,T210MeV_udbartoudbar,udbar_to_udbar,210.0,0.0,1.137795577162505,0.6858584687605586,0.707379961697,0.0313789125849,0.0313789125849,xs_T210_muB0_xi0p0.csv
T210MeV_udbartoudbar_76,T210MeV_udbartoudbar,udbar_to_udbar,210.0,0.0,1.1537007173771254,0.6157201773671303,0.639125885615,0.0380135475627,0.0380135475627,xs_T210_muB0_xi0p0.csv
T210MeV_udbartoudbar_77,T210MeV_udbartoudbar,udbar_to_udbar,210.0,0.0,1.1682804292405273,0.5422719767942749,0.570580754267,0.0522040206465,0.0522040206465,xs_T210_muB0_xi0p0.csv
T210MeV_udbartoudbar_78,T210MeV_udbartoudbar,udbar_to_udbar,210.0,0.0,1.1828601411039292,0.47018002232406403,0.491859310987,0.0461084853326,0.0461084853326,xs_T210_muB0_xi0p0.csv
T210MeV_udbartoudbar_79,T210MeV_udbartoudbar,udbar_to_udbar,210.0,0.0,1.1921381395624575,0.40570703097041577,0.43208107036,0.0650075975426,0.0650075975426,xs_T210_muB0_xi0p0.csv
T250MeV_udbartoudbar_1,T250MeV_udbartoudbar,udbar_to_udbar,250.0,0.0,0.08408003794391394,0.10640874533619499,0.102145558821,-0.0400642494378,0.0400642494378,xs_T250_muB0_xi0p0.csv
T250MeV_udbartoudbar_2,T250MeV_udbartoudbar,udbar_to_udbar,250.0,0.0,0.09070717970000586,0.12619810915140706,0.122798514508,-0.0269385545138,0.0269385545138,xs_T250_muB0_xi0p0.csv
T250MeV_udbartoudbar_3,T250MeV_udbartoudbar,udbar_to_udbar,250.0,0.0,0.09600889310487926,0.14737990395163741,0.141097480621,-0.0426274082294,0.0426274082294,xs_T250_muB0_xi0p0.csv
T250MeV_udbartoudbar_4,T250MeV_udbartoudbar,udbar_to_udbar,250.0,0.0,0.10263603486097095,0.17614056423140573,0.166487447189,-0.0548034865506,0.0548034865506,xs_T250_muB0_xi0p0.csv
T250MeV_udbartoudbar_5,T250MeV_udbartoudbar,udbar_to_udbar,250.0,0.0,0.11058860496828116,0.21097709419806057,0.200739354318,-0.0485253620504,0.0485253620504,xs_T250_muB0_xi0p0.csv
T250MeV_udbartoudbar_6,T250MeV_udbartoudbar,udbar_to_udbar,250.0,0.0,0.11854117507559114,0.25048844681540144,0.239948248008,-0.0420785826298,0.0420785826298,xs_T250_muB0_xi0p0.csv
T250MeV_udbartoudbar_7,T250MeV_udbartoudbar,udbar_to_udbar,250.0,0.0,0.12649374518290135,0.29544214369660055,0.284184275866,-0.038105152128,0.038105152128,xs_T250_muB0_xi0p0.csv
T250MeV_udbartoudbar_8,T250MeV_udbartoudbar,udbar_to_udbar,250.0,0.0,0.13444631529021156,0.34617009274059907,0.333929323355,-0.0353605630348,0.0353605630348,xs_T250_muB0_xi0p0.csv
T250MeV_udbartoudbar_9,T250MeV_udbartoudbar,udbar_to_udbar,250.0,0.0,0.14239888539752155,0.40560812214758446,0.39034190355,-0.0376378523106,0.0376378523106,xs_T250_muB0_xi0p0.csv
T250MeV_udbartoudbar_10,T250MeV_udbartoudbar,udbar_to_udbar,250.0,0.0,0.15035145550483175,0.46798568007298746,0.454147576255,-0.0295695026734,0.0295695026734,xs_T250_muB0_xi0p0.csv
T250MeV_udbartoudbar_11,T250MeV_udbartoudbar,udbar_to_udbar,250.0,0.0,0.15830402561214196,0.542338268827565,0.525807708749,-0.030480165293,0.030480165293,xs_T250_muB0_xi0p0.csv
T250MeV_udbartoudbar_12,T250MeV_udbartoudbar,udbar_to_udbar,250.0,0.0,0.16758202407067024,0.6372078669178418,0.621281933804,-0.0249933089981,0.0249933089981,xs_T250_muB0_xi0p0.csv
T250MeV_udbartoudbar_13,T250MeV_udbartoudbar,udbar_to_udbar,250.0,0.0,0.17818545088041726,0.762809222577412,0.748004809047,-0.0194077537244,0.0194077537244,xs_T250_muB0_xi0p0.csv
T250MeV_udbartoudbar_14,T250MeV_udbartoudbar,udbar_to_udbar,250.0,0.0,0.18878887769016406,0.9086570611115031,0.895946195149,-0.0139886283906,0.0139886283906,xs_T250_muB0_xi0p0.csv
T250MeV_udbartoudbar_15,T250MeV_udbartoudbar,udbar_to_udbar,250.0,0.0,0.19939230449991086,1.0806054775121512,1.06883316203,-0.0108941845368,0.0108941845368,xs_T250_muB0_xi0p0.csv
T250MeV_udbartoudbar_16,T250MeV_udbartoudbar,udbar_to_udbar,250.0,0.0,0.20999573130965765,1.2872154247158933,1.2706808657,-0.0128452151004,0.0128452151004,xs_T250_muB0_xi0p0.csv
T250MeV_udbartoudbar_17,T250MeV_udbartoudbar,udbar_to_udbar,250.0,0.0,0.22059915811940445,1.5257541868265334,1.5054041067,-0.0133377186852,0.0133377186852,xs_T250_muB0_xi0p0.csv
T250MeV_udbartoudbar_18,T250MeV_udbartoudbar,udbar_to_udbar,250.0,0.0,0.23120258492915124,1.7877200975420031,1.77605417378,-0.00652558740827,0.00652558740827,xs_T250_muB0_xi0p0.csv
T250MeV_udbartoudbar_19,T250MeV_udbartoudbar,udbar_to_udbar,250.0,0.0,0.24180601173889804,2.0946645106725548,2.10098420483,0.00301704360298,0.00301704360298,xs_T250_muB0_xi0p0.csv
T250MeV_udbartoudbar_20,T250MeV_udbartoudbar,udbar_to_udbar,250.0,0.0,0.25240943854864506,2.4543100557541204,2.47930650359,0.0101847147524,0.0101847147524,xs_T250_muB0_xi0p0.csv
T250MeV_udbartoudbar_21,T250MeV_udbartoudbar,udbar_to_udbar,250.0,0.0,0.26301286535839186,2.875705307023975,2.90911795361,0.0116189397083,0.0116189397083,xs_T250_muB0_xi0p0.csv
T250MeV_udbartoudbar_22,T250MeV_udbartoudbar,udbar_to_udbar,250.0,0.0,0.27361629216813865,3.3362444160587144,3.39213857455,0.0167536161998,0.0167536161998,xs_T250_muB0_xi0p0.csv
T250MeV_udbartoudbar_23,T250MeV_udbartoudbar,udbar_to_udbar,250.0,0.0,0.28421971897788545,3.896179781537548,3.97038901628,0.01904666594,0.01904666594,xs_T250_muB0_xi0p0.csv
T250MeV_udbartoudbar_24,T250MeV_udbartoudbar,udbar_to_udbar,250.0,0.0,0.29482314578763225,4.520146069336857,4.59461521344,0.0164749419521,0.0164749419521,xs_T250_muB0_xi0p0.csv
T250MeV_udbartoudbar_25,T250MeV_udbartoudbar,udbar_to_udbar,250.0,0.0,0.30675200094859756,5.278767382711177,5.36958354552,0.0172040471246,0.0172040471246,xs_T250_muB0_xi0p0.csv
T250MeV_udbartoudbar_26,T250MeV_udbartoudbar,udbar_to_udbar,250.0,0.0,0.32000628446078094,6.168765642298077,6.3084211053,0.0226391260589,0.0226391260589,xs_T250_muB0_xi0p0.csv
T250MeV_udbartoudbar_27,T250MeV_udbartoudbar,udbar_to_udbar,250.0,0.0,0.33458599632418284,7.151905508124775,7.3374373871,0.0259416009853,0.0259416009853,xs_T250_muB0_xi0p0.csv
T250MeV_udbartoudbar_28,T250MeV_udbartoudbar,udbar_to_udbar,250.0,0.0,0.35314199324123985,8.317717716017832,8.52970636801,0.0254863965363,0.0254863965363,xs_T250_muB0_xi0p0.csv
T250MeV_udbartoudbar_29,T250MeV_udbartoudbar,udbar_to_udbar,250.0,0.0,0.37832513191438855,9.369128603793,9.57881817292,0.0223809041371,0.0223809041371,xs_T250_muB0_xi0p0.csv
T250MeV_udbartoudbar_30,T250MeV_udbartoudbar,udbar_to_udbar,250.0,0.0,0.40748455564119235,9.700540029067067,9.80619406662,0.010891562453,0.010891562453,xs_T250_muB0_xi0p0.csv
T250MeV_udbartoudbar_31,T250MeV_udbartoudbar,udbar_to_udbar,250.0,0.0,0.43664397936799615,9.195395784941015,9.29135756634,0.0104358511197,0.0104358511197,xs_T250_muB0_xi0p0.csv
T250MeV_udbartoudbar_32,T250MeV_udbartoudbar,udbar_to_udbar,250.0,0.0,0.46580340309479995,8.41325250315364,8.49622213882,0.00986177885893,0.00986177885893,xs_T250_muB0_xi0p0.csv
T250MeV_udbartoudbar_33,T250MeV_udbartoudbar,udbar_to_udbar,250.0,0.0,0.49496282682160375,7.61948470024319,7.67295836144,0.00701801543068,0.00701801543068,xs_T250_muB0_xi0p0.csv
T250MeV_udbartoudbar_34,T250MeV_udbartoudbar,udbar_to_udbar,250.0,0.0,0.5241222505484076,6.846967105729094,6.8872091183,0.00587734860518,0.00587734860518,xs_T250_muB0_xi0p0.csv
T250MeV_udbartoudbar_35,T250MeV_udbartoudbar,udbar_to_udbar,250.0,0.0,0.5532816742752114,6.11595004338954,6.14251306132,0.00434323657614,0.00434323657614,xs_T250_muB0_xi0p0.csv
T250MeV_udbartoudbar_36,T250MeV_udbartoudbar,udbar_to_udbar,250.0,0.0,0.5824410980020149,5.43680874160835,5.46205094778,0.00464283504656,0.00464283504656,xs_T250_muB0_xi0p0.csv
T250MeV_udbartoudbar_37,T250MeV_udbartoudbar,udbar_to_udbar,250.0,0.0,0.6116005217288187,4.8388880214987,4.85065689707,0.00243214464106,0.00243214464106,xs_T250_muB0_xi0p0.csv
T250MeV_udbartoudbar_38,T250MeV_udbartoudbar,udbar_to_udbar,250.0,0.0,0.6407599454556225,4.296396041377217,4.31207427082,0.00364915833953,0.00364915833953,xs_T250_muB0_xi0p0.csv
T250MeV_udbartoudbar_39,T250MeV_udbartoudbar,udbar_to_udbar,250.0,0.0,0.6699193691824263,3.8284873353260243,3.84361168972,0.00395047784309,0.00395047784309,xs_T250_muB0_xi0p0.csv
T250MeV_udbartoudbar_40,T250MeV_udbartoudbar,udbar_to_udbar,250.0,0.0,0.6990787929092304,3.4259024164119563,3.43823188766,0.00359889738538,0.00359889738538,xs_T250_muB0_xi0p0.csv
T250MeV_udbartoudbar_41,T250MeV_udbartoudbar,udbar_to_udbar,250.0,0.0,0.7277080452955467,3.085593418736101,3.0934857728,0.00255780752435,0.00255780752435,xs_T250_muB0_xi0p0.csv
T250MeV_udbartoudbar_42,T250MeV_udbartoudbar,udbar_to_udbar,250.0,0.0,0.7573976403628375,2.7730841553377323,,,,xs_T250_muB0_xi0p0.csv
T250MeV_udbartoudbar_43,T250MeV_udbartoudbar,udbar_to_udbar,250.0,0.0,0.7865570640896413,2.509944001088352,,,,xs_T250_muB0_xi0p0.csv
T250MeV_udbartoudbar_44,T250MeV_udbartoudbar,udbar_to_udbar,250.0,0.0,0.8157164878164451,2.2758681627921513,,,,xs_T250_muB0_xi0p0.csv
T250MeV_udbartoudbar_45,T250MeV_udbartoudbar,udbar_to_udbar,250.0,0.0,0.847526768245686,2.0512616955121374,,,,xs_T250_muB0_xi0p0.csv
T250MeV_udbartoudbar_46,T250MeV_udbartoudbar,udbar_to_udbar,250.0,0.0,0.8740353352700527,1.896297464506381,,,,xs_T250_muB0_xi0p0.csv
T250MeV_udbartoudbar_47,T250MeV_udbartoudbar,udbar_to_udbar,250.0,0.0,0.9384511531392645,1.5146853712116992,,,,xs_T250_muB0_xi0p0.csv
T250MeV_udbartoudbar_48,T250MeV_udbartoudbar,udbar_to_udbar,250.0,0.0,0.9668153198553378,1.3899333587044345,,,,xs_T250_muB0_xi0p0.csv
T250MeV_udbartoudbar_49,T250MeV_udbartoudbar,udbar_to_udbar,250.0,0.0,0.9959747435821416,1.2656158734067082,,,,xs_T250_muB0_xi0p0.csv
T250MeV_udbartoudbar_50,T250MeV_udbartoudbar,udbar_to_udbar,250.0,0.0,1.0185070255528532,1.1737251711094774,,,,xs_T250_muB0_xi0p0.csv
T250MeV_udbartoudbar_51,T250MeV_udbartoudbar,udbar_to_udbar,250.0,0.0,1.0721868737771967,0.9222609542748914,,,,xs_T250_muB0_xi0p0.csv
T250MeV_udbartoudbar_52,T250MeV_udbartoudbar,udbar_to_udbar,250.0,0.0,1.099358154977173,0.8149455752675331,,,,xs_T250_muB0_xi0p0.csv
T250MeV_udbartoudbar_53,T250MeV_udbartoudbar,udbar_to_udbar,250.0,0.0,1.1258667220015401,0.7055232381754087,,,,xs_T250_muB0_xi0p0.csv
T250MeV_udbartoudbar_54,T250MeV_udbartoudbar,udbar_to_udbar,250.0,0.0,1.1470735756210337,0.6060280733246163,,,,xs_T250_muB0_xi0p0.csv
T250MeV_udbartoudbar_55,T250MeV_udbartoudbar,udbar_to_udbar,250.0,0.0,1.1629787158356542,0.5177831613715697,,,,xs_T250_muB0_xi0p0.csv
T250MeV_udbartoudbar_56,T250MeV_udbartoudbar,udbar_to_udbar,250.0,0.0,1.174907570996619,0.4459944273532129,,,,xs_T250_muB0_xi0p0.csv
T250MeV_udbartoudbar_57,T250MeV_udbartoudbar,udbar_to_udbar,250.0,0.0,1.1841855694551477,0.3739825358341331,,,,xs_T250_muB0_xi0p0.csv
T250MeV_udbartoudbar_58,T250MeV_udbartoudbar,udbar_to_udbar,250.0,0.0,1.1908127112112394,0.31899468531065084,,,,xs_T250_muB0_xi0p0.csv
T250MeV_usbartousbar_1,T250MeV_usbartousbar,usbar_to_usbar,250.0,0.0,0.34899964427580477,0.1130123119023226,0.107442589359,-0.0492842102701,0.0492842102701,xs_T250_muB0_xi0p0.csv
T250MeV_usbartousbar_2,T250MeV_usbartousbar,usbar_to_usbar,250.0,0.0,0.35430135768067794,0.13872518098741538,0.138469394886,-0.0018438332532,0.0018438332532,xs_T250_muB0_xi0p0.csv
T250MeV_usbartousbar_3,T250MeV_usbartousbar,usbar_to_usbar,250.0,0.0,0.35960307108555156,0.17077386735174807,0.175035182194,0.02495296797,0.02495296797,xs_T250_muB0_xi0p0.csv
T250MeV_usbartousbar_4,T250MeV_usbartousbar,usbar_to_usbar,250.0,0.0,0.36490478449042474,0.20287585673159342,0.217792428868,0.0735256150101,0.0735256150101,xs_T250_muB0_xi0p0.csv
T250MeV_usbartousbar_5,T250MeV_usbartousbar,usbar_to_usbar,250.0,0.0,0.37020649789529836,0.2396437872685412,0.267075920412,0.114470454068,0.114470454068,xs_T250_muB0_xi0p0.csv
T250MeV_usbartousbar_6,T250MeV_usbartousbar,usbar_to_usbar,250.0,0.0,0.37550821130017153,0.28186887546367145,0.323440945961,0.147487268431,0.147487268431,xs_T250_muB0_xi0p0.csv
T250MeV_usbartousbar_7,T250MeV_usbartousbar,usbar_to_usbar,250.0,0.0,0.38080992470504516,0.3263825421170898,0.387710034658,0.187900652232,0.187900652232,xs_T250_muB0_xi0p0.csv
T250MeV_usbartousbar_8,T250MeV_usbartousbar,usbar_to_usbar,250.0,0.0,0.3861116381099179,0.3773883003348728,0.460695160605,0.220745741709,0.220745741709,xs_T250_muB0_xi0p0.csv
T250MeV_usbartousbar_9,T250MeV_usbartousbar,usbar_to_usbar,250.0,0.0,0.3914133515147915,0.43265350384367224,0.543067150015,0.255201090921,0.255201090921,xs_T250_muB0_xi0p0.csv
T250MeV_usbartousbar_10,T250MeV_usbartousbar,usbar_to_usbar,250.0,0.0,0.3953896365684466,0.4931962867452406,0.611497796017,0.239866990996,0.239866990996,xs_T250_muB0_xi0p0.csv
T250MeV_usbartousbar_11,T250MeV_usbartousbar,usbar_to_usbar,250.0,0.0,0.4006913499733198,0.5590173664299392,0.712159761863,0.273949262813,0.273949262813,xs_T250_muB0_xi0p0.csv
T250MeV_usbartousbar_12,T250MeV_usbartousbar,usbar_to_usbar,250.0,0.0,0.4059930633781934,0.6354295018036266,0.824691466678,0.297848879124,0.297848879124,xs_T250_muB0_xi0p0.csv
T250MeV_usbartousbar_13,T250MeV_usbartousbar,usbar_to_usbar,250.0,0.0,0.4112947767830666,0.7141067820827365,0.950361085144,0.330838901112,0.330838901112,xs_T250_muB0_xi0p0.csv
T250MeV_usbartousbar_14,T250MeV_usbartousbar,usbar_to_usbar,250.0,0.0,0.4179219185391587,0.8327860890618617,1.12637959672,0.352543722223,0.352543722223,xs_T250_muB0_xi0p0.csv
T250MeV_usbartousbar_15,T250MeV_usbartousbar,usbar_to_usbar,250.0,0.0,0.4258744886464685,0.9841776856114484,1.37231558024,0.394377865197,0.394377865197,xs_T250_muB0_xi0p0.csv
T250MeV_usbartousbar_16,T250MeV_usbartousbar,usbar_to_usbar,250.0,0.0,0.4338270587537787,1.1499190656815717,1.65773057133,0.441606301521,0.441606301521,xs_T250_muB0_xi0p0.csv
T250MeV_usbartousbar_17,T250MeV_usbartousbar,usbar_to_usbar,250.0,0.0,0.4417796288610889,1.338481187584436,1.98599368278,0.483766601427,0.483766601427,xs_T250_muB0_xi0p0.csv
T250MeV_usbartousbar_18,T250MeV_usbartousbar,usbar_to_usbar,250.0,0.0,0.44973219896839867,1.5461788948529789,2.36162091511,0.527391767519,0.527391767519,xs_T250_muB0_xi0p0.csv
T250MeV_usbartousbar_19,T250MeV_usbartousbar,usbar_to_usbar,250.0,0.0,0.4576847690757089,1.7861059214461148,2.78803198866,0.5609555711,0.5609555711,xs_T250_muB0_xi0p0.csv
T250MeV_usbartousbar_20,T250MeV_usbartousbar,usbar_to_usbar,250.0,0.0,0.46563733918301864,2.043773530876617,3.26660544594,0.598320653725,0.598320653725,xs_T250_muB0_xi0p0.csv
T250MeV_usbartousbar_21,T250MeV_usbartousbar,usbar_to_usbar,250.0,0.0,0.47358990929032885,2.316521956185391,3.79583375177,0.638591743816,0.638591743816,xs_T250_muB0_xi0p0.csv
T250MeV_usbartousbar_22,T250MeV_usbartousbar,usbar_to_usbar,250.0,0.0,0.48154247939763906,2.6107598534318828,4.37144801183,0.674396825921,0.674396825921,xs_T250_muB0_xi0p0.csv
T250MeV_usbartousbar_23,T250MeV_usbartousbar,usbar_to_usbar,250.0,0.0,0.49082047785616734,2.9817221964438865,5.1023117932,0.711196233936,0.711196233936,xs_T250_muB0_xi0p0.csv
T250MeV_usbartousbar_24,T250MeV_usbartousbar,usbar_to_usbar,250.0,0.0,0.5014239046659146,3.4037715954341934,5.98632797744,0.758733748606,0.758733748606,xs_T250_muB0_xi0p0.csv
T250MeV_usbartousbar_25,T250MeV_usbartousbar,usbar_to_usbar,250.0,0.0,0.5133527598268794,3.8921956178208377,6.99060519314,0.796057002153,0.796057002153,xs_T250_muB0_xi0p0.csv
T250MeV_usbartousbar_26,T250MeV_usbartousbar,usbar_to_usbar,250.0,0.0,0.5292579000414999,4.45266939767385,8.21033909331,0.843913922197,0.843913922197,xs_T250_muB0_xi0p0.csv
T250MeV_usbartousbar_27,T250MeV_usbartousbar,usbar_to_usbar,250.0,0.0,0.55311561036343,5.011059876044505,9.47094356601,0.890008062224,0.890008062224,xs_T250_muB0_xi0p0.csv
T250MeV_usbartousbar_28,T250MeV_usbartousbar,usbar_to_usbar,250.0,0.0,0.5822750340902338,5.131584382542184,9.70923784875,0.892054602431,0.892054602431,xs_T250_muB0_xi0p0.csv
T250MeV_usbartousbar_29,T250MeV_usbartousbar,usbar_to_usbar,250.0,0.0,0.6114344578170376,4.780014425217487,8.92919988882,0.868027812158,0.868027812158,xs_T250_muB0_xi0p0.csv
T250MeV_usbartousbar_30,T250MeV_usbartousbar,usbar_to_usbar,250.0,0.0,0.6392684531926234,4.286967639807734,7.81561121732,0.823109450313,0.823109450313,xs_T250_muB0_xi0p0.csv
T250MeV_usbartousbar_31,T250MeV_usbartousbar,usbar_to_usbar,250.0,0.0,0.6657770202169901,3.769108176599046,6.7568986358,0.792704883809,0.792704883809,xs_T250_muB0_xi0p0.csv
T250MeV_usbartousbar_32,T250MeV_usbartousbar,usbar_to_usbar,250.0,0.0,0.6922855872413574,3.3251472835009745,5.83982430392,0.75626034158,0.75626034158,xs_T250_muB0_xi0p0.csv
T250MeV_usbartousbar_33,T250MeV_usbartousbar,usbar_to_usbar,250.0,0.0,0.7201195826169426,2.9301349072806984,5.03809361541,0.719406708165,0.719406708165,xs_T250_muB0_xi0p0.csv
T250MeV_usbartousbar_34,T250MeV_usbartousbar,usbar_to_usbar,250.0,0.0,0.7492790063437464,2.584985132092067,4.35444135478,0.684513114109,0.684513114109,xs_T250_muB0_xi0p0.csv
T250MeV_usbartousbar_35,T250MeV_usbartousbar,usbar_to_usbar,250.0,0.0,0.7784384300705502,2.295891135546328,3.79953318883,0.654927417944,0.654927417944,xs_T250_muB0_xi0p0.csv
T250MeV_usbartousbar_36,T250MeV_usbartousbar,usbar_to_usbar,250.0,0.0,0.807597853797354,2.063553132708641,3.34479934855,0.620893252292,0.620893252292,xs_T250_muB0_xi0p0.csv
T250MeV_usbartousbar_37,T250MeV_usbartousbar,usbar_to_usbar,250.0,0.0,0.8367572775241578,1.8585718102579556,2.95946334622,0.592331988403,0.592331988403,xs_T250_muB0_xi0p0.csv
T250MeV_usbartousbar_38,T250MeV_usbartousbar,usbar_to_usbar,250.0,0.0,0.8659167012509617,1.688749253284389,2.64369419161,0.565474676876,0.565474676876,xs_T250_muB0_xi0p0.csv
T250MeV_usbartousbar_39,T250MeV_usbartousbar,usbar_to_usbar,250.0,0.0,0.8961364676587404,1.533091375079128,2.36496392528,0.542611199648,0.542611199648,xs_T250_muB0_xi0p0.csv
T250MeV_usbartousbar_40,T250MeV_usbartousbar,usbar_to_usbar,250.0,0.0,0.9242355487045697,1.4043794258361821,2.14040691049,0.524094465579,0.524094465579,xs_T250_muB0_xi0p0.csv
T250MeV_usbartousbar_41,T250MeV_usbartousbar,usbar_to_usbar,250.0,0.0,0.9533949724313735,1.2893383815733146,1.93519527234,0.500921170111,0.500921170111,xs_T250_muB0_xi0p0.csv
T250MeV_usbartousbar_42,T250MeV_usbartousbar,usbar_to_usbar,250.0,0.0,0.9830845674986648,1.1789497874613295,1.74932403545,0.483798592656,0.483798592656,xs_T250_muB0_xi0p0.csv
T250MeV_usbartousbar_43,T250MeV_usbartousbar,usbar_to_usbar,250.0,0.0,1.011713819884981,1.0845073278533568,1.58762590909,0.463914413778,0.463914413778,xs_T250_muB0_xi0p0.csv
T250MeV_usbartousbar_44,T250MeV_usbartousbar,usbar_to_usbar,250.0,0.0,1.040873243611785,0.9951535855138529,,,,xs_T250_muB0_xi0p0.csv
