window_id,channel,xi,band,ds_left,ds_right,area_invabs_den_simple,area_invabs_detM,area_abs_D_total_sq,area_sigma,prefactor,omega_bin,omega_sigma_bin,sigma_eff_bin,rate_bin,rate_func
mode_a_muB450p0_alpha1p0_xip0p26_2,uubar_to_ddbar,0.26,6,0.5,1.0,,,,,0.12414338421377319,0.1263494254282219,0.08627376680419029,0.682818829700193,0.010710317379942066,2.5035993692585983
mode_a_muB450p0_alpha1p0_xip0p26_2,uubar_to_ddbar,0.26,7,1.0,2.0,,,,,0.12414338421377319,0.40156869419289676,0.14645646170506377,0.3647108547627775,0.018181600796041492,2.5035993692585983
mode_a_muB450p0_alpha1p0_xip0p26_2,uubar_to_ddbar,0.26,8,2.0,5.0,,,,,0.12414338421377319,1.6555580130352354,0.4475843186381008,0.2703525428369116,0.05556463203674963,2.5035993692585983
mode_a_muB450p0_alpha1p0_xip0p26_2,uubar_to_ddbar,0.26,9,5.0,10.0,,,,,0.12414338421377319,2.686780554176252,0.5458286858188209,0.20315343021610044,0.06776102025850478,2.5035993692585983
mode_a_muB450p0_alpha1p0_xip0p26_2,uubar_to_ddbar,0.26,10,10.0,20.0,,,,,0.12414338421377319,3.544678348335209,0.5860004459293087,0.16531836977663408,0.07274807850844459,2.5035993692585983
mode_a_muB450p0_alpha1p0_xip0p26_2,uubar_to_ddbar,0.26,11,20.0,,,,,,0.12414338421377319,2.6470376826903985,0.37128214104672425,0.14026326239124792,0.04609222148767582,2.5035993692585983
mode_a_muB450p0_alpha1p0_xip0p26_2,uubar_to_ddbar,0.27,1,0.0,0.02,0.10843260887073417,3.22319619094684e6,20.23724708477916,1.1292321855511624,,,,,,
mode_a_muB450p0_alpha1p0_xip0p26_2,uubar_to_ddbar,0.27,2,0.02,0.05,0.15170153169373993,1.2902346674586735e6,7.964081119609082,0.4486172630191366,,,,,,
mode_a_muB450p0_alpha1p0_xip0p26_2,uubar_to_ddbar,0.27,3,0.05,0.1,0.18303406000128625,657654.4950183283,3.930622800973905,0.22670333336762394,,,,,,
mode_a_muB450p0_alpha1p0_xip0p26_2,uubar_to_ddbar,0.27,4,0.1,0.2,0.4663928271123814,918004.5616805963,5.244539965653088,0.4111402925066698,,,,,,
mode_a_muB450p0_alpha1p0_xip0p26_2,uubar_to_ddbar,0.27,5,0.2,0.5,1.3253532077020662,1.1575492957070828e6,5.857062110831232,0.5076593740203699,,,,,,
mode_a_muB450p0_alpha1p0_xip0p26_2,uubar_to_ddbar,0.27,6,0.5,1.0,1.7245429066848486,679891.387066983,2.633515583027186,0.26926402579744335,,,,,,
mode_a_muB450p0_alpha1p0_xip0p26_2,uubar_to_ddbar,0.27,7,1.0,2.0,3.0096884454687785,675544.7114289477,1.7220348459502908,0.34920791067601176,,,,,,
mode_a_muB450p0_alpha1p0_xip0p26_2,dubar_to_dubar,0.25,1,0.0,0.02,0.11546194745370919,0.0,0.10790554786974692,0.005674452262541688,,,,,,
mode_a_muB450p0_alpha1p0_xip0p26_2,dubar_to_dubar,0.25,2,0.02,0.05,0.16147547689413358,0.0,0.15090772489157767,0.007959984007496158,,,,,,
mode_a_muB450p0_alpha1p0_xip0p26_2,dubar_to_dubar,0.25,3,0.05,0.1,0.19469708969495075,0.0,0.1819551514199236,0.009670353721476461,,,,,,
mode_a_muB450p0_alpha1p0_xip0p26_2,dubar_to_dubar,0.25,4,0.1,0.2,0.4956208560032016,0.0,0.4631849815640742,0.0249939443122269,,,,,,
mode_a_muB450p0_alpha1p0_xip0p26_2,dubar_to_dubar,0.25,5,0.2,0.5,1.4047223069985628,0.0,1.3127903476797398,0.07471012338905446,,,,,,
mode_a_muB450p0_alpha1p0_xip0p26_2,dubar_to_dubar,0.25,6,0.5,1.0,1.8190417403522265,0.0,1.6999946728712425,0.10935416874266475,,,,,,
mode_a_muB450p0_alpha1p0_xip0p26_2,dubar_to_dubar,0.25,7,1.0,2.0,3.1540936454743806,0.0,2.9476741935593154,0.23771544520220625,,,,,,
mode_a_muB450p0_alpha1p0_xip0p26_2,dubar_to_dubar,0.26,1,0.0,0.02,0.1118315445864323,0.0,0.10455450661686067,0.005612719235397021,,,,,,
mode_a_muB450p0_alpha1p0_xip0p26_2,dubar_to_dubar,0.26,2,0.02,0.05,0.15642827117478225,0.0,0.14624926065442279,0.007873953684775828,,,,,,
mode_a_muB450p0_alpha1p0_xip0p26_2,dubar_to_dubar,0.26,3,0.05,0.1,0.1886758363720756,0.0,0.17639843083057288,0.009567145980323224,,,,,,
mode_a_muB450p0_alpha1p0_xip0p26_2,dubar_to_dubar,0.26,4,0.1,0.2,0.48053679681734607,0.0,0.44926758266897593,0.024732560915826297,,,,,,
mode_a_muB450p0_alpha1p0_xip0p26_2,dubar_to_dubar,0.26,5,0.2,0.5,1.363800395659638,0.0,1.2750559604572642,0.07397329286280692,,,,,,
mode_a_muB450p0_alpha1p0_xip0p26_2,dubar_to_dubar,0.26,6,0.5,1.0,1.7704047449198725,0.0,1.6552019852876434,0.10839188813052772,,,,,,
mode_a_muB450p0_alpha1p0_xip0p26_2,dubar_to_dubar,0.26,7,1.0,2.0,3.0799458354310802,0.0,2.879529370903636,0.23592176005904827,,,,,,
mode_a_muB450p0_alpha1p0_xip0p26_2,dubar_to_dubar,0.26,1,0.0,0.02,,,,,0.12414338421377322,0.00012742640047080982,5.652908274314287e-8,0.0004436214358585155,7.0177116382341626e-9,0.3280585244204374
mode_a_muB450p0_alpha1p0_xip0p26_2,dubar_to_dubar,0.26,2,0.02,0.05,,,,,0.12414338421377322,0.00043955954325097996,0.00010644905072688814,0.2421720842177411,1.321494540357951e-5,0.3280585244204374
mode_a_muB450p0_alpha1p0_xip0p26_2,dubar_to_dubar,0.26,3,0.05,0.1,,,,,0.12414338421377322,0.001479867258402453,0.00038744894388328477,0.2618133090541809,4.809922310372328e-5,0.3280585244204374
mode_a_muB450p0_alpha1p0_xip0p26_2,dubar_to_dubar,0.26,4,0.1,0.2,,,,,0.12414338421377322,0.006147551589557107,0.0016447231440787666,0.2675411698655234,0.0002041814972006554,0.3280585244204374
mode_a_muB450p0_alpha1p0_xip0p26_2,dubar_to_dubar,0.26,5,0.2,0.5,,,,,0.12414338421377322,0.04059274256650382,0.010578676110370602,0.2606051092270833,0.0013132726528428016,0.3280585244204374
mode_a_muB450p0_alpha1p0_xip0p26_2,dubar_to_dubar,0.26,6,0.5,1.0,,,,,0.12414338421377322,0.1263494254282219,0.03155326695674603,0.24973019742516514,0.003917129343011078,0.3280585244204374
mode_a_muB450p0_alpha1p0_xip0p26_2,dubar_to_dubar,0.26,7,1.0,2.0,,,,,0.12414338421377322,0.40156869419289665,0.09681895011098311,0.24110183764592807,0.012019432122801918,0.3280585244204374
mode_a_muB450p0_alpha1p0_xip0p26_2,dubar_to_dubar,0.26,8,2.0,5.0,,,,,0.12414338421377322,1.655558013035234,0.5088942693930688,0.3073853440267444,0.06317585680945115,0.3280585244204374
mode_a_muB450p0_alpha1p0_xip0p26_2,dubar_to_dubar,0.26,9,5.0,10.0,,,,,0.12414338421377322,2.6867805541762517,0.94847784004509,0.35301648978023314,0.11774724891496734,0.3280585244204374
mode_a_muB450p0_alpha1p0_xip0p26_2,dubar_to_dubar,0.26,10,10.0,20.0,,,,,0.12414338421377322,3.544678348335208,0.771478972289832,0.21764428150502413,0.0957740104698235,0.3280585244204374
mode_a_muB450p0_alpha1p0_xip0p26_2,dubar_to_dubar,0.26,11,20.0,,,,,,0.12414338421377322,2.6470376826903976,0.2726369322258319,0.10299699698597756,0.033846071428175896,0.3280585244204374
mode_a_muB450p0_alpha1p0_xip0p26_2,dubar_to_dubar,0.27,1,0.0,0.02,0.10843260887073417,0.0,0.10141643820908,0.005553974418751056,,,,,,
mode_a_muB450p0_alpha1p0_xip0p26_2,dubar_to_dubar,0.27,2,0.02,0.05,0.15170153169373993,0.0,0.14188562993611942,0.007792072490857586,,,,,,
mode_a_muB450p0_alpha1p0_xip0p26_2,dubar_to_dubar,0.27,3,0.05,0.1,0.18303406000128625,0.0,0.17119077581548012,0.009468881757626467,,,,,,
mode_a_muB450p0_alpha1p0_xip0p26_2,dubar_to_dubar,0.27,4,0.1,0.2,0.4663928271123814,0.0,0.4362147127566454,0.024483563349808116,,,,,,
mode_a_muB450p0_alpha1p0_xip0p26_2,dubar_to_dubar,0.27,5,0.2,0.5,1.3253532077020662,0.0,1.239595755317111,0.07327034344070386,,,,,,
mode_a_muB450p0_alpha1p0_xip0p26_2,dubar_to_dubar,0.27,6,0.5,1.0,1.7245429066848486,0.0,1.612955742337725,0.10747132839862195,,,,,,
mode_a_muB450p0_alpha1p0_xip0p26_2,dubar_to_dubar,0.27,7,1.0,2.0,3.0096884454687785,0.0,2.8149454803060463,0.23419912208853488,,,,,,
mode_a_muB0p0_alpha1p1_xip0p48_1,dubar_to_dubar,0.47,1,0.0,0.02,1805.4530159619303,0.0,1588.0638619529927,10.549758067045223,,,,,,
mode_a_muB0p0_alpha1p1_xip0p48_1,dubar_to_dubar,0.47,2,0.02,0.05,1211.2140453513225,0.0,1065.3754140965714,7.294106772340637,,,,,,
mode_a_muB0p0_alpha1p1_xip0p48_1,dubar_to_dubar,0.47,3,0.05,0.1,424.716477782684,0.0,373.5776472606187,2.7183876073022426,,,,,,
mode_a_muB0p0_alpha1p1_xip0p48_1,dubar_to_dubar,0.47,4,0.1,0.2,373.9082923608666,0.0,328.8871222530707,2.5911040790837174,,,,,,
mode_a_muB0p0_alpha1p1_xip0p48_1,dubar_to_dubar,0.47,5,0.2,0.5,245.12839132159135,0.0,215.6132208121114,2.0577050080789836,,,,,,
mode_a_muB0p0_alpha1p1_xip0p48_1,dubar_to_dubar,0.47,6,0.5,1.0,74.87874688410305,0.0,65.86282273959604,0.9113536500945664,,,,,,
mode_a_muB0p0_alpha1p1_xip0p48_1,dubar_to_dubar,0.47,7,1.0,2.0,47.27393295095389,0.0,41.581821220531815,0.9226491312301605,,,,,,
mode_a_muB0p0_alpha1p1_xip0p48_1,dubar_to_dubar,0.48,1,0.0,0.02,6408.893789544738,0.0,5639.052870932217,38.50813236583528,,,,,,
mode_a_muB0p0_alpha1p1_xip0p48_1,dubar_to_dubar,0.48,2,0.02,0.05,822.3863793848841,0.0,723.6007376579764,5.119187029672104,,,,,,
mode_a_muB0p0_alpha1p1_xip0p48_1,dubar_to_dubar,0.48,3,0.05,0.1,273.1676982808292,0.0,240.35459844092387,1.8074381091791696,,,,,,
mode_a_muB0p0_alpha1p1_xip0p48_1,dubar_to_dubar,0.48,4,0.1,0.2,270.9478675124803,0.0,238.40141533658374,1.93875670818111,,,,,,
mode_a_muB0p0_alpha1p1_xip0p48_1,dubar_to_dubar,0.48,5,0.2,0.5,204.68247959935687,0.0,180.09587334670763,1.7694569599258076,,,,,,
mode_a_muB0p0_alpha1p1_xip0p48_1,dubar_to_dubar,0.48,6,0.5,1.0,68.78544598763749,0.0,60.52288888103381,0.8557915369546713,,,,,,
mode_a_muB0p0_alpha1p1_xip0p48_1,dubar_to_dubar,0.48,7,1.0,2.0,45.098745387765945,0.0,39.681451745887635,0.8958314622353334,,,,,,
mode_a_muB0p0_alpha1p1_xip0p48_1,dubar_to_dubar,0.48,1,0.0,0.02,,,,,0.01898584707159701,0.0033080193568375783,47.6218880998623,14395.891608502612,0.9041418847246911,1.7102571864225165
mode_a_muB0p0_alpha1p1_xip0p48_1,dubar_to_dubar,0.48,2,0.02,0.05,,,,,0.01898584707159701,0.010582424125531223,2.0760489358352476,196.17895778969574,0.03941554760891972,1.7102571864225165
mode_a_muB0p0_alpha1p1_xip0p48_1,dubar_to_dubar,0.48,3,0.05,0.1,,,,,0.01898584707159701,0.03185845629585959,1.907526650992973,59.87504960310586,0.03621600928074819,1.7102571864225165
mode_a_muB0p0_alpha1p1_xip0p48_1,dubar_to_dubar,0.48,4,0.1,0.2,,,,,0.01898584707159701,0.12023291381123971,2.602202010579392,21.64300879095996,0.04940500942226261,1.7102571864225165
mode_a_muB0p0_alpha1p1_xip0p48_1,dubar_to_dubar,0.48,5,0.2,0.5,,,,,0.01898584707159701,0.6828295435639752,4.2658183461684285,6.247266812597657,0.08099017475556666,1.7102571864225165
mode_a_muB0p0_alpha1p1_xip0p48_1,dubar_to_dubar,0.48,6,0.5,1.0,,,,,0.01898584707159701,1.68215297573801,3.500486082018488,2.0809558539006963,0.0664596934294568,1.7102571864225165
mode_a_muB0p0_alpha1p1_xip0p48_1,dubar_to_dubar,0.48,7,1.0,2.0,,,,,0.01898584707159701,4.111164086948427,3.768048170338223,0.9165404470963632,0.07153958632045242,1.7102571864225165
mode_a_muB0p0_alpha1p1_xip0p48_1,dubar_to_dubar,0.48,8,2.0,5.0,,,,,0.01898584707159701,12.908030387180256,7.802093747221611,0.6044372001920867,0.14812935872301275,1.7102571864225165
mode_a_muB0p0_alpha1p1_xip0p48_1,dubar_to_dubar,0.48,9,5.0,10.0,,,,,0.01898584707159701,18.147418954741056,8.592149161872115,0.4734639776213132,0.1631292300036544,1.7102571864225165
mode_a_muB0p0_alpha1p1_xip0p48_1,dubar_to_dubar,0.48,10,10.0,20.0,,,,,0.01898584707159701,23.942263229628114,5.840288061670499,0.2439321632068287,0.11088281599294982,1.7102571864225165
mode_a_muB0p0_alpha1p1_xip0p48_1,dubar_to_dubar,0.48,11,20.0,,,,,,0.01898584707159701,20.053066900783577,2.104087115414983,0.10492595101913142,0.03994787619858656,1.7102571864225165
mode_a_muB0p0_alpha1p1_xip0p48_1,dubar_to_dubar,0.49,1,0.0,0.02,745.5108569387219,0.0,656.1730300081294,4.665355570333922,,,,,,
mode_a_muB0p0_alpha1p1_xip0p48_1,dubar_to_dubar,0.49,2,0.02,0.05,388.3230181237647,0.0,341.78857229589266,2.50571600703685,,,,,,
mode_a_muB0p0_alpha1p1_xip0p48_1,dubar_to_dubar,0.49,3,0.05,0.1,175.93460797887775,0.0,154.85159434811925,1.203429129477781,,,,,,
mode_a_muB0p0_alpha1p1_xip0p48_1,dubar_to_dubar,0.49,4,0.1,0.2,200.49236260716228,0.0,176.4664858210702,1.4810536483978332,,,,,,
mode_a_muB0p0_alpha1p1_xip0p48_1,dubar_to_dubar,0.49,5,0.2,0.5,172.76402311343588,0.0,152.06095453557745,1.537587529286403,,,,,,
mode_a_muB0p0_alpha1p1_xip0p48_1,dubar_to_dubar,0.49,6,0.5,1.0,63.34211569072605,0.0,55.75155290236878,0.8055776893597565,,,,,,
mode_a_muB0p0_alpha1p1_xip0p48_1,dubar_to_dubar,0.49,7,1.0,2.0,43.051818186731474,0.0,37.89273050019292,0.8704084185922942,,,,,,
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_uubar,0.47,1,0.0,0.02,1805.4530159619303,1746.0108240799973,400.8496523601107,2.675060533925203,,,,,,
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_uubar,0.47,2,0.02,0.05,1211.2140453513225,2505.331690662505,266.51062463953355,1.8273980849822424,,,,,,
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_uubar,0.47,3,0.05,0.1,424.716477782684,3163.774186065948,91.6866606595575,0.6659286731737145,,,,,,
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_uubar,0.47,4,0.1,0.2,373.9082923608666,8643.345202903047,78.58518765931278,0.6197188849817133,,,,,,
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_uubar,0.47,5,0.2,0.5,245.12839132159135,29894.519209280406,47.85191834335807,0.5046326762702295,,,,,,
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_uubar,0.47,6,0.5,1.0,74.87874688410305,57866.80459858227,12.223985377661663,0.7128753892263547,,,,,,
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_uubar,0.47,7,1.0,2.0,47.27393295095389,190780.95755368084,6.705225854225588,0.6300330419973985,,,,,,
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_uubar,0.48,1,0.0,0.02,6408.893789544738,1780.5229305428588,1405.4218235618023,9.58671456490527,,,,,,
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_uubar,0.48,2,0.02,0.05,822.3863793848841,2555.0472322471023,178.37114246191186,1.2573929526873893,,,,,,
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_uubar,0.48,3,0.05,0.1,273.1676982808292,3226.998343742636,58.07484712215468,0.43467660475581266,,,,,,
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_uubar,0.48,4,0.1,0.2,270.9478675124803,8817.927968117445,56.034196438330916,0.45644919706015835,,,,,,
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_uubar,0.48,5,0.2,0.5,204.68247959935687,30516.471118248654,39.23344330794273,0.4348302395824908,,,,,,
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_uubar,0.48,6,0.5,1.0,68.78544598763749,59136.111605017904,11.005263363943248,0.7025375574093333,,,,,,
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_uubar,0.48,7,1.0,2.0,45.098745387765945,195117.48804769106,6.330225427620175,0.6143623573991044,,,,,,
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_uubar,0.48,1,0.0,0.02,,,,,0.01898584707159701,0.003308019356837618,11.951870234716964,3612.9988810412055,0.22691638049590854,0.9329127887295753
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_uubar,0.48,2,0.02,0.05,,,,,0.01898584707159701,0.010582424125531235,0.5107336815544425,48.26244681709956,0.009696711572306373,0.9329127887295753
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_uubar,0.48,3,0.05,0.1,,,,,0.01898584707159701,0.03185845629585961,0.4603414264351001,14.449583562996649,0.008739971923017635,0.9329127887295753
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_uubar,0.48,4,0.1,0.2,,,,,0.01898584707159701,0.12023291381123978,0.6133263374928124,5.101151739994482,0.011644520048621232,0.9329127887295753
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_uubar,0.48,5,0.2,0.5,,,,,0.01898584707159701,0.6828295435639753,1.055138747601928,1.54524472109791,0.0200327029012866,0.9329127887295753
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_uubar,0.48,6,0.5,1.0,,,,,0.01898584707159701,1.68215297573801,2.637853262035581,1.5681411263314367,0.050081878630320854,0.9329127887295753
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_uubar,0.48,7,1.0,2.0,,,,,0.01898584707159701,4.111164086948427,2.599481814970649,0.6322982396210202,0.04935336420443018,0.9329127887295753
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_uubar,0.48,8,2.0,5.0,,,,,0.01898584707159701,12.908030387180256,6.3482091822691045,0.4918030862844803,0.12052612871306913,0.9329127887295753
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_uubar,0.48,9,5.0,10.0,,,,,0.01898584707159701,18.147418954741056,9.959213564587374,0.548795042943862,0.18908410569063042,0.9329127887295753
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_uubar,0.48,10,10.0,20.0,,,,,0.01898584707159701,23.942263229628114,8.477970096797492,0.35410061344184696,0.16096144373536966,0.9329127887295753
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_uubar,0.48,11,20.0,,,,,,0.01898584707159701,20.053066900783577,4.523136655727375,0.22555834866090396,0.08587558082957467,0.9329127887295753
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_uubar,0.49,1,0.0,0.02,745.5108548233247,1816.3241953724507,160.75907039258695,1.1352557439052635,,,,,,
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_uubar,0.49,2,0.02,0.05,388.32301760464907,2606.6244798395296,82.90061973940311,0.6031352472499042,,,,,,
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_uubar,0.49,3,0.05,0.1,175.93460785790614,3292.600587744061,36.81351631429172,0.2843086835257273,,,,,,
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_uubar,0.49,4,0.1,0.2,200.4923625194997,8999.121137209402,40.778129883459286,0.34354105285305797,,,,,,
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_uubar,0.49,5,0.2,0.5,172.76402307351938,31162.385677706763,32.49969086894008,0.3794183530211822,,,,,,
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_uubar,0.49,6,0.5,1.0,63.34211568388413,60455.51555368568,9.92717992659886,0.6930160036836592,,,,,,
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_uubar,0.49,7,1.0,2.0,43.051818184169235,199617.8948388419,5.984448388772498,0.5995329266170296,,,,,,
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_ddbar,0.47,1,0.0,0.02,1805.4530159619303,1746.0108240799973,393.22450095435954,2.602122001534849,,,,,,
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_ddbar,0.47,2,0.02,0.05,1211.2140453513225,2505.331690662505,266.2374832650065,1.8229597622074478,,,,,,
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_ddbar,0.47,3,0.05,0.1,424.716477782684,3163.774186065948,95.1780199684313,0.6975711466368487,,,,,,
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_ddbar,0.47,4,0.1,0.2,373.9082923608666,8643.345202903047,86.06385107326466,0.6892041177014475,,,,,,
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_ddbar,0.47,5,0.2,0.5,245.12839132159135,29894.519209280406,60.64780918781915,0.6270825048940154,,,,,,
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_ddbar,0.47,6,0.5,1.0,74.87874688410305,57866.80459858227,21.978713570618297,0.8117009680239008,,,,,,
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_ddbar,0.47,7,1.0,2.0,47.27393295095389,190780.95755368084,17.866418209423635,0.9629318158356103,,,,,,
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_ddbar,0.48,1,0.0,0.02,6408.893789544738,1780.5229305428588,1414.1474871943938,9.669724699937756,,,,,,
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_ddbar,0.48,2,0.02,0.05,822.3863793848841,2555.0472322471023,183.490565718232,1.3056033983307094,,,,,,
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_ddbar,0.48,3,0.05,0.1,273.1676982808292,3226.998343742636,62.17949774366849,0.4734693108444902,,,,,,
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_ddbar,0.48,4,0.1,0.2,270.9478675124803,8817.927968117445,63.37525009147351,0.5266233324535449,,,,,,
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_ddbar,0.48,5,0.2,0.5,204.68247959935687,30516.471118248654,51.51900471165642,0.5549341141434028,,,,,,
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_ddbar,0.48,6,0.5,1.0,68.78544598763749,59136.111605017904,20.549699963432847,0.8028323008852998,,,,,,
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_ddbar,0.48,7,1.0,2.0,45.098745387765945,195117.48804769106,17.35982088345746,0.9477582964845156,,,,,,
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_ddbar,0.48,1,0.0,0.02,,,,,0.01898584707159701,0.003308019356837618,11.762006561855134,3555.6039107036277,0.22331165783850213,0.7228075684869452
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_ddbar,0.48,2,0.02,0.05,,,,,0.01898584707159701,0.010582424125531235,0.5282596917568796,49.91859005937934,0.010029457721785092,0.7228075684869452
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_ddbar,0.48,3,0.05,0.1,,,,,0.01898584707159701,0.03185845629585961,0.49737275187703234,15.611953927022885,0.009443043004716701,0.7228075684869452
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_ddbar,0.48,4,0.1,0.2,,,,,0.01898584707159701,0.12023291381123978,0.7057719780826857,5.870039706354581,0.013399678843296386,0.7228075684869452
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_ddbar,0.48,5,0.2,0.5,,,,,0.01898584707159701,0.6828295435639753,1.342724058381176,1.9664117802708607,0.0254927536317791,0.7228075684869452
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_ddbar,0.48,6,0.5,1.0,,,,,0.01898584707159701,1.68215297573801,3.036518966915046,1.8051384212442603,0.0576508847358528,0.7228075684869452
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_ddbar,0.48,7,1.0,2.0,,,,,0.01898584707159701,4.111164086948427,3.9980990841444033,0.9724980564110863,0.07590729778865771,0.7228075684869452
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_ddbar,0.48,8,2.0,5.0,,,,,0.01898584707159701,12.908030387180256,6.358010789649099,0.49256242811169887,0.12071222053184154,0.7228075684869452
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_ddbar,0.48,9,5.0,10.0,,,,,0.01898584707159701,18.147418954741056,3.7658846674849755,0.20751626867032402,0.0714985103861417,0.7228075684869452
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_ddbar,0.48,10,10.0,20.0,,,,,0.01898584707159701,23.942263229628114,3.4843616723206163,0.14553184211961975,0.06615355785281324,0.7228075684869452
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_ddbar,0.48,11,20.0,,,,,,0.01898584707159701,20.053066900783577,2.5918520245700503,0.12924965729151253,0.04920850617069607,0.7228075684869452
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_ddbar,0.49,1,0.0,0.02,745.5108548233247,1816.3241953724507,167.37099548092536,1.1998654702080058,,,,,,
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_ddbar,0.49,2,0.02,0.05,388.32301760464907,2606.6244798395296,88.05597795805825,0.6532250626929674,,,,,,
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_ddbar,0.49,3,0.05,0.1,175.93460785790614,3292.600587744061,40.69055823663577,0.3219550287143309,,,,,,
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_ddbar,0.49,4,0.1,0.2,200.4923625194997,8999.121137209402,47.66723211641705,0.4110072215910212,,,,,,
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_ddbar,0.49,5,0.2,0.5,172.76402307351938,31162.385677706763,44.24711363205749,0.49661743764748756,,,,,,
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_ddbar,0.49,6,0.5,1.0,63.34211568388413,60455.51555368568,19.26518276905729,0.7947528234557407,,,,,,
mode_a_muB0p0_alpha1p1_xip0p48_1,uubar_to_ddbar,0.49,7,1.0,2.0,43.051818184169235,199617.8948388419,16.882230549505525,0.933282435145786,,,,,,
mode_a_muB900p0_alpha1p1_xip0p18_1,dubar_to_dubar,0.17,1,0.0,0.02,902.3905227039925,0.0,843.7521483255641,1.5649211368143057,,,,,,
mode_a_muB900p0_alpha1p1_xip0p18_1,dubar_to_dubar,0.17,2,0.02,0.05,2617.8885751005355,0.0,2447.7751635724962,4.721968378924538,,,,,,
mode_a_muB900p0_alpha1p1_xip0p18_1,dubar_to_dubar,0.17,3,0.05,0.1,4290.384265076102,0.0,4011.590159383388,8.18415558043956,,,,,,
mode_a_muB900p0_alpha1p1_xip0p18_1,dubar_to_dubar,0.17,4,0.1,0.2,2525.802679935702,0.0,2361.6731158215516,5.204429307562391,,,,,,
mode_a_muB900p0_alpha1p1_xip0p18_1,dubar_to_dubar,0.17,5,0.2,0.5,825.3894789724301,0.0,771.7547210064732,2.093929570502964,,,,,,
mode_a_muB900p0_alpha1p1_xip0p18_1,dubar_to_dubar,0.17,6,0.5,1.0,175.1617481963307,0.0,163.77953627245185,0.6833139472188463,,,,,,
