window_id,mode_key,plot_panel,plot_series,target_xi,species,rank,channel,density_key,target_contribution,target_rate,target_share,prev_contribution,next_contribution,contribution_ratio_to_neighbor_max,rate_ratio_to_neighbor_max,contribution_delta_vs_neighbor_max
mode_b_T200p0_muB450p0_xip0p31_1,mode_b,T200.0,muB450.0,0.31,u,5,uubar_to_ssbar,ubar,0.0050169403363377095,0.032451689179494946,0.00034853830155358084,0.0050617220934971036,0.004972801031310094,0.9911528613518853,0.9975064319074217,-4.4781757159394024e-05
mode_b_T200p0_muB450p0_xip0p31_1,mode_b,T200.0,muB450.0,0.31,u,6,us_to_us,s,0.06457853431545922,0.1812222399189071,0.004486418246616096,0.06485474097080336,0.06429998186706007,0.9957411493560897,0.9981190608909375,-0.00027620665534414113
mode_b_T200p0_muB450p0_xip0p31_1,mode_b,T200.0,muB450.0,0.31,ubar,1,dubar_to_dubar,u,40.58234223141898,60.022907143122815,0.6558106827094526,0.6842411907761662,0.5292371771189036,59.309995917352715,59.66525249192397,39.898101040642814
mode_b_T200p0_muB450p0_xip0p31_1,mode_b,T200.0,muB450.0,0.31,ubar,2,uubar_to_ddbar,u,10.372794951415571,15.341778565492627,0.16762437465786345,0.4005203200556579,0.35661104121737447,25.898298867768123,26.053425179963565,9.972274631359912
mode_b_T200p0_muB450p0_xip0p31_1,mode_b,T200.0,muB450.0,0.31,ubar,3,uubar_to_uubar,u,10.498659038680524,15.527936584156944,0.16965833840808597,0.5282645336368412,0.48376238131105803,19.873866917399177,19.992907928536635,9.970394505043682
mode_b_T200p0_muB450p0_xip0p31_1,mode_b,T200.0,muB450.0,0.31,ubar,4,subar_to_subar,s,0.30270990191943026,0.8494736997823072,0.0048917922555736055,0.2219926742636944,0.20490522272787268,1.3636031140372487,1.3721136430704912,0.08071722765573586
mode_b_T200p0_muB450p0_xip0p31_1,mode_b,T200.0,muB450.0,0.31,ubar,5,ubarsbar_to_ubarsbar,sbar,0.01916591153797882,0.24051737567781162,0.0003097211456843845,0.019273627353151968,0.01905779374471926,0.9944112328624257,0.9993755447235035,-0.00010771581517314902
mode_b_T200p0_muB450p0_xip0p31_1,mode_b,T200.0,muB450.0,0.31,ubar,6,uubar_to_ssbar,u,0.021941049158609317,0.032451689179494946,0.00035456737183910234,0.022127649031932737,0.021757158724616903,0.991567117091647,0.9975064319074217,-0.00018659987332341962
mode_b_T120p0_muB900p0_xim0p09_1,mode_b,T120.0,muB900.0,-0.09,d,1,uubar_to_ssbar,dbar,8.983371609732573e-06,0.011334351793843197,0.00019981192927201387,1.828261814258239e-05,8.697175999062224e-06,0.49136133236898016,1.0036213121431865,-9.299246532849818e-06
mode_b_T120p0_muB900p0_xim0p09_1,mode_b,T120.0,muB900.0,-0.09,d,2,usbar_to_usbar,sbar,4.573010184564229e-05,0.1930254828087864,0.0010171481568995765,0.00014142399783681207,4.444309119115033e-05,0.32335461127615595,0.6947763109718417,-9.569389599116979e-05
mode_b_T120p0_muB900p0_xim0p09_1,mode_b,T120.0,muB900.0,-0.09,d,3,udbar_to_udbar,dbar,0.0001937877865602458,0.24450273701740044,0.004310309445509919,0.0012998167481610852,0.00018699453254961558,0.14908854408470032,0.49296144598371705,-0.0011060289616008395
mode_b_T120p0_muB900p0_xim0p09_1,mode_b,T120.0,muB900.0,-0.09,d,4,uubar_to_ddbar,dbar,0.00017523845508302585,0.2210989797604212,0.0038977274139312713,0.0015049622964181044,0.00016951255154148146,0.11644042877360006,0.3850104143923183,-0.0013297238413350785
mode_b_T120p0_muB900p0_xim0p09_1,mode_b,T120.0,muB900.0,-0.09,d,5,uubar_to_uubar,dbar,0.0002567268496945768,0.3239131760074281,0.005710226556566414,0.0015949294416809537,0.00024756468362855207,0.1609643931483283,0.5322289548498875,-0.001338202591986377
mode_b_T120p0_muB900p0_xim0p09_1,mode_b,T120.0,muB900.0,-0.09,d,6,us_to_us,s,0.005425965898456588,0.19427785989860816,0.12068661538616257,0.013380112066723043,0.0052523077804050525,0.4055246975061753,1.0015064141430985,-0.007954146168266455
mode_b_T120p0_muB900p0_xim0p09_1,mode_b,T120.0,muB900.0,-0.09,dbar,1,ubarsbar_to_ubarsbar,sbar,5.6091205103390234e-05,0.23675941031039474,0.000422503144053538,0.0001914529362460426,5.440528976265554e-05,0.29297646828098545,0.629504274055274,-0.00013536173114265236
mode_b_T120p0_muB900p0_xim0p09_1,mode_b,T120.0,muB900.0,-0.09,dbar,2,ubarubar_to_ubarubar,dbar,0.0001250066393377523,0.1577213198310897,0.0009416039118862641,0.0011252464741884187,0.0001202906748524492,0.11109267365437696,0.3673280558145771,-0.0010002398348506665
mode_b_T120p0_muB900p0_xim0p09_1,mode_b,T120.0,muB900.0,-0.09,dbar,3,ubardbar_to_ubardbar,dbar,0.00017985085089469136,0.2269184559006743,0.001354714162829038,0.0015033604872699952,0.00017320155236886492,0.11963255148556472,0.3955651718856477,-0.0013235096363753039
mode_b_T120p0_muB900p0_xim0p09_1,mode_b,T120.0,muB900.0,-0.09,dbar,4,uubar_to_ssbar,d,0.0017852737104021635,0.011334351793843197,0.013447451418644053,0.0037137290348235002,0.0017220180861750387,0.4807226627634159,1.0036213121431865,-0.0019284553244213367
mode_b_T120p0_muB900p0_xim0p09_1,mode_b,T120.0,muB900.0,-0.09,dbar,5,subar_to_subar,s,0.006256550494097188,0.22401711752123835,0.04712703622276083,0.0530989064963828,0.0060135659099674,0.11782823615253539,0.312846699983994,-0.04684235600228561
mode_b_T120p0_muB900p0_xim0p09_1,mode_b,T120.0,muB900.0,-0.09,dbar,6,dubar_to_dubar,d,0.038511625230800366,0.24450273701740055,0.29008616792298614,0.26403041183432224,0.03702442805584316,0.14586056569485722,0.49296144598371805,-0.22551878660352187
mode_b_T120p0_muB900p0_xim0p09_1,mode_b,T120.0,muB900.0,-0.09,s,1,ssbar_to_ssbar,sbar,6.307402669790048e-05,0.26623370525505824,0.000990041237689415,0.0001651178587115668,6.142230534593777e-05,0.3819939720032357,0.8207718505527298,-0.00010204383201366632
mode_b_T120p0_muB900p0_xim0p09_1,mode_b,T120.0,muB900.0,-0.09,s,2,ssbar_to_uubar,sbar,9.018587437354009e-05,0.19033602857746523,0.0014156022591443936,0.00024126318812802786,8.791944653582411e-05,0.37380702407730093,0.8031809541197058,-0.00015107731375448778
mode_b_T120p0_muB900p0_xim0p09_1,mode_b,T120.0,muB900.0,-0.09,s,3,usbar_to_usbar,ubar,0.00030597596999967693,0.1930254828087864,0.004802750734349151,0.0014561663774585335,0.00029596767018949294,0.21012432008882176,0.6947763109718417,-0.0011501904074588565
mode_b_T120p0_muB900p0_xim0p09_1,mode_b,T120.0,muB900.0,-0.09,s,4,ss_to_ss,s,0.0020478384477844542,0.0733232899909709,0.032143888975776747,0.005999034179412745,0.0019809523655293457,0.34136135693511255,0.9063512915610279,-0.003951195731628291
mode_b_T120p0_muB900p0_xim0p09_1,mode_b,T120.0,muB900.0,-0.09,s,5,us_to_us,u,0.06120141003186132,0.19427785989860816,0.9606477167930402,0.1921042524591146,0.05915758914925526,0.31858435848465544,1.0015064141430985,-0.1309028424272533
mode_b_T120p0_muB900p0_xim0p09_1,mode_b,T120.0,muB900.0,-0.09,sbar,1,sbarsbar_to_sbarsbar,sbar,1.8135438715596073e-05,0.07654918035920946,0.00022878728627906154,4.4990363141196436e-05,1.7660726327774906e-05,0.40309607323418006,0.8661129081276553,-2.6854924425600363e-05
mode_b_T120p0_muB900p0_xim0p09_1,mode_b,T120.0,muB900.0,-0.09,sbar,2,ubarsbar_to_ubarsbar,ubar,0.000375301173565965,0.23675941031039474,0.004734604901708993,0.001971287284276108,0.0003623106859912516,0.19038380481604048,0.629504274055274,-0.0015959861107101429
mode_b_T120p0_muB900p0_xim0p09_1,mode_b,T120.0,muB900.0,-0.09,sbar,3,ssbar_to_ssbar,s,0.007435613128987518,0.26623370525505824,0.09380383768378564,0.024053403350517512,0.007190602453802301,0.3091293577308901,0.8207718505527298,-0.016617790221529993
mode_b_T120p0_muB900p0_xim0p09_1,mode_b,T120.0,muB900.0,-0.09,sbar,4,ssbar_to_uubar,s,0.010631749812850227,0.19033602857746523,0.13412463995084423,0.03514580932043493,0.010292576685893604,0.302504054350189,0.8031809541197058,-0.0245140595075847
mode_b_T120p0_muB900p0_xim0p09_1,mode_b,T120.0,muB900.0,-0.09,sbar,5,usbar_to_usbar,u,0.06080688621000795,0.1930254828087864,0.7671081301773822,0.2957895479371243,0.0586008241116829,0.20557483059859036,0.6947763109718417,-0.23498266172711635
mode_b_T120p0_muB900p0_xim0p09_1,mode_b,T120.0,muB900.0,-0.09,u,1,uubar_to_ssbar,ubar,8.983371609732576e-06,0.011334351793843197,0.00019981192927201376,1.8282618142582383e-05,8.697175999062224e-06,0.49136133236898055,1.0036213121431865,-9.299246532849807e-06
mode_b_T120p0_muB900p0_xim0p09_1,mode_b,T120.0,muB900.0,-0.09,u,2,usbar_to_usbar,sbar,4.573010184564229e-05,0.1930254828087864,0.0010171481568995756,0.00014142399783681207,4.444309119115033e-05,0.32335461127615595,0.6947763109718417,-9.569389599116979e-05
mode_b_T120p0_muB900p0_xim0p09_1,mode_b,T120.0,muB900.0,-0.09,u,3,udbar_to_udbar,ubar,0.00019378778656024587,0.24450273701740044,0.004310309445509917,0.0012998167481610848,0.00018699453254961555,0.14908854408470046,0.49296144598371705,-0.0011060289616008389
mode_b_T120p0_muB900p0_xim0p09_1,mode_b,T120.0,muB900.0,-0.09,u,4,uubar_to_ddbar,ubar,0.00017523845508302593,0.2210989797604212,0.0038977274139312696,0.0015049622964181037,0.00016951255154148146,0.11644042877360015,0.3850104143923183,-0.0013297238413350777
mode_b_T120p0_muB900p0_xim0p09_1,mode_b,T120.0,muB900.0,-0.09,u,5,uubar_to_uubar,ubar,0.0002567268496945769,0.3239131760074281,0.0057102265565664116,0.001594929441680953,0.000247564683628552,0.16096439314832844,0.5322289548498875,-0.001338202591986376
mode_b_T120p0_muB900p0_xim0p09_1,mode_b,T120.0,muB900.0,-0.09,u,6,us_to_us,s,0.005425965898456588,0.19427785989860816,0.12068661538616246,0.013380112066723043,0.0052523077804050525,0.4055246975061753,1.0015064141430985,-0.007954146168266455
mode_b_T120p0_muB900p0_xim0p09_1,mode_b,T120.0,muB900.0,-0.09,ubar,1,ubarsbar_to_ubarsbar,sbar,5.6091205103390234e-05,0.23675941031039474,0.00042250314405353767,0.0001914529362460426,5.440528976265554e-05,0.29297646828098545,0.629504274055274,-0.00013536173114265236
mode_b_T120p0_muB900p0_xim0p09_1,mode_b,T120.0,muB900.0,-0.09,ubar,2,ubarubar_to_ubarubar,ubar,0.00012500663933775235,0.1577213198310897,0.0009416039118862638,0.0011252464741884185,0.00012029067485244918,0.11109267365437703,0.3673280558145771,-0.001000239834850666
mode_b_T120p0_muB900p0_xim0p09_1,mode_b,T120.0,muB900.0,-0.09,ubar,3,ubardbar_to_ubardbar,ubar,0.00017985085089469144,0.2269184559006743,0.0013547141628290375,0.0015033604872699946,0.0001732015523688649,0.11963255148556481,0.3955651718856477,-0.0013235096363753032
mode_b_T120p0_muB900p0_xim0p09_1,mode_b,T120.0,muB900.0,-0.09,ubar,4,uubar_to_ssbar,u,0.001785273710402165,0.011334351793843197,0.013447451418644054,0.003713729034823499,0.0017220180861750379,0.48072266276341646,1.0036213121431865,-0.001928455324421334
mode_b_T120p0_muB900p0_xim0p09_1,mode_b,T120.0,muB900.0,-0.09,ubar,5,subar_to_subar,s,0.006256550494097188,0.22401711752123835,0.047127036222760786,0.0530989064963828,0.0060135659099674,0.11782823615253539,0.312846699983994,-0.04684235600228561
mode_b_T120p0_muB900p0_xim0p09_1,mode_b,T120.0,muB900.0,-0.09,ubar,6,dubar_to_dubar,u,0.0385116252308004,0.24450273701740055,0.29008616792298614,0.26403041183432213,0.03702442805584314,0.14586056569485742,0.49296144598371805,-0.22551878660352173
mode_a_muB450p0_alpha1p0_xip0p26_2,mode_a,muB450.0,alpha1.0,0.26,d,1,uubar_to_ddbar,dbar,0.18730794541507864,2.5035993692585237,0.31524528050160194,0.022054142571076248,0.021043320330247414,8.49309578966497,8.57476644610739,0.1652538028440024
mode_a_muB450p0_alpha1p0_xip0p26_2,mode_a,muB450.0,alpha1.0,0.26,d,2,uubar_to_uubar,dbar,0.20469635557825158,2.7360167000901487,0.3445105325827082,0.03976978690314059,0.03824810440411211,5.147031742382478,5.196526234325201,0.164926568675111
mode_a_muB450p0_alpha1p0_xip0p26_2,mode_a,muB450.0,alpha1.0,0.26,d,3,uubar_to_ssbar,dbar,0.002140215279287603,0.028606590133845707,0.0036020509677670127,0.0021631295005432294,0.0021174676844129586,0.9894069119533195,0.9989211708277134,-2.2914221255626414e-05
mode_a_muB450p0_alpha1p0_xip0p26_2,mode_a,muB450.0,alpha1.0,0.26,d,4,usbar_to_usbar,sbar,0.008955862289302225,0.24654561171344214,0.01507300351444418,0.009073276811356008,0.00884196733093045,0.9870593034363474,0.9953402632607824,-0.0001174145220537836
mode_a_muB450p0_alpha1p0_xip0p26_2,mode_a,muB450.0,alpha1.0,0.26,d,5,us_to_us,s,0.036353081789176955,0.19323131938523577,0.06118340276666237,0.03667787833746372,0.03603509221215794,0.9911446200541265,0.9994421807989001,-0.0003247965482867654
mode_a_muB450p0_alpha1p0_xip0p26_2,mode_a,muB450.0,alpha1.0,0.26,d,6,udbar_to_udbar,dbar,0.024543850321904034,0.32805852442043754,0.041308087396783225,0.02493211203912996,0.024168576016886927,0.9844272432027995,0.9938936169684187,-0.00038826171722592534
mode_a_muB450p0_alpha1p0_xip0p26_2,mode_a,muB450.0,alpha1.0,0.26,dbar,1,uubar_to_ddbar,d,0.9883947405265571,2.5035993692585237,0.4294142177948825,0.11633952036321923,0.11107638888931663,8.495778024876904,8.57476644610739,0.8720552201633378
mode_a_muB450p0_alpha1p0_xip0p26_2,mode_a,muB450.0,alpha1.0,0.26,dbar,2,uubar_to_uubar,d,1.080150662109663,2.7360167000901487,0.4692781463237488,0.2097926917062197,0.20189120596922405,5.148657245039962,5.196526234325201,0.8703579704034433
mode_a_muB450p0_alpha1p0_xip0p26_2,mode_a,muB450.0,alpha1.0,0.26,dbar,3,ubarsbar_to_ubarsbar,sbar,0.008331033485442223,0.22934472198472736,0.003619469105701927,0.008418487135399583,0.008245718630886443,0.9896117142485591,0.997914087590214,-8.745364995735999e-05
mode_a_muB450p0_alpha1p0_xip0p26_2,mode_a,muB450.0,alpha1.0,0.26,dbar,4,uubar_to_ssbar,d,0.011293581385214167,0.028606590133845707,0.00490656639274608,0.011410892432824622,0.011176974939469984,0.9897193801185087,0.9989211708277134,-0.00011731104761045566
mode_a_muB450p0_alpha1p0_xip0p26_2,mode_a,muB450.0,alpha1.0,0.26,dbar,5,ubarubar_to_ubarubar,dbar,0.014195469603523473,0.18973978208427295,0.006167309705412458,0.014398208088078733,0.013998848006884192,0.9859191863796495,0.9953999068548367,-0.00020273848455525968
mode_a_muB450p0_alpha1p0_xip0p26_2,mode_a,muB450.0,alpha1.0,0.26,dbar,6,ubardbar_to_ubardbar,dbar,0.018386979796310012,0.2457644331029279,0.00798833727366503,0.018632593689175147,0.01814850456996921,0.9868180513694222,0.9963074154411948,-0.0002456138928651347
mode_a_muB450p0_alpha1p0_xip0p26_2,mode_a,muB450.0,alpha1.0,0.26,u,1,uubar_to_ddbar,ubar,0.18730794541507867,2.5035993692585237,0.3152452805016019,0.022054142571076248,0.02104332033024742,8.49309578966497,8.57476644610739,0.16525380284400243
mode_a_muB450p0_alpha1p0_xip0p26_2,mode_a,muB450.0,alpha1.0,0.26,u,2,uubar_to_uubar,ubar,0.2046963555782516,2.7360167000901487,0.3445105325827081,0.03976978690314059,0.03824810440411212,5.147031742382479,5.196526234325201,0.16492656867511102
mode_a_muB450p0_alpha1p0_xip0p26_2,mode_a,muB450.0,alpha1.0,0.26,u,3,uubar_to_ssbar,ubar,0.0021402152792876035,0.028606590133845707,0.003602050967767012,0.0021631295005432294,0.002117467684412959,0.9894069119533198,0.9989211708277134,-2.291422125562598e-05
mode_a_muB450p0_alpha1p0_xip0p26_2,mode_a,muB450.0,alpha1.0,0.26,u,4,usbar_to_usbar,sbar,0.008955862289302225,0.24654561171344214,0.015073003514444175,0.009073276811356008,0.00884196733093045,0.9870593034363474,0.9953402632607824,-0.0001174145220537836
mode_a_muB450p0_alpha1p0_xip0p26_2,mode_a,muB450.0,alpha1.0,0.26,u,5,us_to_us,s,0.036353081789176955,0.19323131938523577,0.06118340276666235,0.03667787833746372,0.03603509221215794,0.9911446200541265,0.9994421807989001,-0.0003247965482867654
mode_a_muB450p0_alpha1p0_xip0p26_2,mode_a,muB450.0,alpha1.0,0.26,u,6,udbar_to_udbar,ubar,0.02454385032190404,0.32805852442043754,0.041308087396783225,0.02493211203912996,0.02416857601688693,0.9844272432027997,0.9938936169684187,-0.0003882617172259184
mode_a_muB450p0_alpha1p0_xip0p26_2,mode_a,muB450.0,alpha1.0,0.26,ubar,1,uubar_to_ddbar,u,0.9883947405265573,2.5035993692585237,0.42941421779488254,0.11633952036321923,0.11107638888931665,8.495778024876905,8.57476644610739,0.872055220163338
mode_a_muB450p0_alpha1p0_xip0p26_2,mode_a,muB450.0,alpha1.0,0.26,ubar,2,uubar_to_uubar,u,1.0801506621096635,2.7360167000901487,0.4692781463237489,0.2097926917062197,0.20189120596922408,5.1486572450399635,5.196526234325201,0.8703579704034438
mode_a_muB450p0_alpha1p0_xip0p26_2,mode_a,muB450.0,alpha1.0,0.26,ubar,3,ubarsbar_to_ubarsbar,sbar,0.008331033485442223,0.22934472198472736,0.0036194691057019265,0.008418487135399583,0.008245718630886443,0.9896117142485591,0.997914087590214,-8.745364995735999e-05
mode_a_muB450p0_alpha1p0_xip0p26_2,mode_a,muB450.0,alpha1.0,0.26,ubar,4,uubar_to_ssbar,u,0.01129358138521417,0.028606590133845707,0.004906566392746081,0.011410892432824622,0.011176974939469985,0.989719380118509,0.9989211708277134,-0.00011731104761045219
mode_a_muB450p0_alpha1p0_xip0p26_2,mode_a,muB450.0,alpha1.0,0.26,ubar,5,ubarubar_to_ubarubar,ubar,0.014195469603523475,0.18973978208427295,0.006167309705412457,0.014398208088078733,0.013998848006884194,0.9859191863796496,0.9953999068548367,-0.00020273848455525795
mode_a_muB450p0_alpha1p0_xip0p26_2,mode_a,muB450.0,alpha1.0,0.26,ubar,6,ubardbar_to_ubardbar,ubar,0.018386979796310016,0.2457644331029279,0.00798833727366503,0.018632593689175147,0.018148504569969214,0.9868180513694224,0.9963074154411948,-0.0002456138928651312
mode_a_muB900p0_alpha1p0_xip0p00_1,mode_a,muB900.0,alpha1.0,0.0,d,1,uubar_to_ssbar,dbar,1.641770146589116e-05,0.01160375968458773,0.00023774903205869084,2.6277261838510095e-05,1.5727543090443087e-05,0.6247873757466822,0.9944329977313189,-9.859560372618935e-06
mode_a_muB900p0_alpha1p0_xip0p00_1,mode_a,muB900.0,alpha1.0,0.0,d,2,usbar_to_usbar,sbar,8.793666496233162e-05,0.2078176121405153,0.0012734338616583502,0.0001948357719970324,8.37619355772434e-05,0.4513373702426216,0.753616808697442,-0.00010689910703470079
mode_a_muB900p0_alpha1p0_xip0p00_1,mode_a,muB900.0,alpha1.0,0.0,d,3,udbar_to_udbar,dbar,0.0003863905269776085,0.27309442973879844,0.0055954223541235205,0.001445718612303849,0.0003615737189937494,0.26726537494171804,0.5956874053470407,-0.0010593280853262404
mode_a_muB900p0_alpha1p0_xip0p00_1,mode_a,muB900.0,alpha1.0,0.0,d,4,uubar_to_ddbar,dbar,0.0003391773633477027,0.23972494705885455,0.004911716174134859,0.0016488876094596983,0.00031902152538903616,0.20570071689655253,0.4584706356102213,-0.0013097102461119958
mode_a_muB900p0_alpha1p0_xip0p00_1,mode_a,muB900.0,alpha1.0,0.0,d,5,uubar_to_uubar,dbar,0.0005262463731740229,0.3719422272285652,0.007620711468438757,0.0018698382369450833,0.0004899518756558583,0.28143951855097216,0.6272790727355088,-0.0013435918637710604
mode_a_muB900p0_alpha1p0_xip0p00_1,mode_a,muB900.0,alpha1.0,0.0,d,6,us_to_us,s,0.008910267560663222,0.19647729424805513,0.129031916698739,0.01583389324848661,0.008491238107041367,0.5627338406815934,1.001429088344622,-0.0069236256878233895
mode_a_muB900p0_alpha1p0_xip0p00_1,mode_a,muB900.0,alpha1.0,0.0,dbar,1,ubarsbar_to_ubarsbar,sbar,0.00010999105208714792,0.259937965709361,0.0004920273117093834,0.0002547035511018889,0.0001043309734836541,0.43183949187715986,0.7210603889570352,-0.00014471249901474098
mode_a_muB900p0_alpha1p0_xip0p00_1,mode_a,muB900.0,alpha1.0,0.0,dbar,2,ubarubar_to_ubarubar,dbar,0.00026410566185251777,0.18666551087206387,0.0011814342743586288,0.001236367549720817,0.00024505728357825134,0.21361419742224327,0.47610838865863236,-0.0009722618878682992
mode_a_muB900p0_alpha1p0_xip0p00_1,mode_a,muB900.0,alpha1.0,0.0,dbar,3,ubardbar_to_ubardbar,dbar,0.00037337090974500766,0.26389237975230745,0.00167021481753595,0.0016366441078455296,0.0003472538260313855,0.2281320098579717,0.508466033276982,-0.001263273198100522
mode_a_muB900p0_alpha1p0_xip0p00_1,mode_a,muB900.0,alpha1.0,0.0,dbar,4,uubar_to_ssbar,d,0.00273225595491801,0.01160375968458773,0.012222308332273371,0.004256593233121077,0.0026062087845421986,0.6418879618700677,0.9944329977313189,-0.0015243372782030667
mode_a_muB900p0_alpha1p0_xip0p00_1,mode_a,muB900.0,alpha1.0,0.0,dbar,5,subar_to_subar,s,0.011738302893994482,0.2588373442182565,0.05250941333288178,0.05047575646712071,0.010931276789799523,0.2325532833101901,0.4352603372712484,-0.038737453573126225
