m_fm,g_fm,m_MeV,g_MeV,residual_re,residual_im,residual_norm,log10_residual_norm
2.87,0.01,566.3284337480001,1.973269804,0.013783820463201292,-0.05456998589075016,0.05628389704594413,-1.2496158400404989
2.88,0.01,568.3017035519999,1.973269804,0.0130625639280023,-0.05633031691723302,0.05782503938925641,-1.2378840627245564
2.89,0.01,570.274973356,1.973269804,0.012344491152351263,-0.05807769143364734,0.05937511856049159,-1.2263955101651256
2.9,0.01,572.24824316,1.973269804,0.011629648312545315,-0.059813788973181806,0.06093388278455439,-1.2151411471967264
2.91,0.01,574.221512964,1.973269804,0.010918082540156832,-0.06154009853088387,0.06250110601857037,-1.2041122973197336
2.92,0.01,576.194782768,1.973269804,0.010209841806058627,-0.06325794696792991,0.06407658483644534,-1.1933006434002769
2.93,0.01,578.168052572,1.973269804,0.00950497482563388,-0.06496852223861244,0.06566013576215794,-1.1826982236369088
2.94,0.01,580.141322376,1.973269804,0.008803530980691934,-0.06667289254383055,0.06725159297659185,-1.172297424147115
2.95,0.01,582.11459218,1.973269804,0.008105560254675064,-0.0683720222477445,0.06885080633724079,-1.1620909691940782
2.96,0.01,584.087861984,1.973269804,0.007411113178553259,-0.07006678519893388,0.07045763966142256,-1.152071909823377
2.97,0.01,586.061131788,1.973269804,0.006720240785371923,-0.07175797595281594,0.07207196923255453,-1.1422336114892164
2.98,0.01,588.034401592,1.973269804,0.006032994571871342,-0.07344631928377907,0.0736936824961207,-1.132569741105303
2.99,0.01,590.007671396,1.973269804,0.005349426465922298,-0.0751324782935135,0.07532267691764272,-1.1230742538452028
3.0,0.01,591.9809412,1.973269804,0.00466958879878137,-0.07681706135934328,0.07695885897955358,-1.113741379932784
3.01,0.01,593.954211004,1.973269804,0.003993534281363537,-0.07850062811800332,0.07860214329760658,-1.1045656115988514
3.02,0.01,595.927480808,1.973269804,0.0033213159838863804,-0.080183694642664,0.08025245184050643,-1.0955416903307378
3.03,0.01,597.9007506119999,1.973269804,0.0026529873183579814,-0.08186673794147573,0.08190971323896593,-1.0866645945038647
3.04,0.01,599.874020416,1.973269804,0.0019886020234769,-0.08355019988255968,0.08357386217247263,-1.0779295274554697
3.05,0.01,601.84729022,1.973269804,0.0013282141515907273,-0.08523449063178426,0.08524483882377985,-1.069331906038766
3.06,0.01,603.820560024,1.973269804,0.0006718780574173772,-0.08691999167477263,0.08692258839258402,-1.0608673496791834
3.07,0.01,605.793829828,1.973269804,1.9648388284630725e-5,-0.08860705848257058,0.08860706066106044,-1.0525316699418377
3.08,0.01,607.767099632,1.973269804,-0.0006284199243170516,-0.09029602287065981,0.09029820960495284,-1.0443208606100591
3.09,0.01,609.7403694359999,1.973269804,-0.0012722716720412475,-0.09198719509304765,0.09199599304477281,-1.0362310882679413
3.1,0.01,611.71363924,1.973269804,-0.0019118513759952202,-0.09368086570664264,0.09370037233239742,-1.0282586833749288
3.11,0.01,613.686909044,1.973269804,-0.0025471032921799766,-0.09537730723575116,0.09541131206897799,-1.0204001318169436
3.12,0.01,615.660178848,1.973269804,-0.003177971416160122,-0.09707677566207182,0.09712877985059912,-1.0126520669162218
3.13,0.01,617.633448652,1.973269804,-0.0038043994870592263,-0.09877951176186357,0.0988527460385865,-1.0050112618805007
3.14,0.01,619.6067184560001,1.973269804,-0.004426330990952333,-0.10048574230886576,0.10058318355175103,-0.9974746226713671
3.15,0.01,621.5799882599999,1.973269804,-0.005043709163731182,-0.10219568115894628,0.10232006767818967,-0.9900391812712457
3.16,0.01,623.553258064,1.973269804,-0.005656476993454264,-0.10390953023027091,0.10406337590455665,-0.9827020893285199
3.17,0.01,625.526527868,1.973269804,-0.006264577222363413,-0.10562748039092891,0.10581308776097136,-0.9754606121605741
3.18,0.01,627.499797672,1.973269804,-0.006867952348389744,-0.10734971226438537,0.10756918467993556,-0.9683121230950997
3.19,0.01,629.473067476,1.973269804,-0.007466544626404253,-0.109076396961786,0.10933164986783656,-0.9612540981305856
3.2,0.01,631.4463372800001,1.973269804,-0.008060296069118747,-0.11080769674900381,0.11110046818776706,-0.9542841108976986
3.21,0.01,633.419607084,1.973269804,-0.00864914844770278,-0.11254376565533011,0.11287562605253741,-0.9473998279040557
3.22,0.01,635.392876888,1.973269804,-0.009233043292141307,-0.11428475002987651,0.11465711132688593,-0.9405990040457035
3.23,0.01,637.366146692,1.973269804,-0.009811921891351764,-0.11603078905102099,0.11644491323799645,-0.9338794783694924
