iter,m_fm,g_fm,residual_norm
154,2.641758774561008,1.3482948547574514,0.05810768618227275
155,2.641758774561008,1.3482948547574514,0.05810768618227275
156,2.641758774561008,1.3482948547574514,0.05810768618227275
157,2.641758774561008,1.3482948547574514,0.05810768618227275
158,2.641758774561008,1.3482948547574514,0.05810768618227275
159,2.641758774561008,1.3482948547574514,0.05810768618227275
160,2.641758774561008,1.3482948547574514,0.05810768618227275
161,2.641758774561008,1.3482948547574514,0.05810768618227275
162,2.641758774561008,1.3482948547574514,0.05810768618227275
163,2.641758774561008,1.3482948547574514,0.05810768618227275
164,2.641758774561008,1.3482948547574514,0.05810768618227275
165,2.641758774561008,1.3482948547574514,0.05810768618227275
166,2.641758774561008,1.3482948547574514,0.05810768618227275
167,2.641758774561008,1.3482948547574514,0.05810768618227275
168,2.641758774561008,1.3482948547574514,0.05810768618227275
169,2.641758774561008,1.3482948547574514,0.05810768618227275
170,2.641758774561008,1.3482948547574514,0.05810768618227275
171,2.641758774561008,1.3482948547574514,0.05810768618227275
172,2.641758774561008,1.3482948547574514,0.05810768618227275
173,2.641758774561008,1.3482948547574514,0.05810768618227275
174,2.641758774561008,1.3482948547574514,0.05810768618227275
175,2.641758774561008,1.3482948547574514,0.05810768618227275
176,2.641758774561008,1.3482948547574514,0.05810768618227275
177,2.641758774561008,1.3482948547574514,0.05810768618227275
178,2.641758774561008,1.3482948547574514,0.05810768618227275
179,2.641758774561008,1.3482948547574514,0.05810768618227275
180,2.641758774561008,1.3482948547574514,0.05810768618227275
181,2.641758774561008,1.3482948547574514,0.05810768618227275
182,2.641758774561008,1.3482948547574514,0.05810768618227275
183,2.641758774561008,1.3482948547574514,0.05810768618227275
184,2.641758774561008,1.3482948547574514,0.05810768618227275
185,2.641758774561008,1.3482948547574514,0.05810768618227275
186,2.641758774561008,1.3482948547574514,0.05810768618227275
187,2.641758774561008,1.3482948547574514,0.05810768618227275
188,2.641758774561008,1.3482948547574514,0.05810768618227275
189,2.641758774561008,1.3482948547574514,0.05810768618227275
190,2.641758774561008,1.3482948547574514,0.05810768618227275
191,2.641758774561008,1.3482948547574514,0.05810768618227275
192,2.641758774561008,1.3482948547574514,0.05810768618227275
193,2.641758774561008,1.3482948547574514,0.05810768618227275
194,2.641758774561008,1.3482948547574514,0.05810768618227275
195,2.641758774561008,1.3482948547574514,0.05810768618227275
196,2.641758774561008,1.3482948547574514,0.05810768618227275
197,2.641758774561008,1.3482948547574514,0.05810768618227275
198,2.641758774561008,1.3482948547574514,0.05810768618227275
199,2.641758774561008,1.3482948547574514,0.05810768618227275
200,2.641758774561008,1.3482948547574514,0.05810768618227275
