# format: combined_meson_density_scan_v1
# script: scripts/relaxtime/run_combined_meson_density_scan.jl
# date: 2026-06-06
# bridge: path_strategy x density_regime
# path_strategy: trho_asymmetric
# regimes: stable,strict_bw_stage1,phase_shift_current,phase_shift_gbu_reference
# muq_values_MeV: not_applicable
# rho_values: 0.050000,0.100000,0.150000,0.200000,0.250000,0.300000,0.350000,0.400000,0.450000,0.500000,0.550000,0.600000,0.650000,0.700000,0.750000,0.800000,0.850000,0.900000,0.950000,1.000000
# asym_ud_ratio_target: 0.876
# asym_s_target: 0.0
# real_axis_mode: pv_b0_eta0
# phase_display: fold_0_pi
# density_policy: strict_normal_domain
# noanom_policy: none
# gamma_zero_tol: 1.0e-12
path_strategy,path_point_index,T_MeV,muq_MeV,muB_MeV,xi,constraint_mode,rho_target,rho_norm,rho_u_fm3,rho_d_fm3,rho_s_fm3,rho_u_over_rho_d,asym_ud_ratio_target,asym_s_target,constraint_residual_norm,mu_u_MeV,mu_d_MeV,mu_s_MeV,muQ_MeV,muS_MeV,flavor_profile,meson_profile,pi_channel,k_channel,charge_resolved,mu_pi_MeV,mu_K_MeV,d_pi,d_K,regime,phase_scheme,strict_bw_stage,real_axis_mode,eta,density_policy,noanom_policy,phase_convention,phase_display,qmax,q_nodes,omega_min,omega_max,omega_nodes,gamma_zero_tol,Phi,Phibar,m_u,m_d,m_s,m_pi_MeV,m_K_MeV,gamma_pi_MeV,gamma_K_MeV,n_pi,n_K,kpi_ratio,unsafe_bose_count,min_E_minus_mu,bose_x_min,noanom_removed_component_count,status,message
trho_asymmetric,60,160.000000,105.432408,463.900025,0.000000,FixedAsymmetricRho,0.300000,0.300000,0.067241,0.076759,-0.000000,0.876000,0.876000,0.000000,0.000000,145.848435,159.025795,11.422995,-13.177361,147.602801,default,asymmetric_kplus_over_piplus_signed,pi_plus,K_plus,true,-13.177361,134.425440,1,1,stable,,,,,not_applicable,none,,,,96,,,,,0.178116,0.207363,1.713645,1.709460,2.700862,147.017237,328.508535,NaN,NaN,0.045431,0.067155,1.478181,,,,,ok,
trho_asymmetric,60,160.000000,105.432408,463.900025,0.000000,FixedAsymmetricRho,0.300000,0.300000,0.067241,0.076759,-0.000000,0.876000,0.876000,0.000000,0.000000,145.848435,159.025795,11.422995,-13.177361,147.602801,default,asymmetric_kplus_over_piplus_signed,pi_plus,K_plus,true,-13.177361,134.425440,1,1,strict_bw_stage1,,,,,,,,,,,,,,,0.178116,0.207363,1.713645,1.709460,2.700862,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,failed,"ArgumentError: strict BW omega_min must exceed μ to avoid Bose pole, got omega_min=0.05, μ=0.6812319305908847"
trho_asymmetric,60,160.000000,105.432408,463.900025,0.000000,FixedAsymmetricRho,0.300000,0.300000,0.067241,0.076759,-0.000000,0.876000,0.876000,0.000000,0.000000,145.848435,159.025795,11.422995,-13.177361,147.602801,default,asymmetric_kplus_over_piplus_signed,pi_plus,K_plus,true,-13.177361,134.425440,1,1,phase_shift_current,phase_shift_current,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,4.000000,12,0.050000,4.000000,12,,0.178116,0.207363,1.713645,1.709460,2.700862,147.017237,328.508535,NaN,NaN,0.134656,NaN,NaN,3,-0.631232,0.000000,0,unsafe_bose_domain,strict_normal_domain found omega <= mu_M support; use an explicit diagnostic density_policy to continue
trho_asymmetric,60,160.000000,105.432408,463.900025,0.000000,FixedAsymmetricRho,0.300000,0.300000,0.067241,0.076759,-0.000000,0.876000,0.876000,0.000000,0.000000,145.848435,159.025795,11.422995,-13.177361,147.602801,default,asymmetric_kplus_over_piplus_signed,pi_plus,K_plus,true,-13.177361,134.425440,1,1,phase_shift_gbu_reference,phase_shift_gbu_reference,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,4.000000,12,0.050000,4.000000,12,,0.178116,0.207363,1.713645,1.709460,2.700862,147.017237,328.508535,NaN,NaN,0.037984,NaN,NaN,3,-0.631232,0.000000,0,unsafe_bose_domain,strict_normal_domain found omega <= mu_M support; use an explicit diagnostic density_policy to continue
trho_asymmetric,61,170.000000,59.671847,269.283246,0.000000,FixedAsymmetricRho,0.300000,0.300000,0.067241,0.076759,0.000000,0.876000,0.876000,0.000000,0.000000,83.056965,93.113140,2.845436,-10.056175,90.267705,default,asymmetric_kplus_over_piplus_signed,pi_plus,K_plus,true,-10.056175,80.211530,1,1,stable,,,,,not_applicable,none,,,,96,,,,,0.290798,0.301519,1.634260,1.631629,2.647201,143.965639,422.798190,NaN,NaN,0.057622,0.041237,0.715646,,,,,ok,
trho_asymmetric,61,170.000000,59.671847,269.283246,0.000000,FixedAsymmetricRho,0.300000,0.300000,0.067241,0.076759,0.000000,0.876000,0.876000,0.000000,0.000000,83.056965,93.113140,2.845436,-10.056175,90.267705,default,asymmetric_kplus_over_piplus_signed,pi_plus,K_plus,true,-10.056175,80.211530,1,1,strict_bw_stage1,,,,,,,,,,,,,,,0.290798,0.301519,1.634260,1.631629,2.647201,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,failed,"ArgumentError: strict BW omega_min must exceed μ to avoid Bose pole, got omega_min=0.05, μ=0.4064904337220881"
trho_asymmetric,61,170.000000,59.671847,269.283246,0.000000,FixedAsymmetricRho,0.300000,0.300000,0.067241,0.076759,0.000000,0.876000,0.876000,0.000000,0.000000,83.056965,93.113140,2.845436,-10.056175,90.267705,default,asymmetric_kplus_over_piplus_signed,pi_plus,K_plus,true,-10.056175,80.211530,1,1,phase_shift_current,phase_shift_current,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,4.000000,12,0.050000,4.000000,12,,0.290798,0.301519,1.634260,1.631629,2.647201,143.965639,422.798190,NaN,NaN,0.161710,NaN,NaN,2,-0.356490,0.000000,0,unsafe_bose_domain,strict_normal_domain found omega <= mu_M support; use an explicit diagnostic density_policy to continue
trho_asymmetric,61,170.000000,59.671847,269.283246,0.000000,FixedAsymmetricRho,0.300000,0.300000,0.067241,0.076759,0.000000,0.876000,0.876000,0.000000,0.000000,83.056965,93.113140,2.845436,-10.056175,90.267705,default,asymmetric_kplus_over_piplus_signed,pi_plus,K_plus,true,-10.056175,80.211530,1,1,phase_shift_gbu_reference,phase_shift_gbu_reference,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,4.000000,12,0.050000,4.000000,12,,0.290798,0.301519,1.634260,1.631629,2.647201,143.965639,422.798190,NaN,NaN,0.043082,NaN,NaN,2,-0.356490,0.000000,0,unsafe_bose_domain,strict_normal_domain found omega <= mu_M support; use an explicit diagnostic density_policy to continue
trho_asymmetric,62,180.000000,31.353354,143.277134,0.000000,FixedAsymmetricRho,0.300000,0.300000,0.067241,0.076759,-0.000000,0.876000,0.876000,0.000000,0.000000,43.799932,49.738601,0.521529,-5.938669,49.217072,default,asymmetric_kplus_over_piplus_signed,pi_plus,K_plus,true,-5.938669,43.278403,1,1,stable,,,,,not_applicable,none,,,,96,,,,,0.441927,0.444774,1.430356,1.428981,2.523508,140.207632,455.943598,NaN,NaN,0.072404,0.037417,0.516782,,,,,ok,
trho_asymmetric,62,180.000000,31.353354,143.277134,0.000000,FixedAsymmetricRho,0.300000,0.300000,0.067241,0.076759,-0.000000,0.876000,0.876000,0.000000,0.000000,43.799932,49.738601,0.521529,-5.938669,49.217072,default,asymmetric_kplus_over_piplus_signed,pi_plus,K_plus,true,-5.938669,43.278403,1,1,strict_bw_stage1,,,,,,,,,,,,,,,0.441927,0.444774,1.430356,1.428981,2.523508,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,failed,"ArgumentError: strict BW omega_min must exceed μ to avoid Bose pole, got omega_min=0.05, μ=0.21932329112944748"
trho_asymmetric,62,180.000000,31.353354,143.277134,0.000000,FixedAsymmetricRho,0.300000,0.300000,0.067241,0.076759,-0.000000,0.876000,0.876000,0.000000,0.000000,43.799932,49.738601,0.521529,-5.938669,49.217072,default,asymmetric_kplus_over_piplus_signed,pi_plus,K_plus,true,-5.938669,43.278403,1,1,phase_shift_current,phase_shift_current,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,4.000000,12,0.050000,4.000000,12,,0.441927,0.444774,1.430356,1.428981,2.523508,140.207632,455.943598,NaN,NaN,0.195159,NaN,NaN,1,-0.169323,0.000000,0,unsafe_bose_domain,strict_normal_domain found omega <= mu_M support; use an explicit diagnostic density_policy to continue
trho_asymmetric,62,180.000000,31.353354,143.277134,0.000000,FixedAsymmetricRho,0.300000,0.300000,0.067241,0.076759,-0.000000,0.876000,0.876000,0.000000,0.000000,43.799932,49.738601,0.521529,-5.938669,49.217072,default,asymmetric_kplus_over_piplus_signed,pi_plus,K_plus,true,-5.938669,43.278403,1,1,phase_shift_gbu_reference,phase_shift_gbu_reference,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,4.000000,12,0.050000,4.000000,12,,0.441927,0.444774,1.430356,1.428981,2.523508,140.207632,455.943598,NaN,NaN,0.045125,NaN,NaN,1,-0.169323,0.000000,0,unsafe_bose_domain,strict_normal_domain found omega <= mu_M support; use an explicit diagnostic density_policy to continue
trho_asymmetric,63,190.000000,19.969100,91.541668,0.000000,FixedAsymmetricRho,0.300000,0.300000,0.067241,0.076759,-0.000000,0.876000,0.876000,0.000000,0.000000,27.922455,31.809607,0.175238,-3.887152,31.634368,default,asymmetric_kplus_over_piplus_signed,pi_plus,K_plus,true,-3.887152,27.747217,1,1,stable,,,,,not_applicable,none,,,,96,,,,,0.538220,0.539358,1.136367,1.135576,2.363657,140.424018,470.927545,NaN,NaN,0.087744,0.041340,0.471145,,,,,ok,
trho_asymmetric,63,190.000000,19.969100,91.541668,0.000000,FixedAsymmetricRho,0.300000,0.300000,0.067241,0.076759,-0.000000,0.876000,0.876000,0.000000,0.000000,27.922455,31.809607,0.175238,-3.887152,31.634368,default,asymmetric_kplus_over_piplus_signed,pi_plus,K_plus,true,-3.887152,27.747217,1,1,strict_bw_stage1,,,,,,,,,,,,,,,0.538220,0.539358,1.136367,1.135576,2.363657,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,failed,"ArgumentError: strict BW omega_min must exceed μ to avoid Bose pole, got omega_min=0.05, μ=0.14061542152181203"
trho_asymmetric,63,190.000000,19.969100,91.541668,0.000000,FixedAsymmetricRho,0.300000,0.300000,0.067241,0.076759,-0.000000,0.876000,0.876000,0.000000,0.000000,27.922455,31.809607,0.175238,-3.887152,31.634368,default,asymmetric_kplus_over_piplus_signed,pi_plus,K_plus,true,-3.887152,27.747217,1,1,phase_shift_current,phase_shift_current,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,4.000000,12,0.050000,4.000000,12,,0.538220,0.539358,1.136367,1.135576,2.363657,140.424018,470.927545,NaN,NaN,0.207112,NaN,NaN,1,-0.090615,0.000000,0,unsafe_bose_domain,strict_normal_domain found omega <= mu_M support; use an explicit diagnostic density_policy to continue
trho_asymmetric,63,190.000000,19.969100,91.541668,0.000000,FixedAsymmetricRho,0.300000,0.300000,0.067241,0.076759,-0.000000,0.876000,0.876000,0.000000,0.000000,27.922455,31.809607,0.175238,-3.887152,31.634368,default,asymmetric_kplus_over_piplus_signed,pi_plus,K_plus,true,-3.887152,27.747217,1,1,phase_shift_gbu_reference,phase_shift_gbu_reference,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,4.000000,12,0.050000,4.000000,12,,0.538220,0.539358,1.136367,1.135576,2.363657,140.424018,470.927545,NaN,NaN,0.042073,NaN,NaN,1,-0.090615,0.000000,0,unsafe_bose_domain,strict_normal_domain found omega <= mu_M support; use an explicit diagnostic density_policy to continue
trho_asymmetric,64,200.000000,13.980309,64.173070,0.000000,FixedAsymmetricRho,0.300000,0.300000,0.067241,0.076759,-0.000000,0.876000,0.876000,0.000000,0.000000,19.558467,22.307301,0.075160,-2.748834,22.232141,default,asymmetric_kplus_over_piplus_signed,pi_plus,K_plus,true,-2.748834,19.483308,1,1,stable,,,,,not_applicable,none,,,,96,,,,,0.605747,0.606290,0.711204,0.710801,2.173449,151.413619,486.030441,NaN,NaN,0.102394,0.047285,0.461799,,,,,ok,
trho_asymmetric,64,200.000000,13.980309,64.173070,0.000000,FixedAsymmetricRho,0.300000,0.300000,0.067241,0.076759,-0.000000,0.876000,0.876000,0.000000,0.000000,19.558467,22.307301,0.075160,-2.748834,22.232141,default,asymmetric_kplus_over_piplus_signed,pi_plus,K_plus,true,-2.748834,19.483308,1,1,strict_bw_stage1,,,,,,,,,,,,,,,0.605747,0.606290,0.711204,0.710801,2.173449,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,failed,"ArgumentError: strict BW omega_min must exceed μ to avoid Bose pole, got omega_min=0.05, μ=0.09873615683703647"
trho_asymmetric,64,200.000000,13.980309,64.173070,0.000000,FixedAsymmetricRho,0.300000,0.300000,0.067241,0.076759,-0.000000,0.876000,0.876000,0.000000,0.000000,19.558467,22.307301,0.075160,-2.748834,22.232141,default,asymmetric_kplus_over_piplus_signed,pi_plus,K_plus,true,-2.748834,19.483308,1,1,phase_shift_current,phase_shift_current,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,4.000000,12,0.050000,4.000000,12,,0.605747,0.606290,0.711204,0.710801,2.173449,151.413619,486.030441,NaN,NaN,0.196372,NaN,NaN,1,-0.048736,0.000000,0,unsafe_bose_domain,strict_normal_domain found omega <= mu_M support; use an explicit diagnostic density_policy to continue
trho_asymmetric,64,200.000000,13.980309,64.173070,0.000000,FixedAsymmetricRho,0.300000,0.300000,0.067241,0.076759,-0.000000,0.876000,0.876000,0.000000,0.000000,19.558467,22.307301,0.075160,-2.748834,22.232141,default,asymmetric_kplus_over_piplus_signed,pi_plus,K_plus,true,-2.748834,19.483308,1,1,phase_shift_gbu_reference,phase_shift_gbu_reference,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,4.000000,12,0.050000,4.000000,12,,0.605747,0.606290,0.711204,0.710801,2.173449,151.413619,486.030441,NaN,NaN,0.035304,NaN,NaN,1,-0.048736,0.000000,0,unsafe_bose_domain,strict_normal_domain found omega <= mu_M support; use an explicit diagnostic density_policy to continue
trho_asymmetric,65,210.000000,11.206468,51.472637,0.000000,FixedAsymmetricRho,0.300000,0.300000,0.067241,0.076759,-0.000000,0.876000,0.876000,0.000000,0.000000,15.683261,17.894688,0.041455,-2.211427,17.853233,default,asymmetric_kplus_over_piplus_signed,pi_plus,K_plus,true,-2.211427,15.641807,1,1,stable,,,,,not_applicable,none,,,,96,,,,,0.652276,0.652596,0.344979,0.344823,2.027132,182.160001,494.719103,NaN,NaN,0.113700,0.055998,0.492509,,,,,ok,
trho_asymmetric,65,210.000000,11.206468,51.472637,0.000000,FixedAsymmetricRho,0.300000,0.300000,0.067241,0.076759,-0.000000,0.876000,0.876000,0.000000,0.000000,15.683261,17.894688,0.041455,-2.211427,17.853233,default,asymmetric_kplus_over_piplus_signed,pi_plus,K_plus,true,-2.211427,15.641807,1,1,strict_bw_stage1,,,,,,,,,,,,,,,0.652276,0.652596,0.344979,0.344823,2.027132,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,failed,"ArgumentError: strict BW omega_min must exceed μ to avoid Bose pole, got omega_min=0.05, μ=0.07926846342128493"
trho_asymmetric,65,210.000000,11.206468,51.472637,0.000000,FixedAsymmetricRho,0.300000,0.300000,0.067241,0.076759,-0.000000,0.876000,0.876000,0.000000,0.000000,15.683261,17.894688,0.041455,-2.211427,17.853233,default,asymmetric_kplus_over_piplus_signed,pi_plus,K_plus,true,-2.211427,15.641807,1,1,phase_shift_current,phase_shift_current,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,4.000000,12,0.050000,4.000000,12,,0.652276,0.652596,0.344979,0.344823,2.027132,182.160001,494.719103,NaN,NaN,0.178090,NaN,NaN,1,-0.029268,0.000000,0,unsafe_bose_domain,strict_normal_domain found omega <= mu_M support; use an explicit diagnostic density_policy to continue
trho_asymmetric,65,210.000000,11.206468,51.472637,0.000000,FixedAsymmetricRho,0.300000,0.300000,0.067241,0.076759,-0.000000,0.876000,0.876000,0.000000,0.000000,15.683261,17.894688,0.041455,-2.211427,17.853233,default,asymmetric_kplus_over_piplus_signed,pi_plus,K_plus,true,-2.211427,15.641807,1,1,phase_shift_gbu_reference,phase_shift_gbu_reference,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,4.000000,12,0.050000,4.000000,12,,0.652276,0.652596,0.344979,0.344823,2.027132,182.160001,494.719103,NaN,NaN,0.027451,NaN,NaN,1,-0.029268,0.000000,0,unsafe_bose_domain,strict_normal_domain found omega <= mu_M support; use an explicit diagnostic density_policy to continue
trho_asymmetric,66,220.000000,9.755459,44.822930,0.000000,FixedAsymmetricRho,0.300000,0.300000,0.067241,0.076759,0.000000,0.876000,0.876000,0.000000,0.000000,13.655774,15.583578,0.027026,-1.927803,15.556552,default,asymmetric_kplus_over_piplus_signed,pi_plus,K_plus,true,-1.927803,13.628749,1,1,stable,,,,,not_applicable,none,,,,96,,,,,0.686921,0.687137,0.197242,0.197173,1.920980,243.054974,521.445028,NaN,NaN,0.117824,0.062995,0.534656,,,,,ok,
trho_asymmetric,66,220.000000,9.755459,44.822930,0.000000,FixedAsymmetricRho,0.300000,0.300000,0.067241,0.076759,0.000000,0.876000,0.876000,0.000000,0.000000,13.655774,15.583578,0.027026,-1.927803,15.556552,default,asymmetric_kplus_over_piplus_signed,pi_plus,K_plus,true,-1.927803,13.628749,1,1,strict_bw_stage1,,,,,,,,,,,,,,,0.686921,0.687137,0.197242,0.197173,1.920980,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,failed,"ArgumentError: strict BW omega_min must exceed μ to avoid Bose pole, got omega_min=0.05, μ=0.06906682748321208"
trho_asymmetric,66,220.000000,9.755459,44.822930,0.000000,FixedAsymmetricRho,0.300000,0.300000,0.067241,0.076759,0.000000,0.876000,0.876000,0.000000,0.000000,13.655774,15.583578,0.027026,-1.927803,15.556552,default,asymmetric_kplus_over_piplus_signed,pi_plus,K_plus,true,-1.927803,13.628749,1,1,phase_shift_current,phase_shift_current,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,4.000000,12,0.050000,4.000000,12,,0.686921,0.687137,0.197242,0.197173,1.920980,243.054974,521.445028,NaN,NaN,0.167360,NaN,NaN,1,-0.019067,0.000000,0,unsafe_bose_domain,strict_normal_domain found omega <= mu_M support; use an explicit diagnostic density_policy to continue
trho_asymmetric,66,220.000000,9.755459,44.822930,0.000000,FixedAsymmetricRho,0.300000,0.300000,0.067241,0.076759,0.000000,0.876000,0.876000,0.000000,0.000000,13.655774,15.583578,0.027026,-1.927803,15.556552,default,asymmetric_kplus_over_piplus_signed,pi_plus,K_plus,true,-1.927803,13.628749,1,1,phase_shift_gbu_reference,phase_shift_gbu_reference,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,4.000000,12,0.050000,4.000000,12,,0.686921,0.687137,0.197242,0.197173,1.920980,243.054974,521.445028,NaN,NaN,0.019847,NaN,NaN,1,-0.019067,0.000000,0,unsafe_bose_domain,strict_normal_domain found omega <= mu_M support; use an explicit diagnostic density_policy to continue
trho_asymmetric,67,120.000000,207.152051,889.339468,0.000000,FixedAsymmetricRho,0.350000,0.350000,0.078448,0.089552,0.000000,0.876000,0.876000,0.000000,0.000000,290.817904,299.260782,31.377466,-8.442877,267.883316,default,asymmetric_kplus_over_piplus_signed,pi_plus,K_plus,true,-8.442877,259.440438,1,1,stable,,,,,not_applicable,none,,,,96,,,,,0.077008,0.131507,1.711643,1.704095,2.715794,138.963737,274.312703,NaN,NaN,0.017441,0.127818,7.328707,,,,,ok,
trho_asymmetric,67,120.000000,207.152051,889.339468,0.000000,FixedAsymmetricRho,0.350000,0.350000,0.078448,0.089552,0.000000,0.876000,0.876000,0.000000,0.000000,290.817904,299.260782,31.377466,-8.442877,267.883316,default,asymmetric_kplus_over_piplus_signed,pi_plus,K_plus,true,-8.442877,259.440438,1,1,strict_bw_stage1,,,,,,,,,,,,,,,0.077008,0.131507,1.711643,1.704095,2.715794,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,failed,"ArgumentError: strict BW omega_min must exceed μ to avoid Bose pole, got omega_min=0.05, μ=1.3147742780022091"
trho_asymmetric,67,120.000000,207.152051,889.339468,0.000000,FixedAsymmetricRho,0.350000,0.350000,0.078448,0.089552,0.000000,0.876000,0.876000,0.000000,0.000000,290.817904,299.260782,31.377466,-8.442877,267.883316,default,asymmetric_kplus_over_piplus_signed,pi_plus,K_plus,true,-8.442877,259.440438,1,1,phase_shift_current,phase_shift_current,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,4.000000,12,0.050000,4.000000,12,,0.077008,0.131507,1.711643,1.704095,2.715794,138.963737,274.312703,NaN,NaN,0.108050,NaN,NaN,5,-1.264774,0.000000,0,unsafe_bose_domain,strict_normal_domain found omega <= mu_M support; use an explicit diagnostic density_policy to continue
trho_asymmetric,67,120.000000,207.152051,889.339468,0.000000,FixedAsymmetricRho,0.350000,0.350000,0.078448,0.089552,0.000000,0.876000,0.876000,0.000000,0.000000,290.817904,299.260782,31.377466,-8.442877,267.883316,default,asymmetric_kplus_over_piplus_signed,pi_plus,K_plus,true,-8.442877,259.440438,1,1,phase_shift_gbu_reference,phase_shift_gbu_reference,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,4.000000,12,0.050000,4.000000,12,,0.077008,0.131507,1.711643,1.704095,2.715794,138.963737,274.312703,NaN,NaN,0.020820,NaN,NaN,5,-1.264774,0.000000,0,unsafe_bose_domain,strict_normal_domain found omega <= mu_M support; use an explicit diagnostic density_policy to continue
trho_asymmetric,68,130.000000,191.100128,822.027688,0.000000,FixedAsymmetricRho,0.350000,0.350000,0.078448,0.089552,-0.000000,0.876000,0.876000,0.000000,0.000000,267.359777,277.333956,28.606650,-9.974178,248.727305,default,asymmetric_kplus_over_piplus_signed,pi_plus,K_plus,true,-9.974178,238.753127,1,1,stable,,,,,not_applicable,none,,,,96,,,,,0.093571,0.147351,1.716031,1.708859,2.715990,142.045048,299.219719,NaN,NaN,0.022703,0.097099,4.276974,,,,,ok,
trho_asymmetric,68,130.000000,191.100128,822.027688,0.000000,FixedAsymmetricRho,0.350000,0.350000,0.078448,0.089552,-0.000000,0.876000,0.876000,0.000000,0.000000,267.359777,277.333956,28.606650,-9.974178,248.727305,default,asymmetric_kplus_over_piplus_signed,pi_plus,K_plus,true,-9.974178,238.753127,1,1,strict_bw_stage1,,,,,,,,,,,,,,,0.093571,0.147351,1.716031,1.708859,2.715990,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,failed,"ArgumentError: strict BW omega_min must exceed μ to avoid Bose pole, got omega_min=0.05, μ=1.209936554639423"
trho_asymmetric,68,130.000000,191.100128,822.027688,0.000000,FixedAsymmetricRho,0.350000,0.350000,0.078448,0.089552,-0.000000,0.876000,0.876000,0.000000,0.000000,267.359777,277.333956,28.606650,-9.974178,248.727305,default,asymmetric_kplus_over_piplus_signed,pi_plus,K_plus,true,-9.974178,238.753127,1,1,phase_shift_current,phase_shift_current,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,4.000000,12,0.050000,4.000000,12,,0.093571,0.147351,1.716031,1.708859,2.715990,142.045048,299.219719,NaN,NaN,0.113247,NaN,NaN,4,-1.159937,0.000000,0,unsafe_bose_domain,strict_normal_domain found omega <= mu_M support; use an explicit diagnostic density_policy to continue
trho_asymmetric,68,130.000000,191.100128,822.027688,0.000000,FixedAsymmetricRho,0.350000,0.350000,0.078448,0.089552,-0.000000,0.876000,0.876000,0.000000,0.000000,267.359777,277.333956,28.606650,-9.974178,248.727305,default,asymmetric_kplus_over_piplus_signed,pi_plus,K_plus,true,-9.974178,238.753127,1,1,phase_shift_gbu_reference,phase_shift_gbu_reference,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,4.000000,12,0.050000,4.000000,12,,0.093571,0.147351,1.716031,1.708859,2.715990,142.045048,299.219719,NaN,NaN,0.024780,NaN,NaN,4,-1.159937,0.000000,0,unsafe_bose_domain,strict_normal_domain found omega <= mu_M support; use an explicit diagnostic density_policy to continue
trho_asymmetric,69,140.000000,170.599234,737.064587,0.000000,FixedAsymmetricRho,0.350000,0.350000,0.078448,0.089552,0.000000,0.876000,0.876000,0.000000,0.000000,237.942532,249.561028,24.294144,-11.618496,225.266884,default,asymmetric_kplus_over_piplus_signed,pi_plus,K_plus,true,-11.618496,213.648388,1,1,stable,,,,,not_applicable,none,,,,96,,,,,0.114526,0.164394,1.717652,1.710963,2.713934,144.578281,344.906019,NaN,NaN,0.028939,0.073013,2.523003,,,,,ok,
trho_asymmetric,69,140.000000,170.599234,737.064587,0.000000,FixedAsymmetricRho,0.350000,0.350000,0.078448,0.089552,0.000000,0.876000,0.876000,0.000000,0.000000,237.942532,249.561028,24.294144,-11.618496,225.266884,default,asymmetric_kplus_over_piplus_signed,pi_plus,K_plus,true,-11.618496,213.648388,1,1,strict_bw_stage1,,,,,,,,,,,,,,,0.114526,0.164394,1.717652,1.710963,2.713934,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,failed,"ArgumentError: strict BW omega_min must exceed μ to avoid Bose pole, got omega_min=0.05, μ=1.082712498966195"
trho_asymmetric,69,140.000000,170.599234,737.064587,0.000000,FixedAsymmetricRho,0.350000,0.350000,0.078448,0.089552,0.000000,0.876000,0.876000,0.000000,0.000000,237.942532,249.561028,24.294144,-11.618496,225.266884,default,asymmetric_kplus_over_piplus_signed,pi_plus,K_plus,true,-11.618496,213.648388,1,1,phase_shift_current,phase_shift_current,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,4.000000,12,0.050000,4.000000,12,,0.114526,0.164394,1.717652,1.710963,2.713934,144.578281,344.906019,NaN,NaN,0.117702,NaN,NaN,4,-1.032712,0.000000,0,unsafe_bose_domain,strict_normal_domain found omega <= mu_M support; use an explicit diagnostic density_policy to continue
trho_asymmetric,69,140.000000,170.599234,737.064587,0.000000,FixedAsymmetricRho,0.350000,0.350000,0.078448,0.089552,0.000000,0.876000,0.876000,0.000000,0.000000,237.942532,249.561028,24.294144,-11.618496,225.266884,default,asymmetric_kplus_over_piplus_signed,pi_plus,K_plus,true,-11.618496,213.648388,1,1,phase_shift_gbu_reference,phase_shift_gbu_reference,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,4.000000,12,0.050000,4.000000,12,,0.114526,0.164394,1.717652,1.710963,2.713934,144.578281,344.906019,NaN,NaN,0.028796,NaN,NaN,4,-1.032712,0.000000,0,unsafe_bose_domain,strict_normal_domain found omega <= mu_M support; use an explicit diagnostic density_policy to continue
trho_asymmetric,70,150.000000,144.333435,628.667926,0.000000,FixedAsymmetricRho,0.350000,0.350000,0.078448,0.089552,-0.000000,0.876000,0.876000,0.000000,0.000000,200.839066,213.914430,18.246809,-13.075364,195.667621,default,asymmetric_kplus_over_piplus_signed,pi_plus,K_plus,true,-13.075364,182.592257,1,1,stable,,,,,not_applicable,none,,,,96,,,,,0.143609,0.185518,1.713311,1.707285,2.707538,146.519704,337.295452,NaN,NaN,0.036318,0.073792,2.031805,,,,,ok,
