path,line,token,classification,role,snippet
data/outputs/results/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/README.md,32,first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1,generated_artifact_or_manifest,generated_artifact,- figure directory: `data/outputs/figures/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1`
data/outputs/results/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/README.md,33,first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1,generated_artifact_or_manifest,generated_artifact,- plot manifest: `data/outputs/figures/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/plot_manifest.json`
data/outputs/results/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/README.md,41,first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1,generated_artifact_or_manifest,generated_artifact,- plot manifest: `data/outputs/figures/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/plot_manifest.json`
data/outputs/results/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/README.md,44,first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1,generated_artifact_or_manifest,generated_artifact,- `data/outputs/figures/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/plot_panel=muB0.0/eta_over_s_vs_xi.png`
data/outputs/results/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/README.md,45,first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1,generated_artifact_or_manifest,generated_artifact,- `data/outputs/figures/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/plot_panel=muB0.0/eta_vs_xi.png`
data/outputs/results/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/README.md,46,first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1,generated_artifact_or_manifest,generated_artifact,- `data/outputs/figures/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/plot_panel=muB0.0/sigma_over_T_vs_xi.png`
data/outputs/results/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/README.md,47,first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1,generated_artifact_or_manifest,generated_artifact,- `data/outputs/figures/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/plot_panel=muB0.0/sigma_vs_xi.png`
data/outputs/results/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/README.md,48,first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1,generated_artifact_or_manifest,generated_artifact,- `data/outputs/figures/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/plot_panel=muB0.0/tau_d_vs_xi.png`
data/outputs/results/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/README.md,49,first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1,generated_artifact_or_manifest,generated_artifact,- `data/outputs/figures/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/plot_panel=muB0.0/tau_dbar_vs_xi.png`
data/outputs/results/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/README.md,50,first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1,generated_artifact_or_manifest,generated_artifact,- `data/outputs/figures/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/plot_panel=muB0.0/tau_s_vs_xi.png`
data/outputs/results/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/README.md,51,first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1,generated_artifact_or_manifest,generated_artifact,- `data/outputs/figures/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/plot_panel=muB0.0/tau_sbar_vs_xi.png`
data/outputs/results/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/README.md,52,first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1,generated_artifact_or_manifest,generated_artifact,- `data/outputs/figures/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/plot_panel=muB0.0/tau_u_vs_xi.png`
data/outputs/results/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/README.md,53,first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1,generated_artifact_or_manifest,generated_artifact,- `data/outputs/figures/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/plot_panel=muB0.0/tau_ubar_vs_xi.png`
data/outputs/results/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/README.md,54,first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1,generated_artifact_or_manifest,generated_artifact,- `data/outputs/figures/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/plot_panel=muB0.0/zeta_over_s_vs_xi.png`
data/outputs/results/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/README.md,55,first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1,generated_artifact_or_manifest,generated_artifact,- `data/outputs/figures/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/plot_panel=muB0.0/zeta_vs_xi.png`
data/outputs/results/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/README.md,56,first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1,generated_artifact_or_manifest,generated_artifact,- `data/outputs/figures/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/plot_panel=muB450.0/eta_over_s_vs_xi.png`
data/outputs/results/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/README.md,57,first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1,generated_artifact_or_manifest,generated_artifact,- `data/outputs/figures/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/plot_panel=muB450.0/eta_vs_xi.png`
data/outputs/results/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/README.md,58,first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1,generated_artifact_or_manifest,generated_artifact,- `data/outputs/figures/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/plot_panel=muB450.0/sigma_over_T_vs_xi.png`
data/outputs/results/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/README.md,59,first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1,generated_artifact_or_manifest,generated_artifact,- `data/outputs/figures/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/plot_panel=muB450.0/sigma_vs_xi.png`
data/outputs/results/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/README.md,60,first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1,generated_artifact_or_manifest,generated_artifact,- `data/outputs/figures/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/plot_panel=muB450.0/tau_d_vs_xi.png`
data/outputs/results/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/README.md,61,first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1,generated_artifact_or_manifest,generated_artifact,- `data/outputs/figures/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/plot_panel=muB450.0/tau_dbar_vs_xi.png`
data/outputs/results/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/README.md,62,first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1,generated_artifact_or_manifest,generated_artifact,- `data/outputs/figures/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/plot_panel=muB450.0/tau_s_vs_xi.png`
data/outputs/results/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/README.md,63,first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1,generated_artifact_or_manifest,generated_artifact,- `data/outputs/figures/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/plot_panel=muB450.0/tau_sbar_vs_xi.png`
data/outputs/results/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/README.md,64,first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1,generated_artifact_or_manifest,generated_artifact,- `data/outputs/figures/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/plot_panel=muB450.0/tau_u_vs_xi.png`
data/outputs/results/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/README.md,65,first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1,generated_artifact_or_manifest,generated_artifact,- `data/outputs/figures/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/plot_panel=muB450.0/tau_ubar_vs_xi.png`
data/outputs/results/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/README.md,66,first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1,generated_artifact_or_manifest,generated_artifact,- `data/outputs/figures/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/plot_panel=muB450.0/zeta_over_s_vs_xi.png`
data/outputs/results/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/README.md,67,first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1,generated_artifact_or_manifest,generated_artifact,- `data/outputs/figures/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/plot_panel=muB450.0/zeta_vs_xi.png`
data/outputs/results/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/README.md,68,first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1,generated_artifact_or_manifest,generated_artifact,- `data/outputs/figures/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/plot_panel=muB900.0/eta_over_s_vs_xi.png`
data/outputs/results/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/README.md,69,first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1,generated_artifact_or_manifest,generated_artifact,- `data/outputs/figures/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/plot_panel=muB900.0/eta_vs_xi.png`
data/outputs/results/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/README.md,70,first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1,generated_artifact_or_manifest,generated_artifact,- `data/outputs/figures/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/plot_panel=muB900.0/sigma_over_T_vs_xi.png`
data/outputs/results/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/README.md,71,first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1,generated_artifact_or_manifest,generated_artifact,- `data/outputs/figures/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/plot_panel=muB900.0/sigma_vs_xi.png`
data/outputs/results/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/README.md,72,first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1,generated_artifact_or_manifest,generated_artifact,- `data/outputs/figures/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/plot_panel=muB900.0/tau_d_vs_xi.png`
data/outputs/results/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/README.md,73,first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1,generated_artifact_or_manifest,generated_artifact,- `data/outputs/figures/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/plot_panel=muB900.0/tau_dbar_vs_xi.png`
data/outputs/results/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/README.md,74,first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1,generated_artifact_or_manifest,generated_artifact,- `data/outputs/figures/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/plot_panel=muB900.0/tau_s_vs_xi.png`
data/outputs/results/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/README.md,75,first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1,generated_artifact_or_manifest,generated_artifact,- `data/outputs/figures/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/plot_panel=muB900.0/tau_sbar_vs_xi.png`
data/outputs/results/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/README.md,76,first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1,generated_artifact_or_manifest,generated_artifact,- `data/outputs/figures/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/plot_panel=muB900.0/tau_u_vs_xi.png`
data/outputs/results/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/README.md,77,first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1,generated_artifact_or_manifest,generated_artifact,- `data/outputs/figures/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/plot_panel=muB900.0/tau_ubar_vs_xi.png`
data/outputs/results/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/README.md,78,first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1,generated_artifact_or_manifest,generated_artifact,- `data/outputs/figures/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/plot_panel=muB900.0/zeta_over_s_vs_xi.png`
data/outputs/results/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/README.md,79,first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1,generated_artifact_or_manifest,generated_artifact,- `data/outputs/figures/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/plot_panel=muB900.0/zeta_vs_xi.png`
data/outputs/results/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/effective_config.json,11,first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1,generated_artifact_or_manifest,generated_artifact,"""case_name"": ""first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1"","
data/outputs/results/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/effective_config.json,15,first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1,generated_artifact_or_manifest,generated_artifact,"""figure_dir"": ""data/outputs/figures/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1"","
data/outputs/results/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/effective_config.json,22,first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1,generated_artifact_or_manifest,generated_artifact,"""outdir"": ""data/outputs/results/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1"","
data/outputs/results/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/effective_config.json,24,first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1,generated_artifact_or_manifest,generated_artifact,"""plan_csv"": ""data/outputs/results/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/sampling_plan.csv"","
data/outputs/results/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/effective_config.json,26,first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1,generated_artifact_or_manifest,generated_artifact,"""result_csv"": ""data/outputs/results/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/phase_guided_transport_scan.csv"","
data/outputs/results/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/effective_config.json,144,first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1,generated_artifact_or_manifest,generated_artifact,"""formal_case_name"": ""first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1"","
data/outputs/results/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/manifest.json,5,first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1,generated_artifact_or_manifest,generated_artifact,"""case_slug"": ""first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1"","
data/outputs/results/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/manifest.json,222,first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1,generated_artifact_or_manifest,generated_artifact,"""data/outputs/figures/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/plot_manifest.json"","
data/outputs/results/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/manifest.json,223,first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1,generated_artifact_or_manifest,generated_artifact,"""data/outputs/figures/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v1/**/*.png"""
data/outputs/results/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v2/PRODUCTION_AUDIT.md,29,prod_v1,generated_artifact_or_manifest,generated_artifact,- old `prod_v1` result trees are not modified;
data/outputs/results/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v2/README.md,37,prod_v1,generated_artifact_or_manifest,generated_artifact,"This case does not switch runtime consumers, delete `prod_v1`, or claim that"
data/outputs/results/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v2/manifest.json,76,prod_v1,generated_artifact_or_manifest,generated_artifact,"""no old prod_v1 rewrite"","
data/outputs/results/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v2/manifest.json,88,prod_v1,generated_artifact_or_manifest,fallback_or_rollback,"""legacy_prod_v1_tree_hash"": ""f44b61fe07afd1eac4c40d6ba8c043007182aa653655ba511a41cc1d034af0dd"","
data/outputs/results/relaxtime/transport/phase_guided/mode_b_fixed_T_sparse_muB/first_canonical_v1_p128_xi001_validated_anchored_prod_v1/PRODUCTION_AUDIT.md,9,first_canonical_v1_p128_xi001_validated_anchored_prod_v1,generated_artifact_or_manifest,generated_artifact,- Case slug: `first_canonical_v1_p128_xi001_validated_anchored_prod_v1`
data/outputs/results/relaxtime/transport/phase_guided/mode_b_fixed_T_sparse_muB/first_canonical_v1_p128_xi001_validated_anchored_prod_v1/PRODUCTION_AUDIT.md,11,first_canonical_v1_p128_xi001_validated_anchored_prod_v1,generated_artifact_or_manifest,generated_artifact,- Result path: `data/outputs/results/relaxtime/transport/phase_guided/mode_b_fixed_T_sparse_muB/first_canonical_v1_p128_xi001_validated_anchored_prod_v1/`
data/outputs/results/relaxtime/transport/phase_guided/mode_b_fixed_T_sparse_muB/first_canonical_v1_p128_xi001_validated_anchored_prod_v1/PRODUCTION_AUDIT.md,12,first_canonical_v1_p128_xi001_validated_anchored_prod_v1,generated_artifact_or_manifest,generated_artifact,- Figure path: `data/outputs/figures/relaxtime/transport/phase_guided/mode_b_fixed_T_sparse_muB/first_canonical_v1_p128_xi001_validated_anchored_prod_v1/`
data/outputs/results/relaxtime/transport/phase_guided/mode_b_fixed_T_sparse_muB/first_canonical_v1_p128_xi001_validated_anchored_prod_v1/PRODUCTION_AUDIT.md,66,first_canonical_v1_p128_xi005_validated_anchored_prod_v1,generated_artifact_or_manifest,generated_artifact,Parameter convergence is inherited from the existing adjacent p104-to-p128 gate for `first_canonical_v1_p128_xi005_validated_anchored_prod_v1` because the integration policy is unchanged:
data/outputs/results/relaxtime/transport/phase_guided/mode_b_fixed_T_sparse_muB/first_canonical_v1_p128_xi001_validated_anchored_prod_v1/PRODUCTION_AUDIT.md,68,first_canonical_v1_p128_xi005_validated_anchored_prod_v1,generated_artifact_or_manifest,generated_artifact,- `data/outputs/results/relaxtime/transport/phase_guided/first_canonical_v1_p128_xi005_validated_anchored_prod_v1_convergence/p104_vs_p128_convergence_gate.summary.json`
data/outputs/results/relaxtime/transport/phase_guided/mode_b_fixed_T_sparse_muB/first_canonical_v1_p128_xi001_validated_anchored_prod_v1/PRODUCTION_AUDIT.md,100,first_canonical_v1_p128_xi001_validated_anchored_prod_v1,generated_artifact_or_manifest,generated_artifact,- Figure directory: `data/outputs/figures/relaxtime/transport/phase_guided/mode_b_fixed_T_sparse_muB/first_canonical_v1_p128_xi001_validated_anchored_prod_v1/`
data/outputs/results/relaxtime/transport/phase_guided/mode_b_fixed_T_sparse_muB/first_canonical_v1_p128_xi001_validated_anchored_prod_v1/PRODUCTION_AUDIT.md,106,first_canonical_v1_p128_xi001_validated_anchored_prod_v1,generated_artifact_or_manifest,generated_artifact,- `julia --project=. scripts/relaxtime/run_phase_guided_transport_plots.jl --case-dir data/outputs/results/relaxtime/transport/phase_guided/mode_b_fixed_T_sparse_muB/first_canonical_v1_p128_xi001_validated_anchored_prod_v1 --overwrite`: pas
data/outputs/results/relaxtime/transport/phase_guided/mode_b_fixed_T_sparse_muB/first_canonical_v1_p128_xi001_validated_anchored_prod_v1/README.md,1,first_canonical_v1_p128_xi001_validated_anchored_prod_v1,generated_artifact_or_manifest,generated_artifact,# first_canonical_v1_p128_xi001_validated_anchored_prod_v1
