iter,m_fm,g_fm,residual_norm
112,2.6649391067590384,1.5251698575392576,0.050131365558832755
113,2.6649391067590384,1.5251698575392576,0.050131365558832755
114,2.6649391067590384,1.5251698575392576,0.050131365558832755
115,2.6649391067590384,1.5251698575392576,0.050131365558832755
116,2.6649391067590384,1.5251698575392576,0.050131365558832755
117,2.6649391067590384,1.5251698575392576,0.050131365558832755
118,2.6649391067590384,1.5251698575392576,0.050131365558832755
119,2.6649391067590384,1.5251698575392576,0.050131365558832755
120,2.6649391067590384,1.5251698575392576,0.050131365558832755
121,2.6649391067590384,1.5251698575392576,0.050131365558832755
122,2.6649391067590384,1.5251698575392576,0.050131365558832755
123,2.6649391067590384,1.5251698575392576,0.050131365558832755
124,2.6649391067590384,1.5251698575392576,0.050131365558832755
125,2.6649391067590384,1.5251698575392576,0.050131365558832755
126,2.6649391067590384,1.5251698575392576,0.050131365558832755
127,2.6649391067590384,1.5251698575392576,0.050131365558832755
128,2.6649391067590384,1.5251698575392576,0.050131365558832755
129,2.6649391067590384,1.5251698575392576,0.050131365558832755
130,2.6649391067590384,1.5251698575392576,0.050131365558832755
131,2.6649391067590384,1.5251698575392576,0.050131365558832755
132,2.6649391067590384,1.5251698575392576,0.050131365558832755
133,2.6649391067590384,1.5251698575392576,0.050131365558832755
134,2.6649391067590384,1.5251698575392576,0.050131365558832755
135,2.6649391067590384,1.5251698575392576,0.050131365558832755
136,2.6649391067590384,1.5251698575392576,0.050131365558832755
137,2.6649391067590384,1.5251698575392576,0.050131365558832755
138,2.6649391067590384,1.5251698575392576,0.050131365558832755
139,2.6649391067590384,1.5251698575392576,0.050131365558832755
140,2.6649391067590384,1.5251698575392576,0.050131365558832755
141,2.6649391067590384,1.5251698575392576,0.050131365558832755
142,2.6649391067590384,1.5251698575392576,0.050131365558832755
143,2.6649391067590384,1.5251698575392576,0.050131365558832755
144,2.6649391067590384,1.5251698575392576,0.050131365558832755
145,2.6649391067590384,1.5251698575392576,0.050131365558832755
146,2.6649391067590384,1.5251698575392576,0.050131365558832755
147,2.6649391067590384,1.5251698575392576,0.050131365558832755
148,2.6649391067590384,1.5251698575392576,0.050131365558832755
149,2.6649391067590384,1.5251698575392576,0.050131365558832755
150,2.6649391067590384,1.5251698575392576,0.050131365558832755
151,2.6649391067590384,1.5251698575392576,0.050131365558832755
152,2.6649391067590384,1.5251698575392576,0.050131365558832755
153,2.6649391067590384,1.5251698575392576,0.050131365558832755
154,2.6649391067590384,1.5251698575392576,0.050131365558832755
155,2.6649391067590384,1.5251698575392576,0.050131365558832755
156,2.6649391067590384,1.5251698575392576,0.050131365558832755
157,2.6649391067590384,1.5251698575392576,0.050131365558832755
158,2.6649391067590384,1.5251698575392576,0.050131365558832755
159,2.6649391067590384,1.5251698575392576,0.050131365558832755
160,2.6649391067590384,1.5251698575392576,0.050131365558832755
161,2.6649391067590384,1.5251698575392576,0.050131365558832755
162,2.6649391067590384,1.5251698575392576,0.050131365558832755
163,2.6649391067590384,1.5251698575392576,0.050131365558832755
164,2.6649391067590384,1.5251698575392576,0.050131365558832755
165,2.6649391067590384,1.5251698575392576,0.050131365558832755
166,2.6649391067590384,1.5251698575392576,0.050131365558832755
167,2.6649391067590384,1.5251698575392576,0.050131365558832755
168,2.6649391067590384,1.5251698575392576,0.050131365558832755
169,2.6649391067590384,1.5251698575392576,0.050131365558832755
170,2.6649391067590384,1.5251698575392576,0.050131365558832755
171,2.6649391067590384,1.5251698575392576,0.050131365558832755
172,2.6649391067590384,1.5251698575392576,0.050131365558832755
173,2.6649391067590384,1.5251698575392576,0.050131365558832755
174,2.6649391067590384,1.5251698575392576,0.050131365558832755
175,2.6649391067590384,1.5251698575392576,0.050131365558832755
176,2.6649391067590384,1.5251698575392576,0.050131365558832755
177,2.6649391067590384,1.5251698575392576,0.050131365558832755
178,2.6649391067590384,1.5251698575392576,0.050131365558832755
179,2.6649391067590384,1.5251698575392576,0.050131365558832755
180,2.6649391067590384,1.5251698575392576,0.050131365558832755
181,2.6649391067590384,1.5251698575392576,0.050131365558832755
182,2.6649391067590384,1.5251698575392576,0.050131365558832755
183,2.6649391067590384,1.5251698575392576,0.050131365558832755
184,2.6649391067590384,1.5251698575392576,0.050131365558832755
185,2.6649391067590384,1.5251698575392576,0.050131365558832755
186,2.6649391067590384,1.5251698575392576,0.050131365558832755
187,2.6649391067590384,1.5251698575392576,0.050131365558832755
188,2.6649391067590384,1.5251698575392576,0.050131365558832755
189,2.6649391067590384,1.5251698575392576,0.050131365558832755
190,2.6649391067590384,1.5251698575392576,0.050131365558832755
191,2.6649391067590384,1.5251698575392576,0.050131365558832755
192,2.6649391067590384,1.5251698575392576,0.050131365558832755
193,2.6649391067590384,1.5251698575392576,0.050131365558832755
194,2.6649391067590384,1.5251698575392576,0.050131365558832755
195,2.6649391067590384,1.5251698575392576,0.050131365558832755
196,2.6649391067590384,1.5251698575392576,0.050131365558832755
197,2.6649391067590384,1.5251698575392576,0.050131365558832755
198,2.6649391067590384,1.5251698575392576,0.050131365558832755
199,2.6649391067590384,1.5251698575392576,0.050131365558832755
200,2.6649391067590384,1.5251698575392576,0.050131365558832755
