m_fm,g_fixed_fm,m_MeV,residual_re,residual_im,residual_norm,log10_residual_norm
2.57,2.2604622697981633,507.13033962799994,0.09091477155489641,0.10192052475013877,0.13657704438236556,-0.8646222899359489
2.58,2.2604622697981633,509.103609432,0.08899785965664823,0.10341483411807723,0.1364377035101877,-0.8650655991535792
2.59,2.2604622697981633,511.07687923599997,0.08698472589047251,0.104996631763716,0.13634747969788813,-0.865352885323495
2.6,2.2604622697981633,513.0501490400001,0.08485900902603574,0.10668199508153453,0.136316174709597,-0.8654526095332372
2.61,2.2604622697981633,515.0234188439999,0.0825985992006125,0.10849277111969258,0.1363569212586344,-0.8653228130714893
2.62,2.2604622697981633,516.996688648,0.08017225324056977,0.11046000423572963,0.136488104703038,-0.8649051968792149
2.63,2.2604622697981633,518.969958452,0.07753308373501289,0.11263054557482946,0.13673704278630666,-0.8641138168264776
2.64,2.2604622697981633,520.943228256,0.0746044189472721,0.11508144236580616,0.13714794093771315,-0.8628107082643504
2.65,2.2604622697981633,522.91649806,0.07124294721884555,0.11795753768761737,0.13780253345186685,-0.860742798001311
2.66,2.2604622697981633,524.889767864,0.06710686108254524,0.1216063473549788,0.13889360864118905,-0.8573177383928872
2.67,2.2604622697981633,526.863037668,0.06052254583722777,0.12774130780709858,0.14135352940371612,-0.849693343301648
2.68,2.2604622697981633,528.836307472,0.04765962612046421,0.12372615603037648,0.1325880901438568,-0.8774954851100057
2.69,2.2604622697981633,530.809577276,0.04272469404885902,0.11981843751563961,0.12720792998181302,-0.895485814473807
2.7,2.2604622697981633,532.78284708,0.03880725921198644,0.1168658337437193,0.12314067753655145,-0.9095984611913774
2.71,2.2604622697981633,534.756116884,0.03537873849325188,0.11436059451470539,0.1197079810001437,-0.9218768939647145
2.72,2.2604622697981633,536.729386688,0.03225168960467845,0.11212364665220234,0.11666997737612042,-0.9330408863484175
2.73,2.2604622697981633,538.702656492,0.029333849813914882,0.11006727946696321,0.11390908986627843,-0.9434416181399448
2.74,2.2604622697981633,540.6759262960001,0.026571801545501934,0.10814094180062206,0.11135763975093521,-0.9532799826006798
2.75,2.2604622697981633,542.6491961,0.023931379756972196,0.10631243843818873,0.10897268237382288,-0.9626823587678439
2.76,2.2604622697981633,544.6224659039999,0.021389197921858946,0.10455981719041524,0.10672512899328587,-0.9717333116138408
2.77,2.2604622697981633,546.595735708,0.018928436283380493,0.10286734625751859,0.10459434318450601,-0.9804918029466312
2.78,2.2604622697981633,548.569005512,0.01653653366317738,0.10122331488068352,0.10256518132888667,-0.9890000478320272
2.79,2.2604622697981633,550.542275316,0.014203826808940515,0.09961873988568179,0.10062624922170907,-0.9972887150541143
2.8,2.2604622697981633,552.51554512,0.011978017037639503,-0.016166586006604478,0.020120422343055375,-1.696362907347058
2.81,2.2604622697981633,554.488814924,0.010758016478284348,-0.017455837797894308,0.02050466268372716,-1.6881473707705912
2.82,2.2604622697981633,556.4620847279999,0.009540473046367348,-0.018756831808529453,0.021043748844773932,-1.6768768901090394
2.83,2.2604622697981633,558.435354532,0.008325454972208516,-0.02006958797639536,0.021727898242502534,-1.6629822813108186
2.84,2.2604622697981633,560.408624336,0.00711303062470305,-0.021394126417723355,0.022545594909992767,-1.6469383004896658
2.85,2.2604622697981633,562.38189414,0.005903268531898427,-0.02273046737687702,0.023484520998542268,-1.6292182934671668
2.86,2.2604622697981633,564.355163944,0.004696237397000633,-0.02407863118882035,0.024532328173579844,-1.6102612343065101
2.87,2.2604622697981633,566.3284337480001,0.0034920061111406563,-0.02543863825064908,0.02567719655117416,-1.5904523944979578
2.88,2.2604622697981633,568.3017035519999,0.0022906437638150782,-0.0268105089997328,0.02690818540291148,-1.57011558860095
2.89,2.2604622697981633,570.274973356,0.0010922196516145975,-0.028194263896769274,0.028215411754004945,-1.5495136075882534
2.9,2.2604622697981633,572.24824316,-0.00010319671430952717,-0.029589923412547,0.029590103364507556,-1.5288535177539715
2.91,2.2604622697981633,574.221512964,-0.0012955356017339261,-0.030997508017549226,0.03102456955049318,-1.5082942353938547
2.92,2.2604622697981633,576.194782768,-0.002484727051569835,-0.032417038173766226,0.032512124391989826,-1.4879546521102869
2.93,2.2604622697981633,578.168052572,-0.003670700872620283,-0.033848534328244646,0.03404698696017919,-1.4679213156004511
2.94,2.2604622697981633,580.141322376,-0.004853386636757766,-0.035292016908015325,0.035624174647021625,-1.4482551887489463
2.95,2.2604622697981633,582.11459218,-0.00603271367442651,-0.03674750631613535,0.03723939922624988,-1.4289973339965263
2.96,2.2604622697981633,584.087861984,-0.00720861107039342,-0.038215022928628106,0.038888970814355196,-1.4101735501814372
2.97,2.2604622697981633,586.061131788,-0.008381007659686877,-0.0396945870921658,0.04056971202521982,-1.3917980750243362
2.98,2.2604622697981633,588.034401592,-0.009549832023683095,-0.041186219122359216,0.04227888287639056,-1.373876496459899
2.99,2.2604622697981633,590.007671396,-0.010715012486296277,-0.04268993930255999,0.04401411603381057,-1.3564080159590903
3.0,2.2604622697981633,591.9809412,-0.011876477110249153,-0.04420576788309044,0.04577336149644182,-1.339387192756246
3.01,2.2604622697981633,593.954211004,-0.013034153693396569,-0.045733725080834675,0.04755483963039356,-1.3228052785621096
3.02,2.2604622697981633,595.927480808,-0.014187969765084418,-0.047273831079141355,0.04935700143803451,-1.30665123265537
3.03,2.2604622697981633,597.9007506119999,-0.015337852582527548,-0.04882610602799054,0.051178495012064604,-1.2909124894055701
3.04,2.2604622697981633,599.874020416,-0.016483729127191614,-0.0503905700443926,0.05301813722998444,-1.2755755350893536
3.05,2.2604622697981633,601.84729022,-0.01762552610117194,-0.05196724321298641,0.05487488986322228,-1.2606263384007164
3.06,2.2604622697981633,603.820560024,-0.0187631699235542,-0.05355614558681518,0.05674783939231794,-1.2460506690750466
3.07,2.2604622697981633,605.793829828,-0.019896586726753616,-0.05515729718825688,0.05863617992748947,-1.2318343311781952
3.08,2.2604622697981633,607.767099632,-0.02102570235282329,-0.0567707180100935,0.06053919872950974,-1.217963331474182
3.09,2.2604622697981633,609.7403694359999,-0.02215044234972595,-0.05839642801670441,0.06245626390842373,-1.2044239985317702
3.1,2.2604622697981633,611.71363924,-0.023270731967563865,-0.06003444714537109,0.06438681394786167,-1.191203064566155
3.11,2.2604622697981633,613.686909044,-0.024386496154762613,-0.06168479530768411,0.06633034876176319,-1.1782877191962557
3.12,2.2604622697981633,615.660178848,-0.025497659554203526,-0.06334749239104098,0.06828642203963436,-1.1656656421381129
3.13,2.2604622697981633,617.633448652,-0.02660414649930196,-0.06502255826022961,0.07025463467744512,-1.1533250201994525
3.14,2.2604622697981633,619.6067184560001,-0.027705881010027134,-0.06671001275909116,0.0722346291252325,-1.1412545526722404
3.15,2.2604622697981633,621.5799882599999,-0.028802786788860037,-0.06840987571225407,0.07422608451057203,-1.1294434482483726
3.16,2.2604622697981633,623.553258064,-0.029894787216688475,-0.07012216692693643,0.07622871242032242,-1.1178814158389356
3.17,2.2604622697981633,625.526527868,-0.0309818053486327,-0.07184690619481422,0.07824225324226675,-1.1065586511065475
3.18,2.2604622697981633,627.499797672,-0.03206376390980316,-0.07358411329394754,0.08026647298418003,-1.095465820082422
3.19,2.2604622697981633,629.473067476,-0.03314058529098448,-0.07533380799076494,0.08230116050104311,-1.084594040903819
3.2,2.2604622697981633,631.4463372800001,-0.03421219154424476,-0.07709601004210491,0.08434612507206501,-1.0739348644497855
3.21,2.2604622697981633,633.419607084,-0.035278504378466656,-0.07887073919730696,0.08640119427826853,-1.063480254455398
3.22,2.2604622697981633,635.392876888,-0.03633944515480526,-0.08065801520035223,0.08846621213898191,-1.0532225675330595
3.23,2.2604622697981633,637.366146692,-0.037394934882049195,-0.08245785779206227,0.09054103747190367,-1.0431545334133152
3.24,2.2604622697981633,639.339416496,-0.03844489421191946,-0.08427028671233062,0.09262554244669279,-1.0332692356289115
3.25,2.2604622697981633,641.3126863,-0.03948924343425848,-0.08609532170241645,0.09471961130649084,-1.0235600927980193
3.26,2.2604622697981633,643.285956104,-0.04052790247214953,-0.08793298250727324,0.09682313923549725,-1.0140208406111377
3.27,2.2604622697981633,645.259225908,-0.041560790876937634,-0.0897832888779258,0.09893603135386833,-1.0046455145872002
3.28,2.2604622697981633,647.232495712,-0.04258782782315541,-0.09164626057389291,0.10105820182386291,-0.9954284336351086
3.29,2.2604622697981633,649.205765516,-0.04360893210336097,-0.09352191736565185,0.10318957305340186,-0.9863641844350742
3.3,2.2604622697981633,651.1790353199999,-0.04462402212287235,-0.09541027903714663,0.10533007498510946,-0.9774476066380409
