m_fm,g_fm,m_MeV,g_MeV,residual_re,residual_im,residual_norm,log10_residual_norm
3.24,0.0,639.339416496,0.0,0.08733067805789442,-0.20393808717366904,0.2218499283977947,-0.6539407071162235
3.25,0.0,641.3126863,0.0,0.08712894550909085,-0.20566833538303275,0.22336274829244415,-0.6509892553924442
3.26,0.0,643.285956104,0.0,0.0869343126583387,-0.20740707221613094,0.2248894580069176,-0.6480309022199032
3.27,0.0,645.259225908,0.0,0.08674685332257714,-0.20915430319569622,0.22642998720718494,-0.6450660579775715
3.28,0.0,647.232495712,0.0,0.08656664172627049,-0.21091003374574704,0.22798426655012102,-0.6420951231146037
3.29,0.0,649.205765516,0.0,0.08639375250686629,-0.21267426919211008,0.22955222771433906,-0.6391184882198939
3.3,0.0,651.1790353199999,0.0,0.08622826072035192,-0.21444701476294326,0.23113380342908518,-0.636136534100539
2.2,0.01,434.11935688000005,1.973269804,0.1341991540912676,-0.06826834908532194,0.15056553538458647,-0.8222744272404731
2.21,0.01,436.092626684,1.973269804,0.13359920314636767,-0.06916771702860847,0.15044241476489956,-0.8226297042934142
2.22,0.01,438.065896488,1.973269804,0.1330002548878983,-0.07007435881132537,0.15033124613021834,-0.8229507425562568
2.23,0.01,440.039166292,1.973269804,0.1324023564362915,-0.07098829324241218,0.15023222612792997,-0.8232368973695787
2.24,0.01,442.01243609600004,1.973269804,0.13180555511151684,-0.07190953899154577,0.15014554990485648,-0.8234875351293689
2.25,0.01,443.98570589999997,1.973269804,0.13120989843282166,-0.0728381145890242,0.15007141094703946,-0.823702034275834
2.26,0.01,445.95897570399995,1.973269804,0.13061543411852486,-0.0737740384257376,0.15001000091864847,-0.8238797862843321
2.27,0.01,447.932245508,1.973269804,0.1300222100858678,-0.07471732875322581,0.14996150950037537,-0.8240201966555016
2.28,0.01,449.905515312,1.973269804,0.1294302744509252,-0.07566800368382195,0.14992612422768992,-0.8241226859015449
2.29,0.01,451.878785116,1.973269804,0.1288396755285765,-0.07662608119088593,0.14990403032934477,-0.8241866905255399
2.3,0.01,453.85205491999994,1.973269804,0.12825046183254363,-0.07759157910912803,0.1498954105665307,-0.8242116639905692
2.31,0.01,455.825324724,1.973269804,0.1276626820754951,-0.07856451513502902,0.14990044507309225,-0.824197077675396
2.32,0.01,457.79859452799997,1.973269804,0.12707638516922326,-0.07954490682735982,0.14991931119722415,-0.8241424218133665
2.33,0.01,459.771864332,1.973269804,0.12649162022489688,-0.0805327716078104,0.149952183345076,-0.8240472064111868
2.34,0.01,461.745134136,1.973269804,0.12590843655339382,-0.08152812676173556,0.1499992328266969,-0.8239109621442137
2.35,0.01,463.71840394000003,1.973269804,0.12532688366572245,-0.08253098943902973,0.1500606277047606,-0.823733241224894
2.36,0.01,465.69167374399996,1.973269804,0.1247470112735365,-0.08354137665514694,0.15013653264651136,-0.8235136182410158
2.37,0.01,467.664943548,1.973269804,0.12416886928975351,-0.08455930529228325,0.15022710877937262,-0.823251690960474
2.38,0.01,469.638213352,1.973269804,0.12359250782928062,-0.08558479210074574,0.15033251355065763,-0.8229470810993281
2.39,0.01,471.611483156,1.973269804,0.12301797720988367,-0.08661785370053793,0.15045290059184385,-0.8225994350499297
2.4,0.01,473.58475295999995,1.973269804,0.12244532795318061,-0.08765850658319721,0.15058841958782349,-0.8222084245661357
2.41,0.01,475.55802276400004,1.973269804,0.1218746107858074,-0.08870676711393223,0.15073921615159558,-0.8217737474025718
2.42,0.01,477.53129256799997,1.973269804,0.12130587664077525,-0.08976265153411644,0.15090543170483361,-0.8212951279051143
2.43,0.01,479.504562372,1.973269804,0.12073917665904323,-0.09082617596421498,0.1510872033647661,-0.8207723175498862
2.44,0.01,481.477832176,1.973269804,0.12017456219135696,-0.09189735640723712,0.1512846638378229,-0.8202050954281562
2.45,0.01,483.45110198000003,1.973269804,0.11961208480040167,-0.0929762087528399,0.1514979413205016,-0.8195932686746851
2.46,0.01,485.42437178399996,1.973269804,0.1190517962633402,-0.0940627487822405,0.15172715940792786,-0.8189366728371749
2.47,0.01,487.39764158800006,1.973269804,0.11849374857482455,-0.0951569921741505,0.1519724370106141,-0.8182351721845706
2.48,0.01,489.370911392,1.973269804,0.11793799395060453,-0.09625895451200976,0.1522338882799687,-0.8174886599520167
2.49,0.01,491.344181196,1.973269804,0.11738458483189203,-0.09736865129290076,0.15251162254318246,-0.8166970585202643
2.5,0.01,493.317451,1.973269804,0.11683357389070531,-0.0984860979386577,0.15280574424823753,-0.8158603195272034
2.51,0.01,495.29072080399993,1.973269804,0.11628501403649816,-0.09961130980988939,0.15311635291996195,-0.8149784239089178
2.52,0.01,497.263990608,1.973269804,0.11573895842450839,-0.1007443022239283,0.153443543128332,-0.814051381867119
