mode,key,xi,field,p104,p128,abs_delta,rel_delta,signed_rel_delta
mode_a_fixed_muB_phase_scaled,450.0000000000|1.1000000000|-0.5000000000,-0.5,sigma_over_T,0.024104299270212414,0.024101101739006897,3.1975312055169958e-06,0.0001326539788471859,-0.0001326539788471859
mode_a_fixed_muB_phase_scaled,450.0000000000|1.1000000000|0.0000000000,0.0,tau_u,1.1695343604226256,1.1694536033626795,8.075705994614601e-05,6.90506090962248e-05,-6.90506090962248e-05
mode_a_fixed_muB_phase_scaled,450.0000000000|1.1000000000|0.0000000000,0.0,tau_d,1.1695343604226256,1.1694536033626795,8.075705994614601e-05,6.90506090962248e-05,-6.90506090962248e-05
mode_a_fixed_muB_phase_scaled,450.0000000000|1.1000000000|0.0000000000,0.0,tau_s,1.8068384212311976,1.8067668788249565,7.154240624118735e-05,3.959535363014787e-05,-3.959535363014787e-05
mode_a_fixed_muB_phase_scaled,450.0000000000|1.1000000000|0.0000000000,0.0,tau_ubar,0.3944716267956862,0.3944488022618844,2.282453380181293e-05,5.7861027895004314e-05,-5.7861027895004314e-05
mode_a_fixed_muB_phase_scaled,450.0000000000|1.1000000000|0.0000000000,0.0,tau_dbar,0.3944716267956862,0.3944488022618844,2.282453380181293e-05,5.7861027895004314e-05,-5.7861027895004314e-05
mode_a_fixed_muB_phase_scaled,450.0000000000|1.1000000000|0.0000000000,0.0,tau_sbar,0.8465193871635698,0.8464892429892524,3.014417431734806e-05,3.560954985136497e-05,-3.560954985136497e-05
mode_a_fixed_muB_phase_scaled,450.0000000000|1.1000000000|0.0000000000,0.0,tauinv_u,0.8550411461520786,0.855100191341129,5.9045189050421776e-05,6.905060909624637e-05,6.905537741211805e-05
mode_a_fixed_muB_phase_scaled,450.0000000000|1.1000000000|0.0000000000,0.0,tauinv_d,0.8550411461520786,0.855100191341129,5.9045189050421776e-05,6.905060909624637e-05,6.905537741211805e-05
mode_a_fixed_muB_phase_scaled,450.0000000000|1.1000000000|0.0000000000,0.0,tauinv_s,0.5534529198900863,0.5534748349219004,2.191503181414589e-05,3.959535363019399e-05,3.959692148430283e-05
mode_a_fixed_muB_phase_scaled,450.0000000000|1.1000000000|0.0000000000,0.0,tauinv_ubar,2.535036570622462,2.535183258931726,0.00014668830926378718,5.786102789492173e-05,5.786437598719485e-05
mode_a_fixed_muB_phase_scaled,450.0000000000|1.1000000000|0.0000000000,0.0,tauinv_dbar,2.535036570622462,2.535183258931726,0.00014668830926378718,5.786102789492173e-05,5.786437598719485e-05
mode_a_fixed_muB_phase_scaled,450.0000000000|1.1000000000|0.0000000000,0.0,tauinv_sbar,1.1813078532680714,1.181349920606961,4.206733888967307e-05,3.560954985129169e-05,3.561081793648825e-05
mode_a_fixed_muB_phase_scaled,450.0000000000|1.1000000000|0.0000000000,0.0,eta,2.1437424556047544,2.1436149716556137,0.00012748394914074979,5.946794066024423e-05,-5.946794066024423e-05
mode_a_fixed_muB_phase_scaled,450.0000000000|1.1000000000|0.0000000000,0.0,sigma,0.01658835081403643,0.016587275056167174,1.0757578692566216e-06,6.485020007813896e-05,-6.485020007813896e-05
mode_a_fixed_muB_phase_scaled,450.0000000000|1.1000000000|0.0000000000,0.0,zeta,0.3900279956489607,0.3900052331366458,2.27625123148667e-05,5.836122680627722e-05,-5.836122680627722e-05
mode_a_fixed_muB_phase_scaled,450.0000000000|1.1000000000|0.0000000000,0.0,eta_over_s,0.15114760556902496,0.151138617132186,8.988436838969216e-06,5.946794066059117e-05,-5.946794066059117e-05
mode_a_fixed_muB_phase_scaled,450.0000000000|1.1000000000|0.0000000000,0.0,zeta_over_s,0.02749947760427036,0.027497872701020835,1.6049032495260573e-06,5.836122680660791e-05,-5.836122680660791e-05
mode_a_fixed_muB_phase_scaled,450.0000000000|1.1000000000|0.0000000000,0.0,sigma_over_T,0.01628203043973789,0.016280974546806194,1.0558929316971388e-06,6.485020007824876e-05,-6.485020007824876e-05
mode_a_fixed_muB_phase_scaled,450.0000000000|1.1000000000|0.3500000000,0.35,tau_u,1.3429971109386936,1.3512022229096434,0.008205111970949863,0.0060724529843365635,0.006109552957425847
mode_a_fixed_muB_phase_scaled,450.0000000000|1.1000000000|0.3500000000,0.35,tau_d,1.3429971109386936,1.3512022229096434,0.008205111970949863,0.0060724529843365635,0.006109552957425847
mode_a_fixed_muB_phase_scaled,450.0000000000|1.1000000000|0.3500000000,0.35,tau_s,2.152814870001108,2.1532214001866015,0.0004065301854936365,0.0001888009219388243,0.00018883657445817778
mode_a_fixed_muB_phase_scaled,450.0000000000|1.1000000000|0.3500000000,0.35,tau_ubar,0.4705815254858354,0.4749705122283864,0.004388986742551004,0.009240545738217512,0.009326729811629875
mode_a_fixed_muB_phase_scaled,450.0000000000|1.1000000000|0.3500000000,0.35,tau_dbar,0.4705815254858354,0.4749705122283864,0.004388986742551004,0.009240545738217512,0.009326729811629875
mode_a_fixed_muB_phase_scaled,450.0000000000|1.1000000000|0.3500000000,0.35,tau_sbar,1.0913507581461825,1.091824988651322,0.0004742305051395057,0.0004343466307043397,0.0004345353696780813
mode_a_fixed_muB_phase_scaled,450.0000000000|1.1000000000|0.3500000000,0.35,tauinv_u,0.7446032399139308,0.7400816717475688,0.004521568166362067,0.006072452984336622,-0.006072452984336622
mode_a_fixed_muB_phase_scaled,450.0000000000|1.1000000000|0.3500000000,0.35,tauinv_d,0.7446032399139308,0.7400816717475688,0.004521568166362067,0.006072452984336622,-0.006072452984336622
mode_a_fixed_muB_phase_scaled,450.0000000000|1.1000000000|0.3500000000,0.35,tauinv_s,0.46450812558698346,0.4644204260246245,8.769956235893384e-05,0.00018880092193890218,-0.00018880092193890218
mode_a_fixed_muB_phase_scaled,450.0000000000|1.1000000000|0.3500000000,0.35,tauinv_ubar,2.125030299410044,2.1053938597332476,0.019636439676796513,0.009240545738217486,-0.009240545738217486
mode_a_fixed_muB_phase_scaled,450.0000000000|1.1000000000|0.3500000000,0.35,tauinv_dbar,2.125030299410044,2.1053938597332476,0.019636439676796513,0.009240545738217486,-0.009240545738217486
mode_a_fixed_muB_phase_scaled,450.0000000000|1.1000000000|0.3500000000,0.35,tauinv_sbar,0.9162956936948896,0.9158977037476043,0.00039798994728534876,0.00043434663070442456,-0.00043434663070442456
mode_a_fixed_muB_phase_scaled,450.0000000000|1.1000000000|0.3500000000,0.35,eta,1.8781420372736348,1.8865666163512422,0.008424579077607408,0.004465561409064451,0.004485592096025267
mode_a_fixed_muB_phase_scaled,450.0000000000|1.1000000000|0.3500000000,0.35,sigma,0.015241848650725472,0.015328251513144837,8.64028624193644e-05,0.005636837466117326,0.005668791522559296
mode_a_fixed_muB_phase_scaled,450.0000000000|1.1000000000|0.3500000000,0.35,zeta,0.42121463333802805,0.42307297182686415,0.0018583384888360976,0.004392477450903181,0.004411856430792058
mode_a_fixed_muB_phase_scaled,450.0000000000|1.1000000000|0.3500000000,0.35,eta_over_s,0.15362911672903043,0.15431823428075,0.0006891175517195758,0.004465561409067637,0.004485592096028481
mode_a_fixed_muB_phase_scaled,450.0000000000|1.1000000000|0.3500000000,0.35,zeta_over_s,0.034454706187717184,0.03460671540478263,0.00015200921706544357,0.004392477450906421,0.004411856430795326
