surface,xi,mu_MeV,T_MeV,rho,layer,status,interpolation_method,source_key_left,source_key_right,source_keys,distance_to_source_MeV,mu_CEP_proxy_MeV,T_CEP_bracket_low_MeV,T_CEP_bracket_high_MeV,boundary_relation,physical_region,error_estimate,source_layer,calculation_sha,v6_manifest_hash
crossover,-0.31875,137.77274754555862,174.03515704429788,2.0479721692445776,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=-0.325;mu_MeV=137.636614337|xi=-0.325;mu_MeV=160.57605006,xi=-0.3125;mu_MeV=114.924067295|xi=-0.3125;mu_MeV=137.908880754,xi=-0.325;mu_MeV=137.636614337|xi=-0.325;mu_MeV=160.57605006|xi=-0.3125;mu_MeV=114.924067295|xi=-0.3125;mu_MeV=137.908880754,0.0062500000000000056,241.91143524540746,141.375,141.4375,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.31875,137.84081414991402,174.0200642995341,2.0485256285966917,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=-0.325;mu_MeV=137.636614337|xi=-0.325;mu_MeV=160.57605006,xi=-0.3125;mu_MeV=114.924067295|xi=-0.3125;mu_MeV=137.908880754,xi=-0.325;mu_MeV=137.636614337|xi=-0.325;mu_MeV=160.57605006|xi=-0.3125;mu_MeV=114.924067295|xi=-0.3125;mu_MeV=137.908880754,0.0062500000000000056,241.91143524540746,141.375,141.4375,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.31875,137.90888075426946,174.00497155477035,2.0490790879488054,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=-0.325;mu_MeV=137.636614337|xi=-0.325;mu_MeV=160.57605006,xi=-0.3125;mu_MeV=114.924067295|xi=-0.3125;mu_MeV=137.908880754,xi=-0.325;mu_MeV=137.636614337|xi=-0.325;mu_MeV=160.57605006|xi=-0.3125;mu_MeV=114.924067295|xi=-0.3125;mu_MeV=137.908880754,0.0062500000000000056,241.91143524540746,141.375,141.4375,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.31875,143.575673080616,172.63942569786343,2.086325481508998,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=-0.325;mu_MeV=137.636614337|xi=-0.325;mu_MeV=160.57605006,xi=-0.3125;mu_MeV=137.908880754|xi=-0.3125;mu_MeV=160.893694213,xi=-0.325;mu_MeV=137.636614337|xi=-0.325;mu_MeV=160.57605006|xi=-0.3125;mu_MeV=137.908880754|xi=-0.3125;mu_MeV=160.893694213,0.0062500000000000056,241.91143524540746,141.375,141.4375,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.31875,149.2424654069626,171.27387984095648,2.1235718750691905,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=-0.325;mu_MeV=137.636614337|xi=-0.325;mu_MeV=160.57605006,xi=-0.3125;mu_MeV=137.908880754|xi=-0.3125;mu_MeV=160.893694213,xi=-0.325;mu_MeV=137.636614337|xi=-0.325;mu_MeV=160.57605006|xi=-0.3125;mu_MeV=137.908880754|xi=-0.3125;mu_MeV=160.893694213,0.0062500000000000056,241.91143524540746,141.375,141.4375,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.31875,154.90925773330918,169.90833398404956,2.1608182686293835,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=-0.325;mu_MeV=137.636614337|xi=-0.325;mu_MeV=160.57605006,xi=-0.3125;mu_MeV=137.908880754|xi=-0.3125;mu_MeV=160.893694213,xi=-0.325;mu_MeV=137.636614337|xi=-0.325;mu_MeV=160.57605006|xi=-0.3125;mu_MeV=137.908880754|xi=-0.3125;mu_MeV=160.893694213,0.0062500000000000056,241.91143524540746,141.375,141.4375,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.31875,160.57605005965573,168.54278812714264,2.1980646621895756,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=-0.325;mu_MeV=137.636614337|xi=-0.325;mu_MeV=160.57605006,xi=-0.3125;mu_MeV=137.908880754|xi=-0.3125;mu_MeV=160.893694213,xi=-0.325;mu_MeV=137.636614337|xi=-0.325;mu_MeV=160.57605006|xi=-0.3125;mu_MeV=137.908880754|xi=-0.3125;mu_MeV=160.893694213,0.0062500000000000056,241.91143524540746,141.375,141.4375,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.31875,160.6554610980704,168.52210819734967,2.1984551515923556,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=-0.325;mu_MeV=160.57605006|xi=-0.325;mu_MeV=183.515485782,xi=-0.3125;mu_MeV=137.908880754|xi=-0.3125;mu_MeV=160.893694213,xi=-0.325;mu_MeV=160.57605006|xi=-0.325;mu_MeV=183.515485782|xi=-0.3125;mu_MeV=137.908880754|xi=-0.3125;mu_MeV=160.893694213,0.0062500000000000056,241.91143524540746,141.375,141.4375,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.31875,160.73487213648502,168.50142826755672,2.1988456409951356,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=-0.325;mu_MeV=160.57605006|xi=-0.325;mu_MeV=183.515485782,xi=-0.3125;mu_MeV=137.908880754|xi=-0.3125;mu_MeV=160.893694213,xi=-0.325;mu_MeV=160.57605006|xi=-0.325;mu_MeV=183.515485782|xi=-0.3125;mu_MeV=137.908880754|xi=-0.3125;mu_MeV=160.893694213,0.0062500000000000056,241.91143524540746,141.375,141.4375,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.31875,160.81428317489969,168.48074833776374,2.1992361303979155,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=-0.325;mu_MeV=160.57605006|xi=-0.325;mu_MeV=183.515485782,xi=-0.3125;mu_MeV=137.908880754|xi=-0.3125;mu_MeV=160.893694213,xi=-0.325;mu_MeV=160.57605006|xi=-0.325;mu_MeV=183.515485782|xi=-0.3125;mu_MeV=137.908880754|xi=-0.3125;mu_MeV=160.893694213,0.0062500000000000056,241.91143524540746,141.375,141.4375,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.31875,160.89369421331435,168.46006840797077,2.199626619800696,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=-0.325;mu_MeV=160.57605006|xi=-0.325;mu_MeV=183.515485782,xi=-0.3125;mu_MeV=137.908880754|xi=-0.3125;mu_MeV=160.893694213,xi=-0.325;mu_MeV=160.57605006|xi=-0.325;mu_MeV=183.515485782|xi=-0.3125;mu_MeV=137.908880754|xi=-0.3125;mu_MeV=160.893694213,0.0062500000000000056,241.91143524540746,141.375,141.4375,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.31875,166.54914210560167,166.87683783523755,2.2179558227949507,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=-0.325;mu_MeV=160.57605006|xi=-0.325;mu_MeV=183.515485782,xi=-0.3125;mu_MeV=160.893694213|xi=-0.3125;mu_MeV=183.878507672,xi=-0.325;mu_MeV=160.57605006|xi=-0.325;mu_MeV=183.515485782|xi=-0.3125;mu_MeV=160.893694213|xi=-0.3125;mu_MeV=183.878507672,0.0062500000000000056,241.91143524540746,141.375,141.4375,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.31875,172.204589997889,165.29360726250434,2.236285025789206,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=-0.325;mu_MeV=160.57605006|xi=-0.325;mu_MeV=183.515485782,xi=-0.3125;mu_MeV=160.893694213|xi=-0.3125;mu_MeV=183.878507672,xi=-0.325;mu_MeV=160.57605006|xi=-0.325;mu_MeV=183.515485782|xi=-0.3125;mu_MeV=160.893694213|xi=-0.3125;mu_MeV=183.878507672,0.0062500000000000056,241.91143524540746,141.375,141.4375,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.31875,177.86003789017636,163.71037668977107,2.2546142287834607,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=-0.325;mu_MeV=160.57605006|xi=-0.325;mu_MeV=183.515485782,xi=-0.3125;mu_MeV=160.893694213|xi=-0.3125;mu_MeV=183.878507672,xi=-0.325;mu_MeV=160.57605006|xi=-0.325;mu_MeV=183.515485782|xi=-0.3125;mu_MeV=160.893694213|xi=-0.3125;mu_MeV=183.878507672,0.0062500000000000056,241.91143524540746,141.375,141.4375,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.31875,183.51548578246368,162.12714611703785,2.2729434317777155,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=-0.325;mu_MeV=160.57605006|xi=-0.325;mu_MeV=183.515485782,xi=-0.3125;mu_MeV=160.893694213|xi=-0.3125;mu_MeV=183.878507672,xi=-0.325;mu_MeV=160.57605006|xi=-0.325;mu_MeV=183.515485782|xi=-0.3125;mu_MeV=160.893694213|xi=-0.3125;mu_MeV=183.878507672,0.0062500000000000056,241.91143524540746,141.375,141.4375,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.31875,183.60624125493757,162.09994453325564,2.273097165194267,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=-0.325;mu_MeV=183.515485782|xi=-0.325;mu_MeV=206.454921505,xi=-0.3125;mu_MeV=160.893694213|xi=-0.3125;mu_MeV=183.878507672,xi=-0.325;mu_MeV=183.515485782|xi=-0.325;mu_MeV=206.454921505|xi=-0.3125;mu_MeV=160.893694213|xi=-0.3125;mu_MeV=183.878507672,0.0062500000000000056,241.91143524540746,141.375,141.4375,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.31875,183.6969967274115,162.07274294947342,2.2732508986108195,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=-0.325;mu_MeV=183.515485782|xi=-0.325;mu_MeV=206.454921505,xi=-0.3125;mu_MeV=160.893694213|xi=-0.3125;mu_MeV=183.878507672,xi=-0.325;mu_MeV=183.515485782|xi=-0.325;mu_MeV=206.454921505|xi=-0.3125;mu_MeV=160.893694213|xi=-0.3125;mu_MeV=183.878507672,0.0062500000000000056,241.91143524540746,141.375,141.4375,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.31875,183.7877521998854,162.04554136569118,2.273404632027371,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=-0.325;mu_MeV=183.515485782|xi=-0.325;mu_MeV=206.454921505,xi=-0.3125;mu_MeV=160.893694213|xi=-0.3125;mu_MeV=183.878507672,xi=-0.325;mu_MeV=183.515485782|xi=-0.325;mu_MeV=206.454921505|xi=-0.3125;mu_MeV=160.893694213|xi=-0.3125;mu_MeV=183.878507672,0.0062500000000000056,241.91143524540746,141.375,141.4375,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.31875,183.8785076723593,162.018339781909,2.2735583654439226,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=-0.325;mu_MeV=183.515485782|xi=-0.325;mu_MeV=206.454921505,xi=-0.3125;mu_MeV=160.893694213|xi=-0.3125;mu_MeV=183.878507672,xi=-0.325;mu_MeV=183.515485782|xi=-0.325;mu_MeV=206.454921505|xi=-0.3125;mu_MeV=160.893694213|xi=-0.3125;mu_MeV=183.878507672,0.0062500000000000056,241.91143524540746,141.375,141.4375,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.31875,189.5226111305874,160.21656584987835,2.2746011533990265,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=-0.325;mu_MeV=183.515485782|xi=-0.325;mu_MeV=206.454921505,xi=-0.3125;mu_MeV=183.878507672|xi=-0.3125;mu_MeV=206.863321131,xi=-0.325;mu_MeV=183.515485782|xi=-0.325;mu_MeV=206.454921505|xi=-0.3125;mu_MeV=183.878507672|xi=-0.3125;mu_MeV=206.863321131,0.0062500000000000056,241.91143524540746,141.375,141.4375,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.31875,195.16671458881547,158.41479191784774,2.275643941354131,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=-0.325;mu_MeV=183.515485782|xi=-0.325;mu_MeV=206.454921505,xi=-0.3125;mu_MeV=183.878507672|xi=-0.3125;mu_MeV=206.863321131,xi=-0.325;mu_MeV=183.515485782|xi=-0.325;mu_MeV=206.454921505|xi=-0.3125;mu_MeV=183.878507672|xi=-0.3125;mu_MeV=206.863321131,0.0062500000000000056,241.91143524540746,141.375,141.4375,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.31875,200.81081804704354,156.61301798581712,2.276686729309235,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=-0.325;mu_MeV=183.515485782|xi=-0.325;mu_MeV=206.454921505,xi=-0.3125;mu_MeV=183.878507672|xi=-0.3125;mu_MeV=206.863321131,xi=-0.325;mu_MeV=183.515485782|xi=-0.325;mu_MeV=206.454921505|xi=-0.3125;mu_MeV=183.878507672|xi=-0.3125;mu_MeV=206.863321131,0.0062500000000000056,241.91143524540746,141.375,141.4375,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.31875,206.45492150527164,154.81124405378648,2.277729517264339,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=-0.325;mu_MeV=183.515485782|xi=-0.325;mu_MeV=206.454921505,xi=-0.3125;mu_MeV=183.878507672|xi=-0.3125;mu_MeV=206.863321131,xi=-0.325;mu_MeV=183.515485782|xi=-0.325;mu_MeV=206.454921505|xi=-0.3125;mu_MeV=183.878507672|xi=-0.3125;mu_MeV=206.863321131,0.0062500000000000056,241.91143524540746,141.375,141.4375,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.31875,206.55702141180478,154.77636236351458,2.277617989700583,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=-0.325;mu_MeV=206.454921505|xi=-0.325;mu_MeV=229.394357228,xi=-0.3125;mu_MeV=183.878507672|xi=-0.3125;mu_MeV=206.863321131,xi=-0.325;mu_MeV=206.454921505|xi=-0.325;mu_MeV=229.394357228|xi=-0.3125;mu_MeV=183.878507672|xi=-0.3125;mu_MeV=206.863321131,0.0062500000000000056,241.91143524540746,141.375,141.4375,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.31875,206.6591213183379,154.7414806732427,2.277506462136827,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=-0.325;mu_MeV=206.454921505|xi=-0.325;mu_MeV=229.394357228,xi=-0.3125;mu_MeV=183.878507672|xi=-0.3125;mu_MeV=206.863321131,xi=-0.325;mu_MeV=206.454921505|xi=-0.325;mu_MeV=229.394357228|xi=-0.3125;mu_MeV=183.878507672|xi=-0.3125;mu_MeV=206.863321131,0.0062500000000000056,241.91143524540746,141.375,141.4375,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.31875,206.76122122487104,154.70659898297083,2.277394934573071,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=-0.325;mu_MeV=206.454921505|xi=-0.325;mu_MeV=229.394357228,xi=-0.3125;mu_MeV=183.878507672|xi=-0.3125;mu_MeV=206.863321131,xi=-0.325;mu_MeV=206.454921505|xi=-0.325;mu_MeV=229.394357228|xi=-0.3125;mu_MeV=183.878507672|xi=-0.3125;mu_MeV=206.863321131,0.0062500000000000056,241.91143524540746,141.375,141.4375,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.31875,206.86332113140418,154.67171729269893,2.277283407009315,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=-0.325;mu_MeV=206.454921505|xi=-0.325;mu_MeV=229.394357228,xi=-0.3125;mu_MeV=183.878507672|xi=-0.3125;mu_MeV=206.863321131,xi=-0.325;mu_MeV=206.454921505|xi=-0.325;mu_MeV=229.394357228|xi=-0.3125;mu_MeV=183.878507672|xi=-0.3125;mu_MeV=206.863321131,0.0062500000000000056,241.91143524540746,141.375,141.4375,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.31875,212.49608015557303,152.62133667145173,2.2636489337123704,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=-0.325;mu_MeV=206.454921505|xi=-0.325;mu_MeV=229.394357228,xi=-0.3125;mu_MeV=206.863321131|xi=-0.3125;mu_MeV=229.84813459,xi=-0.325;mu_MeV=206.454921505|xi=-0.325;mu_MeV=229.394357228|xi=-0.3125;mu_MeV=206.863321131|xi=-0.3125;mu_MeV=229.84813459,0.0062500000000000056,241.91143524540746,141.375,141.4375,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.31875,218.12883917974187,150.57095605020456,2.250014460415427,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=-0.325;mu_MeV=206.454921505|xi=-0.325;mu_MeV=229.394357228,xi=-0.3125;mu_MeV=206.863321131|xi=-0.3125;mu_MeV=229.84813459,xi=-0.325;mu_MeV=206.454921505|xi=-0.325;mu_MeV=229.394357228|xi=-0.3125;mu_MeV=206.863321131|xi=-0.3125;mu_MeV=229.84813459,0.0062500000000000056,241.91143524540746,141.375,141.4375,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.31875,223.76159820391075,148.52057542895736,2.2363799871184824,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=-0.325;mu_MeV=206.454921505|xi=-0.325;mu_MeV=229.394357228,xi=-0.3125;mu_MeV=206.863321131|xi=-0.3125;mu_MeV=229.84813459,xi=-0.325;mu_MeV=206.454921505|xi=-0.325;mu_MeV=229.394357228|xi=-0.3125;mu_MeV=206.863321131|xi=-0.3125;mu_MeV=229.84813459,0.0062500000000000056,241.91143524540746,141.375,141.4375,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.31875,229.3943572280796,146.4701948077102,2.222745513821538,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=-0.325;mu_MeV=206.454921505|xi=-0.325;mu_MeV=229.394357228,xi=-0.3125;mu_MeV=206.863321131|xi=-0.3125;mu_MeV=229.84813459,xi=-0.325;mu_MeV=206.454921505|xi=-0.325;mu_MeV=229.394357228|xi=-0.3125;mu_MeV=206.863321131|xi=-0.3125;mu_MeV=229.84813459,0.0062500000000000056,241.91143524540746,141.375,141.4375,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.31875,229.507801568672,146.42691078802798,2.222335601294575,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=-0.325;mu_MeV=229.394357228|xi=-0.325;mu_MeV=235.079104814,xi=-0.3125;mu_MeV=206.863321131|xi=-0.3125;mu_MeV=229.84813459,xi=-0.325;mu_MeV=229.394357228|xi=-0.325;mu_MeV=235.079104814|xi=-0.3125;mu_MeV=206.863321131|xi=-0.3125;mu_MeV=229.84813459,0.0062500000000000056,241.91143524540746,141.375,141.4375,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.31875,229.62124590926436,146.3836267683458,2.2219256887676124,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=-0.325;mu_MeV=229.394357228|xi=-0.325;mu_MeV=235.079104814,xi=-0.3125;mu_MeV=206.863321131|xi=-0.3125;mu_MeV=229.84813459,xi=-0.325;mu_MeV=229.394357228|xi=-0.325;mu_MeV=235.079104814|xi=-0.3125;mu_MeV=206.863321131|xi=-0.3125;mu_MeV=229.84813459,0.0062500000000000056,241.91143524540746,141.375,141.4375,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.31875,229.73469024985673,146.34034274866366,2.2215157762406497,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=-0.325;mu_MeV=229.394357228|xi=-0.325;mu_MeV=235.079104814,xi=-0.3125;mu_MeV=206.863321131|xi=-0.3125;mu_MeV=229.84813459,xi=-0.325;mu_MeV=229.394357228|xi=-0.325;mu_MeV=235.079104814|xi=-0.3125;mu_MeV=206.863321131|xi=-0.3125;mu_MeV=229.84813459,0.0062500000000000056,241.91143524540746,141.375,141.4375,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.31875,229.84813459044912,146.29705872898145,2.221105863713687,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=-0.325;mu_MeV=229.394357228|xi=-0.325;mu_MeV=235.079104814,xi=-0.3125;mu_MeV=206.863321131|xi=-0.3125;mu_MeV=229.84813459,xi=-0.325;mu_MeV=229.394357228|xi=-0.325;mu_MeV=235.079104814|xi=-0.3125;mu_MeV=206.863321131|xi=-0.3125;mu_MeV=229.84813459,0.0062500000000000056,241.91143524540746,141.375,141.4375,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
