surface,xi,mu_MeV,T_MeV,rho,layer,status,interpolation_method,source_key_left,source_key_right,source_keys,distance_to_source_MeV,mu_CEP_proxy_MeV,T_CEP_bracket_low_MeV,T_CEP_bracket_high_MeV,boundary_relation,physical_region,error_estimate,source_layer,calculation_sha,v6_manifest_hash
crossover,-0.215625,140.13152547110016,177.60503299912256,2.077436646045991,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=-0.21875;mu_MeV=116.776271226|xi=-0.21875;mu_MeV=140.131525471,xi=-0.2125;mu_MeV=116.890412828|xi=-0.2125;mu_MeV=140.268495394,xi=-0.21875;mu_MeV=116.776271226|xi=-0.21875;mu_MeV=140.131525471|xi=-0.2125;mu_MeV=116.890412828|xi=-0.2125;mu_MeV=140.268495394,0.0031250000000000028,259.7335555386203,138.1875,138.25,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.215625,140.1657679517882,177.59735845280153,2.077713499414217,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=-0.21875;mu_MeV=140.131525471|xi=-0.21875;mu_MeV=163.486779716,xi=-0.2125;mu_MeV=116.890412828|xi=-0.2125;mu_MeV=140.268495394,xi=-0.21875;mu_MeV=140.131525471|xi=-0.21875;mu_MeV=163.486779716|xi=-0.2125;mu_MeV=116.890412828|xi=-0.2125;mu_MeV=140.268495394,0.0031250000000000028,259.7335555386203,138.1875,138.25,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.215625,140.20001043247626,177.58968390648045,2.077990352782443,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=-0.21875;mu_MeV=140.131525471|xi=-0.21875;mu_MeV=163.486779716,xi=-0.2125;mu_MeV=116.890412828|xi=-0.2125;mu_MeV=140.268495394,xi=-0.21875;mu_MeV=140.131525471|xi=-0.21875;mu_MeV=163.486779716|xi=-0.2125;mu_MeV=116.890412828|xi=-0.2125;mu_MeV=140.268495394,0.0031250000000000028,259.7335555386203,138.1875,138.25,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.215625,140.2342529131643,177.58200936015942,2.0782672061506693,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=-0.21875;mu_MeV=140.131525471|xi=-0.21875;mu_MeV=163.486779716,xi=-0.2125;mu_MeV=116.890412828|xi=-0.2125;mu_MeV=140.268495394,xi=-0.21875;mu_MeV=140.131525471|xi=-0.21875;mu_MeV=163.486779716|xi=-0.2125;mu_MeV=116.890412828|xi=-0.2125;mu_MeV=140.268495394,0.0031250000000000028,259.7335555386203,138.1875,138.25,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.215625,140.26849539385236,177.5743348138384,2.078544059518895,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=-0.21875;mu_MeV=140.131525471|xi=-0.21875;mu_MeV=163.486779716,xi=-0.2125;mu_MeV=116.890412828|xi=-0.2125;mu_MeV=140.268495394,xi=-0.21875;mu_MeV=140.131525471|xi=-0.21875;mu_MeV=163.486779716|xi=-0.2125;mu_MeV=116.890412828|xi=-0.2125;mu_MeV=140.268495394,0.0031250000000000028,259.7335555386203,138.1875,138.25,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.215625,146.07306647446015,176.15977549582817,2.11632003459371,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=-0.21875;mu_MeV=140.131525471|xi=-0.21875;mu_MeV=163.486779716,xi=-0.2125;mu_MeV=140.268495394|xi=-0.2125;mu_MeV=163.646577959,xi=-0.21875;mu_MeV=140.131525471|xi=-0.21875;mu_MeV=163.486779716|xi=-0.2125;mu_MeV=140.268495394|xi=-0.2125;mu_MeV=163.646577959,0.0031250000000000028,259.7335555386203,138.1875,138.25,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.215625,151.87763755506796,174.74521617781792,2.1540960096685247,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=-0.21875;mu_MeV=140.131525471|xi=-0.21875;mu_MeV=163.486779716,xi=-0.2125;mu_MeV=140.268495394|xi=-0.2125;mu_MeV=163.646577959,xi=-0.21875;mu_MeV=140.131525471|xi=-0.21875;mu_MeV=163.486779716|xi=-0.2125;mu_MeV=140.268495394|xi=-0.2125;mu_MeV=163.646577959,0.0031250000000000028,259.7335555386203,138.1875,138.25,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.215625,157.68220863567575,173.3306568598077,2.19187198474334,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=-0.21875;mu_MeV=140.131525471|xi=-0.21875;mu_MeV=163.486779716,xi=-0.2125;mu_MeV=140.268495394|xi=-0.2125;mu_MeV=163.646577959,xi=-0.21875;mu_MeV=140.131525471|xi=-0.21875;mu_MeV=163.486779716|xi=-0.2125;mu_MeV=140.268495394|xi=-0.2125;mu_MeV=163.646577959,0.0031250000000000028,259.7335555386203,138.1875,138.25,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.215625,163.48677971628354,171.91609754179746,2.2296479598181547,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=-0.21875;mu_MeV=140.131525471|xi=-0.21875;mu_MeV=163.486779716,xi=-0.2125;mu_MeV=140.268495394|xi=-0.2125;mu_MeV=163.646577959,xi=-0.21875;mu_MeV=140.131525471|xi=-0.21875;mu_MeV=163.486779716|xi=-0.2125;mu_MeV=140.268495394|xi=-0.2125;mu_MeV=163.646577959,0.0031250000000000028,259.7335555386203,138.1875,138.25,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.215625,163.52672927708625,171.9055698056892,2.229839036704293,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=-0.21875;mu_MeV=163.486779716|xi=-0.21875;mu_MeV=186.842033961,xi=-0.2125;mu_MeV=140.268495394|xi=-0.2125;mu_MeV=163.646577959,xi=-0.21875;mu_MeV=163.486779716|xi=-0.21875;mu_MeV=186.842033961|xi=-0.2125;mu_MeV=140.268495394|xi=-0.2125;mu_MeV=163.646577959,0.0031250000000000028,259.7335555386203,138.1875,138.25,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.215625,163.566678837889,171.89504206958094,2.2300301135904324,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=-0.21875;mu_MeV=163.486779716|xi=-0.21875;mu_MeV=186.842033961,xi=-0.2125;mu_MeV=140.268495394|xi=-0.2125;mu_MeV=163.646577959,xi=-0.21875;mu_MeV=163.486779716|xi=-0.21875;mu_MeV=186.842033961|xi=-0.2125;mu_MeV=140.268495394|xi=-0.2125;mu_MeV=163.646577959,0.0031250000000000028,259.7335555386203,138.1875,138.25,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.215625,163.60662839869173,171.88451433347268,2.230221190476571,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=-0.21875;mu_MeV=163.486779716|xi=-0.21875;mu_MeV=186.842033961,xi=-0.2125;mu_MeV=140.268495394|xi=-0.2125;mu_MeV=163.646577959,xi=-0.21875;mu_MeV=163.486779716|xi=-0.21875;mu_MeV=186.842033961|xi=-0.2125;mu_MeV=140.268495394|xi=-0.2125;mu_MeV=163.646577959,0.0031250000000000028,259.7335555386203,138.1875,138.25,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.215625,163.64657795949444,171.87398659736442,2.23041226736271,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=-0.21875;mu_MeV=163.486779716|xi=-0.21875;mu_MeV=186.842033961,xi=-0.2125;mu_MeV=140.268495394|xi=-0.2125;mu_MeV=163.646577959,xi=-0.21875;mu_MeV=163.486779716|xi=-0.21875;mu_MeV=186.842033961|xi=-0.2125;mu_MeV=140.268495394|xi=-0.2125;mu_MeV=163.646577959,0.0031250000000000028,259.7335555386203,138.1875,138.25,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.215625,169.44544195998756,170.23035868526836,2.2480817676426295,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=-0.21875;mu_MeV=163.486779716|xi=-0.21875;mu_MeV=186.842033961,xi=-0.2125;mu_MeV=163.646577959|xi=-0.2125;mu_MeV=187.024660525,xi=-0.21875;mu_MeV=163.486779716|xi=-0.21875;mu_MeV=186.842033961|xi=-0.2125;mu_MeV=163.646577959|xi=-0.2125;mu_MeV=187.024660525,0.0031250000000000028,259.7335555386203,138.1875,138.25,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.215625,175.2443059604807,168.5867307731723,2.2657512679225493,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=-0.21875;mu_MeV=163.486779716|xi=-0.21875;mu_MeV=186.842033961,xi=-0.2125;mu_MeV=163.646577959|xi=-0.2125;mu_MeV=187.024660525,xi=-0.21875;mu_MeV=163.486779716|xi=-0.21875;mu_MeV=186.842033961|xi=-0.2125;mu_MeV=163.646577959|xi=-0.2125;mu_MeV=187.024660525,0.0031250000000000028,259.7335555386203,138.1875,138.25,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.215625,181.04316996097378,166.94310286107626,2.283420768202469,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=-0.21875;mu_MeV=163.486779716|xi=-0.21875;mu_MeV=186.842033961,xi=-0.2125;mu_MeV=163.646577959|xi=-0.2125;mu_MeV=187.024660525,xi=-0.21875;mu_MeV=163.486779716|xi=-0.21875;mu_MeV=186.842033961|xi=-0.2125;mu_MeV=163.646577959|xi=-0.2125;mu_MeV=187.024660525,0.0031250000000000028,259.7335555386203,138.1875,138.25,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.215625,186.8420339614669,165.29947494898022,2.3010902684823886,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=-0.21875;mu_MeV=163.486779716|xi=-0.21875;mu_MeV=186.842033961,xi=-0.2125;mu_MeV=163.646577959|xi=-0.2125;mu_MeV=187.024660525,xi=-0.21875;mu_MeV=163.486779716|xi=-0.21875;mu_MeV=186.842033961|xi=-0.2125;mu_MeV=163.646577959|xi=-0.2125;mu_MeV=187.024660525,0.0031250000000000028,259.7335555386203,138.1875,138.25,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.215625,186.8876906023843,165.2856520651788,2.301156707559205,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=-0.21875;mu_MeV=186.842033961|xi=-0.21875;mu_MeV=210.197288207,xi=-0.2125;mu_MeV=163.646577959|xi=-0.2125;mu_MeV=187.024660525,xi=-0.21875;mu_MeV=186.842033961|xi=-0.21875;mu_MeV=210.197288207|xi=-0.2125;mu_MeV=163.646577959|xi=-0.2125;mu_MeV=187.024660525,0.0031250000000000028,259.7335555386203,138.1875,138.25,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.215625,186.93334724330168,165.27182918137743,2.301223146636022,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=-0.21875;mu_MeV=186.842033961|xi=-0.21875;mu_MeV=210.197288207,xi=-0.2125;mu_MeV=163.646577959|xi=-0.2125;mu_MeV=187.024660525,xi=-0.21875;mu_MeV=186.842033961|xi=-0.21875;mu_MeV=210.197288207|xi=-0.2125;mu_MeV=163.646577959|xi=-0.2125;mu_MeV=187.024660525,0.0031250000000000028,259.7335555386203,138.1875,138.25,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.215625,186.97900388421908,165.25800629757603,2.3012895857128384,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=-0.21875;mu_MeV=186.842033961|xi=-0.21875;mu_MeV=210.197288207,xi=-0.2125;mu_MeV=163.646577959|xi=-0.2125;mu_MeV=187.024660525,xi=-0.21875;mu_MeV=186.842033961|xi=-0.21875;mu_MeV=210.197288207|xi=-0.2125;mu_MeV=163.646577959|xi=-0.2125;mu_MeV=187.024660525,0.0031250000000000028,259.7335555386203,138.1875,138.25,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.215625,187.02466052513648,165.24418341377464,2.301356024789655,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=-0.21875;mu_MeV=186.842033961|xi=-0.21875;mu_MeV=210.197288207,xi=-0.2125;mu_MeV=163.646577959|xi=-0.2125;mu_MeV=187.024660525,xi=-0.21875;mu_MeV=186.842033961|xi=-0.21875;mu_MeV=210.197288207|xi=-0.2125;mu_MeV=163.646577959|xi=-0.2125;mu_MeV=187.024660525,0.0031250000000000028,259.7335555386203,138.1875,138.25,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.215625,192.81781744551492,163.37808508592343,2.300455086279591,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=-0.21875;mu_MeV=186.842033961|xi=-0.21875;mu_MeV=210.197288207,xi=-0.2125;mu_MeV=187.024660525|xi=-0.2125;mu_MeV=210.402743091,xi=-0.21875;mu_MeV=186.842033961|xi=-0.21875;mu_MeV=210.197288207|xi=-0.2125;mu_MeV=187.024660525|xi=-0.2125;mu_MeV=210.402743091,0.0031250000000000028,259.7335555386203,138.1875,138.25,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.215625,198.61097436589336,161.51198675807223,2.299554147769527,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=-0.21875;mu_MeV=186.842033961|xi=-0.21875;mu_MeV=210.197288207,xi=-0.2125;mu_MeV=187.024660525|xi=-0.2125;mu_MeV=210.402743091,xi=-0.21875;mu_MeV=186.842033961|xi=-0.21875;mu_MeV=210.197288207|xi=-0.2125;mu_MeV=187.024660525|xi=-0.2125;mu_MeV=210.402743091,0.0031250000000000028,259.7335555386203,138.1875,138.25,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.215625,204.40413128627182,159.64588843022102,2.2986532092594625,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=-0.21875;mu_MeV=186.842033961|xi=-0.21875;mu_MeV=210.197288207,xi=-0.2125;mu_MeV=187.024660525|xi=-0.2125;mu_MeV=210.402743091,xi=-0.21875;mu_MeV=186.842033961|xi=-0.21875;mu_MeV=210.197288207|xi=-0.2125;mu_MeV=187.024660525|xi=-0.2125;mu_MeV=210.402743091,0.0031250000000000028,259.7335555386203,138.1875,138.25,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.215625,210.19728820665026,157.77979010236982,2.2977522707493985,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=-0.21875;mu_MeV=186.842033961|xi=-0.21875;mu_MeV=210.197288207,xi=-0.2125;mu_MeV=187.024660525|xi=-0.2125;mu_MeV=210.402743091,xi=-0.21875;mu_MeV=186.842033961|xi=-0.21875;mu_MeV=210.197288207|xi=-0.2125;mu_MeV=187.024660525|xi=-0.2125;mu_MeV=210.402743091,0.0031250000000000028,259.7335555386203,138.1875,138.25,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.215625,210.24865192768232,157.76216536967854,2.2976755363138075,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=-0.21875;mu_MeV=210.197288207|xi=-0.21875;mu_MeV=233.552542452,xi=-0.2125;mu_MeV=187.024660525|xi=-0.2125;mu_MeV=210.402743091,xi=-0.21875;mu_MeV=210.197288207|xi=-0.21875;mu_MeV=233.552542452|xi=-0.2125;mu_MeV=187.024660525|xi=-0.2125;mu_MeV=210.402743091,0.0031250000000000028,259.7335555386203,138.1875,138.25,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.215625,210.3000156487144,157.74454063698727,2.297598801878217,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=-0.21875;mu_MeV=210.197288207|xi=-0.21875;mu_MeV=233.552542452,xi=-0.2125;mu_MeV=187.024660525|xi=-0.2125;mu_MeV=210.402743091,xi=-0.21875;mu_MeV=210.197288207|xi=-0.21875;mu_MeV=233.552542452|xi=-0.2125;mu_MeV=187.024660525|xi=-0.2125;mu_MeV=210.402743091,0.0031250000000000028,259.7335555386203,138.1875,138.25,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.215625,210.35137936974647,157.726915904296,2.2975220674426264,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=-0.21875;mu_MeV=210.197288207|xi=-0.21875;mu_MeV=233.552542452,xi=-0.2125;mu_MeV=187.024660525|xi=-0.2125;mu_MeV=210.402743091,xi=-0.21875;mu_MeV=210.197288207|xi=-0.21875;mu_MeV=233.552542452|xi=-0.2125;mu_MeV=187.024660525|xi=-0.2125;mu_MeV=210.402743091,0.0031250000000000028,259.7335555386203,138.1875,138.25,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.215625,210.40274309077853,157.70929117160472,2.297445333007036,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=-0.21875;mu_MeV=210.197288207|xi=-0.21875;mu_MeV=233.552542452,xi=-0.2125;mu_MeV=187.024660525|xi=-0.2125;mu_MeV=210.402743091,xi=-0.21875;mu_MeV=210.197288207|xi=-0.21875;mu_MeV=233.552542452|xi=-0.2125;mu_MeV=187.024660525|xi=-0.2125;mu_MeV=210.402743091,0.0031250000000000028,259.7335555386203,138.1875,138.25,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.215625,216.1901929310423,155.6032668661486,2.281295597636091,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=-0.21875;mu_MeV=210.197288207|xi=-0.21875;mu_MeV=233.552542452,xi=-0.2125;mu_MeV=210.402743091|xi=-0.2125;mu_MeV=233.780825656,xi=-0.21875;mu_MeV=210.197288207|xi=-0.21875;mu_MeV=233.552542452|xi=-0.2125;mu_MeV=210.402743091|xi=-0.2125;mu_MeV=233.780825656,0.0031250000000000028,259.7335555386203,138.1875,138.25,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.215625,221.97764277130608,153.49724256069248,2.265145862265146,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=-0.21875;mu_MeV=210.197288207|xi=-0.21875;mu_MeV=233.552542452,xi=-0.2125;mu_MeV=210.402743091|xi=-0.2125;mu_MeV=233.780825656,xi=-0.21875;mu_MeV=210.197288207|xi=-0.21875;mu_MeV=233.552542452|xi=-0.2125;mu_MeV=210.402743091|xi=-0.2125;mu_MeV=233.780825656,0.0031250000000000028,259.7335555386203,138.1875,138.25,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.215625,227.76509261156986,151.39121825523637,2.2489961268942014,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=-0.21875;mu_MeV=210.197288207|xi=-0.21875;mu_MeV=233.552542452,xi=-0.2125;mu_MeV=210.402743091|xi=-0.2125;mu_MeV=233.780825656,xi=-0.21875;mu_MeV=210.197288207|xi=-0.21875;mu_MeV=233.552542452|xi=-0.2125;mu_MeV=210.402743091|xi=-0.2125;mu_MeV=233.780825656,0.0031250000000000028,259.7335555386203,138.1875,138.25,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.215625,233.55254245183363,149.28519394978025,2.232846391523257,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=-0.21875;mu_MeV=210.197288207|xi=-0.21875;mu_MeV=233.552542452,xi=-0.2125;mu_MeV=210.402743091|xi=-0.2125;mu_MeV=233.780825656,xi=-0.21875;mu_MeV=210.197288207|xi=-0.21875;mu_MeV=233.552542452|xi=-0.2125;mu_MeV=210.402743091|xi=-0.2125;mu_MeV=233.780825656,0.0031250000000000028,259.7335555386203,138.1875,138.25,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.215625,233.60961325298038,149.26282873238875,2.232617002725848,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=-0.21875;mu_MeV=233.552542452|xi=-0.21875;mu_MeV=256.907796697,xi=-0.2125;mu_MeV=210.402743091|xi=-0.2125;mu_MeV=233.780825656,xi=-0.21875;mu_MeV=233.552542452|xi=-0.21875;mu_MeV=256.907796697|xi=-0.2125;mu_MeV=210.402743091|xi=-0.2125;mu_MeV=233.780825656,0.0031250000000000028,259.7335555386203,138.1875,138.25,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.215625,233.66668405412713,149.24046351499732,2.232387613928439,interpolated_noncertified,derived_internal_xi,piecewise_linear_common_xi_support,xi=-0.21875;mu_MeV=233.552542452|xi=-0.21875;mu_MeV=256.907796697,xi=-0.2125;mu_MeV=210.402743091|xi=-0.2125;mu_MeV=233.780825656,xi=-0.21875;mu_MeV=233.552542452|xi=-0.21875;mu_MeV=256.907796697|xi=-0.2125;mu_MeV=210.402743091|xi=-0.2125;mu_MeV=233.780825656,0.0031250000000000028,259.7335555386203,138.1875,138.25,inside_common_CEP_boundary,crossover_common_native_support,not_estimated_linear_interpolation,v6_adjacent_xi_slices,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
