xi,T_MeV,muB_MeV,rho_hadron,rho_quark,area_residual,grid_status,grid_unresolved
-0.4375,79.0,317.9305165227739,0.10429986623875571,2.759209137322741,3.830703632055557e-06,automatic_grid_pass,False
-0.4375,81.0,316.6260785384136,0.11406344330607429,2.763255782985724,6.066902186005399e-07,automatic_grid_pass,False
-0.4375,83.0,315.2511390741465,0.1245486878210008,2.767697624765225,3.3104428479877257e-06,rho:geometry_tolerance_exceeded,True
-0.4375,85.0,313.8024432081521,0.13590088930139416,2.7725321939708105,2.0499299766202957e-07,automatic_grid_pass,False
-0.4375,87.0,312.27668693509344,0.1480904185644205,2.7777539903915702,4.624389865974575e-06,automatic_grid_pass,False
-0.4375,89.0,310.6704198733198,0.1612036340156446,2.7833506912658543,4.516454158201994e-06,automatic_grid_pass,False
-0.4375,91.0,308.9800982897306,0.1753174308532982,2.7893036898315735,1.4802281513250006e-07,automatic_grid_pass,False
-0.4375,93.0,307.2020864634749,0.19057298810719547,2.7955870704185526,3.567093142483955e-06,automatic_grid_pass,False
-0.4375,95.0,305.3326516630262,0.20695842162999156,2.8021662982814073,3.0131060027049385e-06,automatic_grid_pass,False
-0.4375,97.0,303.3679660658704,0.22463926790157515,2.8089969785039335,1.4755280183142072e-07,automatic_grid_pass,False
-0.4375,98.0,302.3486871548605,0.23401905484997124,2.812490450433983,2.6191955603840043e-06,automatic_grid_pass,False
-0.4375,99.0,301.30412961978794,0.24370593312240338,2.8160241375238995,2.4060497574710828e-06,temperature:interpolation_tolerance_exceeded,True
-0.4375,100.0,300.23378729781183,0.2538253015540088,2.819591173002797,3.358029782858963e-08,automatic_grid_pass,False
-0.4375,101.0,299.13715959079104,0.26430400629492773,2.8231803751406472,8.102067103349527e-07,automatic_grid_pass,False
-0.4375,102.0,298.01373899741566,0.27517487214889114,2.8267821227104055,2.7508945474827114e-06,automatic_grid_pass,False
-0.4375,103.0,296.8630109988703,0.28650292844974284,2.830384801463993,9.048438237198048e-07,temperature:interpolation_tolerance_exceeded,True
-0.4375,104.0,295.6844611593398,0.2982694896248119,2.8339748325124337,2.828614100232492e-07,automatic_grid_pass,False
-0.4375,105.0,294.4775694155474,0.3104937940639404,2.837540903030127,4.875653932695216e-06,automatic_grid_pass,False
-0.4375,106.0,293.2418209691473,0.3231988141660592,2.841064863201145,4.896329921640438e-06,automatic_grid_pass,False
-0.4375,107.0,291.9766795888951,0.33640484262182213,2.844534365151746,2.0474613242500638e-08,temperature:interpolation_tolerance_exceeded,True
-0.4375,108.0,290.68162419962846,0.3501341060401216,2.847929377367247,3.754157744619523e-06,automatic_grid_pass,False
-0.4375,109.0,289.35612897567046,0.3644473347839294,2.8512338778015063,6.404763474334597e-07,automatic_grid_pass,False
-0.4375,110.0,287.99965946928046,0.3793230634020805,2.854426221517137,2.847883133855428e-06,automatic_grid_pass,False
-0.4375,111.0,286.61168034499406,0.3948014932454256,2.8574864085014795,2.55544446081212e-06,temperature:interpolation_tolerance_exceeded,True
-0.4375,112.0,285.1916673361284,0.410931461144877,2.86039037828474,1.1225692285259082e-06,automatic_grid_pass,False
-0.4375,113.0,283.73908185843095,0.42773566310044603,2.8631159881922716,2.3445578601551226e-06,automatic_grid_pass,False
-0.4375,114.0,282.2533942291576,0.44523987830993755,2.865633004022569,4.667475122292395e-06,automatic_grid_pass,False
-0.4375,115.0,280.7340695260445,0.4634954692651465,2.867918485442514,2.624857058511191e-06,temperature:interpolation_tolerance_exceeded,True
-0.4375,116.0,279.1805892749262,0.48255059331410277,2.869938555425307,3.884821872040875e-06,automatic_grid_pass,False
-0.4375,117.0,277.5924175847309,0.5024493325344551,2.871661633752309,3.4741403853022067e-06,automatic_grid_pass,False
-0.4375,118.0,275.9690445342372,0.5232325698677789,2.873055936128115,1.6540537388068832e-06,automatic_grid_pass,False
-0.4375,119.0,274.30995204442877,0.5449654409876135,2.874083935980016,1.170518360524525e-06,temperature:interpolation_tolerance_exceeded,True
-0.4375,120.0,272.6146371467506,0.5677152242514373,2.8747055519336886,1.7077100973491828e-07,automatic_grid_pass,False
-0.4375,121.0,270.8826043151911,0.5915583751635378,2.874877657916965,6.097044220762732e-07,automatic_grid_pass,False
-0.4375,122.0,269.11337413506203,0.6165602916005631,2.87455420983747,2.4619774990134163e-06,automatic_grid_pass,False
-0.4375,123.0,267.3064780079691,0.6428094235625306,2.8736859067064042,4.375738655602976e-06,temperature:interpolation_tolerance_exceeded,True
-0.4375,124.0,265.46148173426525,0.6704243666034919,2.872221036270836,1.5269350973994814e-06,automatic_grid_pass,False
-0.4375,125.0,263.5779599782759,0.6994930551383078,2.8701045666212512,3.5964050789087986e-06,automatic_grid_pass,False
-0.4375,126.0,261.65552585161095,0.7301676973574054,2.867268047387278,4.50693442580728e-06,automatic_grid_pass,False
-0.4375,127.0,259.69382587633913,0.7625653511150191,2.8636448897130475,1.21727821605313e-06,temperature:interpolation_tolerance_exceeded,True
-0.4375,128.0,257.6925608286459,0.7968858328488613,2.8591534725060663,8.837334935977265e-08,automatic_grid_pass,False
-0.4375,129.0,255.6514726322838,0.8332703286028891,2.8537143198612176,3.4371280385100662e-06,automatic_grid_pass,False
-0.4375,130.0,253.57037894285938,0.8719483527051166,2.847227722728419,1.5197262249696836e-06,automatic_grid_pass,False
-0.4375,131.0,251.44915733582062,0.9131380860758355,2.8395848342530634,2.1816784943526595e-06,temperature:interpolation_tolerance_exceeded,True
-0.4375,132.0,249.2877904891733,0.9571291474176237,2.8306631151029036,1.913344919369901e-06,automatic_grid_pass,False
-0.4375,133.0,247.08634473761848,1.0042127328622594,2.8202986540693105,2.493755908046753e-06,automatic_grid_pass,False
-0.4375,134.0,244.84501807139327,1.05471382445279,2.8083280692290287,1.0518300511808658e-06,automatic_grid_pass,False
-0.4375,135.0,242.56412451738177,1.109026824952555,2.7945431182935767,1.7535588034513857e-06,temperature:interpolation_tolerance_exceeded,True
-0.4375,136.0,240.24412670367963,1.1675665145025074,2.7786554684447817,2.4123108773649104e-06,automatic_grid_pass,False
-0.4375,137.0,237.88562216489592,1.2308339690423464,2.7603502435174807,9.60802528524664e-07,automatic_grid_pass,False
-0.4375,138.0,235.48937188032116,1.2994132594308208,2.7391747214921476,1.574541669868026e-06,automatic_grid_pass,False
-0.4375,139.0,233.0562739695866,1.3740014152500086,2.7145140430423846,6.569191655067811e-07,temperature:interpolation_tolerance_exceeded,True
-0.4375,140.0,230.58734917184324,1.4555064778233726,2.6854990826701046,1.3766942877310479e-06,automatic_grid_pass,False
-0.4375,141.0,228.08372147844466,1.5452590587063497,2.6508007178568493,3.4144036840927112e-06,automatic_grid_pass,False
-0.4375,141.5,226.81926024601177,1.593821831490006,2.6306691475596202,2.280083516911064e-06,automatic_grid_pass,False
-0.4375,142.0,225.54656866836015,1.6453909340232056,2.6081338286381373,2.023523168694226e-06,temperature:interpolation_tolerance_exceeded,True
-0.4375,142.5,224.2657949801661,1.7004856518751137,2.58263346333334,1.2774207134597889e-06,automatic_grid_pass,False
-0.4375,143.0,222.97708445170704,1.7600565711172718,2.553206258240736,7.239517015691005e-07,temperature:interpolation_tolerance_exceeded,True
-0.4375,143.5,221.68058010799126,1.8255110821341263,2.51840981258601,2.616339951805167e-06,automatic_grid_pass,False
-0.4375,144.0,220.3764313459172,1.8997126946695102,2.4753252159128536,3.4685371965963143e-06,temperature:interpolation_tolerance_exceeded,True
-0.4375,144.5,219.06474484869358,1.9893230535417177,2.4172573558291717,3.0625954908588326e-06,rho:geometry_tolerance_exceeded|temperature:interpolation_tolerance_exceeded,True
-0.4375,145.0,217.74564193964974,2.124586968300815,2.3138773292449537,6.37562942260311e-08,rho:geometry_tolerance_exceeded,True
-0.425,5.0,337.3536900096876,0.0,2.7484843962806984,4.21309566622449e-06,rho:geometry_tolerance_exceeded|rho:rho_geometry_not_converged|xi:interpolation_tolerance_exceeded,True
-0.425,7.0,337.31146659830546,0.0,2.748139492224058,3.0191892992724846e-06,rho:geometry_tolerance_exceeded|rho:ok|rho:rho_geometry_not_converged|xi:interpolation_tolerance_exceeded,True
-0.425,9.0,337.2539816871114,0.0,2.747690088109514,3.41080512048002e-06,rho:geometry_tolerance_exceeded|rho:ok|rho:rho_geometry_not_converged|xi:interpolation_tolerance_exceeded,True
-0.425,11.0,337.18059013353377,3.5758085960392426e-06,2.7471410016172593,1.6232194227620725e-06,rho:geometry_tolerance_exceeded|rho:ok|rho:rho_geometry_not_converged|xi:interpolation_tolerance_exceeded,True
-0.425,13.0,337.09063935459494,1.659814422821949e-05,2.746497394660297,3.861874197322085e-06,rho:geometry_tolerance_exceeded|rho:ok|rho:rho_geometry_not_converged|xi:interpolation_tolerance_exceeded,True
-0.425,15.0,336.9834791863504,4.9221330507843575e-05,2.7457651413033046,1.1505651538411526e-06,rho:geometry_tolerance_exceeded|rho:ok|rho:rho_geometry_not_converged|xi:interpolation_tolerance_exceeded,True
-0.425,17.0,336.85845222262367,0.0001271760082948578,2.7449507476033,3.717058084965286e-06,rho:geometry_tolerance_exceeded|rho:ok|rho:rho_geometry_not_converged|xi:interpolation_tolerance_exceeded,True
-0.425,21.0,336.55217340655065,0.0004773192756079586,2.7431073864309496,5.15602900144933e-07,rho:geometry_tolerance_exceeded|rho:ok|rho:rho_geometry_not_converged|xi:interpolation_tolerance_exceeded,True
-0.425,23.0,336.369597541405,0.0007655839065207581,2.7420972234139867,1.2082611982068277e-06,rho:geometry_tolerance_exceeded|rho:ok|rho:rho_geometry_not_converged|xi:interpolation_tolerance_exceeded,True
-0.425,25.0,336.16648326400195,0.0012471204883089614,2.7410417470016193,1.5878973502332877e-07,rho:geometry_tolerance_exceeded|rho:ok|rho:rho_geometry_not_converged|xi:interpolation_tolerance_exceeded,True
-0.425,27.0,335.9422228423355,0.0017652042439330697,2.739955377564313,8.644903567826823e-07,rho:geometry_tolerance_exceeded|rho:ok|rho:rho_geometry_not_converged|xi:interpolation_tolerance_exceeded,True
-0.425,29.0,335.6957724872141,0.0024531528841640914,2.73884285339707,2.839647417734987e-07,rho:geometry_tolerance_exceeded|rho:ok|rho:rho_geometry_not_converged|xi:interpolation_tolerance_exceeded,True
-0.425,31.0,335.4268834166244,0.003324621612000326,2.737731309748792,1.6042686362302509e-06,rho:geometry_tolerance_exceeded|rho:ok|rho:rho_geometry_not_converged|xi:interpolation_tolerance_exceeded,True
-0.425,33.0,335.13393563850354,0.0043703074937264455,2.7366145525295615,7.169874485360222e-07,rho:geometry_tolerance_exceeded|rho:rho_geometry_not_converged|xi:interpolation_tolerance_exceeded,True
-0.425,35.0,334.816458017179,0.0055927535175890174,2.7355171780876253,4.837144396167435e-06,rho:geometry_tolerance_exceeded|rho:rho_geometry_not_converged|xi:interpolation_tolerance_exceeded,True
-0.425,37.0,334.4748435123202,0.007148531018980675,2.7344880715914814,3.9041261555594895e-06,rho:geometry_tolerance_exceeded|rho:rho_geometry_not_converged|xi:interpolation_tolerance_exceeded,True
-0.425,39.0,334.1055494150616,0.00876869000472049,2.7334772696227208,4.219565404090105e-06,rho:geometry_tolerance_exceeded|rho:rho_geometry_not_converged|xi:interpolation_tolerance_exceeded,True
-0.425,41.0,333.70863157006175,0.010637249106709101,2.7325290231162964,6.855061752965739e-07,rho:geometry_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
-0.425,43.0,333.2830615558803,0.012635048988007623,2.7316620539193472,7.655526797604373e-07,rho:geometry_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
-0.425,45.0,332.82762877111514,0.015015981269320751,2.730892719972062,1.8160986844386023e-06,rho:geometry_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
-0.425,47.0,332.34106358042936,0.017616849686006065,2.7302380489944187,1.3676792165502475e-06,rho:geometry_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
-0.425,51.0,331.2691625392849,0.023587081622608027,2.729344890774592,3.2748460020559086e-06,rho:geometry_tolerance_exceeded|rho:rho_geometry_not_converged|xi:interpolation_tolerance_exceeded,True
-0.425,53.0,330.68092005487483,0.026999167002286644,2.7291431118100036,1.8856474944367835e-06,rho:geometry_tolerance_exceeded|rho:rho_geometry_not_converged|xi:interpolation_tolerance_exceeded,True
-0.425,55.0,330.0557288381966,0.030705862107613984,2.729129302908094,6.281499841266314e-07,rho:geometry_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
-0.425,57.0,329.39200462763034,0.034743407176349383,2.7293247746686746,3.868485597932417e-06,rho:geometry_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
-0.425,59.0,328.68787906981265,0.039150167882850966,2.729745935195076,9.530180881327601e-07,rho:geometry_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
-0.425,61.0,327.94148351562546,0.04386505708438622,2.730411745276945,3.0801656017945023e-06,rho:geometry_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
-0.425,63.0,327.15079290370863,0.04904839744278096,2.7313395739322646,1.3313177142486903e-06,xi:interpolation_tolerance_exceeded,True
-0.425,65.0,326.31387367543294,0.054597606967349555,2.7325519239791163,1.6994244170308288e-06,xi:interpolation_tolerance_exceeded,True
-0.425,67.0,325.4284798755048,0.06055421834102012,2.73406487205331,3.0395562167964804e-06,xi:interpolation_tolerance_exceeded,True
-0.425,69.0,324.49235508342446,0.06690618863171104,2.7358966041591013,1.921272123582644e-06,rho:geometry_tolerance_exceeded|rho:rho_geometry_not_converged|xi:interpolation_tolerance_exceeded,True
-0.425,71.0,323.5030325661285,0.07380697217885523,2.7380622023574004,4.115795675763217e-06,rho:geometry_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
-0.425,73.0,322.45801157936046,0.08121434133158562,2.740577129572675,1.628562948708691e-07,rho:geometry_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
-0.425,75.0,321.35471191708575,0.08925269024483017,2.743456428818615,1.8789158872501268e-06,xi:interpolation_tolerance_exceeded,True
-0.425,77.0,320.19037145365155,0.09784398104816898,2.7467113318632634,1.200833683255055e-06,xi:interpolation_tolerance_exceeded,True
-0.425,79.0,318.9621159141443,0.10704602431674128,2.750350646311677,4.086113967219852e-06,xi:interpolation_tolerance_exceeded,True
-0.425,81.0,317.6669787603275,0.11699529624977971,2.7543811320905625,8.843370707911332e-07,xi:interpolation_tolerance_exceeded,True
-0.425,83.0,316.3018694722867,0.12763788470270473,2.7588057432251647,4.765793160389499e-06,rho:geometry_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
-0.425,85.0,314.8635755499746,0.1391554578310368,2.7636228840259593,4.8904227126302755e-06,xi:interpolation_tolerance_exceeded,True
-0.425,87.0,313.3488007754764,0.1515120228851162,2.768827252564268,3.936656289418527e-06,xi:interpolation_tolerance_exceeded,True
-0.425,89.0,311.7541227713982,0.16482125555493743,2.7744069015483,4.788183394118829e-06,xi:interpolation_tolerance_exceeded,True
-0.425,91.0,310.0760106928302,0.17913861662562167,2.780343722181564,3.1255466765480865e-06,xi:interpolation_tolerance_exceeded,True
-0.425,93.0,308.3108528857771,0.1945410053660028,2.7866125794349315,2.912874490866753e-06,xi:interpolation_tolerance_exceeded,True
-0.425,95.0,306.45493123938456,0.21116012440331888,2.793179503104789,2.4612511696788485e-06,xi:interpolation_tolerance_exceeded,True
-0.425,97.0,304.5044406428538,0.22906687008442017,2.80000097320103,1.485939852745856e-06,xi:interpolation_tolerance_exceeded,True
-0.425,98.0,303.49252345227774,0.23852152790767714,2.8034898591390567,2.207838884337403e-06,xi:interpolation_tolerance_exceeded,True
-0.425,99.0,302.455499543844,0.24835871445491908,2.807022049650869,3.37514018581415e-06,temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
-0.425,100.0,301.39287530182713,0.2585715352195948,2.810587109801698,7.415695213297937e-07,xi:interpolation_tolerance_exceeded,True
-0.425,101.0,300.3041488155832,0.26915497093649987,2.814176614196875,4.323978184760235e-06,xi:interpolation_tolerance_exceeded,True
-0.425,102.0,299.1888101340992,0.2801790627803275,2.8177797252734402,1.8815420279400192e-06,xi:interpolation_tolerance_exceeded,True
-0.425,103.0,298.0463523766951,0.2916315258247962,2.8213842095745925,1.8698218180381601e-06,temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
-0.425,104.0,296.87626155587174,0.3035249753108565,2.8249798247737443,8.336218132323032e-07,xi:interpolation_tolerance_exceeded,True
-0.425,105.0,295.67802071709764,0.31588391699569895,2.8285492528181653,2.7002878717412673e-06,xi:interpolation_tolerance_exceeded,True
-0.425,106.0,294.45111408589537,0.32873047826642504,2.832082024045374,6.09619249050035e-07,xi:interpolation_tolerance_exceeded,True
-0.425,107.0,293.19501591788736,0.3420843180219577,2.835559100140596,1.770668710489873e-06,temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
-0.425,108.0,291.90920305532313,0.3559628805860498,2.8389654487646374,4.811678340981353e-06,xi:interpolation_tolerance_exceeded,True
-0.425,109.0,290.5931444752711,0.3704299602149103,2.8422814721723357,2.1772874994219096e-06,xi:interpolation_tolerance_exceeded,True
-0.425,110.0,289.2463191572393,0.38547234792123863,2.8454876858374036,4.175497227396938e-06,xi:interpolation_tolerance_exceeded,True
-0.425,111.0,287.8681966632573,0.4011226792597977,2.8485631318444167,2.106735940933394e-06,temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
-0.425,112.0,286.4582459017438,0.4174296102340794,2.8514844097420182,3.7275019640327245e-06,xi:interpolation_tolerance_exceeded,True
-0.425,113.0,285.0159391637117,0.4344240241436421,2.854226828025252,3.0219278743087155e-06,xi:interpolation_tolerance_exceeded,True
-0.425,114.0,283.5407504934322,0.4521289546083259,2.856766267820727,3.8705047998771574e-06,xi:interpolation_tolerance_exceeded,True
-0.425,115.0,282.03214509567294,0.47059473439166577,2.8590692913798947,3.7694910859105814e-06,temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
-0.425,116.0,280.4896115276731,0.4898686439531903,2.8611117871085145,2.996089130830439e-06,xi:interpolation_tolerance_exceeded,True
-0.425,117.0,278.9126194486629,0.5099938018946427,2.8628591322157586,1.7205184074486884e-06,xi:interpolation_tolerance_exceeded,True
-0.425,118.0,277.3006611753356,0.5310100109457745,2.8642726915743717,2.3125700220593876e-06,xi:interpolation_tolerance_exceeded,True
-0.425,119.0,275.653230167238,0.5530235962066614,2.865319725354477,1.8109355802202682e-06,temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
-0.425,120.0,273.96982271212636,0.5760448984169025,2.865959305288819,2.76082429247318e-06,rho:rho_geometry_not_converged|xi:interpolation_tolerance_exceeded,True
-0.425,121.0,272.2499598445187,0.6001716551166297,2.86614795495444,8.009278719025952e-07,xi:interpolation_tolerance_exceeded,True
-0.425,122.0,270.4931635501865,0.6254966602763222,2.865838572752906,2.0190033394706496e-07,xi:interpolation_tolerance_exceeded,True
-0.425,123.0,268.698981422555,0.6521074206408903,2.86498119903587,1.138251145067987e-06,temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
-0.425,124.0,266.8669806084556,0.6800846431293935,2.863522737624249,2.1804612193525264e-06,xi:interpolation_tolerance_exceeded,True
-0.425,125.0,264.99675625927136,0.7095712043421859,2.8613989980612957,8.70693383973485e-07,xi:interpolation_tolerance_exceeded,True
-0.425,126.0,263.0879312365155,0.7406802733985919,2.8585444802659468,1.8706714591424858e-06,xi:interpolation_tolerance_exceeded,True
-0.425,127.0,261.1401694288601,0.7735619163575234,2.854892469599981,3.1807734981054983e-07,temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
-0.425,128.0,259.1531821747668,0.808396828644372,2.8503606768154133,3.411959989963784e-06,xi:interpolation_tolerance_exceeded,True
-0.425,129.0,257.12674100738263,0.8453627128835559,2.844850484093703,2.419993842378196e-06,xi:interpolation_tolerance_exceeded,True
-0.425,130.0,255.06066845646717,0.8846863030837726,2.8382698214476414,1.9930840373216168e-06,xi:interpolation_tolerance_exceeded,True
-0.425,131.0,252.95488317070001,0.9266001676021061,2.8304964928742953,1.7792106775420735e-06,temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
-0.425,132.0,250.80937531103865,0.9713959325392248,2.821388961877354,4.738695390615771e-06,xi:interpolation_tolerance_exceeded,True
-0.425,133.0,248.62426177072604,1.0193690290717359,2.810802069010639,2.8175405175873234e-06,xi:interpolation_tolerance_exceeded,True
-0.425,134.0,246.3997519732883,1.0709072231166452,2.7985340422985785,2.2808397570962835e-06,xi:interpolation_tolerance_exceeded,True
-0.425,135.0,244.13620271320838,1.1263853575700618,2.7843456796498285,1.2721167453227299e-06,temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
-0.425,136.0,241.83411154193357,1.1862815371055535,2.767961515267777,3.1620287307515505e-06,rho:rho_geometry_not_converged|xi:interpolation_tolerance_exceeded,True
-0.425,137.0,239.4941207998176,1.2511307187185374,2.7489765411748053,4.075977686114987e-06,xi:interpolation_tolerance_exceeded,True
-0.425,138.0,237.11702345295845,1.3215805243860026,2.7268892060073635,8.404141660066343e-07,xi:interpolation_tolerance_exceeded,True
-0.425,139.0,234.70376827273367,1.3984149351935764,2.7010116361572853,1.1356532962004588e-07,temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
-0.425,140.0,232.25541954435505,1.4827280441677442,2.6702800682123686,1.0612259800449325e-06,xi:interpolation_tolerance_exceeded,True
-0.425,141.0,229.7731374626734,1.5761278279939677,2.6330689245049217,4.35721923985808e-06,xi:interpolation_tolerance_exceeded,True
-0.4125,5.0,338.25087382074,0.0,2.7398073800074614,3.1340767388180868e-06,rho:geometry_tolerance_exceeded|rho:rho_geometry_not_converged,True
-0.4125,7.0,338.20877136231405,0.0,2.73946341464648,3.4542766317446086e-06,rho:geometry_tolerance_exceeded|rho:ok|rho:rho_geometry_not_converged,True
-0.4125,9.0,338.15145042128654,0.0,2.7390149232073178,2.351602012783169e-06,rho:geometry_tolerance_exceeded|rho:ok|rho:rho_geometry_not_converged,True
-0.4125,15.0,337.8817962954936,6.110364854521039e-05,2.737093228344433,1.1797690896099468e-06,rho:geometry_tolerance_exceeded|rho:ok|rho:rho_geometry_not_converged,True
-0.4125,17.0,337.75720524778114,0.00014797008698930257,2.7362805873812297,3.2971505522198666e-06,rho:geometry_tolerance_exceeded|rho:ok|rho:rho_geometry_not_converged,True
-0.4125,19.0,337.6141843586139,0.0003007629941269774,2.7353935922393102,2.763205049000051e-06,rho:geometry_tolerance_exceeded|rho:ok|rho:rho_geometry_not_converged,True
-0.4125,21.0,337.4520915161953,0.0005435992725068943,2.734441135516891,3.1843629516503853e-06,rho:geometry_tolerance_exceeded|rho:ok|rho:rho_geometry_not_converged,True
-0.4125,23.0,337.270257980985,0.0008700867478669781,2.7334327705128434,2.2292905029604816e-06,rho:geometry_tolerance_exceeded|rho:ok|rho:rho_geometry_not_converged,True
-0.4125,25.0,337.068031034643,0.0013566963240025619,2.7323799345217274,3.1187446857435777e-06,rho:geometry_tolerance_exceeded|rho:ok|rho:rho_geometry_not_converged,True
-0.4125,29.0,336.59948147819307,0.0026779508731133634,2.7301872042728865,1.3233005416045298e-07,rho:geometry_tolerance_exceeded|rho:ok|rho:rho_geometry_not_converged,True
-0.4125,31.0,336.3319098796586,0.0035938524519495796,2.729079776481424,8.059002214443078e-07,rho:geometry_tolerance_exceeded|rho:rho_geometry_not_converged,True
-0.4125,33.0,336.04044212540373,0.004677539932987457,2.727966855125281,3.601877099957708e-07,rho:geometry_tolerance_exceeded|rho:rho_geometry_not_converged,True
-0.4125,35.0,335.72462067897783,0.005986459018874384,2.7268734632410694,7.830938361797618e-08,rho:geometry_tolerance_exceeded|rho:rho_geometry_not_converged,True
-0.4125,37.0,335.384893015028,0.007637113597599096,2.7258499551217446,3.5033038766171135e-06,rho:geometry_tolerance_exceeded|rho:rho_geometry_not_converged,True
-0.4125,39.0,335.017616578306,0.009226489758418825,2.724843041659646,2.013127297623e-08,rho:geometry_tolerance_exceeded|rho:rho_geometry_not_converged,True
-0.4125,41.0,334.622950535684,0.011250814675654506,2.7238996614579105,2.433706542378825e-06,rho:geometry_tolerance_exceeded,True
-0.4125,43.0,334.1998147293798,0.0133882192767702,2.723036627182219,1.2745591230576352e-06,rho:geometry_tolerance_exceeded,True
-0.4125,45.0,333.7470526316961,0.015749454721875004,2.722271226922028,1.8846450175035647e-06,rho:geometry_tolerance_exceeded,True
-0.4125,47.0,333.26340398010916,0.01844558055370634,2.7216204152703973,1.251567235482535e-06,rho:geometry_tolerance_exceeded|rho:rho_geometry_not_converged,True
-0.4125,51.0,332.1980661487248,0.024619824048280416,2.720733109895417,3.214113309563853e-06,rho:geometry_tolerance_exceeded|rho:rho_geometry_not_converged,True
-0.4125,55.0,330.9923526431254,0.03197920183365305,2.7205224694355654,1.2897367988026412e-06,rho:geometry_tolerance_exceeded,True
-0.4125,57.0,330.3328007522575,0.03614383241854385,2.7207156962998376,2.060302813067729e-06,rho:geometry_tolerance_exceeded,True
-0.4125,59.0,329.63323547784535,0.04060642207060894,2.7211355447837686,2.6532707105740507e-06,rho:geometry_tolerance_exceeded,True
-0.4125,61.0,328.8917256156619,0.04549665743354074,2.7217988310963954,1.2363404119525323e-06,rho:geometry_tolerance_exceeded,True
-0.4125,63.0,328.1062628410909,0.050754371775838525,2.722723107958799,4.052903106726603e-06,automatic_grid_pass,False
-0.4125,65.0,327.2749249932545,0.056367590870319326,2.7239299261287058,5.751800832659538e-07,automatic_grid_pass,False
-0.4125,67.0,326.39550807018315,0.062445397459380166,2.725436532082489,1.2752398071497255e-06,rho:geometry_tolerance_exceeded,True
-0.4125,71.0,324.48311898180316,0.07604135022113082,2.7294146178331853,1.190525138182119e-06,rho:geometry_tolerance_exceeded,True
-0.4125,73.0,323.4452944771381,0.08360104919947113,2.7319183950091808,2.2227966392299808e-06,rho:geometry_tolerance_exceeded,True
-0.4125,75.0,322.3496085531232,0.09177348643184313,2.7347841690154726,1.099127943620607e-06,automatic_grid_pass,False
-0.4125,77.0,321.1933468347132,0.10046581205587184,2.7380239405752174,1.7614995698640748e-06,automatic_grid_pass,False
-0.4125,79.0,319.973668366566,0.10989051177259161,2.7416471466288357,2.3629372108981378e-06,automatic_grid_pass,False
-0.4125,81.0,318.6876167235954,0.11993398317180906,2.7456604371313174,3.7828701193401442e-06,rho:geometry_tolerance_exceeded,True
-0.4125,83.0,317.33210010970214,0.1307774025808509,2.750066256794739,1.0724966072866611e-06,automatic_grid_pass,False
-0.4125,85.0,315.9039653688792,0.14244998720781576,2.7548643643215414,2.0023307345840057e-06,automatic_grid_pass,False
-0.4125,87.0,314.3999085671944,0.15498203891801388,2.76004899582288,2.0498798945095824e-06,automatic_grid_pass,False
-0.4125,89.0,312.8165328456462,0.1684449115331109,2.765609059530316,3.583432771031694e-06,automatic_grid_pass,False
-0.4125,91.0,311.15033386653437,0.1829757592168793,2.7715269251323007,5.476148520517797e-07,automatic_grid_pass,False
-0.4125,93.0,309.397714740624,0.19858830074260905,2.7777777949011013,3.2044969498262927e-06,automatic_grid_pass,False
-0.4125,95.0,307.554980399315,0.21541330386384233,2.7843283643205488,3.7562404302864886e-06,automatic_grid_pass,False
-0.4125,97.0,305.61833890221834,0.23352508713697706,2.791135544024367,4.980644155366657e-06,automatic_grid_pass,False
-0.4125,98.0,304.61360222357274,0.2430867268214476,2.79461956421958,4.817391001078887e-06,automatic_grid_pass,False
-0.4125,99.0,303.5839355196896,0.2530499625070058,2.7981460388920194,1.8974059883696578e-06,temperature:interpolation_tolerance_exceeded,True
-0.4125,100.0,302.5288388587404,0.26336107670022085,2.801707242389033,4.164833298974104e-07,automatic_grid_pass,False
