# sigma_grid_n: 18
# p_cut_factor: 8.0
# y_unit.tauinv_s: 1/fm
# y_unit.tauinv_ubar: 1/fm
# x_unit: MeV
# y_unit.tauinv_sbar: 1/fm
# gc_every_n: 1
# y_unit.tau_ubar: fm
# sigma_compute_missing: false
# y_unit.tau_u: fm
# sigma_cache_max_refine: 6
# sigma_direct: true
# script: scripts/relaxtime/scan_relaxation_times_vs_T.jl
# schema: scan_csv_v1
# y_unit.tau_sbar: fm
# y_scale.tau_s: log
# y_scale.tau_sbar: log
# y_unit.tau_s: fm
# y_scale.tau_u: log
# title: relaxation_times_vs_T
# y_unit.tauinv_u: 1/fm
# y_scale.tau_ubar: log
# sigma_cache_rtol: 0.01
# x_label: T
T_MeV,muB_MeV,muq_MeV,xi,T_fm,muq_fm,converged,iterations,residual_norm,Phi,Phibar,m_u,m_s,n_u,n_s,n_ubar,n_sbar,tau_u,tau_s,tau_ubar,tau_sbar,tauinv_u,tauinv_s,tauinv_ubar,tauinv_sbar,tau_p_nodes,tau_angle_nodes,tau_phi_nodes,tau_n_sigma_points,sigma_grid_n,p_cut_factor,sigma_cache_rtol,sigma_cache_max_refine,sigma_compute_missing,gc_every_n,sigma_direct
243.0,800.0,266.6666666666667,0.0,1.2314584420783776,1.3513947238171495,true,3,1.7408297026122455e-13,0.7736735598939997,0.7761419523017864,0.047875845983691385,1.206908570204302,2.2563484128657034,1.9357980119863916,0.2859386281295568,0.23496754618156007,2.662369050480219,2.150142584010394,0.4267416655471385,0.46297028623801895,0.3756053278262182,0.46508543546671405,2.3433380912498185,2.1599658330683607,6,2,6,6,18,8.0,0.01,6,false,1,true
244.0,800.0,266.6666666666667,0.0,1.236526172292692,1.3513947238171495,true,3,4.121147867408581e-13,0.775440655402674,0.7778678627994333,0.04740796259389071,1.1974634982160317,2.2775688898029958,1.960749299544508,0.2912611849729063,0.240357475168395,2.648935884759756,2.1432178415697805,0.427167800815758,0.4642432422890949,0.37751008084164883,0.4665881277227326,2.3410004173776913,2.154043201725868,6,2,6,6,18,8.0,0.01,6,false,1,true
245.0,800.0,266.6666666666667,0.0,1.2415939025070062,1.3513947238171495,true,3,3.730349362740526e-13,0.7771870434317063,0.7795738789072679,0.04694917876667701,1.1881095891442888,2.2988919238569796,1.9857675860335393,0.29664635621411495,0.24581701782281604,2.636051548319904,2.137580716998148,0.4276121396302359,0.4655782470504226,0.3793552522284146,0.46781859138602366,2.3385678453018626,2.147866671897364,6,2,6,6,18,8.0,0.01,6,false,1,true
246.0,800.0,266.6666666666667,0.0,1.2466616327213205,1.3513947238171495,true,3,3.530509218307998e-13,0.7789130727543485,0.7812603296825734,0.04649922472860886,1.1788468233452394,2.32031735121882,2.0108521194512363,0.3020944010951518,0.25134619394389063,2.623123805318404,2.131826461368962,0.4280812193452842,0.46695710875972485,0.3812248579241636,0.469081333833264,2.3360053064916504,2.1415243097081857,6,2,6,6,18,8.0,0.01,6,false,1,true
247.0,800.0,266.6666666666667,0.0,1.2517293629356347,1.3513947238171495,true,3,6.572520305780927e-14,0.7806190842869732,0.7829275369090118,0.046057840943962015,1.1696751153648315,2.341844999754004,2.0360022064435364,0.3076055754025929,0.2569450235730473,2.610718096603669,2.1261518632445586,0.4285842290432377,0.46837992216384183,0.38303637658195205,0.47033328958636855,2.333263643957172,2.135018929462554,6,2,6,6,18,8.0,0.01,6,false,1,true
248.0,800.0,266.6666666666667,0.0,1.256797093149949,1.3513947238171495,true,3,8.260059303211165e-14,0.7823054112905736,0.7845758152779359,0.04562477766641647,1.1605943177575033,2.3634746891094913,2.0612172092184147,0.31318013144199325,0.2626135271534291,2.5988146266243084,2.1206139192686626,0.42911779648509546,0.4698340496876862,0.3847908156877411,0.4715615562614389,2.3303624510355934,2.1284110861371843,6,2,6,6,18,8.0,0.01,6,false,1,true
249.0,800.0,266.6666666666667,0.0,1.2618648233642633,1.3513947238171495,true,3,1.0480505352461478e-13,0.7839723795676804,0.7862054725659221,0.04519979451247636,1.151604224795981,2.3852062308212223,2.086496542514958,0.31881831801329247,0.2683517256667418,2.5868867220099787,2.115789917159494,0.4296695102144403,0.47134671078127927,0.38656505191808804,0.4726367168544443,2.327370167599088,2.1215805205099514,6,2,6,6,18,8.0,0.01,6,false,1,true
250.0,800.0,266.6666666666667,0.0,1.2669325535785776,1.3513947238171495,true,3,4.2366110619695974e-13,0.7856203076546324,0.7878168098084234,0.04478266005544499,1.1427045760664876,2.4070394284217693,2.1118396706359617,0.32452038038720565,0.2741596407489715,2.574976953141987,2.1111245623774177,0.4302371782612277,0.4728922501407001,0.3883529904140695,0.47368119239438056,2.3242993644608476,2.114646623416791,6,2,6,6,18,8.0,0.01,6,false,1,true
251.0,800.0,266.6666666666667,0.0,1.272000283792892,1.3513947238171495,true,3,7.691625114603085e-13,0.7872495070093575,0.7894101214696582,0.044373151438845,1.1338950599448225,2.4289740775483177,2.1372461045515707,0.3302865602826407,0.28003729478640005,2.5632449918845746,2.1063225622594883,0.4308316037192411,0.4744534637526465,0.3901304803739302,0.47476109211273076,2.32109249035423,2.107688269552489,6,2,6,6,18,8.0,0.01,6,false,1,true
252.0,800.0,266.6666666666667,0.0,1.2770680140072064,1.3513947238171495,true,3,6.359357485052897e-13,0.7888602821946845,0.7909856956087248,0.04397105400825139,1.1251753169499983,2.451009966050902,2.1627153990799455,0.3361170958451297,0.28598471099326184,2.5526499710952906,2.1015936234913495,0.4314748801628461,0.4760463195206546,0.39174975469547835,0.4758293843405907,2.317632024424186,2.1006359234263803,6,2,6,6,18,8.0,0.01,6,false,1,true
253.0,800.0,266.6666666666667,0.0,1.2821357442215207,1.3513947238171495,true,3,7.212008767965017e-13,0.7904529310572971,0.7925438140420183,0.04357616096056567,1.1165449429730845,2.47314687410099,2.1882471501501675,0.34201222162629225,0.2920019134723877,2.541273759733226,2.0975797175029713,0.4321136198150161,0.4776809545145481,0.39350345320725166,0.47673992633301837,2.3142061581583353,2.0934474999453725,6,2,6,6,18,8.0,0.01,6,false,1,true
254.0,800.0,266.6666666666667,0.0,1.287203474435835,1.3513947238171495,true,3,6.004086117172847e-13,0.792027744902274,0.7940847525018648,0.04318827300982634,1.1080034923799993,2.4953845743001892,2.213840992151114,0.34797216856428226,0.2980889272600647,2.5307128759136246,2.0935136860073076,0.43278915898580445,0.4793375348086683,0.39514557716824567,0.4776658527163359,2.3105939213990343,2.0862125900471336,6,2,6,6,18,8.0,0.01,6,false,1,true
255.0,800.0,266.6666666666667,0.0,1.2922712046501492,1.3513947238171495,true,3,5.773159728050814e-13,0.793585008663389,0.7956087807915192,0.04280719806869797,1.099550480987612,2.5177228317892406,2.239496595369688,0.35399716396526165,0.304245778356389,2.52018813889115,2.089386089864992,0.4334849753663023,0.48101175110034117,0.3967957727314704,0.4786094847911121,2.3068850290716134,2.078951289053634,6,2,6,6,18,8.0,0.01,6,false,1,true
256.0,800.0,266.6666666666667,0.0,1.2973389348644635,1.3513947238171495,true,3,9.876544027065393e-13,0.7951250010692147,0.7971161629365403,0.042432750944834,1.0911853889133831,2.5401614043572707,2.265213663520671,0.36008743148588246,0.3104724937422864,2.5102018964227564,2.0857236192834105,0.4342065235968537,0.48271289989519645,0.3983743305369508,0.47944990925670616,2.3030515334414154,2.071624769541302,6,2,6,6,18,8.0,0.01,6,false,1,true
257.0,800.0,266.6666666666667,0.0,1.3024066650787778,1.3513947238171495,true,3,3.0819791163594346e-13,0.7966479948049795,0.7986071573324725,0.04206475305136293,1.0829076632994625,2.5627000425510134,2.2909919313695113,0.36624319111673176,0.31676910138427855,2.5002874042263747,2.082190014827208,0.43495172532379006,0.4844462763509864,0.3999540206096485,0.4802635652265318,2.299105720883329,2.064212377752883,6,2,6,6,18,8.0,0.01,6,false,1,true
258.0,800.0,266.6666666666667,0.0,1.3074743952930923,1.3513947238171495,true,3,3.885780586188048e-13,0.7981542566704652,0.8000820168890934,0.041703032130776904,1.0747167209125117,2.5853384897844243,2.316831162449431,0.37246465916681576,0.32313563022816355,2.4903813079338915,2.078483810715749,0.43571143344230034,0.48617709953774135,0.4015449348315401,0.4811199369677259,2.2950969913724477,2.0568636427976617,6,2,6,6,18,8.0,0.01,6,false,1,true
259.0,800.0,266.6666666666667,0.0,1.3125421255074066,1.3513947238171495,true,3,1.0080825063596421e-13,0.7996440477337164,0.8015409891709789,0.041347421991560045,1.0666119506213425,2.6080764824480656,2.342731146872487,0.37875204824895725,0.32957211018250615,2.480999164932149,2.0750333352293353,0.43649916532719746,0.48792972445106914,0.4030634166002826,0.4819199687167815,2.290955125310275,2.049475467240739,6,2,6,6,18,8.0,0.01,6,false,1,true
260.0,800.0,266.6666666666667,0.0,1.3176098557217208,1.3513947238171495,true,3,1.0800249583553523e-12,0.8011176234808286,0.8029843165346318,0.04099776225691495,1.0585927157545594,2.6309137500186086,2.3686916992348532,0.38510556726617745,0.33607857209298536,2.4717380440256655,2.072155718268793,0.4373060234191233,0.4897313225468489,0.40457361669739156,0.48258921430647206,2.286728163910011,2.0419359635799843,6,2,6,6,18,8.0,0.01,6,false,1,true
261.0,800.0,266.6666666666667,0.0,1.3226775859360351,1.3513947238171495,true,3,2.864375403532904e-13,0.8025752339619041,0.8044122362622397,0.04065389812498836,1.0506583563408434,2.653850015168446,2.3947126566156323,0.3915254213990593,0.34265504770851957,2.4626158265336717,2.0688869174904703,0.43812869066372745,0.4915154347548486,0.40607227047979294,0.4833516958060644,2.2824344109605916,2.0345241050238156,6,2,6,6,18,8.0,0.01,6,false,1,true
262.0,800.0,266.6666666666667,0.0,1.3277453161503494,1.3513947238171495,true,3,4.5208281562736374e-13,0.8040171239330162,0.8058249806918892,0.04031568014003489,1.0428081912349958,2.6768849938749377,2.4207938766676818,0.3980118120939831,0.3493015696399228,2.4538457881608804,2.065704193839492,0.43898029204380984,0.4933236891634922,0.40752357170312836,0.4840964175714412,2.2780065942008187,2.0270666541386997,6,2,6,6,18,8.0,0.01,6,false,1,true
263.0,800.0,266.6666666666667,0.0,1.3328130463646637,1.3513947238171495,true,3,4.956035581926699e-13,0.8054435329945454,0.807222777344576,0.0399829639739748,1.0350415201327228,2.700018395529801,2.446935235799609,0.40456493705235286,0.35601817131203073,2.445284910222882,2.0628514238601436,0.43984960382154487,0.4951517155353608,0.4089503009728434,0.48476588688521927,2.2735043781140214,2.0195830260202055,6,2,6,6,18,8.0,0.01,6,false,1,true
264.0,800.0,266.6666666666667,0.0,1.337880776578978,1.3513947238171495,true,3,7.980283101005625e-13,0.8068546957257094,0.8086058490478206,0.03965561021784475,1.027357625477722,2.723249923048118,2.4731366274467312,0.41118499022068133,0.36280488690992824,2.4369689744324976,2.059975737262139,0.4407400461387808,0.49699458110616396,0.4103458068163844,0.48544261076058803,2.2689111388011214,2.012094372888923,6,2,6,6,18,8.0,0.01,6,false,1,true
265.0,800.0,266.6666666666667,0.0,1.3429485067932925,1.3513947238171495,true,3,9.627854069549358e-13,0.8082508418154777,0.8099744140560617,0.03933348418265758,1.0197557742644892,2.746579272977148,2.499397960429263,0.41787216178158526,0.3696617513200435,2.4291454856278802,2.0576432057225653,0.44165717147863964,0.49886058368021785,0.41166739741054337,0.4859929054847186,2.2641996203799084,2.0045680751578985,6,2,6,6,18,8.0,0.01,6,false,1,true
266.0,800.0,266.6666666666667,0.0,1.3480162370076068,1.3513947238171495,true,3,2.495781359357352e-13,0.8096321961900153,0.8113286861679557,0.03901645570921372,1.0122352197404387,2.7700061356050614,2.5257191573957343,0.4246266381456969,0.37658880006678824,2.421511063571233,2.054720306239416,0.44259624417784105,0.5007222303460591,0.41296528231640817,0.48668424454821146,2.259395584925449,1.9971152455302015,6,2,6,6,18,8.0,0.01,6,false,1,true
267.0,800.0,266.6666666666667,0.0,1.353083967221921,1.3513947238171495,true,3,5.151434834260726e-13,0.8109989791364375,0.8126688748403528,0.038704398986440035,1.0047952030112273,2.793530195068918,2.552100153348657,0.4314486019443565,0.3835860692452234,2.413547943891922,2.05199244588408,0.4435367221129156,0.5025900579095494,0.41432779594486474,0.4873312287312832,2.2546047489285903,1.9896931589919533,6,2,6,6,18,8.0,0.01,6,false,1,true
268.0,800.0,266.6666666666667,0.0,1.3581516974362353,1.3513947238171495,true,3,2.433608869978343e-13,0.8123514064233797,0.8139951852994342,0.038397192377834864,0.9974349545527056,2.8171511294627716,2.5785408942509225,0.43833823202325584,0.3906535954505123,2.4059826617854836,2.0500373183007734,0.4445037688745751,0.5045161392364027,0.4156305928064745,0.4877959981864506,2.2496997101551424,1.9820971466116504,6,2,6,6,18,8.0,0.01,6,false,1,true
269.0,800.0,266.6666666666667,0.0,1.3632194276505496,1.3513947238171495,true,3,3.2507330161024584e-13,0.8136896894180395,0.8153078186486603,0.03809471825564183,0.9901536956335637,2.8408686109449883,2.6050413357094473,0.4452957034368391,0.3977914157044839,2.398570307033974,2.047792430286846,0.445484031977966,0.506424472174144,0.41691502519956597,0.4883307434923589,2.2447493697135723,1.9746281132641048,6,2,6,6,18,8.0,0.01,6,false,1,true
270.0,800.0,266.6666666666667,0.0,1.3682871578648639,1.3513947238171495,true,3,6.590283874174929e-13,0.815014035200076,0.8166069719738969,0.037796862842375045,0.9829506396521508,2.864682305845352,2.6316014417340776,0.45232118744357724,0.40499956737994613,2.3912884086778003,2.045477476524328,0.44648298580479007,0.5083400996328447,0.41818460557542014,0.4888834081415545,2.2397270037009136,1.9671869300144986,6,2,6,6,18,8.0,0.01,6,false,1,true
271.0,800.0,266.6666666666667,0.0,1.3733548880791782,1.3513947238171495,true,3,4.2454928461665986e-13,0.8163246466722015,0.8178928384455447,0.03750351605935289,0.975824993391376,2.8885918747714765,2.6582211835685663,0.4594148515019994,0.41227808812306466,2.3843535574708574,2.0434056009861887,0.44750271345099957,0.510267853981887,0.4194008882897068,0.48937910296290654,2.2346233216963443,1.9597550427613202,6,2,6,6,18,8.0,0.01,6,false,1,true
272.0,800.0,266.6666666666667,0.0,1.3784226182934924,1.3513947238171495,true,3,6.643574579356937e-13,0.8176217226677778,0.8191656074179718,0.03721457138189899,0.9687759581951697,2.9125969727149235,2.6849005385913984,0.46657685926757164,0.41962701577434364,2.377377234036887,2.0412785637713777,0.44853547062887894,0.5122063242299707,0.4206316043087356,0.48988904197006966,2.229478080290792,1.9523382525652289,6,2,6,6,18,8.0,0.01,6,false,1,true
273.0,800.0,266.6666666666667,0.0,1.383490348507807,1.3513947238171495,true,3,2.0623502905436908e-12,0.8189054580552406,0.8204254645260628,0.03692992570090486,0.9618027310702613,2.936697249156522,2.711639489283182,0.4738073705902931,0.4270463882884521,2.3708701349417862,2.0393106482495726,0.4495978703684864,0.5141667337178414,0.421786071392963,0.4903617802703784,2.2242098237262753,1.944894397910948,6,2,6,6,18,8.0,0.01,6,false,1,true
274.0,800.0,266.6666666666667,0.0,1.3885580787221212,1.3513947238171495,true,3,5.968558980384842e-13,0.8201760438396619,0.8216725917791803,0.03664947919044462,0.9549045057166661,2.960892348171309,2.738438022258374,0.4811065415131025,0.43453624365335547,2.36436502442787,2.0377595947722735,0.4506683991437856,0.5161524395942884,0.42294653730211573,0.49073502221038656,2.2189263811260713,1.93741213503908,6,2,6,6,18,8.0,0.01,6,false,1,true
275.0,800.0,266.6666666666667,0.0,1.3936258089364355,1.3513947238171495,true,3,2.26929586233382e-13,0.8214336672613759,0.8229071676524566,0.03637313518116155,0.9480804734903866,2.985181908532772,2.765296127358373,0.4884745242710173,0.44209661980900106,2.3578274784706013,2.03615613073499,0.45174889580982996,0.5181363936775873,0.42411924075490354,0.49112147389160704,2.2136191350448016,1.9299937472106126,6,2,6,6,18,8.0,0.01,6,false,1,true
276.0,800.0,266.6666666666667,0.0,1.3986935391507498,1.3513947238171495,true,3,1.3233858453531866e-12,0.8226785118917622,0.8241293671754999,0.03610080003915623,0.9413298243016825,3.0095655638164094,2.792213796803234,0.4959114672909907,0.4497275545658388,2.3515752652881123,2.034701892691191,0.45284663314263546,0.520126062153721,0.42524686101317755,0.4914724872435017,2.208253140937066,1.9226108298808033,6,2,6,6,18,8.0,0.01,6,false,1,true
277.0,800.0,266.6666666666667,0.0,1.403761269365064,1.3513947238171495,true,3,2.163602630389505e-12,0.8239107577262287,0.8253393620185462,0.035832383050117086,0.9346517474521553,3.034042942502498,2.8191910243994047,0.5034175151924607,0.4574290855234264,2.3456280191672487,2.0330208699861863,0.4539720109373604,0.5221201798648335,0.4263250574381452,0.4918788659591058,2.2027789729485794,1.9152678608570157,6,2,6,6,18,8.0,0.01,6,false,1,true
278.0,800.0,266.6666666666667,0.0,1.4088289995793783,1.3513947238171495,true,3,4.796163466380676e-14,0.8251305812747833,0.8265373205764343,0.035567796308441896,0.9280454324136084,3.0586136680787432,2.8462278048015883,0.5109928087887455,0.46520124998952733,2.3395535578231326,2.0313540997916237,0.4551009313742328,0.5241192612568314,0.42743197592384363,0.49228246326062997,2.19731477362698,1.9079626984171745,6,2,6,6,18,8.0,0.01,6,false,1,true
279.0,800.0,266.6666666666667,0.0,1.4138967297936926,1.3513947238171495,true,3,2.028599510595086e-12,0.8263381556495643,0.8277234080497726,0.03530695461113493,0.9215100695521466,3.0832773591412685,2.8733241328245565,0.5186374850888931,0.4730440848995235,2.3336471143379214,2.029966006379565,0.4562470654724604,0.526141947348693,0.42851380307502485,0.4926190866533255,2.1917949191946335,1.9006277774261258,6,2,6,6,18,8.0,0.01,6,false,1,true
280.0,800.0,266.6666666666667,0.0,1.4189644600080071,1.3513947238171495,true,3,6.59916565837193e-13,0.8275336506502212,0.828897786524174,0.03504977535623635,0.9150448507999324,3.1080336294957047,2.900480002804415,0.5263516773004171,0.48095762673679276,2.328015743122371,2.028797907863743,0.45741123075481477,0.5281778544274593,0.4295503597663753,0.49290271649233264,2.1862165438085364,1.8933016437881367,6,2,6,6,18,8.0,0.01,6,false,1,true
281.0,800.0,266.6666666666667,0.0,1.4240321902223214,1.3513947238171495,true,3,1.3091749906379846e-12,0.8287172328466881,0.830060615047092,0.034796178445588695,0.9086489702777403,3.132882088257204,2.9276954080056714,0.5341355148326165,0.4889419114539204,2.3223411598322876,2.027284084733434,0.45858710453754015,0.530210068260448,0.43059995546572366,0.4932707791328068,2.1806108154926096,1.8860449091072018,6,2,6,6,18,8.0,0.01,6,false,1,true
282.0,800.0,266.6666666666667,0.0,1.4290999204366357,1.3513947238171495,true,3,6.945555242054979e-13,0.8298890656595161,0.8312120497024251,0.03454608619173472,0.9023216248709476,3.157822339949605,2.9549703400720224,0.5419891233005216,0.4969969743949637,2.317352380969403,2.0259864575992332,0.4597926916873667,0.5322526600113678,0.4315269478272771,0.49358671488109873,2.174893203130649,1.878806956039716,6,2,6,6,18,8.0,0.01,6,false,1,true
283.0,800.0,266.6666666666667,0.0,1.43416765065095,1.3513947238171495,true,3,1.8598456108520622e-12,0.8310493094379384,0.8323522436830476,0.0342994232287557,0.8960620147615037,3.1828539846039092,2.9823047885188507,0.5499126245295092,0.5051228502189531,2.3119536966546472,2.0247304741389067,0.4610002950174511,0.5343107569603185,0.43253461410017896,0.493892897238724,2.16919600878378,1.8715700310601584,6,2,6,6,18,8.0,0.01,6,false,1,true
284.0,800.0,266.6666666666667,0.0,1.4392353808652643,1.3513947238171495,true,3,1.878497357665765e-12,0.8321981215356512,0.8334813473612441,0.03405611642686985,0.8898693439183815,3.207976617855942,3.0096987402650974,0.557906136560528,0.513319572824707,2.3068416145961543,2.023768965756385,0.46222192785980665,0.5363790798562978,0.43349313350022267,0.4941275495971692,2.1634629162450794,1.8643530994309316,6,2,6,6,18,8.0,0.01,6,false,1,true
285.0,800.0,266.6666666666667,0.0,1.4443031110795785,1.3513947238171495,true,3,2.183142555622908e-12,0.8333356563844462,0.834599508357179,0.03381609481061644,0.8837428205488732,3.2331898310432887,3.037152179202574,0.565969773655961,0.5215871752771103,2.301861916188698,2.022837247054586,0.4634599074195351,0.5384552662743836,0.4344309243604619,0.49435514471373343,2.157683942000135,1.857164490040338,6,2,6,6,18,8.0,0.01,6,false,1,true
286.0,800.0,266.6666666666667,0.0,1.4493708412938928,1.3513947238171495,true,3,9.254819133275305e-13,0.8344620655656115,0.835706871605311,0.03357928948046566,0.8776816575130569,3.2584932113011877,3.064665085800354,0.5741036463060339,0.5299256897348557,2.2971582042326077,2.0216376868654438,0.464713979525157,0.5405127002466386,0.435320474731544,0.49464847558837477,2.15186123951295,1.8500952883136605,6,2,6,6,18,8.0,0.01,6,false,1,true
287.0,800.0,266.6666666666667,0.0,1.454438571508207,1.3513947238171495,true,3,1.4654943925052066e-12,0.8355774978793727,0.8368035794190134,0.033345633537691904,0.8716850727034806,3.283886341657832,3.092237436742832,0.5823078612358669,0.5383351473798578,2.292371613809316,2.0207285176472847,0.46598289421561717,0.5426097672770497,0.43622944638468286,0.49487102857552123,2.1460015215435897,1.8429450782249053,6,2,6,6,18,8.0,0.01,6,false,1,true
288.0,800.0,266.6666666666667,0.0,1.4595063017225216,1.3513947238171495,true,3,6.661338147750939e-13,0.836682099412271,0.837889771553297,0.03311506201236643,0.865752289392222,3.309368801128725,3.119869204599178,0.5905825214130729,0.5468155783483021,2.287722152278993,2.0199870936710926,0.467264271114922,0.5447188341710014,0.43711601909515785,0.4950526679765146,2.1401165503494135,1.8358094805403296,6,2,6,6,18,8.0,0.01,6,false,1,true
289.0,800.0,266.6666666666667,0.0,1.4645740319368359,1.3513947238171495,true,3,1.085354028873553e-12,0.8377760136025693,0.8389655852657169,0.03288751179432745,0.859882536547255,3.3349401648101034,3.147560357522512,0.5989277260558998,0.5553670116634157,2.283316922575887,2.0194150028237914,0.4685605528939039,0.5468384000203198,0.4379593520779701,0.49519291408733646,2.1341958767630826,1.8286938151432697,6,2,6,6,18,8.0,0.01,6,false,1,true
290.0,800.0,266.6666666666667,0.0,1.4696417621511502,1.3513947238171495,true,3,1.4175327578413999e-12,0.8388593813038373,0.8400311553756081,0.032662921566989016,0.8540750491199262,3.360600003971689,3.1753108589773205,0.607343570641968,0.5639894751700558,2.278546648487816,2.0185979437827015,0.4698561621391487,0.5489577638545841,0.4388762462526987,0.49539335115247113,2.1283109184888125,1.8216337682854862,6,2,6,6,18,8.0,0.01,6,false,1,true
291.0,800.0,266.6666666666667,0.0,1.4747094923654644,1.3513947238171495,true,3,8.08242361927114e-13,0.8399323408466176,0.8410866143215502,0.03244123174386629,0.8483290683054212,3.3863478861483607,3.2031206674931165,0.6158301469174912,0.5726829954710632,2.274134059202921,2.0180460566089864,0.47116943329578226,0.5510833143155695,0.4397278146172693,0.4955288293471086,2.1223787651187425,1.8146076537301314,6,2,6,6,18,8.0,0.01,6,false,1,true
292.0,800.0,266.6666666666667,0.0,1.4797772225797787,1.3513947238171495,true,3,1.4033219031261979e-13,0.8409950280983879,0.8421320922172648,0.03222238440768907,0.8426438417777724,3.4121833752311366,3.230989736443189,0.624387542907066,0.5814475978655128,2.27028136471163,2.0175218440849636,0.4725164013297424,0.5532243323366627,0.4404740379512473,0.4956575825594318,2.116328654806115,1.8075849913836646,6,2,6,6,18,8.0,0.01,6,false,1,true
293.0,800.0,266.6666666666667,0.0,1.484844952794093,1.3513947238171495,true,3,2.9878322038712213e-12,0.8420475765217765,0.8431677169059044,0.03200632325199237,0.8370186239010832,3.4381060315572314,3.2589180138467118,0.6330158429239685,0.5902833062888219,2.2663761129795144,2.016812027265287,0.47387215396188215,0.5553594234098473,0.44123303024286636,0.49583202920301805,2.110273818875711,1.8006356925756426,6,2,6,6,18,8.0,0.01,6,false,1,true
294.0,800.0,266.6666666666667,0.0,1.4899126830084073,1.3513947238171495,true,3,9.64561763794336e-13,0.8430901172310905,0.8441936140127821,0.03179299352506922,0.8314526759184575,3.464115411999192,3.286905442192854,0.6417151275809384,0.5991901432547447,2.2625480158590374,2.016471995656692,0.4752364153710618,0.5575126110450517,0.4419795703740338,0.4959156398670125,2.104215854795567,1.793681398749905,6,2,6,6,18,8.0,0.01,6,false,1,true
295.0,800.0,266.6666666666667,0.0,1.4949804132227218,1.3513947238171495,true,3,1.5436540934388177e-12,0.8441227790472191,0.8452099069966034,0.031582341976183946,0.8259452661200503,3.490211070053143,3.314951958285553,0.6504854738014574,0.6081681297992584,2.2586597540678928,2.0159243932198523,0.4766111376091296,0.5596671990779003,0.44274043409990343,0.49605034958815647,2.0981465204871133,1.786776144193524,6,2,6,6,18,8.0,0.01,6,false,1,true
296.0,800.0,266.6666666666667,0.0,1.500048143437036,1.3513947238171495,true,3,1.170619157164765e-12,0.8451456885510337,0.8462167171993131,0.031374316803941545,0.8204956699915628,3.5163925559263114,3.3430574931078723,0.6593269548315421,0.6172172854264084,2.2551645941020473,2.0156916082970695,0.47800791683675514,0.5618398033435533,0.4434266140109282,0.4961076366462808,2.092015560364685,1.7798667770580165,6,2,6,6,18,8.0,0.01,6,false,1,true
297.0,800.0,266.6666666666667,0.0,1.5051158736513504,1.3513947238171495,true,3,1.438849039914203e-13,0.8461589701351092,0.8472141638943843,0.031168867606722796,0.8151031703445658,3.5426594166232834,3.3712219717041503,0.668239640251917,0.6263376280559542,2.2516178661435897,2.0154961502313986,0.47941228852285056,0.5640250611039899,0.4441250955752668,0.4961557479954453,2.0858872914608995,1.7729708641716346,6,2,6,6,18,8.0,0.01,6,false,1,true
298.0,800.0,266.6666666666667,0.0,1.5101836038656646,1.3513947238171495,true,3,1.871391930308164e-12,0.8471627460542137,0.8482023643339814,0.030965945335085433,0.8097670574296479,3.569011196031954,3.3994453130798608,0.677223595990796,0.6355291739730929,2.248176890196738,2.015389205213629,0.48082903157854984,0.5662192047245251,0.44480485693120436,0.4961820761037574,2.0797413099559,1.76610046366498,6,2,6,6,18,8.0,0.01,6,false,1,true
299.0,800.0,266.6666666666667,0.0,1.515251334079979,1.3513947238171495,true,3,3.298694650766265e-12,0.8481571364741947,0.8491814337946338,0.030765502246054236,0.8044866290337515,3.5954474350081953,3.427727430116959,0.6862788843370057,0.6447919377799545,2.2447706329468224,2.015434112884544,0.48225653235412413,0.568432039979271,0.44547981220123595,0.4961710202318511,2.0735851832188215,1.759225254150816,6,2,6,6,18,8.0,0.01,6,false,1,true
300.0,800.0,266.6666666666667,0.0,1.5203190642942932,1.3513947238171495,true,3,1.5294432387236157e-12,0.849142259519392,0.8501514856215399,0.03056749185921386,0.7992611905627152,3.621967671459364,3.4560682295039236,0.6954055639534751,0.6541259323489261,2.241389992850062,2.0151901304262694,0.4836937229326654,0.5706294271382055,0.4461517197765481,0.49623109249174013,2.067423976347961,1.7524508068487705,6,2,6,6,18,8.0,0.01,6,false,1,true
301.0,800.0,266.6666666666667,0.0,1.5253867945086075,1.3513947238171495,true,3,2.4069635173873394e-13,0.8501182313190933,0.8511126312720071,0.030371868914517472,0.794090055109797,3.6485714404279252,3.4844676116808095,0.7046036898914309,0.6635311687781235,2.23826736117919,2.015084697552929,0.4851467988511155,0.5728378159139381,0.4467741509991766,0.49625705619936283,2.0612317805004943,1.7456948061373059,6,2,6,6,18,8.0,0.01,6,false,1,true
302.0,800.0,266.6666666666667,0.0,1.5304545247229218,1.3513947238171495,true,3,3.055333763768431e-13,0.8510851660521725,0.8520649803571841,0.0301785893317527,0.7889725435116,3.675258274172855,3.5129254707958966,0.7138733136046362,0.6730076563483427,2.2352718264217146,2.014746655335181,0.4866148314698367,0.5750320887792516,0.44737288242961837,0.49634032018464186,2.055013401419488,1.7390333852897186,6,2,6,6,18,8.0,0.01,6,false,1,true
