# sigma_grid_n: 128
# provenance.equilibrium_backend: TransportWorkflow.EquilibriumFacade.solve_equilibrium_backend(:models)
# provenance.tau_path: TransportWorkflow.solve_gap_and_transport
# x_unit: MeV
# gc_every_n: 5
# y_unit.tau_ubar: fm
# y_unit.tau_u: fm
# script: scripts/relaxtime/scan_relaxation_times_vs_T.jl
# schema: scan_csv_v1
# provenance.entrypoint: workflow
# y_unit.tau_sbar: fm
# git_commit: 9765c65b60195aa39b55f1db62e2d0bda6505c80
# provenance.integration_mode: semi_infinite
# y_scale.tau_s: log
# y_scale.tau_sbar: log
# y_unit.tau_s: fm
# y_scale.tau_u: log
# title: relaxation_times_vs_T
# y_scale.tau_ubar: log
# integration_mode: semi_infinite
# x_label: T
T_MeV,muB_MeV,muq_MeV,xi,T_fm,muq_fm,converged,iterations,residual_norm,Phi,Phibar,m_u,m_s,n_u,n_s,n_ubar,n_sbar,tau_u,tau_s,tau_ubar,tau_sbar,tauinv_u,tauinv_s,tauinv_ubar,tauinv_sbar,tau_p_nodes,tau_angle_nodes,tau_phi_nodes,tau_n_sigma_points,sigma_grid_n,integration_mode,gc_every_n
400.0,0.0,0.0,0.0,2.027092287071758,0.0,true,missing,missing,0.9117813956607838,0.9117813956607838,0.02097319082162831,0.5386054771406175,3.6502400628725313,3.595187753302864,3.6502400628725313,3.595187753302864,0.9859410633383372,0.9757977820271989,0.9859410633383471,0.9757977820271989,1.0142594087866268,1.0248024933224602,1.0142594087866166,1.0248024933224602,28,8,8,6,128,semi_infinite,5
130.0,800.0,266.6666666666667,0.0,0.6588049932983214,1.351394858047839,true,missing,missing,0.10671375050187842,0.1643378992903332,1.7046483006610216,2.701149955893833,0.08723217566441487,0.02097438233342697,0.0013240589170592345,0.00047591948934307913,35.22460570778203,27.988926523998696,14.303885636163281,22.14406281076042,0.028389246093933534,0.03572841563403886,0.06991107349682565,0.04515883144596537,28,8,8,6,128,semi_infinite,5
135.0,800.0,266.6666666666667,0.0,0.6841436468867184,1.351394858047839,true,missing,missing,0.15624011618209363,0.20777263470834403,1.6080523371348754,2.650244207393399,0.14057294333168668,0.03703398303344492,0.0023368228107264865,0.0008551519368416422,20.864220145183815,16.999171492902548,8.260864798545104,12.911177432217746,0.04792894213354217,0.05882639635805296,0.1210527014285622,0.07745226996142601,28,8,8,6,128,semi_infinite,5
140.0,800.0,266.6666666666667,0.0,0.7094823004751154,1.351394858047839,true,missing,missing,0.24051457741319915,0.2797970242354194,1.3861850830294615,2.5412774413840156,0.25770213492713356,0.07175230467142027,0.00472883315949459,0.001692185688704381,10.833199332198005,8.960209101491964,3.8446929062632185,6.3112972103710465,0.09230883410663733,0.11160453831746962,0.26009879706411515,0.15844603203866692,28,8,8,6,128,semi_infinite,5
145.0,800.0,266.6666666666667,0.0,0.7348209540635123,1.351394858047839,true,missing,missing,0.36482802255644997,0.3887043324867161,0.7058977850958977,2.289634006866855,0.5583882226252174,0.15340311891705824,0.012396047684379727,0.0038267627329959066,4.821733323065204,4.051444990307049,1.000835428567723,2.1389682189953176,0.2073942984810894,0.24682551593134489,0.9991652687905758,0.4675151276767002,28,8,8,6,128,semi_infinite,5
150.0,800.0,266.6666666666667,0.0,0.7601596076519094,1.351394858047839,true,missing,missing,0.4180747298661332,0.43716636942070275,0.41367829192158834,2.201520019124718,0.6890297913593386,0.2092652934077561,0.018629567388324123,0.005848077339648861,3.268628055869158,3.3338560664381873,0.299329722756387,1.3124782332108593,0.30593875562084744,0.2999529613971536,3.340797535211235,0.7619173977107342,28,8,8,6,128,semi_infinite,5
155.0,800.0,266.6666666666667,0.0,0.7854982612403063,1.351394858047839,true,missing,missing,0.45693208604317614,0.47313282173924043,0.3006399926768518,2.1518579391474253,0.7688492412085176,0.26079276936224755,0.02434251075371753,0.008171897617511244,3.0041762768948947,3.0595193041493896,0.31069382456500366,1.0757450801494985,0.33286994764288474,0.32684873033609474,3.218602755944958,0.9295882625473202,28,8,8,6,128,semi_infinite,5
160.0,800.0,266.6666666666667,0.0,0.8108369148287032,1.351394858047839,true,missing,missing,0.4908796549307794,0.5048461551881275,0.23643527561576444,2.1067392183959703,0.840361034219714,0.31591152329163763,0.030544965486938715,0.011052032184118892,2.776557227425435,2.8839923351449226,0.3107977896556078,0.9495044868062,0.36015825286167463,0.34674155954362107,3.217526099873783,1.0531809105648875,28,8,8,6,128,semi_infinite,5
165.0,800.0,266.6666666666667,0.0,0.8361755684171003,1.351394858047839,true,missing,missing,0.5213484958196188,0.5335074782619662,0.19435214382255112,2.0611159413208298,0.9102663041296826,0.3759322410057719,0.037455231373738414,0.014612367237439099,2.6033386097981777,2.747506375671173,0.3152295944128338,0.8557273379474775,0.384122140791176,0.3639663983512015,3.1722909832202206,1.1685965326275198,28,8,8,6,128,semi_infinite,5
170.0,800.0,266.6666666666667,0.0,0.8615142220054972,1.351394858047839,true,missing,missing,0.5489314176244484,0.5595991072259305,0.16451038247062671,2.0135664726561586,0.9806336972974795,0.44132625443568374,0.0451772831520728,0.018966830346987804,2.4592671191512534,2.6298982830703648,0.3198508376518365,0.7795427046538091,0.4066252064335011,0.38024284301692296,3.1264573428709244,1.2828033589822314,28,8,8,6,128,semi_infinite,5
175.0,800.0,266.6666666666667,0.0,0.8868528755938943,1.351394858047839,true,missing,missing,0.5740234717742733,0.58344409840574,0.1422404111515774,1.9636439858630967,1.0523344022708092,0.512317391474601,0.05378410278959002,0.02423075829321279,2.332553910025187,2.5186379786656463,0.32344383198751836,0.7164532599965742,0.42871463579129104,0.39703999084846314,3.0917269123827036,1.3957644634135402,28,8,8,6,128,semi_infinite,5
180.0,800.0,266.6666666666667,0.0,0.9121915291822912,1.351394858047839,true,missing,missing,0.5969378718374029,0.6053039933890954,0.12500626230246462,1.911295676544956,1.1258162074209315,0.5889938069399042,0.0633373952761953,0.030521374990840528,2.222225516377221,2.4217035495034565,0.3264283341401731,0.6633931637786878,0.4499993329346016,0.4129324583122649,3.063459557314609,1.5074017258543928,28,8,8,6,128,semi_infinite,5
185.0,800.0,266.6666666666667,0.0,0.9375301827706882,1.351394858047839,true,missing,missing,0.6179358957178439,0.6254016424789927,0.11129963163004447,1.8566887183823222,1.201343247184147,0.6713292131911374,0.07389373148494414,0.037955466262472044,2.1245459741228814,2.3290004927630035,0.3288630186145918,0.6181851947016879,0.4706888023041487,0.42936873697851935,3.040779727111675,1.6176382232553483,28,8,8,6,128,semi_infinite,5
190.0,800.0,266.6666666666667,0.0,0.9628688363590852,1.351394858047839,true,missing,missing,0.6372387688959114,0.6439291599980281,0.10016302506080134,1.8001430643036573,1.2790866184641596,0.7591854488972544,0.08550676896277541,0.04664590479692992,2.035963169825074,2.2366182644469026,0.3307227721168133,0.5787569256976837,0.49116802053247255,0.44710356518853334,3.023680509205438,1.7278410945916778,28,8,8,6,128,semi_infinite,5
195.0,800.0,266.6666666666667,0.0,0.9882074899474821,1.351394858047839,true,missing,missing,0.655035049043408,0.6610527408447885,0.09095750023217382,1.7420931146460001,1.3591641002819121,0.8523165307246626,0.09822812852294711,0.05669778429692066,1.9560391565917585,2.1454359103469094,0.33246384395158124,0.5440857331739702,0.5112372094546511,0.4661057434422749,3.007845870138096,1.8379456380273294,28,8,8,6,128,semi_infinite,5
200.0,800.0,266.6666666666667,0.0,1.013546143535879,1.351394858047839,true,missing,missing,0.6714863992481866,0.6769166448808532,0.08323923832257218,1.6830536822104474,1.4416598075104552,0.9503812641176543,0.11210775998807908,0.0682048199613525,1.8827141907366969,2.0544094963467177,0.33399397157368066,0.5133709071489989,0.5311480653410834,0.4867578746001048,2.9940660164861543,1.9479093693748477,28,8,8,6,128,semi_infinite,5
205.0,800.0,266.6666666666667,0.0,1.038884797124276,1.351394858047839,true,missing,missing,0.6867323496923263,0.6916466812613874,0.07668953839262661,1.6235832986115328,1.5266349481515593,1.0529658761977152,0.12719409883731336,0.08124663386193727,1.817167754397883,1.966356861513766,0.3355659326871636,0.48434002295040424,0.5503069254777466,0.5085546878963604,2.980040291909683,2.0646652199180298,28,8,8,6,128,semi_infinite,5
210.0,800.0,266.6666666666667,0.0,1.064223450712673,1.351394858047839,true,missing,missing,0.7008941831793113,0.7053531719581443,0.07107306649100444,1.564245590313696,1.614134187582263,1.1596143294384587,0.14353412755067463,0.09588738356162635,1.7576217598828194,1.8792606282072524,0.3372219339889018,0.4571517567104365,0.5689506256833495,0.5321241689365697,2.9654061589982774,2.1874574150076116,28,8,8,6,128,semi_infinite,5
215.0,800.0,266.6666666666667,0.0,1.0895621043010701,1.351394858047839,true,missing,missing,0.7140780280189979,0.7181333756957099,0.06621193555603694,1.5055729083934688,1.7041896064767876,1.26986148906473,0.1611733829399173,0.11217589896903765,1.7044078841537154,1.791316383716711,0.3392228222857412,0.4293119239189875,0.5867140191601068,0.5582486762752379,2.9479148639287582,2.329308701401695,28,8,8,6,128,semi_infinite,5
220.0,800.0,266.6666666666667,0.0,1.114900757889467,1.351394858047839,true,missing,missing,0.7263772706858901,0.7300734137277822,0.06196905755509619,1.448036945535315,1.7968232184685007,1.3832636228876052,0.18015592367233987,0.13014715672074995,1.6551464249745085,1.7067304774030616,0.3415009810176532,0.40635549224172013,0.6041761531856019,0.5859155931413299,2.92824927477531,2.4608994318825426,28,8,8,6,128,semi_infinite,5
225.0,800.0,266.6666666666667,0.0,1.140239411477864,1.351394858047839,true,missing,missing,0.737874426383064,0.7412497846146243,0.058237114032385955,1.392029546206514,1.892048578873955,1.499421843239216,0.2005242648545033,0.1498246661160555,1.6125602635219083,1.6467702465545382,0.3441667885984221,0.39516477346949674,0.6201318627410255,0.6072492517351793,2.9055679778760175,2.5305899390275264,28,8,8,6,128,semi_infinite,5
230.0,800.0,266.6666666666667,0.0,1.165578065066261,1.351394858047839,true,missing,missing,0.748642607775833,0.7517305710414856,0.05493102497087059,1.3378544630017293,1.9898718166945641,1.617996349757413,0.22231928702396034,0.17122324391790494,1.5753385729974219,1.5975971090378376,0.34727068861264343,0.3881274689462415,0.6347841772815123,0.6259400410421724,2.8795980564758556,2.5764731435138577,28,8,8,6,128,semi_infinite,5
235.0,800.0,266.6666666666667,0.0,1.1909167186546579,1.351394858047839,true,missing,missing,0.7587467123579776,0.7615764319888796,0.05198265099290786,1.285728600468186,2.0902923150062964,1.738711659800556,0.24558012887728145,0.19435171422406514,1.5424012234853692,1.5551148198613167,0.3508236482009019,0.3838504427432076,0.6483397346770101,0.6430393352493283,2.8504349838678555,2.6051813119022262,28,8,8,6,128,semi_infinite,5
240.0,800.0,266.6666666666667,0.0,1.216255372243055,1.351394858047839,true,missing,missing,0.7682444177167728,0.7708414500379425,0.04933696000860763,1.2357900168720215,2.193303193315441,1.8613546315767784,0.27034407370827307,0.2192152206729414,1.5142720051628258,1.5177816053546263,0.3548703261272195,0.38102181974625804,0.6603833370692689,0.6588563179788651,2.8179307380057024,2.6245216105102624,28,8,8,6,128,semi_infinite,5
245.0,800.0,266.6666666666667,0.0,1.241594025831452,1.351394858047839,true,missing,missing,0.7771870425563948,0.7795738780162499,0.04694918364655726,1.1881097116555428,2.298891691249007,1.9857677411155694,0.29664643837089055,0.24581700586232855,1.4895834519719378,1.4868527268318454,0.35940635316309344,0.38039839946812937,0.6713286178603701,0.6725615670966815,2.782365952073792,2.6288228378410468,28,8,8,6,128,semi_infinite,5
250.0,800.0,266.6666666666667,0.0,1.266932679419849,1.351394858047839,true,missing,missing,0.7856203067265577,0.7878168088642415,0.044782664727235404,1.142704694421569,2.4070395120649195,2.111839954731552,0.3245204713182148,0.2741596457818303,1.4696350395827251,1.4640487797808288,0.36446148876015116,0.381845467732601,0.6804410435695184,0.6830373508112907,2.743774118362588,2.618860467136095,28,8,8,6,128,semi_infinite,5
255.0,800.0,266.6666666666667,0.0,1.2922713330082458,1.351394858047839,true,missing,missing,0.7935850076828175,0.7956087797945007,0.042807202551580256,1.0995505954048923,2.5177231559510984,2.239497002635281,0.35399726379775454,0.3042458075325445,1.4529899088251408,1.443881400686258,0.37000162800032016,0.38409167313682346,0.6882360255403153,0.6925776587500283,2.7026908108607963,2.603545116802816,28,8,8,6,128,semi_infinite,5
260.0,800.0,266.6666666666667,0.0,1.3176099865966429,1.351394858047839,true,missing,missing,0.8011176224482375,0.8029843154853131,0.04099776656757108,1.0585928264463664,2.6309142552255524,2.3686922226716867,0.3851056761978257,0.3360786324663788,1.4397806034251388,1.4291230588364483,0.3760732217265093,0.3878670778824478,0.6945502652425438,0.6997298055033636,2.65905664702505,2.578202835516433,28,8,8,6,128,semi_infinite,5
265.0,800.0,266.6666666666667,0.0,1.34294864018504,1.351394858047839,true,missing,missing,0.8082508407314986,0.8099744129551327,0.039333488335680206,1.0197558814352696,2.7465799137248017,2.499398592898173,0.41787228005780486,0.3696618494064453,1.4297426992398985,1.4176578807166382,0.3826525931847977,0.39268730431519727,0.6994265475400819,0.7053888061444638,2.6133365298195206,2.546555462860935,28,8,8,6,128,semi_infinite,5
270.0,800.0,266.6666666666667,0.0,1.3682872937734367,1.351394858047839,true,missing,missing,0.8150140340655228,0.8166069708222263,0.03779686685059784,0.9829507434972304,2.864683048134086,2.631602176485638,0.45232131534184267,0.40499970877453356,1.4228703333918549,1.4071860101223141,0.38980752876732244,0.39656491357484713,0.7028047296595104,0.7106381052730043,2.5653686145115575,2.5216552593759944,28,8,8,6,128,semi_infinite,5
275.0,800.0,266.6666666666667,0.0,1.3936259473618338,1.351394858047839,true,missing,missing,0.8214336660772462,0.8229071664510944,0.03637313905592844,0.9480805741952686,2.9851827275366944,2.7652969582032965,0.4884746620899747,0.44209680889101105,1.4187618154539852,1.4035424939756471,0.3974804799358594,0.4032106220738112,0.7048399450192513,0.712482881203988,2.51584681633012,2.480093393514175,28,8,8,6,128,semi_infinite,5
280.0,800.0,266.6666666666667,0.0,1.4189646009502308,1.351394858047839,true,missing,missing,0.8275336494176194,0.828897785274274,0.035049779107625446,0.9150449485400326,3.1080345075113978,2.900480924055732,0.5263518253522482,0.48095786647488553,1.4169446448358094,1.4023310897381482,0.4056567985550305,0.41059018360128474,0.7057438719604155,0.7130983598079723,2.465138026928303,2.4355185290330232,28,8,8,6,128,semi_infinite,5
285.0,800.0,266.6666666666667,0.0,1.4443032545386276,1.351394858047839,true,missing,missing,0.833335655104649,0.8345995070600636,0.033816098447619757,0.8837429154894474,3.233190755769081,3.0371531855034513,0.5659699322610591,0.521587467137129,1.4177274373584838,1.399975098068729,0.4144145454281208,0.4167068969161237,0.7053541983099407,0.7142984195786795,2.413042715397275,2.3997682961347375,28,8,8,6,128,semi_infinite,5
290.0,800.0,266.6666666666667,0.0,1.4696419081270247,1.351394858047839,true,missing,missing,0.8388593799782181,0.8400311540326934,0.03266292509766573,0.8540751414162916,3.36060096711311,3.175311945098094,0.6073437401250462,0.5639898191171788,1.420813111203705,1.403843257948088,0.42372059406326323,0.42547812946040087,0.7038223339259627,0.7123302365405373,2.360045780193294,2.350297067603024,28,8,8,6,128,semi_infinite,5
295.0,800.0,266.6666666666667,0.0,1.4949805617154217,1.351394858047839,true,missing,missing,0.8441227776772873,0.8452099056094371,0.03158234540778458,0.82594535591787,3.4902120662240526,3.3149531189448913,0.6504856544887168,0.6081685243804806,1.4259724355546612,1.409548185630901,0.43359620956179507,0.43493194457678264,0.7012758276852873,0.7094471903792414,2.306293223851355,2.2992102844344204,28,8,8,6,128,semi_infinite,5
300.0,800.0,266.6666666666667,0.0,1.5203192153038187,1.351394858047839,true,missing,missing,0.8491422581067456,0.8501514841917555,0.030567495198286505,0.799261277998428,3.6219686973357685,3.456069459242339,0.6954057561703962,0.6541263748381047,1.433023535015705,1.4173205801763216,0.4440266836460148,0.4451300844288194,0.6978252454095534,0.7055566778516651,2.252116903850797,2.246534294088832,28,8,8,6,128,semi_infinite,5
305.0,800.0,266.6666666666667,0.0,1.5456578688922156,1.351394858047839,true,missing,missing,0.8539328598408215,0.8548703160210276,0.029612390095159816,0.7739351624047606,3.7558135002901136,3.5986500494370817,0.7421118363569936,0.7018651771931369,1.4421447542941412,1.426895197837681,0.4550691892488067,0.4558015459228707,0.6934116682963983,0.7008223179357541,2.1974680413998655,2.193937271483535,28,8,8,6,128,semi_infinite,5
310.0,800.0,266.6666666666667,0.0,1.5709965224806126,1.351394858047839,true,missing,missing,0.8585083993703359,0.8593796706465637,0.028711787074448495,0.7498840732898294,3.891687372755574,3.7426800714068054,0.7906094388940219,0.7513856071774881,1.4533194180654183,1.433268412989344,0.4666952915938808,0.4643051549792162,0.6880799826724582,0.6977060199870844,2.1427257099268147,2.153755971209846,28,8,8,6,128,semi_infinite,5
315.0,800.0,266.6666666666667,0.0,1.5963351760690097,1.351394858047839,true,missing,missing,0.8628816005787767,0.8636917820944213,0.027861070950573705,0.727029965921903,4.02952971859652,3.888140767008175,0.840901908961537,0.8026870922561954,1.4663296994652573,1.446433814641094,0.4789636364453566,0.4762641457954054,0.6819748657922438,0.6913555185711222,2.087841171871691,2.099675167295886,28,8,8,6,128,semi_infinite,5
320.0,800.0,266.6666666666667,0.0,1.6216738296574065,1.351394858047839,true,missing,missing,0.8670642073541143,0.8678179543994353,0.02705616087941363,0.705299636367528,4.1692786825248165,4.035009535039579,0.8929904473763243,0.8557677209079543,1.4813840485338294,1.4623885892533959,0.4918738618413718,0.4890883414974103,0.6750443958065636,0.6838127754474188,2.033041553085205,2.0446203991253693,28,8,8,6,128,semi_infinite,5
325.0,800.0,266.6666666666667,0.0,1.6470124832458035,1.351394858047839,true,missing,missing,0.8710670818116261,0.8717686537740409,0.026293432986518695,0.6846245831045712,4.310871371252094,4.183260119478572,0.9468741698028075,0.9106241760911923,1.4982453202603216,1.4797892674812627,0.5054551720847761,0.502455691053725,0.667447437664113,0.6757718966985697,1.978414813474849,1.9902252433500156,28,8,8,6,128,semi_infinite,5
330.0,800.0,266.6666666666667,0.0,1.6723511368342006,1.351394858047839,true,missing,missing,0.874900290230302,0.8755535893499383,0.025569656041111107,0.6649408124420368,4.45424406143268,4.3328628563576865,1.0025501701989443,0.9672516903139586,1.516862876201687,1.4990859049530154,0.5196898955994737,0.5166492945472261,0.6592553721823942,0.6670731788591809,1.9242244432066131,1.9355489508146257,28,8,8,6,128,semi_infinite,5
335.0,800.0,266.6666666666667,0.0,1.6976897904225976,1.351394858047839,true,missing,missing,0.8785731784802437,0.8791817841324386,0.024881937729552054,0.6461886106005966,4.599332394726237,4.48378495542299,1.0600135878620396,1.0256440197203618,1.5374007304598745,1.5205654422291837,0.5346595207580843,0.5316521317289477,0.6504485006331924,0.6576500900441201,1.8703491870529447,1.8809291646174198,28,8,8,6,128,semi_infinite,5
340.0,800.0,266.6666666666667,0.0,1.7230284440109944,1.351394858047839,true,missing,missing,0.8820944384441199,0.8826616375567169,0.024227679577668637,0.6283122986292546,4.746071560345179,4.635990799362072,1.119257677479761,1.0857934347159637,1.5595392982183138,1.5435461216559048,0.550316703018135,0.5473707356097567,0.6412150057022891,0.6478588400890849,1.817135468568626,1.8269153517789476,28,8,8,6,128,semi_infinite,5
345.0,800.0,266.6666666666667,0.0,1.7483670975993915,1.351394858047839,true,missing,missing,0.8854721667013844,0.8860009808203569,0.023604538960673858,0.611259981431132,4.894396465471941,4.789442248355232,1.1802738816293468,1.14769072482405,1.5839048610795403,1.5691636941991778,0.5667750280636779,0.5639422157712782,0.6313510518039771,0.6372821418802642,1.764368489233525,1.7732313205748311,28,8,8,6,128,semi_infinite,5
350.0,800.0,266.6666666666667,0.0,1.7737057511877885,1.351394858047839,true,missing,missing,0.8887139165479592,0.8892071259865745,0.023010396946123862,0.5949832985972131,5.044241893950856,4.944098941398196,1.2430519052066682,1.2113252156650667,1.6096003196824702,1.5955356999317354,0.5839537220275719,0.5811444900186186,0.6212722424143606,0.626748746544991,1.7124644681223284,1.7207424610839246,28,8,8,6,128,semi_infinite,5
355.0,800.0,266.6666666666667,0.0,1.7990444047761853,1.351394858047839,true,missing,missing,0.8918267442590034,0.8922869097005742,0.02244333095780196,0.5794371821601846,5.195542653672526,5.0999185885699445,1.3075797913044724,1.2766847961603256,1.6369722359048131,1.6235762960150781,0.6018934078458408,0.599169016699803,0.6108839099810781,0.6159242423373696,1.6614237454086285,1.668978154958607,28,8,8,6,128,semi_infinite,5
360.0,800.0,266.6666666666667,0.0,1.8243830583645824,1.351394858047839,true,missing,missing,0.8948172503626778,0.8952467322326101,0.021901591440753442,0.564579624522971,5.348233713074694,5.256857250410993,1.3738439980946189,1.3437559542647979,1.6669672741661243,1.6473672188506157,0.6209733907509263,0.614611187094339,0.599891800815487,0.6070291969860308,1.61037496114081,1.627044904157441,28,8,8,6,128,semi_infinite,5
365.0,800.0,266.6666666666667,0.0,1.8497217119529794,1.351394858047839,true,missing,missing,0.8976916165786233,0.8980925924560057,0.021383581860776085,0.5503714584931135,5.502250327196356,5.414869602037146,1.4418294763073007,1.4125238197303616,1.6980077853222562,1.6791313383464175,0.6407889678388095,0.6346493531459946,0.5889254505451017,0.5955460285702157,1.560576180599211,1.575673236004954,28,8,8,6,128,semi_infinite,5
370.0,800.0,266.6666666666667,0.0,1.8750603655413765,1.351394858047839,true,missing,missing,0.9004556389756027,0.9008301192765222,0.020887841494047925,0.5367761504235041,5.657528153720268,5.573909180653785,1.5115197469331365,1.4829722125785392,1.7305954783581752,1.7117212100843706,0.6612458508251338,0.6549468231303899,0.5778357868753391,0.584207284520772,1.5122968238699008,1.5268415154995192,28,8,8,6,128,semi_infinite,5
375.0,800.0,266.6666666666667,0.0,1.9003990191297733,1.351394858047839,true,missing,missing,0.903114757822194,0.9034645999547888,0.020413030560690746,0.5237596068129797,5.814003359443593,5.7339286158870575,1.5828969788088063,1.5550836961266183,1.7650474802676255,1.746219799470326,0.6826086065531369,0.6761668337872837,0.5665569970097206,0.5726655947340227,1.4649683440845338,1.4789249487421494,28,8,8,6,128,semi_infinite,5
380.0,800.0,266.6666666666667,0.0,1.9257376727181703,1.351394858047839,true,missing,missing,0.9056740845359033,0.906001005700327,0.019957917335085482,0.5112899942802098,5.971612717617881,5.894879842875481,1.6559420657801587,1.6288396335592494,1.8011424374200455,1.7822452914475673,0.7048467028916495,0.6982493986446201,0.5552031750650431,0.561089994064613,1.4187482127638213,1.4321530415079646,28,8,8,6,128,semi_infinite,5
385.0,800.0,266.6666666666667,0.0,1.9510763263065674,1.351394858047839,true,missing,missing,0.908138426077042,0.9084440148604433,0.019521366929625986,0.4993375725332531,6.130293696590949,6.056714298423393,1.7306347031653264,1.7042202471668781,1.8387308035378316,1.8198105649939358,0.7279870826792688,0.7212715254186698,0.5438534004411838,0.5495077450566028,1.3736507470979022,1.386440424664677,28,8,8,6,128,semi_infinite,5
390.0,800.0,266.6666666666667,0.0,1.9764149798949642,1.351394858047839,true,missing,missing,0.9105123070873534,0.9107980339846607,0.01910233150037855,0.48787453977155426,6.28998454018905,6.219383100771646,1.8069534632737225,1.7812046794934908,1.8785074851713421,1.8596248221760625,0.7521423228532322,0.7453089726199976,0.532337511505198,0.5377428759150665,1.3295356073123583,1.3417254276232347,28,8,8,6,128,semi_infinite,5
395.0,800.0,266.6666666666667,0.0,2.001753633483361,1.351394858047839,true,missing,missing,0.9127999900297467,0.9130672170044909,0.018699841665326213,0.4768748898486732,6.450624340261067,6.382837213688743,1.884875869760848,1.859771055735505,1.920229149122708,1.9015635507620412,0.7773335192779096,0.7704484475189287,0.5207711800734138,0.5258830290469416,1.2864490919276612,1.297945376125158,28,8,8,6,128,semi_infinite,5
400.0,800.0,266.6666666666667,0.0,2.027092287071758,1.351394858047839,true,missing,missing,0.9150054935528402,0.9152554827380748,0.018312998960326888,0.4663142804672322,6.612153101808116,6.547027595689518,1.9643784706283063,1.9398965468285316,1.9638097437686786,1.9450456583623645,0.8035443813367099,0.7965017358012042,0.5092142979599108,0.5141267484908052,1.2444863323373412,1.2554900448447812,28,8,8,6,128,semi_infinite,5
