center_xi,scenario,sigma_grid_n,adaptive_refinement,species,xi,process,apply_s_cut_requested,apply_s_cut_effective,disabled_by_scenario,sigma_cutoff,cache_n_points,cache_s_min,cache_s_max,cache_sigma_min,cache_sigma_max,cache_sigma_mean,s_peak,s_peak_minus_bo,cache_asym_enabled,cache_asym_s0,cache_asym_A,s_bo,s_up,rate
-0.1,baseline,128,true,u,-0.12,uubar_to_ssbar,true,true,false,3.0522942112582996,128,21.45043731173106,41.192311626795586,0.0005895618864093542,0.10792437188784719,0.05778261750889694,41.192311626795586,19.742148542183973,false,0.0,0.0,21.450163084611614,41.558187706314925,0.035314765109303876
-0.1,baseline,128,true,u,-0.12,us_to_us,true,true,false,3.0522942112582996,128,11.233213313352685,49.40059057130516,0.10775225389445903,0.2657774109188239,0.19660397220941433,12.149967757120306,0.9167730454471545,false,0.0,0.0,11.233194711673152,49.76746069545561,0.2055903269982568
-0.1,baseline,128,true,u,-0.12,ssbar_to_ssbar,true,true,false,3.0522942112582996,128,21.450163120276788,58.35028681341597,0.1684364047869111,0.441158948712443,0.3423069673393135,27.15172273957172,5.701559654960107,false,0.0,0.0,21.450163084611614,58.716162892935316,0.26605754508821744
-0.1,baseline,128,true,u,-0.12,uubar_to_ddbar,true,true,false,3.0522942112582996,128,4.2921879336564,41.192311626795586,0.14396589690289013,111.66034648224087,1.1078243546567925,4.2921879336564,3.566516415531851e-8,false,0.0,0.0,4.292187897991236,41.558187706314925,0.48882721084691017
-0.1,baseline,128,true,u,-0.12,sbarsbar_to_sbarsbar,true,true,false,3.0522942112582996,128,21.450163120276788,58.35028681341597,0.07085369697279607,0.11829404065851022,0.08008962174388604,58.35028681341597,36.90012372880436,false,0.0,0.0,21.450163084611614,58.716162892935316,0.08140248437598968
-0.1,baseline,128,true,u,-0.12,usbar_to_usbar,true,true,false,3.0522942112582996,128,11.233213313352685,49.40059057130516,0.02651625313338803,0.42753642104638145,0.2891331261592835,16.77744008622912,5.5442453745559686,false,0.0,0.0,11.233194711673152,49.76746069545561,0.24799977317405636
-0.1,baseline,128,true,u,-0.12,uu_to_uu,true,true,false,3.0522942112582996,128,4.2921879336564,41.192311626795586,0.10429331048528874,0.13824944193509753,0.1236268280910244,41.192311626795586,36.90012372880435,false,0.0,0.0,4.292187897991231,41.558187706314925,0.16858038611135207
-0.1,baseline,128,true,u,-0.1,ubardbar_to_ubardbar,true,true,false,3.0522942112582996,128,4.489832995271161,41.389956688410344,0.056052849286960124,0.19094415216484306,0.16858154826052402,7.009478429958148,2.5196454703521542,false,0.0,0.0,4.489832959605994,41.755832767929704,0.21794524286679084
-0.1,baseline,128,true,u,-0.1,uubar_to_uubar,true,true,false,3.0522942112582996,128,4.489832995271166,41.389956688410344,0.1753828942556591,104.98550001992062,1.2409509107484336,4.489832995271166,3.5665170372567445e-8,false,0.0,0.0,4.489832959605995,41.755832767929704,0.6820601129942128
-0.1,baseline,128,true,u,-0.1,ud_to_ud,true,true,false,3.0522942112582996,128,4.489832995271161,41.389956688410344,0.056052849286960124,0.19094415216484306,0.16858154826052402,7.009478429958148,2.5196454703521542,false,0.0,0.0,4.489832959605994,41.755832767929704,0.21794524286679084
