target_id,target_kind,xi,T_MeV,target_mu_MeV,cep_T_low_MeV,cep_T_high_MeV,distance_below_CEP_MeV,grid_status,grid_unresolved,boundary_row_present,priority,reason,reason_detail,diagnostic_count,representative_xi,pilot_selection,rank_within_xi
maxwell_xi_m0p2125_T_134,maxwell_fixed_xi_T,-0.2125,134.0,268.7117252352833,138.0625,138.125,4.0625,temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,6
maxwell_xi_m0p2125_T_131,maxwell_fixed_xi_T,-0.2125,131.0,274.5911583026656,138.0625,138.125,7.0625,temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,7
maxwell_xi_m0p2125_T_136p5,maxwell_fixed_xi_T,-0.2125,136.5,263.5915117804196,138.0625,138.125,1.5625,xi:interpolation_tolerance_exceeded,True,True,3,xi_interpolation,xi interpolation status,0,False,full_only,8
maxwell_xi_m0p2125_T_135p5,maxwell_fixed_xi_T,-0.2125,135.5,265.6626148233698,138.0625,138.125,2.5625,xi:interpolation_tolerance_exceeded,True,True,3,xi_interpolation,xi interpolation status,0,False,full_only,9
maxwell_xi_m0p2125_T_134p5,maxwell_fixed_xi_T,-0.2125,134.5,267.7032044437881,138.0625,138.125,3.5625,xi:interpolation_tolerance_exceeded,True,True,3,xi_interpolation,xi interpolation status,0,False,full_only,10
maxwell_xi_m0p2125_T_133p5,maxwell_fixed_xi_T,-0.2125,133.5,269.7122216839781,138.0625,138.125,4.5625,xi:interpolation_tolerance_exceeded,True,True,3,xi_interpolation,xi interpolation status,0,False,full_only,11
maxwell_xi_m0p2125_T_133,maxwell_fixed_xi_T,-0.2125,133.0,270.70459656013475,138.0625,138.125,5.0625,xi:interpolation_tolerance_exceeded,True,True,3,xi_interpolation,xi interpolation status,0,False,full_only,12
maxwell_xi_m0p2125_T_138p062,maxwell_fixed_xi_T,-0.2125,138.0625,,138.0625,138.125,0.0,classification_changed_or_unresolved:unknown->valid,True,False,4,input_incomplete,missing boundary row; no actionable unresolved component,1,False,input_incomplete,13
maxwell_xi_m0p20625_T_137p875,maxwell_fixed_xi_T,-0.20625,137.875,,137.875,137.9375,0.0,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,1
maxwell_xi_m0p20625_T_137p75,maxwell_fixed_xi_T,-0.20625,137.75,,137.875,137.9375,0.125,geometry_tolerance_exceeded|rho_geometry_not_converged,True,False,1,input_incomplete,missing boundary row; rho geometry status,2,False,input_incomplete,2
maxwell_xi_m0p20625_T_137p5,maxwell_fixed_xi_T,-0.20625,137.5,,137.875,137.9375,0.375,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,3
maxwell_xi_m0p20625_T_137,maxwell_fixed_xi_T,-0.20625,137.0,263.12609543387447,137.875,137.9375,0.875,rho:rho_geometry_not_converged,True,True,1,rho_geometry,rho geometry status,1,False,full_only,4
maxwell_xi_m0p20625_T_136,maxwell_fixed_xi_T,-0.20625,136.0,265.2058303410439,137.875,137.9375,1.875,rho:rho_geometry_not_converged|temperature:interpolation_tolerance_exceeded,True,True,1,mixed_geometry_interpolation,rho plus interpolation status,2,False,full_only,5
maxwell_xi_m0p20625_T_136p5,maxwell_fixed_xi_T,-0.20625,136.5,264.1696015068601,137.875,137.9375,1.375,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,6
maxwell_xi_m0p20625_T_135,maxwell_fixed_xi_T,-0.20625,135.0,267.2558462648292,137.875,137.9375,2.875,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,7
maxwell_xi_m0p20625_T_134,maxwell_fixed_xi_T,-0.20625,134.0,269.27496719017006,137.875,137.9375,3.875,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,8
maxwell_xi_m0p20625_T_131,maxwell_fixed_xi_T,-0.20625,131.0,275.13794903126984,137.875,137.9375,6.875,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,9
maxwell_xi_m0p2_T_137p625,maxwell_fixed_xi_T,-0.2,137.625,,137.6875,137.75,0.0625,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,1
maxwell_xi_m0p2_T_137p5,maxwell_fixed_xi_T,-0.2,137.5,,137.6875,137.75,0.1875,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,2
maxwell_xi_m0p2_T_137,maxwell_fixed_xi_T,-0.2,137.0,263.7028637061501,137.6875,137.75,0.6875,rho:geometry_tolerance_exceeded,True,True,1,rho_geometry,rho geometry status,1,False,full_only,3
maxwell_xi_m0p2_T_136p5,maxwell_fixed_xi_T,-0.2,136.5,264.7432876821298,137.6875,137.75,1.1875,rho:geometry_tolerance_exceeded|temperature:interpolation_tolerance_exceeded,True,True,1,mixed_geometry_interpolation,rho plus interpolation status,2,False,full_only,4
maxwell_xi_m0p2_T_135p5,maxwell_fixed_xi_T,-0.2,135.5,,137.6875,137.75,2.1875,hybrid_stage_c_not_converged|rho_geometry_not_converged,True,False,1,input_incomplete,missing boundary row; rho geometry status,2,False,input_incomplete,5
maxwell_xi_m0p2_T_133p5,maxwell_fixed_xi_T,-0.2,133.5,270.8287912659317,137.6875,137.75,4.1875,rho:rho_geometry_not_converged,True,True,1,rho_geometry,rho geometry status,1,False,full_only,6
maxwell_xi_m0p2_T_136,maxwell_fixed_xi_T,-0.2,136.0,265.77648317616774,137.6875,137.75,1.6875,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,7
maxwell_xi_m0p2_T_135,maxwell_fixed_xi_T,-0.2,135.0,267.82057522844696,137.6875,137.75,2.6875,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,8
maxwell_xi_m0p2_T_134,maxwell_fixed_xi_T,-0.2,134.0,269.83394400162,137.6875,137.75,3.6875,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,9
maxwell_xi_m0p2_T_131,maxwell_fixed_xi_T,-0.2,131.0,275.68062275982,137.6875,137.75,6.6875,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,10
maxwell_xi_m0p2_T_137p688,maxwell_fixed_xi_T,-0.2,137.6875,,137.6875,137.75,0.0,classification_changed_or_unresolved:unknown->valid,True,False,4,input_incomplete,missing boundary row; no actionable unresolved component,1,False,input_incomplete,11
maxwell_xi_m0p1875_T_137p25,maxwell_fixed_xi_T,-0.1875,137.25,,137.3125,137.375,0.0625,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,1
maxwell_xi_m0p1875_T_137,maxwell_fixed_xi_T,-0.1875,137.0,264.8433467795888,137.3125,137.375,0.3125,rho:geometry_tolerance_exceeded,True,True,1,rho_geometry,rho geometry status,1,False,full_only,2
maxwell_xi_m0p1875_T_136p5,maxwell_fixed_xi_T,-0.1875,136.5,265.87770327998544,137.3125,137.375,0.8125,rho:geometry_tolerance_exceeded|temperature:interpolation_tolerance_exceeded,True,True,1,mixed_geometry_interpolation,rho plus interpolation status,2,False,full_only,3
maxwell_xi_m0p1875_T_136,maxwell_fixed_xi_T,-0.1875,136.0,266.90492031511866,137.3125,137.375,1.3125,rho:geometry_tolerance_exceeded|temperature:interpolation_tolerance_exceeded,True,True,1,mixed_geometry_interpolation,rho plus interpolation status,2,False,full_only,4
maxwell_xi_m0p1875_T_135p5,maxwell_fixed_xi_T,-0.1875,135.5,,137.3125,137.375,1.8125,hybrid_stage_c_not_converged|rho_geometry_not_converged,True,False,1,input_incomplete,missing boundary row; rho geometry status,2,False,input_incomplete,5
maxwell_xi_m0p1875_T_135,maxwell_fixed_xi_T,-0.1875,135.0,268.937324207493,137.3125,137.375,2.3125,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,6
maxwell_xi_m0p1875_T_134,maxwell_fixed_xi_T,-0.1875,134.0,270.9393534548609,137.3125,137.375,3.3125,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,7
maxwell_xi_m0p1875_T_131,maxwell_fixed_xi_T,-0.1875,131.0,276.7538690268184,137.3125,137.375,6.3125,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,8
maxwell_xi_m0p1875_T_137p312,maxwell_fixed_xi_T,-0.1875,137.3125,,137.3125,137.375,0.0,classification_changed_or_unresolved:unknown->valid,True,False,4,input_incomplete,missing boundary row; no actionable unresolved component,1,False,input_incomplete,9
maxwell_xi_m0p175_T_136p844,maxwell_fixed_xi_T,-0.175,136.84375,,136.921875,137.0,0.078125,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,1
maxwell_xi_m0p175_T_136p688,maxwell_fixed_xi_T,-0.175,136.6875,,136.921875,137.0,0.234375,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,2
maxwell_xi_m0p175_T_136p375,maxwell_fixed_xi_T,-0.175,136.375,,136.921875,137.0,0.546875,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,3
maxwell_xi_m0p175_T_133,maxwell_fixed_xi_T,-0.175,133.0,,136.921875,137.0,3.921875,hybrid_stage_c_not_converged|rho_geometry_not_converged,True,False,1,input_incomplete,missing boundary row; rho geometry status,2,False,input_incomplete,4
maxwell_xi_m0p175_T_131,maxwell_fixed_xi_T,-0.175,131.0,277.8113906581892,136.921875,137.0,5.921875,temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,5
maxwell_xi_m0p175_T_132,maxwell_fixed_xi_T,-0.175,132.0,275.91615958369937,136.921875,137.0,4.921875,xi:interpolation_tolerance_exceeded,True,True,3,xi_interpolation,xi interpolation status,0,False,full_only,6
maxwell_xi_m0p175_T_130,maxwell_fixed_xi_T,-0.175,130.0,279.6734491507526,136.921875,137.0,6.921875,xi:interpolation_tolerance_exceeded,True,True,3,xi_interpolation,xi interpolation status,0,False,full_only,7
maxwell_xi_m0p175_T_129,maxwell_fixed_xi_T,-0.175,129.0,281.50194273300394,136.921875,137.0,7.921875,xi:interpolation_tolerance_exceeded,True,True,3,xi_interpolation,xi interpolation status,0,False,full_only,8
maxwell_xi_m0p175_T_136p922,maxwell_fixed_xi_T,-0.175,136.921875,,136.921875,137.0,0.0,classification_changed_or_unresolved:invalid->unknown,True,False,4,input_incomplete,missing boundary row; no actionable unresolved component,1,False,input_incomplete,9
maxwell_xi_m0p1625_T_136p5,maxwell_fixed_xi_T,-0.1625,136.5,,136.5,136.5625,0.0,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,1
maxwell_xi_m0p1625_T_135,maxwell_fixed_xi_T,-0.1625,135.0,,136.5,136.5625,1.5,hybrid_stage_c_not_converged|rho_geometry_not_converged,True,False,1,input_incomplete,missing boundary row; rho geometry status,2,False,input_incomplete,2
maxwell_xi_m0p1625_T_132,maxwell_fixed_xi_T,-0.1625,132.0,276.96850569627793,136.5,136.5625,4.5,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,3
maxwell_xi_m0p1625_T_131,maxwell_fixed_xi_T,-0.1625,131.0,278.8536760914229,136.5,136.5625,5.5,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,4
maxwell_xi_m0p15_T_136p062,maxwell_fixed_xi_T,-0.15,136.0625,,136.0625,136.125,0.0,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,1
maxwell_xi_m0p15_T_136,maxwell_fixed_xi_T,-0.15,136.0,,136.0625,136.125,0.0625,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,2
maxwell_xi_m0p15_T_135,maxwell_fixed_xi_T,-0.15,135.0,,136.0625,136.125,1.0625,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,3
maxwell_xi_m0p15_T_132p5,maxwell_fixed_xi_T,-0.15,132.5,277.05615650413574,136.0625,136.125,3.5625,rho:rho_geometry_not_converged,True,True,1,rho_geometry,rho geometry status,1,False,full_only,4
maxwell_xi_m0p15_T_132,maxwell_fixed_xi_T,-0.15,132.0,278.0058795406212,136.0625,136.125,4.0625,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,5
maxwell_xi_m0p15_T_131,maxwell_fixed_xi_T,-0.15,131.0,279.8811611607488,136.0625,136.125,5.0625,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,6
maxwell_xi_m0p1375_T_135p625,maxwell_fixed_xi_T,-0.1375,135.625,,135.6875,135.75,0.0625,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,1
maxwell_xi_m0p1375_T_135p5,maxwell_fixed_xi_T,-0.1375,135.5,,135.6875,135.75,0.1875,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,2
maxwell_xi_m0p1375_T_135,maxwell_fixed_xi_T,-0.1375,135.0,,135.6875,135.75,0.6875,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,3
maxwell_xi_m0p1375_T_132,maxwell_fixed_xi_T,-0.1375,132.0,279.02870944243574,135.6875,135.75,3.6875,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,4
maxwell_xi_m0p1375_T_131,maxwell_fixed_xi_T,-0.1375,131.0,280.8942800074627,135.6875,135.75,4.6875,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,5
maxwell_xi_m0p1375_T_135p688,maxwell_fixed_xi_T,-0.1375,135.6875,,135.6875,135.75,0.0,classification_changed_or_unresolved:unknown->valid,True,False,4,input_incomplete,missing boundary row; no actionable unresolved component,1,False,input_incomplete,6
maxwell_xi_m0p125_T_135p25,maxwell_fixed_xi_T,-0.125,135.25,,135.25,135.3125,0.0,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,1
maxwell_xi_m0p125_T_135,maxwell_fixed_xi_T,-0.125,135.0,,135.25,135.3125,0.25,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,2
maxwell_xi_m0p125_T_130,maxwell_fixed_xi_T,-0.125,130.0,283.717270699628,135.25,135.3125,5.25,rho:rho_geometry_not_converged|xi:interpolation_tolerance_exceeded,True,True,1,mixed_geometry_interpolation,rho plus interpolation status,1,False,full_only,3
maxwell_xi_m0p125_T_132,maxwell_fixed_xi_T,-0.125,132.0,280.0374219126519,135.25,135.3125,3.25,temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,4
maxwell_xi_m0p125_T_131,maxwell_fixed_xi_T,-0.125,131.0,281.89343602692765,135.25,135.3125,4.25,temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,5
maxwell_xi_m0p125_T_133,maxwell_fixed_xi_T,-0.125,133.0,278.1498273459114,135.25,135.3125,2.25,xi:interpolation_tolerance_exceeded,True,True,3,xi_interpolation,xi interpolation status,0,False,full_only,6
maxwell_xi_m0p125_T_132p5,maxwell_fixed_xi_T,-0.125,132.5,279.0975292660978,135.25,135.3125,2.75,xi:interpolation_tolerance_exceeded,True,True,3,xi_interpolation,xi interpolation status,0,False,full_only,7
maxwell_xi_m0p125_T_131p5,maxwell_fixed_xi_T,-0.125,131.5,280.9694216175358,135.25,135.3125,3.75,xi:interpolation_tolerance_exceeded,True,True,3,xi_interpolation,xi interpolation status,0,False,full_only,8
maxwell_xi_m0p125_T_129,maxwell_fixed_xi_T,-0.125,129.0,285.50847003291625,135.25,135.3125,6.25,xi:interpolation_tolerance_exceeded,True,True,3,xi_interpolation,xi interpolation status,0,False,full_only,9
maxwell_xi_m0p125_T_128,maxwell_fixed_xi_T,-0.125,128.0,287.26671552822256,135.25,135.3125,7.25,xi:interpolation_tolerance_exceeded,True,True,3,xi_interpolation,xi interpolation status,0,False,full_only,10
maxwell_xi_m0p1125_T_134p875,maxwell_fixed_xi_T,-0.1125,134.875,,134.875,134.9375,0.0,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,1
maxwell_xi_m0p1125_T_134p75,maxwell_fixed_xi_T,-0.1125,134.75,,134.875,134.9375,0.125,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,2
maxwell_xi_m0p1125_T_134p5,maxwell_fixed_xi_T,-0.1125,134.5,,134.875,134.9375,0.375,hybrid_stage_c_not_converged|rho_geometry_not_converged,True,False,1,input_incomplete,missing boundary row; rho geometry status,2,False,input_incomplete,3
maxwell_xi_m0p1125_T_134p25,maxwell_fixed_xi_T,-0.1125,134.25,,134.875,134.9375,0.625,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,4
maxwell_xi_m0p1125_T_134,maxwell_fixed_xi_T,-0.1125,134.0,,134.875,134.9375,0.875,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,5
maxwell_xi_m0p1125_T_133,maxwell_fixed_xi_T,-0.1125,133.0,279.1544578227639,134.875,134.9375,1.875,rho:geometry_tolerance_exceeded|rho:rho_geometry_not_converged,True,True,1,rho_geometry,rho geometry status,2,False,full_only,6
maxwell_xi_m0p1125_T_131p5,maxwell_fixed_xi_T,-0.1125,131.5,281.9596750849819,134.875,134.9375,3.375,rho:rho_geometry_not_converged,True,True,1,rho_geometry,rho geometry status,1,False,full_only,7
maxwell_xi_m0p1125_T_132,maxwell_fixed_xi_T,-0.1125,132.0,281.0324075739353,134.875,134.9375,2.875,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,8
maxwell_xi_m0p1125_T_131,maxwell_fixed_xi_T,-0.1125,131.0,282.879034841975,134.875,134.9375,3.875,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,9
maxwell_xi_m0p1125_T_127,maxwell_fixed_xi_T,-0.1125,127.0,289.94208592082884,134.875,134.9375,7.875,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,10
maxwell_xi_m0p1_T_134p438,maxwell_fixed_xi_T,-0.1,134.4375,,134.4375,134.5,0.0,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,1
maxwell_xi_m0p1_T_134p375,maxwell_fixed_xi_T,-0.1,134.375,,134.4375,134.5,0.0625,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,2
maxwell_xi_m0p1_T_134p25,maxwell_fixed_xi_T,-0.1,134.25,,134.4375,134.5,0.1875,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,3
maxwell_xi_m0p1_T_133,maxwell_fixed_xi_T,-0.1,133.0,280.14557922793256,134.4375,134.5,1.4375,rho:geometry_tolerance_exceeded,True,True,1,rho_geometry,rho geometry status,1,False,full_only,4
maxwell_xi_m0p1_T_132,maxwell_fixed_xi_T,-0.1,132.0,282.0140441068787,134.4375,134.5,2.4375,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,5
maxwell_xi_m0p1_T_131,maxwell_fixed_xi_T,-0.1,131.0,283.85143544300576,134.4375,134.5,3.4375,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,6
maxwell_xi_m0p1_T_127,maxwell_fixed_xi_T,-0.1,127.0,290.879731385493,134.4375,134.5,7.4375,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,7
maxwell_xi_m0p075_T_133p5,maxwell_fixed_xi_T,-0.075,133.5,,133.625,133.6875,0.125,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,1
maxwell_xi_m0p075_T_133,maxwell_fixed_xi_T,-0.075,133.0,282.08871721413414,133.625,133.6875,0.625,rho:geometry_tolerance_exceeded,True,True,1,rho_geometry,rho geometry status,1,False,full_only,2
maxwell_xi_m0p075_T_132p5,maxwell_fixed_xi_T,-0.075,132.5,283.0174941378436,133.625,133.6875,1.125,rho:geometry_tolerance_exceeded|temperature:interpolation_tolerance_exceeded,True,True,1,mixed_geometry_interpolation,rho plus interpolation status,2,False,full_only,3
maxwell_xi_m0p075_T_132,maxwell_fixed_xi_T,-0.075,132.0,283.938691601394,133.625,133.6875,1.625,rho:geometry_tolerance_exceeded|temperature:interpolation_tolerance_exceeded,True,True,1,mixed_geometry_interpolation,rho plus interpolation status,2,False,full_only,4
maxwell_xi_m0p075_T_131,maxwell_fixed_xi_T,-0.075,131.0,285.75806266408824,133.625,133.6875,2.625,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,5
maxwell_xi_m0p075_T_130,maxwell_fixed_xi_T,-0.075,130.0,287.5461677059237,133.625,133.6875,3.625,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,6
maxwell_xi_m0p075_T_127,maxwell_fixed_xi_T,-0.075,127.0,292.71852888045413,133.625,133.6875,6.625,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,7
maxwell_xi_m0p075_T_133p625,maxwell_fixed_xi_T,-0.075,133.625,,133.625,133.6875,0.0,classification_changed_or_unresolved:invalid->valid,True,False,4,input_incomplete,missing boundary row; no actionable unresolved component,1,False,input_incomplete,8
maxwell_xi_m0p05_T_132p75,maxwell_fixed_xi_T,-0.05,132.75,,132.75,132.8125,0.0,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,1
maxwell_xi_m0p05_T_132p5,maxwell_fixed_xi_T,-0.05,132.5,,132.75,132.8125,0.25,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,2
maxwell_xi_m0p05_T_132,maxwell_fixed_xi_T,-0.05,132.0,,132.75,132.8125,0.75,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,3
maxwell_xi_m0p05_T_125,maxwell_fixed_xi_T,-0.05,125.0,297.76626312017225,132.75,132.8125,7.75,rho:rho_geometry_not_converged,True,True,1,rho_geometry,rho geometry status,1,False,full_only,4
maxwell_xi_m0p05_T_127,maxwell_fixed_xi_T,-0.05,127.0,294.51079419624796,132.75,132.8125,5.75,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,5
maxwell_xi_m0p0375_T_132p312,maxwell_fixed_xi_T,-0.0375,132.3125,,132.3125,132.375,0.0,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,1
maxwell_xi_m0p0375_T_132p25,maxwell_fixed_xi_T,-0.0375,132.25,,132.3125,132.375,0.0625,geometry_tolerance_exceeded|hybrid_stage_c_not_converged|rho_geometry_not_converged,True,False,1,input_incomplete,missing boundary row; rho geometry status,3,False,input_incomplete,2
maxwell_xi_m0p0375_T_132p125,maxwell_fixed_xi_T,-0.0375,132.125,,132.3125,132.375,0.1875,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,3
maxwell_xi_m0p0375_T_132,maxwell_fixed_xi_T,-0.0375,132.0,,132.3125,132.375,0.3125,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,4
maxwell_xi_m0p0375_T_128,maxwell_fixed_xi_T,-0.0375,128.0,,132.3125,132.375,4.3125,hybrid_stage_c_not_converged|rho_geometry_not_converged,True,False,1,input_incomplete,missing boundary row; rho geometry status,2,False,input_incomplete,5
maxwell_xi_m0p0375_T_127,maxwell_fixed_xi_T,-0.0375,127.0,295.3902133977981,132.3125,132.375,5.3125,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,6
maxwell_xi_m0p025_T_131p875,maxwell_fixed_xi_T,-0.025,131.875,,131.875,131.9375,0.0,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,1
maxwell_xi_m0p025_T_131p75,maxwell_fixed_xi_T,-0.025,131.75,,131.875,131.9375,0.125,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,2
maxwell_xi_m0p025_T_131p5,maxwell_fixed_xi_T,-0.025,131.5,,131.875,131.9375,0.375,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,3
maxwell_xi_m0p025_T_128,maxwell_fixed_xi_T,-0.025,128.0,294.5982444229346,131.875,131.9375,3.875,temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,4
maxwell_xi_m0p025_T_127,maxwell_fixed_xi_T,-0.025,127.0,296.25885745564534,131.875,131.9375,4.875,temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,5
maxwell_xi_m0p025_T_129,maxwell_fixed_xi_T,-0.025,129.0,292.90597152209995,131.875,131.9375,2.875,xi:interpolation_tolerance_exceeded,True,True,3,xi_interpolation,xi interpolation status,0,False,full_only,6
maxwell_xi_m0p025_T_128p5,maxwell_fixed_xi_T,-0.025,128.5,293.75605215904756,131.875,131.9375,3.375,xi:interpolation_tolerance_exceeded,True,True,3,xi_interpolation,xi interpolation status,0,False,full_only,7
maxwell_xi_m0p025_T_127p5,maxwell_fixed_xi_T,-0.025,127.5,295.43252535604927,131.875,131.9375,4.375,xi:interpolation_tolerance_exceeded,True,True,3,xi_interpolation,xi interpolation status,0,False,full_only,8
maxwell_xi_m0p025_T_126,maxwell_fixed_xi_T,-0.025,126.0,297.8876593966197,131.875,131.9375,5.875,xi:interpolation_tolerance_exceeded,True,True,3,xi_interpolation,xi interpolation status,0,False,full_only,9
maxwell_xi_m0p025_T_125,maxwell_fixed_xi_T,-0.025,125.0,299.48458401671314,131.875,131.9375,6.875,xi:interpolation_tolerance_exceeded,True,True,3,xi_interpolation,xi interpolation status,0,False,full_only,10
