T_MeV,meson,q,window_type,omega,window_center,omega_thr,mass_ref,gamma_ref,threshold_ref,delta,F_current,F_gbu,integrand_current,integrand_gbu
210.0,pi,2.0,threshold_window,2.13,2.1183121423898514,2.1183121423898514,0.909686481009134,0.17433872030007808,0.6980303235506904,0.2811036847304303,0.2811036847304303,0.014576131048822216,0.007595167835724801,0.00039383390444522207
210.0,pi,2.0,threshold_window,2.15,2.1183121423898514,2.1183121423898514,0.909686481009134,0.17433872030007808,0.6980303235506904,0.5517426391194014,0.5517426391194014,0.10535121275121434,0.014545295776600634,0.0027773176137622694
210.0,pi,2.0,threshold_window,2.17,2.1183121423898514,2.1183121423898514,0.909686481009134,0.17433872030007808,0.6980303235506904,0.811940401765937,0.811940401765937,0.31264472676350274,0.020887160948730582,0.008042783329266692
210.0,pi,2.0,threshold_window,2.19,2.1183121423898514,2.1183121423898514,0.909686481009134,0.17433872030007808,0.6980303235506904,1.0569084175932264,1.0569084175932264,0.6288325080877875,0.02653472809030637,0.01578746023657534
210.0,pi,2.0,threshold_window,2.21,2.1183121423898514,2.1183121423898514,0.909686481009134,0.17433872030007808,0.6980303235506904,1.2694834580538388,1.2694834580538388,0.9860796385026676,0.03110841305665957,0.02416366476198825
210.0,pi,2.0,threshold_window,2.23,2.1183121423898514,2.1183121423898514,0.909686481009134,0.17433872030007808,0.6980303235506904,1.4422562611376657,1.4422562611376657,1.3151273970476502,0.03449983660347547,0.031458820137212185
210.0,pi,2.0,threshold_window,2.25,2.1183121423898514,2.1183121423898514,0.909686481009134,0.17433872030007808,0.6980303235506904,1.5778797678910375,1.5778797678910375,1.5849629720478007,0.03684863271508759,0.03701404860654516
210.0,pi,2.0,threshold_window,2.27,2.1183121423898514,2.1183121423898514,0.909686481009134,0.17433872030007808,0.6980303235506904,1.683197014108831,1.683197014108831,1.7946533835537062,0.03837984299716358,0.040921243632069636
210.0,pi,2.0,threshold_window,2.29,2.1183121423898514,2.1183121423898514,0.909686481009134,0.17433872030007808,0.6980303235506904,1.7652061253640754,1.7652061253640754,1.9547543179679627,0.039303498893751974,0.04352391659527282
210.0,pi,2.0,threshold_window,2.31,2.1183121423898514,2.1183121423898514,0.909686481009134,0.17433872030007808,0.6980303235506904,1.8296335335372478,1.8296335335372478,2.0770638372522696,0.0397844282833408,0.04516467137182653
210.0,pi,2.0,threshold_window,2.33,2.1183121423898514,2.1183121423898514,0.909686481009134,0.17433872030007808,0.6980303235506904,1.8807958254903636,1.8807958254903636,2.1713129977579104,0.039943718290984566,0.04611362569426308
210.0,pi,2.0,threshold_window,2.35,2.1183121423898514,2.1183121423898514,0.909686481009134,0.17433872030007808,0.6980303235506904,1.9218558202415121,1.9218558202415121,2.244774285387991,0.03986842099264837,0.046567284236792156
210.0,pi,2.0,threshold_window,2.37,2.1183121423898514,2.1183121423898514,0.909686481009134,0.17433872030007808,0.6980303235506904,1.9551204354071419,1.9551204354071419,2.3027025072149976,0.03962102411728071,0.04666486520268454
210.0,pi,2.0,threshold_window,2.39,2.1183121423898514,2.1183121423898514,0.909686481009134,0.17433872030007808,0.6980303235506904,1.9822831724606875,1.9822831724606875,2.3488688271241043,0.03924672273945068,0.04650465931920564
210.0,pi,2.0,threshold_window,2.41,2.1183121423898514,2.1183121423898514,0.909686481009134,0.17433872030007808,0.6980303235506904,2.0046013777502725,2.0046013777502725,2.385994220742721,0.038778576539165624,0.046156537922226765
210.0,pi,2.0,threshold_window,2.43,2.1183121423898514,2.1183121423898514,0.909686481009134,0.17433872030007808,0.6980303235506904,2.0230211400531046,2.0230211400531046,2.416063679101629,0.038241073812866906,0.04567073851076358
210.0,pi,2.0,threshold_window,2.45,2.1183121423898514,2.1183121423898514,0.909686481009134,0.17433872030007808,0.6980303235506904,2.0382641615055794,2.0382641615055794,2.440544599387648,0.03765257845611292,0.04508385063112171
210.0,pi,2.0,threshold_window,2.47,2.1183121423898514,2.1183121423898514,0.909686481009134,0.17433872030007808,0.6980303235506904,2.050888441223101,2.050888441223101,2.4605370478879864,0.03702702179772863,0.04442287404571536
210.0,pi,2.0,threshold_window,2.49,2.1183121423898514,2.1183121423898514,0.909686481009134,0.17433872030007808,0.6980303235506904,2.06133096840808,2.06133096840808,2.476877223639577,0.036375083468821845,0.04370798146087765
210.0,pi,2.0,threshold_window,2.51,2.1183121423898514,2.1183121423898514,0.909686481009134,0.17433872030007808,0.6980303235506904,2.06993809855481,2.06993809855481,2.4902092686992656,0.0357050260472626,0.042954418233143936
210.0,K,0.0,pole_window,2.19,2.572283695554165,2.376754001793583,2.572283695554165,0.3408672502723144,2.376754001793583,-1.5642116266873372e-6,-1.5642116266873372e-6,-2.5514749953667662e-18,-3.927107542994208e-8,-6.405729588704029e-20
210.0,K,0.0,pole_window,2.21,2.572283695554165,2.376754001793583,2.572283695554165,0.3408672502723144,2.376754001793583,-1.6570795045428051e-6,-1.6570795045428051e-6,-3.033436742354463e-18,-4.06063689668465e-8,-7.433370050136441e-20
210.0,K,0.0,pole_window,2.23,2.572283695554165,2.376754001793583,2.572283695554165,0.3408672502723144,2.376754001793583,-1.763008022999539e-6,-1.763008022999539e-6,-3.653253101507797e-18,-4.217245600731334e-8,-8.738851649965457e-20
210.0,K,0.0,pole_window,2.25,2.572283695554165,2.376754001793583,2.572283695554165,0.3408672502723144,2.376754001793583,-1.8853349882915456e-6,-1.8853349882915456e-6,-4.467675280292807e-18,-4.4028713684131996e-8,-1.043347717892497e-19
210.0,K,0.0,pole_window,2.27,2.572283695554165,2.376754001793583,2.572283695554165,0.3408672502723144,2.376754001793583,-2.028814719022875e-6,-2.028814719022875e-6,-5.567124045828889e-18,-4.626053262556341e-8,-1.2694018883925598e-19
210.0,K,0.0,pole_window,2.29,2.572283695554165,2.376754001793583,2.572283695554165,0.3408672502723144,2.376754001793583,-2.200570389634044e-6,-2.200570389634044e-6,-7.104065328621817e-18,-4.899717638174767e-8,-1.5817678160789354e-19
210.0,K,0.0,pole_window,2.31,2.572283695554165,2.376754001793583,2.572283695554165,0.3408672502723144,2.376754001793583,-2.4120620091217765e-6,-2.4120620091217765e-6,-9.355478902423747e-18,-5.2449032146536474e-8,-2.034300162449488e-19
210.0,K,0.0,pole_window,2.33,2.572283695554165,2.376754001793583,2.572283695554165,0.3408672502723144,2.376754001793583,-2.6838564854588774e-6,-2.6838564854588774e-6,-1.2888029808947807e-17,-5.6998854386892926e-8,-2.7371170492693143e-19
210.0,K,0.0,pole_window,2.35,2.572283695554165,2.376754001793583,2.572283695554165,0.3408672502723144,2.376754001793583,-3.0608033329195248e-6,-3.0608033329195248e-6,-1.9116686586582304e-17,-6.349560386751692e-8,-3.9657090859323714e-19
210.0,K,0.0,pole_window,2.37,2.572283695554165,2.376754001793583,2.572283695554165,0.3408672502723144,2.376754001793583,-3.7056882937019275e-6,-3.7056882937019275e-6,-3.392451657048198e-17,-7.509673705871417e-8,-6.874891514937546e-19
210.0,K,0.0,pole_window,2.39,2.572283695554165,2.376754001793583,2.572283695554165,0.3408672502723144,2.376754001793583,0.15243192990019297,0.15243192990019297,0.0023502721440435415,0.0030179611937107835,4.65324432356601e-5
210.0,K,0.0,pole_window,2.41,2.572283695554165,2.376754001793583,2.572283695554165,0.3408672502723144,2.376754001793583,0.27282644879797263,0.27282644879797263,0.01333830353655907,0.005277768160817327,0.0002580265734305586
210.0,K,0.0,pole_window,2.43,2.572283695554165,2.376754001793583,2.572283695554165,0.3408672502723144,2.376754001793583,0.38977797693502153,0.38977797693502153,0.03829614119989844,0.007367954833240556,0.0007239101625674788
210.0,K,0.0,pole_window,2.45,2.572283695554165,2.376754001793583,2.572283695554165,0.3408672502723144,2.376754001793583,0.5146111648371015,0.5146111648371015,0.08616197950948407,0.009506342516520562,0.0015916586057316898
210.0,K,0.0,pole_window,2.47,2.572283695554165,2.376754001793583,2.572283695554165,0.3408672502723144,2.376754001793583,0.6498574560723549,0.6498574560723549,0.1681165132752328,0.011732615830170356,0.0030351986370783894
210.0,K,0.0,pole_window,2.49,2.572283695554165,2.376754001793583,2.572283695554165,0.3408672502723144,2.376754001793583,0.7942334405667192,0.7942334405667192,0.2943115006581665,0.014015365866576635,0.005193540273905031
210.0,K,0.0,pole_window,2.51,2.572283695554165,2.376754001793583,2.572283695554165,0.3408672502723144,2.376754001793583,0.9435449140161144,0.9435449140161144,0.46834749620275495,0.0162755087967262,0.008078676151120078
210.0,K,0.0,pole_window,2.53,2.572283695554165,2.376754001793583,2.572283695554165,0.3408672502723144,2.376754001793583,1.0917599027099558,1.0917599027099558,0.6827175088643305,0.018409849838864806,0.011512354309183005
210.0,K,0.0,pole_window,2.55,2.572283695554165,2.376754001793583,2.572283695554165,0.3408672502723144,2.376754001793583,1.2326830326690843,1.2326830326690843,0.9197558064805866,0.02032170889501303,0.015162867710870855
210.0,K,0.0,pole_window,2.57,2.572283695554165,2.376754001793583,2.572283695554165,0.3408672502723144,2.376754001793583,1.3615579706452183,1.3615579706452183,1.1583734289650107,0.021946459316529162,0.018671401350676138
210.0,K,0.0,pole_window,2.59,2.572283695554165,2.376754001793583,2.572283695554165,0.3408672502723144,2.376754001793583,1.4758312183238582,1.4758312183238582,1.3814360346947105,0.023260422823532786,0.02177267012088114
210.0,K,0.0,pole_window,2.61,2.572283695554165,2.376754001793583,2.572283695554165,0.3408672502723144,2.376754001793583,1.5749776792496133,1.5749776792496133,1.5791589829674693,0.024273937626832862,0.02433838089290787
210.0,K,0.0,pole_window,2.63,2.572283695554165,2.376754001793583,2.572283695554165,0.3408672502723144,2.376754001793583,1.6598406470994251,1.6598406470994251,1.748415031432218,0.02501777925469663,0.02635280764957949
210.0,K,0.0,pole_window,2.65,2.572283695554165,2.376754001793583,2.572283695554165,0.3408672502723144,2.376754001793583,1.731953269413574,1.731953269413574,1.890334338599732,0.025530891597056016,0.027865602342333085
210.0,K,0.0,pole_window,2.67,2.572283695554165,2.376754001793583,2.572283695554165,0.3408672502723144,2.376754001793583,1.7930564837821246,1.7930564837821246,2.008068914317585,0.02585243606330443,0.02895250299566834
210.0,K,0.0,pole_window,2.69,2.572283695554165,2.376754001793583,2.572283695554165,0.3408672502723144,2.376754001793583,1.844828017380911,1.844828017380911,2.1053456347584087,0.026017805021485572,0.02969191258583866
210.0,K,0.0,pole_window,2.71,2.572283695554165,2.376754001793583,2.572283695554165,0.3408672502723144,2.376754001793583,1.8887613498071747,1.8887613498071747,2.1857243555240093,0.026057218442939234,0.03015409913685292
210.0,K,0.0,pole_window,2.73,2.572283695554165,2.376754001793583,2.572283695554165,0.3408672502723144,2.376754001793583,1.9261310907584368,1.9261310907584368,2.2523017754286476,0.02599568741183048,0.03039779233722827
210.0,K,0.0,pole_window,2.75,2.572283695554165,2.376754001793583,2.572283695554165,0.3408672502723144,2.376754001793583,1.9580007951864127,1.9580007951864127,2.307647637762226,0.025853569456290693,0.030470329036741167
210.0,K,0.0,pole_window,2.77,2.572283695554165,2.376754001793583,2.572283695554165,0.3408672502723144,2.376754001793583,1.985247924233696,1.985247924233696,2.3538432843381463,0.025647301004105956,0.030409162751406208
210.0,K,0.0,pole_window,2.79,2.572283695554165,2.376754001793583,2.572283695554165,0.3408672502723144,2.376754001793583,2.008593101171235,2.008593101171235,2.3925550161194793,0.025390114313914906,0.030243679183295832
210.0,K,0.0,pole_window,2.81,2.572283695554165,2.376754001793583,2.572283695554165,0.3408672502723144,2.376754001793583,2.028627879798868,2.028627879798868,2.42511126399422,0.02509266457154807,0.02999687823580698
210.0,K,0.0,pole_window,2.83,2.572283695554165,2.376754001793583,2.572283695554165,0.3408672502723144,2.376754001793583,2.045838879835043,2.045838879835043,2.452571383140657,0.02476354951096135,0.02968678202091245
210.0,K,0.0,pole_window,2.85,2.572283695554165,2.376754001793583,2.572283695554165,0.3408672502723144,2.376754001793583,2.0606278616218434,2.0606278616218434,2.475782684399926,0.02440972803100439,0.029327557447712788
210.0,K,0.0,pole_window,2.87,2.572283695554165,2.376754001793583,2.572283695554165,0.3408672502723144,2.376754001793583,2.0733280391816438,2.0733280391816438,2.495426022327253,0.02403685257575999,0.028930389344500786
210.0,K,0.0,pole_window,2.89,2.572283695554165,2.376754001793583,2.572283695554165,0.3408672502723144,2.376754001793583,2.084217177286895,2.084217177286895,2.512051559451003,0.023649531271684468,0.028504151370950206
210.0,K,0.0,pole_window,2.91,2.572283695554165,2.376754001793583,2.572283695554165,0.3408672502723144,2.376754001793583,2.093528048472571,2.093528048472571,2.5261065725591756,0.02325153424588454,0.02805591906135058
210.0,K,0.0,pole_window,2.93,2.572283695554165,2.376754001793583,2.572283695554165,0.3408672502723144,2.376754001793583,2.1014567694210005,2.1014567694210005,2.537957001953327,0.02284595615415681,0.027591361969219266
210.0,K,0.0,pole_window,2.95,2.572283695554165,2.376754001793583,2.572283695554165,0.3408672502723144,2.376754001793583,2.108169453407662,2.108169453407662,2.547904156705451,0.022435344559640566,0.02711504408159805
210.0,K,0.0,pole_window,2.97,2.572283695554165,2.376754001793583,2.572283695554165,0.3408672502723144,2.376754001793583,2.113807532816918,2.113807532816918,2.5561976974823453,0.02202180172722286,0.02663065487070312
210.0,K,0.0,threshold_window,1.99,2.376754001793583,2.376754001793583,2.572283695554165,0.3408672502723144,2.376754001793583,-1.0167534645794253e-6,-1.0167534645794253e-6,-7.0070800561612e-19,-3.275767114336772e-8,-2.25753471368721e-20
210.0,K,0.0,threshold_window,2.01,2.376754001793583,2.376754001793583,2.572283695554165,0.3408672502723144,2.376754001793583,-1.052540170341831e-6,-1.052540170341831e-6,-7.773644873426341e-19,-3.3054647937120795e-8,-2.4412853943223938e-20
210.0,K,0.0,threshold_window,2.03,2.376754001793583,2.376754001793583,2.572283695554165,0.3408672502723144,2.376754001793583,-1.0912245717979947e-6,-1.0912245717979947e-6,-8.663029468043357e-19,-3.3409418348268044e-8,-2.6523117526977075e-20
210.0,K,0.0,threshold_window,2.05,2.376754001793583,2.376754001793583,2.572283695554165,0.3408672502723144,2.376754001793583,-1.1331413858000039e-6,-1.1331413858000039e-6,-9.700644828429875e-19,-3.3826931812782155e-8,-2.895870323539939e-20
210.0,K,0.0,threshold_window,2.07,2.376754001793583,2.376754001793583,2.572283695554165,0.3408672502723144,2.376754001793583,-1.1786905895090832e-6,-1.1786905895090832e-6,-1.0916137107739796e-18,-3.431336341447781e-8,-3.1778431336772443e-20
210.0,K,0.0,threshold_window,2.09,2.376754001793583,2.376754001793583,2.572283695554165,0.3408672502723144,2.376754001793583,-1.228352887410791e-6,-1.228352887410791e-6,-1.2356093118072106e-18,-3.487637278663422e-8,-3.5082402963256356e-20
210.0,K,0.0,threshold_window,2.11,2.376754001793583,2.376754001793583,2.572283695554165,0.3408672502723144,2.376754001793583,-1.2827104465970231e-6,-1.2827104465970231e-6,-1.4069217253893929e-18,-3.552546104729434e-8,-3.8965569419436757e-20
210.0,K,0.0,threshold_window,2.13,2.376754001793583,2.376754001793583,2.572283695554165,0.3408672502723144,2.376754001793583,-1.3424750623720912e-6,-1.3424750623720912e-6,-1.6129624898090014e-18,-3.6272464460112325e-8,-4.358079060605691e-20
210.0,K,0.0,threshold_window,2.15,2.376754001793583,2.376754001793583,2.572283695554165,0.3408672502723144,2.376754001793583,-1.4085270797668852e-6,-1.4085270797668852e-6,-1.8630489674858336e-18,-3.713224523893877e-8,-4.9114562401089905e-20
210.0,K,0.0,threshold_window,2.17,2.376754001793583,2.376754001793583,2.572283695554165,0.3408672502723144,2.376754001793583,-1.4819703250460023e-6,-1.4819703250460023e-6,-2.169886652628704e-18,-3.8123675867285846e-8,-5.582031840684713e-20
210.0,K,0.0,threshold_window,2.19,2.376754001793583,2.376754001793583,2.572283695554165,0.3408672502723144,2.376754001793583,-1.5642116266873372e-6,-1.5642116266873372e-6,-2.5514749953667662e-18,-3.927107542994208e-8,-6.405729588704029e-20
210.0,K,0.0,threshold_window,2.21,2.376754001793583,2.376754001793583,2.572283695554165,0.3408672502723144,2.376754001793583,-1.6570795045428051e-6,-1.6570795045428051e-6,-3.033436742354463e-18,-4.06063689668465e-8,-7.433370050136441e-20
210.0,K,0.0,threshold_window,2.23,2.376754001793583,2.376754001793583,2.572283695554165,0.3408672502723144,2.376754001793583,-1.763008022999539e-6,-1.763008022999539e-6,-3.653253101507797e-18,-4.217245600731334e-8,-8.738851649965457e-20
210.0,K,0.0,threshold_window,2.25,2.376754001793583,2.376754001793583,2.572283695554165,0.3408672502723144,2.376754001793583,-1.8853349882915456e-6,-1.8853349882915456e-6,-4.467675280292807e-18,-4.4028713684131996e-8,-1.043347717892497e-19
210.0,K,0.0,threshold_window,2.27,2.376754001793583,2.376754001793583,2.572283695554165,0.3408672502723144,2.376754001793583,-2.028814719022875e-6,-2.028814719022875e-6,-5.567124045828889e-18,-4.626053262556341e-8,-1.2694018883925598e-19
210.0,K,0.0,threshold_window,2.29,2.376754001793583,2.376754001793583,2.572283695554165,0.3408672502723144,2.376754001793583,-2.200570389634044e-6,-2.200570389634044e-6,-7.104065328621817e-18,-4.899717638174767e-8,-1.5817678160789354e-19
210.0,K,0.0,threshold_window,2.31,2.376754001793583,2.376754001793583,2.572283695554165,0.3408672502723144,2.376754001793583,-2.4120620091217765e-6,-2.4120620091217765e-6,-9.355478902423747e-18,-5.2449032146536474e-8,-2.034300162449488e-19
210.0,K,0.0,threshold_window,2.33,2.376754001793583,2.376754001793583,2.572283695554165,0.3408672502723144,2.376754001793583,-2.6838564854588774e-6,-2.6838564854588774e-6,-1.2888029808947807e-17,-5.6998854386892926e-8,-2.7371170492693143e-19
210.0,K,0.0,threshold_window,2.35,2.376754001793583,2.376754001793583,2.572283695554165,0.3408672502723144,2.376754001793583,-3.0608033329195248e-6,-3.0608033329195248e-6,-1.9116686586582304e-17,-6.349560386751692e-8,-3.9657090859323714e-19
210.0,K,0.0,threshold_window,2.37,2.376754001793583,2.376754001793583,2.572283695554165,0.3408672502723144,2.376754001793583,-3.7056882937019275e-6,-3.7056882937019275e-6,-3.392451657048198e-17,-7.509673705871417e-8,-6.874891514937546e-19
210.0,K,0.0,threshold_window,2.39,2.376754001793583,2.376754001793583,2.572283695554165,0.3408672502723144,2.376754001793583,0.15243192990019297,0.15243192990019297,0.0023502721440435415,0.0030179611937107835,4.65324432356601e-5
210.0,K,0.0,threshold_window,2.41,2.376754001793583,2.376754001793583,2.572283695554165,0.3408672502723144,2.376754001793583,0.27282644879797263,0.27282644879797263,0.01333830353655907,0.005277768160817327,0.0002580265734305586
210.0,K,0.0,threshold_window,2.43,2.376754001793583,2.376754001793583,2.572283695554165,0.3408672502723144,2.376754001793583,0.38977797693502153,0.38977797693502153,0.03829614119989844,0.007367954833240556,0.0007239101625674788
210.0,K,0.0,threshold_window,2.45,2.376754001793583,2.376754001793583,2.572283695554165,0.3408672502723144,2.376754001793583,0.5146111648371015,0.5146111648371015,0.08616197950948407,0.009506342516520562,0.0015916586057316898
210.0,K,0.0,threshold_window,2.47,2.376754001793583,2.376754001793583,2.572283695554165,0.3408672502723144,2.376754001793583,0.6498574560723549,0.6498574560723549,0.1681165132752328,0.011732615830170356,0.0030351986370783894
210.0,K,0.0,threshold_window,2.49,2.376754001793583,2.376754001793583,2.572283695554165,0.3408672502723144,2.376754001793583,0.7942334405667192,0.7942334405667192,0.2943115006581665,0.014015365866576635,0.005193540273905031
210.0,K,0.0,threshold_window,2.51,2.376754001793583,2.376754001793583,2.572283695554165,0.3408672502723144,2.376754001793583,0.9435449140161144,0.9435449140161144,0.46834749620275495,0.0162755087967262,0.008078676151120078
210.0,K,0.0,threshold_window,2.53,2.376754001793583,2.376754001793583,2.572283695554165,0.3408672502723144,2.376754001793583,1.0917599027099558,1.0917599027099558,0.6827175088643305,0.018409849838864806,0.011512354309183005
210.0,K,0.0,threshold_window,2.55,2.376754001793583,2.376754001793583,2.572283695554165,0.3408672502723144,2.376754001793583,1.2326830326690843,1.2326830326690843,0.9197558064805866,0.02032170889501303,0.015162867710870855
210.0,K,0.0,threshold_window,2.57,2.376754001793583,2.376754001793583,2.572283695554165,0.3408672502723144,2.376754001793583,1.3615579706452183,1.3615579706452183,1.1583734289650107,0.021946459316529162,0.018671401350676138
210.0,K,0.0,threshold_window,2.59,2.376754001793583,2.376754001793583,2.572283695554165,0.3408672502723144,2.376754001793583,1.4758312183238582,1.4758312183238582,1.3814360346947105,0.023260422823532786,0.02177267012088114
210.0,K,0.0,threshold_window,2.61,2.376754001793583,2.376754001793583,2.572283695554165,0.3408672502723144,2.376754001793583,1.5749776792496133,1.5749776792496133,1.5791589829674693,0.024273937626832862,0.02433838089290787
210.0,K,0.0,threshold_window,2.63,2.376754001793583,2.376754001793583,2.572283695554165,0.3408672502723144,2.376754001793583,1.6598406470994251,1.6598406470994251,1.748415031432218,0.02501777925469663,0.02635280764957949
210.0,K,0.0,threshold_window,2.65,2.376754001793583,2.376754001793583,2.572283695554165,0.3408672502723144,2.376754001793583,1.731953269413574,1.731953269413574,1.890334338599732,0.025530891597056016,0.027865602342333085
210.0,K,0.0,threshold_window,2.67,2.376754001793583,2.376754001793583,2.572283695554165,0.3408672502723144,2.376754001793583,1.7930564837821246,1.7930564837821246,2.008068914317585,0.02585243606330443,0.02895250299566834
210.0,K,0.0,threshold_window,2.69,2.376754001793583,2.376754001793583,2.572283695554165,0.3408672502723144,2.376754001793583,1.844828017380911,1.844828017380911,2.1053456347584087,0.026017805021485572,0.02969191258583866
210.0,K,0.0,threshold_window,2.71,2.376754001793583,2.376754001793583,2.572283695554165,0.3408672502723144,2.376754001793583,1.8887613498071747,1.8887613498071747,2.1857243555240093,0.026057218442939234,0.03015409913685292
210.0,K,0.0,threshold_window,2.73,2.376754001793583,2.376754001793583,2.572283695554165,0.3408672502723144,2.376754001793583,1.9261310907584368,1.9261310907584368,2.2523017754286476,0.02599568741183048,0.03039779233722827
210.0,K,0.0,threshold_window,2.75,2.376754001793583,2.376754001793583,2.572283695554165,0.3408672502723144,2.376754001793583,1.9580007951864127,1.9580007951864127,2.307647637762226,0.025853569456290693,0.030470329036741167
210.0,K,0.0,threshold_window,2.77,2.376754001793583,2.376754001793583,2.572283695554165,0.3408672502723144,2.376754001793583,1.985247924233696,1.985247924233696,2.3538432843381463,0.025647301004105956,0.030409162751406208
210.0,K,2.0,pole_window,2.19,2.572283695554165,3.1062774481751965,2.572283695554165,0.3408672502723144,2.376754001793583,0.13545855414699834,0.13545855414699834,0.0016509508093733305,0.0034008205838511993,4.1448748148822875e-5
210.0,K,2.0,pole_window,2.21,2.572283695554165,3.1062774481751965,2.572283695554165,0.3408672502723144,2.376754001793583,0.13282542070298145,0.13282542070298145,0.0015567533061454641,0.0032548577340167995,3.81478975308079e-5
210.0,K,2.0,pole_window,2.23,2.572283695554165,3.1062774481751965,2.572283695554165,0.3408672502723144,2.376754001793583,0.12995526825084883,0.12995526825084883,0.001458221133197768,0.0031086261444817935,3.488172815237015e-5
210.0,K,2.0,pole_window,2.25,2.572283695554165,3.1062774481751965,2.572283695554165,0.3408672502723144,2.376754001793583,0.12684013019072,0.12684013019072,0.0013560673172872961,0.0029621302370704435,3.1668589412513726e-5
210.0,K,2.0,pole_window,2.27,2.572283695554165,3.1062774481751965,2.572283695554165,0.3408672502723144,2.376754001793583,0.12347343475173475,0.12347343475173475,0.0012511374082259802,0.0028154107928958674,2.852812647188223e-5
210.0,K,2.0,pole_window,2.29,2.572283695554165,3.1062774481751965,2.572283695554165,0.3408672502723144,2.376754001793583,0.1198516616620154,0.1198516616620154,0.001144440337616251,0.0026685776713899594,2.548173207488059e-5
210.0,K,2.0,pole_window,2.31,2.572283695554165,3.1062774481751965,2.572283695554165,0.3408672502723144,2.376754001793583,0.11597811079961451,0.11597811079961451,0.0010372141294503895,0.002521883616017951,2.2553681046613096e-5
210.0,K,2.0,pole_window,2.33,2.572283695554165,3.1062774481751965,2.572283695554165,0.3408672502723144,2.376754001793583,0.11187300938423778,0.11187300938423778,0.0009311026225630042,0.002375921889364892,1.9774448853828618e-5
210.0,K,2.0,pole_window,2.35,2.572283695554165,3.1062774481751965,2.572283695554165,0.3408672502723144,2.376754001793583,0.107609904798043,0.107609904798043,0.0008288188322557871,0.0022323407106200365,1.7193640533792208e-5
210.0,K,2.0,pole_window,2.37,2.572283695554165,3.1062774481751965,2.572283695554165,0.3408672502723144,2.376754001793583,0.10362339297533481,0.10362339297533481,0.0007402006199232619,0.0020999550093369146,1.5000358076405878e-5
210.0,K,2.0,pole_window,2.39,2.572283695554165,3.1062774481751965,2.572283695554165,0.3408672502723144,2.376754001793583,0.07534454643614945,0.07534454643614945,0.0002848204153767936,0.0014917276022872903,5.639087305045405e-6
210.0,K,2.0,pole_window,2.41,2.572283695554165,3.1062774481751965,2.572283695554165,0.3408672502723144,2.376754001793583,0.04900532793010988,0.04900532793010988,7.842057893953785e-5,0.0009479973829497279,1.5170289995836731e-6
210.0,K,2.0,pole_window,2.43,2.572283695554165,3.1062774481751965,2.572283695554165,0.3408672502723144,2.376754001793583,0.02825013456038541,0.02825013456038541,1.502799298061172e-5,0.0005340109698106084,2.840734471097682e-7
210.0,K,2.0,pole_window,2.45,2.572283695554165,3.1062774481751965,2.572283695554165,0.3408672502723144,2.376754001793583,0.012627309854573266,0.012627309854573266,1.3422314292781817e-6,0.00023326258880878933,2.4794859837905743e-8
210.0,K,2.0,pole_window,2.47,2.572283695554165,3.1062774481751965,2.572283695554165,0.3408672502723144,2.376754001793583,0.0014768948178899806,0.0014768948178899806,2.1476190689099367e-9,2.666406203077137e-5,3.877340984491682e-11
210.0,K,2.0,pole_window,2.49,2.572283695554165,3.1062774481751965,2.572283695554165,0.3408672502723144,2.376754001793583,-0.005873150478463859,-0.005873150478463859,-1.3505763158620093e-7,-0.00010363999869659961,-2.383281820019151e-9
210.0,K,2.0,pole_window,2.51,2.572283695554165,3.1062774481751965,2.572283695554165,0.3408672502723144,2.376754001793583,-0.010041624978579154,-0.010041624978579154,-6.750127502178765e-7,-0.00017321120939188208,-1.1643511390795083e-8
210.0,K,2.0,pole_window,2.53,2.572283695554165,3.1062774481751965,2.572283695554165,0.3408672502723144,2.376754001793583,-0.011575356296469929,-0.011575356296469929,-1.0339515915114283e-6,-0.00019518995955100887,-1.7435054624311127e-8
210.0,K,2.0,pole_window,2.55,2.572283695554165,3.1062774481751965,2.572283695554165,0.3408672502723144,2.376754001793583,-0.010949564748709192,-0.010949564748709192,-8.751628932743977e-7,-0.0001805118278204604,-1.4427719925965774e-8
210.0,K,2.0,pole_window,2.57,2.572283695554165,3.1062774481751965,2.572283695554165,0.3408672502723144,2.376754001793583,-0.006722244436476057,-0.006722244436476057,-2.0251057979061432e-7,-0.00010835342102325227,-3.2641946184893854e-9
210.0,K,2.0,pole_window,2.59,2.572283695554165,3.1062774481751965,2.572283695554165,0.3408672502723144,2.376754001793583,-0.002504374697687368,-0.002504374697687368,-1.04714329984823e-8,-3.947118996637338e-5,-1.6503916985142862e-10
210.0,K,2.0,pole_window,2.61,2.572283695554165,3.1062774481751965,2.572283695554165,0.3408672502723144,2.376754001793583,-3.285031329095363e-5,-3.285031329095363e-5,-2.363345928462976e-14,-5.062969884287158e-7,-3.6424460113918643e-16
210.0,K,2.0,pole_window,2.63,2.572283695554165,3.1062774481751965,2.572283695554165,0.3408672502723144,2.376754001793583,-6.34001684573068e-7,-6.34001684573068e-7,-1.69935985042894e-19,-9.555925877265686e-9,-2.5613428425565535e-21
210.0,K,2.0,pole_window,2.65,2.572283695554165,3.1062774481751965,2.572283695554165,0.3408672502723144,2.376754001793583,-6.445391136577855e-7,-6.445391136577855e-7,-1.785121936338438e-19,-9.501213763366287e-9,-2.631465608746764e-21
