T_MeV,rho,xi,mu_u_MeV,mu_d_MeV,mu_s_MeV,mu_avg_MeV,mu_B_MeV,mu_Q_MeV,mu_S_MeV,pressure_fm4,entropy_fm3,energy_fm4,rho_u_fm3,rho_d_fm3,rho_s_fm3,phi_u,phi_d,phi_s,Phi1,Phi2,M_u_MeV,M_d_MeV,M_s_MeV,iterations,residual_norm,converged,message
80.000000,1.650000,0.000000,339.878600,339.878600,339.878600,339.878600,1019.635801,0.000000,0.000000,21.586071,0.566437,-19.992276,0.391624,0.391624,0.008752,-0.887459,-0.887459,-2.103181,0.088033,0.123467,177.833872,177.833872,482.169881,3,0.000000,true,
80.000000,1.600000,0.000000,340.624071,340.624071,340.624071,340.624071,1021.872212,0.000000,0.000000,21.589017,0.557541,-20.037265,0.379721,0.379721,0.008559,-0.924249,-0.924249,-2.106759,0.086890,0.122562,185.038880,185.038880,483.953455,3,0.000000,true,
80.000000,1.550000,0.000000,341.415171,341.415171,341.415171,341.415171,1024.245513,0.000000,0.000000,21.592048,0.548579,-20.082375,0.367816,0.367816,0.008368,-0.960457,-0.960457,-2.110386,0.085727,0.121649,192.136592,192.136592,485.773772,3,0.000000,true,
80.000000,1.500000,0.000000,342.242539,342.242539,342.242539,342.242539,1026.727616,0.000000,0.000000,21.595117,0.539509,-20.127627,0.355910,0.355910,0.008180,-0.996065,-0.996065,-2.114053,0.084537,0.120722,199.123080,199.123080,487.626523,3,0.000000,true,
80.000000,1.450000,0.000000,343.097438,343.097438,343.097438,343.097438,1029.292315,0.000000,0.000000,21.598184,0.530286,-20.173043,0.344004,0.344004,0.007991,-1.031063,-1.031063,-2.117753,0.083317,0.119775,205.996557,205.996557,489.507926,3,0.000000,true,
80.000000,1.400000,0.000000,343.971614,343.971614,343.971614,343.971614,1031.914843,0.000000,0.000000,21.601214,0.520868,-20.218644,0.332099,0.332099,0.007803,-1.065452,-1.065452,-2.121479,0.082061,0.118805,212.756842,212.756842,491.414672,3,0.000000,true,
80.000000,1.350000,0.000000,344.857165,344.857165,344.857165,344.857165,1034.571495,0.000000,0.000000,21.604175,0.511212,-20.264448,0.320194,0.320194,0.007613,-1.099238,-1.099238,-2.125226,0.080763,0.117805,219.404957,219.404957,493.343880,3,0.000000,true,
80.000000,1.300000,0.000000,345.746435,345.746435,345.746435,345.746435,1037.239306,0.000000,0.000000,21.607042,0.501278,-20.310473,0.308290,0.308290,0.007420,-1.132432,-1.132432,-2.128991,0.079421,0.116771,225.942813,225.942813,495.293051,3,0.000000,true,
80.000000,1.250000,0.000000,346.631926,346.631926,346.631926,346.631926,1039.895778,0.000000,0.000000,21.609788,0.491030,-20.356733,0.296388,0.296388,0.007225,-1.165048,-1.165048,-2.132768,0.078028,0.115695,232.372976,232.372976,497.260023,3,0.000000,true,
80.000000,1.200000,0.000000,347.506209,347.506209,347.506209,347.506209,1042.518628,0.000000,0.000000,21.612393,0.480430,-20.403243,0.284487,0.284487,0.007025,-1.197103,-1.197103,-2.136556,0.076581,0.114574,238.698479,238.698479,499.242938,3,0.000000,true,
80.000000,1.150000,0.000000,348.361846,348.361846,348.361846,348.361846,1045.085537,0.000000,0.000000,21.614839,0.469445,-20.450015,0.272590,0.272590,0.006821,-1.228613,-1.228613,-2.140350,0.075075,0.113401,244.922677,244.922677,501.240204,3,0.000000,true,
80.000000,1.100000,0.000000,349.191296,349.191296,349.191296,349.191296,1047.573889,0.000000,0.000000,21.617109,0.458044,-20.497057,0.260694,0.260694,0.006611,-1.259599,-1.259599,-2.144150,0.073505,0.112170,251.049136,251.049136,503.250460,3,0.000000,true,
80.000000,1.050000,0.000000,349.986820,349.986820,349.986820,349.986820,1049.960460,0.000000,0.000000,21.619190,0.446198,-20.544379,0.248802,0.248802,0.006396,-1.290081,-1.290081,-2.147952,0.071869,0.110876,257.081539,257.081539,505.272550,3,0.000000,true,
80.000000,1.000000,0.000000,350.740350,350.740350,350.740350,350.740350,1052.221049,0.000000,0.000000,21.621069,0.433880,-20.591987,0.236913,0.236913,0.006174,-1.320077,-1.320077,-2.151756,0.070161,0.109512,263.023613,263.023613,507.305490,3,0.000000,true,
80.000000,0.950000,0.000000,351.443337,351.443337,351.443337,351.443337,1054.330012,0.000000,0.000000,21.622737,0.421062,-20.639885,0.225027,0.225027,0.005945,-1.349608,-1.349608,-2.155560,0.068378,0.108072,268.879067,268.879067,509.348446,3,0.000000,true,
80.000000,0.900000,0.000000,352.086558,352.086558,352.086558,352.086558,1056.259675,0.000000,0.000000,21.624185,0.407720,-20.688079,0.213145,0.213145,0.005710,-1.378692,-1.378692,-2.159363,0.066514,0.106548,274.651545,274.651545,511.400707,3,0.000000,true,
80.000000,0.850000,0.000000,352.659861,352.659861,352.659861,352.659861,1057.979582,0.000000,0.000000,21.625406,0.393826,-20.736570,0.201267,0.201267,0.005467,-1.407350,-1.407350,-2.163164,0.064566,0.104933,280.344588,280.344588,513.461666,3,0.000000,true,
80.000000,0.800000,0.000000,353.151836,353.151836,353.151836,353.151836,1059.455508,0.000000,0.000000,21.626394,0.379352,-20.785361,0.189392,0.189392,0.005216,-1.435598,-1.435598,-2.166963,0.062527,0.103219,285.961599,285.961599,515.530798,3,0.000000,true,
80.000000,0.750000,0.000000,353.549394,353.549394,353.549394,353.549394,1060.648182,0.000000,0.000000,21.627145,0.364269,-20.834454,0.177521,0.177521,0.004958,-1.463453,-1.463453,-2.170757,0.060392,0.101396,291.505827,291.505827,517.607647,3,0.000000,true,
80.000000,0.700000,0.000000,353.837189,353.837189,353.837189,353.837189,1061.511566,0.000000,0.000000,21.627654,0.348542,-20.883849,0.165654,0.165654,0.004691,-1.490933,-1.490933,-2.174548,0.058155,0.099451,296.980349,296.980349,519.691806,3,0.000000,true,
80.000000,0.650000,0.000000,353.996848,353.996848,353.996848,353.996848,1061.990544,0.000000,0.000000,21.627917,0.332133,-20.933549,0.153792,0.153792,0.004416,-1.518053,-1.518053,-2.178335,0.055809,0.097374,302.388064,302.388064,521.782911,3,0.000000,true,
80.000000,0.600000,0.000000,354.005905,354.005905,354.005905,354.005905,1062.017715,0.000000,0.000000,21.627932,0.314997,-20.983553,0.141934,0.141934,0.004133,-1.544826,-1.544826,-2.182116,0.053343,0.095146,307.731690,307.731690,523.880630,3,0.000000,true,
80.000000,0.550000,0.000000,353.836281,353.836281,353.836281,353.836281,1061.508844,0.000000,0.000000,21.627697,0.297082,-21.033864,0.130080,0.130080,0.003840,-1.571266,-1.571266,-2.185892,0.050748,0.092748,313.013771,313.013771,525.984656,3,0.000000,true,
80.000000,0.500000,0.000000,353.452068,353.452068,353.452068,353.452068,1060.356204,0.000000,0.000000,21.627209,0.278325,-21.084483,0.118230,0.118230,0.003539,-1.597387,-1.597387,-2.189663,0.048012,0.090157,318.236690,318.236690,528.094706,3,0.000000,true,
80.000000,0.450000,0.000000,352.806158,352.806158,352.806158,352.806158,1058.418473,0.000000,0.000000,21.626466,0.258651,-21.135412,0.106385,0.106385,0.003229,-1.623199,-1.623199,-2.193427,0.045118,0.087341,323.402674,323.402674,530.210515,3,0.000000,true,
80.000000,0.400000,0.000000,351.834909,351.834909,351.834909,351.834909,1055.504727,0.000000,0.000000,21.625465,0.237969,-21.186651,0.094545,0.094545,0.002910,-1.648713,-1.648713,-2.197185,0.042048,0.084258,328.513817,328.513817,532.331839,3,0.000000,true,
80.000000,0.350000,0.000000,350.449253,350.449253,350.449253,350.449253,1051.347759,0.000000,0.000000,21.624206,0.216163,-21.238205,0.082710,0.082710,0.002581,-1.673941,-1.673941,-2.200937,0.038777,0.080854,333.572095,333.572095,534.458453,3,0.000000,true,
80.000000,0.300000,0.000000,348.518915,348.518915,348.518915,348.518915,1045.556746,0.000000,0.000000,21.622686,0.193086,-21.290073,0.070879,0.070879,0.002242,-1.698893,-1.698893,-2.204681,0.035270,0.077052,338.579375,338.579375,536.590152,3,0.000000,true,
80.000000,0.250000,0.000000,345.842137,345.842137,345.842137,345.842137,1037.526411,0.000000,0.000000,21.620905,0.168544,-21.342257,0.059053,0.059053,0.001894,-1.723576,-1.723576,-2.208420,0.031483,0.072739,343.537434,343.537434,538.726751,3,0.000000,true,
80.000000,0.200000,0.000000,342.081180,342.081180,342.081180,342.081180,1026.243539,0.000000,0.000000,21.618860,0.142262,-21.394761,0.047232,0.047232,0.001536,-1.748002,-1.748002,-2.212151,0.027348,0.067734,348.447964,348.447964,540.868086,3,0.000000,true,
80.000000,0.150000,0.000000,336.603245,336.603245,336.603245,336.603245,1009.809736,0.000000,0.000000,21.616550,0.113827,-21.447584,0.035416,0.035416,0.001168,-1.772177,-1.772177,-2.215875,0.022756,0.061728,353.312582,353.312582,543.014008,4,0.000000,true,
80.000000,0.100000,0.000000,327.988152,327.988152,327.988152,327.988152,983.964456,0.000000,0.000000,21.613975,0.082541,-21.500728,0.023606,0.023606,0.000789,-1.796111,-1.796111,-2.219593,0.017507,0.054085,358.132831,358.132831,545.164387,4,0.000000,true,
80.000000,0.050000,0.000000,311.704966,311.704966,311.704966,311.704966,935.114897,0.000000,0.000000,21.611133,0.046933,-21.554194,0.011800,0.011800,0.000400,-1.819811,-1.819811,-2.223304,0.011123,0.043053,362.910180,362.910180,547.319106,4,0.000000,true,
80.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000001,0.000000,0.000000,21.608024,0.000100,-21.607983,-0.000000,-0.000000,-0.000000,-1.843284,-1.843284,-2.227007,0.000858,0.000858,367.645960,367.645960,549.478023,25,0.000000,true,
85.000000,4.000000,0.000000,393.734853,393.734853,393.734853,393.734853,1181.204560,0.000000,0.000000,22.029146,1.413348,-17.589279,0.928600,0.928600,0.062799,-0.090443,-0.090443,-1.997470,0.172461,0.206680,22.886995,22.886995,451.385215,5,0.000000,true,
85.000000,3.950000,0.000000,392.163679,392.163679,392.163679,392.163679,1176.491037,0.000000,0.000000,22.013954,1.391923,-17.646301,0.917752,0.917752,0.060497,-0.092966,-0.092966,-2.000273,0.170700,0.204977,23.376646,23.376646,451.829461,3,0.000000,true,
85.000000,3.900000,0.000000,390.574102,390.574102,390.574102,390.574102,1171.722306,0.000000,0.000000,21.998778,1.370626,-17.703075,0.906868,0.906868,0.058264,-0.095615,-0.095615,-2.002992,0.168938,0.203269,23.890876,23.890876,452.261403,3,0.000000,true,
85.000000,3.850000,0.000000,388.966169,388.966169,388.966169,388.966169,1166.898507,0.000000,0.000000,21.983622,1.349467,-17.759596,0.895950,0.895950,0.056100,-0.098401,-0.098401,-2.005630,0.167174,0.201556,24.431572,24.431572,452.681425,3,0.000000,true,
85.000000,3.800000,0.000000,387.339983,387.339983,387.339983,387.339983,1162.019949,0.000000,0.000000,21.968491,1.328455,-17.815857,0.884999,0.884999,0.054002,-0.101335,-0.101335,-2.008188,0.165411,0.199840,25.000813,25.000813,453.089916,3,0.000000,true,
85.000000,3.750000,0.000000,385.695708,385.695708,385.695708,385.695708,1157.087125,0.000000,0.000000,21.953392,1.307597,-17.871852,0.874015,0.874015,0.051971,-0.104429,-0.104429,-2.010668,0.163647,0.198120,25.600896,25.600896,453.487277,3,0.000000,true,
85.000000,3.700000,0.000000,384.033579,384.033579,384.033579,384.033579,1152.100738,0.000000,0.000000,21.938332,1.286903,-17.927576,0.862998,0.862998,0.050004,-0.107695,-0.107695,-2.013073,0.161885,0.196397,26.234364,26.234364,453.873917,3,0.000000,true,
85.000000,3.650000,0.000000,382.353907,382.353907,382.353907,382.353907,1147.061721,0.000000,0.000000,21.923317,1.266380,-17.983023,0.851950,0.851950,0.048100,-0.111148,-0.111148,-2.015405,0.160124,0.194673,26.904039,26.904039,454.250266,3,0.000000,true,
85.000000,3.600000,0.000000,380.657086,380.657086,380.657086,380.657086,1141.971258,0.000000,0.000000,21.908354,1.246036,-18.038187,0.840871,0.840871,0.046258,-0.114805,-0.114805,-2.017664,0.158365,0.192947,27.613055,27.613055,454.616775,3,0.000000,true,
85.000000,3.550000,0.000000,378.943605,378.943605,378.943605,378.943605,1136.830814,0.000000,0.000000,21.893454,1.225878,-18.093064,0.829762,0.829762,0.044477,-0.118684,-0.118684,-2.019854,0.156609,0.191221,28.364903,28.364903,454.973923,3,0.000000,true,
85.000000,3.500000,0.000000,377.214052,377.214052,377.214052,377.214052,1131.642155,0.000000,0.000000,21.878624,1.205913,-18.147648,0.818623,0.818623,0.042755,-0.122804,-0.122804,-2.021977,0.154856,0.189496,29.163479,29.163479,455.322221,3,0.000000,true,
85.000000,3.450000,0.000000,375.469128,375.469128,375.469128,375.469128,1126.407384,0.000000,0.000000,21.863874,1.186146,-18.201936,0.807455,0.807455,0.041091,-0.127189,-0.127189,-2.024034,0.153106,0.187773,30.013140,30.013140,455.662224,3,0.000000,true,
85.000000,3.400000,0.000000,373.709659,373.709659,373.709659,373.709659,1121.128977,0.000000,0.000000,21.849216,1.166582,-18.255923,0.796258,0.796258,0.039484,-0.131862,-0.131862,-2.026028,0.151361,0.186051,30.918767,30.918767,455.994535,3,0.000000,true,
85.000000,3.350000,0.000000,371.936606,371.936606,371.936606,371.936606,1115.809818,0.000000,0.000000,21.834659,1.147225,-18.309606,0.785034,0.785034,0.037933,-0.136854,-0.136854,-2.027962,0.149620,0.184332,31.885846,31.885846,456.319820,3,0.000000,true,
85.000000,3.300000,0.000000,370.151086,370.151086,370.151086,370.151086,1110.453259,0.000000,0.000000,21.820218,1.128078,-18.362982,0.773782,0.773782,0.036436,-0.142195,-0.142195,-2.029837,0.147883,0.182616,32.920549,32.920549,456.638814,3,0.000000,true,
85.000000,3.250000,0.000000,368.354393,368.354393,368.354393,368.354393,1105.063178,0.000000,0.000000,21.805905,1.109143,-18.416049,0.762504,0.762504,0.034993,-0.147922,-0.147922,-2.031657,0.146152,0.180905,34.029839,34.029839,456.952341,3,0.000000,true,
85.000000,3.200000,0.000000,366.548020,366.548020,366.548020,366.548020,1099.644059,0.000000,0.000000,21.791734,1.090422,-18.468805,0.751199,0.751199,0.033602,-0.154075,-0.154075,-2.033425,0.144426,0.179199,35.221588,35.221588,457.261329,3,0.000000,true,
85.000000,3.150000,0.000000,364.733699,364.733699,364.733699,364.733699,1094.201098,0.000000,0.000000,21.777722,1.071915,-18.521248,0.739869,0.739869,0.032261,-0.160700,-0.160700,-2.035143,0.142705,0.177498,36.504709,36.504709,457.566829,3,0.000000,true,
85.000000,3.100000,0.000000,362.913444,362.913444,362.913444,362.913444,1088.740333,0.000000,0.000000,21.763885,1.053623,-18.573378,0.728515,0.728515,0.030971,-0.167850,-0.167850,-2.036815,0.140989,0.175803,37.889309,37.889309,457.870047,3,0.000000,true,
85.000000,3.050000,0.000000,361.089603,361.089603,361.089603,361.089603,1083.268809,0.000000,0.000000,21.750243,1.035544,-18.625194,0.717135,0.717135,0.029729,-0.175583,-0.175583,-2.038445,0.139279,0.174115,39.386868,39.386868,458.172368,3,0.000000,true,
85.000000,3.000000,0.000000,359.264930,359.264930,359.264930,359.264930,1077.794791,0.000000,0.000000,21.736816,1.017678,-18.676697,0.705732,0.705732,0.028535,-0.183968,-0.183968,-2.040037,0.137575,0.172434,41.010427,41.010427,458.475400,3,0.000000,true,
85.000000,2.950000,0.000000,357.442679,357.442679,357.442679,357.442679,1072.328036,0.000000,0.000000,21.723629,1.000026,-18.727885,0.694306,0.694306,0.027388,-0.193080,-0.193080,-2.041596,0.135877,0.170762,42.774802,42.774802,458.781021,3,0.000000,true,
85.000000,2.900000,0.000000,355.626707,355.626707,355.626707,355.626707,1066.880120,0.000000,0.000000,21.710708,0.982588,-18.778761,0.682857,0.682857,0.026286,-0.203006,-0.203006,-2.043127,0.134185,0.169098,44.696803,44.696803,459.091435,3,0.000000,true,
85.000000,2.850000,0.000000,353.821619,353.821619,353.821619,353.821619,1061.464857,0.000000,0.000000,21.698084,0.965367,-18.829322,0.671385,0.671385,0.025229,-0.213844,-0.213844,-2.044636,0.132500,0.167444,46.795445,46.795445,459.409243,3,0.000000,true,
85.000000,2.800000,0.000000,352.032929,352.032929,352.032929,352.032929,1056.098788,0.000000,0.000000,21.685792,0.948366,-18.879570,0.659892,0.659892,0.024217,-0.225705,-0.225705,-2.046131,0.130822,0.165802,49.092142,49.092142,459.737528,3,0.000000,true,
85.000000,2.750000,0.000000,350.267254,350.267254,350.267254,350.267254,1050.801762,0.000000,0.000000,21.673873,0.931593,-18.929504,0.648376,0.648376,0.023248,-0.238712,-0.238712,-2.047618,0.129153,0.164172,51.610812,51.610812,460.079947,3,0.000000,true,
85.000000,2.700000,0.000000,348.532527,348.532527,348.532527,348.532527,1045.597580,0.000000,0.000000,21.662374,0.915057,-18.979122,0.636839,0.636839,0.022322,-0.253001,-0.253001,-2.049107,0.127494,0.162556,54.377870,54.377870,460.440842,3,0.000000,true,
85.000000,2.650000,0.000000,346.838222,346.838222,346.838222,346.838222,1040.514666,0.000000,0.000000,21.651349,0.898774,-19.028423,0.625280,0.625280,0.021439,-0.268720,-0.268720,-2.050609,0.125846,0.160958,57.421985,57.421985,460.825350,3,0.000000,true,
85.000000,2.600000,0.000000,345.195560,345.195560,345.195560,345.195560,1035.586679,0.000000,0.000000,21.640860,0.882763,-19.077404,0.613700,0.613700,0.020600,-0.286024,-0.286024,-2.052136,0.124213,0.159380,60.773495,60.773495,461.239500,3,0.000000,true,
85.000000,2.550000,0.000000,343.617642,343.617642,343.617642,343.617642,1030.852926,0.000000,0.000000,21.630975,0.867048,-19.126061,0.602098,0.602098,0.019804,-0.305072,-0.305072,-2.053702,0.122597,0.157825,64.463331,64.463331,461.690287,3,0.000000,true,
85.000000,2.500000,0.000000,342.119448,342.119448,342.119448,342.119448,1026.358345,0.000000,0.000000,21.621772,0.851659,-19.174391,0.590475,0.590475,0.019051,-0.326017,-0.326017,-2.055323,0.121002,0.156298,68.521302,68.521302,462.185668,3,0.000000,true,
85.000000,2.450000,0.000000,340.717599,340.717599,340.717599,340.717599,1022.152798,0.000000,0.000000,21.613331,0.836627,-19.222390,0.578829,0.578829,0.018342,-0.348993,-0.348993,-2.057016,0.119431,0.154804,72.973641,72.973641,462.734445,3,0.000000,true,
85.000000,2.400000,0.000000,339.429782,339.429782,339.429782,339.429782,1018.289345,0.000000,0.000000,21.605734,0.821988,-19.270056,0.567161,0.567161,0.017677,-0.374099,-0.374099,-2.058800,0.117889,0.153347,77.839873,77.839873,463.345993,3,0.000000,true,
85.000000,2.350000,0.000000,338.273774,338.273774,338.273774,338.273774,1014.821321,0.000000,0.000000,21.599054,0.807777,-19.317390,0.555472,0.555472,0.017056,-0.401381,-0.401381,-2.060693,0.116379,0.151933,83.129301,83.129301,464.029769,3,0.000000,true,
85.000000,2.300000,0.000000,337.266088,337.266088,337.266088,337.266088,1011.798264,0.000000,0.000000,21.593353,0.794020,-19.364395,0.543760,0.543760,0.016480,-0.430813,-0.430813,-2.062712,0.114906,0.150565,88.837754,88.837754,464.794653,3,0.000000,true,
85.000000,2.250000,0.000000,336.420396,336.420396,336.420396,336.420396,1009.261187,0.000000,0.000000,21.588671,0.780737,-19.411084,0.532027,0.532027,0.015946,-0.462292,-0.462292,-2.064872,0.113471,0.149248,94.945447,94.945447,465.648153,3,0.000000,true,
85.000000,2.200000,0.000000,335.746041,335.746041,335.746041,335.746041,1007.238123,0.000000,0.000000,21.585020,0.767933,-19.457474,0.520273,0.520273,0.015453,-0.495630,-0.495630,-2.067185,0.112076,0.147982,101.416811,101.416811,466.595658,3,0.000000,true,
85.000000,2.150000,0.000000,335.247004,335.247004,335.247004,335.247004,1005.741012,0.000000,0.000000,21.582378,0.755597,-19.503591,0.508500,0.508500,0.015000,-0.530570,-0.530570,-2.069655,0.110719,0.146767,108.202702,108.202702,467.639897,3,0.000000,true,
85.000000,2.100000,0.000000,334.921597,334.921597,334.921597,334.921597,1004.764790,0.000000,0.000000,21.580694,0.743701,-19.549469,0.496709,0.496709,0.014581,-0.566807,-0.566807,-2.072284,0.109398,0.145601,115.244662,115.244662,468.780758,3,0.000000,true,
85.000000,2.050000,0.000000,334.762938,334.762938,334.762938,334.762938,1004.288814,0.000000,0.000000,21.579891,0.732204,-19.595145,0.484902,0.484902,0.014195,-0.604018,-0.604018,-2.075067,0.108109,0.144480,122.480247,122.480247,470.015492,3,0.000000,true,
85.000000,2.000000,0.000000,334.760037,334.760037,334.760037,334.760037,1004.280110,0.000000,0.000000,21.579876,0.721056,-19.640661,0.473082,0.473082,0.013837,-0.641883,-0.641883,-2.077994,0.106846,0.143398,129.848196,129.848196,471.339220,3,0.000000,true,
85.000000,1.950000,0.000000,334.899151,334.899151,334.899151,334.899151,1004.697453,0.000000,0.000000,21.580542,0.710198,-19.686060,0.461249,0.461249,0.013503,-0.680112,-0.680112,-2.081055,0.105602,0.142349,137.292455,137.292455,472.745604,3,0.000000,true,
85.000000,1.900000,0.000000,335.165121,335.165121,335.165121,335.165121,1005.495363,0.000000,0.000000,21.581787,0.699571,-19.731385,0.449406,0.449406,0.013189,-0.718455,-0.718455,-2.084236,0.104373,0.141326,144.764626,144.764626,474.227508,3,0.000000,true,
85.000000,1.850000,0.000000,335.542456,335.542456,335.542456,335.542456,1006.627367,0.000000,0.000000,21.583507,0.689114,-19.776676,0.437554,0.437554,0.012891,-0.756705,-0.756705,-2.087524,0.103149,0.140322,152.224914,152.224914,475.777556,3,0.000000,true,
85.000000,1.800000,0.000000,336.016099,336.016099,336.016099,336.016099,1008.048297,0.000000,0.000000,21.585608,0.678769,-19.821971,0.425696,0.425696,0.012607,-0.794702,-0.794702,-2.090905,0.101926,0.139330,159.641961,159.641961,477.388545,3,0.000000,true,
85.000000,1.750000,0.000000,336.571885,336.571885,336.571885,336.571885,1009.715655,0.000000,0.000000,21.588007,0.668479,-19.867305,0.413833,0.413833,0.012334,-0.832323,-0.832323,-2.094366,0.100696,0.138344,166.991987,166.991987,479.053699,3,0.000000,true,
85.000000,1.700000,0.000000,337.196747,337.196747,337.196747,337.196747,1011.590240,0.000000,0.000000,21.590629,0.658190,-19.912710,0.401966,0.401966,0.012068,-0.869479,-0.869479,-2.097897,0.099454,0.137359,174.257645,174.257645,480.766817,3,0.000000,true,
85.000000,1.650000,0.000000,337.878753,337.878753,337.878753,337.878753,1013.636260,0.000000,0.000000,21.593407,0.647853,-19.958215,0.390096,0.390096,0.011809,-0.906107,-0.906107,-2.101487,0.098193,0.136367,181.426818,181.426818,482.522321,3,0.000000,true,
85.000000,1.600000,0.000000,338.607045,338.607045,338.607045,338.607045,1015.821134,0.000000,0.000000,21.596285,0.637419,-20.003848,0.378223,0.378223,0.011553,-0.942169,-0.942169,-2.105126,0.096909,0.135364,188.491522,188.491522,484.315258,3,0.000000,true,
85.000000,1.550000,0.000000,339.371709,339.371709,339.371709,339.371709,1018.115127,0.000000,0.000000,21.599215,0.626842,-20.049634,0.366350,0.366350,0.011300,-0.977639,-0.977639,-2.108806,0.095596,0.134344,195.446955,195.446955,486.141267,3,0.000000,true,
85.000000,1.500000,0.000000,340.163641,340.163641,340.163641,340.163641,1020.490923,0.000000,0.000000,21.602152,0.616078,-20.095594,0.354477,0.354477,0.011047,-1.012507,-1.012507,-2.112522,0.094249,0.133302,202.290738,202.290738,487.996527,3,0.000000,true,
85.000000,1.450000,0.000000,340.974396,340.974396,340.974396,340.974396,1022.923187,0.000000,0.000000,21.605061,0.605087,-20.141751,0.342603,0.342603,0.010793,-1.046770,-1.046770,-2.116266,0.092864,0.132232,209.022299,209.022299,489.877710,3,0.000000,true,
85.000000,1.400000,0.000000,341.796051,341.796051,341.796051,341.796051,1025.388152,0.000000,0.000000,21.607909,0.593829,-20.188121,0.330731,0.330731,0.010538,-1.080434,-1.080434,-2.120033,0.091435,0.131129,215.642403,215.642403,491.781922,3,0.000000,true,
85.000000,1.350000,0.000000,342.621082,342.621082,342.621082,342.621082,1027.863246,0.000000,0.000000,21.610668,0.582266,-20.234723,0.318861,0.318861,0.010279,-1.113507,-1.113507,-2.123820,0.089958,0.129989,222.152786,222.152786,493.706650,3,0.000000,true,
85.000000,1.300000,0.000000,343.442246,343.442246,343.442246,343.442246,1030.326737,0.000000,0.000000,21.613315,0.570364,-20.281572,0.306992,0.306992,0.010016,-1.146004,-1.146004,-2.127623,0.088429,0.128805,228.555882,228.555882,495.649723,3,0.000000,true,
85.000000,1.250000,0.000000,344.252472,344.252472,344.252472,344.252472,1032.757415,0.000000,0.000000,21.615828,0.558089,-20.328680,0.295126,0.295126,0.009748,-1.177940,-1.177940,-2.131437,0.086844,0.127573,234.854606,234.854606,497.609263,3,0.000000,true,
85.000000,1.200000,0.000000,345.044757,345.044757,345.044757,345.044757,1035.134272,0.000000,0.000000,21.618189,0.545411,-20.376060,0.283263,0.283263,0.009474,-1.209333,-1.209333,-2.135261,0.085198,0.126288,241.052201,241.052201,499.583649,3,0.000000,true,
85.000000,1.150000,0.000000,345.812063,345.812063,345.812063,345.812063,1037.436188,0.000000,0.000000,21.620383,0.532298,-20.423721,0.271403,0.271403,0.009194,-1.240201,-1.240201,-2.139093,0.083488,0.124944,247.152107,247.152107,501.571485,3,0.000000,true,
85.000000,1.100000,0.000000,346.547195,346.547195,346.547195,346.547195,1039.641585,0.000000,0.000000,21.622395,0.518725,-20.471673,0.259547,0.259547,0.008906,-1.270563,-1.270563,-2.142930,0.081708,0.123535,253.157874,253.157874,503.571570,3,0.000000,true,
85.000000,1.050000,0.000000,347.242684,347.242684,347.242684,347.242684,1041.728051,0.000000,0.000000,21.624214,0.504662,-20.519922,0.247694,0.247694,0.008611,-1.300438,-1.300438,-2.146771,0.079856,0.122056,259.073085,259.073085,505.582868,3,0.000000,true,
85.000000,1.000000,0.000000,347.890632,347.890632,347.890632,347.890632,1043.671895,0.000000,0.000000,21.625830,0.490083,-20.568475,0.235846,0.235846,0.008308,-1.329845,-1.329845,-2.150614,0.077926,0.120501,264.901305,264.901305,507.604487,3,0.000000,true,
85.000000,0.950000,0.000000,348.482541,348.482541,348.482541,348.482541,1045.447623,0.000000,0.000000,21.627234,0.474963,-20.617338,0.224002,0.224002,0.007995,-1.358803,-1.358803,-2.154458,0.075915,0.118861,270.646032,270.646032,509.635656,3,0.000000,true,
85.000000,0.900000,0.000000,349.009097,349.009097,349.009097,349.009097,1047.027290,0.000000,0.000000,21.628420,0.459274,-20.666513,0.212163,0.212163,0.007674,-1.387330,-1.387330,-2.158302,0.073816,0.117132,276.310672,276.310672,511.675708,3,0.000000,true,
85.000000,0.850000,0.000000,349.459896,349.459896,349.459896,349.459896,1048.379687,0.000000,0.000000,21.629380,0.442987,-20.716005,0.200329,0.200329,0.007343,-1.415442,-1.415442,-2.162147,0.071626,0.115303,281.898510,281.898510,513.724061,3,0.000000,true,
85.000000,0.800000,0.000000,349.823102,349.823102,349.823102,349.823102,1049.469305,0.000000,0.000000,21.630110,0.426074,-20.765817,0.188499,0.188499,0.007002,-1.443158,-1.443158,-2.165989,0.069339,0.113367,287.412696,287.412696,515.780207,3,0.000000,true,
85.000000,0.750000,0.000000,350.084999,350.084999,350.084999,350.084999,1050.254998,0.000000,0.000000,21.630605,0.408502,-20.815951,0.176675,0.176675,0.006651,-1.470492,-1.470492,-2.169830,0.066947,0.111312,292.856233,292.856233,517.843695,3,0.000000,true,
85.000000,0.700000,0.000000,350.229396,350.229396,350.229396,350.229396,1050.688187,0.000000,0.000000,21.630861,0.390234,-20.866409,0.164856,0.164856,0.006289,-1.497459,-1.497459,-2.173669,0.064444,0.109127,298.231970,298.231970,519.914125,3,0.000000,true,
85.000000,0.650000,0.000000,350.236819,350.236819,350.236819,350.236819,1050.710456,0.000000,0.000000,21.630875,0.371231,-20.917194,0.153042,0.153042,0.005917,-1.524075,-1.524075,-2.177504,0.061821,0.106796,303.542606,303.542606,521.991139,3,0.000000,true,
