xi,method,T_MeV,stage_a_status,stage_b_status,stage_c_status,stage_used,upgrade_reason,result_status,standard_oracle_status,deep_oracle_status,final_oracle_status,oracle_source,geometry_converged,position_error_MeV,density_error,maxwell_area_gate,area_residual,mu_transition_MeV,rho_hadron,rho_quark,mu_spinodal_hadron_MeV,mu_spinodal_quark_MeV,rho_spinodal_hadron,rho_spinodal_quark,support_low,support_high,support_mu_low,support_mu_high,guard_status,guard_reason,guard_source,support_point_count,point_ranking_version,stage_c_stop_reason,stage_c_actual_cap,stage_c_selected_points_json,stage_c_component_geometry_json,stage_c_refinement_trace_json,targeted_additions,stage_c_targeted_additions,certificate_type,endpoint_lower_bound,endpoint_upper_bound,endpoint_interpolated_rho_hadron,endpoint_anchor_rho,endpoint_refinement_count,endpoint_failure_reason,endpoint_route_kind,endpoint_left_bracket_low,endpoint_left_bracket_high,endpoint_right_bracket_low,endpoint_right_bracket_high,maxwell_candidate_count,maxwell_crossing_count
0.0,production_hybrid,5.0,ambiguous_near_critical,ambiguous_near_critical,confirmed_first_order,stage_c_endpoint_local_v2,endpoint_local_v2_certificate,confirmed_first_order,,,,,true,3.815192201273021e-6,3.2508089175343685e-5,3.2400732510351232e-6,4.6272734047252866e-7,361.0392798322485,6.329345425427438e-5,2.5045008323863702,378.52324954594445,346.48627809113873,0.2320199776271443,1.8897640861242144,0.0,0.00625,346.48627809113873,378.52324954594445,endpoint_local,three_crossing_endpoint_local_v2,stage_b_right_crossing_bracket;endpoint_local_midpoint,648,stage_b_features_v1,geometry_certificate_closed,6,"[{""rho"":0.003125,""feature"":""endpoint_anchor"",""rank"":1,""batch"":0},{""rho"":0.0015625,""feature"":""endpoint_local_midpoint"",""rank"":2,""batch"":1},{""rho"":0.00078125,""feature"":""endpoint_local_midpoint"",""rank"":3,""batch"":2},{""rho"":0.000390625,""feature"":""endpoint_local_midpoint"",""rank"":4,""batch"":3},{""rho"":0.0001953125,""feature"":""endpoint_local_midpoint"",""rank"":5,""batch"":4},{""rho"":9.765625e-5,""feature"":""endpoint_local_midpoint"",""rank"":6,""batch"":5},{""rho"":4.8828125e-5,""feature"":""endpoint_local_midpoint"",""rank"":7,""batch"":6}]",[],"[{""level"":0,""rho_midpoint"":null,""bracket_low"":0.0,""bracket_high"":0.00625,""bracket_width"":0.00625,""status"":""valid"",""reason"":""ok"",""candidate_count"":1,""crossing_count"":3,""rho_hadron"":0.0026893904361642226,""rho_quark"":2.504353693058891,""area_residual"":3.3432558402777808e-6,""position_error_MeV"":0.008317118932609446,""density_error"":0.0025414966838165944,""maxwell_area"":3.3432558402777808e-6,""geometry_converged"":false,""route_kind"":""anchor"",""sample_role"":""endpoint_anchor""},{""level"":1,""rho_midpoint"":0.0015625,""bracket_low"":0.0,""bracket_high"":0.003125,""bracket_width"":0.003125,""status"":""valid"",""reason"":""ok"",""candidate_count"":1,""crossing_count"":3,""rho_hadron"":0.0013806256162905576,""rho_quark"":2.504443942484449,""area_residual"":4.442560687622588e-6,""position_error_MeV"":0.003468009683274431,""density_error"":0.001308764819873665,""maxwell_area"":4.442560687622588e-6,""geometry_converged"":true,""route_kind"":""midpoint"",""sample_role"":""endpoint_local_midpoint""},{""level"":2,""rho_midpoint"":0.00078125,""bracket_low"":0.0,""bracket_high"":0.0015625,""bracket_width"":0.0015625,""status"":""valid"",""reason"":""ok"",""candidate_count"":1,""crossing_count"":3,""rho_hadron"":0.0007083725127571898,""rho_quark"":2.504480479105579,""area_residual"":4.097996927502083e-6,""position_error_MeV"":0.0014039907189271617,""density_error"":0.0006722531035333678,""maxwell_area"":4.442560687622588e-6,""geometry_converged"":true,""route_kind"":""midpoint"",""sample_role"":""endpoint_local_midpoint""},{""level"":3,""rho_midpoint"":0.000390625,""bracket_low"":0.0,""bracket_high"":0.00078125,""bracket_width"":0.00078125,""status"":""valid"",""reason"":""ok"",""candidate_count"":1,""crossing_count"":3,""rho_hadron"":0.0003634600733148369,""rho_quark"":2.5044944781913907,""area_residual"":3.5398278704159864e-6,""position_error_MeV"":0.0005379420960593961,""density_error"":0.00034491243944235285,""maxwell_area"":4.097996927502083e-6,""geometry_converged"":true,""route_kind"":""midpoint"",""sample_role"":""endpoint_local_midpoint""},{""level"":4,""rho_midpoint"":0.0001953125,""bracket_low"":0.0,""bracket_high"":0.000390625,""bracket_width"":0.000390625,""status"":""valid"",""reason"":""ok"",""candidate_count"":1,""crossing_count"":3,""rho_hadron"":0.0001865520901045624,""rho_quark"":2.504499343121922,""area_residual"":2.002852888975074e-6,""position_error_MeV"":0.00018694441638444914,""density_error"":0.00017690798321027453,""maxwell_area"":3.5398278704159864e-6,""geometry_converged"":true,""route_kind"":""midpoint"",""sample_role"":""endpoint_local_midpoint""},{""level"":5,""rho_midpoint"":9.765625e-5,""bracket_low"":0.0,""bracket_high"":0.0001953125,""bracket_width"":0.0001953125,""status"":""valid"",""reason"":""ok"",""candidate_count"":1,""crossing_count"":3,""rho_hadron"":9.580154342961806e-5,""rho_quark"":2.5045007331020726,""area_residual"":3.2400732510351232e-6,""position_error_MeV"":5.3412690363074944e-5,""density_error"":9.075054667494432e-5,""maxwell_area"":3.2400732510351232e-6,""geometry_converged"":true,""route_kind"":""midpoint"",""sample_role"":""endpoint_local_midpoint""},{""level"":6,""rho_midpoint"":4.8828125e-5,""bracket_low"":0.0,""bracket_high"":9.765625e-5,""bracket_width"":9.765625e-5,""status"":""valid"",""reason"":""ok"",""candidate_count"":1,""crossing_count"":3,""rho_hadron"":6.329345425427438e-5,""rho_quark"":2.5045008323863702,""area_residual"":4.6272734047252866e-7,""position_error_MeV"":3.815192201273021e-6,""density_error"":3.2508089175343685e-5,""maxwell_area"":3.2400732510351232e-6,""geometry_converged"":true,""route_kind"":""midpoint"",""sample_role"":""endpoint_local_midpoint""}]",0,6,endpoint_local_geometry_first_order,4.8828125e-5,9.765625e-5,6.329345425427438e-5,0.003125,6,three_crossing_endpoint_local_v2,three_crossing_endpoint_local_v2,0.0,0.00625,2.5,2.50625,1,3
0.0,production_hybrid,20.0,ambiguous_near_critical,ambiguous_near_critical,confirmed_first_order,stage_c,extrema_guard_stage_c_first_order_geometry_pass,confirmed_first_order,,,,,true,0.0005434300297224581,0.0005190271851568794,4.255494827504159e-6,2.079467311415711e-6,360.39769456787957,0.009243743611611724,2.4994935725756835,377.36626577997015,346.2045165477301,0.2602983266620484,1.8932894498013295,0.0,2.93125,346.20451634384517,377.3662542986806,ok,first_strict_outer_samples,extrema_outer_samples_v1,653,stage_b_features_v1,geometry_certificate_closed,12,"[{""rho"":0.009375000000000001,""feature"":""stage_b_features_v1"",""rank"":1,""batch"":1},{""rho"":1.121875,""feature"":""stage_b_features_v1"",""rank"":2,""batch"":1},{""rho"":2.496875,""feature"":""stage_b_features_v1"",""rank"":3,""batch"":1},{""rho"":0.259375,""feature"":""stage_b_features_v1"",""rank"":4,""batch"":1},{""rho"":1.890625,""feature"":""stage_b_features_v1"",""rank"":5,""batch"":1},{""rho"":1.0718750000000001,""feature"":""stage_b_features_v1"",""rank"":6,""batch"":1},{""rho"":1.1781249999999999,""feature"":""stage_b_features_v1"",""rank"":7,""batch"":1},{""rho"":1.3218750000000001,""feature"":""stage_b_features_v1"",""rank"":8,""batch"":1},{""rho"":0.07187500000000001,""feature"":""stage_b_features_v1"",""rank"":9,""batch"":1},{""rho"":0.015625,""feature"":""stage_b_features_v1"",""rank"":10,""batch"":1},{""rho"":0.021875000000000002,""feature"":""stage_b_features_v1"",""rank"":11,""batch"":1},{""rho"":0.028125,""feature"":""stage_b_features_v1"",""rank"":12,""batch"":1}]",[],[],0,12,none,NaN,NaN,NaN,NaN,0,first_strict_outer_samples,none,NaN,NaN,NaN,NaN,1,3
0.0,production_hybrid,60.0,ambiguous_near_critical,confirmed_first_order,confirmed_first_order,stage_c,extrema_guard_stage_c_first_order_geometry_pass,confirmed_first_order,,,,,true,6.804408144489571e-6,2.1988073639345185e-5,4.14242310189145e-6,4.14242310189145e-6,353.43427465340096,0.11816160979220743,2.48440556841575,365.7012644064547,342.24893070409814,0.4621889951970575,1.940751821944847,0.05625,2.8125,342.24892892061405,365.7012638072304,ok,first_strict_outer_samples,extrema_outer_samples_v1,653,stage_b_features_v1,geometry_certificate_closed,12,"[{""rho"":0.115625,""feature"":""stage_b_features_v1"",""rank"":1,""batch"":1},{""rho"":1.2281250000000001,""feature"":""stage_b_features_v1"",""rank"":2,""batch"":1},{""rho"":2.484375,""feature"":""stage_b_features_v1"",""rank"":3,""batch"":1},{""rho"":1.940625,""feature"":""stage_b_features_v1"",""rank"":4,""batch"":1},{""rho"":0.45937500000000003,""feature"":""stage_b_features_v1"",""rank"":5,""batch"":1},{""rho"":1.1781249999999999,""feature"":""stage_b_features_v1"",""rank"":6,""batch"":1},{""rho"":0.07187500000000001,""feature"":""stage_b_features_v1"",""rank"":7,""batch"":1},{""rho"":0.07812500000000001,""feature"":""stage_b_features_v1"",""rank"":8,""batch"":1},{""rho"":1.1718749999999998,""feature"":""stage_b_features_v1"",""rank"":9,""batch"":1},{""rho"":0.465625,""feature"":""stage_b_features_v1"",""rank"":10,""batch"":1},{""rho"":0.121875,""feature"":""stage_b_features_v1"",""rank"":11,""batch"":1},{""rho"":1.946875,""feature"":""stage_b_features_v1"",""rank"":12,""batch"":1}]",[],[],0,12,none,NaN,NaN,NaN,NaN,0,first_strict_outer_samples,none,NaN,NaN,NaN,NaN,1,3
0.0,production_hybrid,100.0,confirmed_first_order,confirmed_first_order,not_run,stage_b,stage_a_stage_b_first_order_geometry_pass,confirmed_first_order,,,,,true,0.0001907274998984576,0.0003296987972547516,2.688825381474036e-6,2.688825381474036e-6,331.2714172547812,0.464773234258309,2.5299600911453393,336.32515060897134,326.07271514112205,0.8637392687201146,2.1039505363138646,NaN,NaN,NaN,NaN,not_run,stage_b_certificate,,0,stage_b_features_v1,stage_b_certificate,0,[],[],[],0,0,none,NaN,NaN,NaN,NaN,0,stage_b_certificate,none,NaN,NaN,NaN,NaN,1,3
0.0,production_hybrid,120.0,confirmed_first_order,confirmed_first_order,not_run,stage_b,stage_a_stage_b_first_order_geometry_pass,confirmed_first_order,,,,,true,4.4600974263175885e-5,0.00033102589882305633,3.082847105255728e-6,3.082847105255728e-6,308.60458519989356,0.9620078613305149,2.503478529679877,309.9887413716015,307.1170351474226,1.294359181302299,2.2023568936744864,NaN,NaN,NaN,NaN,not_run,stage_b_certificate,,0,stage_b_features_v1,stage_b_certificate,0,[],[],[],0,0,none,NaN,NaN,NaN,NaN,0,stage_b_certificate,none,NaN,NaN,NaN,NaN,1,3
0.0,production_hybrid,130.9619140625,ambiguous_near_critical,confirmed_first_order,confirmed_first_order,stage_c,extrema_guard_stage_c_first_order_geometry_pass,confirmed_first_order,,,,,true,6.808386388001963e-7,0.00016395901674437496,4.404659941677597e-8,4.404659941677597e-8,291.2621803608695,1.8749900526484427,2.0223511315337097,291.2631216490988,291.2612298261939,1.9064743609447927,1.99151711130111,1.8625,2.0374999999999996,291.2612292859632,291.26312169826065,ok,first_strict_outer_samples,extrema_outer_samples_v1,653,stage_b_features_v1,geometry_certificate_closed,12,"[{""rho"":1.871875,""feature"":""stage_b_features_v1"",""rank"":1,""batch"":1},{""rho"":1.946875,""feature"":""stage_b_features_v1"",""rank"":2,""batch"":1},{""rho"":2.0218749999999996,""feature"":""stage_b_features_v1"",""rank"":3,""batch"":1},{""rho"":1.990625,""feature"":""stage_b_features_v1"",""rank"":4,""batch"":1},{""rho"":1.9093749999999998,""feature"":""stage_b_features_v1"",""rank"":5,""batch"":1},{""rho"":1.878125,""feature"":""stage_b_features_v1"",""rank"":6,""batch"":1},{""rho"":1.903125,""feature"":""stage_b_features_v1"",""rank"":7,""batch"":1},{""rho"":1.996875,""feature"":""stage_b_features_v1"",""rank"":8,""batch"":1},{""rho"":2.028125,""feature"":""stage_b_features_v1"",""rank"":9,""batch"":1},{""rho"":2.015625,""feature"":""stage_b_features_v1"",""rank"":10,""batch"":1},{""rho"":1.865625,""feature"":""stage_b_features_v1"",""rank"":11,""batch"":1},{""rho"":1.940625,""feature"":""stage_b_features_v1"",""rank"":12,""batch"":1}]",[],[],0,12,none,NaN,NaN,NaN,NaN,0,first_strict_outer_samples,none,NaN,NaN,NaN,NaN,1,3
0.0,production_hybrid,131.0869140625,confirmed_monotone,not_run,not_run,stage_a,stage_a_certificate,confirmed_monotone,,,,,true,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_run,stage_a_certificate,,0,stage_b_features_v1,stage_a_certificate,0,[],[],[],8,0,none,NaN,NaN,NaN,NaN,0,stage_a_certificate,none,NaN,NaN,NaN,NaN,0,0
0.0,production_hybrid,145.0,confirmed_monotone,not_run,not_run,stage_a,stage_a_certificate,confirmed_monotone,,,,,true,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_run,stage_a_certificate,,0,stage_b_features_v1,stage_a_certificate,0,[],[],[],0,0,none,NaN,NaN,NaN,NaN,0,stage_a_certificate,none,NaN,NaN,NaN,NaN,0,0
0.5,production_hybrid,5.0,confirmed_first_order,confirmed_first_order,not_run,stage_b,stage_a_stage_b_first_order_geometry_pass,confirmed_first_order,,,,,true,0.0008391121741624374,0.0006689537368191889,3.110443787969117e-6,1.975908318946393e-6,378.9384984780486,0.08275405952094432,2.2070704356772577,384.84611987069627,373.73700585069724,0.40905211459244295,1.7403531283681872,NaN,NaN,NaN,NaN,not_run,stage_b_certificate,,0,stage_b_features_v1,stage_b_certificate,0,[],[],[],0,0,none,NaN,NaN,NaN,NaN,0,stage_b_certificate,none,NaN,NaN,NaN,NaN,1,3
0.5,production_hybrid,20.0,confirmed_first_order,confirmed_first_order,not_run,stage_b,stage_a_stage_b_first_order_geometry_pass,confirmed_first_order,,,,,true,0.0008193006323153895,0.0007246715352537125,9.872492047186819e-7,1.694031911319752e-9,378.4644575210202,0.10929470505395522,2.201532709782208,384.146360938756,373.46092785293416,0.43117152517087765,1.7416031956311315,NaN,NaN,NaN,NaN,not_run,stage_b_certificate,,0,stage_b_features_v1,stage_b_certificate,0,[],[],[],0,0,none,NaN,NaN,NaN,NaN,0,stage_b_certificate,none,NaN,NaN,NaN,NaN,1,3
0.5,production_hybrid,60.0,confirmed_first_order,confirmed_first_order,not_run,stage_b,stage_a_stage_b_first_order_geometry_pass,confirmed_first_order,,,,,true,0.0003005043773782745,0.00019634204475482697,3.3469306270470954e-6,2.2097196482478727e-6,372.80974794680264,0.3217724170036834,2.1560721398877876,376.31317134144876,369.60656103772976,0.6399088525419991,1.7589667576142205,NaN,NaN,NaN,NaN,not_run,stage_b_certificate,,0,stage_b_features_v1,stage_b_certificate,0,[],[],[],0,0,none,NaN,NaN,NaN,NaN,0,stage_b_certificate,none,NaN,NaN,NaN,NaN,1,3
0.5,production_hybrid,90.0,confirmed_first_order,confirmed_first_order,not_run,stage_b,stage_a_stage_b_first_order_geometry_pass,confirmed_first_order,,,,,true,5.831853212612259e-5,0.0003241125733359773,4.049508496010511e-6,4.049508496010511e-6,360.7664868170258,0.7184773836857575,2.0589029935320156,361.7905356730747,359.77343098159565,0.9833694219844314,1.7750420995991458,NaN,NaN,NaN,NaN,not_run,stage_b_certificate,,0,stage_b_features_v1,stage_b_certificate,0,[],[],[],0,0,none,NaN,NaN,NaN,NaN,0,stage_b_certificate,none,NaN,NaN,NaN,NaN,1,3
0.5,production_hybrid,100.0,confirmed_first_order,confirmed_first_order,not_run,stage_b,stage_a_stage_b_first_order_geometry_pass,confirmed_first_order,,,,,true,2.7452228948732227e-5,0.0004051318547468874,4.675145128305415e-6,1.218596564787154e-6,354.1079949178991,1.0005984700191894,1.94302101933049,354.4118139225335,353.8077987440978,1.1944971878787298,1.744120648797659,NaN,NaN,NaN,NaN,not_run,stage_b_certificate,,0,stage_b_features_v1,stage_b_certificate,0,[],[],[],0,0,none,NaN,NaN,NaN,NaN,0,stage_b_certificate,none,NaN,NaN,NaN,NaN,1,3
0.5,production_hybrid,106.9599609375,ambiguous_near_critical,confirmed_first_order,confirmed_first_order,stage_c,extrema_guard_stage_c_first_order_geometry_pass,confirmed_first_order,,,,,true,5.551306117013155e-7,0.0001301573939447298,2.4001387048951518e-8,1.7665128683706288e-9,348.37902231045484,1.4818537753184169,1.6070653549818992,348.3796466169644,348.37839800394534,1.508299195337929,1.5805813261113817,1.46875,1.61875,348.3783978521872,348.379647172095,ok,first_strict_outer_samples,extrema_outer_samples_v1,653,stage_b_features_v1,geometry_certificate_closed,12,"[{""rho"":1.484375,""feature"":""stage_b_features_v1"",""rank"":1,""batch"":1},{""rho"":1.546875,""feature"":""stage_b_features_v1"",""rank"":2,""batch"":1},{""rho"":1.609375,""feature"":""stage_b_features_v1"",""rank"":3,""batch"":1},{""rho"":1.509375,""feature"":""stage_b_features_v1"",""rank"":4,""batch"":1},{""rho"":1.5781250000000002,""feature"":""stage_b_features_v1"",""rank"":5,""batch"":1},{""rho"":1.4781250000000001,""feature"":""stage_b_features_v1"",""rank"":6,""batch"":1},{""rho"":1.6031250000000001,""feature"":""stage_b_features_v1"",""rank"":7,""batch"":1},{""rho"":1.584375,""feature"":""stage_b_features_v1"",""rank"":8,""batch"":1},{""rho"":1.503125,""feature"":""stage_b_features_v1"",""rank"":9,""batch"":1},{""rho"":1.5406250000000001,""feature"":""stage_b_features_v1"",""rank"":10,""batch"":1},{""rho"":1.490625,""feature"":""stage_b_features_v1"",""rank"":11,""batch"":1},{""rho"":1.553125,""feature"":""stage_b_features_v1"",""rank"":12,""batch"":1}]",[],[],0,12,none,NaN,NaN,NaN,NaN,0,first_strict_outer_samples,none,NaN,NaN,NaN,NaN,1,3
0.5,production_hybrid,107.0849609375,confirmed_monotone,not_run,not_run,stage_a,stage_a_certificate,confirmed_monotone,,,,,true,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_run,stage_a_certificate,,0,stage_b_features_v1,stage_a_certificate,0,[],[],[],8,0,none,NaN,NaN,NaN,NaN,0,stage_a_certificate,none,NaN,NaN,NaN,NaN,0,0
0.5,production_hybrid,120.0,confirmed_monotone,not_run,not_run,stage_a,stage_a_certificate,confirmed_monotone,,,,,true,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_run,stage_a_certificate,,0,stage_b_features_v1,stage_a_certificate,0,[],[],[],12,0,none,NaN,NaN,NaN,NaN,0,stage_a_certificate,none,NaN,NaN,NaN,NaN,0,0
