axis,xi,T_MeV,level,reason,bracket_semantics,summary_status,boundary_row_present,candidate_diagnostic_field_count,candidate_diagnostic_fields,left,right,midpoint,position_error_MeV,density_error,maxwell_area
rho,-0.20625,23.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.016207897261210746,0.0059489930870751115,3.079971792406544e-06
rho,-0.20625,25.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.14400998148641975,0.023145729433151015,2.3505036873211637e-06
rho,-0.20625,25.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.011919989315288149,0.005980808362669582,8.56869692570223e-07
rho,-0.20625,27.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.1339077281489267,0.023198427019011366,2.7224198555152604e-06
rho,-0.20625,27.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.007566992024180763,0.005191921446105043,3.902001664295076e-06
rho,-0.20625,29.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.12325848539217077,0.023261277315143665,2.3639907789144144e-06
rho,-0.20625,29.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.004539865192157322,0.0031020570261380675,5.037577573770873e-07
rho,-0.20625,31.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.11236642027358812,0.02341702932330911,3.834657106080788e-06
rho,-0.20625,33.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.10066154540368188,0.023499512054517835,4.950315178831044e-06
rho,-0.20625,35.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.08843560629031799,0.023586031798529826,3.909821419595394e-06
rho,-0.20625,37.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.07565528753531225,0.02365486187646113,4.214616274917163e-06
rho,-0.20625,37.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.009399549886154546,0.011003277678264478,3.203255341673109e-06
rho,-0.20625,39.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,False,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.062412792221039126,0.023735928172840027,4.695828120696022e-06
rho,-0.20625,39.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,False,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.004274199947303714,0.0031249999999998224,2.3355821700227035e-06
rho,-0.20625,39.0,4,hybrid_stage_c_not_converged,rho_refinement_level,complete_candidate_diagnostics,False,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",3.0,4.0,4.0,0.0022930130596705567,0.005429180569560987,3.908745322275161e-06
rho,-0.20625,41.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,False,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.048687181161312765,0.02336642098908178,1.7509987398078852e-06
rho,-0.20625,41.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,False,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.0032890017104705294,0.0031249999999998224,4.577225118872024e-06
rho,-0.20625,41.0,4,hybrid_stage_c_not_converged,rho_refinement_level,complete_candidate_diagnostics,False,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",3.0,4.0,4.0,0.0010164974180497666,0.0027766565130902254,4.577225118872024e-06
rho,-0.20625,43.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.03651339863534986,0.018415161075652085,1.1277956172422998e-06
rho,-0.20625,43.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.0027999314403359676,0.003032781221762315,4.857472669000061e-06
rho,-0.20625,45.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,False,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.027295269402600297,0.013853388334381406,3.931501582512056e-06
rho,-0.20625,45.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,False,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.005467947224246927,0.003124999999999989,3.7146435078534885e-06
rho,-0.20625,45.0,4,hybrid_stage_c_not_converged,rho_refinement_level,complete_candidate_diagnostics,False,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",3.0,4.0,4.0,0.003437758669520008,0.006170163950244778,1.9888807799306202e-06
rho,-0.20625,47.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.02078581336172647,0.00961990803619149,1.4816196767311607e-06
rho,-0.20625,49.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.016802417928147406,0.005655937665561002,2.6045344078632487e-06
rho,-0.20625,57.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.014721634453735533,0.003189657432199705,4.719449629667083e-06
rho,-0.20625,59.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.013080174005267509,0.004379827490945468,3.789727340688248e-06
rho,-0.20625,61.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.010786869258708975,0.00447738478319909,4.394501206508167e-06
rho,-0.20625,63.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.0091022462638648,0.0028298112661865327,4.336685976600793e-06
rho,-0.20625,71.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.007669750526872576,0.002607021753102262,1.9481249614878557e-06
rho,-0.20625,73.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.006308684382929641,0.0026936221004262573,4.370490743051949e-06
rho,-0.20625,116.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.0023218279326897573,0.010222677196930041,2.519247503712926e-06
rho,-0.20625,136.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.0010007596260379614,0.011557381414245338,2.605113298049656e-06
rho,-0.20625,137.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.00047764157847041133,0.011106920876285509,2.2266597737270006e-06
rho,-0.20625,137.5,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,False,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.00015367993961490356,0.0051599956642713884,4.026990258755765e-06
rho,-0.20625,137.75,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,False,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,2.4443761390102736e-05,0.006822026603157116,4.03920603332518e-07
rho,-0.20625,137.75,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,False,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,7.51152492739493e-05,0.0029248069385308106,4.2718703360125754e-07
rho,-0.20625,137.875,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,False,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.0002769128196860038,0.004469698644059772,2.259080195870237e-08
rho,-0.2,1.0,3,rho_geometry_not_converged,rho_refinement_level,partial_candidate_diagnostics,False,3,"left,right,midpoint",2.0,3.0,3.0,,,
rho,-0.2,5.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.1607134300721782,0.014082679435521061,1.8542817171913768e-06
rho,-0.2,5.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.03506217183252147,0.003818837355851393,2.9686591996335755e-06
rho,-0.2,7.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.17452631668646745,0.01740650828531244,4.593759522951207e-06
rho,-0.2,7.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.036594413204227294,0.004610283842026331,3.1882382663605505e-06
rho,-0.2,9.0,0,ok,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,0.00625,0.003125,0.01556752854799015,0.002586303761141747,1.294920291492255e-06
rho,-0.2,9.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.18060768380195213,0.01933894022764249,2.465161057320215e-06
rho,-0.2,9.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.03627811839157857,0.005061594500774537,4.7786079877319785e-06
rho,-0.2,11.0,0,ok,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,0.00625,0.003125,0.014218428273579775,0.002717206593799295,2.9662031232519407e-06
rho,-0.2,11.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.181836065943628,0.020470155341923188,3.0906728562723564e-06
rho,-0.2,11.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.03479136569444563,0.0053264566840158555,1.6137820377510985e-06
rho,-0.2,13.0,0,ok,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,0.00625,0.003125,0.012512836503333347,0.002809953264703191,3.5992851585089924e-06
rho,-0.2,13.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.18051425560662437,0.021270269332250975,3.802983022222774e-06
rho,-0.2,13.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.03262629089766733,0.005514333395823677,3.544227647579029e-06
rho,-0.2,15.0,0,ok,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,0.00625,0.003125,0.01054132101023697,0.0028791465268937235,7.68360751535859e-07
rho,-0.2,15.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.17730860966776163,0.02186651078468843,4.190035187704745e-06
rho,-0.2,15.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.029940380538448608,0.005654768964589713,1.8918422089878387e-06
rho,-0.2,17.0,0,ok,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,0.00625,0.003125,0.008352719628533123,0.0029327025472539025,2.612228989339335e-06
rho,-0.2,17.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.17259422204972452,0.022328317801130267,1.6493806369449748e-06
rho,-0.2,17.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.02683322503622776,0.0057637625449796295,1.6105548612992448e-06
rho,-0.2,19.0,0,ok,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,0.00625,0.003125,0.005977936241379211,0.002975315995134166,1.724673298899638e-06
rho,-0.2,19.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.16662789470643702,0.02269685079408436,4.610238240870118e-06
rho,-0.2,19.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.023375340740301453,0.005850788671051943,6.891787614672238e-07
rho,-0.2,21.0,0,ok,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,0.00625,0.003125,0.0034455947962328537,0.0030101944177087676,3.121070420375558e-06
rho,-0.2,21.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.1595873568505226,0.023001974092428837,3.8085315483519123e-06
rho,-0.2,21.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.019611099161522816,0.005922497879257236,3.121070420375558e-06
rho,-0.2,23.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.1508997147326454,0.023090140876880043,2.318914715845305e-06
rho,-0.2,23.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.015526527478698426,0.005955482656678668,4.949908036987151e-06
rho,-0.2,25.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.14151946757385758,0.023169494179640576,2.676296912522549e-06
rho,-0.2,25.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.011237836298732873,0.005987125710019699,2.8084822143078223e-06
rho,-0.2,27.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.13141490464772687,0.023221726892133993,5.212459322848084e-07
rho,-0.2,27.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.006992950914309404,0.004892823044108011,2.5125789096475473e-06
rho,-0.2,29.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.12076605118863881,0.023284126799026004,1.6846510408185383e-06
rho,-0.2,29.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.0042076315962731314,0.0028273417722428414,4.7485589722802e-06
rho,-0.2,31.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.10989577926739003,0.023448529314476267,2.039195423112275e-06
rho,-0.2,33.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.09815507987792671,0.02352043677410229,1.931815709649287e-06
rho,-0.2,35.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.08592715180390087,0.02360496273228604,1.3407111208937894e-06
rho,-0.2,37.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.07314723633436415,0.023674821580859373,3.0896421747486635e-06
rho,-0.2,37.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.009329409151803247,0.011025123097753164,4.467909075030066e-06
rho,-0.2,39.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,False,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.059903920577426106,0.023755357553331448,3.512250544041029e-06
rho,-0.2,39.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,False,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.004241954809685922,0.0031249999999998224,4.274816303389108e-06
rho,-0.2,39.0,4,hybrid_stage_c_not_converged,rho_refinement_level,complete_candidate_diagnostics,False,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",3.0,4.0,4.0,0.002290128784125045,0.005462897691664637,2.28678231585466e-06
rho,-0.2,41.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,False,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.04626791406741404,0.022571372600908447,1.5176369828409642e-06
rho,-0.2,41.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,False,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.0032714430104192616,0.0031249999999998224,2.0828581132612597e-06
rho,-0.2,41.0,4,hybrid_stage_c_not_converged,rho_refinement_level,complete_candidate_diagnostics,False,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",3.0,4.0,4.0,0.0010208044553223772,0.002823437437150078,4.666427131779669e-06
rho,-0.2,43.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.0346312217870377,0.01767187051042684,9.688547280839455e-07
rho,-0.2,43.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.0027918448678292407,0.0030933695801294014,4.852974369382579e-06
rho,-0.2,45.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,False,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.025901024766028513,0.013156196247226346,3.7049949592089793e-06
rho,-0.2,45.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,False,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.004836597400753817,0.003124999999999989,3.1374665509708785e-06
rho,-0.2,45.0,4,hybrid_stage_c_not_converged,rho_refinement_level,complete_candidate_diagnostics,False,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",3.0,4.0,4.0,0.0023343480074800027,0.0047756995681341174,1.9276801387330773e-06
rho,-0.2,47.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.01984550946173158,0.008964257547492666,2.7666092305769774e-06
rho,-0.2,49.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.016277126703755584,0.005038943985346288,3.89640651690757e-06
rho,-0.2,57.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.014423496610447728,0.0033905187224271133,4.465478066907613e-06
rho,-0.2,59.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.012667433784315563,0.004568420771788387,2.7730506248074827e-06
rho,-0.2,61.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.010393162343234508,0.004204955392271878,3.0300707554156356e-06
rho,-0.2,63.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.008871065079119944,0.0025742943108374022,3.4866978537578808e-06
rho,-0.2,71.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.0074427914508419235,0.0027921610558392235,2.8749745450053904e-06
rho,-0.2,116.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,False,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.0010497669393316755,0.0031250000000000444,3.084727219952803e-06
rho,-0.2,116.0,4,hybrid_stage_c_not_converged,rho_refinement_level,complete_candidate_diagnostics,False,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",3.0,4.0,4.0,0.0004470037270039029,0.004239867518513352,2.460196969260826e-06
rho,-0.2,120.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.0021989843589267366,0.011009520742995438,3.135096653505054e-06
rho,-0.2,133.5,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.0009398785738881088,0.010873919112539543,1.3536896135783716e-06
rho,-0.2,135.5,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,False,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.0003708477455006687,0.0031250000000002665,4.6631377016948336e-06
rho,-0.2,135.5,4,hybrid_stage_c_not_converged,rho_refinement_level,complete_candidate_diagnostics,False,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",3.0,4.0,4.0,0.00012463607964718904,0.0032443496813887585,4.6631377016948336e-06
rho,-0.2,136.5,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.0001614546244468329,0.0031755310711418794,3.2570199236779955e-06
rho,-0.2,137.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.00033105239867836644,0.0026505235923857118,4.37537247897442e-06
rho,-0.2,137.5,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,False,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,4.170768147560011e-05,0.007078192304692088,1.2960571678396853e-06
rho,-0.2,137.625,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,False,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,5.540353043897994e-05,0.003461617282627838,1.4224138744180602e-07
rho,-0.2,137.6875,1,classification_changed_or_unresolved:unknown->valid,rho_refinement_level,partial_candidate_diagnostics,False,3,"left,right,midpoint",0.0,1.0,1.0,,,
rho,-0.1875,1.0,3,rho_geometry_not_converged,rho_refinement_level,partial_candidate_diagnostics,False,3,"left,right,midpoint",2.0,3.0,3.0,,,
rho,-0.1875,5.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.15768702587575945,0.014356611667258296,3.946353685215269e-06
rho,-0.1875,5.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.03419179789852933,0.003894757089546466,4.719745669959081e-06
rho,-0.1875,7.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.17074473313647331,0.017594569636884782,3.9347469222572595e-06
rho,-0.1875,7.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.03554463968265509,0.004661692450798475,4.120509558659205e-06
rho,-0.1875,9.0,0,ok,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,0.00625,0.003125,0.014969343044242578,0.002605724404075949,3.528402617326601e-06
rho,-0.1875,9.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.1764013607497077,0.01947815819451203,2.130231123893822e-06
