target_id,xi,T_MeV,method,rho,muq_MeV,source_curve_sha256
xi_m0p25_T41,-0.25,41,production_hybrid,1.925,325.562612,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,1.928125,325.563284,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,1.93125,325.565182,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,1.9375,325.572661,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,1.94375,325.585055,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,1.95,325.602368,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,1.95625,325.624601,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,1.9625,325.651747,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,1.96875,325.683797,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,1.975,325.720737,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,1.98125,325.762551,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,1.9875,325.809215,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,1.99375,325.860703,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.0,325.916984,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.00625,325.978025,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.0125,326.043787,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.01875,326.114229,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.025,326.189305,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.03125,326.268966,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.0375,326.35316,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.04375,326.441832,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.05,326.534925,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.05625,326.632377,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.0625,326.734125,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.06875,326.840105,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.075,326.950247,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.08125,327.064483,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.0875,327.182742,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.09375,327.30495,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.1,327.431033,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.10625,327.560916,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.1125,327.694523,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.11875,327.831776,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.125,327.972597,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.13125,328.116909,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.1375,328.264632,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.14375,328.415688,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.15,328.569999,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.15625,328.727484,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.1625,328.888067,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.16875,329.051669,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.175,329.218213,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.18125,329.38762,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.1875,329.559817,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.19375,329.734726,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.2,329.912273,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.20625,330.092384,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.2125,330.274987,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.21875,330.46001,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.225,330.647383,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.23125,330.837036,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.2375,331.0289,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.24375,331.22291,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.25,331.418998,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.25625,331.617102,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.2625,331.817157,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.26875,332.019102,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.275,332.222877,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.28125,332.428422,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.2875,332.635679,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.29375,332.844592,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.3,333.055107,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.30625,333.267169,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.3125,333.480725,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.31875,333.695725,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.325,333.912119,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.33125,334.129859,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.3375,334.348896,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.34375,334.569185,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.35,334.790681,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.35625,335.013341,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.3625,335.237123,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.36875,335.461984,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.375,335.687885,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.38125,335.914787,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.3875,336.142652,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.39375,336.371444,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.4,336.601126,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.40625,336.831665,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.4125,337.063026,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.41875,337.295176,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.425,337.528084,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.43125,337.76172,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.4375,337.996053,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.44375,338.231054,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.45,338.466695,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.45625,338.702949,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.4625,338.93979,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.46875,339.177191,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.475,339.415128,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.48125,339.653576,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.4875,339.892513,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.49375,340.131916,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.5,340.371762,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.50625,340.61203,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.5125,340.852699,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.51875,341.09375,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.525,341.335163,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.53125,341.576919,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.5375,341.818999,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.54375,342.061387,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.55,342.304065,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.55625,342.547016,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.5625,342.790223,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.56875,343.033673,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.575,343.277348,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.58125,343.521235,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.5875,343.765319,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.59375,344.009587,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.6,344.254025,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.60625,344.49862,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.6125,344.743359,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.61875,344.988231,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.621875,345.110713,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.625,345.233223,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.63125,345.478324,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.6375,345.723523,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.64375,345.968809,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.65,346.214172,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.65625,346.459601,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.6625,346.705088,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.66875,346.950621,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.675,347.196192,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.68125,347.441793,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.6875,347.687414,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.69375,347.933047,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.7,348.178683,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.70625,348.424316,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.7125,348.669937,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.71875,348.915539,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.725,349.161115,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.73125,349.406658,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.7375,349.65216,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.74375,349.897616,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.75,350.14302,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.75625,350.388364,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.7625,350.633643,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.76875,350.878851,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.775,351.123983,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.78125,351.369034,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.7875,351.613997,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.79375,351.858868,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.8,352.103642,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.80625,352.348314,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.8125,352.592879,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.81875,352.837334,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.825,353.081673,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.83125,353.325892,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.8375,353.569988,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.84375,353.813956,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.85,354.057792,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.85625,354.301493,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.8625,354.545056,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.86875,354.788475,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.875,355.03175,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.88125,355.274875,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.8875,355.517847,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.89375,355.760665,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.9,356.003324,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.90625,356.245822,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.9125,356.488156,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.91875,356.730323,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.925,356.972321,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.93125,357.214147,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.9375,357.455799,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.94375,357.697274,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.95,357.93857,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.95625,358.179685,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.9625,358.420617,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.96875,358.661363,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.975,358.901921,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.98125,359.142291,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.9875,359.382469,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,2.99375,359.622454,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,3.0,359.862243,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,3.00625,360.101837,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,3.0125,360.341232,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,3.01875,360.580427,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
xi_m0p25_T41,-0.25,41,production_hybrid,3.025,360.819422,ef6565d08e1ac706193c515a451bc23639cb1943910ccf4cddf84a01fc51d9d0
