surface,xi,T_MeV,mu_spinodal_hadron_MeV,mu_spinodal_quark_MeV,layer,status,interpolation_method,source_layer,source_xi_left,source_xi_right,source_axis_low,source_axis_high,xi_gap,reference_write
spinodal,0.06875,29.0,376.895086750577,350.3184462271766,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.0625,0.075,1.0,125.0,0.012499999999999997,False
spinodal,0.06875,31.0,376.49780795292855,350.200701456503,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.0625,0.075,1.0,125.0,0.012499999999999997,False
spinodal,0.06875,33.0,376.0854256675637,350.07708729959563,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.0625,0.075,1.0,125.0,0.012499999999999997,False
spinodal,0.06875,35.0,375.6352472221871,349.93810366387623,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.0625,0.075,1.0,125.0,0.012499999999999997,False
spinodal,0.06875,37.0,375.1545242019506,349.7859303745129,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.0625,0.075,1.0,125.0,0.012499999999999997,False
spinodal,0.06875,39.0,374.64293963321836,349.61977002928444,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.0625,0.075,1.0,125.0,0.012499999999999997,False
spinodal,0.06875,41.0,374.1001518783192,349.43877058799313,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.0625,0.075,1.0,125.0,0.012499999999999997,False
spinodal,0.06875,43.0,373.5257186623209,349.2420384048835,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.0625,0.075,1.0,125.0,0.012499999999999997,False
spinodal,0.06875,45.0,372.9191299844203,349.02861697400743,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.0625,0.075,1.0,125.0,0.012499999999999997,False
spinodal,0.06875,47.0,372.2797945392438,348.79749769638454,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.0625,0.075,1.0,125.0,0.012499999999999997,False
spinodal,0.06875,49.0,371.60704471489043,348.54761279256815,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.0625,0.075,1.0,125.0,0.012499999999999997,False
spinodal,0.06875,51.0,370.8909868992407,348.2725533236019,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.0625,0.075,1.0,125.0,0.012499999999999997,False
spinodal,0.06875,53.0,370.1581872331968,347.98695114220936,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.0625,0.075,1.0,125.0,0.012499999999999997,False
spinodal,0.06875,55.0,369.3802913373621,347.6737113943446,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.0625,0.075,1.0,125.0,0.012499999999999997,False
spinodal,0.06875,57.0,368.5558838761642,347.3304950335334,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.0625,0.075,1.0,125.0,0.012499999999999997,False
spinodal,0.06875,59.0,367.70269019198065,346.9681690004734,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.0625,0.075,1.0,125.0,0.012499999999999997,False
spinodal,0.06875,61.0,366.82024819109404,346.5862493676268,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.0625,0.075,1.0,125.0,0.012499999999999997,False
spinodal,0.06875,63.0,365.88741912689665,346.16924344377344,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.0625,0.075,1.0,125.0,0.012499999999999997,False
spinodal,0.06875,65.0,364.91261720258876,345.7225631266219,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.0625,0.075,1.0,125.0,0.012499999999999997,False
spinodal,0.06875,67.0,363.8943471758316,345.2442759408644,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.0625,0.075,1.0,125.0,0.012499999999999997,False
spinodal,0.06875,69.0,362.8310374508283,344.7325300018004,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.0625,0.075,1.0,125.0,0.012499999999999997,False
spinodal,0.06875,71.0,361.72100969935343,344.18537167029774,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.0625,0.075,1.0,125.0,0.012499999999999997,False
spinodal,0.06875,73.0,360.56250720559245,343.60073624711816,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.0625,0.075,1.0,125.0,0.012499999999999997,False
spinodal,0.06875,75.0,359.3536639504499,342.97645400472254,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.0625,0.075,1.0,125.0,0.012499999999999997,False
spinodal,0.06875,77.0,358.09252138416025,342.3102386054553,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.0625,0.075,1.0,125.0,0.012499999999999997,False
spinodal,0.06875,79.0,356.77703561627214,341.59968235843525,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.0625,0.075,1.0,125.0,0.012499999999999997,False
spinodal,0.06875,81.0,355.4050661422802,340.84225876807693,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.0625,0.075,1.0,125.0,0.012499999999999997,False
spinodal,0.06875,83.0,353.974378225089,340.0353053059173,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.0625,0.075,1.0,125.0,0.012499999999999997,False
spinodal,0.06875,85.0,352.48265457608363,339.176034438971,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.0625,0.075,1.0,125.0,0.012499999999999997,False
spinodal,0.06875,87.0,350.9274866393951,338.26151362748976,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.0625,0.075,1.0,125.0,0.012499999999999997,False
spinodal,0.06875,89.0,349.30638148647625,337.2886751009971,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.0625,0.075,1.0,125.0,0.012499999999999997,False
spinodal,0.06875,91.0,347.6167623337019,336.25430503486234,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.0625,0.075,1.0,125.0,0.012499999999999997,False
spinodal,0.06875,93.0,345.855981252189,335.1550407012377,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.0625,0.075,1.0,125.0,0.012499999999999997,False
spinodal,0.06875,95.0,344.02131225444975,333.98736868128066,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.0625,0.075,1.0,125.0,0.012499999999999997,False
spinodal,0.06875,97.0,342.10997880927755,332.74762089003843,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.0625,0.075,1.0,125.0,0.012499999999999997,False
spinodal,0.06875,99.0,340.11913354197094,331.4319691550052,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.0625,0.075,1.0,125.0,0.012499999999999997,False
spinodal,0.06875,101.0,338.0459010991773,330.03643020334687,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.0625,0.075,1.0,125.0,0.012499999999999997,False
spinodal,0.06875,103.0,335.8873781876425,328.55684830210527,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.0625,0.075,1.0,125.0,0.012499999999999997,False
spinodal,0.06875,105.0,333.6406604975545,326.9888959906762,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.0625,0.075,1.0,125.0,0.012499999999999997,False
spinodal,0.06875,107.0,331.3028834323034,325.3280701160174,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.0625,0.075,1.0,125.0,0.012499999999999997,False
spinodal,0.06875,109.0,328.8712582521201,323.56965753966404,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.0625,0.075,1.0,125.0,0.012499999999999997,False
spinodal,0.06875,110.0,327.6193212300469,322.6523283132518,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.0625,0.075,1.0,125.0,0.012499999999999997,False
spinodal,0.06875,111.0,326.343148924987,321.70873540190945,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.0625,0.075,1.0,125.0,0.012499999999999997,False
spinodal,0.06875,112.0,325.04215087298724,320.7382193952126,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.0625,0.075,1.0,125.0,0.012499999999999997,False
spinodal,0.06875,113.0,323.71615827870806,319.74010545067057,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.0625,0.075,1.0,125.0,0.012499999999999997,False
spinodal,0.06875,114.0,322.36487606705265,318.71369038710196,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.0625,0.075,1.0,125.0,0.012499999999999997,False
spinodal,0.06875,115.0,320.9882661896033,317.658246055036,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.0625,0.075,1.0,125.0,0.012499999999999997,False
spinodal,0.06875,116.0,319.5860047951349,316.57301286925116,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.0625,0.075,1.0,125.0,0.012499999999999997,False
spinodal,0.06875,117.0,318.15804211188754,315.4571894783367,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.0625,0.075,1.0,125.0,0.012499999999999997,False
spinodal,0.06875,118.0,316.7043416428943,314.30993178555156,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.0625,0.075,1.0,125.0,0.012499999999999997,False
spinodal,0.06875,119.0,315.2186076295709,313.1219829340891,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.0625,0.075,1.0,125.0,0.012499999999999997,False
spinodal,0.06875,120.0,313.72002562705165,311.9174149703098,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.0625,0.075,1.0,125.0,0.012499999999999997,False
spinodal,0.06875,121.0,312.18985776077477,310.67009759907023,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.0625,0.075,1.0,125.0,0.012499999999999997,False
spinodal,0.06875,122.0,310.63491828828637,309.38717256178825,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.0625,0.075,1.0,125.0,0.012499999999999997,False
spinodal,0.06875,123.0,309.05591368544196,308.06725228599674,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.0625,0.075,1.0,125.0,0.012499999999999997,False
spinodal,0.06875,124.0,307.4538791510451,306.70868324846776,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.0625,0.075,1.0,125.0,0.012499999999999997,False
spinodal,0.06875,125.0,305.8303307366956,305.30941296461384,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.0625,0.075,1.0,125.0,0.012499999999999997,False
spinodal,0.075,1.0,379.4883689776814,351.3976619627407,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.075,0.075,1.0,125.0,0.0,False
spinodal,0.075,3.0,379.4683704985494,351.3927255338834,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.075,0.075,1.0,125.0,0.0,False
spinodal,0.075,5.0,379.4276662823606,351.38253955839707,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.075,0.075,1.0,125.0,0.0,False
spinodal,0.075,7.0,379.3653706876118,351.3667650614801,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.075,0.075,1.0,125.0,0.0,False
spinodal,0.075,9.0,379.2805213766185,351.3450645690362,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.075,0.075,1.0,125.0,0.0,False
spinodal,0.075,11.0,379.17207592754846,351.3170786412544,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.075,0.075,1.0,125.0,0.0,False
spinodal,0.075,13.0,379.0390399999644,351.2824392385086,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.075,0.075,1.0,125.0,0.0,False
spinodal,0.075,15.0,378.88032984122384,351.2407641187928,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.075,0.075,1.0,125.0,0.0,False
spinodal,0.075,17.0,378.69501137673996,351.19164990872,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.075,0.075,1.0,125.0,0.0,False
spinodal,0.075,19.0,378.48223048209934,351.13467363629763,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.075,0.075,1.0,125.0,0.0,False
spinodal,0.075,21.0,378.2413048835889,351.0693849568752,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.075,0.075,1.0,125.0,0.0,False
spinodal,0.075,23.0,377.9717062144551,350.9953037622315,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.075,0.075,1.0,125.0,0.0,False
spinodal,0.075,25.0,377.67304047290725,350.9119171298739,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.075,0.075,1.0,125.0,0.0,False
spinodal,0.075,27.0,377.3450112489195,350.81867928703093,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.075,0.075,1.0,125.0,0.0,False
spinodal,0.075,29.0,376.9873990752485,350.71500536881575,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.075,0.075,1.0,125.0,0.0,False
spinodal,0.075,33.0,376.18261533101156,350.4738162150157,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.075,0.075,1.0,125.0,0.0,False
spinodal,0.075,35.0,375.73504052354303,350.3349300913152,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.075,0.075,1.0,125.0,0.0,False
spinodal,0.075,37.0,375.2570170035834,350.18286221427695,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.075,0.075,1.0,125.0,0.0,False
spinodal,0.075,39.0,374.74823611147934,350.0168177034665,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.075,0.075,1.0,125.0,0.0,False
spinodal,0.075,41.0,374.2083539791729,349.8359449750004,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.075,0.075,1.0,125.0,0.0,False
spinodal,0.075,43.0,373.63690616346645,349.63934779399483,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.075,0.075,1.0,125.0,0.0,False
spinodal,0.075,45.0,373.03339953727493,349.4260726037358,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.075,0.075,1.0,125.0,0.0,False
spinodal,0.075,47.0,372.39723776082815,349.1951105444962,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.075,0.075,1.0,125.0,0.0,False
spinodal,0.075,49.0,371.72775772771297,348.9453935502895,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.075,0.075,1.0,125.0,0.0,False
spinodal,0.075,51.0,371.0234728151854,348.675793330698,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.075,0.075,1.0,125.0,0.0,False
spinodal,0.075,53.0,370.2857042018695,348.38510768625383,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.075,0.075,1.0,125.0,0.0,False
spinodal,0.075,55.0,369.511365006204,348.0720765654597,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.075,0.075,1.0,125.0,0.0,False
spinodal,0.075,57.0,368.70015223578,347.73536631855694,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.075,0.075,1.0,125.0,0.0,False
spinodal,0.075,61.0,366.96258180298923,346.98550713575617,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.075,0.075,1.0,125.0,0.0,False
spinodal,0.075,63.0,366.0337146210657,346.5686055218497,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.075,0.075,1.0,125.0,0.0,False
spinodal,0.075,65.0,365.06299512597553,346.122218549573,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.075,0.075,1.0,125.0,0.0,False
spinodal,0.075,67.0,364.0489299363434,345.6442485441994,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.075,0.075,1.0,125.0,0.0,False
spinodal,0.075,69.0,362.9899379541195,345.1328433751447,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.075,0.075,1.0,125.0,0.0,False
spinodal,0.075,71.0,361.8843608463356,344.58605294999313,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.075,0.075,1.0,125.0,0.0,False
spinodal,0.075,73.0,360.7304459724486,344.00181082574795,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.075,0.075,1.0,125.0,0.0,False
spinodal,0.075,75.0,359.5263195010004,343.3779513995149,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.075,0.075,1.0,125.0,0.0,False
spinodal,0.075,77.0,358.27004157418327,342.7121903085515,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.075,0.075,1.0,125.0,0.0,False
spinodal,0.075,79.0,356.959570005619,342.0021205397986,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.075,0.075,1.0,125.0,0.0,False
spinodal,0.075,81.0,355.592769939621,341.2452216650074,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.075,0.075,1.0,125.0,0.0,False
spinodal,0.075,83.0,354.167415651837,340.4388335972915,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.075,0.075,1.0,125.0,0.0,False
spinodal,0.075,85.0,352.6811863972455,339.5801669829781,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.075,0.075,1.0,125.0,0.0,False
spinodal,0.075,87.0,351.1316929366887,338.6662914984332,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.075,0.075,1.0,125.0,0.0,False
spinodal,0.075,89.0,349.51643678186343,337.6941474042336,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.075,0.075,1.0,125.0,0.0,False
spinodal,0.075,91.0,347.8328565223546,336.66051454376395,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.075,0.075,1.0,125.0,0.0,False
spinodal,0.075,93.0,346.0783086680275,335.5620393649773,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.075,0.075,1.0,125.0,0.0,False
spinodal,0.075,95.0,344.25007459932436,334.39520146448785,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.075,0.075,1.0,125.0,0.0,False
spinodal,0.075,97.0,342.3453853240187,333.1563401768871,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.075,0.075,1.0,125.0,0.0,False
spinodal,0.075,99.0,340.36140255173984,331.8416209024873,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.075,0.075,1.0,125.0,0.0,False
spinodal,0.075,101.0,338.29526023894834,330.44705818144683,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.075,0.075,1.0,125.0,0.0,False
spinodal,0.075,103.0,336.1440657454035,328.968497008497,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.075,0.075,1.0,125.0,0.0,False
spinodal,0.075,105.0,333.9049271055176,327.4015988380253,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.075,0.075,1.0,125.0,0.0,False
spinodal,0.075,107.0,331.5749944622075,325.7418528032937,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.075,0.075,1.0,125.0,0.0,False
spinodal,0.075,109.0,329.15149720450967,323.98453248793373,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.075,0.075,1.0,125.0,0.0,False
spinodal,0.075,110.0,327.90383828266494,323.0677499273641,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.075,0.075,1.0,125.0,0.0,False
spinodal,0.075,111.0,326.6318220433777,322.1246963162102,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.075,0.075,1.0,125.0,0.0,False
spinodal,0.075,112.0,325.33516389081865,321.1547130892565,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.075,0.075,1.0,125.0,0.0,False
spinodal,0.075,113.0,324.0136017142356,320.15712110100924,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.075,0.075,1.0,125.0,0.0,False
spinodal,0.075,114.0,322.6667876900877,319.1312079176019,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.075,0.075,1.0,125.0,0.0,False
spinodal,0.075,115.0,321.2948558054254,318.07624486704196,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.075,0.075,1.0,125.0,0.0,False
spinodal,0.075,116.0,319.89732705810985,316.9914610111513,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.075,0.075,1.0,125.0,0.0,False
spinodal,0.075,117.0,318.4742128576274,315.87604590572886,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.075,0.075,1.0,125.0,0.0,False
spinodal,0.075,118.0,317.025491460778,314.72914690711485,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.075,0.075,1.0,125.0,0.0,False
spinodal,0.075,120.0,314.05158024994205,312.3371360731925,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.075,0.075,1.0,125.0,0.0,False
spinodal,0.075,121.0,312.52688250380544,311.08992408918505,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.075,0.075,1.0,125.0,0.0,False
spinodal,0.075,122.0,310.97763226365055,309.8069639777454,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.075,0.075,1.0,125.0,0.0,False
spinodal,0.075,123.0,309.40458148269624,308.48682696688115,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.075,0.075,1.0,125.0,0.0,False
spinodal,0.075,124.0,307.8088348568869,307.127788415462,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.075,0.075,1.0,125.0,0.0,False
spinodal,0.075,125.0,306.1920170299533,305.7276922067424,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,0.075,0.075,1.0,125.0,0.0,False
spinodal,0.08125,1.0,379.56396946737397,351.78921162675965,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.075,0.0875,1.0,125.0,0.012499999999999997,False
spinodal,0.08125,3.0,379.5441163731282,351.7842773817639,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.075,0.0875,1.0,125.0,0.012499999999999997,False
spinodal,0.08125,5.0,379.5036871948407,351.77409622401825,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.075,0.0875,1.0,125.0,0.012499999999999997,False
spinodal,0.08125,7.0,379.4418017884689,351.7583315092155,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.075,0.0875,1.0,125.0,0.012499999999999997,False
spinodal,0.08125,9.0,379.3575285125342,351.73664249844893,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.075,0.0875,1.0,125.0,0.012499999999999997,False
spinodal,0.08125,11.0,379.249835551626,351.70867209202675,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.075,0.0875,1.0,125.0,0.012499999999999997,False
spinodal,0.08125,13.0,379.1176999487526,351.67405271818905,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.075,0.0875,1.0,125.0,0.012499999999999997,False
spinodal,0.08125,15.0,378.9600869645675,351.6324013150018,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.075,0.0875,1.0,125.0,0.012499999999999997,False
spinodal,0.08125,17.0,378.77604081397885,351.58331753234125,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.075,0.0875,1.0,125.0,0.012499999999999997,False
spinodal,0.08125,19.0,378.5647159817241,351.52637743854507,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.075,0.0875,1.0,125.0,0.012499999999999997,False
spinodal,0.08125,21.0,378.3254186078316,351.4611310339733,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.075,0.0875,1.0,125.0,0.012499999999999997,False
spinodal,0.08125,23.0,378.05761290511754,351.3870982978402,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.075,0.0875,1.0,125.0,0.012499999999999997,False
spinodal,0.08125,25.0,377.76089365312424,351.303767640391,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.075,0.0875,1.0,125.0,0.012499999999999997,False
spinodal,0.08125,27.0,377.43495318566113,351.21059248563364,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.075,0.0875,1.0,125.0,0.012499999999999997,False
spinodal,0.08125,29.0,377.07956067242213,351.106988200836,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.075,0.0875,1.0,125.0,0.012499999999999997,False
spinodal,0.08125,33.0,376.27957644513486,350.86596196899825,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.075,0.0875,1.0,125.0,0.012499999999999997,False
spinodal,0.08125,35.0,375.83456446128383,350.72717009582595,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.075,0.0875,1.0,125.0,0.012499999999999997,False
spinodal,0.08125,37.0,375.3592116784173,350.57520572200826,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.075,0.0875,1.0,125.0,0.012499999999999997,False
spinodal,0.08125,39.0,374.85319317329345,350.4092702241492,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.075,0.0875,1.0,125.0,0.012499999999999997,False
spinodal,0.08125,41.0,374.3161631271026,350.2285189052479,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,0.075,0.0875,1.0,125.0,0.012499999999999997,False
