m_fm,g_fixed_fm,m_MeV,residual_re,residual_im,residual_norm,log10_residual_norm
2.73,2.295278952497009,538.702656492,0.06259613340597966,0.05270795868852228,0.08183156375439843,-1.087079149625353
2.74,2.295278952497009,540.6759262960001,0.06108226227402468,0.051715460058023605,0.08003456486747319,-1.0967224118925452
2.75,2.295278952497009,542.6491961,0.059570722889775274,0.050712271682055436,0.0782330206803048,-1.1066099007464176
2.76,2.295278952497009,544.6224659039999,0.05806152149623009,0.04969834623387251,0.07642686632879211,-1.1167539470879817
2.77,2.295278952497009,546.595735708,0.056554666736953474,0.04867363751471642,0.07461603928541022,-1.1271678075887157
2.78,2.295278952497009,548.569005512,0.05505016953649193,0.04763810039258601,0.07280047922239666,-1.1378657618551296
2.79,2.295278952497009,550.542275316,0.053548042988988645,0.04659169074529422,0.0709801278841882,-1.1488632225236863
2.8,2.295278952497009,552.51554512,0.052048302254341254,0.045534365407454064,0.06915492896835926,-1.160176860421303
2.81,2.295278952497009,554.488814924,0.05055096446129048,0.04446608212107188,0.06732482801437047,-1.1718247473483907
2.82,2.295278952497009,556.4620847279999,0.04905604861691946,0.04338679948944209,0.06548977229951726,-1.1838265195610456
2.83,2.295278952497009,558.435354532,0.04756357552204618,0.04229647693408987,0.06364971074150602,-1.1962035656733774
2.84,2.295278952497009,560.408624336,0.04607356769207481,0.041195074654511235,0.06180459380715121,-1.2089792435042208
2.85,2.295278952497009,562.38189414,0.04458604928289196,0.040082553590492,0.05995437342672454,-1.2221791314005506
2.86,2.295278952497009,564.355163944,0.04310104602143271,0.038958875386806195,0.05809900291352988,-1.2358313208431928
2.87,2.295278952497009,566.3284337480001,0.04161858514057834,0.03782400236011013,0.05623843688831674,-1.2499667587601504
2.88,2.295278952497009,568.3017035519999,0.040138695318072765,0.03667789746786543,0.0543726312081761,-1.2646196500488345
2.89,2.295278952497009,570.274973356,0.038661406619169884,0.03552052427913931,0.05250154289959218,-1.279827933490558
2.9,2.295278952497009,572.24824316,0.03718675044275292,0.03435184694714228,0.05062513009535356,-1.2956338477353673
2.91,2.295278952497009,574.221512964,0.0357147594706832,0.03317183018337586,0.04874335197504867,-1.3120846086307412
2.92,2.295278952497009,576.194782768,0.03424546762015982,0.031980439233273816,0.0468561687088961,-1.3292332252697772
2.93,2.295278952497009,578.168052572,0.032778909998883686,0.030777639853228088,0.04496354140467509,-1.34713949032292
2.94,2.295278952497009,580.141322376,0.03131512286284388,0.02956339828890439,0.04306543205754939,-1.3658711913302393
2.95,2.295278952497009,582.11459218,0.029854143576548413,0.028337681254752063,0.04116180350258105,-1.385505604899407
2.96,2.295278952497009,584.087861984,0.028396010575546818,0.027100455914629278,0.03925261936976094,-1.4061313570110472
2.97,2.295278952497009,586.061131788,0.026940763331091327,0.02585168986346342,0.037337844041382094,-1.427850762658042
2.98,2.295278952497009,588.034401592,0.02548844231680672,0.02459135110988036,0.03541744261160872,-1.4507828011291222
2.99,2.295278952497009,590.007671396,0.024039088977242835,0.02331940805972755,0.03349138084809111,-1.4750669461494896
3.0,2.295278952497009,591.9809412,0.0225927456981855,0.02203582950044791,0.031559625155500336,-1.5008681636966017
3.01,2.295278952497009,593.954211004,0.021149455778635296,0.020740584586226164,0.029622142540857037,-1.5283835325798407
3.02,2.295278952497009,595.927480808,0.019709263404335927,0.019433642823876725,0.027678900580541684,-1.5578511642617618
3.03,2.295278952497009,597.9007506119999,0.01827221362277276,0.01811497405941246,0.02572986738888152,-1.589562452127213
3.04,2.295278952497009,599.874020416,0.016838352319549277,0.016784548465254654,0.023775011588214903,-1.6238792627103567
3.05,2.295278952497009,601.84729022,0.015407726196065624,0.015442336528042363,0.021814302280344387,-1.6612586731489558
3.06,2.295278952497009,603.820560024,0.013980382748421559,0.01408830903700252,0.01984770901929112,-1.7022896157371847
3.07,2.295278952497009,605.793829828,0.012556370247477156,0.012722437072846728,0.017875201785274325,-1.7477490469402226
3.08,2.295278952497009,607.767099632,0.01113573772000602,0.011344691997159206,0.01589675095983997,-1.7986916294154052
3.09,2.295278952497009,609.7403694359999,0.009718534930881472,0.009955045442247623,0.013912327302072019,-1.8566002136525752
3.1,2.295278952497009,611.71363924,0.008304812366240085,0.008553469301427172,0.011921901925821704,-1.9236544551663
3.11,2.295278952497009,613.686909044,0.0068946212175696395,0.0071399357197103955,0.0099254462778939,-2.0032499569407287
3.12,2.295278952497009,615.660178848,0.0054880133666734675,0.005714417084879398,0.007922932117136194,-2.101114065047724
3.13,2.295278952497009,617.633448652,0.004085041371466787,0.004276886018916837,0.0059143314943788505,-2.2280943372084745
3.14,2.295278952497009,619.6067184560001,0.002685758452559757,0.002827315369772765,0.0038996167331738496,-2.408978074729162
3.15,2.295278952497009,621.5799882599999,0.0012902184805903532,0.00136567820344859,0.0018787604112902336,-2.7261285997232685
3.16,2.295278952497009,623.553258064,-0.0001015240357311667,-0.00010805220362143306,0.00014826465707845157,-3.828962362559695
3.17,2.295278952497009,625.526527868,-0.0014894139609012511,-0.0015939023719088452,0.0021814854384350577,-2.6612476816129433
3.18,2.295278952497009,627.499797672,-0.0028733955432571293,-0.0030918986258677596,0.004220928696466321,-2.374591984257052
3.19,2.295278952497009,629.473067476,-0.004253412424998765,-0.0046020671007615845,0.006266621007931308,-2.202966569723385
3.2,2.295278952497009,631.4463372800001,-0.005629407651623583,-0.006124433749259309,0.008318588777985397,-2.07995034413209
3.21,2.295278952497009,633.419607084,-0.007001323680802456,-0.007659024347811849,0.010376858254970046,-1.983934115568644
3.22,2.295278952497009,635.392876888,-0.00836910239072944,-0.009205864502818774,0.01244145554470103,-1.9051288079045923
3.23,2.295278952497009,637.366146692,-0.00973268508794598,-0.010764979656610302,0.014512406624277026,-1.838260561581824
3.24,2.295278952497009,639.339416496,-0.011092012514697859,-0.01233639509323365,0.01658973735544277,-1.7801604895624281
3.25,2.295278952497009,641.3126863,-0.012447024855809976,-0.013920135944077261,0.01867347349752432,-1.7287748903799398
3.26,2.295278952497009,643.285956104,-0.013797661745120985,-0.015516227193329006,0.020763640719964734,-1.682696494466985
3.27,2.295278952497009,645.259225908,-0.015143862271486973,-0.017124693683282823,0.022860264614479712,-1.64091874682161
3.28,2.295278952497009,647.232495712,-0.016485564984375305,-0.01874556011950168,0.024963370706855937,-1.6026967739354379
3.29,2.295278952497009,649.205765516,-0.017822707899060833,-0.020378851075845736,0.02707298446840954,-1.5674638658875175
3.3,2.295278952497009,651.1790353199999,-0.01915522850144382,-0.02202459099937397,0.029189131327126378,-1.5347788294878058
