g_fm,m_fixed_fm,g_MeV,residual_re,residual_im,residual_norm,log10_residual_norm
0.16,3.1592695934446384,31.572316864,0.07199295897790284,-0.13026192902908593,0.1488326452656561,-0.8273017992757432
0.17,3.1592695934446384,33.545586668,0.07156753224196619,-0.1297257401948304,0.1481576165450211,-0.8292760172284969
0.18,3.1592695934446384,35.518856471999996,0.07114293612753297,-0.12918885636250085,0.14748246664975845,-0.8312596074137617
0.19,3.1592695934446384,37.492126276,0.07071917063495245,-0.12865127753172517,0.14680719432589295,-0.8332526611809996
0.2,3.1592695934446384,39.465396080000005,0.07029623576457422,-0.12811300370212797,0.14613179832004417,-0.835255271182007
0.21,3.1592695934446384,41.438665883999995,0.06987413151674783,-0.12757403487333063,0.14545627737942957,-0.8372675313958222
0.22,3.1592695934446384,43.411935688,0.06945285789182298,-0.12703437104495122,0.14478063025186794,-0.8392895371542297
0.23,3.1592695934446384,45.385205492000004,0.06903241489014932,-0.12649401221660453,0.14410485568578252,-0.8413213851678822
0.24,3.1592695934446384,47.358475295999995,0.06861280251207662,-0.125952958387902,0.14342895243020426,-0.8433631735530563
0.25,3.1592695934446384,49.3317451,0.06819402075795467,-0.1254112095584517,0.14275291923477515,-0.8454150018590595
0.26,3.1592695934446384,51.305014904000004,0.06777606962813316,-0.1248687657278583,0.14207675484975124,-0.8474769710963106
0.27,3.1592695934446384,53.278284708,0.06735894912296181,-0.12432562689572305,0.141400458026006,-0.8495491837651109
0.28,3.1592695934446384,55.251554512000006,0.06694265924279016,-0.12378179306164393,0.14072402751503368,-0.8516317438851269
0.29,3.1592695934446384,57.224824315999996,0.06652719998796797,-0.12323726422521529,0.14004746206895222,-0.8537247570256078
